cutoff,seed,method,row_index,date,uniform_logit,weighted_logit,intercept_hybrid_logit,slopes_hybrid_logit,intercept_change,slopes_change,identity_residual
2020-12-31,20260912,learned_order_offset,2473,2021-04-02,0.2659667051470832,0.10312954717256531,0.29027202394927787,0.07882422837037059,0.02430531880219472,-0.18714247677671267,5.551115123125783e-17
2020-12-31,20260912,learned_order_offset,2477,2021-04-09,0.7856732040222899,0.9464883026729711,0.8099785228244846,0.9221829838707765,0.02430531880219472,0.13650977984848653,-2.7755575615628914e-17
2020-12-31,20260912,learned_order_offset,2482,2021-04-16,0.4380743772414087,0.43882191303169094,0.46237969604360335,0.4145165942294962,0.02430531880219472,-0.023557783011912428,-4.163336342344337e-17
2020-12-31,20260912,learned_order_offset,2487,2021-04-23,0.8469494932545564,1.0140935506312552,0.871254812056751,0.9897882318290606,0.02430531880219472,0.1428387385745043,-2.220446049250313e-16
2020-12-31,20260912,learned_order_offset,2492,2021-04-30,-0.03326542111895564,0.10763448514861176,-0.008960102316760865,0.08332916634641704,0.02430531880219472,0.1165945874653728,-1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2494,2021-05-07,0.37186373522018634,0.5706725415638361,0.3961690540223811,0.5463672227616414,0.02430531880219472,0.17450348754145478,2.220446049250313e-16
2020-12-31,20260912,learned_order_offset,2499,2021-05-14,0.08148304934330264,0.015170295394000721,0.10578836814549741,-0.009135023408193943,0.02430531880219472,-0.09061807275149653,-1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2504,2021-05-21,0.48797782428513975,0.5937685252385385,0.5122831430873345,0.5694632064363438,0.02430531880219472,0.08148538215120413,-8.326672684688674e-17
2020-12-31,20260912,learned_order_offset,2509,2021-05-28,-0.0059453770742056156,0.0818436785924751,0.01835994172798916,0.057538359790280436,0.02430531880219472,0.06348373686448615,-1.5265566588595902e-16
2020-12-31,20260912,learned_order_offset,2514,2021-06-04,-0.744067060573749,-0.9821532671208012,-0.7197617417715543,-1.006458585922996,0.02430531880219472,-0.2623915253492468,-5.551115123125783e-17
2020-12-31,20260912,learned_order_offset,2519,2021-06-11,-0.2848496849144892,-0.4711650240298252,-0.2605443661122944,-0.49547034283201985,0.02430531880219472,-0.21062065791753068,-2.7755575615628914e-17
2020-12-31,20260912,learned_order_offset,2523,2021-06-18,-0.44798630333767264,-0.5105521244578951,-0.423680984535478,-0.5348574432600899,0.02430531880219472,-0.08687113992241718,0.0
2020-12-31,20260912,learned_order_offset,2528,2021-06-25,-0.9161996368788112,-0.9819006949191835,-0.8918943180766166,-1.0062060137213784,0.02430531880219472,-0.09000637684256682,-1.942890293094024e-16
2020-12-31,20260912,learned_order_offset,2533,2021-07-02,0.0481183947922017,0.3750883777852285,0.07242371359439642,0.3507830589830338,0.02430531880219472,0.302664664190832,1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2538,2021-07-09,0.4939217676989107,0.6584869026512032,0.5182270865011054,0.6341815838490084,0.02430531880219472,0.14025981615009764,1.6653345369377348e-16
2020-12-31,20260912,learned_order_offset,2543,2021-07-16,-0.0888317892841734,0.10535178181170143,-0.06452647048197868,0.08104646300950671,0.02430531880219472,0.16987825229367992,1.942890293094024e-16
2020-12-31,20260912,learned_order_offset,2548,2021-07-23,0.45612253513001255,0.7413645442439127,0.4804278539322072,0.7170592254417181,0.02430531880219472,0.2609366903117054,5.551115123125783e-17
2020-12-31,20260912,learned_order_offset,2553,2021-07-30,0.0721153454954852,0.19847165056281096,0.09642066429767993,0.1741663317606162,0.02430531880219472,0.1020509862651308,2.3592239273284576e-16
2020-12-31,20260912,learned_order_offset,2558,2021-08-06,0.037035686368310144,0.31471130818672394,0.061341005170504864,0.2904059893845292,0.02430531880219472,0.2533703030162191,-5.551115123125783e-17
2020-12-31,20260912,learned_order_offset,2563,2021-08-13,1.3494171385770253,1.3670415760653585,1.3737224573792197,1.3427362572631636,0.02430531880219472,-0.006680881313861568,4.85722573273506e-17
2020-12-31,20260912,learned_order_offset,2568,2021-08-20,0.8097824976589759,1.058542293936766,0.8340878164611707,1.034236975134571,0.02430531880219472,0.2244544774755953,-2.7755575615628914e-17
2020-12-31,20260912,learned_order_offset,2573,2021-08-27,0.6118464505352409,0.5344425326135548,0.6361517693374357,0.51013721381136,0.02430531880219472,-0.10170923672388084,1.3877787807814457e-17
2020-12-31,20260912,learned_order_offset,2578,2021-09-03,0.3245496883045559,0.44700076942001005,0.3488550071067506,0.4226954506178153,0.02430531880219472,0.0981457623132595,-5.551115123125783e-17
2020-12-31,20260912,learned_order_offset,2583,2021-09-10,0.3948168569669351,0.18205134331125683,0.41912217576912975,0.15774602450906205,0.02430531880219472,-0.23707083245787314,1.6653345369377348e-16
2020-12-31,20260912,learned_order_offset,2588,2021-09-17,0.14956521893332347,-0.10291064347669165,0.17387053773551814,-0.12721596227888643,0.02430531880219472,-0.27678118121220985,0.0
2020-12-31,20260912,learned_order_offset,2591,2021-09-24,-0.33880356814217427,-0.3978496078458089,-0.3144982493399795,-0.4221549266480037,0.02430531880219472,-0.08335135850582955,1.8041124150158794e-16
2020-12-31,20260912,learned_order_offset,2596,2021-10-08,0.8375446512250209,0.8684186633715898,0.8618499700272158,0.8441133445693949,0.02430531880219472,0.006568693344374044,1.6653345369377348e-16
2020-12-31,20260912,learned_order_offset,2601,2021-10-15,0.20434510493834535,-0.02659698579349279,0.22865042374054007,-0.050902304595687564,0.02430531880219472,-0.25524740953403297,1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2606,2021-10-22,0.5385716002262518,0.6298173619613237,0.5628769190284466,0.605512043159129,0.02430531880219472,0.06694044293287704,5.551115123125783e-17
2020-12-31,20260912,learned_order_offset,2611,2021-10-29,-0.17793106836724523,-0.22308182931365267,-0.1536257495650505,-0.2473871481158474,0.02430531880219472,-0.06945607974860202,-1.3877787807814457e-16
2020-12-31,20260912,learned_order_offset,2616,2021-11-05,-0.022704097642740728,0.06500493901527327,0.0016012211594539916,0.04069962021307855,0.02430531880219472,0.06340371785581927,0.0
2020-12-31,20260912,learned_order_offset,2621,2021-11-12,0.5988396626090363,0.6679072368844998,0.623144981411231,0.6436019180823052,0.02430531880219472,0.044762255473268675,1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2626,2021-11-19,0.7333866538540639,0.8744395092834567,0.7576919726562586,0.850134190481262,0.02430531880219472,0.116747536627198,1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2631,2021-11-26,-0.26656952402195666,-0.13832077495917983,-0.24226420521976194,-0.1626260937613746,0.02430531880219472,0.10394343026058193,1.8041124150158794e-16
2020-12-31,20260912,learned_order_offset,2636,2021-12-03,-0.40201089889816904,-0.29214823747487656,-0.3777055800959743,-0.3164535562770713,0.02430531880219472,0.08555734262109778,-1.3877787807814457e-17
2020-12-31,20260912,learned_order_offset,2641,2021-12-10,0.519273181677786,0.723432118585975,0.5435785004799809,0.6991267997837803,0.02430531880219472,0.17985361810599415,1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2646,2021-12-17,0.3990603502550208,0.5613341879152216,0.42336566905721557,0.5370288691130269,0.02430531880219472,0.1379685188580062,-1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2651,2021-12-24,-0.20316904428554117,0.15074519170341855,-0.17886372548334645,0.12643987290122383,0.02430531880219472,0.3296089171867651,-1.1102230246251565e-16
2020-12-31,20260912,learned_order_offset,2656,2021-12-31,0.6033776444335459,0.7473055988070666,0.6276829632357407,0.7230002800048719,0.02430531880219472,0.11962263557132592,4.163336342344337e-17
2021-12-31,20260910,learned_market,2660,2022-01-07,0.27695734296454766,0.16137166283590015,0.25562997777367624,0.18269902802677151,-0.02132736519087136,-0.09425831493777614,0.0
2021-12-31,20260910,learned_market,2665,2022-01-14,0.6352093319028728,0.7257087941286959,0.6138819667120013,0.7470361593195672,-0.02132736519087136,0.11182682741669459,-5.551115123125783e-17
2021-12-31,20260910,learned_market,2670,2022-01-21,0.6954601081428528,0.7227474463922567,0.6741327429519813,0.7440748115831282,-0.02132736519087136,0.04861470344027522,1.3183898417423734e-16
2021-12-31,20260910,learned_market,2675,2022-01-28,0.763896040925298,0.9813560718737819,0.7425686757344265,1.0026834370646533,-0.02132736519087136,0.23878739613935537,-2.7755575615628914e-17
2021-12-31,20260910,learned_market,2680,2022-02-11,0.7018294603656077,0.7842132049766828,0.6805020951747363,0.8055405701675542,-0.02132736519087136,0.1037111098019467,-2.220446049250313e-16
2021-12-31,20260910,learned_market,2685,2022-02-18,0.9495276850266476,0.8894077393894386,0.9282003198357762,0.9107351045803099,-0.02132736519087136,-0.0387925804463377,4.85722573273506e-17
2021-12-31,20260910,learned_market,2690,2022-02-25,0.7173609752718704,0.6661940211611529,0.696033610080999,0.6875213863520242,-0.02132736519087136,-0.029839588919846106,-1.0408340855860843e-17
2021-12-31,20260910,learned_market,2695,2022-03-04,0.6153631770843695,0.6432236079639893,0.5940358118934982,0.6645509731548607,-0.02132736519087136,0.049187796070491,1.1796119636642288e-16
2021-12-31,20260910,learned_market,2700,2022-03-11,0.8819495658187193,0.865814516811878,0.8606222006278479,0.8871418820027495,-0.02132736519087136,0.005192316184030151,-5.204170427930421e-17
2021-12-31,20260910,learned_market,2705,2022-03-18,0.7563590324759489,0.7901075970779812,0.7350316672850775,0.8114349622688526,-0.02132736519087136,0.05507592979290356,4.163336342344337e-17
2021-12-31,20260910,learned_market,2710,2022-03-25,0.9194488168718759,0.8224429888189202,0.8981214516810045,0.8437703540097916,-0.02132736519087136,-0.0756784628620844,1.1102230246251565e-16
2021-12-31,20260910,learned_market,2715,2022-04-01,0.8456328659597359,0.858207643345621,0.8243055007688644,0.8795350085364924,-0.02132736519087136,0.033902142576756535,2.0816681711721685e-17
2021-12-31,20260910,learned_market,2718,2022-04-08,0.8863998575999886,0.8532021270516581,0.8650724924091173,0.8745294922425295,-0.02132736519087136,-0.011870365357459136,-3.122502256758253e-17
2021-12-31,20260910,learned_market,2723,2022-04-15,0.8017609002577475,0.6925056768097946,0.7804335350668761,0.713833042000666,-0.02132736519087136,-0.08792785825708153,-1.3877787807814457e-17
2021-12-31,20260910,learned_market,2728,2022-04-22,0.6292853680609013,0.536537582153084,0.6079580028700299,0.5578649473439554,-0.02132736519087136,-0.07142042071694582,-1.1102230246251565e-16
2021-12-31,20260910,learned_market,2733,2022-04-29,0.556668009715148,0.5531133533055524,0.5353406445242767,0.5744407184964239,-0.02132736519087136,0.017772708781275893,-4.5102810375396984e-17
2021-12-31,20260910,learned_market,2735,2022-05-06,0.6420810637700606,0.5953383099000384,0.6207536985791892,0.6166656750909097,-0.02132736519087136,-0.025415388679150837,6.245004513516506e-17
2021-12-31,20260910,learned_market,2740,2022-05-13,0.6176074309461044,0.6253935100523582,0.596280065755233,0.6467208752432295,-0.02132736519087136,0.029113444297125285,-8.326672684688674e-17
2021-12-31,20260910,learned_market,2745,2022-05-20,0.36540935268696906,0.3578905879979454,0.34408198749609775,0.3792179531888167,-0.02132736519087136,0.013808600501847592,8.673617379884035e-17
2021-12-31,20260910,learned_market,2750,2022-05-27,0.06139456973523261,0.0320349523367979,0.040067204544361246,0.053362317527669234,-0.02132736519087136,-0.008032252207563375,2.949029909160572e-17
2021-12-31,20260910,learned_market,2759,2022-06-10,0.14965908577428327,0.048743314965341934,0.1283317205834119,0.07007068015621329,-0.02132736519087136,-0.07958840561807,1.3877787807814457e-17
2021-12-31,20260910,learned_market,2764,2022-06-17,-0.0766216740934682,-0.05277827781246401,-0.09794903928433957,-0.03145091262159265,-0.02132736519087136,0.0451707614718756,-4.163336342344337e-17
2021-12-31,20260910,learned_market,2769,2022-06-24,-0.06159744031108544,-0.030122559564489407,-0.0829248055019568,-0.008795194373618032,-0.02132736519087136,0.05280224593746743,-3.469446951953614e-17
2021-12-31,20260910,learned_market,2774,2022-07-01,0.3108228665297699,0.1723404961731662,0.28949550133889856,0.19366786136403755,-0.02132736519087136,-0.11715500516573236,1.3877787807814457e-17
2021-12-31,20260910,learned_market,2779,2022-07-08,0.1529403807673793,0.07741078959350423,0.13161301557650795,0.09873815478437559,-0.02132736519087136,-0.05420222598300377,4.163336342344337e-17
2021-12-31,20260910,learned_market,2784,2022-07-15,-0.08452039799265415,-0.11876675213110491,-0.10584776318352551,-0.09743938694023355,-0.02132736519087136,-0.012918988947579443,4.683753385137379e-17
2021-12-31,20260910,learned_market,2789,2022-07-22,0.27009334512012906,0.08763009847520883,0.2487659799292577,0.1089574636660802,-0.02132736519087136,-0.16113588145404883,-2.7755575615628914e-17
2021-12-31,20260910,learned_market,2794,2022-07-29,1.0855645946636803,0.9421827954589208,1.0642372294728089,0.9635101606497922,-0.02132736519087136,-0.12205443401388794,-1.6653345369377348e-16
2021-12-31,20260910,learned_market,2799,2022-08-05,0.6574673859769209,0.6371613566535401,0.6361400207860495,0.6584887218444114,-0.02132736519087136,0.0010213358674906062,-1.474514954580286e-17
2021-12-31,20260910,learned_market,2804,2022-08-12,0.5986100643359926,0.38152813802772023,0.5772826991451212,0.4028555032185916,-0.02132736519087136,-0.19575456111740117,1.3877787807814457e-16
2021-12-31,20260910,learned_market,2809,2022-08-19,0.7292642503268087,0.6434749603459375,0.7079368851359373,0.6648023255368088,-0.02132736519087136,-0.0644619247899997,-1.5265566588595902e-16
2021-12-31,20260910,learned_market,2814,2022-08-26,0.5738497341697708,0.48597321783715647,0.5525223689788995,0.5073005830280278,-0.02132736519087136,-0.06654915114174305,6.938893903907228e-17
2021-12-31,20260910,learned_market,2819,2022-09-02,0.44210505789539867,0.4477826038325376,0.42077769270452725,0.46910996902340896,-0.02132736519087136,0.027004911128010237,5.204170427930421e-17
2021-12-31,20260910,learned_market,2824,2022-09-09,1.2206566959215075,0.9983850232564588,1.199329330730636,1.0197123884473303,-0.02132736519087136,-0.20094430747417708,-2.220446049250313e-16
2021-12-31,20260910,learned_market,2828,2022-09-16,0.2611485688901014,0.461552666263704,0.23982120369923005,0.48288003145457536,-0.02132736519087136,0.22173146256447396,0.0
2021-12-31,20260910,learned_market,2833,2022-09-23,1.0071016694376564,1.0862408917166457,0.985774304246785,1.1075682569075171,-0.02132736519087136,0.10046658746986058,6.938893903907228e-17
2021-12-31,20260910,learned_market,2838,2022-09-30,0.20711568809532296,0.37000736451443034,0.1857883229044516,0.3913347297053017,-0.02132736519087136,0.18421904160997865,8.326672684688674e-17
2021-12-31,20260910,learned_market,2843,2022-10-14,0.5766783321626525,0.6406331623301365,0.5553509669717811,0.6619605275210079,-0.02132736519087136,0.0852821953583552,9.71445146547012e-17
2021-12-31,20260910,learned_market,2848,2022-10-21,0.665998223319933,0.7262220626257451,0.6446708581290617,0.7475494278166164,-0.02132736519087136,0.08155120449668339,6.938893903907228e-17
2021-12-31,20260910,learned_market,2853,2022-10-28,-0.045236230235210964,0.08538165322174618,-0.06656359542608233,0.10670901841261754,-0.02132736519087136,0.15194524864782846,2.7755575615628914e-17
2021-12-31,20260910,learned_market,2858,2022-11-04,0.589339260213177,0.5178986399846353,0.5680118950223056,0.5392260051755067,-0.02132736519087136,-0.05011325503767029,-4.163336342344337e-17
2021-12-31,20260910,learned_market,2863,2022-11-11,0.43194452612831313,0.5075228352554209,0.41061716093744177,0.5288502004462923,-0.02132736519087136,0.09690567431797906,2.7755575615628914e-17
2021-12-31,20260910,learned_market,2868,2022-11-18,0.55461662454315,0.5471910233942545,0.5332892593522786,0.5685183885851259,-0.02132736519087136,0.013901764041975961,-5.551115123125783e-17
2021-12-31,20260910,learned_market,2873,2022-11-25,0.1173201869018966,0.11847166041233673,0.09599282171102524,0.1397990256032081,-0.02132736519087136,0.022478838701311482,0.0
2021-12-31,20260910,learned_market,2878,2022-12-02,-0.07383066786942094,0.023894197572126963,-0.0951580330602923,0.045221562762998324,-0.02132736519087136,0.11905223063241932,-5.551115123125783e-17
2021-12-31,20260910,learned_market,2883,2022-12-09,-0.28792702136097703,-0.29327335990863346,-0.3092543865518484,-0.27194599471776215,-0.02132736519087136,0.015981026643215015,-7.979727989493313e-17
2021-12-31,20260910,learned_market,2888,2022-12-16,0.4314879310206994,0.13653106304066,0.41016056582982796,0.15785842823153137,-0.02132736519087136,-0.2736295027891679,-1.1102230246251565e-16
2021-12-31,20260910,learned_market,2893,2022-12-23,0.02271637201216975,-0.12699481495529957,0.0013890068212983886,-0.10566744976442821,-0.02132736519087136,-0.12838382177659802,5.551115123125783e-17
2021-12-31,20260910,learned_market,2898,2022-12-30,0.19174529827426978,0.09710344190456852,0.17041793308339842,0.11843080709543988,-0.02132736519087136,-0.07331449117882995,4.163336342344337e-17
2021-12-31,20260910,learned_vol_interaction,2660,2022-01-07,0.3355437669678938,0.16455772072177577,0.3146493676445793,0.18545212004509026,-0.020894399323314494,-0.1500916469228035,-2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2665,2022-01-14,0.7285022329688169,0.7297818140733696,0.7076078336455025,0.7506762133966842,-0.020894399323314494,0.02217398042786721,1.3877787807814457e-17
2021-12-31,20260910,learned_vol_interaction,2670,2022-01-21,0.6868883124129475,0.7226713372190889,0.6659939130896328,0.7435657365424034,-0.020894399323314494,0.05667742412945639,-4.0939474033052647e-16
2021-12-31,20260910,learned_vol_interaction,2675,2022-01-28,0.8079800536181934,0.9832962749061372,0.7870856542948789,1.0041906742294517,-0.020894399323314494,0.1962106206112581,2.7755575615628914e-16
2021-12-31,20260910,learned_vol_interaction,2680,2022-02-11,0.6885644563965003,0.7833542537515572,0.6676700570731857,0.8042486530748718,-0.020894399323314494,0.11568419667837149,-1.1102230246251565e-16
2021-12-31,20260910,learned_vol_interaction,2685,2022-02-18,0.9408224207719789,0.8886780050812697,0.9199280214486643,0.9095724044045843,-0.020894399323314494,-0.03125001636739475,9.020562075079397e-17
2021-12-31,20260910,learned_vol_interaction,2690,2022-02-25,0.6862347042342886,0.6644730977312312,0.6653403049109741,0.6853674970545458,-0.020894399323314494,-0.0008672071797427641,-1.0408340855860843e-16
2021-12-31,20260910,learned_vol_interaction,2695,2022-03-04,0.6500517370241499,0.6447456389590084,0.6291573377008354,0.6656400382823229,-0.020894399323314494,0.015588301258173037,-2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2700,2022-03-11,0.8629422225255312,0.8649990139310229,0.8420478232022167,0.8858934132543373,-0.020894399323314494,0.022951190728806102,3.469446951953614e-17
2021-12-31,20260910,learned_vol_interaction,2705,2022-03-18,0.6296436341633372,0.7835615597177269,0.6087492348400227,0.8044559590410414,-0.020894399323314494,0.1748123248777039,2.498001805406602e-16
2021-12-31,20260910,learned_vol_interaction,2710,2022-03-25,0.8200495232472921,0.8172960954653673,0.7991551239239776,0.8381904947886818,-0.020894399323314494,0.018140971541389758,-4.163336342344337e-17
2021-12-31,20260910,learned_vol_interaction,2715,2022-04-01,0.704891752874813,0.8508567488327864,0.6839973535514985,0.8717511481561009,-0.020894399323314494,0.16685939528128774,1.6653345369377348e-16
2021-12-31,20260910,learned_vol_interaction,2718,2022-04-08,0.786230221460712,0.8479245212920368,0.7653358221373975,0.8688189206153512,-0.020894399323314494,0.08258869915463912,1.6653345369377348e-16
2021-12-31,20260910,learned_vol_interaction,2723,2022-04-15,0.7829350389953045,0.6913939066604795,0.76204063967199,0.712288305983794,-0.020894399323314494,-0.07064673301151055,6.938893903907228e-17
2021-12-31,20260910,learned_vol_interaction,2728,2022-04-22,0.6222974616512947,0.5364196415344171,0.6014030623279802,0.5573140408577316,-0.020894399323314494,-0.0649834207935632,8.326672684688674e-17
2021-12-31,20260910,learned_vol_interaction,2733,2022-04-29,0.4904910447076917,0.5497419139917403,0.46959664538437723,0.5706363133150548,-0.020894399323314494,0.08014526860736312,-2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2735,2022-05-06,0.5721090083842477,0.5916021938899259,0.5512146090609332,0.6124965932132405,-0.020894399323314494,0.0403875848289927,-6.938893903907228e-17
2021-12-31,20260910,learned_vol_interaction,2740,2022-05-13,0.5811033853436309,0.6235345179681173,0.5602089860203164,0.6444289172914317,-0.020894399323314494,0.06332553194780077,1.1102230246251565e-16
2021-12-31,20260910,learned_vol_interaction,2745,2022-05-20,0.3286603964502107,0.3560673896743174,0.30776599712689623,0.3769617889976319,-0.020894399323314494,0.048301392547421176,-1.3877787807814457e-17
2021-12-31,20260910,learned_vol_interaction,2750,2022-05-27,0.07902532200706713,0.03306760205391604,0.05813092268375264,0.053962001377230534,-0.020894399323314494,-0.025063320629836683,8.326672684688674e-17
2021-12-31,20260910,learned_vol_interaction,2759,2022-06-10,0.15461121226430943,0.04953932182968754,0.13371681294099494,0.07043372115300203,-0.020894399323314494,-0.08417749111130737,-2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2764,2022-06-17,-0.06982178332323748,-0.05205444568041612,-0.09071618264655197,-0.031160046357101623,-0.020894399323314494,0.03866173696613589,-3.469446951953614e-17
2021-12-31,20260910,learned_vol_interaction,2769,2022-06-24,-0.0814182841291089,-0.030822901723887797,-0.10231268345242339,-0.009928502400573302,-0.020894399323314494,0.07148978172853562,-2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2774,2022-07-01,0.29381276702914494,0.17190794473436144,0.27291836770583044,0.19280234405767593,-0.020894399323314494,-0.10101042297146909,8.326672684688674e-17
2021-12-31,20260910,learned_vol_interaction,2779,2022-07-08,0.12122157928106123,0.07590380197773805,0.10032717995774673,0.09679820130105254,-0.020894399323314494,-0.024423377980008678,-3.469446951953614e-18
2021-12-31,20260910,learned_vol_interaction,2784,2022-07-15,-0.10227745964606028,-0.11967706609677273,-0.12317185896937477,-0.09878266677345823,-0.020894399323314494,0.003494792872601996,4.683753385137379e-17
2021-12-31,20260910,learned_vol_interaction,2789,2022-07-22,0.27669389789417725,0.08811140462548234,0.25579949857086276,0.10900580394879683,-0.020894399323314494,-0.16768809394538048,5.551115123125783e-17
2021-12-31,20260910,learned_vol_interaction,2794,2022-07-29,1.071653787267289,0.9421140560657255,1.0507593879439745,0.9630084553890399,-0.020894399323314494,-0.1086453318782489,-1.942890293094024e-16
2021-12-31,20260910,learned_vol_interaction,2799,2022-08-05,0.7040286380535801,0.6397633545709196,0.6831342387302655,0.660657753894234,-0.020894399323314494,-0.04337088415934601,2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2804,2022-08-12,0.6507859730146073,0.3846035275471437,0.6298915736912929,0.4054979268704582,-0.020894399323314494,-0.24528804614414917,1.1102230246251565e-16
2021-12-31,20260910,learned_vol_interaction,2809,2022-08-19,0.6949701885287818,0.6424007403122276,0.6740757892054673,0.6632951396355422,-0.020894399323314494,-0.03167504889323969,0.0
2021-12-31,20260910,learned_vol_interaction,2814,2022-08-26,0.5839359046374752,0.4863080756582884,0.5630415053141609,0.5072024749816029,-0.020894399323314494,-0.0767334296558724,2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2819,2022-09-02,0.4698665576829605,0.4491784920250619,0.448972158359646,0.4700728913483764,-0.020894399323314494,0.0002063336654159198,-2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2824,2022-09-09,1.2895912680721209,1.0024637596125026,1.2686968687488065,1.0233581589358172,-0.020894399323314494,-0.2662331091363037,-1.1102230246251565e-16
2021-12-31,20260910,learned_vol_interaction,2828,2022-09-16,0.3071387751748399,0.46400342246868315,0.2862443758515254,0.48489782179199764,-0.020894399323314494,0.17775904661715775,0.0
2021-12-31,20260910,learned_vol_interaction,2833,2022-09-23,1.0650966602956062,1.0895052616746503,1.0442022609722916,1.110399660997965,-0.020894399323314494,0.045303000702358764,-1.6653345369377348e-16
2021-12-31,20260910,learned_vol_interaction,2838,2022-09-30,0.24156558517821206,0.3717960868434256,0.22067118585489756,0.39269048616674007,-0.020894399323314494,0.15112490098852793,8.326672684688674e-17
2021-12-31,20260910,learned_vol_interaction,2843,2022-10-14,0.5567998270696486,0.6397983729977761,0.5359054277463341,0.6606927723210906,-0.020894399323314494,0.10389294525144194,5.551115123125783e-17
2021-12-31,20260910,learned_vol_interaction,2848,2022-10-21,0.6995784979432237,0.72834362533652,0.6786840986199092,0.7492380246598345,-0.020894399323314494,0.049659526716610766,1.3877787807814457e-17
2021-12-31,20260910,learned_vol_interaction,2853,2022-10-28,-0.028440959181801617,0.08623262602850056,-0.04933535850511611,0.10712702535181506,-0.020894399323314494,0.13556798453361665,2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2858,2022-11-04,0.46682338625891007,0.5117381615926262,0.4459289869355956,0.5326325609159407,-0.020894399323314494,0.06580917465703054,8.326672684688674e-17
2021-12-31,20260910,learned_vol_interaction,2863,2022-11-11,0.3648443207438882,0.5041612637323816,0.3439499214205737,0.5250556630556961,-0.020894399323314494,0.16021134231180792,-2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2868,2022-11-18,0.5009812148862881,0.5445571356577048,0.48008681556297367,0.5654515349810194,-0.020894399323314494,0.06447032009473116,2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2873,2022-11-25,0.1458300967109767,0.1200205036168413,0.1249356973876622,0.1409149029401558,-0.020894399323314494,-0.0049151937708209505,5.898059818321144e-17
2021-12-31,20260910,learned_vol_interaction,2878,2022-12-02,-0.07375892245561744,0.024039532859546964,-0.09465332177893193,0.04493393218286146,-0.020894399323314494,0.11869285463847891,-1.3877787807814457e-17
2021-12-31,20260910,learned_vol_interaction,2883,2022-12-09,-0.3394780715469279,-0.2960730497260063,-0.3603724708702424,-0.2751786504026918,-0.020894399323314494,0.06429942114423615,-5.551115123125783e-17
2021-12-31,20260910,learned_vol_interaction,2888,2022-12-16,0.42669341034189173,0.13673454936798363,0.40579901101857724,0.15762894869129812,-0.020894399323314494,-0.2690644616505936,0.0
2021-12-31,20260910,learned_vol_interaction,2893,2022-12-23,-0.0035787799481090676,-0.12840700813102573,-0.024473179271423562,-0.10751260880771124,-0.020894399323314494,-0.10393382885960215,-2.7755575615628914e-17
2021-12-31,20260910,learned_vol_interaction,2898,2022-12-30,0.19664083002968272,0.09758504222374106,0.17574643070636822,0.11847944154705556,-0.020894399323314494,-0.07816138848262708,-8.326672684688674e-17
2021-12-31,20260910,learned_order_extension,2660,2022-01-07,0.26906924976734864,0.08311816015012752,0.24997882283320566,0.10220858708427044,-0.01909042693414295,-0.16686066268307817,0.0
2021-12-31,20260910,learned_order_extension,2665,2022-01-14,0.7040106941980729,0.7084459614172325,0.68492026726393,0.7275363883513755,-0.01909042693414295,0.023525694153302468,2.7755575615628914e-17
2021-12-31,20260910,learned_order_extension,2670,2022-01-21,0.648552929581568,0.6854586453309561,0.629462502647425,0.7045490722650991,-0.01909042693414295,0.05599614268353118,-6.245004513516506e-17
2021-12-31,20260910,learned_order_extension,2675,2022-01-28,0.7026264123176634,0.8557991718942181,0.6835359853835205,0.874889598828361,-0.01909042693414295,0.1722631865106975,8.326672684688674e-17
2021-12-31,20260910,learned_order_extension,2680,2022-02-11,0.6428625793340328,0.7298444004125954,0.62377215239989,0.7489348273467383,-0.01909042693414295,0.10607224801270543,8.326672684688674e-17
2021-12-31,20260910,learned_order_extension,2685,2022-02-18,0.9129813578496974,0.8614872782384588,0.8938909309155546,0.8805777051726018,-0.01909042693414295,-0.0324036526770956,2.0816681711721685e-17
2021-12-31,20260910,learned_order_extension,2690,2022-02-25,0.613650987711184,0.5725673045479597,0.5945605607770412,0.5916577314821027,-0.01909042693414295,-0.021993256229081395,4.163336342344337e-17
2021-12-31,20260910,learned_order_extension,2695,2022-03-04,0.5402872190069788,0.5058792913769629,0.5211967920728359,0.5249697183111057,-0.01909042693414295,-0.015317500695872982,-5.551115123125783e-17
