schedule,cutoff,seed,epoch,train_n,presentations,optimizer_steps,learning_rate,training_order_sha256,batch_boundaries_sha256,online_joint_mse,online_return_mse,online_auxiliary_mse,raw_gradient_norm_mean,raw_gradient_norm_max,gradient_clipping_fraction
constant40,2017-12-31,20260912,25,1678,1678,14,0.001,99bb0787b8358e44b0e82cc81e655f54e24632fc663e517e93f023be2a39149c,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9708327491178274,0.8679626100964143,1.0287014498187759,1.293045542069844,3.0429205894470215,0.7857142857142857
constant40,2017-12-31,20260912,26,1678,1678,14,0.001,a96cc3177044c82b79ee02f5c861fb2ce2bae58abda74f01f5bb017c208904d5,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9755778904467004,0.8732726497573421,1.02305247054765,1.2667441070079803,2.5296125411987305,0.7857142857142857
constant40,2017-12-31,20260912,27,1678,1678,14,0.001,7bdc9d5b9f695090647e314fde9b0105504967f6daaebb268c0b4442f3bcbe87,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9429940614711684,0.8415519141895126,1.0144216021138805,1.3208089811461312,2.7886970043182373,0.6428571428571429
constant40,2017-12-31,20260912,28,1678,1678,14,0.001,09eb432cfb0294d0cd3f5c114980e885523f947fdff9405216f6c28414c6b1f7,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9505487502828969,0.8490387566467577,1.0150998631165906,1.6110878714493342,4.730960845947266,0.8571428571428571
constant40,2017-12-31,20260912,29,1678,1678,14,0.001,6003113ce34c7a57dcb1c56f3bef215fb8e808c9353d67238ce37f55caca60f3,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9581527587057439,0.8566928767333866,1.0145987323413161,1.9091851455824715,4.372273921966553,1.0
constant40,2017-12-31,20260912,30,1678,1678,14,0.001,92e5937f6dcdba652f7591dd6d7377dbf60741351ea95e3f2eb4f350173a2842,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9458364051488074,0.8451754131106853,1.0066099769310388,1.8073309063911438,2.8629369735717773,0.8571428571428571
constant40,2017-12-31,20260912,31,1678,1678,14,0.001,7dea0a30321d0bdcb392591a10243d021e4e1bd64da804b00c41e53684736b31,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9309129275923264,0.830462027931668,1.0045088995625493,1.979303457907268,7.474534034729004,0.9285714285714286
constant40,2017-12-31,20260912,32,1678,1678,14,0.001,56e8c7fe8cbf583718526d107688c93e012ec4c7e207fa3f06272bae57ea4e4b,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9258358978685236,0.8260551442406601,0.9978073949040901,1.7843493904386247,5.65331506729126,0.9285714285714286
constant40,2017-12-31,20260912,33,1678,1678,14,0.001,41a2563057a29c0ff2d2e256b55b1460da37c756afd2d3b3e4bfdf4b8e52a36d,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9079006756517117,0.8086428415647423,0.9925782989546283,1.4780299961566925,3.4568493366241455,0.8571428571428571
constant40,2017-12-31,20260912,34,1678,1678,14,0.001,433cfb93e7e7ad3184bd58db77613c01fbe838e9c38a613186df9f79ed29cfc7,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9055484858684517,0.8069617560353126,0.9858673624827552,1.7449888927595956,2.800686836242676,1.0
constant40,2017-12-31,20260912,35,1678,1678,14,0.001,940e33141104c279130a63457347decda8cdbf808118f2fda1f89bf6f65fff11,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.8932062702184639,0.7946692872104258,0.9853698810888842,1.8425717140947069,3.744206190109253,0.9285714285714286
constant40,2017-12-31,20260912,36,1678,1678,14,0.001,59c39161247022c61e6fb214d683dea2e6cf6739de994c1926819150ba837d6b,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9046138289148106,0.8062602400921809,0.9835357820888242,2.0452961240495955,6.658694267272949,1.0
constant40,2017-12-31,20260912,37,1678,1678,14,0.001,4cc36fa8638ea62f65e046eda0c6591584a880fbf86257d6d3e50d06593675ff,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9074093087779467,0.8093763207650441,0.9803299327004652,1.8137481893811906,3.5669960975646973,1.0
constant40,2017-12-31,20260912,38,1678,1678,14,0.001,030dcbd0796eb16f939f7a2d08cbe98566e342d81852a61afda2800339726ec4,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.8777053836417852,0.7800952558437888,0.9761012740015842,1.9147555317197527,5.962162017822266,0.9285714285714286
constant40,2017-12-31,20260912,39,1678,1678,14,0.001,be0afa52cc5d82ecb5dcdf0742a357d165270e1a31c1205992c6a7c1ee67ef10,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.8619774476279803,0.7655049200137551,0.9647253226040373,1.731983210359301,6.27679443359375,0.9285714285714286
constant40,2017-12-31,20260912,40,1678,1678,14,0.001,93d384f454b47e070a552bfcf51206b4c9843a943fce2c4b79b71695b96b94a5,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.8507256151950686,0.7543904469820256,0.9633515987975947,1.6782604541097368,3.267212390899658,1.0
decay40,2017-12-31,20260912,21,1678,1678,14,0.0001,7870d852b1785c818e8b4c2ae4b5583b5e468bdf664e945fd6c6fe148ada9aa8,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,1.015511785062192,0.9086958643790508,1.068159176993569,0.9075939101832253,1.9643099308013916,0.2857142857142857
decay40,2017-12-31,20260912,22,1678,1678,14,0.0001,10da7505e388755f0dd063e261db5705245636508f53cab38d6dcf7da7f75469,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,1.004401505916991,0.8974862541998953,1.0691524299307857,1.1392884637628282,4.523367881774902,0.35714285714285715
decay40,2017-12-31,20260912,23,1678,1678,14,0.0001,67597c5a19b2fe98a3393811b7667a371e2c8e7d9519fe3ceb53759ca400a393,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9961375165752916,0.8892656938395994,1.0687183702944003,1.023496355329241,2.8030970096588135,0.35714285714285715
decay40,2017-12-31,20260912,24,1678,1678,14,0.0001,a1e53c116fdcc3e628eedc26f6087074f644d1b0184cb743071f3ccb3b8df4ca,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,1.0064024079826364,0.8992117101302164,1.0719068981751498,0.9997407027653286,2.1149230003356934,0.21428571428571427
decay40,2017-12-31,20260912,25,1678,1678,14,0.0001,99bb0787b8358e44b0e82cc81e655f54e24632fc663e517e93f023be2a39149c,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9988818101860201,0.8919752804258299,1.0690653370304812,1.0828383692673273,2.6341311931610107,0.35714285714285715
decay40,2017-12-31,20260912,26,1678,1678,14,0.0001,a96cc3177044c82b79ee02f5c861fb2ce2bae58abda74f01f5bb017c208904d5,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,1.00266616627201,0.8960519864249429,1.0661418111162333,1.048210688999721,2.1647250652313232,0.5
decay40,2017-12-31,20260912,27,1678,1678,14,0.0001,7bdc9d5b9f695090647e314fde9b0105504967f6daaebb268c0b4442f3bcbe87,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9881413023434891,0.8818126800375701,1.0632863129989751,1.1381834064211165,2.8106179237365723,0.35714285714285715
decay40,2017-12-31,20260912,28,1678,1678,14,0.0001,09eb432cfb0294d0cd3f5c114980e885523f947fdff9405216f6c28414c6b1f7,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.999815217360268,0.8924138534623193,1.0740135804404802,1.2780468804495675,4.682058334350586,0.42857142857142855
decay40,2017-12-31,20260912,29,1678,1678,14,0.0001,6003113ce34c7a57dcb1c56f3bef215fb8e808c9353d67238ce37f55caca60f3,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9872634622564759,0.8808660559063163,1.0639739609872911,1.0184859037399292,1.719388484954834,0.5714285714285714
decay40,2017-12-31,20260912,30,1678,1678,14,0.0001,92e5937f6dcdba652f7591dd6d7377dbf60741351ea95e3f2eb4f350173a2842,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9946023205892406,0.8880519581352571,1.0655037291143734,1.1810146272182465,2.5458290576934814,0.6428571428571429
decay40,2017-12-31,20260912,31,1678,1678,14,0.0001,7dea0a30321d0bdcb392591a10243d021e4e1bd64da804b00c41e53684736b31,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,1.0031958888057304,0.8967349017760466,1.0646098991400863,1.2052378867353712,4.792692184448242,0.35714285714285715
decay40,2017-12-31,20260912,32,1678,1678,14,0.0001,56e8c7fe8cbf583718526d107688c93e012ec4c7e207fa3f06272bae57ea4e4b,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9825003800716104,0.8765308170693707,1.0596957344548494,1.1404916090624673,4.2368316650390625,0.35714285714285715
decay40,2017-12-31,20260912,33,1678,1678,14,0.0001,41a2563057a29c0ff2d2e256b55b1460da37c756afd2d3b3e4bfdf4b8e52a36d,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,1.002354185082489,0.8958473418338648,1.06506852391792,1.154750304562705,2.427241802215576,0.6428571428571429
decay40,2017-12-31,20260912,34,1678,1678,14,0.0001,433cfb93e7e7ad3184bd58db77613c01fbe838e9c38a613186df9f79ed29cfc7,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9888958343092676,0.8829474326254216,1.0594841209157004,1.175332908119474,1.636708378791809,0.7142857142857143
decay40,2017-12-31,20260912,35,1678,1678,14,0.0001,940e33141104c279130a63457347decda8cdbf808118f2fda1f89bf6f65fff11,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9972530790960974,0.8911877835748875,1.0606529935750404,1.299257802111762,3.387357234954834,0.6428571428571429
decay40,2017-12-31,20260912,36,1678,1678,14,0.0001,59c39161247022c61e6fb214d683dea2e6cf6739de994c1926819150ba837d6b,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9942501172405602,0.888490156422639,1.0575995925498662,1.2771561018058233,5.338951587677002,0.35714285714285715
decay40,2017-12-31,20260912,37,1678,1678,14,0.0001,4cc36fa8638ea62f65e046eda0c6591584a880fbf86257d6d3e50d06593675ff,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9889786580180099,0.8835273504399287,1.0545131793607545,1.1772294385092599,2.4912641048431396,0.5714285714285714
decay40,2017-12-31,20260912,38,1678,1678,14,0.0001,030dcbd0796eb16f939f7a2d08cbe98566e342d81852a61afda2800339726ec4,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9869949063186282,0.8816204146349956,1.0537449526417384,1.392815581389836,6.599100112915039,0.5
decay40,2017-12-31,20260912,39,1678,1678,14,0.0001,be0afa52cc5d82ecb5dcdf0742a357d165270e1a31c1205992c6a7c1ee67ef10,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.9798008802394617,0.8745615578948102,1.0523932492349373,1.0360460792269026,1.9328914880752563,0.35714285714285715
decay40,2017-12-31,20260912,40,1678,1678,14,0.0001,93d384f454b47e070a552bfcf51206b4c9843a943fce2c4b79b71695b96b94a5,11160b7c6491943305a0f55c59eec9c7321c416054adc973398d0781b5b62f19,0.978379904726549,0.8731078228450362,1.0527209289309805,1.1591515455927168,2.502047538757324,0.7857142857142857
constant40,2018-12-31,20260910,21,1921,1921,16,0.001,0f486ca90e7c04682a5da1700c5b8e10561f2f27a4df244da1f8bb1e76193f08,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,1.0015510794149594,0.9016444144119886,0.9990666222752289,2.3062080815434456,18.202430725097656,0.6875
constant40,2018-12-31,20260910,22,1921,1921,16,0.001,45aca09a22441ec74f6759b71a8e1436afcf028002734af4f000911479364c1f,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9839171628539976,0.8853366324083685,0.9858053515566817,2.9322148486971855,28.777790069580078,0.625
constant40,2018-12-31,20260910,23,1921,1921,16,0.001,45411164212bb823f38a9094acf258acaf57be0b387eda87b0dc25568c8f5fda,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9581627535484906,0.8601726919707379,0.9799005952990967,2.53368404135108,22.00747299194336,0.75
constant40,2018-12-31,20260910,24,1921,1921,16,0.001,f2c8c0d21c118b4e4311b525233c2cc3e35cdd0e2e69aeda8675b42e9c80b7e6,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9654131719434342,0.8678882716534846,0.9752488875997246,2.44295584410429,17.132505416870117,0.9375
constant40,2018-12-31,20260910,25,1921,1921,16,0.001,bb0ff4bbfc39cb4de35b31f147318a3057e001e5dfeb6fa50fd0b3fa6751ba40,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9588033304681137,0.8618056536465495,0.9699767286240093,2.4540837109088898,19.437002182006836,0.6875
constant40,2018-12-31,20260910,26,1921,1921,16,0.001,1f97a4f03c6b3b1b3554bbebf1633c0fd04bb6c293bb6aa6df73a0ae76e29628,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9376662026960858,0.841939893692251,0.9572629632582459,2.244026705622673,18.063209533691406,0.8125
constant40,2018-12-31,20260910,27,1921,1921,16,0.001,48d571ffdbd7a0ba6ba6373b5c54ef75e0ce429312bd8d4a030585fb9cc57aea,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9292648819074973,0.8332440105966452,0.9602087920435638,2.930336982011795,24.78603172302246,1.0
constant40,2018-12-31,20260910,28,1921,1921,16,0.001,17aa4c9b07e63194b18955f1d93f28cd9ea3e70beaff5b77f6a53fb7f7148e67,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9373430604699811,0.841677702430787,0.9566535923023015,1.3866541050374508,2.446988344192505,0.875
constant40,2018-12-31,20260910,29,1921,1921,16,0.001,469ee6ac36601ff4301d54b426e43f6e72ab6ce6d597cdeff9d7db9cc3b81004,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9355208359926334,0.8400274731726897,0.9549335008608308,2.2783678993582726,15.932989120483398,0.8125
constant40,2018-12-31,20260910,30,1921,1921,16,0.001,2e11051e095d0f75f274f13ec5fa2e05a3df43f4230e14dbef7d4ae045ab9b5a,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9246690353918733,0.830022039345695,0.9464699405980942,1.611145030707121,3.160172700881958,0.9375
constant40,2018-12-31,20260910,31,1921,1921,16,0.001,9e8cbc4dd4b8764a1cfa9a8cbd005ae7ce84f5b0f97b8a6cdabc750858eb09dc,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9168191937373865,0.8228336324307336,0.9398556209243505,1.5381591580808163,3.8676788806915283,0.875
constant40,2018-12-31,20260910,32,1921,1921,16,0.001,d4a58e275b05063e14055e6ba6b95836f030a1a22a071c58a87f5fc32abf3861,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9088273279248644,0.8151009817535464,0.9372635250256621,3.021936357021332,29.20147132873535,0.75
constant40,2018-12-31,20260910,33,1921,1921,16,0.001,d5f9fbc11dceff0e9fbccefa3a3954fb3cadca7b15a253b60905839abdb6bd0d,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9007559172006276,0.8073970529016636,0.9335886429275838,2.0717783495783806,10.010149955749512,1.0
constant40,2018-12-31,20260910,34,1921,1921,16,0.001,9ba174e9dea08481a885ef1ec514aad53f2e3a5a99bb74407e8fe1f0df91de8c,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.8961600790043661,0.8034614330775287,0.9269863955990714,2.5836851932108402,18.349687576293945,0.9375
constant40,2018-12-31,20260910,35,1921,1921,16,0.001,b9aea50595e240945f47d249ad8d2262293cbeac0428ddc8527aac51343f3d92,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.8745968866199333,0.7820081707712637,0.925887158238472,2.8026568964123726,20.88119888305664,1.0
constant40,2018-12-31,20260910,36,1921,1921,16,0.001,43dbe638a3a79f2bf835a042e74565b065e0d36b3ed55ef7865653954451d54b,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.8867756532449886,0.7944037998516941,0.92371856575984,2.7247268334031105,17.427242279052734,1.0
constant40,2018-12-31,20260910,37,1921,1921,16,0.001,347ee18bebbc423c367aa2005f742d395ca173ebf19bcbc89035c75491cf7bb3,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.871718049235545,0.7801993229561706,0.9151871596569199,3.0915870144963264,23.33469581604004,1.0
constant40,2018-12-31,20260910,38,1921,1921,16,0.001,fbaa6a5d1de6920248a23231517b59a0180dda05ee3d661fbddd79f46817787f,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.8710642257188522,0.7795525346337229,0.9151169743809707,2.3427144661545753,9.90477466583252,1.0
constant40,2018-12-31,20260910,39,1921,1921,16,0.001,daa2a0e7fb656702724a469e2029328f5b484afc4fdf9d2162344fc6bb54d080,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.8630916354309948,0.7717405516675585,0.9135108895285684,2.8337522372603416,19.216777801513672,1.0
constant40,2018-12-31,20260910,40,1921,1921,16,0.001,ea206b08937b08aca6a7e2c3627e869518eb94e280ef0fd1a7ef435be5caa020,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.8558240150145601,0.7646454101983984,0.9117860680815455,2.0788420997560024,11.044087409973145,0.875
decay40,2018-12-31,20260910,21,1921,1921,16,0.0001,0f486ca90e7c04682a5da1700c5b8e10561f2f27a4df244da1f8bb1e76193f08,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9864603812839761,0.8868204209718897,0.9963995674232342,2.5023694783449173,21.72588348388672,0.75
decay40,2018-12-31,20260910,22,1921,1921,16,0.0001,45aca09a22441ec74f6759b71a8e1436afcf028002734af4f000911479364c1f,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9856929358314065,0.8860292138065415,0.9966372834835618,2.263070173561573,19.386159896850586,0.6875
decay40,2018-12-31,20260910,23,1921,1921,16,0.0001,45411164212bb823f38a9094acf258acaf57be0b387eda87b0dc25568c8f5fda,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9645478135902766,0.8654774358531946,0.9907038056682883,2.207034271210432,17.890274047851562,0.8125
decay40,2018-12-31,20260910,24,1921,1921,16,0.0001,f2c8c0d21c118b4e4311b525233c2cc3e35cdd0e2e69aeda8675b42e9c80b7e6,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9787797449405835,0.8794916307224947,0.9928812332788772,2.5019880309700966,21.387895584106445,0.875
decay40,2018-12-31,20260910,25,1921,1921,16,0.0001,bb0ff4bbfc39cb4de35b31f147318a3057e001e5dfeb6fa50fd0b3fa6751ba40,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9742161680918568,0.874953455195211,0.9926270336486721,1.91252251714468,13.013063430786133,0.625
decay40,2018-12-31,20260910,26,1921,1921,16,0.0001,1f97a4f03c6b3b1b3554bbebf1633c0fd04bb6c293bb6aa6df73a0ae76e29628,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9655352201640512,0.8672510592779847,0.9828416287805933,1.881889220327139,13.477993965148926,0.75
decay40,2018-12-31,20260910,27,1921,1921,16,0.0001,48d571ffdbd7a0ba6ba6373b5c54ef75e0ce429312bd8d4a030585fb9cc57aea,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9678408341256359,0.8690408523476167,0.9879998772296975,2.9882218688726425,27.68562126159668,0.8125
decay40,2018-12-31,20260910,28,1921,1921,16,0.0001,17aa4c9b07e63194b18955f1d93f28cd9ea3e70beaff5b77f6a53fb7f7148e67,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.970335932971133,0.8713560911057394,0.989798462325741,1.308023914694786,1.8946338891983032,0.75
decay40,2018-12-31,20260910,29,1921,1921,16,0.0001,469ee6ac36601ff4301d54b426e43f6e72ab6ce6d597cdeff9d7db9cc3b81004,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9775693603383571,0.8783864688898113,0.9918289102656589,2.119575534015894,13.243027687072754,0.9375
decay40,2018-12-31,20260910,30,1921,1921,16,0.0001,2e11051e095d0f75f274f13ec5fa2e05a3df43f4230e14dbef7d4ae045ab9b5a,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9806974275480764,0.8817807008424567,0.9891673186866645,1.8370478823781013,10.382183074951172,0.75
decay40,2018-12-31,20260910,31,1921,1921,16,0.0001,9e8cbc4dd4b8764a1cfa9a8cbd005ae7ce84f5b0f97b8a6cdabc750858eb09dc,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9668501675873606,0.8685232777534395,0.9832687315873837,1.2511428482830524,2.1434216499328613,0.6875
decay40,2018-12-31,20260910,32,1921,1921,16,0.0001,d4a58e275b05063e14055e6ba6b95836f030a1a22a071c58a87f5fc32abf3861,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9674976807842026,0.8689307047016356,0.985669729223728,2.497715834528208,22.33911895751953,0.875
decay40,2018-12-31,20260910,33,1921,1921,16,0.0001,d5f9fbc11dceff0e9fbccefa3a3954fb3cadca7b15a253b60905839abdb6bd0d,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9722494227323973,0.8738902920797925,0.9835913145002259,1.7177369333803654,9.232328414916992,0.875
decay40,2018-12-31,20260910,34,1921,1921,16,0.0001,9ba174e9dea08481a885ef1ec514aad53f2e3a5a99bb74407e8fe1f0df91de8c,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9722306549021628,0.8735136929307984,0.9871696436361743,2.339362632483244,18.59030532836914,0.6875
decay40,2018-12-31,20260910,35,1921,1921,16,0.0001,b9aea50595e240945f47d249ad8d2262293cbeac0428ddc8527aac51343f3d92,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.955255583572487,0.8567631145990621,0.9849246338839831,1.9379635341465473,14.66222095489502,0.625
decay40,2018-12-31,20260910,36,1921,1921,16,0.0001,43dbe638a3a79f2bf835a042e74565b065e0d36b3ed55ef7865653954451d54b,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9777677802602678,0.8789400861698907,0.9882768892500315,1.8612645007669926,10.43283462524414,0.9375
decay40,2018-12-31,20260910,37,1921,1921,16,0.0001,347ee18bebbc423c367aa2005f742d395ca173ebf19bcbc89035c75491cf7bb3,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.956249216209781,0.8583230868036209,0.9792613304263288,2.6482136584818363,23.02638816833496,0.875
decay40,2018-12-31,20260910,38,1921,1921,16,0.0001,fbaa6a5d1de6920248a23231517b59a0180dda05ee3d661fbddd79f46817787f,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9589097840301324,0.8610987217458356,0.9781105910689182,1.3729118667542934,1.9781372547149658,0.875
decay40,2018-12-31,20260910,39,1921,1921,16,0.0001,daa2a0e7fb656702724a469e2029328f5b484afc4fdf9d2162344fc6bb54d080,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9573675502655966,0.8593973432711671,0.9797020819288316,2.003316856920719,14.964872360229492,0.6875
decay40,2018-12-31,20260910,40,1921,1921,16,0.0001,ea206b08937b08aca6a7e2c3627e869518eb94e280ef0fd1a7ef435be5caa020,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9483685862080993,0.8502773789922624,0.9809120958637036,1.806894961744547,11.095542907714844,0.6875
constant40,2018-12-31,20260911,21,1921,1921,16,0.001,813bd37e5e1c891c4d4fbb7ee58a0887d00771c1c4efdf907a4383c1297f9a79,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,1.0126474523593956,0.9112990369156336,1.013484134347038,1.7689448706805706,11.972817420959473,0.625
constant40,2018-12-31,20260911,22,1921,1921,16,0.001,d38a84ebd75e33ba1424b6474170139a515fa24ae81497402b76745d48b478ee,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,1.0065024155989593,0.9052454704794023,1.0125693796917152,1.3759287185966969,3.5907504558563232,0.6875
constant40,2018-12-31,20260911,23,1921,1921,16,0.001,e3bb034e32ffcafef3adf59298e3c51e57ced2a7701171b96296fc081229c156,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9901999245392413,0.8900769623321273,1.001229633962593,1.1901798732578754,3.2116477489471436,0.5
constant40,2018-12-31,20260911,24,1921,1921,16,0.001,18761c67cf1f4ab78820816b4ff1af2e365a280c31bfdd1836aacdcb7e1fa017,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9807921963579515,0.8816567696611562,0.9913543066526688,1.865930549800396,12.407758712768555,0.875
constant40,2018-12-31,20260911,25,1921,1921,16,0.001,c803b35edbd450d42eab09be4174637cf427b6216a9a18ab9e30a83a336244f9,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9800435689388,0.8821852507931701,0.978583121876863,1.4237454049289227,2.3999898433685303,0.9375
constant40,2018-12-31,20260911,26,1921,1921,16,0.001,9db7ecdc44efbbb0b9e93b66a2fc855d380082ae60bf52091e6e3f5b5c92e73f,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9958179110602002,0.897473779628669,0.9834413500206971,1.4760700166225433,5.177494049072266,0.875
constant40,2018-12-31,20260911,27,1921,1921,16,0.001,3d3a076c564babc9ba7abc0502068179a08bed67eb49dcc81d757de2006e9579,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9755391707834882,0.878273840014324,0.972653410944822,1.3683215603232384,4.150196075439453,0.75
constant40,2018-12-31,20260911,28,1921,1921,16,0.001,dcc20db88a73ef5795f784eb6cdba2106c911bd5f7b25b0b15c5302caa14d67e,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9616197856421399,0.8648071381137868,0.9681265348881747,1.5158248208463192,5.905036926269531,0.8125
constant40,2018-12-31,20260911,29,1921,1921,16,0.001,58f36e12a19de16cfb7db67dfe91690ae43091c91f82a2c22a85ef8d903f9019,1b943f70f51980b235010c0aa279a72442bf3298d944f3eb3288f3891a737e5b,0.9773947771082069,0.8801621983951575,0.9723257752118912,1.4415955543518066,3.3815248012542725,0.9375
