year,date,method,patches,min_length,max_length,mean_length,lengths
2025,2025-07-11,normalized,10,3,24,12.5,"[3, 5, 24, 12, 10, 10, 24, 5, 13, 19]"
2025,2025-07-18,raw,13,3,19,9.615384615384615,"[3, 5, 19, 8, 6, 5, 6, 6, 11, 18, 12, 12, 14]"
2025,2025-07-18,normalized,11,3,24,11.363636363636363,"[3, 24, 12, 10, 10, 24, 7, 7, 6, 7, 15]"
2025,2025-07-25,raw,13,3,24,9.615384615384615,"[3, 19, 6, 6, 10, 10, 24, 7, 7, 6, 6, 8, 13]"
2025,2025-07-25,normalized,9,3,25,13.88888888888889,"[3, 19, 12, 13, 5, 22, 13, 25, 13]"
2025,2025-08-01,raw,13,1,24,9.615384615384615,"[1, 16, 6, 6, 10, 10, 24, 7, 7, 6, 6, 6, 20]"
2025,2025-08-01,normalized,10,1,20,12.5,"[1, 13, 11, 6, 17, 11, 18, 9, 19, 20]"
2025,2025-08-08,raw,14,6,24,8.928571428571429,"[6, 6, 6, 6, 10, 10, 24, 7, 7, 6, 6, 12, 13, 6]"
2025,2025-08-08,normalized,9,5,25,13.88888888888889,"[6, 6, 12, 13, 5, 22, 13, 25, 23]"
2025,2025-08-15,raw,15,1,24,8.333333333333334,"[1, 6, 6, 6, 10, 10, 24, 7, 7, 6, 6, 7, 15, 5, 9]"
2025,2025-08-15,normalized,10,4,21,12.5,"[4, 11, 6, 17, 11, 18, 9, 19, 21, 9]"
2025,2025-08-22,raw,13,2,24,9.615384615384615,"[2, 6, 6, 10, 10, 24, 7, 7, 6, 6, 12, 13, 16]"
2025,2025-08-22,normalized,10,2,20,12.5,"[2, 8, 6, 17, 11, 18, 9, 19, 20, 15]"
2025,2025-08-29,raw,13,3,24,9.615384615384615,"[3, 6, 10, 10, 24, 7, 7, 6, 6, 12, 13, 5, 16]"
2025,2025-08-29,normalized,11,3,24,11.363636363636363,"[3, 6, 10, 10, 24, 7, 7, 6, 7, 24, 21]"
2025,2025-09-05,raw,12,4,24,10.416666666666666,"[4, 10, 10, 24, 7, 7, 6, 6, 7, 15, 5, 24]"
2025,2025-09-05,normalized,8,6,24,15.625,"[6, 17, 11, 18, 9, 19, 21, 24]"
2025,2025-09-12,raw,13,1,24,9.615384615384615,"[1, 8, 10, 24, 7, 7, 6, 6, 7, 15, 6, 21, 7]"
2025,2025-09-12,normalized,7,5,25,17.857142857142858,"[12, 5, 22, 13, 25, 24, 24]"
2025,2025-09-19,raw,12,4,25,10.416666666666666,"[4, 10, 24, 7, 7, 6, 6, 7, 15, 5, 25, 9]"
2025,2025-09-19,normalized,10,1,25,12.5,"[1, 6, 6, 11, 18, 9, 19, 21, 9, 25]"
2025,2025-09-26,raw,14,4,24,8.928571428571429,"[4, 5, 24, 7, 7, 6, 6, 7, 15, 5, 7, 16, 9, 7]"
2025,2025-09-26,normalized,10,2,25,12.5,"[2, 6, 11, 18, 9, 19, 21, 7, 25, 7]"
2025,2025-10-10,raw,13,5,24,9.615384615384615,"[5, 24, 7, 7, 6, 6, 7, 15, 5, 7, 16, 9, 11]"
2025,2025-10-10,normalized,7,3,25,17.857142857142858,"[3, 22, 13, 25, 22, 25, 15]"
2025,2025-10-17,raw,11,6,24,11.363636363636363,"[24, 7, 7, 6, 6, 7, 15, 6, 21, 9, 17]"
2025,2025-10-17,normalized,7,9,24,17.857142857142858,"[10, 18, 9, 19, 21, 24, 24]"
2025,2025-10-24,raw,13,4,21,9.615384615384615,"[4, 15, 7, 7, 6, 6, 7, 15, 6, 21, 9, 16, 6]"
2025,2025-10-24,normalized,9,5,25,13.88888888888889,"[5, 18, 9, 20, 15, 6, 21, 25, 6]"
2025,2025-10-31,raw,12,6,21,10.416666666666666,"[14, 7, 7, 6, 6, 7, 15, 6, 21, 9, 16, 11]"
2025,2025-10-31,normalized,8,6,25,15.625,"[18, 9, 20, 15, 6, 21, 25, 11]"
2025,2025-11-07,raw,14,4,21,8.928571428571429,"[4, 5, 7, 7, 6, 6, 7, 15, 6, 21, 9, 16, 10, 6]"
2025,2025-11-07,normalized,10,5,25,12.5,"[8, 5, 9, 20, 15, 6, 21, 25, 8, 8]"
2025,2025-11-14,raw,14,4,21,8.928571428571429,"[4, 7, 7, 6, 6, 7, 15, 6, 21, 9, 16, 10, 6, 5]"
2025,2025-11-14,normalized,8,3,25,15.625,"[3, 5, 9, 17, 20, 24, 25, 22]"
2025,2025-11-21,raw,13,6,21,9.615384615384615,"[6, 7, 6, 6, 7, 15, 6, 21, 9, 16, 10, 6, 10]"
2025,2025-11-21,normalized,9,3,25,13.88888888888889,"[3, 9, 20, 15, 6, 21, 25, 14, 12]"
2025,2025-11-28,raw,14,1,21,8.928571428571429,"[1, 7, 6, 6, 7, 15, 6, 21, 9, 16, 10, 6, 7, 8]"
2025,2025-11-28,normalized,9,1,25,13.88888888888889,"[1, 6, 20, 15, 6, 21, 25, 14, 17]"
2025,2025-12-05,raw,13,3,21,9.615384615384615,"[3, 6, 6, 7, 15, 6, 21, 9, 16, 8, 6, 11, 11]"
2025,2025-12-05,normalized,9,2,25,13.88888888888889,"[2, 20, 15, 6, 21, 25, 14, 11, 11]"
2025,2025-12-12,raw,12,4,21,10.416666666666666,"[4, 6, 7, 15, 6, 21, 9, 16, 10, 6, 11, 14]"
2025,2025-12-12,normalized,8,6,25,15.625,"[17, 15, 6, 21, 25, 14, 11, 16]"
2025,2025-12-19,raw,12,5,21,10.416666666666666,"[5, 7, 15, 6, 21, 9, 16, 10, 6, 12, 11, 7]"
2025,2025-12-19,normalized,9,5,25,13.88888888888889,"[5, 7, 15, 6, 21, 25, 14, 12, 20]"
2025,2025-12-26,raw,12,5,21,10.416666666666666,"[7, 15, 6, 21, 9, 16, 10, 6, 12, 11, 7, 5]"
2025,2025-12-26,normalized,9,5,25,13.88888888888889,"[7, 15, 6, 21, 25, 14, 12, 20, 5]"
2026,2026-01-09,raw,15,4,16,8.333333333333334,"[4, 12, 5, 7, 16, 8, 14, 11, 5, 9, 8, 6, 5, 8, 7]"
2026,2026-01-09,normalized,8,7,25,15.625,"[20, 7, 25, 11, 19, 9, 14, 20]"
2026,2026-01-16,raw,15,5,16,8.333333333333334,"[11, 5, 7, 16, 8, 14, 11, 5, 9, 8, 6, 5, 8, 7, 5]"
2026,2026-01-16,normalized,10,5,23,12.5,"[8, 7, 7, 23, 14, 16, 18, 6, 5, 21]"
2026,2026-01-23,raw,16,1,16,7.8125,"[1, 5, 5, 7, 16, 8, 14, 11, 5, 9, 8, 6, 5, 8, 7, 10]"
2026,2026-01-23,normalized,10,3,25,12.5,"[3, 7, 7, 25, 11, 19, 9, 14, 20, 10]"
2026,2026-01-30,raw,15,1,16,8.333333333333334,"[1, 5, 7, 16, 8, 14, 11, 5, 9, 7, 6, 5, 6, 9, 16]"
2026,2026-01-30,normalized,9,5,25,13.88888888888889,"[5, 7, 25, 11, 19, 9, 14, 19, 16]"
2026,2026-02-06,raw,15,1,16,8.333333333333334,"[1, 7, 16, 8, 14, 11, 5, 9, 7, 6, 5, 6, 9, 16, 5]"
2026,2026-02-06,normalized,8,7,25,15.625,"[7, 25, 11, 19, 9, 14, 19, 21]"
2026,2026-02-13,raw,15,3,16,8.333333333333334,"[3, 16, 8, 14, 11, 5, 9, 8, 6, 5, 8, 7, 12, 5, 8]"
2026,2026-02-13,normalized,9,2,25,13.88888888888889,"[2, 25, 11, 19, 9, 14, 19, 14, 12]"
2026,2026-02-27,raw,15,5,15,8.333333333333334,"[15, 8, 14, 11, 5, 9, 8, 6, 5, 8, 7, 11, 7, 6, 5]"
2026,2026-02-27,normalized,10,5,19,12.5,"[15, 8, 11, 19, 9, 14, 19, 19, 6, 5]"
2026,2026-03-06,raw,16,1,14,7.8125,"[1, 9, 8, 14, 11, 5, 9, 8, 6, 5, 8, 7, 11, 7, 8, 8]"
2026,2026-03-06,normalized,11,1,19,11.363636363636363,"[1, 9, 8, 11, 19, 9, 14, 19, 18, 9, 8]"
2026,2026-03-13,raw,16,5,14,7.8125,"[5, 8, 14, 11, 5, 9, 8, 6, 5, 8, 7, 11, 7, 8, 5, 8]"
2026,2026-03-13,normalized,11,5,19,11.363636363636363,"[5, 8, 11, 19, 9, 14, 19, 18, 9, 5, 8]"
2026,2026-03-20,raw,15,5,14,8.333333333333334,"[8, 14, 11, 5, 9, 8, 6, 5, 8, 7, 11, 7, 6, 12, 8]"
2026,2026-03-20,normalized,10,6,19,12.5,"[8, 11, 19, 9, 14, 19, 19, 6, 12, 8]"
2026,2026-03-27,raw,15,3,14,8.333333333333334,"[3, 14, 11, 5, 9, 8, 6, 5, 8, 7, 11, 7, 8, 9, 14]"
2026,2026-03-27,normalized,10,3,19,12.5,"[3, 11, 19, 9, 14, 19, 18, 9, 9, 14]"
2026,2026-04-03,raw,15,4,17,8.333333333333334,"[4, 8, 11, 5, 9, 8, 6, 5, 8, 7, 11, 7, 5, 14, 17]"
2026,2026-04-03,normalized,9,5,19,13.88888888888889,"[9, 19, 9, 14, 19, 19, 5, 14, 17]"
2026,2026-04-10,raw,15,5,16,8.333333333333334,"[8, 11, 5, 9, 8, 6, 5, 8, 7, 11, 7, 6, 12, 16, 6]"
2026,2026-04-10,normalized,9,5,24,13.88888888888889,"[5, 19, 9, 14, 19, 18, 9, 8, 24]"
2026,2026-04-17,raw,15,3,14,8.333333333333334,"[3, 11, 5, 9, 8, 6, 5, 8, 7, 11, 7, 8, 9, 14, 14]"
2026,2026-04-17,normalized,9,9,19,13.88888888888889,"[19, 9, 14, 19, 18, 9, 9, 14, 14]"
2026,2026-04-24,raw,16,2,16,7.8125,"[2, 7, 5, 9, 8, 6, 5, 8, 7, 11, 7, 6, 12, 16, 7, 9]"
2026,2026-04-24,normalized,11,3,19,11.363636363636363,"[3, 11, 9, 14, 19, 19, 5, 14, 15, 7, 9]"
2026,2026-05-08,raw,15,2,19,8.333333333333334,"[2, 5, 9, 8, 6, 5, 8, 7, 11, 7, 6, 12, 19, 12, 8]"
2026,2026-05-08,normalized,9,2,25,13.88888888888889,"[2, 5, 9, 14, 19, 21, 25, 22, 8]"
2026,2026-05-15,raw,15,2,16,8.333333333333334,"[2, 9, 8, 6, 5, 8, 7, 11, 7, 6, 12, 16, 7, 9, 12]"
2026,2026-05-15,normalized,10,2,20,12.5,"[2, 9, 14, 19, 19, 5, 14, 15, 8, 20]"
2026,2026-05-22,raw,15,1,19,8.333333333333334,"[1, 5, 8, 6, 5, 8, 7, 11, 7, 6, 12, 19, 12, 8, 10]"
2026,2026-05-22,normalized,10,1,25,12.5,"[1, 5, 14, 19, 19, 5, 14, 15, 8, 25]"
2026,2026-05-29,raw,16,1,16,7.8125,"[1, 8, 6, 5, 8, 7, 11, 7, 6, 12, 16, 7, 9, 8, 6, 8]"
2026,2026-05-29,normalized,8,1,25,15.625,"[1, 14, 19, 21, 25, 22, 14, 9]"
2026,2026-06-05,raw,16,4,16,7.8125,"[4, 6, 5, 8, 7, 11, 7, 6, 12, 16, 7, 9, 8, 7, 5, 7]"
2026,2026-06-05,normalized,9,6,20,13.88888888888889,"[10, 19, 19, 6, 12, 20, 10, 11, 18]"
2026,2026-06-12,raw,15,5,16,8.333333333333334,"[5, 5, 8, 7, 11, 7, 6, 12, 16, 7, 9, 8, 6, 8, 10]"
2026,2026-06-12,normalized,9,5,25,13.88888888888889,"[5, 19, 19, 5, 14, 15, 8, 25, 15]"
2026,2026-06-26,raw,15,1,16,8.333333333333334,"[1, 8, 7, 11, 7, 6, 12, 16, 7, 9, 8, 7, 5, 9, 12]"
2026,2026-06-26,normalized,11,1,20,11.363636363636363,"[1, 6, 8, 19, 6, 12, 20, 10, 11, 18, 14]"
2026,2026-07-03,raw,15,4,16,8.333333333333334,"[4, 7, 11, 7, 6, 12, 16, 7, 9, 8, 7, 5, 9, 10, 7]"
2026,2026-07-03,normalized,11,2,25,11.363636363636363,"[2, 8, 18, 9, 8, 24, 25, 5, 9, 10, 7]"
2026,2026-07-10,raw,14,5,16,8.928571428571429,"[6, 11, 7, 6, 12, 16, 7, 9, 8, 7, 5, 9, 11, 11]"
2026,2026-07-10,normalized,10,5,25,12.5,"[5, 18, 9, 8, 24, 25, 6, 5, 14, 11]"
2026,2026-07-17,raw,15,1,16,8.333333333333334,"[1, 11, 7, 6, 12, 16, 7, 9, 8, 7, 5, 9, 11, 10, 6]"
2026,2026-07-17,normalized,10,5,25,12.5,"[18, 9, 8, 24, 25, 6, 5, 14, 10, 6]"
2026,2026-07-24,raw,16,1,16,7.8125,"[1, 6, 7, 6, 12, 16, 7, 9, 8, 7, 5, 9, 11, 10, 5, 6]"
2026,2026-07-24,normalized,10,1,25,12.5,"[1, 12, 9, 8, 24, 25, 5, 9, 10, 22]"
2026,2026-07-31,raw,15,2,16,8.333333333333334,"[2, 7, 6, 12, 16, 7, 9, 8, 7, 5, 9, 13, 7, 8, 9]"
2026,2026-07-31,normalized,10,5,25,12.5,"[8, 9, 8, 24, 25, 6, 5, 14, 13, 13]"
2026,2026-08-07,raw,15,4,16,8.333333333333334,"[4, 6, 12, 16, 7, 9, 8, 7, 5, 9, 13, 7, 8, 8, 6]"
2026,2026-08-07,normalized,11,4,20,11.363636363636363,"[4, 6, 12, 20, 10, 11, 18, 14, 16, 8, 6]"
2026,2026-08-14,raw,14,5,16,8.928571428571429,"[5, 12, 16, 7, 9, 8, 7, 5, 9, 13, 7, 8, 7, 12]"
2026,2026-08-14,normalized,10,5,20,12.5,"[5, 12, 20, 10, 11, 18, 8, 20, 9, 12]"
2026,2026-08-21,raw,14,5,16,8.928571428571429,"[12, 16, 7, 9, 8, 7, 5, 9, 13, 7, 8, 8, 10, 6]"
2026,2026-08-21,normalized,9,2,25,13.88888888888889,"[2, 8, 24, 25, 5, 9, 9, 25, 18]"
