job,method,cutoff,seed,date,row_index,clipped_coordinates,coordinate_clip_fraction,maximum_standardized_distance_before,maximum_standardized_distance_after
learned_2015-12-31_20260912_clip,learned_clip,2015-12-31,20260912,2016-12-02,1419,0,0.0,1.7316084634540478,1.7316084634540478
learned_2015-12-31_20260912_clip,learned_clip,2015-12-31,20260912,2016-12-09,1424,0,0.0,1.3758144979486266,1.3758144979486266
learned_2015-12-31_20260912_clip,learned_clip,2015-12-31,20260912,2016-12-16,1429,1,0.04,2.151874393578531,2.151874393578531
learned_2015-12-31_20260912_clip,learned_clip,2015-12-31,20260912,2016-12-23,1434,2,0.08,1.5912524828067627,1.507831107510321
learned_2015-12-31_20260912_clip,learned_clip,2015-12-31,20260912,2016-12-30,1439,0,0.0,1.506532132822179,1.506532132822179
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-01-06,1443,0,0.0,1.4300566745430188,1.4300566745430188
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-01-13,1448,0,0.0,2.3655843524572373,2.3655843524572373
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-01-20,1453,0,0.0,1.4958601122941817,1.4958601122941817
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-02-03,1458,0,0.0,1.161978202401384,1.161978202401384
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-02-10,1463,0,0.0,1.1410801761166431,1.1410801761166431
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-02-17,1468,0,0.0,1.6613054376916159,1.6613054376916159
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-02-24,1473,0,0.0,1.369097550944843,1.369097550944843
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-03-03,1478,0,0.0,1.402501843109819,1.402501843109819
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-03-10,1483,0,0.0,1.2610478908816487,1.2610478908816487
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-03-17,1488,0,0.0,1.4431911452758845,1.4431911452758845
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-03-24,1493,0,0.0,1.5879475321317933,1.5879475321317933
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-03-31,1498,0,0.0,1.806007799031954,1.806007799031954
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-04-07,1501,0,0.0,1.7952166070273934,1.7952166070273934
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-04-14,1506,0,0.0,2.1594266559519624,2.1594266559519624
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-04-21,1511,0,0.0,1.517308705920748,1.517308705920748
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-04-28,1516,2,0.08,2.2323402502479226,2.2323402502479226
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-05-05,1520,0,0.0,1.820747329824887,1.820747329824887
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-05-12,1525,1,0.04,2.4392999687519983,2.4392999687519983
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-05-19,1530,5,0.2,2.0710319211747623,2.028250782290878
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-05-26,1535,2,0.08,1.955108832624633,1.934494489038207
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-06-02,1538,5,0.2,2.3683146481312924,2.028250782290878
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-06-09,1543,3,0.12,2.1162732442675214,2.028250782290878
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-06-16,1548,0,0.0,1.404107591426523,1.404107591426523
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-06-23,1553,0,0.0,1.490936833138586,1.490936833138586
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-06-30,1558,0,0.0,1.9098768468168017,1.9098768468168017
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-07-07,1563,2,0.08,2.188485341764603,2.1188811506979555
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-07-14,1568,0,0.0,1.2270929761396812,1.2270929761396812
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-07-21,1573,0,0.0,1.6810877517872111,1.6810877517872111
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-07-28,1578,1,0.04,1.9244680727153651,1.9244680727153651
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-08-04,1583,0,0.0,1.9972232307559574,1.9972232307559574
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-08-11,1588,0,0.0,1.3669094041582948,1.3669094041582948
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-08-18,1593,0,0.0,1.36556706794563,1.36556706794563
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-08-25,1598,0,0.0,1.6210822462030416,1.6210822462030416
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-09-01,1603,0,0.0,1.9102844593385477,1.9102844593385477
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-09-08,1608,0,0.0,2.2474060560569056,2.2474060560569056
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-09-15,1613,5,0.2,2.589422020635198,2.544835281211739
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-09-22,1618,7,0.28,2.6175578040579177,2.544835281211739
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-09-29,1623,1,0.04,2.2318525073120146,2.2318525073120146
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-10-13,1628,0,0.0,1.9875351725931494,1.9875351725931494
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-10-20,1633,1,0.04,2.0383886188104188,2.0383886188104188
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-10-27,1638,0,0.0,1.9102362088266507,1.9102362088266507
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-11-03,1643,2,0.08,2.077216923665598,2.028250782290878
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-11-10,1648,0,0.0,1.7393475251622472,1.7393475251622472
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-11-17,1653,0,0.0,1.9199906774052757,1.9199906774052757
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-11-24,1658,3,0.12,2.6134778542721584,2.544835281211739
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-12-01,1663,4,0.16,2.502826924695265,2.502826924695265
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-12-08,1668,0,0.0,2.0046447580070574,2.0046447580070574
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-12-15,1673,0,0.0,1.836188111973974,1.836188111973974
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-12-22,1678,0,0.0,1.9800216091764398,1.9800216091764398
learned_2016-12-31_20260910_clip,learned_clip,2016-12-31,20260910,2017-12-29,1683,1,0.04,1.9365579435484213,1.9365579435484213
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-01-06,1443,3,0.12,1.5205583940031613,1.4388574799475804
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-01-13,1448,2,0.08,5.337050280181873,5.337050280181873
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-01-20,1453,0,0.0,2.400434326497175,2.400434326497175
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-02-03,1458,0,0.0,2.057192806979202,2.057192806979202
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-02-10,1463,0,0.0,2.318450246054665,2.318450246054665
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-02-17,1468,0,0.0,2.1383546082222753,2.1383546082222753
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-02-24,1473,1,0.04,2.518990059841786,2.518990059841786
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-03-03,1478,0,0.0,1.9175772036247105,1.9175772036247105
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-03-10,1483,0,0.0,1.2388842474814072,1.2388842474814072
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-03-17,1488,0,0.0,1.2647492774849753,1.2647492774849753
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-03-24,1493,3,0.12,2.5651635711183536,2.5651635711183536
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-03-31,1498,0,0.0,2.180454949956336,2.180454949956336
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-04-07,1501,1,0.04,2.3461247698068606,2.2119277361779726
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-04-14,1506,0,0.0,2.146727178042744,2.146727178042744
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-04-21,1511,0,0.0,2.6767256105492105,2.6767256105492105
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-04-28,1516,0,0.0,1.9094342386814147,1.9094342386814147
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-05-05,1520,0,0.0,1.573238548973132,1.573238548973132
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-05-12,1525,2,0.08,3.5090374473572385,3.5090374473572385
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-05-19,1530,0,0.0,0.8768731448666266,0.8768731448666266
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-05-26,1535,0,0.0,1.2051882364444453,1.2051882364444453
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-06-02,1538,0,0.0,1.4912769060195672,1.4912769060195672
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-06-09,1543,0,0.0,2.593129705800279,2.593129705800279
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-06-16,1548,0,0.0,2.155946256088699,2.155946256088699
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-06-23,1553,0,0.0,2.2622060898409653,2.2622060898409653
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-06-30,1558,1,0.04,2.43865684256741,2.43865684256741
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-07-07,1563,2,0.08,2.1485567576757734,2.1485567576757734
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-07-14,1568,1,0.04,1.77282167934782,1.7628551519924307
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-07-21,1573,3,0.12,3.36193588657237,3.327180608544607
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-07-28,1578,0,0.0,3.2859562736758203,3.2859562736758203
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-08-04,1583,0,0.0,2.3102468073490723,2.3102468073490723
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-08-11,1588,0,0.0,1.4557118203805937,1.4557118203805937
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-08-18,1593,0,0.0,2.5171423116750007,2.5171423116750007
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-08-25,1598,0,0.0,1.951866764643121,1.951866764643121
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-09-01,1603,0,0.0,2.0640010870886067,2.0640010870886067
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-09-08,1608,3,0.12,3.557683867072135,3.557683867072135
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-09-15,1613,3,0.12,5.246905426371288,5.23427668213129
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-09-22,1618,0,0.0,1.2700606069445355,1.2700606069445355
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-09-29,1623,0,0.0,2.521321331938262,2.521321331938262
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-10-13,1628,0,0.0,2.6442230770424286,2.6442230770424286
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-10-20,1633,0,0.0,1.1653594110777143,1.1653594110777143
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-10-27,1638,0,0.0,2.41847305681585,2.41847305681585
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-11-03,1643,0,0.0,1.9320480877441257,1.9320480877441257
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-11-10,1648,0,0.0,1.1512182899394403,1.1512182899394403
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-11-17,1653,1,0.04,1.2342870389017273,1.2342870389017273
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-11-24,1658,4,0.16,5.60207899886745,5.444392959667719
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-12-01,1663,0,0.0,2.439127910404048,2.439127910404048
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-12-08,1668,0,0.0,1.8123176118486968,1.8123176118486968
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-12-15,1673,2,0.08,1.7702122535649079,1.742357609592957
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-12-22,1678,0,0.0,1.3384730164972236,1.3384730164972236
learned_2016-12-31_20260911_clip,learned_clip,2016-12-31,20260911,2017-12-29,1683,1,0.04,4.07083033908878,4.07083033908878
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-01-06,1443,0,0.0,1.8056769130289165,1.8056769130289165
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-01-13,1448,0,0.0,1.7790407256510823,1.7790407256510823
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-01-20,1453,0,0.0,1.9782871517450342,1.9782871517450342
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-02-03,1458,0,0.0,1.8275530335137646,1.8275530335137646
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-02-10,1463,0,0.0,1.7592602223436717,1.7592602223436717
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-02-17,1468,0,0.0,1.7619484217915653,1.7619484217915653
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-02-24,1473,0,0.0,1.818032018378026,1.818032018378026
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-03-03,1478,0,0.0,2.100674188205922,2.100674188205922
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-03-10,1483,0,0.0,1.7868143606033515,1.7868143606033515
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-03-17,1488,0,0.0,1.6545684050997547,1.6545684050997547
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-03-24,1493,1,0.04,2.8873011866048937,2.408832494700806
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-03-31,1498,0,0.0,2.2121715039375816,2.2121715039375816
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-04-07,1501,0,0.0,2.5822198949864648,2.5822198949864648
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-04-14,1506,1,0.04,2.3820338443194324,2.030053568234732
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-04-21,1511,0,0.0,1.7295571371348353,1.7295571371348353
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-04-28,1516,1,0.04,2.348882520236138,2.0474761073152195
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-05-05,1520,1,0.04,2.649496388584837,2.510295822174722
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-05-12,1525,0,0.0,2.035045912536462,2.035045912536462
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-05-19,1530,0,0.0,1.6597825588156336,1.6597825588156336
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-05-26,1535,0,0.0,1.6343465980478764,1.6343465980478764
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-06-02,1538,0,0.0,1.6168214725295602,1.6168214725295602
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-06-09,1543,0,0.0,2.1822530853250077,2.1822530853250077
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-06-16,1548,0,0.0,1.7458639996989942,1.7458639996989942
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-06-23,1553,0,0.0,1.3734221183628963,1.3734221183628963
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-06-30,1558,1,0.04,2.0172873576324295,1.9831696963618424
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-07-07,1563,1,0.04,2.9091758750587355,2.408832494700806
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-07-14,1568,0,0.0,2.3499793766982897,2.3499793766982897
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-07-21,1573,1,0.04,2.4123411473435175,2.408832494700806
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-07-28,1578,0,0.0,2.3817365947433,2.3817365947433
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-08-04,1583,1,0.04,2.6165095810765586,2.599386800195917
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-08-11,1588,1,0.04,2.3575680764541938,2.3575680764541938
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-08-18,1593,0,0.0,1.7785735436524683,1.7785735436524683
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-08-25,1598,0,0.0,2.3970259874715167,2.3970259874715167
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-09-01,1603,0,0.0,1.82603526162402,1.82603526162402
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-09-08,1608,0,0.0,2.0687827664429927,2.0687827664429927
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-09-15,1613,0,0.0,1.517223620914208,1.517223620914208
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-09-22,1618,0,0.0,2.1701438832829245,2.1701438832829245
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-09-29,1623,0,0.0,1.97135553843496,1.97135553843496
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-10-13,1628,1,0.04,2.408034175371463,2.2353115865728763
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-10-20,1633,0,0.0,2.101830668487187,2.101830668487187
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-10-27,1638,0,0.0,1.7169796831290682,1.7169796831290682
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-11-03,1643,0,0.0,1.982509598748079,1.982509598748079
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-11-10,1648,0,0.0,1.9509611888572325,1.9509611888572325
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-11-17,1653,0,0.0,1.7599672871828096,1.7599672871828096
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-11-24,1658,0,0.0,1.6678384429242035,1.6678384429242035
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-12-01,1663,0,0.0,1.651710980443152,1.651710980443152
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-12-08,1668,0,0.0,1.7495043728477484,1.7495043728477484
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-12-15,1673,0,0.0,2.0102923758876514,2.0102923758876514
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-12-22,1678,0,0.0,2.085223878482053,2.085223878482053
learned_2016-12-31_20260912_clip,learned_clip,2016-12-31,20260912,2017-12-29,1683,0,0.0,1.974017378128824,1.974017378128824
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-01-05,1687,0,0.0,3.0214046652282187,3.0214046652282187
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-01-12,1692,0,0.0,2.988814052539201,2.988814052539201
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-01-19,1697,0,0.0,1.9384033293954512,1.9384033293954512
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-01-26,1702,0,0.0,1.9315152513075151,1.9315152513075151
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-02-02,1707,1,0.04,2.1079222175099073,2.1079222175099073
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-02-09,1712,0,0.0,2.6749245663548673,2.6749245663548673
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-02-23,1717,1,0.04,2.591525566748576,2.591525566748576
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-03-02,1722,0,0.0,1.0921652323884476,1.0921652323884476
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-03-09,1727,0,0.0,2.3922527631466437,2.3922527631466437
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-03-16,1732,0,0.0,1.1889116661999222,1.1889116661999222
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-03-23,1737,1,0.04,1.7442425933210242,1.7087101555581534
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-03-30,1742,0,0.0,2.0334589815795976,2.0334589815795976
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-04-13,1750,2,0.08,1.6407045240684937,1.6407045240684937
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-04-20,1755,0,0.0,0.8080748981144027,0.8080748981144027
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-04-27,1760,0,0.0,1.5997429754009678,1.5997429754009678
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-05-04,1763,2,0.08,1.5815746870510694,1.5815746870510694
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-05-11,1768,0,0.0,3.413693491209798,3.413693491209798
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-05-18,1773,0,0.0,1.3462950032082377,1.3462950032082377
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-05-25,1778,0,0.0,2.465328840790349,2.465328840790349
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-06-01,1783,1,0.04,1.748177144511242,1.748177144511242
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-06-08,1788,4,0.16,2.3882442433408144,2.3882442433408144
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-06-15,1793,0,0.0,2.86107178043027,2.86107178043027
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-06-22,1797,1,0.04,3.86445997443666,3.5035263298103407
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-06-29,1802,0,0.0,2.776750366622782,2.776750366622782
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-07-06,1807,1,0.04,2.275108547344187,2.275108547344187
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-07-13,1812,4,0.16,3.654555619956458,3.5035263298103407
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-07-20,1817,7,0.28,1.9304917555849852,1.907307261883961
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-07-27,1822,1,0.04,1.6124781491377689,1.593200351869215
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-08-03,1827,4,0.16,1.8420033667683064,1.8420033667683064
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-08-10,1832,2,0.08,1.675582062801636,1.675582062801636
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-08-17,1837,5,0.2,2.572936412702264,2.572936412702264
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-08-24,1842,1,0.04,1.4624280669336969,1.4624280669336969
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-08-31,1847,0,0.0,2.073791649185089,2.073791649185089
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-09-07,1852,0,0.0,1.6637055584486105,1.6637055584486105
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-09-14,1857,0,0.0,2.2816499418400396,2.2816499418400396
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-09-21,1862,0,0.0,1.1386310185847002,1.1386310185847002
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-09-28,1866,0,0.0,1.6246064525895985,1.6246064525895985
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-10-12,1871,0,0.0,1.6191439437139712,1.6191439437139712
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-10-19,1876,0,0.0,1.1611522024319845,1.1611522024319845
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-10-26,1881,0,0.0,1.1396860945130602,1.1396860945130602
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-11-02,1886,0,0.0,1.473382884337533,1.473382884337533
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-11-09,1891,0,0.0,1.6180051037573442,1.6180051037573442
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-11-16,1896,0,0.0,1.3602309587523587,1.3602309587523587
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-11-23,1901,4,0.16,5.201315848062135,3.5035263298103407
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-11-30,1906,0,0.0,1.4365438809909858,1.4365438809909858
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-12-07,1911,1,0.04,1.2883196885704644,1.2883196885704644
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-12-14,1916,0,0.0,1.8311519455864387,1.8311519455864387
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-12-21,1921,0,0.0,1.8715013135039613,1.8715013135039613
learned_2017-12-31_20260910_clip,learned_clip,2017-12-31,20260910,2018-12-28,1926,5,0.2,5.228000196141438,3.5035263298103407
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-01-05,1687,0,0.0,1.5586795503761957,1.5586795503761957
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-01-12,1692,0,0.0,1.2005020949153808,1.2005020949153808
learned_2017-12-31_20260911_clip,learned_clip,2017-12-31,20260911,2018-01-19,1697,0,0.0,1.460750034437326,1.460750034437326
