seed,epoch,train_n,steps,permutation_sha256,joint_loss,return_loss,auxiliary_loss
20260911,7,809,7,2d0298d69eae1d54e02fb5ed906883a0fd00db9167ecd484af395df9263e95d9,1.103477208369742,1.000316546638168,1.0316068983195885
20260911,8,809,7,6a6408d1b02849a343d1bf1544ffb5033aa538afa55eefda02103567de7c7b71,1.1054702138871286,1.001835376797854,1.036348412004478
20260911,9,809,7,33fa1cccca36bacc1a99e7d1efeef573f7eebc667d0f5564844f744f50f78a1a,1.1014332937811155,0.9985686665854436,1.0286462625260702
20260911,10,809,7,e3913612326d12768823e4bfe11be46de4bef9e6ab731ea3015bce7760e8dd15,1.1015010557157001,0.9991400899050115,1.0236095894399768
20260911,11,809,7,08b483252eb0ab9281dd2d0a05c0cdc49f385fe888c1b1455ab5ea2b5a50d171,1.1024908992946516,1.0000694773547876,1.0242141503633468
20260911,12,809,7,24e1e9ea1c775ac41979b0b2e4454c40f8937673ec63486890d83b9a0b42f637,1.1020483058521569,0.9998399770746125,1.0220832372330617
20260911,13,809,7,6632cf4faae99e3cc10dcb54b556f6d57d4ddc54f4a3e4f999b71dd2c4524109,1.1009119834534464,0.9992385781444931,1.0167340006315517
20260911,14,809,7,2c5860d9209c59a7c70b981e63594266eacd91b1406aabc82a3804e51be0f48a,1.1030056643102903,1.0006862537675205,1.0231939979330424
20260911,15,809,7,c4181aaec04f8fcd7da1f5f06f53d9a46071c5cb85c186f77aa7a25c0ae8f4f3,1.0999013265808963,0.9980254215274664,1.018759176521867
20260911,16,809,7,577e15988d5f4415bc3ca975c68006eb4e6b141ad08f855160f5c425cace9cb8,1.1004948362579157,0.9985424641183633,1.0195235271094314
20260911,17,809,7,7e71413e64145ac5d0a359c198cfac30200ccb0a5a3a942fc338e1ef31b75b0b,1.098400081338635,0.996285440600552,1.0211464787001074
20260911,18,809,7,8b39bb0df496076bb64c54f3a14b6765a08b7d5a525a1308e53e71f92af470f5,1.0961423499327803,0.9945537317521198,1.015886357968169
20260911,19,809,7,8586d121aca56e752c4f04739379f4dd47ee01e45ff5d131d6f2fc23f79c7705,1.09375616027634,0.9916755170256305,1.0208063268543617
20260911,20,809,7,5367852ecdd87c660b415ad24c2e280281c5093f69c35530a4025659804f0289,1.0826827614062795,0.9800224679214845,1.0266027435826135
20260912,1,809,7,a92e3f250c38e5dbe9f38ae59309d2f6b7d842331b9c5f3b2129bea9160a2baf,1.1298688902106362,0.9997168957671365,1.3015199120171432
20260912,2,809,7,96b1932d7ab4018bd4e79b13541d4cf9bbe5c45e3bbc63bd72037087547e6186,1.1127881171971523,1.0005838933627598,1.1220423077476038
20260912,3,809,7,9894e294862eed85981e1b074d333491baba9d806e0ee72cf5fc4b4dd4c5e408,1.1086777671158534,0.9996411907952855,1.090365776025468
20260912,4,809,7,f1ad2a2f047335e2b5420982934086cdfb76a2e209354a33841faf5d5d9c4838,1.1071117933659973,1.0002017962770497,1.0691000900987642
20260912,5,809,7,51f2010fb9000384d837ecec2aebc2ba6176840aa404ffcc0a1d991c3adeb05a,1.1053811373610432,1.0000262925739782,1.0535483316821133
20260912,6,809,7,6022a320ebc9361dee515478c16f51721ab40513afd6e1bfccf8e6fb527710ab,1.1041428609595754,0.9996224106905339,1.045204385396724
20260912,7,809,7,ca63c03a59d45d823610fe4592b32a5556523ff7760fdb2755dc95eddfc2a0fe,1.1035418934816188,0.9996839479551327,1.038579543529836
20260912,8,809,7,43c25657c30378644447e04dc94caaaf00acf8f65f95c61a4726a7a65bbcc928,1.1030301477469973,0.9997945037406808,1.0323565498418066
20260912,9,809,7,7289211938b54927afba75eb330d84df24724e88f12af7a4905d882081073846,1.1024905093962831,1.0000434746995697,1.0244703639128299
20260912,10,809,7,ae12f16dd40795267bd2c482c3da305d0f96f0d02dc12f7c603b01840f4df0ee,1.1030917401956244,1.0005485782369843,1.0254315090709918
20260912,11,809,7,2ce8fbc5a0f27f35df07051aec43bab6aaeba9ab9d70f0c14e078389fd10c849,1.101471609621319,0.9998020649840422,1.0166951698632116
20260912,12,809,7,33a9a6127ff2a6ab830ea3df226637f3d8ae3a953e09a0270ecbbc5865e6a2b8,1.101197209876901,0.9993852273053381,1.0181198260840143
20260912,13,809,7,6676d6fc1bb2ef1c81488ec8922864f0aea29be3bbc54225cfcaa1ca3f07acfd,1.101257298431821,0.999484708783653,1.0177259836414982
20260912,14,809,7,b3480ec50da97083c47cb7941a28a0930c73221a2f41010c9512d15cc91bc049,1.1021543137075285,1.000298042674589,1.0185627627873746
20260912,15,809,7,4685111645aa3dd1538bbc7cb772da1a313d5dc129c4ce1e5fbbdc3ab2236916,1.1005112040322849,0.9990031026644524,1.0150809778713326
20260912,16,809,7,6b2f8bbdd6c102388de0f64d1c2308956210097304f3c89051169655d2b2dd15,1.1003020611328012,0.9987877552824646,1.0151431083089784
20260912,17,809,7,cfb7cec53226739d19b60e1f32ccd0e150865f2aea844637130b4ab6abf5df07,1.0992561218470371,0.9972964965074113,1.0195961213671823
20260912,18,809,7,419a57ae8c04e50271d6f48120acca84356872743eee31140fbd4179926f45e9,1.0990318084971424,0.9975527466006567,1.0147904579070648
20260912,19,809,7,dea3b5cdf2d1036f65a33120c8dc5d1fcf4a85843d0fbc2d006c79b9ab02027f,1.0985251262839262,0.9967463197018513,1.0177880839452755
20260912,20,809,7,3af246dd3eac5a1aece888711f82ac7901388f5d56cd4ba7b5af816f34c455f7,1.0942282079913561,0.9923042974012302,1.0192391059012584
