history,method,cutoff,seed,alpha,annual_norm,endpoint_drift,policy_drift,intercept_change,maximum_abs_change
fixed_transform_step25,learned_order_offset,2022-06-30,20260912,0.25,0.6309911848044261,0.5671142463228517,0.14177856158071292,-0.01276601687103851,0.056175460202400815
fixed_transform_step50,learned_order_offset,2022-06-30,20260912,0.5,0.6309911848044261,0.5671142463228517,0.28355712316142584,-0.02553203374207702,0.11235092040480163
fixed_transform_step100,learned_order_offset,2022-06-30,20260912,1.0,0.6309911848044261,0.5671142463228517,0.5671142463228517,-0.05106406748415401,0.22470184080960326
fixed_transform_step25,learned_market,2022-09-30,20260910,0.25,0.6324353513379749,0.6028553461656397,0.15071383654140993,-0.039583373463217164,0.05952895028822848
fixed_transform_step50,learned_market,2022-09-30,20260910,0.5,0.6324353513379749,0.6028553461656397,0.30142767308281987,-0.0791667469264343,0.11905790057645696
fixed_transform_step100,learned_market,2022-09-30,20260910,1.0,0.6324353513379749,0.6028553461656397,0.6028553461656397,-0.1583334938528686,0.23811580115291392
fixed_transform_step25,learned_vol_interaction,2022-09-30,20260910,0.25,0.6334816421862001,0.6046528253791601,0.15116320634479002,-0.03949282064727036,0.05961967854870696
fixed_transform_step50,learned_vol_interaction,2022-09-30,20260910,0.5,0.6334816421862001,0.6046528253791601,0.30232641268958005,-0.07898564129454069,0.11923935709741391
fixed_transform_step100,learned_vol_interaction,2022-09-30,20260910,1.0,0.6334816421862001,0.6046528253791601,0.6046528253791601,-0.15797128258908139,0.23847871419482783
fixed_transform_step25,learned_order_extension,2022-09-30,20260910,0.25,0.6363819979523765,0.5097012602675789,0.12742531506689472,-0.03277568250648674,0.042065424116812265
fixed_transform_step50,learned_order_extension,2022-09-30,20260910,0.5,0.6363819979523765,0.5097012602675789,0.25485063013378945,-0.06555136501297348,0.08413084823362453
fixed_transform_step100,learned_order_extension,2022-09-30,20260910,1.0,0.6363819979523765,0.5097012602675789,0.5097012602675789,-0.13110273002594697,0.16826169646724906
fixed_transform_step25,learned_order_offset,2022-09-30,20260910,0.25,0.6364943470295819,0.6211607917879981,0.15529019794699953,-0.03949282064727036,0.05961967854870696
fixed_transform_step50,learned_order_offset,2022-09-30,20260910,0.5,0.6364943470295819,0.6211607917879981,0.31058039589399905,-0.07898564129454069,0.11923935709741391
fixed_transform_step100,learned_order_offset,2022-09-30,20260910,1.0,0.6364943470295819,0.6211607917879981,0.6211607917879981,-0.15797128258908139,0.23847871419482783
fixed_transform_step25,learned_market,2022-09-30,20260911,0.25,0.7524015296485556,0.6298610483256339,0.15746526208140849,-0.04130855732292457,0.05391181800612445
fixed_transform_step50,learned_market,2022-09-30,20260911,0.5,0.7524015296485556,0.6298610483256339,0.31493052416281697,-0.08261711464584916,0.1078236360122489
fixed_transform_step100,learned_market,2022-09-30,20260911,1.0,0.7524015296485556,0.6298610483256339,0.6298610483256339,-0.16523422929169831,0.2156472720244978
fixed_transform_step25,learned_vol_interaction,2022-09-30,20260911,0.25,0.7523921473983095,0.6239225829692071,0.1559806457423018,-0.040294919428165765,0.05279391050098041
fixed_transform_step50,learned_vol_interaction,2022-09-30,20260911,0.5,0.7523921473983095,0.6239225829692071,0.3119612914846036,-0.08058983885633156,0.10558782100196082
fixed_transform_step100,learned_vol_interaction,2022-09-30,20260911,1.0,0.7523921473983095,0.6239225829692071,0.6239225829692071,-0.16117967771266312,0.21117564200392164
fixed_transform_step25,learned_order_extension,2022-09-30,20260911,0.25,0.7606311986687906,0.6343795284752436,0.1585948821188109,-0.0396849628972068,0.054698736410953505
fixed_transform_step50,learned_order_extension,2022-09-30,20260911,0.5,0.7606311986687906,0.6343795284752436,0.3171897642376218,-0.07936992579441358,0.10939747282190701
fixed_transform_step100,learned_order_extension,2022-09-30,20260911,1.0,0.7606311986687906,0.6343795284752436,0.6343795284752436,-0.15873985158882717,0.21879494564381402
fixed_transform_step25,learned_order_offset,2022-09-30,20260911,0.25,0.7573844360155285,0.6367304812246487,0.15918262030616218,-0.040294919428165765,0.05279391050098041
fixed_transform_step50,learned_order_offset,2022-09-30,20260911,0.5,0.7573844360155285,0.6367304812246487,0.31836524061232435,-0.08058983885633156,0.10558782100196082
fixed_transform_step100,learned_order_offset,2022-09-30,20260911,1.0,0.7573844360155285,0.6367304812246487,0.6367304812246487,-0.16117967771266312,0.21117564200392164
fixed_transform_step25,learned_market,2022-09-30,20260912,0.25,0.62052481239046,0.7258796194062342,0.18146990485155856,-0.03484203371874425,0.0845170843000792
fixed_transform_step50,learned_market,2022-09-30,20260912,0.5,0.62052481239046,0.7258796194062342,0.3629398097031171,-0.06968406743748852,0.1690341686001584
fixed_transform_step100,learned_market,2022-09-30,20260912,1.0,0.62052481239046,0.7258796194062342,0.7258796194062342,-0.13936813487497704,0.3380683372003168
fixed_transform_step25,learned_vol_interaction,2022-09-30,20260912,0.25,0.6302785384434193,0.7441802845200393,0.18604507113000981,-0.035540989043691934,0.08560510686042544
fixed_transform_step50,learned_vol_interaction,2022-09-30,20260912,0.5,0.6302785384434193,0.7441802845200393,0.37209014226001963,-0.07108197808738387,0.17121021372085088
fixed_transform_step100,learned_vol_interaction,2022-09-30,20260912,1.0,0.6302785384434193,0.7441802845200393,0.7441802845200393,-0.14216395617476774,0.34242042744170176
fixed_transform_step25,learned_order_extension,2022-09-30,20260912,0.25,0.630816268956972,0.6760551210544077,0.16901378026360192,-0.02909802638214315,0.07508611698919009
fixed_transform_step50,learned_order_extension,2022-09-30,20260912,0.5,0.630816268956972,0.6760551210544077,0.33802756052720384,-0.0581960527642863,0.15017223397838017
fixed_transform_step100,learned_order_extension,2022-09-30,20260912,1.0,0.630816268956972,0.6760551210544077,0.6760551210544077,-0.11639210552857257,0.30034446795676034
fixed_transform_step25,learned_order_offset,2022-09-30,20260912,0.25,0.6309911848044261,0.7531315991897397,0.18828289979743493,-0.035540989043691934,0.08560510686042544
fixed_transform_step50,learned_order_offset,2022-09-30,20260912,0.5,0.6309911848044261,0.7531315991897397,0.3765657995948699,-0.07108197808738387,0.17121021372085088
fixed_transform_step100,learned_order_offset,2022-09-30,20260912,1.0,0.6309911848044261,0.7531315991897397,0.7531315991897397,-0.14216395617476774,0.34242042744170176
fixed_transform_step25,learned_market,2023-03-31,20260910,0.25,0.6931968957470787,0.39335989542589106,0.09833997385647278,0.0026177182698115774,0.0382470790657082
fixed_transform_step50,learned_market,2023-03-31,20260910,0.5,0.6931968957470787,0.39335989542589106,0.19667994771294553,0.005235436539623155,0.0764941581314164
fixed_transform_step100,learned_market,2023-03-31,20260910,1.0,0.6931968957470787,0.39335989542589106,0.39335989542589106,0.01047087307924631,0.1529883162628328
fixed_transform_step25,learned_vol_interaction,2023-03-31,20260910,0.25,0.6942387095783507,0.398777049842452,0.099694262460613,0.0029551445577801795,0.03797695302028054
fixed_transform_step50,learned_vol_interaction,2023-03-31,20260910,0.5,0.6942387095783507,0.398777049842452,0.199388524921226,0.0059102891155603555,0.07595390604056108
fixed_transform_step100,learned_vol_interaction,2023-03-31,20260910,1.0,0.6942387095783507,0.398777049842452,0.398777049842452,0.011820578231120715,0.15190781208112217
fixed_transform_step25,learned_order_extension,2023-03-31,20260910,0.25,0.6986728697657288,0.39415403299979007,0.09853850824994752,0.0030976503519319874,0.03775047005460593
fixed_transform_step50,learned_order_extension,2023-03-31,20260910,0.5,0.6986728697657288,0.39415403299979007,0.19707701649989504,0.006195300703863978,0.07550094010921186
fixed_transform_step100,learned_order_extension,2023-03-31,20260910,1.0,0.6986728697657288,0.39415403299979007,0.39415403299979007,0.012390601407727953,0.15100188021842373
fixed_transform_step25,learned_order_offset,2023-03-31,20260910,0.25,0.7007628537200431,0.40036324808803764,0.10009081202200941,0.0029551445577801795,0.03797695302028054
fixed_transform_step50,learned_order_offset,2023-03-31,20260910,0.5,0.7007628537200431,0.40036324808803764,0.20018162404401885,0.0059102891155603555,0.07595390604056108
fixed_transform_step100,learned_order_offset,2023-03-31,20260910,1.0,0.7007628537200431,0.40036324808803764,0.40036324808803764,0.011820578231120715,0.15190781208112217
fixed_transform_step25,learned_market,2023-03-31,20260911,0.25,0.7464298537097315,0.24889295372127823,0.062223238430319565,0.00228531982228233,0.0234734155556066
fixed_transform_step50,learned_market,2023-03-31,20260911,0.5,0.7464298537097315,0.24889295372127823,0.1244464768606391,0.00457063964456466,0.0469468311112132
fixed_transform_step100,learned_market,2023-03-31,20260911,1.0,0.7464298537097315,0.24889295372127823,0.24889295372127823,0.00914127928912932,0.09389366222242639
fixed_transform_step25,learned_vol_interaction,2023-03-31,20260911,0.25,0.7528545713335619,0.2501664122523397,0.06254160306308491,0.0030072532205459614,0.024012696604895342
fixed_transform_step50,learned_vol_interaction,2023-03-31,20260911,0.5,0.7528545713335619,0.2501664122523397,0.12508320612616985,0.006014506441091923,0.048025393209790684
fixed_transform_step100,learned_vol_interaction,2023-03-31,20260911,1.0,0.7528545713335619,0.2501664122523397,0.2501664122523397,0.012029012882183845,0.09605078641958138
fixed_transform_step25,learned_order_extension,2023-03-31,20260911,0.25,0.7527768595193917,0.25017914247964795,0.062544785619912,0.003011534619828393,0.023977606408114943
fixed_transform_step50,learned_order_extension,2023-03-31,20260911,0.5,0.7527768595193917,0.25017914247964795,0.12508957123982398,0.006023069239656783,0.047955212816229886
fixed_transform_step100,learned_order_extension,2023-03-31,20260911,1.0,0.7527768595193917,0.25017914247964795,0.25017914247964795,0.012046138479313566,0.09591042563245979
fixed_transform_step25,learned_order_offset,2023-03-31,20260911,0.25,0.7528907008776633,0.25026367756936396,0.06256591939234099,0.0030072532205459614,0.024012696604895342
fixed_transform_step50,learned_order_offset,2023-03-31,20260911,0.5,0.7528907008776633,0.25026367756936396,0.12513183878468198,0.006014506441091923,0.048025393209790684
fixed_transform_step100,learned_order_offset,2023-03-31,20260911,1.0,0.7528907008776633,0.25026367756936396,0.25026367756936396,0.012029012882183845,0.09605078641958138
fixed_transform_step25,learned_market,2023-03-31,20260912,0.25,0.9553986723187834,0.31612411528588735,0.07903102882147185,0.0019794032168144425,0.03057582203003953
fixed_transform_step50,learned_market,2023-03-31,20260912,0.5,0.9553986723187834,0.31612411528588735,0.15806205764294368,0.003958806433628885,0.06115164406007906
fixed_transform_step100,learned_market,2023-03-31,20260912,1.0,0.9553986723187834,0.31612411528588735,0.31612411528588735,0.007917612867257773,0.12230328812015814
fixed_transform_step25,learned_vol_interaction,2023-03-31,20260912,0.25,0.9629987978779904,0.3230078239122322,0.08075195597805804,0.0019777994730273783,0.030789693577717173
fixed_transform_step50,learned_vol_interaction,2023-03-31,20260912,0.5,0.9629987978779904,0.3230078239122322,0.1615039119561161,0.003955598946054758,0.06157938715543433
fixed_transform_step100,learned_vol_interaction,2023-03-31,20260912,1.0,0.9629987978779904,0.3230078239122322,0.3230078239122322,0.007911197892109518,0.12315877431086865
fixed_transform_step25,learned_order_extension,2023-03-31,20260912,0.25,0.9974200336950797,0.31595168718686795,0.07898792179671697,0.002382019469995616,0.030348736420765673
fixed_transform_step50,learned_order_extension,2023-03-31,20260912,0.5,0.9974200336950797,0.31595168718686795,0.157975843593434,0.004764038939991231,0.06069747284153136
fixed_transform_step100,learned_order_extension,2023-03-31,20260912,1.0,0.9974200336950797,0.31595168718686795,0.31595168718686795,0.009528077879982463,0.12139494568306271
fixed_transform_step25,learned_order_offset,2023-03-31,20260912,0.25,0.979350401033273,0.3247144564605618,0.08117861411514044,0.0019777994730273783,0.030789693577717173
fixed_transform_step50,learned_order_offset,2023-03-31,20260912,0.5,0.979350401033273,0.3247144564605618,0.1623572282302809,0.003955598946054758,0.06157938715543433
fixed_transform_step100,learned_order_offset,2023-03-31,20260912,1.0,0.979350401033273,0.3247144564605618,0.3247144564605618,0.007911197892109518,0.12315877431086865
fixed_transform_step25,learned_market,2023-06-30,20260910,0.25,0.6931968957470787,0.5383473619563732,0.1345868404890933,0.012079800559671838,0.04566362857980499
fixed_transform_step50,learned_market,2023-06-30,20260910,0.5,0.6931968957470787,0.5383473619563732,0.2691736809781866,0.02415960111934368,0.09132725715960999
fixed_transform_step100,learned_market,2023-06-30,20260910,1.0,0.6931968957470787,0.5383473619563732,0.5383473619563732,0.04831920223868735,0.18265451431921997
fixed_transform_step25,learned_vol_interaction,2023-06-30,20260910,0.25,0.6942387095783507,0.5456268505353182,0.13640671263382956,0.012300897680143301,0.04503981285124313
fixed_transform_step50,learned_vol_interaction,2023-06-30,20260910,0.5,0.6942387095783507,0.5456268505353182,0.2728134252676591,0.0246017953602866,0.09007962570248626
fixed_transform_step100,learned_vol_interaction,2023-06-30,20260910,1.0,0.6942387095783507,0.5456268505353182,0.5456268505353182,0.049203590720573204,0.18015925140497252
fixed_transform_step25,learned_order_extension,2023-06-30,20260910,0.25,0.6986728697657288,0.5484413083974513,0.1371103270993628,0.011648532340578496,0.04642550220421998
fixed_transform_step50,learned_order_extension,2023-06-30,20260910,0.5,0.6986728697657288,0.5484413083974513,0.27422065419872566,0.023297064681156988,0.09285100440843996
fixed_transform_step100,learned_order_extension,2023-06-30,20260910,1.0,0.6986728697657288,0.5484413083974513,0.5484413083974513,0.04659412936231398,0.18570200881687993
fixed_transform_step25,learned_order_offset,2023-06-30,20260910,0.25,0.7007628537200431,0.549441715363891,0.13736042884097274,0.012300897680143301,0.04503981285124313
fixed_transform_step50,learned_order_offset,2023-06-30,20260910,0.5,0.7007628537200431,0.549441715363891,0.2747208576819455,0.0246017953602866,0.09007962570248626
fixed_transform_step100,learned_order_offset,2023-06-30,20260910,1.0,0.7007628537200431,0.549441715363891,0.549441715363891,0.049203590720573204,0.18015925140497252
fixed_transform_step25,learned_market,2023-06-30,20260911,0.25,0.7464298537097315,0.330096549194824,0.082524137298706,0.007671711245101746,0.03726135860386379
fixed_transform_step50,learned_market,2023-06-30,20260911,0.5,0.7464298537097315,0.330096549194824,0.165048274597412,0.015343422490203495,0.07452271720772757
fixed_transform_step100,learned_market,2023-06-30,20260911,1.0,0.7464298537097315,0.330096549194824,0.330096549194824,0.030686844980406986,0.14904543441545515
fixed_transform_step25,learned_vol_interaction,2023-06-30,20260911,0.25,0.7528545713335619,0.33906166333251087,0.08476541583312772,0.007689151487005032,0.037581313533642
fixed_transform_step50,learned_vol_interaction,2023-06-30,20260911,0.5,0.7528545713335619,0.33906166333251087,0.16953083166625543,0.01537830297401007,0.07516262706728398
fixed_transform_step100,learned_vol_interaction,2023-06-30,20260911,1.0,0.7528545713335619,0.33906166333251087,0.33906166333251087,0.030756605948020134,0.15032525413456796
fixed_transform_step25,learned_order_extension,2023-06-30,20260911,0.25,0.7527768595193917,0.3388942768554711,0.08472356921386777,0.007815004589624641,0.037703024140880725
fixed_transform_step50,learned_order_extension,2023-06-30,20260911,0.5,0.7527768595193917,0.3388942768554711,0.1694471384277355,0.015630009179249282,0.07540604828176145
fixed_transform_step100,learned_order_extension,2023-06-30,20260911,1.0,0.7527768595193917,0.3388942768554711,0.3388942768554711,0.03126001835849857,0.1508120965635229
fixed_transform_step25,learned_order_offset,2023-06-30,20260911,0.25,0.7528907008776633,0.34078020306901197,0.08519505076725299,0.007689151487005032,0.037581313533642
fixed_transform_step50,learned_order_offset,2023-06-30,20260911,0.5,0.7528907008776633,0.34078020306901197,0.17039010153450598,0.01537830297401007,0.07516262706728398
fixed_transform_step100,learned_order_offset,2023-06-30,20260911,1.0,0.7528907008776633,0.34078020306901197,0.34078020306901197,0.030756605948020134,0.15032525413456796
fixed_transform_step25,learned_market,2023-06-30,20260912,0.25,0.9553986723187834,0.4373118798445546,0.10932796996113865,0.012231662462980516,0.04694386326199068
fixed_transform_step50,learned_market,2023-06-30,20260912,0.5,0.9553986723187834,0.4373118798445546,0.2186559399222773,0.02446332492596103,0.09388772652398131
fixed_transform_step100,learned_market,2023-06-30,20260912,1.0,0.9553986723187834,0.4373118798445546,0.4373118798445546,0.04892664985192206,0.18777545304796264
fixed_transform_step25,learned_vol_interaction,2023-06-30,20260912,0.25,0.9629987978779904,0.4451757416954053,0.11129393542385133,0.012372350369923553,0.047463524107661303
fixed_transform_step50,learned_vol_interaction,2023-06-30,20260912,0.5,0.9629987978779904,0.4451757416954053,0.22258787084770265,0.0247447007398471,0.09492704821532261
fixed_transform_step100,learned_vol_interaction,2023-06-30,20260912,1.0,0.9629987978779904,0.4451757416954053,0.4451757416954053,0.04948940147969421,0.1898540964306452
fixed_transform_step25,learned_order_extension,2023-06-30,20260912,0.25,0.9974200336950797,0.42441559674116824,0.10610389918529207,0.013738097126269623,0.04350313907496381
fixed_transform_step50,learned_order_extension,2023-06-30,20260912,0.5,0.9974200336950797,0.42441559674116824,0.21220779837058415,0.02747619425253925,0.08700627814992762
fixed_transform_step100,learned_order_extension,2023-06-30,20260912,1.0,0.9974200336950797,0.42441559674116824,0.42441559674116824,0.0549523885050785,0.17401255629985524
fixed_transform_step25,learned_order_offset,2023-06-30,20260912,0.25,0.979350401033273,0.45320607884516867,0.11330151971129217,0.012372350369923553,0.047463524107661303
fixed_transform_step50,learned_order_offset,2023-06-30,20260912,0.5,0.979350401033273,0.45320607884516867,0.22660303942258433,0.0247447007398471,0.09492704821532261
fixed_transform_step100,learned_order_offset,2023-06-30,20260912,1.0,0.979350401033273,0.45320607884516867,0.45320607884516867,0.04948940147969421,0.1898540964306452
fixed_transform_step25,learned_market,2023-09-30,20260910,0.25,0.6931968957470787,0.587152079649447,0.14678801991236176,0.004538053513803188,0.05974904579390436
fixed_transform_step50,learned_market,2023-09-30,20260910,0.5,0.6931968957470787,0.587152079649447,0.2935760398247235,0.009076107027606379,0.11949809158780872
fixed_transform_step100,learned_market,2023-09-30,20260910,1.0,0.6931968957470787,0.587152079649447,0.587152079649447,0.018152214055212754,0.23899618317561744
fixed_transform_step25,learned_vol_interaction,2023-09-30,20260910,0.25,0.6942387095783507,0.5908780717927534,0.14771951794818836,0.004552514382604379,0.05943258478882124
fixed_transform_step50,learned_vol_interaction,2023-09-30,20260910,0.5,0.6942387095783507,0.5908780717927534,0.2954390358963767,0.009105028765208762,0.1188651695776425
fixed_transform_step100,learned_vol_interaction,2023-09-30,20260910,1.0,0.6942387095783507,0.5908780717927534,0.5908780717927534,0.01821005753041752,0.237730339155285
fixed_transform_step25,learned_order_extension,2023-09-30,20260910,0.25,0.6986728697657288,0.600671447121732,0.15016786178043298,0.005362541407290731,0.055833255161225365
fixed_transform_step50,learned_order_extension,2023-09-30,20260910,0.5,0.6986728697657288,0.600671447121732,0.300335723560866,0.010725082814581458,0.11166651032245072
fixed_transform_step100,learned_order_extension,2023-09-30,20260910,1.0,0.6986728697657288,0.600671447121732,0.600671447121732,0.02145016562916292,0.22333302064490143
fixed_transform_step25,learned_order_offset,2023-09-30,20260910,0.25,0.7007628537200431,0.6002072393786093,0.15005180984465236,0.004552514382604379,0.05943258478882124
fixed_transform_step50,learned_order_offset,2023-09-30,20260910,0.5,0.7007628537200431,0.6002072393786093,0.30010361968930466,0.009105028765208762,0.1188651695776425
fixed_transform_step100,learned_order_offset,2023-09-30,20260910,1.0,0.7007628537200431,0.6002072393786093,0.6002072393786093,0.01821005753041752,0.237730339155285
fixed_transform_step25,learned_market,2023-09-30,20260911,0.25,0.7464298537097315,0.3385994921952004,0.0846498730488001,0.00016006332871187912,0.0433608855338746
fixed_transform_step50,learned_market,2023-09-30,20260911,0.5,0.7464298537097315,0.3385994921952004,0.1692997460976002,0.0003201266574237617,0.0867217710677492
fixed_transform_step100,learned_market,2023-09-30,20260911,1.0,0.7464298537097315,0.3385994921952004,0.3385994921952004,0.0006402533148475199,0.1734435421354984
fixed_transform_step25,learned_vol_interaction,2023-09-30,20260911,0.25,0.7528545713335619,0.3437864181086455,0.08594660452716138,0.000378064699869899,0.042617963744209494
fixed_transform_step50,learned_vol_interaction,2023-09-30,20260911,0.5,0.7528545713335619,0.3437864181086455,0.17189320905432276,0.000756129399739798,0.08523592748841899
fixed_transform_step100,learned_vol_interaction,2023-09-30,20260911,1.0,0.7528545713335619,0.3437864181086455,0.3437864181086455,0.0015122587994795926,0.17047185497683798
fixed_transform_step25,learned_order_extension,2023-09-30,20260911,0.25,0.7527768595193917,0.34242540973264063,0.08560635243316016,0.0008486620136250629,0.04213453867624159
fixed_transform_step50,learned_order_extension,2023-09-30,20260911,0.5,0.7527768595193917,0.34242540973264063,0.17121270486632031,0.0016973240272501258,0.08426907735248318
fixed_transform_step100,learned_order_extension,2023-09-30,20260911,1.0,0.7527768595193917,0.34242540973264063,0.34242540973264063,0.003394648054500255,0.16853815470496636
fixed_transform_step25,learned_order_offset,2023-09-30,20260911,0.25,0.7528907008776633,0.3473583901083393,0.08683959752708482,0.000378064699869899,0.042617963744209494
fixed_transform_step50,learned_order_offset,2023-09-30,20260911,0.5,0.7528907008776633,0.3473583901083393,0.17367919505416965,0.000756129399739798,0.08523592748841899
fixed_transform_step100,learned_order_offset,2023-09-30,20260911,1.0,0.7528907008776633,0.3473583901083393,0.3473583901083393,0.0015122587994795926,0.17047185497683798
fixed_transform_step25,learned_market,2023-09-30,20260912,0.25,0.9553986723187834,0.4761214557559357,0.1190303639389839,0.005888215704405519,0.07668671133446836
fixed_transform_step50,learned_market,2023-09-30,20260912,0.5,0.9553986723187834,0.4761214557559357,0.23806072787796784,0.011776431408811038,0.15337342266893672
fixed_transform_step100,learned_market,2023-09-30,20260912,1.0,0.9553986723187834,0.4761214557559357,0.4761214557559357,0.023552862817622075,0.30674684533787344
fixed_transform_step25,learned_vol_interaction,2023-09-30,20260912,0.25,0.9629987978779904,0.4860585123796816,0.12151462809492039,0.006297578007034352,0.07675375959314723
fixed_transform_step50,learned_vol_interaction,2023-09-30,20260912,0.5,0.9629987978779904,0.4860585123796816,0.24302925618984078,0.01259515601406871,0.15350751918629446
fixed_transform_step100,learned_vol_interaction,2023-09-30,20260912,1.0,0.9629987978779904,0.4860585123796816,0.4860585123796816,0.025190312028137415,0.3070150383725889
fixed_transform_step25,learned_order_extension,2023-09-30,20260912,0.25,0.9974200336950797,0.4744537380973572,0.11861343452433928,0.010963227757268624,0.06301388957962861
fixed_transform_step50,learned_order_extension,2023-09-30,20260912,0.5,0.9974200336950797,0.4744537380973572,0.2372268690486786,0.02192645551453725,0.12602777915925728
fixed_transform_step100,learned_order_extension,2023-09-30,20260912,1.0,0.9974200336950797,0.4744537380973572,0.4744537380973572,0.043852911029074494,0.25205555831851456
fixed_transform_step25,learned_order_offset,2023-09-30,20260912,0.25,0.979350401033273,0.5179630212083461,0.12949075530208654,0.006297578007034352,0.07675375959314723
fixed_transform_step50,learned_order_offset,2023-09-30,20260912,0.5,0.979350401033273,0.5179630212083461,0.25898151060417307,0.01259515601406871,0.15350751918629446
fixed_transform_step100,learned_order_offset,2023-09-30,20260912,1.0,0.979350401033273,0.5179630212083461,0.5179630212083461,0.025190312028137415,0.3070150383725889
fixed_transform_step25,learned_market,2024-03-31,20260910,0.25,0.9209204174542404,0.28498567974790623,0.07124641993697656,-0.010949777130374275,0.026753205814357334
fixed_transform_step50,learned_market,2024-03-31,20260910,0.5,0.9209204174542404,0.28498567974790623,0.14249283987395311,-0.02189955426074855,0.05350641162871464
fixed_transform_step100,learned_market,2024-03-31,20260910,1.0,0.9209204174542404,0.28498567974790623,0.28498567974790623,-0.0437991085214971,0.10701282325742931
fixed_transform_step25,learned_vol_interaction,2024-03-31,20260910,0.25,0.9300014575092526,0.29602032750046975,0.07400508187511746,-0.01260945417464877,0.025197548059605723
fixed_transform_step50,learned_vol_interaction,2024-03-31,20260910,0.5,0.9300014575092526,0.29602032750046975,0.14801016375023485,-0.02521890834929754,0.05039509611921139
fixed_transform_step100,learned_vol_interaction,2024-03-31,20260910,1.0,0.9300014575092526,0.29602032750046975,0.29602032750046975,-0.05043781669859508,0.10079019223842284
fixed_transform_step25,learned_order_extension,2024-03-31,20260910,0.25,0.9394642349383696,0.3031770464197632,0.07579426160494082,-0.012366709081935018,0.02586438165235988
fixed_transform_step50,learned_order_extension,2024-03-31,20260910,0.5,0.9394642349383696,0.3031770464197632,0.1515885232098816,-0.024733418163870036,0.051728763304719705
fixed_transform_step100,learned_order_extension,2024-03-31,20260910,1.0,0.9394642349383696,0.3031770464197632,0.3031770464197632,-0.04946683632774007,0.10345752660943944
fixed_transform_step25,learned_order_offset,2024-03-31,20260910,0.25,0.937329692257897,0.29606742488708804,0.07401685622177204,-0.01260945417464877,0.025197548059605723
fixed_transform_step50,learned_order_offset,2024-03-31,20260910,0.5,0.937329692257897,0.29606742488708804,0.14803371244354402,-0.02521890834929754,0.05039509611921139
fixed_transform_step100,learned_order_offset,2024-03-31,20260910,1.0,0.937329692257897,0.29606742488708804,0.29606742488708804,-0.05043781669859508,0.10079019223842284
fixed_transform_step25,learned_market,2024-03-31,20260911,0.25,0.7800723885492972,0.25138957033806203,0.06284739258451551,-0.016302063708381727,0.023009304170715963
fixed_transform_step50,learned_market,2024-03-31,20260911,0.5,0.7800723885492972,0.25138957033806203,0.12569478516903104,-0.032604127416763454,0.04601860834143193
fixed_transform_step100,learned_market,2024-03-31,20260911,1.0,0.7800723885492972,0.25138957033806203,0.25138957033806203,-0.06520825483352691,0.09203721668286385
fixed_transform_step25,learned_vol_interaction,2024-03-31,20260911,0.25,0.7800409496790687,0.2514159340745686,0.06285398351864215,-0.016176848789939142,0.023014274747895178
fixed_transform_step50,learned_vol_interaction,2024-03-31,20260911,0.5,0.7800409496790687,0.2514159340745686,0.1257079670372843,-0.032353697579878285,0.046028549495790355
fixed_transform_step100,learned_vol_interaction,2024-03-31,20260911,1.0,0.7800409496790687,0.2514159340745686,0.2514159340745686,-0.06470739515975657,0.09205709899158071
fixed_transform_step25,learned_order_extension,2024-03-31,20260911,0.25,0.8019501457565011,0.258550429146198,0.0646376072865495,-0.0162320484203278,0.024428977944589626
fixed_transform_step50,learned_order_extension,2024-03-31,20260911,0.5,0.8019501457565011,0.258550429146198,0.12927521457309904,-0.0324640968406556,0.04885795588917925
fixed_transform_step100,learned_order_extension,2024-03-31,20260911,1.0,0.8019501457565011,0.258550429146198,0.258550429146198,-0.0649281936813112,0.0977159117783585
fixed_transform_step25,learned_order_offset,2024-03-31,20260911,0.25,0.7959186434454992,0.25201326259807527,0.06300331564951882,-0.016176848789939142,0.023014274747895178
fixed_transform_step50,learned_order_offset,2024-03-31,20260911,0.5,0.7959186434454992,0.25201326259807527,0.12600663129903764,-0.032353697579878285,0.046028549495790355
fixed_transform_step100,learned_order_offset,2024-03-31,20260911,1.0,0.7959186434454992,0.25201326259807527,0.25201326259807527,-0.06470739515975657,0.09205709899158071
fixed_transform_step25,learned_market,2024-03-31,20260912,0.25,0.8530748554541238,0.24729869601029347,0.06182467400257338,-0.012411153366728897,0.026241465755681342
fixed_transform_step50,learned_market,2024-03-31,20260912,0.5,0.8530748554541238,0.24729869601029347,0.12364934800514675,-0.024822306733457793,0.052482931511362685
fixed_transform_step100,learned_market,2024-03-31,20260912,1.0,0.8530748554541238,0.24729869601029347,0.24729869601029347,-0.04964461346691559,0.1049658630227254
fixed_transform_step25,learned_vol_interaction,2024-03-31,20260912,0.25,0.8532902675603636,0.25623753227556567,0.06405938306889142,-0.012773917794808852,0.026458299510677158
fixed_transform_step50,learned_vol_interaction,2024-03-31,20260912,0.5,0.8532902675603636,0.25623753227556567,0.12811876613778284,-0.025547835589617703,0.052916599021354316
fixed_transform_step100,learned_vol_interaction,2024-03-31,20260912,1.0,0.8532902675603636,0.25623753227556567,0.25623753227556567,-0.051095671179235407,0.1058331980427086
fixed_transform_step25,learned_order_extension,2024-03-31,20260912,0.25,0.8796073482597263,0.2696864249629149,0.06742160624072872,-0.012546384153778973,0.027215009636503362
