policy,cutoff,end,seed,job_index,worker,epoch,train_n,presentations,optimizer_steps,training_order_sha256,online_joint_loss,final_model_train_return_mse,final_model_train_auxiliary_mse,validation_mse
disjoint0,2018-12-31,2019-12-31,20260910,15,1,9,310,1921,16,22f903bc9f43cdd4545c17dcc8a694cf9bc48b978534bc7074b75480d80f8446,1.1070004872888528,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,10,310,1921,16,17d4c82c9fcfb83be4390a9b104b7e8848befba15aad8a35774521d42df62c55,1.0998698486008414,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,11,310,1921,16,28c85d642fdd16c4b15f8a7f5fd6d5877cc2b7f11513a38addff31e017171cc6,1.0819928394140892,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,12,310,1921,16,cd64dd522e926d594f8f668ec20013f395b576bd998215c09dd4175e41b60009,1.0321231511407443,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,13,310,1921,16,15bd1f15112ef2a20ef3f8350ad44a412ef0aa239161297457616271684a8931,0.986758829712604,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,14,310,1921,16,28482cc7571218978c746caf47401348168dbf8bd332254a82e543aff5b9b884,0.9614970229802685,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,15,310,1921,16,c5879d68075d876ca6fd22afa9c5308365dad1402eafec6a0a2d8e647274cd02,0.9230373779477582,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,16,310,1921,16,9618d649fd64776e4e26cd4d758e9273ae73b899e229f28e59e70ed369bd719f,0.924419114206186,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,17,310,1921,16,1e2cd69e1f1a1525a5cff6de26b70a54f5ed1b0ad52ceaa90f5fb02cf3228b5a,0.9044020033825939,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,18,310,1921,16,2d5fce8d48171e9429ebcc74dfb70dbb2de5b9117d8d69f360ddced3d469f559,0.82963803449315,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,19,310,1921,16,b69e0f40444a3e648112f40bc796550948a533e269b9350e210b46fe9d17b617,0.8177955940565533,,,
disjoint0,2018-12-31,2019-12-31,20260910,15,1,20,310,1921,16,b2c7f957dc644714c44057f462b65bbdaf3fb6ba50be07dfbcfb561085ecd9e0,0.8053748059061776,0.5685942082996917,0.9992569800826812,0.0010240019084019752
disjoint0,2018-12-31,2019-12-31,20260912,17,1,1,310,1921,16,51e96494e67564069b30f3c5786a064ab1b6f5de3d9f826d1b1ecaeb1eab844a,1.1228502681638846,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,2,310,1921,16,78adce932da517168a61e716a796aa2d31b32f715777a262597cd4d934e16809,1.1055622746521208,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,3,310,1921,16,52978df8b9d15802a437ebbf3a58272c110a4fed92b7dc573bb1673ff516989e,1.1052696603403185,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,4,310,1921,16,65950e75995d590c9cb4fd20265241ed83d2fb58025d0d594ab8339080a92ea8,1.1117473302689274,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,5,310,1921,16,cec8080a188462fe4b815fc9d45ba26e8ef521eb050d537a1719c2192106bf88,1.1061251824998037,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,6,310,1921,16,9b2967dfe9e1fe4827ef3ef8462a61b38449f8eceb69c85f3b48873d45391a6a,1.1089572291830938,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,7,310,1921,16,af1354c6037de184e272fc464cd14114822d0cc08dfb736a9abf540018f1750d,1.104126867575921,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,8,310,1921,16,08030b8b14fd2641c3d8e3c65d79bf59cca37d0de6d1a17a6a83fa8a7e3ad8bf,1.1004644815869657,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,9,310,1921,16,0fdf7a60571afd97c5f1646dd64516a262562f957b1ec7d31a561c3d6f7d7bb9,1.1001640734171134,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,10,310,1921,16,406ca30f0951e7afc61a065acb7d576e5f561a82078af1d210d3335ea30f7aaf,1.1009358091435975,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,11,310,1921,16,d33fd533f0db3745dd93722f64a25a767cfe584cc010c2dca4f7769161d40dbc,1.080757563124095,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,12,310,1921,16,59e3ba50be14758010d5c4223a2e44a87657b35f836d24c57a4555d08b102195,1.1042720092453726,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,13,310,1921,16,ca24da3ec8403e77c954f2be4703e3ee8c3ace79c6a3a7fb61d64d34f36fcdc9,1.0871307265317918,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,14,310,1921,16,212f4cc41bd1759568dcee5d8c227e72832eca59e5921b03db18f3fd5c82f9a9,1.0850054986895155,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,15,310,1921,16,45fef5a5eb7efa06f90f316d44933c38fcde81f25fdcb5fb58a97995da4e5443,1.0804718649058465,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,16,310,1921,16,f51c2bfc7ccdfb2dbdde4909a0e246464dc9ab57338d90f0326361ba865a4787,1.068936834851632,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,17,310,1921,16,880ab86142216140ed05542c51cc4a164fb5e62f0ea612ff96e7d223c25dd5e0,1.0775970906399304,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,18,310,1921,16,2ba61e2f17fa6852e69542a04ebb265e5d8f01debb1589782737a1aa1000b2ec,1.0678142099440067,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,19,310,1921,16,1c75457419ee52ecb343f9377ef97f85c779b1285ad3e8255dea0571d685bfbf,1.0371350540834314,,,
disjoint0,2018-12-31,2019-12-31,20260912,17,1,20,310,1921,16,ae00c81d8de8b1fea017b109bc43c0ff79c90f866a534f0d05b537bdabfb41ec,1.0302805266362935,0.8598031330206254,1.0110764769536833,0.0007304244878811861
disjoint1,2018-12-31,2019-12-31,20260911,19,1,1,311,1921,16,fe620b4d5c58c8b6097757994d6825f62a59377d420458ab8f49482c8502879d,1.1286568921069067,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,2,311,1921,16,af4c1c0ab67718e5d6133f52f211564236ac3dc9be18bc294854435fa9396697,1.1013811677073762,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,3,311,1921,16,d910730f74a32b0cf370df2ba5108380538efc7961c468b0afb2c5415d5ae80b,1.1190081940831027,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,4,311,1921,16,4663329041db2f711183335e7551b018296f75a39b5d88bb5825ff475df34c65,1.109290505808384,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,5,311,1921,16,69dd57c446ceb7127bc8d08364df36b95e25e7a3e8372b4731c8e0b554b8928d,1.0966099412982846,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,6,311,1921,16,12239a1c5554ab9f1c005ca62eea513ed7c3725b55055974a403f3cc3e8d33e1,1.1070823006521966,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,7,311,1921,16,9edf024c07bfa602a6aa4d6eb2298b3545dc202c8321cf1a6165200936227e97,1.0951436924312277,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,8,311,1921,16,6a949b3d84e8e5059c3ab08a3e891245cd3d36dec2e25ce0f66bbbb3c6923ebc,1.0854526071584765,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,9,311,1921,16,3f78b2bd423da03d54cbc34c6606981e4624eaca76b005682fc26fbfe1ca04c7,1.0780461102584449,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,10,311,1921,16,e426b523558ada5cac920d891c59e8a1abbae9ad6b710ae624b18b346d20ab5b,1.0688007501405332,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,11,311,1921,16,673a5e9e1c055f9cd97a39dcaf2762357d538235ed8b1df92f9f53a3f720be9a,1.0556442670559028,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,12,311,1921,16,0821c9a2ba49a33810037ab3f6eb4cafb980822a486ba5ad39ad695921ac3ffe,0.9882388719973746,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,13,311,1921,16,13012a47c233d138ad2ffcee0dfc30850868c7b14ac37ee45fdd26acd2515637,0.9627713136285745,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,14,311,1921,16,69ab00e4847c509ffa3a416c3111f26ecb7246bd4f6ab0152d90d8d109cdf5dc,0.9224906526205364,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,15,311,1921,16,5a53eb9a0d3d5f29cd7b9328eb7fb1921267c6dc8678369dc5b6b340a4cac929,0.8945909146062413,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,16,311,1921,16,0b298042d3a2652dc2e2c204809b5b92764ea3cf7c47ccf64271baabf9e6106b,0.8577297316250362,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,17,311,1921,16,a601ede93437ac7736394f5975bd1dae758bfaf5701fa9b8ba356a4da0b84d66,0.829574605144603,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,18,311,1921,16,4560fdfaa4c4d57b53c89f04502e31bcc64e87c4255bf38e9c273f6418995a29,0.8062371325827961,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,19,311,1921,16,0680029ab273b9f5e7e4f34c478f85d40cd1fade1a2580d78d2d95b25d32fbb4,0.8025764277333831,,,
disjoint1,2018-12-31,2019-12-31,20260911,19,1,20,311,1921,16,ca851cf72238449a7ab0bb5335197ae0af3819b57f25b4edf2f16701f50eeddf,0.7536279570615769,0.547265827119189,1.0410648558732014,0.0012188885877448142
disjoint2,2018-12-31,2019-12-31,20260910,21,1,1,312,1921,16,7a1f57c64c4691afc9aae30abe97dda9b857cea649a23ff478bc0efbbe7e35a5,1.109318224233243,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,2,312,1921,16,37124a04a7cc0c554758c5edcf1b83e426ce017935d16efdabbf13a2deebbc6c,1.099463263413113,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,3,312,1921,16,b7a35eb96969861e9b9624418e3a4502059ad3a8886ed82fed94d6aa35320991,1.0930941312543307,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,4,312,1921,16,2f3090967704d9924209fc5dd898b8c9a8abf2bc6bdbad98ebecf84da8eda74b,1.1096497308084705,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,5,312,1921,16,55461dedd004af9fb20d9c02bf736fee14186293e8a3996d357e8147c27dd3be,1.0954822575763636,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,6,312,1921,16,851d43d66ceda4c8288c76cc75016ec6850d0eb731abc16a4f01aa6ddc33f08a,1.1047906082381438,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,7,312,1921,16,be2c109fb05baec83e6478801130bb3fe06ceb4e68e9ee1872cd422ff16edc5d,1.0995000788999187,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,8,312,1921,16,0e3fc92ba86a88fb09096325d11014f353572c66db66c30c1343951f3672582c,1.0932408679918595,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,9,312,1921,16,365956fd593a5b01cd3e592a45bd57efc56b75cb5b05a157eb955d10ec1a842a,1.0977659411670204,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,10,312,1921,16,3013a5dc88f484bdc36745eb51368303b738cb77f6c6919b90da16c3859835be,1.0942716383797497,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,11,312,1921,16,c5cc3f5cb7a94a49ec1ca615a0a3f450d6b4c72986586772b8dd4584e65fc818,1.0884636950207403,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,12,312,1921,16,ba052c9c54edf44d555bdd622f65eb0434e92d3c6a90ab193786f30340aa1df8,1.0644265190814077,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,13,312,1921,16,04480a581a44e3f49d08011a974112e2a3d0bd94b61c2f7b840f8b6718dfd984,1.0374844642060304,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,14,312,1921,16,a9f9a43ad520343b70a843a6eec39941dfce12f0f5b3fc5528aba63ddcf8c1f0,1.0243178354862268,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,15,312,1921,16,e2a754655deae2bbe9837c9dd6338319c9ebd1221057d6884431ff35185e1252,0.9716386182504216,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,16,312,1921,16,a51904833d955548a21fe3570e33541534569888aa0965493b63f29553df135c,0.9679676725614946,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,17,312,1921,16,762dee6835045f6c784236e9dd3023b85828acc05399c679ceb13edcc739d313,1.0036724239261992,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,18,312,1921,16,0e741e0486301673efecf69bbe8bc08c481f3e633ba3c7deac60d490631c23a0,0.9674580995301788,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,19,312,1921,16,c30f5ed0c97696cf860ebd4e6c8e32c1afa917cd15f7763cdf3ecc55e4425d7d,0.9185480412749311,,,
disjoint2,2018-12-31,2019-12-31,20260910,21,1,20,312,1921,16,c0360188170529295a3e458a48ea2db5e2422e121bbb4c0b343bc7dd9d3f2a2e,0.8533861052626933,0.6444469411180049,0.9373478923613826,0.0008944115901807689
disjoint2,2018-12-31,2019-12-31,20260912,23,1,1,312,1921,16,c74f8fee30876cab63ba8df732e56445702ca4ffa41a1f44e68195cf11f0be5b,1.1186123266273151,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,2,312,1921,16,a78295444e45781a44464c1a4d726e87ff3022e0c59a2498b5b2aafd880d5215,1.10966455388789,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,3,312,1921,16,393a9580dc1b89722ab51dec5fe8b3c68d4d41588fa0fc103cbeb1bbf0b6e6de,1.0974076869647866,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,4,312,1921,16,a6e734504094d8a228bbda04bea1ae095e3e637de6b337aafc552be68595de61,1.095309339948522,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,5,312,1921,16,c833dc47302049b5c9988a40056bff8bcbaf8553e46e9595c1f591fbfc1f3350,1.1002382185544775,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,6,312,1921,16,a61bcf32f121ba530d23cbffe08f23a5f0daa02a17cc1aa8b2d8769b1cd65910,1.1058246839611185,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,7,312,1921,16,b62cc282e3f31b08716f971021b45ff3bfcf3fa61c252c163870069925be078d,1.0983737395709805,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,8,312,1921,16,c8d9da272f970d88d4b444299b49984b4d5ec496ef19d846d009d0aabca1c56d,1.0966725701282944,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,9,312,1921,16,010b1eef73368952adfbf082bdf2124263e2761808949bc93b2e3201cea27844,1.0949839305778397,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,10,312,1921,16,991deaebc49986e1b46e78f9d18cb667fc2e530c255586225a5394571ffe3d29,1.0915899890465763,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,11,312,1921,16,590d5dbd7cdf47155eacb039585ec13f2a9388e09a5d2fe9b2a3b28a89f72eee,1.0886062486043888,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,12,312,1921,16,7882bbb504dc428805803b46b8a6bb51b12e41b36bdba64315e459d8bfcdbd6e,1.0932061163507856,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,13,312,1921,16,88b510a62474fc4a80929cf94acda1fff5d3b74949070d86a1c96d8e59ec7c1b,1.0834981630333758,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,14,312,1921,16,758960ec557310e7d5551fe4357ecbd56d7f275931e8446e103e8154cb6ebfc2,1.0954653202773754,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,15,312,1921,16,ac24db6aadaec61361ca8e97d4021148b15e2d3aa3e0eb5e9b92e59c107f322e,1.0553645327384742,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,16,312,1921,16,21ce82a221de8a84918328295ebe2acc4322588aee5822e79acc82b244e0ef95,1.028275751512166,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,17,312,1921,16,02ebe9b5af361db4f580a791d8f894d11a5443fb99ba816b6dcf384027bd3b95,1.0051301264129908,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,18,312,1921,16,d13aa5d61312b6f1fa63ef75ad2f1f5763eb768765dbc6000516a850cae368ac,0.9929550140572518,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,19,312,1921,16,9e9951733b33b63fb2b1c41610df59029bd904eff2d3ce74f079bddf00bf5a03,0.9630362212906152,,,
disjoint2,2018-12-31,2019-12-31,20260912,23,1,20,312,1921,16,764f185910d449db70a254fa0851c50df50ed0dc3872ac772b9541ca261c90b1,0.9271829133850408,0.7174776629057573,1.059316661208868,0.0008103209839663396
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,1,1921,1921,16,c6509a968a397d39dc970fc519622fdd19b8154f9105c703548f60b45c84eb77,1.1225647043207936,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,2,1921,1921,16,c8cfcd4ca5ea6a6205d656ba9b3039a2a1cc3b1c72dd6333e590b8b4f96b61ac,1.1063946525855712,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,3,1921,1921,16,af4f926a7007ccaf57d67d9b0efcf80c7b1199a8ee94b87cf9429d77213dcf23,1.1043936787934305,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,4,1921,1921,16,63c62454c83b85fb10520944595e4db94500e34dad4f88572a1b50797ceb9954,1.1045963601759483,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,5,1921,1921,16,85b89a644b1e9ba0ecfacbb9ac83627f6cfd27a45726cdb50dbb6a678ee70580,1.1029893540889257,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,6,1921,1921,16,3625cdd08dfa506351f610d968ca637d4ab016fe390027f81de46240a65d20ca,1.1021564201350513,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,7,1921,1921,16,7eacfe6fc8142de69e8448b9b0897ad1e606582f5d8e97d330eaffd68ef981cd,1.1020553647184173,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,8,1921,1921,16,7dab2b4259e50e18d0585443085b13c9cba1b00a03321122a921f2437d6c9ec2,1.101197128895358,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,9,1921,1921,16,0364a3aa46a02b6a18999215a44b92d5393fce7c3c614878502512df55c9c718,1.1012993292501976,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,10,1921,1921,16,18dbc96fde905be66699a40bc80f1e183e73508077fb47fd23e856b242c6ad89,1.101660685558483,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,11,1921,1921,16,e45923faa34c26f2f74237cf987d5e16ce7bfaf2835532f1c6dc584bab4b5f57,1.1012515630776656,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,12,1921,1921,16,e3dff0544dfda848e04fc8a4d5fc58bec0a0f6d9abafd5e8c0adc75a62bc5eb1,1.1013086700132277,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,13,1921,1921,16,29d1d18d487ff9836edbec1f41b30ed91f201be89ebef85263d644d3b9eb90d9,1.1015570931658265,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,14,1921,1921,16,533e155eba5c01c5e6d14a26a56434497ffb24d397a46f5b82f0cefd83914ae3,1.100949797575701,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,15,1921,1921,16,658e30a5fe623e0d4fba3ce2c81a87fdc0523c7cfbd6da2a0bab3901f121044b,1.0991048500686496,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,16,1921,1921,16,e42b9772b715f6f31df7c971682653c292b25364c2ff2dbb6105aa62cd77dd53,1.0956636756612013,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,17,1921,1921,16,21db39081e0ef542f9cff035906088ac8258cb8c3976eefcfd68c0d7a781bcad,1.1012802542279871,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,18,1921,1921,16,58b52ff5e24204972f0f615b1873e838786a7a2da29903efd3052a4f11c93871,1.0985890296149663,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,19,1921,1921,16,c6aac36362aa2a1cb8d1503dbb26543b08e61dfc573714846bf77bc24ff96fd2,1.0891540116673644,,,
quarter_equal,2018-12-31,2019-12-31,20260911,25,1,20,1921,1921,16,ce883f13a706e6973c0bd49e5fc51d146c1da295d469f973f2ac9e4b1ead008d,1.0733275723365805,0.9370776936087011,1.013036973043467,0.0006677039115952119
recent3y,2018-12-31,2019-12-31,20260910,27,1,1,725,1921,16,76b223bc3ec85f56deb0bae3e99af820815b0816bee28226079af02b0c8390ed,1.1235011173203735,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,2,725,1921,16,e8dadfa44d439f6fc05d546d9bed823540eed1ce192b4bc669aad8e9c6145895,1.1080140289402083,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,3,725,1921,16,08a4c31b65d935dcbdb32c533c5572d7165099abd1ad4790c0386ce7a75c1930,1.1330573304068106,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,4,725,1921,16,77284cb4971e90dbde34a31fe748fb658236a0542619d57c6efa7139d2be15ed,1.1187152883027258,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,5,725,1921,16,2069e4017e165682ce3be25dcf1cef8fd03abe6059866ee19fec9004eded440a,1.0858252953421876,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,6,725,1921,16,0ae98682f18a8e609b3ba1d959699a0f033677b555000e334e4a83e8676914e4,1.1108837392043471,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,7,725,1921,16,5a67e8d4f722312f556a10784b8037187ffcd2d3391bc241e8243ac18e166d7f,1.0942933175728338,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,8,725,1921,16,b2ac8346101254b7e51460fea413ba89be52fc21ef58755b9b18741e99c1663e,1.0891764593397435,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,9,725,1921,16,735f74b2f99d4aebcf5fba13f7e6929f15ad5b9983832e81c27b89081c44b823,1.0641006438807235,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,10,725,1921,16,eea36c304154ad8ef2ee9a15e8b8264c85db5071f2c069b65dc6977c3d8b3fae,1.0559205242676515,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,11,725,1921,16,e776e7f6839721ed136761c37ad1c79ce4b1a88ac43accd662d2a79a9e3ad234,1.0288585954380185,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,12,725,1921,16,c5f0b5d3b9c78a6a139d13be8077252d547c1e474d74dff6adfd8644475a6fd5,0.9789124115223317,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,13,725,1921,16,8307bb0978097a28a57bde0aac4eba9034a34775adabd11707c15df9dc068ba4,0.9423633500088137,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,14,725,1921,16,9fda4531d94c8463d2fddc4825e9b840613a0db4ee7a45c7c4a199198b57526d,0.9271445306932349,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,15,725,1921,16,4a613d7105449c9e9e52eb131f258ad7c477ed57c41a83b837051d230a03ff21,0.8865073894784203,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,16,725,1921,16,c339d1a4f89ce3a687f3b2e85777c4fa5c962007863001918860e08bb69dee95,0.8621957995877919,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,17,725,1921,16,8731e2e5c3ff518c0736cbae014da8f4bcdf7fccfc65b10b4cdb4f6010f38c06,0.8665634792633568,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,18,725,1921,16,95fd028610d6be29a0f15af0da2e18ad0949a7b57befd298b2ef79e4e789b620,0.8365394727194576,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,19,725,1921,16,09d1643b1ed56000c2f757426d004c81a66d784d57b05206d6c35c235e5cc9d1,0.8010662368487592,,,
recent3y,2018-12-31,2019-12-31,20260910,27,1,20,725,1921,16,0572413c356d6a331f60bc63a60d691a978c907309b8a87bcd1d3acf474f675a,0.8201760272342733,0.5854763670930733,0.9002813138941239,0.0009149773354752785
recent3y,2018-12-31,2019-12-31,20260912,29,1,1,725,1921,16,e8d2cab3423ed65303ace2e52e3974393519f036cc766b6b0e0acb2f24d0a6b8,1.125924952603578,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,2,725,1921,16,b9a36eb199cc43578487c7a7fa48dc718a58c688264b1ea535ceb9e443d502fc,1.1136237546250822,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,3,725,1921,16,f5ed23e0971fe8ada4516143de4d189fedb56b48457a773da6fe06d88c2cb477,1.111581867712975,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,4,725,1921,16,5e74cf1b5d4e723b4f47bcd1274461ff3739e12ac2e7ceae3c71e4ca879ef836,1.0852896135100656,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,5,725,1921,16,27b16969321453e9899a23d842407e5f73f283fcab500148909b4b156046b864,1.0802537161723083,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,6,725,1921,16,07ff8e4dbb61893b2adb9feba26e558a2fdee2bd9d86ae55f417b5ed73f5ac59,1.0768882451866952,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,7,725,1921,16,e3de5c574fa7c3d1805ccf5d546ed91c70d2500a651ef28c67d393b18ee8b557,1.1022869859866213,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,8,725,1921,16,c6f477a1ec571cf7ace9ec766aed4850ec52fbbcbc7ef6e6f60bfd33e6ca8568,1.0636871307545315,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,9,725,1921,16,c1f13c8e634bffafeea8c380922b0a954cfa8342dd8b9a58b19427586a39abec,1.0503504062648368,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,10,725,1921,16,a47e2161c75ed3003cca95242ea08d89eadb7378f3d301dee14abdbcf0f70959,1.0152353582625462,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,11,725,1921,16,ce5ff9a327514a9223b85db43f31c7e38f8135c357b7320c06e4897fdcfde8c6,1.0397766960095391,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,12,725,1921,16,71b50657ce3ba1e3d58c0f4ced8bda101f939d452382264ef65e39c7c5b291c2,1.017048860080288,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,13,725,1921,16,0e9a0b2710c16da276d1654d3c64446e8c21a4ffa42a91f7f1ab0fce1b49624a,1.017379706102011,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,14,725,1921,16,c25e532887e5eca9dc7ab750da6331b4b283460f704b4113f3446aa68a034f78,1.0044717323742827,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,15,725,1921,16,81de3de12e7657030b0b56c032fe0ee18aa8a9759a1847f43d6f6e42e566c52f,1.01436522250868,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,16,725,1921,16,35cc4c3d657ee01f6d0352bf0a2613aece982910ca192a55bb5dad84061b068c,1.0016601686984037,,,
recent3y,2018-12-31,2019-12-31,20260912,29,1,17,725,1921,16,1baacd9f4baed0527bb3a6eaa40cd8b8784902511c1cb0ee0cf424e980f991d2,0.9845405650334331,,,
