job,solver,solver_success,iterations,probability_gap,objective_gap,gradient_inf,coefficient_gap
rolling5_learned_market_2024-12-31_20260912,L-BFGS-B,True,76,1.1905186214633545e-07,5.662137425588298e-15,1.8512266368686482e-08,
rolling5_learned_vol_interaction_2024-12-31_20260912,L-BFGS-B,True,78,6.689343368115885e-08,1.4432899320127035e-15,6.264915759128867e-09,
rolling5_learned_order_extension_2024-12-31_20260912,L-BFGS-B,True,81,6.320238055135263e-08,2.3314683517128287e-15,4.256655684181654e-09,
rolling5_learned_order_offset_2024-12-31_20260912,brentq,True,11,,1.1102230246251565e-16,4.349819116011844e-16,4.572231482313782e-12
rolling5_learned_market_2025-03-31_20260910,L-BFGS-B,True,82,7.288959741336143e-08,1.5543122344752192e-15,7.772634072825135e-09,
rolling5_learned_vol_interaction_2025-03-31_20260910,L-BFGS-B,True,83,1.0889636015143367e-07,3.9968028886505635e-15,9.975624184446925e-09,
rolling5_learned_order_extension_2025-03-31_20260910,L-BFGS-B,True,79,6.086199527688407e-08,2.886579864025407e-15,4.804017046580039e-09,
rolling5_learned_order_offset_2025-03-31_20260910,brentq,True,8,,1.1102230246251565e-16,5.33121181749141e-15,2.366760433469839e-12
rolling5_learned_market_2025-03-31_20260911,L-BFGS-B,True,76,9.855948801540393e-08,3.885780586188048e-15,2.199670697628983e-08,
rolling5_learned_vol_interaction_2025-03-31_20260911,L-BFGS-B,True,78,5.349917592267772e-08,1.4432899320127035e-15,9.232140879686032e-09,
rolling5_learned_order_extension_2025-03-31_20260911,L-BFGS-B,True,80,7.804774621034127e-08,3.1086244689504383e-15,8.11529232724352e-09,
rolling5_learned_order_offset_2025-03-31_20260911,brentq,True,10,,0.0,6.5052130349130266e-18,7.0269901009112345e-12
rolling5_learned_market_2025-03-31_20260912,L-BFGS-B,True,64,9.556880237182597e-08,3.219646771412954e-15,9.970079256540337e-09,
rolling5_learned_vol_interaction_2025-03-31_20260912,L-BFGS-B,True,67,9.275156087618086e-08,2.4424906541753444e-15,5.450960212502118e-09,
rolling5_learned_order_extension_2025-03-31_20260912,L-BFGS-B,True,62,1.0712220749331536e-07,4.440892098500626e-15,7.4874180709672e-09,
rolling5_learned_order_offset_2025-03-31_20260912,brentq,True,12,,1.1102230246251565e-16,6.505213034913027e-19,1.3435086376745176e-13
rolling5_learned_market_2025-06-30_20260910,L-BFGS-B,True,71,8.922107025410853e-08,2.6645352591003757e-15,9.317770491160463e-09,
rolling5_learned_vol_interaction_2025-06-30_20260910,L-BFGS-B,True,72,6.77203064736176e-08,2.3314683517128287e-15,6.282230327094018e-09,
rolling5_learned_order_extension_2025-06-30_20260910,L-BFGS-B,True,73,4.254189328589675e-08,1.2212453270876722e-15,4.88771836762783e-09,
rolling5_learned_order_offset_2025-06-30_20260910,brentq,True,10,,0.0,2.8232624571522535e-16,1.214306433183765e-15
rolling5_learned_market_2025-06-30_20260911,L-BFGS-B,True,74,1.2471144461567718e-07,6.328271240363392e-15,7.3068743560063265e-09,
rolling5_learned_vol_interaction_2025-06-30_20260911,L-BFGS-B,True,81,1.630426453291811e-07,4.884981308350689e-15,3.3430358723027936e-08,
rolling5_learned_order_extension_2025-06-30_20260911,L-BFGS-B,True,82,6.737549335111837e-08,2.3314683517128287e-15,1.5928777522466672e-08,
rolling5_learned_order_offset_2025-06-30_20260911,brentq,True,12,,0.0,1.0191500421363742e-17,2.8269053764518048e-14
rolling5_learned_market_2025-06-30_20260912,L-BFGS-B,True,66,1.215859614100978e-07,4.551914400963142e-15,1.601173976848065e-08,
rolling5_learned_vol_interaction_2025-06-30_20260912,L-BFGS-B,True,65,6.29336053270535e-08,1.2212453270876722e-15,5.524478601795155e-09,
rolling5_learned_order_extension_2025-06-30_20260912,L-BFGS-B,True,62,7.298881193884554e-08,1.2212453270876722e-15,6.711310728078207e-09,
rolling5_learned_order_offset_2025-06-30_20260912,brentq,True,11,,0.0,2.196593601455632e-16,9.298117831235686e-16
rolling5_learned_market_2025-09-30_20260910,L-BFGS-B,True,79,1.0988466658812257e-07,3.6637359812630166e-15,7.849232700547944e-09,
rolling5_learned_vol_interaction_2025-09-30_20260910,L-BFGS-B,True,76,1.8250094158123176e-07,8.659739592076221e-15,3.251135247426878e-08,
rolling5_learned_order_extension_2025-09-30_20260910,L-BFGS-B,True,78,8.978072929544112e-08,1.6653345369377348e-15,6.266558572401437e-09,
rolling5_learned_order_offset_2025-09-30_20260910,brentq,True,11,,0.0,3.0899761915836876e-18,1.3877787807814457e-17
rolling5_learned_market_2025-09-30_20260911,L-BFGS-B,True,70,6.014519460251222e-08,1.3322676295501878e-15,4.5214254550953684e-09,
rolling5_learned_vol_interaction_2025-09-30_20260911,L-BFGS-B,True,64,1.446607709176817e-07,5.995204332975845e-15,8.694748233027683e-09,
rolling5_learned_order_extension_2025-09-30_20260911,L-BFGS-B,True,70,8.062898371186122e-08,1.5543122344752192e-15,6.722332488839217e-09,
rolling5_learned_order_offset_2025-09-30_20260911,brentq,True,11,,1.1102230246251565e-16,6.845652517073475e-16,5.696831895107834e-14
rolling5_learned_market_2025-09-30_20260912,L-BFGS-B,True,70,5.968441396664304e-08,9.992007221626409e-16,1.1534677008570408e-08,
rolling5_learned_vol_interaction_2025-09-30_20260912,L-BFGS-B,True,71,5.254160034828814e-08,6.661338147750939e-16,4.983518168960718e-09,
rolling5_learned_order_extension_2025-09-30_20260912,L-BFGS-B,True,65,1.0733059085943353e-07,2.886579864025407e-15,8.362187047840364e-09,
rolling5_learned_order_offset_2025-09-30_20260912,brentq,True,12,,1.1102230246251565e-16,1.5178830414797062e-18,9.008072066052364e-14
rolling5_learned_market_2025-12-31_20260910,L-BFGS-B,True,70,2.7593524709601525e-07,1.4099832412739488e-14,4.2363367657805365e-08,
rolling5_learned_vol_interaction_2025-12-31_20260910,L-BFGS-B,True,74,8.128121220529749e-08,4.773959005888173e-15,6.6179867701417205e-09,
rolling5_learned_order_extension_2025-12-31_20260910,L-BFGS-B,True,80,8.090931946647117e-08,1.7763568394002505e-15,1.8067574190016797e-08,
rolling5_learned_order_offset_2025-12-31_20260910,brentq,True,11,,0.0,1.1709383462843448e-17,5.551115123125783e-17
rolling5_learned_market_2025-12-31_20260911,L-BFGS-B,True,72,5.807455316642063e-08,1.4432899320127035e-15,5.780127395813017e-09,
rolling5_learned_vol_interaction_2025-12-31_20260911,L-BFGS-B,True,73,1.1569825103530107e-07,2.55351295663786e-15,1.3399898757867484e-08,
rolling5_learned_order_extension_2025-12-31_20260911,L-BFGS-B,True,72,1.3115998775958815e-07,3.552713678800501e-15,1.8217754863252694e-08,
rolling5_learned_order_offset_2025-12-31_20260911,brentq,True,11,,0.0,5.7462715141731735e-18,6.938893903907228e-17
rolling5_learned_market_2025-12-31_20260912,L-BFGS-B,True,73,7.396196932685228e-08,2.886579864025407e-15,7.173007386372947e-09,
rolling5_learned_vol_interaction_2025-12-31_20260912,L-BFGS-B,True,76,6.66072298982634e-08,2.1094237467877974e-15,4.2198489815306606e-09,
rolling5_learned_order_extension_2025-12-31_20260912,L-BFGS-B,True,75,8.807525531118188e-08,4.218847493575595e-15,6.170178280090997e-09,
rolling5_learned_order_offset_2025-12-31_20260912,brentq,True,11,,0.0,5.410168840702667e-17,1.734723475976807e-16
rolling5_learned_market_2026-03-31_20260910,L-BFGS-B,True,80,6.977634592342241e-08,1.6653345369377348e-15,1.4444034786374044e-08,
rolling5_learned_vol_interaction_2026-03-31_20260910,L-BFGS-B,True,80,1.3299506163022556e-07,2.886579864025407e-15,5.98409681958859e-09,
rolling5_learned_order_extension_2026-03-31_20260910,L-BFGS-B,True,80,1.3970463041967918e-07,4.773959005888173e-15,7.647908946439332e-09,
rolling5_learned_order_offset_2026-03-31_20260910,brentq,True,8,,1.1102230246251565e-16,1.9651164376299768e-18,3.02106386781964e-11
rolling5_learned_market_2026-03-31_20260911,L-BFGS-B,True,75,7.293360915205938e-08,3.3306690738754696e-15,1.1662604688738275e-08,
rolling5_learned_vol_interaction_2026-03-31_20260911,L-BFGS-B,True,74,8.64874173944763e-08,2.1094237467877974e-15,1.390326884631761e-08,
rolling5_learned_order_extension_2026-03-31_20260911,L-BFGS-B,True,73,1.0394389393653114e-07,3.3306690738754696e-15,7.132442182656781e-09,
rolling5_learned_order_offset_2026-03-31_20260911,brentq,True,12,,1.1102230246251565e-16,5.637851296924623e-18,4.163336342344337e-17
rolling5_learned_market_2026-03-31_20260912,L-BFGS-B,True,85,5.60247302994199e-08,7.771561172376096e-16,1.0584868366135189e-08,
rolling5_learned_vol_interaction_2026-03-31_20260912,L-BFGS-B,True,80,9.140287993147922e-08,3.885780586188048e-15,8.67515055619347e-09,
rolling5_learned_order_extension_2026-03-31_20260912,L-BFGS-B,True,83,8.187654826352642e-08,2.55351295663786e-15,1.2676287944237558e-08,
rolling5_learned_order_offset_2026-03-31_20260912,brentq,True,11,,0.0,2.168404344971009e-19,9.520162436160717e-15
rolling5_learned_market_2026-06-30_20260910,L-BFGS-B,True,79,1.1915615327762197e-07,4.773959005888173e-15,7.71807795018481e-09,
rolling5_learned_vol_interaction_2026-06-30_20260910,L-BFGS-B,True,84,9.448145066315305e-08,3.219646771412954e-15,1.1313108872878369e-08,
rolling5_learned_order_extension_2026-06-30_20260910,L-BFGS-B,True,81,7.597180468055242e-08,2.886579864025407e-15,7.227069061038413e-09,
rolling5_learned_order_offset_2026-06-30_20260910,brentq,True,10,,1.1102230246251565e-16,2.6020852139652106e-18,2.8437009691462123e-10
rolling5_learned_market_2026-06-30_20260911,L-BFGS-B,True,78,6.512812933401335e-08,2.220446049250313e-15,5.349824656625951e-09,
rolling5_learned_vol_interaction_2026-06-30_20260911,L-BFGS-B,True,74,8.346804558634346e-08,3.3306690738754696e-15,1.041528674178456e-08,
rolling5_learned_order_extension_2026-06-30_20260911,L-BFGS-B,True,78,8.679666041455647e-08,2.886579864025407e-15,6.994697720851114e-09,
rolling5_learned_order_offset_2026-06-30_20260911,brentq,True,11,,0.0,2.259477327459791e-16,9.853229343548264e-16
rolling5_learned_market_2026-06-30_20260912,L-BFGS-B,True,76,1.4708049222988961e-07,5.218048215738236e-15,8.784200536448086e-09,
rolling5_learned_vol_interaction_2026-06-30_20260912,L-BFGS-B,True,76,6.929306517466927e-08,1.1102230246251565e-15,3.527317915291879e-09,
rolling5_learned_order_extension_2026-06-30_20260912,L-BFGS-B,True,74,9.571946102404638e-08,3.1086244689504383e-15,1.291147376199838e-08,
rolling5_learned_order_offset_2026-06-30_20260912,brentq,True,12,,0.0,1.3010426069826053e-18,5.295763827461997e-14
rolling3_learned_market_2020-12-31_20260910,L-BFGS-B,True,67,7.58978666581811e-08,2.4424906541753444e-15,1.1438416498915985e-08,
rolling3_learned_vol_interaction_2020-12-31_20260910,L-BFGS-B,True,70,9.606177187038156e-08,2.6645352591003757e-15,1.5882017490856035e-08,
rolling3_learned_order_extension_2020-12-31_20260910,L-BFGS-B,True,70,9.510750775820753e-08,1.6653345369377348e-15,6.81802556144577e-09,
rolling3_learned_order_offset_2020-12-31_20260910,brentq,True,11,,0.0,6.678685382510707e-17,3.1480373863246314e-13
rolling3_learned_market_2020-12-31_20260911,L-BFGS-B,True,81,4.330305247712829e-08,9.992007221626409e-16,4.205970636009249e-09,
rolling3_learned_vol_interaction_2020-12-31_20260911,L-BFGS-B,True,77,8.597907991125808e-08,5.551115123125783e-15,9.959389214806574e-09,
rolling3_learned_order_extension_2020-12-31_20260911,L-BFGS-B,True,77,1.0849652454236747e-07,4.218847493575595e-15,1.44580788821215e-08,
rolling3_learned_order_offset_2020-12-31_20260911,brentq,True,11,,0.0,4.868284594894412e-15,2.3342439092743916e-14
rolling3_learned_market_2020-12-31_20260912,L-BFGS-B,True,69,6.198303592608312e-08,8.881784197001252e-16,3.77018185074296e-09,
rolling3_learned_vol_interaction_2020-12-31_20260912,L-BFGS-B,True,62,7.490496856110695e-08,2.9976021664879227e-15,1.488794334331394e-08,
rolling3_learned_order_extension_2020-12-31_20260912,L-BFGS-B,True,60,1.0479999895673942e-07,5.551115123125783e-15,5.825531501201658e-09,
rolling3_learned_order_offset_2020-12-31_20260912,brentq,True,9,,0.0,4.7704895589362195e-18,6.06889538623534e-13
rolling3_learned_market_2021-03-31_20260910,L-BFGS-B,True,76,8.277180285620744e-08,3.219646771412954e-15,6.655234719224468e-09,
rolling3_learned_vol_interaction_2021-03-31_20260910,L-BFGS-B,True,80,5.428809657370692e-08,1.9984014443252818e-15,8.342754538419317e-09,
rolling3_learned_order_extension_2021-03-31_20260910,L-BFGS-B,True,79,7.260048162649468e-08,1.5543122344752192e-15,1.1121444219329077e-08,
rolling3_learned_order_offset_2021-03-31_20260910,brentq,True,11,,0.0,3.2526065174565133e-18,2.7755575615628914e-17
rolling3_learned_market_2021-03-31_20260911,L-BFGS-B,True,76,6.514044803562768e-08,1.7763568394002505e-15,6.108317997244317e-09,
rolling3_learned_vol_interaction_2021-03-31_20260911,L-BFGS-B,True,80,5.0193753597937985e-08,8.881784197001252e-16,5.800119883079408e-09,
rolling3_learned_order_extension_2021-03-31_20260911,L-BFGS-B,True,75,7.813936397926824e-08,2.7755575615628914e-15,9.670711636003415e-09,
rolling3_learned_order_offset_2021-03-31_20260911,brentq,True,11,,1.1102230246251565e-16,1.2967057982926633e-16,1.0325074129013956e-14
rolling3_learned_market_2021-03-31_20260912,L-BFGS-B,True,70,6.60994315948571e-08,1.3322676295501878e-15,7.603684462880594e-09,
rolling3_learned_vol_interaction_2021-03-31_20260912,L-BFGS-B,True,70,5.98403293583516e-08,1.6653345369377348e-15,5.930810790272397e-09,
rolling3_learned_order_extension_2021-03-31_20260912,L-BFGS-B,True,76,6.668296670397922e-08,1.1102230246251565e-15,1.3538356102849036e-08,
rolling3_learned_order_offset_2021-03-31_20260912,brentq,True,9,,0.0,1.3297739645534712e-16,6.661338147750939e-16
rolling3_learned_market_2021-06-30_20260910,L-BFGS-B,True,78,1.2680595373737447e-07,5.662137425588298e-15,1.8506829490769205e-08,
rolling3_learned_vol_interaction_2021-06-30_20260910,L-BFGS-B,True,80,2.903206869353525e-08,2.220446049250313e-16,4.006908330524486e-09,
rolling3_learned_order_extension_2021-06-30_20260910,L-BFGS-B,True,79,6.44428025942112e-08,2.1094237467877974e-15,1.0253836385878956e-08,
rolling3_learned_order_offset_2021-06-30_20260910,brentq,True,10,,0.0,1.3877787807814457e-17,0.0
rolling3_learned_market_2021-06-30_20260911,L-BFGS-B,True,81,7.372651644743655e-08,1.2212453270876722e-15,8.293525122953296e-09,
rolling3_learned_vol_interaction_2021-06-30_20260911,L-BFGS-B,True,77,8.397895334688599e-08,3.885780586188048e-15,1.0252083254818495e-08,
rolling3_learned_order_extension_2021-06-30_20260911,L-BFGS-B,True,75,1.0177632481234156e-07,4.9960036108132044e-15,8.062399191734008e-09,
rolling3_learned_order_offset_2021-06-30_20260911,brentq,True,11,,1.1102230246251565e-16,1.2882490213472764e-15,1.787014980436652e-12
rolling3_learned_market_2021-06-30_20260912,L-BFGS-B,True,75,1.0079975865107116e-07,5.329070518200751e-15,1.9373527047374106e-08,
rolling3_learned_vol_interaction_2021-06-30_20260912,L-BFGS-B,True,79,1.1824574674967891e-07,4.551914400963142e-15,6.821665827377345e-09,
rolling3_learned_order_extension_2021-06-30_20260912,L-BFGS-B,True,77,3.3398238730164564e-08,6.661338147750939e-16,4.941866003655565e-09,
rolling3_learned_order_offset_2021-06-30_20260912,brentq,True,8,,1.1102230246251565e-16,8.700722434196173e-18,1.6003691427624034e-13
rolling3_learned_market_2021-09-30_20260910,L-BFGS-B,True,75,1.0213021528482358e-07,4.773959005888173e-15,1.1065989668438553e-08,
rolling3_learned_vol_interaction_2021-09-30_20260910,L-BFGS-B,True,83,4.5714984575617734e-08,6.661338147750939e-16,6.326393226451475e-09,
rolling3_learned_order_extension_2021-09-30_20260910,L-BFGS-B,True,80,8.80003792058659e-08,5.329070518200751e-15,9.730984630606544e-09,
rolling3_learned_order_offset_2021-09-30_20260910,brentq,True,11,,1.1102230246251565e-16,6.071532165918825e-18,1.3877787807814457e-17
rolling3_learned_market_2021-09-30_20260911,L-BFGS-B,True,74,6.774102129236681e-08,1.5543122344752192e-15,7.612926643252305e-09,
rolling3_learned_vol_interaction_2021-09-30_20260911,L-BFGS-B,True,77,3.312299423630094e-08,9.992007221626409e-16,3.560189358814761e-09,
rolling3_learned_order_extension_2021-09-30_20260911,L-BFGS-B,True,70,1.1074147399092737e-07,4.6629367034256575e-15,8.400066705367346e-09,
rolling3_learned_order_offset_2021-09-30_20260911,brentq,True,10,,0.0,4.0245584642661925e-16,2.0539125955565396e-15
rolling3_learned_market_2021-09-30_20260912,L-BFGS-B,True,63,9.239599035870683e-08,1.9984014443252818e-15,8.874906698430607e-09,
rolling3_learned_vol_interaction_2021-09-30_20260912,L-BFGS-B,True,63,8.00026767056039e-08,1.7763568394002505e-15,5.705211157256069e-09,
rolling3_learned_order_extension_2021-09-30_20260912,L-BFGS-B,True,65,6.275692304713587e-08,2.4424906541753444e-15,6.357252894896234e-09,
rolling3_learned_order_offset_2021-09-30_20260912,brentq,True,9,,0.0,7.175216096191178e-18,1.713039432527097e-17
rolling3_learned_market_2021-12-31_20260910,L-BFGS-B,True,73,1.1047741599323757e-07,4.218847493575595e-15,1.7949247767138146e-08,
rolling3_learned_vol_interaction_2021-12-31_20260910,L-BFGS-B,True,78,1.0792833471384711e-07,3.9968028886505635e-15,2.2288264491833465e-08,
rolling3_learned_order_extension_2021-12-31_20260910,L-BFGS-B,True,82,8.663288936228142e-08,1.9984014443252818e-15,1.0995898908853358e-08,
rolling3_learned_order_offset_2021-12-31_20260910,brentq,True,10,,1.1102230246251565e-16,5.908901840045999e-18,7.838331372855833e-11
rolling3_learned_market_2021-12-31_20260911,L-BFGS-B,True,81,6.858677281673664e-08,2.4424906541753444e-15,6.3301685780106295e-09,
rolling3_learned_vol_interaction_2021-12-31_20260911,L-BFGS-B,True,78,8.770487830433993e-08,4.107825191113079e-15,1.0667191503699845e-08,
rolling3_learned_order_extension_2021-12-31_20260911,L-BFGS-B,True,83,1.0885219992040618e-07,3.774758283725532e-15,1.1375200103472954e-08,
rolling3_learned_order_offset_2021-12-31_20260911,brentq,True,11,,0.0,4.336808689942018e-18,2.300937218535637e-14
rolling3_learned_market_2021-12-31_20260912,L-BFGS-B,True,76,4.33836376823038e-08,7.771561172376096e-16,5.487961287665988e-09,
rolling3_learned_vol_interaction_2021-12-31_20260912,L-BFGS-B,True,77,5.413903664264197e-08,6.661338147750939e-16,9.217226597447352e-09,
rolling3_learned_order_extension_2021-12-31_20260912,L-BFGS-B,True,71,9.867819261710764e-08,3.6637359812630166e-15,1.4811195235363674e-08,
rolling3_learned_order_offset_2021-12-31_20260912,brentq,True,11,,0.0,5.854691731421724e-18,3.3306690738754696e-16
rolling3_learned_market_2022-03-31_20260910,L-BFGS-B,True,85,8.051784583518184e-08,2.220446049250313e-15,1.1726945851235973e-08,
rolling3_learned_vol_interaction_2022-03-31_20260910,L-BFGS-B,True,83,7.662564649457693e-08,2.220446049250313e-15,3.7694053351723655e-09,
rolling3_learned_order_extension_2022-03-31_20260910,L-BFGS-B,True,89,1.1794664045439163e-07,6.106226635438361e-15,2.010332938074018e-08,
rolling3_learned_order_offset_2022-03-31_20260910,brentq,True,10,,1.1102230246251565e-16,1.1872013788716274e-17,7.133840046469331e-11
rolling3_learned_market_2022-03-31_20260911,L-BFGS-B,True,77,1.4536625370098477e-07,5.662137425588298e-15,2.3147587696007582e-08,
rolling3_learned_vol_interaction_2022-03-31_20260911,L-BFGS-B,True,79,7.877478580553543e-08,3.4416913763379853e-15,1.1471375338024427e-08,
rolling3_learned_order_extension_2022-03-31_20260911,L-BFGS-B,True,81,6.516806416723142e-08,1.887379141862766e-15,5.99864137659431e-09,
rolling3_learned_order_offset_2022-03-31_20260911,brentq,True,11,,0.0,4.662069341687669e-18,6.938893903907228e-18
rolling3_learned_market_2022-03-31_20260912,L-BFGS-B,True,70,5.348495157875277e-08,5.551115123125783e-16,6.792534216516766e-09,
rolling3_learned_vol_interaction_2022-03-31_20260912,L-BFGS-B,True,64,1.3837080692358228e-07,5.218048215738236e-15,2.2524393393638306e-08,
rolling3_learned_order_extension_2022-03-31_20260912,L-BFGS-B,True,67,8.286674757496115e-08,2.55351295663786e-15,7.455049592789472e-09,
rolling3_learned_order_offset_2022-03-31_20260912,brentq,True,9,,0.0,8.294146619514109e-18,4.3203669808367096e-12
rolling3_learned_market_2022-06-30_20260910,L-BFGS-B,True,73,4.623236171674705e-08,8.881784197001252e-16,6.729304200675523e-09,
rolling3_learned_vol_interaction_2022-06-30_20260910,L-BFGS-B,True,74,8.401998197182792e-08,1.7763568394002505e-15,5.1910931508220015e-09,
rolling3_learned_order_extension_2022-06-30_20260910,L-BFGS-B,True,73,6.024668219861695e-08,1.2212453270876722e-15,6.068942477906181e-09,
rolling3_learned_order_offset_2022-06-30_20260910,brentq,True,11,,0.0,8.023096076392733e-18,5.551115123125783e-17
rolling3_learned_market_2022-06-30_20260911,L-BFGS-B,True,80,5.1901116959740534e-08,1.887379141862766e-15,4.788077304215474e-09,
rolling3_learned_vol_interaction_2022-06-30_20260911,L-BFGS-B,True,79,8.506761606241753e-08,2.9976021664879227e-15,1.6378431879834898e-08,
rolling3_learned_order_extension_2022-06-30_20260911,L-BFGS-B,True,84,5.868893798721686e-08,1.1102230246251565e-15,1.160064726877662e-08,
rolling3_learned_order_offset_2022-06-30_20260911,brentq,True,12,,0.0,1.5395670849294163e-17,8.326672684688674e-17
rolling3_learned_market_2022-06-30_20260912,L-BFGS-B,True,72,5.7248259799358436e-08,1.3322676295501878e-15,6.942026056105423e-09,
rolling3_learned_vol_interaction_2022-06-30_20260912,L-BFGS-B,True,69,7.177217975495864e-08,1.5543122344752192e-15,1.091105157656827e-08,
rolling3_learned_order_extension_2022-06-30_20260912,L-BFGS-B,True,67,7.300768883888864e-08,1.3322676295501878e-15,7.703872155766407e-09,
rolling3_learned_order_offset_2022-06-30_20260912,brentq,True,11,,1.1102230246251565e-16,8.673617379884035e-19,5.013767179207207e-13
rolling3_learned_market_2022-09-30_20260910,L-BFGS-B,True,78,6.60915330241707e-08,1.6653345369377348e-15,1.4252332987516221e-08,
rolling3_learned_vol_interaction_2022-09-30_20260910,L-BFGS-B,True,77,8.602674334001748e-08,1.6653345369377348e-15,1.3817024568322372e-08,
rolling3_learned_order_extension_2022-09-30_20260910,L-BFGS-B,True,72,9.11804343139977e-08,3.6637359812630166e-15,8.417500182121562e-09,
rolling3_learned_order_offset_2022-09-30_20260910,brentq,True,10,,1.1102230246251565e-16,4.400017676597923e-15,2.2174345692960173e-12
rolling3_learned_market_2022-09-30_20260911,L-BFGS-B,True,80,5.1760920993793036e-08,1.3322676295501878e-15,5.550345365170489e-09,
rolling3_learned_vol_interaction_2022-09-30_20260911,L-BFGS-B,True,81,7.234938270705982e-08,1.887379141862766e-15,8.727675390772863e-09,
rolling3_learned_order_extension_2022-09-30_20260911,L-BFGS-B,True,78,7.990063477514298e-08,1.7763568394002505e-15,1.4941767821283203e-08,
rolling3_learned_order_offset_2022-09-30_20260911,brentq,True,10,,0.0,2.710505431213761e-19,6.938893903907228e-18
rolling3_learned_market_2022-09-30_20260912,L-BFGS-B,True,55,5.266135383319437e-08,5.551115123125783e-16,7.201301689511996e-09,
rolling3_learned_vol_interaction_2022-09-30_20260912,L-BFGS-B,True,56,4.3494282619960245e-08,5.551115123125783e-16,5.395066529807757e-09,
rolling3_learned_order_extension_2022-09-30_20260912,L-BFGS-B,True,56,1.2306549523888322e-07,4.3298697960381105e-15,1.9948286135787474e-08,
rolling3_learned_order_offset_2022-09-30_20260912,brentq,True,11,,0.0,4.9873299934333204e-18,1.3877787807814457e-17
rolling3_learned_market_2022-12-31_20260910,L-BFGS-B,True,73,7.4924731530146e-08,2.886579864025407e-15,8.885455921384122e-09,
rolling3_learned_vol_interaction_2022-12-31_20260910,L-BFGS-B,True,61,2.0459914978898652e-07,2.4313884239290928e-14,4.109460247612995e-08,
rolling3_learned_order_extension_2022-12-31_20260910,L-BFGS-B,True,67,6.461804374913172e-08,1.4432899320127035e-15,1.311757557209605e-08,
rolling3_learned_order_offset_2022-12-31_20260910,brentq,True,10,,0.0,1.7672495411513722e-17,2.0936558042805586e-10
rolling3_learned_market_2022-12-31_20260911,L-BFGS-B,True,68,5.861606600099378e-08,1.2212453270876722e-15,6.8691807941648544e-09,
rolling3_learned_vol_interaction_2022-12-31_20260911,L-BFGS-B,True,68,5.8852343054471845e-08,1.6653345369377348e-15,8.300511102239672e-09,
rolling3_learned_order_extension_2022-12-31_20260911,L-BFGS-B,True,69,9.107164278265856e-08,2.220446049250313e-15,5.267596261959717e-09,
rolling3_learned_order_offset_2022-12-31_20260911,brentq,True,9,,0.0,3.3068166260807885e-18,5.477533010500579e-11
rolling3_learned_market_2022-12-31_20260912,L-BFGS-B,True,62,7.120985195951945e-08,1.3322676295501878e-15,1.0858364403991015e-08,
rolling3_learned_vol_interaction_2022-12-31_20260912,L-BFGS-B,True,61,9.317867499802901e-08,2.220446049250313e-15,1.4547935583628102e-08,
rolling3_learned_order_extension_2022-12-31_20260912,L-BFGS-B,True,61,5.493993004979103e-08,7.771561172376096e-16,6.946669035818144e-09,
rolling3_learned_order_offset_2022-12-31_20260912,brentq,True,11,,0.0,2.168404344971009e-19,0.0
rolling3_learned_market_2023-03-31_20260910,L-BFGS-B,True,77,4.9694630743779555e-08,1.3322676295501878e-15,9.508685011681145e-09,
rolling3_learned_vol_interaction_2023-03-31_20260910,L-BFGS-B,True,75,1.1002598609977099e-07,2.9976021664879227e-15,1.363838797452388e-08,
rolling3_learned_order_extension_2023-03-31_20260910,L-BFGS-B,True,73,7.610536145730151e-08,1.9984014443252818e-15,9.145991273790816e-09,
rolling3_learned_order_offset_2023-03-31_20260910,brentq,True,10,,0.0,1.5124620306172787e-17,1.0284917015268569e-10
rolling3_learned_market_2023-03-31_20260911,L-BFGS-B,True,64,7.71029007307078e-08,2.220446049250313e-15,8.750297431081577e-09,
rolling3_learned_vol_interaction_2023-03-31_20260911,L-BFGS-B,True,65,4.8500704730169986e-08,6.661338147750939e-16,7.705086328517463e-09,
rolling3_learned_order_extension_2023-03-31_20260911,L-BFGS-B,True,67,9.273032192114172e-08,2.3314683517128287e-15,1.4603341170457739e-08,
rolling3_learned_order_offset_2023-03-31_20260911,brentq,True,10,,0.0,7.589415207398531e-19,1.942890293094024e-16
rolling3_learned_market_2023-03-31_20260912,L-BFGS-B,True,70,4.497059313823826e-08,7.771561172376096e-16,6.172214644115451e-09,
rolling3_learned_vol_interaction_2023-03-31_20260912,L-BFGS-B,True,75,4.3114549985734385e-08,6.661338147750939e-16,9.20433383417435e-09,
rolling3_learned_order_extension_2023-03-31_20260912,L-BFGS-B,True,70,7.75423074639292e-08,1.5543122344752192e-15,1.1952990633520497e-08,
rolling3_learned_order_offset_2023-03-31_20260912,brentq,True,11,,0.0,8.456776945386935e-18,1.9262369477246466e-14
rolling3_learned_market_2023-06-30_20260910,L-BFGS-B,True,62,7.961677828127733e-08,2.9976021664879227e-15,6.34531151276832e-09,
rolling3_learned_vol_interaction_2023-06-30_20260910,L-BFGS-B,True,65,9.626746766411287e-08,3.4416913763379853e-15,1.0208175055476457e-08,
rolling3_learned_order_extension_2023-06-30_20260910,L-BFGS-B,True,61,7.860919493118956e-08,2.886579864025407e-15,1.3586414757669509e-08,
rolling3_learned_order_offset_2023-06-30_20260910,brentq,True,11,,0.0,1.1709383462843448e-17,2.7755575615628914e-17
rolling3_learned_market_2023-06-30_20260911,L-BFGS-B,True,74,8.620524494240556e-08,3.774758283725532e-15,7.325798132614553e-09,
