job,method,cutoff,seed,coordinate,coefficient,solver_coefficient,penalty,block
learned_order_shrink16_2015-12-31_20260911,learned_order_shrink16,2015-12-31,20260911,30,0.1365675578176825,0.54627023127073,0.16,order_interaction
learned_order_shrink16_2015-12-31_20260911,learned_order_shrink16,2015-12-31,20260911,31,0.01338189520200369,0.01338189520200369,0.0,intercept
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,0,0.09871321488193209,0.09871321488193209,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,1,0.032253264999834316,0.032253264999834316,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,2,0.19080898081221834,0.19080898081221834,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,3,-0.17092327389971101,-0.17092327389971101,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,4,0.1788725838142982,0.1788725838142982,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,5,-0.36335651268017377,-0.36335651268017377,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,6,0.2446465121523685,0.2446465121523685,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,7,-0.20686750040222612,-0.20686750040222612,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,8,0.06645483544730275,0.06645483544730275,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,9,-0.043254438130332036,-0.043254438130332036,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,10,0.01033785064294193,0.01033785064294193,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,11,0.0432379756942661,0.0432379756942661,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,12,0.1953171482599868,0.1953171482599868,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,13,-0.20055062529047388,-0.20055062529047388,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,14,0.02305833482815115,0.02305833482815115,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,15,-0.12913748095464436,-0.12913748095464436,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,16,-0.06257368478620551,-0.06257368478620551,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,17,0.4741657808132926,0.4741657808132926,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,18,-0.3988950765534326,-0.3988950765534326,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,19,0.1415956463031613,0.1415956463031613,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,20,0.14696526613723063,0.14696526613723063,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,21,-0.04501124743383192,-0.04501124743383192,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,22,-0.04004450226913846,-0.04004450226913846,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,23,0.05601113025850733,0.05601113025850733,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,24,-0.10473840989606319,-0.10473840989606319,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,25,-0.21797936912709823,-0.21797936912709823,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,26,0.18976391537564946,0.18976391537564946,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,27,0.0710641691015402,0.0710641691015402,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,28,0.17941321069615965,0.17941321069615965,0.01,parent
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,29,-0.19213237189216012,-0.19213237189216012,0.01,original_interaction
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,30,0.1017431335711659,0.4069725342846636,0.16,order_interaction
learned_order_shrink16_2015-12-31_20260912,learned_order_shrink16,2015-12-31,20260912,31,0.0068430867801055366,0.0068430867801055366,0.0,intercept
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,0,0.04713512811332975,0.04713512811332975,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,1,-0.007784325563496698,-0.007784325563496698,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,2,0.0752524396980821,0.0752524396980821,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,3,-0.02232060596332454,-0.02232060596332454,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,4,-0.05474772482222791,-0.05474772482222791,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,5,-0.052090737870957984,-0.052090737870957984,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,6,-0.06409595170711338,-0.06409595170711338,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,7,0.18804835155159483,0.18804835155159483,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,8,-0.2207519468708104,-0.2207519468708104,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,9,-0.07836160427356703,-0.07836160427356703,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,10,-0.08158572788776582,-0.08158572788776582,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,11,-0.17742587811289884,-0.17742587811289884,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,12,0.03787476079782766,0.03787476079782766,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,13,-0.10369364597704614,-0.10369364597704614,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,14,-0.0029574344093058294,-0.0029574344093058294,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,15,0.12483132844818537,0.12483132844818537,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,16,-0.14788313939751332,-0.14788313939751332,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,17,0.03098111018720704,0.03098111018720704,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,18,0.07962973363954866,0.07962973363954866,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,19,0.21547604924944957,0.21547604924944957,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,20,0.20442660715539523,0.20442660715539523,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,21,-0.10119762897980014,-0.10119762897980014,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,22,-0.14907662993043436,-0.14907662993043436,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,23,0.27523097010299163,0.27523097010299163,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,24,0.27887820123083257,0.27887820123083257,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,25,-0.019043404129409577,-0.019043404129409577,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,26,0.16402368620104324,0.16402368620104324,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,27,-0.009308142686323023,-0.009308142686323023,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,28,0.07981770825839826,0.07981770825839826,0.01,parent
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,29,0.1266672792855041,0.1266672792855041,0.01,original_interaction
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,30,-0.011075202745294313,-0.044300810981177254,0.16,order_interaction
learned_order_shrink16_2016-12-31_20260910,learned_order_shrink16,2016-12-31,20260910,31,0.03670751013509669,0.03670751013509669,0.0,intercept
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,0,0.01743157603607507,0.01743157603607507,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,1,0.05038891328675697,0.05038891328675697,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,2,0.04974562657616138,0.04974562657616138,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,3,0.3502973320658776,0.3502973320658776,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,4,0.16461424026006571,0.16461424026006571,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,5,0.0835323646893978,0.0835323646893978,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,6,0.030988055233534366,0.030988055233534366,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,7,-0.0014863504583387372,-0.0014863504583387372,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,8,-0.23945256597206158,-0.23945256597206158,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,9,-0.08535777592721254,-0.08535777592721254,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,10,0.07133402546497425,0.07133402546497425,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,11,0.04889373699737941,0.04889373699737941,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,12,-0.06947112311761106,-0.06947112311761106,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,13,-0.11140771272896516,-0.11140771272896516,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,14,0.024480812430548084,0.024480812430548084,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,15,0.06262607423577847,0.06262607423577847,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,16,-0.10402846938283551,-0.10402846938283551,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,17,0.02701426520340704,0.02701426520340704,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,18,-0.05575299475656199,-0.05575299475656199,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,19,-0.012995858374456814,-0.012995858374456814,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,20,0.052445191903316195,0.052445191903316195,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,21,0.12359459042207312,0.12359459042207312,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,22,-0.09813987133972771,-0.09813987133972771,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,23,-0.1330698830001735,-0.1330698830001735,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,24,0.060865429115682074,0.060865429115682074,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,25,-0.10531164975634782,-0.10531164975634782,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,26,0.14565638742420794,0.14565638742420794,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,27,0.0479177746830069,0.0479177746830069,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,28,0.14520454100245384,0.14520454100245384,0.01,parent
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,29,0.10093125514424883,0.10093125514424883,0.01,original_interaction
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,30,0.11992584205594542,0.4797033682237817,0.16,order_interaction
learned_order_shrink16_2016-12-31_20260911,learned_order_shrink16,2016-12-31,20260911,31,0.0306179115826359,0.0306179115826359,0.0,intercept
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,0,-0.22810561236061266,-0.22810561236061266,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,1,-0.16061330841496707,-0.16061330841496707,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,2,-0.04817589210993827,-0.04817589210993827,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,3,-0.07158772780937024,-0.07158772780937024,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,4,0.28337187598902264,0.28337187598902264,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,5,0.15437999360185517,0.15437999360185517,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,6,0.13091565040602912,0.13091565040602912,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,7,0.1981179572934549,0.1981179572934549,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,8,0.11229606940291514,0.11229606940291514,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,9,-0.09460564497602182,-0.09460564497602182,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,10,0.09152224354379666,0.09152224354379666,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,11,0.00809148573230996,0.00809148573230996,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,12,-0.015067272385252716,-0.015067272385252716,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,13,0.16546834286417875,0.16546834286417875,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,14,0.08936190234917696,0.08936190234917696,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,15,0.08630147399273423,0.08630147399273423,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,16,-0.10120532193808777,-0.10120532193808777,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,17,-0.03492603347221444,-0.03492603347221444,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,18,-0.0911060574361066,-0.0911060574361066,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,19,-0.06968017758471524,-0.06968017758471524,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,20,0.006811540528234103,0.006811540528234103,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,21,-0.24093597527300248,-0.24093597527300248,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,22,-0.0713554871732572,-0.0713554871732572,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,23,-0.10592873277849832,-0.10592873277849832,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,24,0.08989994088984618,0.08989994088984618,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,25,-0.05270990828709929,-0.05270990828709929,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,26,0.06985346966908901,0.06985346966908901,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,27,0.05294146812044472,0.05294146812044472,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,28,0.09253992052356264,0.09253992052356264,0.01,parent
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,29,-0.0055640198299073676,-0.0055640198299073676,0.01,original_interaction
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,30,0.03652522675023607,0.14610090700094427,0.16,order_interaction
learned_order_shrink16_2016-12-31_20260912,learned_order_shrink16,2016-12-31,20260912,31,0.02712963555887716,0.02712963555887716,0.0,intercept
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,0,0.2646726531033593,0.2646726531033593,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,1,-0.07685393065776644,-0.07685393065776644,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,2,0.19631915162762503,0.19631915162762503,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,3,-0.14073251612889928,-0.14073251612889928,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,4,-0.024159467957607837,-0.024159467957607837,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,5,0.2944871119885355,0.2944871119885355,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,6,0.036854528820505696,0.036854528820505696,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,7,-0.131885103277618,-0.131885103277618,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,8,0.1168700962354653,0.1168700962354653,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,9,0.07434570186846977,0.07434570186846977,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,10,-0.039253384846201264,-0.039253384846201264,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,11,-0.0486971598603723,-0.0486971598603723,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,12,-0.09704376797088313,-0.09704376797088313,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,13,-0.06811048021724535,-0.06811048021724535,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,14,0.21711895857338046,0.21711895857338046,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,15,-0.006023305004815403,-0.006023305004815403,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,16,0.15870894780293482,0.15870894780293482,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,17,0.18658147161378044,0.18658147161378044,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,18,-0.05614460375670874,-0.05614460375670874,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,19,0.12364209304901236,0.12364209304901236,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,20,0.22811020223078976,0.22811020223078976,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,21,0.05432606168844955,0.05432606168844955,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,22,0.040180165144701484,0.040180165144701484,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,23,0.07239641049844076,0.07239641049844076,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,24,0.06521884791529678,0.06521884791529678,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,25,-0.15648932945692087,-0.15648932945692087,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,26,0.02017814828833342,0.02017814828833342,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,27,0.0315167296377825,0.0315167296377825,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,28,0.05990365833555282,0.05990365833555282,0.01,parent
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,29,0.08705064492812374,0.08705064492812374,0.01,original_interaction
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,30,0.03929608882229899,0.15718435528919597,0.16,order_interaction
learned_order_shrink16_2017-12-31_20260910,learned_order_shrink16,2017-12-31,20260910,31,0.07885291699235072,0.07885291699235072,0.0,intercept
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,0,-0.1345888499256453,-0.1345888499256453,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,1,0.19121943365368915,0.19121943365368915,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,2,-0.15334335466212215,-0.15334335466212215,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,3,-0.13900286786619498,-0.13900286786619498,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,4,0.17937517064870917,0.17937517064870917,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,5,0.04376973284536556,0.04376973284536556,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,6,-0.12701892746858418,-0.12701892746858418,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,7,0.1356213342644595,0.1356213342644595,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,8,-0.13232153864755997,-0.13232153864755997,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,9,-0.1144190077269189,-0.1144190077269189,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,10,0.055366144062620484,0.055366144062620484,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,11,0.006679653268993212,0.006679653268993212,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,12,-0.2104667148982903,-0.2104667148982903,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,13,-0.02126753966624171,-0.02126753966624171,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,14,0.08655103729988249,0.08655103729988249,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,15,0.05414448646029335,0.05414448646029335,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,16,-0.12348128541038451,-0.12348128541038451,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,17,0.16260472290461825,0.16260472290461825,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,18,0.12909168578080796,0.12909168578080796,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,19,-0.14410703065754454,-0.14410703065754454,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,20,-0.049527971403333176,-0.049527971403333176,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,21,0.037373318059779906,0.037373318059779906,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,22,-0.19189481081611573,-0.19189481081611573,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,23,0.10442905727047995,0.10442905727047995,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,24,0.24072074282984537,0.24072074282984537,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,25,0.01864526490329694,0.01864526490329694,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,26,0.033009846332993975,0.033009846332993975,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,27,0.03785678189367002,0.03785678189367002,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,28,0.02004437751864481,0.02004437751864481,0.01,parent
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,29,0.07375183171813349,0.07375183171813349,0.01,original_interaction
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,30,0.10622441678771888,0.4248976671508755,0.16,order_interaction
learned_order_shrink16_2017-12-31_20260911,learned_order_shrink16,2017-12-31,20260911,31,0.08745969928539316,0.08745969928539316,0.0,intercept
learned_order_shrink16_2017-12-31_20260912,learned_order_shrink16,2017-12-31,20260912,0,-0.037311869497255144,-0.037311869497255144,0.01,parent
learned_order_shrink16_2017-12-31_20260912,learned_order_shrink16,2017-12-31,20260912,1,-0.05232746345127505,-0.05232746345127505,0.01,parent
learned_order_shrink16_2017-12-31_20260912,learned_order_shrink16,2017-12-31,20260912,2,-0.05469386435070102,-0.05469386435070102,0.01,parent
learned_order_shrink16_2017-12-31_20260912,learned_order_shrink16,2017-12-31,20260912,3,0.2773873666960112,0.2773873666960112,0.01,parent
learned_order_shrink16_2017-12-31_20260912,learned_order_shrink16,2017-12-31,20260912,4,0.23949799799321747,0.23949799799321747,0.01,parent
