job,method,cutoff,seed,coordinate,name,block,coefficient
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,23,decoded_23,representation,-0.03596422719605894
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,24,decoded_24,representation,0.10284674611095752
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,25,market_trend60,market,-0.11025760282673419
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,26,market_volatility20,market,-0.06989192108617485
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,27,market_range20,market,0.159772123568867
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,28,market_volume_change20,market,0.046159905836432105
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,29,intercept,intercept,0.09542800984806436
market4_2014-12-31_-1,market4,2014-12-31,-1,0,market_trend60,market,0.018524166288320418
market4_2014-12-31_-1,market4,2014-12-31,-1,1,market_volatility20,market,0.1371949384117257
market4_2014-12-31_-1,market4,2014-12-31,-1,2,market_range20,market,0.11007354386031544
market4_2014-12-31_-1,market4,2014-12-31,-1,3,market_volume_change20,market,0.22170232761228792
market4_2014-12-31_-1,market4,2014-12-31,-1,4,intercept,intercept,-0.03040238995596572
market4_2015-12-31_-1,market4,2015-12-31,-1,0,market_trend60,market,-0.008979216082912371
market4_2015-12-31_-1,market4,2015-12-31,-1,1,market_volatility20,market,0.1891829991582749
market4_2015-12-31_-1,market4,2015-12-31,-1,2,market_range20,market,0.09250616949424754
market4_2015-12-31_-1,market4,2015-12-31,-1,3,market_volume_change20,market,0.20485472026278934
market4_2015-12-31_-1,market4,2015-12-31,-1,4,intercept,intercept,0.015556260378804039
market4_2016-12-31_-1,market4,2016-12-31,-1,0,market_trend60,market,-0.025749854694924558
market4_2016-12-31_-1,market4,2016-12-31,-1,1,market_volatility20,market,0.03151603598162713
market4_2016-12-31_-1,market4,2016-12-31,-1,2,market_range20,market,0.14305060574549314
market4_2016-12-31_-1,market4,2016-12-31,-1,3,market_volume_change20,market,0.18180813653806546
market4_2016-12-31_-1,market4,2016-12-31,-1,4,intercept,intercept,0.028858189297799614
market4_2017-12-31_-1,market4,2017-12-31,-1,0,market_trend60,market,-0.009189289749735822
market4_2017-12-31_-1,market4,2017-12-31,-1,1,market_volatility20,market,-0.06298537748473969
market4_2017-12-31_-1,market4,2017-12-31,-1,2,market_range20,market,0.11681133526333884
market4_2017-12-31_-1,market4,2017-12-31,-1,3,market_volume_change20,market,0.0815582507411312
market4_2017-12-31_-1,market4,2017-12-31,-1,4,intercept,intercept,0.08135989524846093
market4_2018-12-31_-1,market4,2018-12-31,-1,0,market_trend60,market,0.0026634393445970736
market4_2018-12-31_-1,market4,2018-12-31,-1,1,market_volatility20,market,-0.12106994667947474
market4_2018-12-31_-1,market4,2018-12-31,-1,2,market_range20,market,0.18604861543313783
market4_2018-12-31_-1,market4,2018-12-31,-1,3,market_volume_change20,market,0.06486869400053755
market4_2018-12-31_-1,market4,2018-12-31,-1,4,intercept,intercept,0.04501673656603593
market4_2019-12-31_-1,market4,2019-12-31,-1,0,market_trend60,market,-0.0211181556713686
market4_2019-12-31_-1,market4,2019-12-31,-1,1,market_volatility20,market,-0.10562377323280504
market4_2019-12-31_-1,market4,2019-12-31,-1,2,market_range20,market,0.14774976840272752
market4_2019-12-31_-1,market4,2019-12-31,-1,3,market_volume_change20,market,0.06003767218162588
market4_2019-12-31_-1,market4,2019-12-31,-1,4,intercept,intercept,0.0861683738138311
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,0,close_log_change_5,representation,-0.022900054689041015
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,1,close_log_return_population_sd_5,representation,-0.297664706209846
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,2,mean_intraday_log_return_5,representation,-0.10219426973255055
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,3,mean_high_low_log_range_5,representation,0.28617235936614965
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,4,log1p_volume_change_5,representation,-0.0049585554325507
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,5,close_log_change_10,representation,-0.07852066313070251
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,6,close_log_return_population_sd_10,representation,-0.16063464174880457
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,7,mean_intraday_log_return_10,representation,0.13687450268739657
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,8,mean_high_low_log_range_10,representation,0.24996310860830143
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,9,log1p_volume_change_10,representation,-0.17955306533989596
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,10,close_log_change_20,representation,-0.08375260531135936
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,11,close_log_return_population_sd_20,representation,0.26824826433317067
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,12,mean_intraday_log_return_20,representation,0.1065066034349295
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,13,mean_high_low_log_range_20,representation,-0.007803692083361776
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,14,log1p_volume_change_20,representation,0.1642453193133829
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,15,close_log_change_60,representation,-0.3150926869174688
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,16,close_log_return_population_sd_60,representation,0.044037510695227954
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,17,mean_intraday_log_return_60,representation,-3.501454662832392e-05
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,18,mean_high_low_log_range_60,representation,-0.2506136731225999
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,19,log1p_volume_change_60,representation,0.008721023002140138
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,20,close_log_change_120,representation,-0.15025963057431696
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,21,close_log_return_population_sd_120,representation,-0.021935086949724274
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,22,mean_intraday_log_return_120,representation,-0.2291449378979794
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,23,mean_high_low_log_range_120,representation,0.031784929719969934
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,24,log1p_volume_change_120,representation,0.41257616525164337
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,25,market_trend60,market,0.2865089598089566
raw_trend_2014-12-31_-1,raw_trend,2014-12-31,-1,26,intercept,intercept,-0.026668562457495618
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,0,close_log_change_5,representation,0.011084175508136026
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,1,close_log_return_population_sd_5,representation,-0.2115134209705661
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,2,mean_intraday_log_return_5,representation,-0.09060772583054631
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,3,mean_high_low_log_range_5,representation,0.12093474806140736
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,4,log1p_volume_change_5,representation,0.004129181609779741
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,5,close_log_change_10,representation,-0.05348729919130586
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,6,close_log_return_population_sd_10,representation,-0.13359374771954544
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,7,mean_intraday_log_return_10,representation,-0.005453708850953351
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,8,mean_high_low_log_range_10,representation,0.2301150151773517
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,9,log1p_volume_change_10,representation,-0.08921151824204607
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,10,close_log_change_20,representation,-0.04972494071182222
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,11,close_log_return_population_sd_20,representation,0.3603746982279804
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,12,mean_intraday_log_return_20,representation,0.04644871571506919
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,13,mean_high_low_log_range_20,representation,-0.032183595314344456
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,14,log1p_volume_change_20,representation,0.2184524642880224
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,15,close_log_change_60,representation,-0.33054120763149336
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,16,close_log_return_population_sd_60,representation,0.04409956425109051
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,17,mean_intraday_log_return_60,representation,0.13240348459997228
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,18,mean_high_low_log_range_60,representation,-0.15586655760011597
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,19,log1p_volume_change_60,representation,-0.11097755726329132
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,20,close_log_change_120,representation,-0.09694780012821125
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,21,close_log_return_population_sd_120,representation,0.028281707038790137
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,22,mean_intraday_log_return_120,representation,-0.22285540449106206
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,23,mean_high_low_log_range_120,representation,0.022992804848634096
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,24,log1p_volume_change_120,representation,0.3339573988562034
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,25,market_trend60,market,0.28473125569381097
raw_trend_2015-12-31_-1,raw_trend,2015-12-31,-1,26,intercept,intercept,0.016917006938876936
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,0,close_log_change_5,representation,-0.05736703595487936
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,1,close_log_return_population_sd_5,representation,-0.23952541588271078
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,2,mean_intraday_log_return_5,representation,-0.05825438998899348
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,3,mean_high_low_log_range_5,representation,0.10203301968506771
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,4,log1p_volume_change_5,representation,0.013291906708778126
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,5,close_log_change_10,representation,-0.0012939037034767407
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,6,close_log_return_population_sd_10,representation,-0.16874605644328355
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,7,mean_intraday_log_return_10,representation,-0.037915840149541316
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,8,mean_high_low_log_range_10,representation,0.25797609230913043
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,9,log1p_volume_change_10,representation,-0.0479834040182933
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,10,close_log_change_20,representation,-0.07201952696819464
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,11,close_log_return_population_sd_20,representation,0.2698559314759263
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,12,mean_intraday_log_return_20,representation,0.17467140056119415
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,13,mean_high_low_log_range_20,representation,-0.057153516048936
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,14,log1p_volume_change_20,representation,0.16939164519590974
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,15,close_log_change_60,representation,-0.31095617883328075
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,16,close_log_return_population_sd_60,representation,0.14179185890591844
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,17,mean_intraday_log_return_60,representation,0.1079185376211407
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,18,mean_high_low_log_range_60,representation,-0.14318742602206333
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,19,log1p_volume_change_60,representation,-0.21015079966439304
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,20,close_log_change_120,representation,-0.0618995763356907
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,21,close_log_return_population_sd_120,representation,0.09886125585674573
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,22,mean_intraday_log_return_120,representation,-0.21876261349804269
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,23,mean_high_low_log_range_120,representation,-0.13485958894627495
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,24,log1p_volume_change_120,representation,0.328085955058456
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,25,market_trend60,market,0.28519276128509885
raw_trend_2016-12-31_-1,raw_trend,2016-12-31,-1,26,intercept,intercept,0.02939058639967042
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,0,close_log_change_5,representation,0.0016815073318113874
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,1,close_log_return_population_sd_5,representation,-0.2198970621732523
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,2,mean_intraday_log_return_5,representation,-0.09176532412759332
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,3,mean_high_low_log_range_5,representation,0.12411028395744762
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,4,log1p_volume_change_5,representation,0.05584318573948988
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,5,close_log_change_10,representation,0.03234548159915194
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,6,close_log_return_population_sd_10,representation,-0.16877213405015903
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,7,mean_intraday_log_return_10,representation,-0.02268284296525694
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,8,mean_high_low_log_range_10,representation,0.2731038152233966
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,9,log1p_volume_change_10,representation,-0.04191271055526001
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,10,close_log_change_20,representation,-0.03332628055767103
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,11,close_log_return_population_sd_20,representation,0.17430584389508164
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,12,mean_intraday_log_return_20,representation,0.16087038462882766
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,13,mean_high_low_log_range_20,representation,-0.050005650016581374
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,14,log1p_volume_change_20,representation,0.035468710654377046
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,15,close_log_change_60,representation,-0.25334828565487216
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,16,close_log_return_population_sd_60,representation,0.11492193090659947
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,17,mean_intraday_log_return_60,representation,0.1259302006263897
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,18,mean_high_low_log_range_60,representation,-0.10461523526524619
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,19,log1p_volume_change_60,representation,-0.22209022362722058
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,20,close_log_change_120,representation,-0.15142188461392478
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,21,close_log_return_population_sd_120,representation,-0.02945077406915871
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,22,mean_intraday_log_return_120,representation,-0.02140724732116106
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,23,mean_high_low_log_range_120,representation,-0.18428974229050807
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,24,log1p_volume_change_120,representation,0.1937035150274163
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,25,market_trend60,market,0.17892710675363216
raw_trend_2017-12-31_-1,raw_trend,2017-12-31,-1,26,intercept,intercept,0.0827376396634411
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,0,close_log_change_5,representation,-0.021039574068623498
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,1,close_log_return_population_sd_5,representation,-0.27080489272515723
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,2,mean_intraday_log_return_5,representation,-0.12743540283438046
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,3,mean_high_low_log_range_5,representation,0.1489483348199154
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,4,log1p_volume_change_5,representation,0.094725757366583
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,5,close_log_change_10,representation,0.12284275398707266
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,6,close_log_return_population_sd_10,representation,-0.14370813693871853
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,7,mean_intraday_log_return_10,representation,-0.07668658186747675
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,8,mean_high_low_log_range_10,representation,0.33647323837697435
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,9,log1p_volume_change_10,representation,-0.04710945671287157
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,10,close_log_change_20,representation,-0.07542236111761895
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,11,close_log_return_population_sd_20,representation,0.09466688444082884
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,12,mean_intraday_log_return_20,representation,0.15459421966403647
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,13,mean_high_low_log_range_20,representation,0.010838705129427834
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,14,log1p_volume_change_20,representation,0.037106504334924
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,15,close_log_change_60,representation,-0.30385848680330185
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,16,close_log_return_population_sd_60,representation,0.0038729502642594104
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,17,mean_intraday_log_return_60,representation,0.13504620419871938
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,18,mean_high_low_log_range_60,representation,-0.09020793758680787
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,19,log1p_volume_change_60,representation,-0.19878099171385868
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,20,close_log_change_120,representation,-0.09413849250981142
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,21,close_log_return_population_sd_120,representation,-0.030340855356094827
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,22,mean_intraday_log_return_120,representation,0.005840221800006313
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,23,mean_high_low_log_range_120,representation,-0.11025562492809964
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,24,log1p_volume_change_120,representation,0.13423875826575113
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,25,market_trend60,market,0.21181931883496766
raw_trend_2018-12-31_-1,raw_trend,2018-12-31,-1,26,intercept,intercept,0.0461916562040031
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,0,close_log_change_5,representation,-0.018101764800133858
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,1,close_log_return_population_sd_5,representation,-0.2109666709661323
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,2,mean_intraday_log_return_5,representation,-0.11800073594827895
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,3,mean_high_low_log_range_5,representation,0.1458905938011772
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,4,log1p_volume_change_5,representation,0.0617277557132499
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,5,close_log_change_10,representation,0.15888167620983332
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,6,close_log_return_population_sd_10,representation,-0.16324027624566687
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,7,mean_intraday_log_return_10,representation,-0.07181747286234247
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,8,mean_high_low_log_range_10,representation,0.30904844105608936
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,9,log1p_volume_change_10,representation,-0.025906031136242305
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,10,close_log_change_20,representation,-0.12135196632778311
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,11,close_log_return_population_sd_20,representation,0.059187163562720524
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,12,mean_intraday_log_return_20,representation,0.17063794882315084
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,13,mean_high_low_log_range_20,representation,-0.011325952635069494
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,14,log1p_volume_change_20,representation,0.027773484850098465
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,15,close_log_change_60,representation,-0.1937307839784308
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,16,close_log_return_population_sd_60,representation,0.06500719879981033
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,17,mean_intraday_log_return_60,representation,0.047694828006348125
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,18,mean_high_low_log_range_60,representation,-0.17453708815755842
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,19,log1p_volume_change_60,representation,-0.1689910823281931
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,20,close_log_change_120,representation,-0.05144780718269866
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,21,close_log_return_population_sd_120,representation,0.146562158757944
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,22,mean_intraday_log_return_120,representation,-0.02341492047118275
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,23,mean_high_low_log_range_120,representation,-0.1855237518203333
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,24,log1p_volume_change_120,representation,0.11197591079271814
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,25,market_trend60,market,0.16511027336235598
raw_trend_2019-12-31_-1,raw_trend,2019-12-31,-1,26,intercept,intercept,0.08745323828678055
