cutoff,history,method,family,component,state,accepted,reason,training_n,parent_training_n,validation_n,parent_accepted,parent_reason,original4_accepted,original4_reason,n,changed_vs_annual,recoveries_vs_annual,regressions_vs_annual,brier_vs_annual,changed_vs_quarter4,recoveries_vs_quarter4,regressions_vs_quarter4,brier_vs_quarter4,changed_vs_parent2,recoveries_vs_parent2,regressions_vs_parent2,brier_vs_parent2
2022-12-31,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,annual_reset,12,25,1,False,annual_reset,False,annual_reset,12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-12-31,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,annual_reset,5,27,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,False,annual_reset,13,35,3,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,annual_reset,22,35,9,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_low,False,annual_reset,12,17,1,False,annual_reset,False,annual_reset,12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_high,False,annual_reset,5,17,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,negative_low,False,annual_reset,13,25,3,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,negative_high,False,annual_reset,22,27,9,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,nonnegative_low,False,annual_reset,12,25,1,False,annual_reset,False,annual_reset,12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-12-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,nonnegative_high,False,annual_reset,5,27,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_low,False,annual_reset,13,35,3,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_high,False,annual_reset,22,35,9,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_low,False,annual_reset,12,17,1,False,annual_reset,False,annual_reset,12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-12-31,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_high,False,annual_reset,5,17,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,negative_low,False,annual_reset,13,25,3,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,negative_high,False,annual_reset,22,27,9,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,nonnegative_low,False,annual_reset,12,25,1,False,annual_reset,False,annual_reset,12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-12-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,nonnegative_high,False,annual_reset,5,27,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_low,False,annual_reset,13,35,3,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_high,False,annual_reset,22,35,9,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_low,False,annual_reset,12,17,1,False,annual_reset,False,annual_reset,12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-12-31,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_high,False,annual_reset,5,17,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,negative_low,False,annual_reset,13,25,3,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,negative_high,False,annual_reset,22,27,9,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,nonnegative_low,False,annual_reset,12,25,1,False,annual_reset,False,annual_reset,12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-12-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,nonnegative_high,False,annual_reset,5,27,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_trend2_state4_validated,learned_market,trend,negative,negative_low,False,insufficient_validation,11,36,0,False,insufficient_validation,False,insufficient_validation,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_trend2_state4_validated,learned_market,trend,negative,negative_high,False,insufficient_validation,25,36,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,brier_not_better,11,16,12,False,brier_not_better,False,brier_not_better,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,16,0,False,brier_not_better,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,False,insufficient_validation,11,22,0,False,brier_not_better,False,insufficient_validation,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,False,insufficient_validation,25,30,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,brier_not_better,11,22,12,False,brier_not_better,False,brier_not_better,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,insufficient_state_train,5,30,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,False,insufficient_validation,11,36,0,False,insufficient_validation,False,insufficient_validation,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,insufficient_validation,25,36,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_low,False,brier_not_better,11,16,12,False,brier_not_better,False,brier_not_better,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,16,0,False,brier_not_better,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,negative_low,False,insufficient_validation,11,22,0,False,brier_not_better,False,insufficient_validation,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,negative_high,False,insufficient_validation,25,30,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,nonnegative_low,False,brier_not_better,11,22,12,False,brier_not_better,False,brier_not_better,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,nonnegative_high,False,insufficient_state_train,5,30,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_low,False,insufficient_validation,11,36,0,False,insufficient_validation,False,insufficient_validation,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_high,False,insufficient_validation,25,36,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_low,False,brier_not_better,11,16,12,False,brier_not_better,False,brier_not_better,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,16,0,False,brier_not_better,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,negative_low,False,insufficient_validation,11,22,0,False,brier_not_better,False,insufficient_validation,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,negative_high,False,insufficient_validation,25,30,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,nonnegative_low,False,brier_not_better,11,22,12,False,brier_not_better,False,brier_not_better,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,nonnegative_high,False,insufficient_state_train,5,30,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_low,False,insufficient_validation,11,36,0,False,insufficient_validation,False,insufficient_validation,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_high,False,insufficient_validation,25,36,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_low,False,brier_not_better,11,16,12,False,brier_not_better,False,brier_not_better,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,16,0,False,brier_not_better,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,negative_low,False,insufficient_validation,11,22,0,False,brier_not_better,False,insufficient_validation,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,negative_high,False,insufficient_validation,25,30,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-03-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,nonnegative_low,False,brier_not_better,11,22,12,False,brier_not_better,False,brier_not_better,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-03-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,nonnegative_high,False,insufficient_state_train,5,30,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-06-30,quarter_trend2_state4_validated,learned_market,trend,negative,negative_low,False,insufficient_state_train,6,31,8,True,accepted,False,insufficient_state_train,9,0,0,0,0.0,0,0,0,0.0,9,0,0,0.010640796497359094
2023-06-30,quarter_trend2_state4_validated,learned_market,trend,negative,negative_high,False,insufficient_validation,25,31,0,True,accepted,False,insufficient_validation,1,0,0,0,0.0,0,0,0,0.0,1,0,0,-0.039559856664646065
2023-06-30,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,brier_not_better,16,21,5,False,brier_not_better,False,brier_not_better,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,21,0,False,brier_not_better,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-06-30,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,False,insufficient_state_train,6,22,8,False,brier_not_better,False,insufficient_state_train,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,False,insufficient_validation,25,30,0,False,insufficient_validation,False,insufficient_validation,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,brier_not_better,16,22,5,False,brier_not_better,False,brier_not_better,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,insufficient_state_train,5,30,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-06-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,False,insufficient_state_train,6,31,8,True,accepted,False,insufficient_state_train,9,0,0,0,0.0,0,0,0,0.0,9,0,0,0.010473403258917215
2023-06-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,insufficient_validation,25,31,0,True,accepted,False,insufficient_validation,1,0,0,0,0.0,0,0,0,0.0,1,1,0,-0.0388768517341164
2023-06-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_low,False,brier_not_better,16,21,5,False,brier_not_better,False,brier_not_better,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,21,0,False,brier_not_better,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-06-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,negative_low,False,insufficient_state_train,6,22,8,False,brier_not_better,False,insufficient_state_train,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,negative_high,False,insufficient_validation,25,30,0,False,insufficient_validation,False,insufficient_validation,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,nonnegative_low,False,brier_not_better,16,22,5,False,brier_not_better,False,brier_not_better,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,nonnegative_high,False,insufficient_state_train,5,30,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-06-30,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_low,False,insufficient_state_train,6,31,8,True,accepted,False,insufficient_state_train,9,0,0,0,0.0,0,0,0,0.0,9,0,0,0.010195124198740739
2023-06-30,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_high,False,insufficient_validation,25,31,0,True,accepted,False,insufficient_validation,1,0,0,0,0.0,0,0,0,0.0,1,0,0,-0.03878732794828621
2023-06-30,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_low,False,brier_not_better,16,21,5,False,brier_not_better,False,brier_not_better,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,21,0,False,brier_not_better,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-06-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,negative_low,False,insufficient_state_train,6,22,8,False,brier_not_better,False,insufficient_state_train,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,negative_high,False,insufficient_validation,25,30,0,False,insufficient_validation,False,insufficient_validation,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,nonnegative_low,False,brier_not_better,16,22,5,False,brier_not_better,False,brier_not_better,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,nonnegative_high,False,insufficient_state_train,5,30,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-06-30,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_low,False,insufficient_state_train,6,31,8,True,accepted,False,insufficient_state_train,9,0,0,0,0.0,0,0,0,0.0,9,0,0,0.010201650750674977
2023-06-30,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_high,False,insufficient_validation,25,31,0,True,accepted,False,insufficient_validation,1,0,0,0,0.0,0,0,0,0.0,1,0,0,-0.03875076952428852
2023-06-30,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_low,False,brier_not_better,16,21,5,False,brier_not_better,False,brier_not_better,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,21,0,False,brier_not_better,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-06-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,negative_low,False,insufficient_state_train,6,22,8,False,brier_not_better,False,insufficient_state_train,9,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,negative_high,False,insufficient_validation,25,30,0,False,insufficient_validation,False,insufficient_validation,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,nonnegative_low,False,brier_not_better,16,22,5,False,brier_not_better,False,brier_not_better,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-06-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,nonnegative_high,False,insufficient_state_train,5,30,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_market,trend,negative,negative_low,True,accepted,12,25,9,True,accepted,True,accepted,12,12,2,0,-0.005152775812270226,12,0,0,0.0011815009119549083,0,0,0,0.0
2023-09-30,quarter_trend2_state4_validated,learned_market,trend,negative,negative_high,False,insufficient_validation,13,25,1,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,insufficient_validation,22,27,3,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,27,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,True,accepted,12,34,9,True,accepted,True,accepted,12,12,2,0,-0.006091632389031533,12,0,0,0.00024264433519360107,0,0,0,0.0
2023-09-30,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,False,insufficient_validation,13,18,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,insufficient_validation,22,34,3,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,insufficient_state_train,5,18,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,True,accepted,12,25,9,True,accepted,True,accepted,12,12,1,0,-0.005421382579524285,12,0,0,0.0013237338076098014,0,0,0,0.0
2023-09-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,insufficient_validation,13,25,1,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_low,False,insufficient_validation,22,27,3,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,27,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,negative_low,True,accepted,12,34,9,True,accepted,True,accepted,12,12,1,0,-0.006387274063870543,12,0,0,0.00035784232326354384,0,0,0,0.0
2023-09-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,negative_high,False,insufficient_validation,13,18,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,nonnegative_low,False,insufficient_validation,22,34,3,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,nonnegative_high,False,insufficient_state_train,5,18,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_low,True,accepted,12,25,9,True,accepted,True,accepted,12,12,1,0,-0.005648820473786319,12,0,0,0.0015079560232167863,0,0,0,0.0
2023-09-30,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_high,False,insufficient_validation,13,25,1,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_low,False,insufficient_validation,22,27,3,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,27,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,negative_low,True,accepted,12,34,9,True,accepted,True,accepted,12,12,1,0,-0.006693565154931765,12,0,0,0.00046321134207134043,0,0,0,0.0
2023-09-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,negative_high,False,insufficient_validation,13,18,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,nonnegative_low,False,insufficient_validation,22,34,3,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,nonnegative_high,False,insufficient_state_train,5,18,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_low,True,accepted,12,25,9,True,accepted,True,accepted,12,12,1,0,-0.005705852509010997,12,0,0,0.0015378778482278445,0,0,0,0.0
2023-09-30,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_high,False,insufficient_validation,13,25,1,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_low,False,insufficient_validation,22,27,3,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_high,False,insufficient_state_train,5,27,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,negative_low,True,accepted,12,34,9,True,accepted,True,accepted,12,12,1,0,-0.006775429173061229,12,0,0,0.00046830118417761263,0,0,0,0.0
2023-09-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,negative_high,False,insufficient_validation,13,18,1,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,nonnegative_low,False,insufficient_validation,22,34,3,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2023-09-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,nonnegative_high,False,insufficient_state_train,5,18,0,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2023-12-31,quarter_trend2_state4_validated,learned_market,trend,negative,negative_low,False,annual_reset,20,31,13,False,annual_reset,False,annual_reset,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_trend2_state4_validated,learned_market,trend,negative,negative_high,False,annual_reset,11,31,0,False,annual_reset,False,annual_reset,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,annual_reset,20,21,0,False,annual_reset,False,annual_reset,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,annual_reset,1,21,0,False,annual_reset,False,annual_reset,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,False,annual_reset,20,40,13,False,annual_reset,False,annual_reset,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,False,annual_reset,11,12,0,False,annual_reset,False,annual_reset,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,annual_reset,20,40,0,False,annual_reset,False,annual_reset,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,annual_reset,1,12,0,False,annual_reset,False,annual_reset,2,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,False,annual_reset,20,31,13,False,annual_reset,False,annual_reset,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2023-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,annual_reset,11,31,0,False,annual_reset,False,annual_reset,3,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
