cutoff,mode,method,family,component,state,training_n,parent_training_n,accepted,reason,validation_n,baseline_correct,candidate_correct,brier_difference
2024-09-30,ready,learned_market,volatility,high,nonnegative_high,2,6,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_vol_interaction,trend,negative,negative_low,32,36,False,brier_not_better,12,7,8,0.0009481852997629559
2024-09-30,ready,learned_vol_interaction,trend,negative,negative_high,4,36,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_vol_interaction,trend,nonnegative,nonnegative_low,14,16,False,insufficient_validation,1,1,1,-0.004823335573247767
2024-09-30,ready,learned_vol_interaction,trend,nonnegative,nonnegative_high,2,16,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_vol_interaction,volatility,low,negative_low,32,46,False,brier_not_better,12,7,7,0.0019810494965315137
2024-09-30,ready,learned_vol_interaction,volatility,high,negative_high,4,6,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_vol_interaction,volatility,low,nonnegative_low,14,46,False,insufficient_validation,1,1,1,-0.04796030616595787
2024-09-30,ready,learned_vol_interaction,volatility,high,nonnegative_high,2,6,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_order_extension,trend,negative,negative_low,32,36,True,accepted,12,7,8,-0.0015886422802521988
2024-09-30,ready,learned_order_extension,trend,negative,negative_high,4,36,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_order_extension,trend,nonnegative,nonnegative_low,14,16,False,insufficient_validation,1,1,1,-0.002317240599550574
2024-09-30,ready,learned_order_extension,trend,nonnegative,nonnegative_high,2,16,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_order_extension,volatility,low,negative_low,32,46,True,accepted,12,7,7,-0.0014239669337177546
2024-09-30,ready,learned_order_extension,volatility,high,negative_high,4,6,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_order_extension,volatility,low,nonnegative_low,14,46,False,insufficient_validation,1,1,1,-0.05038423428375732
2024-09-30,ready,learned_order_extension,volatility,high,nonnegative_high,2,6,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_order_offset,trend,negative,negative_low,32,36,True,accepted,12,7,7,-0.0017024997311822197
2024-09-30,ready,learned_order_offset,trend,negative,negative_high,4,36,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_order_offset,trend,nonnegative,nonnegative_low,14,16,False,insufficient_validation,1,1,1,-0.0022164063962592517
2024-09-30,ready,learned_order_offset,trend,nonnegative,nonnegative_high,2,16,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_order_offset,volatility,low,negative_low,32,46,True,accepted,12,7,7,-0.001569645449910578
2024-09-30,ready,learned_order_offset,volatility,high,negative_high,4,6,False,insufficient_state_train,0,0,0,
2024-09-30,ready,learned_order_offset,volatility,low,nonnegative_low,14,46,False,insufficient_validation,1,1,1,-0.0505363869527104
2024-09-30,ready,learned_order_offset,volatility,high,nonnegative_high,2,6,False,insufficient_state_train,0,0,0,
2024-12-31,annual_reset,learned_market,trend,negative,negative_low,32,36,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_market,trend,negative,negative_high,4,36,False,annual_reset,0,0,0,
2024-12-31,annual_reset,learned_market,trend,nonnegative,nonnegative_low,14,16,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_market,trend,nonnegative,nonnegative_high,2,16,False,annual_reset,11,9,9,0.0
2024-12-31,annual_reset,learned_market,volatility,low,negative_low,32,46,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_market,volatility,high,negative_high,4,6,False,annual_reset,0,0,0,
2024-12-31,annual_reset,learned_market,volatility,low,nonnegative_low,14,46,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_market,volatility,high,nonnegative_high,2,6,False,annual_reset,11,9,9,0.0
2024-12-31,annual_reset,learned_vol_interaction,trend,negative,negative_low,32,36,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_vol_interaction,trend,negative,negative_high,4,36,False,annual_reset,0,0,0,
2024-12-31,annual_reset,learned_vol_interaction,trend,nonnegative,nonnegative_low,14,16,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_vol_interaction,trend,nonnegative,nonnegative_high,2,16,False,annual_reset,11,10,10,0.0
2024-12-31,annual_reset,learned_vol_interaction,volatility,low,negative_low,32,46,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_vol_interaction,volatility,high,negative_high,4,6,False,annual_reset,0,0,0,
2024-12-31,annual_reset,learned_vol_interaction,volatility,low,nonnegative_low,14,46,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_vol_interaction,volatility,high,nonnegative_high,2,6,False,annual_reset,11,10,10,0.0
2024-12-31,annual_reset,learned_order_extension,trend,negative,negative_low,32,36,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_order_extension,trend,negative,negative_high,4,36,False,annual_reset,0,0,0,
2024-12-31,annual_reset,learned_order_extension,trend,nonnegative,nonnegative_low,14,16,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_order_extension,trend,nonnegative,nonnegative_high,2,16,False,annual_reset,11,10,10,0.0
2024-12-31,annual_reset,learned_order_extension,volatility,low,negative_low,32,46,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_order_extension,volatility,high,negative_high,4,6,False,annual_reset,0,0,0,
2024-12-31,annual_reset,learned_order_extension,volatility,low,nonnegative_low,14,46,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_order_extension,volatility,high,nonnegative_high,2,6,False,annual_reset,11,10,10,0.0
2024-12-31,annual_reset,learned_order_offset,trend,negative,negative_low,32,36,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_order_offset,trend,negative,negative_high,4,36,False,annual_reset,0,0,0,
2024-12-31,annual_reset,learned_order_offset,trend,nonnegative,nonnegative_low,14,16,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_order_offset,trend,nonnegative,nonnegative_high,2,16,False,annual_reset,11,9,9,0.0
2024-12-31,annual_reset,learned_order_offset,volatility,low,negative_low,32,46,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_order_offset,volatility,high,negative_high,4,6,False,annual_reset,0,0,0,
2024-12-31,annual_reset,learned_order_offset,volatility,low,nonnegative_low,14,46,False,annual_reset,1,0,0,0.0
2024-12-31,annual_reset,learned_order_offset,volatility,high,nonnegative_high,2,6,False,annual_reset,11,9,9,0.0
2025-03-31,ready,learned_market,trend,negative,negative_low,25,28,False,brier_not_better,5,4,4,0.0036933115032635687
2025-03-31,ready,learned_market,trend,negative,negative_high,3,28,False,insufficient_state_train,4,3,3,0.014327229564329212
2025-03-31,ready,learned_market,trend,nonnegative,nonnegative_low,12,24,False,insufficient_validation,4,1,1,-0.0006640576250680763
2025-03-31,ready,learned_market,trend,nonnegative,nonnegative_high,12,24,False,insufficient_validation,0,0,0,
2025-03-31,ready,learned_market,volatility,low,negative_low,25,37,False,brier_not_better,5,4,4,0.004510160332446384
2025-03-31,ready,learned_market,volatility,high,negative_high,3,15,False,insufficient_state_train,4,3,3,-0.008099878675378341
2025-03-31,ready,learned_market,volatility,low,nonnegative_low,12,37,False,insufficient_validation,4,1,1,0.0035762232117626594
2025-03-31,ready,learned_market,volatility,high,nonnegative_high,12,15,False,insufficient_validation,0,0,0,
2025-03-31,ready,learned_vol_interaction,trend,negative,negative_low,25,28,False,brier_not_better,5,4,5,0.0034608655626216346
2025-03-31,ready,learned_vol_interaction,trend,negative,negative_high,3,28,False,insufficient_state_train,4,3,2,0.014447728602857986
2025-03-31,ready,learned_vol_interaction,trend,nonnegative,nonnegative_low,12,24,False,insufficient_validation,4,1,1,-0.000728898574369724
2025-03-31,ready,learned_vol_interaction,trend,nonnegative,nonnegative_high,12,24,False,insufficient_validation,0,0,0,
2025-03-31,ready,learned_vol_interaction,volatility,low,negative_low,25,37,False,brier_not_better,5,4,5,0.004251707874434995
2025-03-31,ready,learned_vol_interaction,volatility,high,negative_high,3,15,False,insufficient_state_train,4,3,3,-0.00811385879721379
2025-03-31,ready,learned_vol_interaction,volatility,low,nonnegative_low,12,37,False,insufficient_validation,4,1,1,0.003858389654916153
2025-03-31,ready,learned_vol_interaction,volatility,high,nonnegative_high,12,15,False,insufficient_validation,0,0,0,
2025-03-31,ready,learned_order_extension,trend,negative,negative_low,25,28,False,brier_not_better,5,3,4,0.0025662193522151045
2025-03-31,ready,learned_order_extension,trend,negative,negative_high,3,28,False,insufficient_state_train,4,3,3,0.01506826680540032
2025-03-31,ready,learned_order_extension,trend,nonnegative,nonnegative_low,12,24,False,insufficient_validation,4,1,1,-0.0010924115414057342
2025-03-31,ready,learned_order_extension,trend,nonnegative,nonnegative_high,12,24,False,insufficient_validation,0,0,0,
2025-03-31,ready,learned_order_extension,volatility,low,negative_low,25,37,False,brier_not_better,5,3,4,0.002977117163935161
2025-03-31,ready,learned_order_extension,volatility,high,negative_high,3,15,False,insufficient_state_train,4,3,4,-0.008376948614000866
2025-03-31,ready,learned_order_extension,volatility,low,nonnegative_low,12,37,False,insufficient_validation,4,1,1,0.004096239408164552
2025-03-31,ready,learned_order_extension,volatility,high,nonnegative_high,12,15,False,insufficient_validation,0,0,0,
2025-03-31,ready,learned_order_offset,trend,negative,negative_low,25,28,False,brier_not_better,5,3,4,0.0026358431941281013
2025-03-31,ready,learned_order_offset,trend,negative,negative_high,3,28,False,insufficient_state_train,4,3,3,0.015214692198332436
2025-03-31,ready,learned_order_offset,trend,nonnegative,nonnegative_low,12,24,False,insufficient_validation,4,1,1,-0.0011029123415870618
2025-03-31,ready,learned_order_offset,trend,nonnegative,nonnegative_high,12,24,False,insufficient_validation,0,0,0,
2025-03-31,ready,learned_order_offset,volatility,low,negative_low,25,37,False,brier_not_better,5,3,4,0.0030431217684987466
2025-03-31,ready,learned_order_offset,volatility,high,negative_high,3,15,False,insufficient_state_train,4,3,4,-0.008430155892161527
2025-03-31,ready,learned_order_offset,volatility,low,nonnegative_low,12,37,False,insufficient_validation,4,1,1,0.004122392679586286
2025-03-31,ready,learned_order_offset,volatility,high,nonnegative_high,12,15,False,insufficient_validation,0,0,0,
2025-06-30,ready,learned_market,trend,negative,negative_low,18,25,False,brier_not_better,9,4,4,0.0011334820171270271
2025-06-30,ready,learned_market,trend,negative,negative_high,7,25,False,insufficient_state_train,3,1,1,-0.001509001362531126
2025-06-30,ready,learned_market,trend,nonnegative,nonnegative_low,14,27,False,insufficient_validation,1,0,0,0.007304204079712329
2025-06-30,ready,learned_market,trend,nonnegative,nonnegative_high,13,27,False,insufficient_validation,0,0,0,
2025-06-30,ready,learned_market,volatility,low,negative_low,18,32,True,accepted,9,4,5,-0.0008229216166833336
2025-06-30,ready,learned_market,volatility,high,negative_high,7,20,False,insufficient_state_train,3,1,1,-0.0038993808285201167
2025-06-30,ready,learned_market,volatility,low,nonnegative_low,14,32,False,insufficient_validation,1,0,0,-0.006716387338462637
2025-06-30,ready,learned_market,volatility,high,nonnegative_high,13,20,False,insufficient_validation,0,0,0,
2025-06-30,ready,learned_vol_interaction,trend,negative,negative_low,18,25,False,brier_not_better,9,5,4,0.001128346144842304
2025-06-30,ready,learned_vol_interaction,trend,negative,negative_high,7,25,False,insufficient_state_train,3,1,1,-0.0019461643607252184
2025-06-30,ready,learned_vol_interaction,trend,nonnegative,nonnegative_low,14,27,False,insufficient_validation,1,0,0,0.0074147510154108365
2025-06-30,ready,learned_vol_interaction,trend,nonnegative,nonnegative_high,13,27,False,insufficient_validation,0,0,0,
2025-06-30,ready,learned_vol_interaction,volatility,low,negative_low,18,32,True,accepted,9,5,5,-0.0007847600127253733
2025-06-30,ready,learned_vol_interaction,volatility,high,negative_high,7,20,False,insufficient_state_train,3,1,2,-0.005013160807187518
2025-06-30,ready,learned_vol_interaction,volatility,low,nonnegative_low,14,32,False,insufficient_validation,1,0,0,-0.006770855773647333
2025-06-30,ready,learned_vol_interaction,volatility,high,nonnegative_high,13,20,False,insufficient_validation,0,0,0,
2025-06-30,ready,learned_order_extension,trend,negative,negative_low,18,25,False,brier_not_better,9,4,4,0.0003706651788584743
2025-06-30,ready,learned_order_extension,trend,negative,negative_high,7,25,False,insufficient_state_train,3,1,1,-0.0008366339118693611
2025-06-30,ready,learned_order_extension,trend,nonnegative,nonnegative_low,14,27,False,insufficient_validation,1,0,0,0.01204180399349164
2025-06-30,ready,learned_order_extension,trend,nonnegative,nonnegative_high,13,27,False,insufficient_validation,0,0,0,
2025-06-30,ready,learned_order_extension,volatility,low,negative_low,18,32,True,accepted,9,4,4,-0.0012427678098723386
2025-06-30,ready,learned_order_extension,volatility,high,negative_high,7,20,False,insufficient_state_train,3,1,2,-0.0048132986380625175
2025-06-30,ready,learned_order_extension,volatility,low,nonnegative_low,14,32,False,insufficient_validation,1,0,0,-0.008969611957531987
2025-06-30,ready,learned_order_extension,volatility,high,nonnegative_high,13,20,False,insufficient_validation,0,0,0,
2025-06-30,ready,learned_order_offset,trend,negative,negative_low,18,25,False,brier_not_better,9,4,4,0.00035907825660304007
2025-06-30,ready,learned_order_offset,trend,negative,negative_high,7,25,False,insufficient_state_train,3,1,1,-0.0008169465224214431
2025-06-30,ready,learned_order_offset,trend,nonnegative,nonnegative_low,14,27,False,insufficient_validation,1,0,0,0.012197183738756945
2025-06-30,ready,learned_order_offset,trend,nonnegative,nonnegative_high,13,27,False,insufficient_validation,0,0,0,
2025-06-30,ready,learned_order_offset,volatility,low,negative_low,18,32,True,accepted,9,4,4,-0.001257533934878658
2025-06-30,ready,learned_order_offset,volatility,high,negative_high,7,20,False,insufficient_state_train,3,1,2,-0.004856213109124721
2025-06-30,ready,learned_order_offset,volatility,low,nonnegative_low,14,32,False,insufficient_validation,1,0,0,-0.00900482376292644
2025-06-30,ready,learned_order_offset,volatility,high,nonnegative_high,13,20,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_market,trend,negative,negative_low,26,33,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_market,trend,negative,negative_high,7,33,False,insufficient_state_train,0,0,0,
2025-09-30,ready,learned_market,trend,nonnegative,nonnegative_low,8,19,False,insufficient_state_train,10,4,5,0.008390365805026436
2025-09-30,ready,learned_market,trend,nonnegative,nonnegative_high,11,19,False,insufficient_validation,3,0,0,0.00569817642970973
2025-09-30,ready,learned_market,volatility,low,negative_low,26,34,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_market,volatility,high,negative_high,7,18,False,insufficient_state_train,0,0,0,
2025-09-30,ready,learned_market,volatility,low,nonnegative_low,8,34,False,insufficient_state_train,10,4,4,0.01691216938023265
2025-09-30,ready,learned_market,volatility,high,nonnegative_high,11,18,False,insufficient_validation,3,0,0,-0.006219208419801336
2025-09-30,ready,learned_vol_interaction,trend,negative,negative_low,26,33,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_vol_interaction,trend,negative,negative_high,7,33,False,insufficient_state_train,0,0,0,
2025-09-30,ready,learned_vol_interaction,trend,nonnegative,nonnegative_low,8,19,False,insufficient_state_train,10,5,5,0.008017461303334097
2025-09-30,ready,learned_vol_interaction,trend,nonnegative,nonnegative_high,11,19,False,insufficient_validation,3,0,0,0.005743810485521268
2025-09-30,ready,learned_vol_interaction,volatility,low,negative_low,26,34,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_vol_interaction,volatility,high,negative_high,7,18,False,insufficient_state_train,0,0,0,
2025-09-30,ready,learned_vol_interaction,volatility,low,nonnegative_low,8,34,False,insufficient_state_train,10,5,4,0.016180018612926346
2025-09-30,ready,learned_vol_interaction,volatility,high,nonnegative_high,11,18,False,insufficient_validation,3,0,0,-0.006409630208632
2025-09-30,ready,learned_order_extension,trend,negative,negative_low,26,33,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_order_extension,trend,negative,negative_high,7,33,False,insufficient_state_train,0,0,0,
2025-09-30,ready,learned_order_extension,trend,nonnegative,nonnegative_low,8,19,False,insufficient_state_train,10,6,5,0.007845187714657167
2025-09-30,ready,learned_order_extension,trend,nonnegative,nonnegative_high,11,19,False,insufficient_validation,3,0,0,0.00550315000342357
2025-09-30,ready,learned_order_extension,volatility,low,negative_low,26,34,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_order_extension,volatility,high,negative_high,7,18,False,insufficient_state_train,0,0,0,
2025-09-30,ready,learned_order_extension,volatility,low,nonnegative_low,8,34,False,insufficient_state_train,10,6,4,0.02022038582432813
2025-09-30,ready,learned_order_extension,volatility,high,nonnegative_high,11,18,False,insufficient_validation,3,0,0,-0.006617708675587419
2025-09-30,ready,learned_order_offset,trend,negative,negative_low,26,33,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_order_offset,trend,negative,negative_high,7,33,False,insufficient_state_train,0,0,0,
2025-09-30,ready,learned_order_offset,trend,nonnegative,nonnegative_low,8,19,False,insufficient_state_train,10,6,5,0.007862255457543871
2025-09-30,ready,learned_order_offset,trend,nonnegative,nonnegative_high,11,19,False,insufficient_validation,3,0,0,0.005481853251763573
2025-09-30,ready,learned_order_offset,volatility,low,negative_low,26,34,False,insufficient_validation,0,0,0,
2025-09-30,ready,learned_order_offset,volatility,high,negative_high,7,18,False,insufficient_state_train,0,0,0,
2025-09-30,ready,learned_order_offset,volatility,low,nonnegative_low,8,34,False,insufficient_state_train,10,6,4,0.02040961117990722
2025-09-30,ready,learned_order_offset,volatility,high,nonnegative_high,11,18,False,insufficient_validation,3,0,0,-0.006621894198251914
2025-12-31,annual_reset,learned_market,trend,negative,negative_low,19,26,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_market,trend,negative,negative_high,7,26,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_market,trend,nonnegative,nonnegative_low,14,26,False,annual_reset,5,3,3,0.0
2025-12-31,annual_reset,learned_market,trend,nonnegative,nonnegative_high,12,26,False,annual_reset,8,2,2,0.0
2025-12-31,annual_reset,learned_market,volatility,low,negative_low,19,33,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_market,volatility,high,negative_high,7,19,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_market,volatility,low,nonnegative_low,14,33,False,annual_reset,5,3,3,0.0
2025-12-31,annual_reset,learned_market,volatility,high,nonnegative_high,12,19,False,annual_reset,8,2,2,0.0
2025-12-31,annual_reset,learned_vol_interaction,trend,negative,negative_low,19,26,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_vol_interaction,trend,negative,negative_high,7,26,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_vol_interaction,trend,nonnegative,nonnegative_low,14,26,False,annual_reset,5,3,3,0.0
2025-12-31,annual_reset,learned_vol_interaction,trend,nonnegative,nonnegative_high,12,26,False,annual_reset,8,2,2,0.0
2025-12-31,annual_reset,learned_vol_interaction,volatility,low,negative_low,19,33,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_vol_interaction,volatility,high,negative_high,7,19,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_vol_interaction,volatility,low,nonnegative_low,14,33,False,annual_reset,5,3,3,0.0
2025-12-31,annual_reset,learned_vol_interaction,volatility,high,nonnegative_high,12,19,False,annual_reset,8,2,2,0.0
2025-12-31,annual_reset,learned_order_extension,trend,negative,negative_low,19,26,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_order_extension,trend,negative,negative_high,7,26,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_order_extension,trend,nonnegative,nonnegative_low,14,26,False,annual_reset,5,4,4,0.0
2025-12-31,annual_reset,learned_order_extension,trend,nonnegative,nonnegative_high,12,26,False,annual_reset,8,2,2,0.0
2025-12-31,annual_reset,learned_order_extension,volatility,low,negative_low,19,33,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_order_extension,volatility,high,negative_high,7,19,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_order_extension,volatility,low,nonnegative_low,14,33,False,annual_reset,5,4,4,0.0
2025-12-31,annual_reset,learned_order_extension,volatility,high,nonnegative_high,12,19,False,annual_reset,8,2,2,0.0
2025-12-31,annual_reset,learned_order_offset,trend,negative,negative_low,19,26,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_order_offset,trend,negative,negative_high,7,26,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_order_offset,trend,nonnegative,nonnegative_low,14,26,False,annual_reset,5,4,4,0.0
2025-12-31,annual_reset,learned_order_offset,trend,nonnegative,nonnegative_high,12,26,False,annual_reset,8,2,2,0.0
2025-12-31,annual_reset,learned_order_offset,volatility,low,negative_low,19,33,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_order_offset,volatility,high,negative_high,7,19,False,annual_reset,0,0,0,
2025-12-31,annual_reset,learned_order_offset,volatility,low,nonnegative_low,14,33,False,annual_reset,5,4,4,0.0
2025-12-31,annual_reset,learned_order_offset,volatility,high,nonnegative_high,12,19,False,annual_reset,8,2,2,0.0
2026-03-31,ready,learned_market,trend,negative,negative_low,13,20,False,insufficient_validation,2,2,2,-0.0010731462188190155
2026-03-31,ready,learned_market,trend,negative,negative_high,7,20,False,insufficient_state_train,0,0,0,
2026-03-31,ready,learned_market,trend,nonnegative,nonnegative_low,16,32,False,brier_not_better,10,4,5,0.009059389193006667
2026-03-31,ready,learned_market,trend,nonnegative,nonnegative_high,16,32,False,insufficient_validation,1,1,1,-0.03581435606306149
2026-03-31,ready,learned_market,volatility,low,negative_low,13,29,False,insufficient_validation,2,2,2,-0.0016312046435489752
2026-03-31,ready,learned_market,volatility,high,negative_high,7,23,False,insufficient_state_train,0,0,0,
2026-03-31,ready,learned_market,volatility,low,nonnegative_low,16,29,False,brier_not_better,10,4,5,0.008594720638738035
2026-03-31,ready,learned_market,volatility,high,nonnegative_high,16,23,False,insufficient_validation,1,1,1,-0.017456989044072557
2026-03-31,ready,learned_vol_interaction,trend,negative,negative_low,13,20,False,insufficient_validation,2,2,2,-0.0012544426183090512
2026-03-31,ready,learned_vol_interaction,trend,negative,negative_high,7,20,False,insufficient_state_train,0,0,0,
2026-03-31,ready,learned_vol_interaction,trend,nonnegative,nonnegative_low,16,32,False,brier_not_better,10,4,5,0.009346298677167894
2026-03-31,ready,learned_vol_interaction,trend,nonnegative,nonnegative_high,16,32,False,insufficient_validation,1,0,1,-0.03743680672294317
2026-03-31,ready,learned_vol_interaction,volatility,low,negative_low,13,29,False,insufficient_validation,2,2,2,-0.002039934479595884
2026-03-31,ready,learned_vol_interaction,volatility,high,negative_high,7,23,False,insufficient_state_train,0,0,0,
2026-03-31,ready,learned_vol_interaction,volatility,low,nonnegative_low,16,29,False,brier_not_better,10,4,5,0.008648834718499258
2026-03-31,ready,learned_vol_interaction,volatility,high,nonnegative_high,16,23,False,insufficient_validation,1,0,1,-0.018819825029267157
2026-03-31,ready,learned_order_extension,trend,negative,negative_low,13,20,False,insufficient_validation,2,2,2,-0.0008920961120345711
2026-03-31,ready,learned_order_extension,trend,negative,negative_high,7,20,False,insufficient_state_train,0,0,0,
2026-03-31,ready,learned_order_extension,trend,nonnegative,nonnegative_low,16,32,False,brier_not_better,10,5,6,0.011028707960287723
2026-03-31,ready,learned_order_extension,trend,nonnegative,nonnegative_high,16,32,False,insufficient_validation,1,1,1,-0.0370280047394769
2026-03-31,ready,learned_order_extension,volatility,low,negative_low,13,29,False,insufficient_validation,2,2,2,-0.0015437304587175293
2026-03-31,ready,learned_order_extension,volatility,high,negative_high,7,23,False,insufficient_state_train,0,0,0,
2026-03-31,ready,learned_order_extension,volatility,low,nonnegative_low,16,29,False,brier_not_better,10,5,4,0.00929826280918483
2026-03-31,ready,learned_order_extension,volatility,high,nonnegative_high,16,23,False,insufficient_validation,1,1,1,-0.01805666182311122
2026-03-31,ready,learned_order_offset,trend,negative,negative_low,13,20,False,insufficient_validation,2,2,2,-0.0008882200136404589
2026-03-31,ready,learned_order_offset,trend,negative,negative_high,7,20,False,insufficient_state_train,0,0,0,
2026-03-31,ready,learned_order_offset,trend,nonnegative,nonnegative_low,16,32,False,brier_not_better,10,5,6,0.011005659547100196
2026-03-31,ready,learned_order_offset,trend,nonnegative,nonnegative_high,16,32,False,insufficient_validation,1,1,1,-0.03707871926477893
2026-03-31,ready,learned_order_offset,volatility,low,negative_low,13,29,False,insufficient_validation,2,2,2,-0.00153287048390284
2026-03-31,ready,learned_order_offset,volatility,high,negative_high,7,23,False,insufficient_state_train,0,0,0,
2026-03-31,ready,learned_order_offset,volatility,low,nonnegative_low,16,29,False,brier_not_better,10,5,4,0.009277874505621762
2026-03-31,ready,learned_order_offset,volatility,high,nonnegative_high,16,23,False,insufficient_validation,1,1,1,-0.01805384961669415
2026-06-30,ready,learned_market,trend,negative,negative_low,15,19,False,insufficient_validation,0,0,0,
2026-06-30,ready,learned_market,trend,negative,negative_high,4,19,False,insufficient_state_train,4,1,1,-0.005961426922247076
2026-06-30,ready,learned_market,trend,nonnegative,nonnegative_low,23,33,False,insufficient_validation,4,3,3,0.0027070944741987638
2026-06-30,ready,learned_market,trend,nonnegative,nonnegative_high,10,33,True,accepted,5,1,1,-0.009959522295092938
2026-06-30,ready,learned_market,volatility,low,negative_low,15,38,False,insufficient_validation,0,0,0,
2026-06-30,ready,learned_market,volatility,high,negative_high,4,14,False,insufficient_state_train,4,1,3,-0.01322919421625817
2026-06-30,ready,learned_market,volatility,low,nonnegative_low,23,38,False,insufficient_validation,4,3,4,0.0015108628761426324
2026-06-30,ready,learned_market,volatility,high,nonnegative_high,10,14,True,accepted,5,1,1,-0.006241504742170995
2026-06-30,ready,learned_vol_interaction,trend,negative,negative_low,15,19,False,insufficient_validation,0,0,0,
2026-06-30,ready,learned_vol_interaction,trend,negative,negative_high,4,19,False,insufficient_state_train,4,1,2,-0.00593261513538533
2026-06-30,ready,learned_vol_interaction,trend,nonnegative,nonnegative_low,23,33,False,insufficient_validation,4,3,4,0.0024626661314163245
2026-06-30,ready,learned_vol_interaction,trend,nonnegative,nonnegative_high,10,33,True,accepted,5,1,1,-0.010223334753119605
2026-06-30,ready,learned_vol_interaction,volatility,low,negative_low,15,38,False,insufficient_validation,0,0,0,
2026-06-30,ready,learned_vol_interaction,volatility,high,negative_high,4,14,False,insufficient_state_train,4,1,3,-0.01325480900650642
2026-06-30,ready,learned_vol_interaction,volatility,low,nonnegative_low,23,38,False,insufficient_validation,4,3,3,0.0013018236246351358
2026-06-30,ready,learned_vol_interaction,volatility,high,nonnegative_high,10,14,True,accepted,5,1,1,-0.006509019777268632
2026-06-30,ready,learned_order_extension,trend,negative,negative_low,15,19,False,insufficient_validation,0,0,0,
2026-06-30,ready,learned_order_extension,trend,negative,negative_high,4,19,False,insufficient_state_train,4,1,1,-0.0046887711538240034
2026-06-30,ready,learned_order_extension,trend,nonnegative,nonnegative_low,23,33,False,insufficient_validation,4,4,3,0.002023682600095715
2026-06-30,ready,learned_order_extension,trend,nonnegative,nonnegative_high,10,33,False,direction_worse,5,2,0,-0.010561349000749736
2026-06-30,ready,learned_order_extension,volatility,low,negative_low,15,38,False,insufficient_validation,0,0,0,
2026-06-30,ready,learned_order_extension,volatility,high,negative_high,4,14,False,insufficient_state_train,4,1,1,-0.014109805329006048
2026-06-30,ready,learned_order_extension,volatility,low,nonnegative_low,23,38,False,insufficient_validation,4,4,4,0.0008496918105367277
2026-06-30,ready,learned_order_extension,volatility,high,nonnegative_high,10,14,False,direction_worse,5,2,0,-0.006599705056023192
2026-06-30,ready,learned_order_offset,trend,negative,negative_low,15,19,False,insufficient_validation,0,0,0,
2026-06-30,ready,learned_order_offset,trend,negative,negative_high,4,19,False,insufficient_state_train,4,1,1,-0.004684731664661358
2026-06-30,ready,learned_order_offset,trend,nonnegative,nonnegative_low,23,33,False,insufficient_validation,4,4,3,0.001995037191263621
