cadence,cutoff,method,state,mode,training_n,validation_n,accepted,reason,brier_difference,correct_difference,baseline_correct,candidate_correct,metric_eligible
monthly,2023-07-31,learned_vol_interaction,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-07-31,learned_order_extension,negative_low,ready,5,12,False,insufficient_state_train,0.0,0,3,3,False
monthly,2023-07-31,learned_order_extension,negative_high,ready,21,0,False,insufficient_validation,,0,0,0,False
monthly,2023-07-31,learned_order_extension,nonnegative_low,ready,21,1,False,insufficient_validation,0.0004701020845772619,0,1,1,False
monthly,2023-07-31,learned_order_extension,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-07-31,learned_order_offset,negative_low,ready,5,12,False,insufficient_state_train,0.0,0,3,3,False
monthly,2023-07-31,learned_order_offset,negative_high,ready,21,0,False,insufficient_validation,,0,0,0,False
monthly,2023-07-31,learned_order_offset,nonnegative_low,ready,21,1,False,insufficient_validation,0.0004694941542400799,0,1,1,False
monthly,2023-07-31,learned_order_offset,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-08-31,learned_market,negative_low,ready,8,10,False,insufficient_state_train,0.0,0,3,3,False
monthly,2023-08-31,learned_market,negative_high,ready,17,1,False,insufficient_validation,-0.01102331082781366,1,0,1,False
monthly,2023-08-31,learned_market,nonnegative_low,ready,22,2,False,insufficient_validation,-0.003420764883189903,0,2,2,False
monthly,2023-08-31,learned_market,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-08-31,learned_vol_interaction,negative_low,ready,8,10,False,insufficient_state_train,0.0,0,2,2,False
monthly,2023-08-31,learned_vol_interaction,negative_high,ready,17,1,False,insufficient_validation,-0.011035225739411486,0,1,1,False
monthly,2023-08-31,learned_vol_interaction,nonnegative_low,ready,22,2,False,insufficient_validation,-0.003066971874287991,0,2,2,False
monthly,2023-08-31,learned_vol_interaction,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-08-31,learned_order_extension,negative_low,ready,8,10,False,insufficient_state_train,0.0,0,2,2,False
monthly,2023-08-31,learned_order_extension,negative_high,ready,17,1,False,insufficient_validation,-0.011587638690408936,1,0,1,False
monthly,2023-08-31,learned_order_extension,nonnegative_low,ready,22,2,False,insufficient_validation,-0.002997201495185703,0,2,2,False
monthly,2023-08-31,learned_order_extension,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-08-31,learned_order_offset,negative_low,ready,8,10,False,insufficient_state_train,0.0,0,2,2,False
monthly,2023-08-31,learned_order_offset,negative_high,ready,17,1,False,insufficient_validation,-0.011670350666491774,1,0,1,False
monthly,2023-08-31,learned_order_offset,nonnegative_low,ready,22,2,False,insufficient_validation,-0.0030211075922390723,0,2,2,False
monthly,2023-08-31,learned_order_offset,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-09-30,learned_market,negative_low,ready,12,9,True,accepted,-0.008632013248701284,1,3,4,True
monthly,2023-09-30,learned_market,negative_high,ready,13,1,False,insufficient_validation,-0.0027022742204260985,1,0,1,False
monthly,2023-09-30,learned_market,nonnegative_low,ready,22,3,False,insufficient_validation,-0.0033049161443853745,0,3,3,False
monthly,2023-09-30,learned_market,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-09-30,learned_vol_interaction,negative_low,ready,12,9,True,accepted,-0.00884470166886932,1,3,4,True
monthly,2023-09-30,learned_vol_interaction,negative_high,ready,13,1,False,insufficient_validation,-0.0029961782119224956,0,1,1,False
monthly,2023-09-30,learned_vol_interaction,nonnegative_low,ready,22,3,False,insufficient_validation,-0.002984013734028429,0,3,3,False
monthly,2023-09-30,learned_vol_interaction,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-09-30,learned_order_extension,negative_low,ready,12,9,True,accepted,-0.008646888826718553,1,3,4,True
monthly,2023-09-30,learned_order_extension,negative_high,ready,13,1,False,insufficient_validation,-0.0034675891521593893,0,0,0,False
monthly,2023-09-30,learned_order_extension,nonnegative_low,ready,22,3,False,insufficient_validation,-0.002883264032805144,0,3,3,False
monthly,2023-09-30,learned_order_extension,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-09-30,learned_order_offset,negative_low,ready,12,9,True,accepted,-0.008669568372596883,1,3,4,True
monthly,2023-09-30,learned_order_offset,negative_high,ready,13,1,False,insufficient_validation,-0.0035112036559772908,0,0,0,False
monthly,2023-09-30,learned_order_offset,nonnegative_low,ready,22,3,False,insufficient_validation,-0.002904538426644593,0,3,3,False
monthly,2023-09-30,learned_order_offset,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-10-31,learned_market,negative_low,ready,14,10,True,accepted,-0.008426310500848274,0,5,5,True
monthly,2023-10-31,learned_market,negative_high,ready,10,1,False,insufficient_validation,0.0030243791999742253,0,0,0,False
monthly,2023-10-31,learned_market,nonnegative_low,ready,23,2,False,insufficient_validation,-0.0063223975483055195,0,2,2,False
monthly,2023-10-31,learned_market,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-10-31,learned_vol_interaction,negative_low,ready,14,10,True,accepted,-0.008604541919174001,0,5,5,True
monthly,2023-10-31,learned_vol_interaction,negative_high,ready,10,1,False,insufficient_validation,0.0027249483263269703,0,1,1,False
monthly,2023-10-31,learned_vol_interaction,nonnegative_low,ready,23,2,False,insufficient_validation,-0.006020751460178622,0,2,2,False
monthly,2023-10-31,learned_vol_interaction,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-10-31,learned_order_extension,negative_low,ready,14,10,True,accepted,-0.008661102933310794,0,5,5,True
monthly,2023-10-31,learned_order_extension,negative_high,ready,10,1,False,insufficient_validation,0.0024664113959254608,0,0,0,False
monthly,2023-10-31,learned_order_extension,nonnegative_low,ready,23,2,False,insufficient_validation,-0.006249813299988749,0,2,2,False
monthly,2023-10-31,learned_order_extension,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-10-31,learned_order_offset,negative_low,ready,14,10,True,accepted,-0.008703469461725665,0,5,5,True
monthly,2023-10-31,learned_order_offset,negative_high,ready,10,1,False,insufficient_validation,0.002431909456617476,0,0,0,False
monthly,2023-10-31,learned_order_offset,nonnegative_low,ready,23,2,False,insufficient_validation,-0.006289420143939975,0,2,2,False
monthly,2023-10-31,learned_order_offset,nonnegative_high,ready,5,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-11-30,learned_market,negative_low,ready,18,11,True,accepted,-0.008798489656854548,0,7,7,True
monthly,2023-11-30,learned_market,negative_high,ready,10,1,False,insufficient_validation,0.0030243791999742253,0,0,0,False
monthly,2023-11-30,learned_market,nonnegative_low,ready,22,1,False,insufficient_validation,-0.009240964413419678,0,1,1,False
monthly,2023-11-30,learned_market,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-11-30,learned_vol_interaction,negative_low,ready,18,11,True,accepted,-0.00903670922806465,0,7,7,True
monthly,2023-11-30,learned_vol_interaction,negative_high,ready,10,1,False,insufficient_validation,0.0027249483263269703,0,1,1,False
monthly,2023-11-30,learned_vol_interaction,nonnegative_low,ready,22,1,False,insufficient_validation,-0.009077595079599904,0,1,1,False
monthly,2023-11-30,learned_vol_interaction,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-11-30,learned_order_extension,negative_low,ready,18,11,True,accepted,-0.009446833053481691,0,7,7,True
monthly,2023-11-30,learned_order_extension,negative_high,ready,10,1,False,insufficient_validation,0.0024664113959254608,0,0,0,False
monthly,2023-11-30,learned_order_extension,nonnegative_low,ready,22,1,False,insufficient_validation,-0.009609669228037465,0,1,1,False
monthly,2023-11-30,learned_order_extension,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-11-30,learned_order_offset,negative_low,ready,18,11,True,accepted,-0.009530857551346108,0,7,7,True
monthly,2023-11-30,learned_order_offset,negative_high,ready,10,1,False,insufficient_validation,0.002431909456617476,0,0,0,False
monthly,2023-11-30,learned_order_offset,nonnegative_low,ready,22,1,False,insufficient_validation,-0.0096745159254982,0,1,1,False
monthly,2023-11-30,learned_order_offset,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2023-12-31,learned_market,negative_low,annual_reset,20,13,False,annual_reset,0.0,0,6,6,False
monthly,2023-12-31,learned_market,negative_high,annual_reset,11,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_market,nonnegative_low,annual_reset,20,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_market,nonnegative_high,annual_reset,1,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_vol_interaction,negative_low,annual_reset,20,13,False,annual_reset,0.0,0,6,6,False
monthly,2023-12-31,learned_vol_interaction,negative_high,annual_reset,11,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_vol_interaction,nonnegative_low,annual_reset,20,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_vol_interaction,nonnegative_high,annual_reset,1,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_order_extension,negative_low,annual_reset,20,13,False,annual_reset,0.0,0,6,6,False
monthly,2023-12-31,learned_order_extension,negative_high,annual_reset,11,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_order_extension,nonnegative_low,annual_reset,20,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_order_extension,nonnegative_high,annual_reset,1,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_order_offset,negative_low,annual_reset,20,13,False,annual_reset,0.0,0,6,6,False
monthly,2023-12-31,learned_order_offset,negative_high,annual_reset,11,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_order_offset,nonnegative_low,annual_reset,20,0,False,annual_reset,,0,0,0,False
monthly,2023-12-31,learned_order_offset,nonnegative_high,annual_reset,1,0,False,annual_reset,,0,0,0,False
monthly,2024-01-31,learned_market,negative_low,q1_guard,22,13,False,q1_guard,0.0,0,6,6,False
monthly,2024-01-31,learned_market,negative_high,q1_guard,11,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_market,nonnegative_low,q1_guard,19,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_market,nonnegative_high,q1_guard,0,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_vol_interaction,negative_low,q1_guard,22,13,False,q1_guard,0.0,0,6,6,False
monthly,2024-01-31,learned_vol_interaction,negative_high,q1_guard,11,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_vol_interaction,nonnegative_low,q1_guard,19,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_vol_interaction,nonnegative_high,q1_guard,0,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_order_extension,negative_low,q1_guard,22,13,False,q1_guard,0.0,0,6,6,False
monthly,2024-01-31,learned_order_extension,negative_high,q1_guard,11,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_order_extension,nonnegative_low,q1_guard,19,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_order_extension,nonnegative_high,q1_guard,0,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_order_offset,negative_low,q1_guard,22,13,False,q1_guard,0.0,0,6,6,False
monthly,2024-01-31,learned_order_offset,negative_high,q1_guard,11,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_order_offset,nonnegative_low,q1_guard,19,0,False,q1_guard,,0,0,0,False
monthly,2024-01-31,learned_order_offset,nonnegative_high,q1_guard,0,0,False,q1_guard,,0,0,0,False
monthly,2024-02-29,learned_market,negative_low,q1_guard,22,11,False,q1_guard,0.0,0,5,5,False
monthly,2024-02-29,learned_market,negative_high,q1_guard,11,2,False,q1_guard,0.0,0,2,2,False
monthly,2024-02-29,learned_market,nonnegative_low,q1_guard,19,0,False,q1_guard,,0,0,0,False
monthly,2024-02-29,learned_market,nonnegative_high,q1_guard,0,0,False,q1_guard,,0,0,0,False
monthly,2024-02-29,learned_vol_interaction,negative_low,q1_guard,22,11,False,q1_guard,0.0,0,5,5,False
monthly,2024-02-29,learned_vol_interaction,negative_high,q1_guard,11,2,False,q1_guard,0.0,0,2,2,False
monthly,2024-02-29,learned_vol_interaction,nonnegative_low,q1_guard,19,0,False,q1_guard,,0,0,0,False
monthly,2024-02-29,learned_vol_interaction,nonnegative_high,q1_guard,0,0,False,q1_guard,,0,0,0,False
monthly,2024-02-29,learned_order_extension,negative_low,q1_guard,22,11,False,q1_guard,0.0,0,5,5,False
monthly,2024-02-29,learned_order_extension,negative_high,q1_guard,11,2,False,q1_guard,0.0,0,2,2,False
monthly,2024-02-29,learned_order_extension,nonnegative_low,q1_guard,19,0,False,q1_guard,,0,0,0,False
monthly,2024-02-29,learned_order_extension,nonnegative_high,q1_guard,0,0,False,q1_guard,,0,0,0,False
monthly,2024-02-29,learned_order_offset,negative_low,q1_guard,22,11,False,q1_guard,0.0,0,5,5,False
monthly,2024-02-29,learned_order_offset,negative_high,q1_guard,11,2,False,q1_guard,0.0,0,2,2,False
monthly,2024-02-29,learned_order_offset,nonnegative_low,q1_guard,19,0,False,q1_guard,,0,0,0,False
monthly,2024-02-29,learned_order_offset,nonnegative_high,q1_guard,0,0,False,q1_guard,,0,0,0,False
monthly,2024-03-31,learned_market,negative_low,ready,25,7,True,accepted,-0.0015956780150449545,1,3,4,True
monthly,2024-03-31,learned_market,negative_high,ready,8,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-03-31,learned_market,nonnegative_low,ready,19,1,False,insufficient_validation,-0.0011930416091550655,0,0,0,False
monthly,2024-03-31,learned_market,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-03-31,learned_vol_interaction,negative_low,ready,25,7,True,accepted,-0.0019367457310944722,0,3,3,True
monthly,2024-03-31,learned_vol_interaction,negative_high,ready,8,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-03-31,learned_vol_interaction,nonnegative_low,ready,19,1,False,insufficient_validation,-0.0007798008161328807,0,0,0,False
monthly,2024-03-31,learned_vol_interaction,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-03-31,learned_order_extension,negative_low,ready,25,7,True,accepted,-0.0028125134801053053,0,3,3,True
monthly,2024-03-31,learned_order_extension,negative_high,ready,8,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-03-31,learned_order_extension,nonnegative_low,ready,19,1,False,insufficient_validation,-0.0011221723963412977,0,1,1,False
monthly,2024-03-31,learned_order_extension,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-03-31,learned_order_offset,negative_low,ready,25,7,True,accepted,-0.0028914033238549575,0,3,3,True
monthly,2024-03-31,learned_order_offset,negative_high,ready,8,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-03-31,learned_order_offset,nonnegative_low,ready,19,1,False,insufficient_validation,-0.0011657796749612315,0,1,1,False
monthly,2024-03-31,learned_order_offset,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-04-30,learned_market,negative_low,ready,29,3,False,insufficient_validation,-0.009134975827988742,0,2,2,False
monthly,2024-04-30,learned_market,negative_high,ready,4,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-04-30,learned_market,nonnegative_low,ready,19,5,False,brier_not_better,0.00017017761901655382,0,3,3,True
monthly,2024-04-30,learned_market,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-04-30,learned_vol_interaction,negative_low,ready,29,3,False,insufficient_validation,-0.009215345905106717,0,2,2,False
monthly,2024-04-30,learned_vol_interaction,negative_high,ready,4,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-04-30,learned_vol_interaction,nonnegative_low,ready,19,5,False,brier_not_better,0.00010541418272072,0,3,3,True
monthly,2024-04-30,learned_vol_interaction,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-04-30,learned_order_extension,negative_low,ready,29,3,False,insufficient_validation,-0.01031903548757059,0,2,2,False
monthly,2024-04-30,learned_order_extension,negative_high,ready,4,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-04-30,learned_order_extension,nonnegative_low,ready,19,5,False,brier_not_better,0.0003329297374197682,0,2,2,True
monthly,2024-04-30,learned_order_extension,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-04-30,learned_order_offset,negative_low,ready,29,3,False,insufficient_validation,-0.0103844826045744,0,2,2,False
monthly,2024-04-30,learned_order_offset,negative_high,ready,4,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-04-30,learned_order_offset,nonnegative_low,ready,19,5,False,brier_not_better,0.000354825426863864,0,2,2,True
monthly,2024-04-30,learned_order_offset,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-05-31,learned_market,negative_low,ready,32,0,False,insufficient_validation,,0,0,0,False
monthly,2024-05-31,learned_market,negative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-05-31,learned_market,nonnegative_low,ready,18,8,True,accepted,-0.00130042664043142,0,4,4,True
monthly,2024-05-31,learned_market,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-05-31,learned_vol_interaction,negative_low,ready,32,0,False,insufficient_validation,,0,0,0,False
monthly,2024-05-31,learned_vol_interaction,negative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-05-31,learned_vol_interaction,nonnegative_low,ready,18,8,True,accepted,-0.0014025914037788523,0,4,4,True
monthly,2024-05-31,learned_vol_interaction,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-05-31,learned_order_extension,negative_low,ready,32,0,False,insufficient_validation,,0,0,0,False
monthly,2024-05-31,learned_order_extension,negative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-05-31,learned_order_extension,nonnegative_low,ready,18,8,True,accepted,-0.0016869899276896923,0,3,3,True
monthly,2024-05-31,learned_order_extension,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-05-31,learned_order_offset,negative_low,ready,32,0,False,insufficient_validation,,0,0,0,False
monthly,2024-05-31,learned_order_offset,negative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-05-31,learned_order_offset,nonnegative_low,ready,18,8,True,accepted,-0.0016790462645333848,0,3,3,True
monthly,2024-05-31,learned_order_offset,nonnegative_high,ready,0,2,False,insufficient_state_train,0.0,0,2,2,False
monthly,2024-06-30,learned_market,negative_low,ready,33,1,False,insufficient_validation,-0.04184017390429379,0,0,0,False
monthly,2024-06-30,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-06-30,learned_market,nonnegative_low,ready,15,11,True,accepted,-6.679090944403614e-05,0,7,7,True
monthly,2024-06-30,learned_market,nonnegative_high,ready,0,1,False,insufficient_state_train,0.0,0,1,1,False
monthly,2024-06-30,learned_vol_interaction,negative_low,ready,33,1,False,insufficient_validation,-0.04272410963799289,0,0,0,False
monthly,2024-06-30,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-06-30,learned_vol_interaction,nonnegative_low,ready,15,11,True,accepted,-4.8832954141183905e-05,0,7,7,True
monthly,2024-06-30,learned_vol_interaction,nonnegative_high,ready,0,1,False,insufficient_state_train,0.0,0,1,1,False
monthly,2024-06-30,learned_order_extension,negative_low,ready,33,1,False,insufficient_validation,-0.04427129114932904,0,0,0,False
monthly,2024-06-30,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-06-30,learned_order_extension,nonnegative_low,ready,15,11,False,brier_not_better,0.0006726233164254601,0,6,6,True
monthly,2024-06-30,learned_order_extension,nonnegative_high,ready,0,1,False,insufficient_state_train,0.0,0,1,1,False
monthly,2024-06-30,learned_order_offset,negative_low,ready,33,1,False,insufficient_validation,-0.044512194574882535,0,0,0,False
monthly,2024-06-30,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-06-30,learned_order_offset,nonnegative_low,ready,15,11,False,brier_not_better,0.0006993056247541813,0,6,6,True
monthly,2024-06-30,learned_order_offset,nonnegative_high,ready,0,1,False,insufficient_state_train,0.0,0,1,1,False
monthly,2024-07-31,learned_market,negative_low,ready,33,5,False,direction_worse,-0.006921430759688219,-2,4,2,True
monthly,2024-07-31,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-07-31,learned_market,nonnegative_low,ready,13,8,True,accepted,-0.0018119634892806886,0,6,6,True
monthly,2024-07-31,learned_market,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-07-31,learned_vol_interaction,negative_low,ready,33,5,True,accepted,-0.007852476748091563,0,3,3,True
monthly,2024-07-31,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-07-31,learned_vol_interaction,nonnegative_low,ready,13,8,True,accepted,-0.001744701386202436,0,6,6,True
monthly,2024-07-31,learned_vol_interaction,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-07-31,learned_order_extension,negative_low,ready,33,5,True,accepted,-0.008932431968157833,0,3,3,True
monthly,2024-07-31,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-07-31,learned_order_extension,nonnegative_low,ready,13,8,True,accepted,-0.001598741325481573,0,5,5,True
monthly,2024-07-31,learned_order_extension,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-07-31,learned_order_offset,negative_low,ready,33,5,True,accepted,-0.008986859930622471,0,3,3,True
monthly,2024-07-31,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-07-31,learned_order_offset,nonnegative_low,ready,13,8,True,accepted,-0.0015964985742933924,0,5,5,True
monthly,2024-07-31,learned_order_offset,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-08-31,learned_market,negative_low,ready,33,9,False,direction_worse,-0.010917692450852568,-1,6,5,True
monthly,2024-08-31,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-08-31,learned_market,nonnegative_low,ready,13,4,False,insufficient_validation,-0.001564494228673767,0,4,4,False
monthly,2024-08-31,learned_market,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-08-31,learned_vol_interaction,negative_low,ready,33,9,True,accepted,-0.011563875940517694,1,5,6,True
monthly,2024-08-31,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-08-31,learned_vol_interaction,nonnegative_low,ready,13,4,False,insufficient_validation,-0.0016311373552298641,0,4,4,False
monthly,2024-08-31,learned_vol_interaction,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-08-31,learned_order_extension,negative_low,ready,33,9,True,accepted,-0.013395195290362847,0,5,5,True
monthly,2024-08-31,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-08-31,learned_order_extension,nonnegative_low,ready,13,4,False,insufficient_validation,0.0009815716505973265,0,4,4,False
monthly,2024-08-31,learned_order_extension,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-08-31,learned_order_offset,negative_low,ready,33,9,True,accepted,-0.013506078479284225,0,5,5,True
monthly,2024-08-31,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-08-31,learned_order_offset,nonnegative_low,ready,13,4,False,insufficient_validation,0.0010721932263821551,0,4,4,False
monthly,2024-08-31,learned_order_offset,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-09-30,learned_market,negative_low,ready,32,12,False,brier_not_better,0.0012018337169686817,-1,8,7,True
monthly,2024-09-30,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-09-30,learned_market,nonnegative_low,ready,14,1,False,insufficient_validation,-0.012455935363811649,0,1,1,False
monthly,2024-09-30,learned_market,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-09-30,learned_vol_interaction,negative_low,ready,32,12,False,brier_not_better,0.001553535105730544,1,7,8,True
monthly,2024-09-30,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-09-30,learned_vol_interaction,nonnegative_low,ready,14,1,False,insufficient_validation,-0.012649787725730388,0,1,1,False
monthly,2024-09-30,learned_vol_interaction,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-09-30,learned_order_extension,negative_low,ready,32,12,True,accepted,-0.001503775116110213,0,7,7,True
monthly,2024-09-30,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-09-30,learned_order_extension,nonnegative_low,ready,14,1,False,insufficient_validation,-0.011906832801606593,0,1,1,False
monthly,2024-09-30,learned_order_extension,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-09-30,learned_order_offset,negative_low,ready,32,12,True,accepted,-0.0016389919913781133,0,7,7,True
monthly,2024-09-30,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-09-30,learned_order_offset,nonnegative_low,ready,14,1,False,insufficient_validation,-0.011846124287131027,0,1,1,False
monthly,2024-09-30,learned_order_offset,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-10-31,learned_market,negative_low,ready,32,9,True,accepted,-0.004129055839264371,1,5,6,True
monthly,2024-10-31,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-10-31,learned_market,nonnegative_low,ready,14,1,False,insufficient_validation,-0.012455935363811649,0,1,1,False
monthly,2024-10-31,learned_market,nonnegative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-10-31,learned_vol_interaction,negative_low,ready,32,9,True,accepted,-0.0033669341110934606,1,5,6,True
monthly,2024-10-31,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-10-31,learned_vol_interaction,nonnegative_low,ready,14,1,False,insufficient_validation,-0.012649787725730388,0,1,1,False
monthly,2024-10-31,learned_vol_interaction,nonnegative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-10-31,learned_order_extension,negative_low,ready,32,9,True,accepted,-0.007121653221733675,0,5,5,True
monthly,2024-10-31,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-10-31,learned_order_extension,nonnegative_low,ready,14,1,False,insufficient_validation,-0.011906832801606593,0,1,1,False
monthly,2024-10-31,learned_order_extension,nonnegative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False
monthly,2024-10-31,learned_order_offset,negative_low,ready,32,9,True,accepted,-0.007319772964720885,0,5,5,True
monthly,2024-10-31,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False
monthly,2024-10-31,learned_order_offset,nonnegative_low,ready,14,1,False,insufficient_validation,-0.011846124287131027,0,1,1,False
monthly,2024-10-31,learned_order_offset,nonnegative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False
