cutoff,method,family,component,accepted,history,n,brier_difference,regressions,recoveries
2024-09-30,learned_order_offset,state,negative_high,False,weekly_state_validated,0,,0,0
2024-09-30,learned_order_offset,state,negative_high,False,weekly_state_ungated,0,,0,0
2024-09-30,learned_order_offset,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2024-09-30,learned_order_offset,state,nonnegative_low,False,weekly_state_ungated,2,0.0032312540723938438,0,0
2024-09-30,learned_order_offset,state,nonnegative_high,False,weekly_state_validated,10,0.0,0,0
2024-09-30,learned_order_offset,state,nonnegative_high,False,weekly_state_ungated,10,0.0,0,0
2024-09-30,learned_order_offset,global,all,True,weekly_global_validated,12,0.0021837344982975904,0,0
2024-09-30,learned_order_offset,global,all,True,weekly_global_ungated,12,0.0021837344982975904,0,0
2024-12-31,learned_market,state,negative_low,False,weekly_state_validated,6,0.0,0,0
2024-12-31,learned_market,state,negative_low,False,weekly_state_ungated,6,0.0,0,0
2024-12-31,learned_market,state,negative_high,False,weekly_state_validated,4,0.0,0,0
2024-12-31,learned_market,state,negative_high,False,weekly_state_ungated,4,0.0,0,0
2024-12-31,learned_market,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2024-12-31,learned_market,state,nonnegative_low,False,weekly_state_ungated,2,0.0,0,0
2024-12-31,learned_market,state,nonnegative_high,False,weekly_state_validated,0,,0,0
2024-12-31,learned_market,state,nonnegative_high,False,weekly_state_ungated,0,,0,0
2024-12-31,learned_market,global,all,False,weekly_global_validated,12,0.0,0,0
2024-12-31,learned_market,global,all,False,weekly_global_ungated,12,0.0,0,0
2024-12-31,learned_vol_interaction,state,negative_low,False,weekly_state_validated,6,0.0,0,0
2024-12-31,learned_vol_interaction,state,negative_low,False,weekly_state_ungated,6,0.0,0,0
2024-12-31,learned_vol_interaction,state,negative_high,False,weekly_state_validated,4,0.0,0,0
2024-12-31,learned_vol_interaction,state,negative_high,False,weekly_state_ungated,4,0.0,0,0
2024-12-31,learned_vol_interaction,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2024-12-31,learned_vol_interaction,state,nonnegative_low,False,weekly_state_ungated,2,0.0,0,0
2024-12-31,learned_vol_interaction,state,nonnegative_high,False,weekly_state_validated,0,,0,0
2024-12-31,learned_vol_interaction,state,nonnegative_high,False,weekly_state_ungated,0,,0,0
2024-12-31,learned_vol_interaction,global,all,False,weekly_global_validated,12,0.0,0,0
2024-12-31,learned_vol_interaction,global,all,False,weekly_global_ungated,12,0.0,0,0
2024-12-31,learned_order_extension,state,negative_low,False,weekly_state_validated,6,0.0,0,0
2024-12-31,learned_order_extension,state,negative_low,False,weekly_state_ungated,6,0.0,0,0
2024-12-31,learned_order_extension,state,negative_high,False,weekly_state_validated,4,0.0,0,0
2024-12-31,learned_order_extension,state,negative_high,False,weekly_state_ungated,4,0.0,0,0
2024-12-31,learned_order_extension,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2024-12-31,learned_order_extension,state,nonnegative_low,False,weekly_state_ungated,2,0.0,0,0
2024-12-31,learned_order_extension,state,nonnegative_high,False,weekly_state_validated,0,,0,0
2024-12-31,learned_order_extension,state,nonnegative_high,False,weekly_state_ungated,0,,0,0
2024-12-31,learned_order_extension,global,all,False,weekly_global_validated,12,0.0,0,0
2024-12-31,learned_order_extension,global,all,False,weekly_global_ungated,12,0.0,0,0
2024-12-31,learned_order_offset,state,negative_low,False,weekly_state_validated,6,0.0,0,0
2024-12-31,learned_order_offset,state,negative_low,False,weekly_state_ungated,6,0.0,0,0
2024-12-31,learned_order_offset,state,negative_high,False,weekly_state_validated,4,0.0,0,0
2024-12-31,learned_order_offset,state,negative_high,False,weekly_state_ungated,4,0.0,0,0
2024-12-31,learned_order_offset,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2024-12-31,learned_order_offset,state,nonnegative_low,False,weekly_state_ungated,2,0.0,0,0
2024-12-31,learned_order_offset,state,nonnegative_high,False,weekly_state_validated,0,,0,0
2024-12-31,learned_order_offset,state,nonnegative_high,False,weekly_state_ungated,0,,0,0
2024-12-31,learned_order_offset,global,all,False,weekly_global_validated,12,0.0,0,0
2024-12-31,learned_order_offset,global,all,False,weekly_global_ungated,12,0.0,0,0
2025-03-31,learned_market,state,negative_low,False,weekly_state_validated,7,0.0,0,0
2025-03-31,learned_market,state,negative_low,False,weekly_state_ungated,7,0.004525456117437093,0,0
2025-03-31,learned_market,state,negative_high,False,weekly_state_validated,3,0.0,0,0
2025-03-31,learned_market,state,negative_high,False,weekly_state_ungated,3,0.0,0,0
2025-03-31,learned_market,state,nonnegative_low,False,weekly_state_validated,1,0.0,0,0
2025-03-31,learned_market,state,nonnegative_low,False,weekly_state_ungated,1,0.005391480457864528,0,0
2025-03-31,learned_market,state,nonnegative_high,False,weekly_state_validated,0,,0,0
2025-03-31,learned_market,state,nonnegative_high,False,weekly_state_ungated,0,,0,0
2025-03-31,learned_market,global,all,False,weekly_global_validated,11,0.0,0,0
2025-03-31,learned_market,global,all,False,weekly_global_ungated,11,0.003893019085728779,0,0
2025-03-31,learned_vol_interaction,state,negative_low,False,weekly_state_validated,7,0.0,0,0
2025-03-31,learned_vol_interaction,state,negative_low,False,weekly_state_ungated,7,0.004669501205918637,0,0
2025-03-31,learned_vol_interaction,state,negative_high,False,weekly_state_validated,3,0.0,0,0
2025-03-31,learned_vol_interaction,state,negative_high,False,weekly_state_ungated,3,0.0,0,0
2025-03-31,learned_vol_interaction,state,nonnegative_low,False,weekly_state_validated,1,0.0,0,0
2025-03-31,learned_vol_interaction,state,nonnegative_low,False,weekly_state_ungated,1,0.005309630122484921,0,0
2025-03-31,learned_vol_interaction,state,nonnegative_high,False,weekly_state_validated,0,,0,0
2025-03-31,learned_vol_interaction,state,nonnegative_high,False,weekly_state_ungated,0,,0,0
2025-03-31,learned_vol_interaction,global,all,False,weekly_global_validated,11,0.0,0,0
2025-03-31,learned_vol_interaction,global,all,False,weekly_global_ungated,11,0.0041759295040601,0,0
2025-03-31,learned_order_extension,state,negative_low,False,weekly_state_validated,7,0.0,0,0
2025-03-31,learned_order_extension,state,negative_low,False,weekly_state_ungated,7,0.00477945593022362,0,0
2025-03-31,learned_order_extension,state,negative_high,False,weekly_state_validated,3,0.0,0,0
2025-03-31,learned_order_extension,state,negative_high,False,weekly_state_ungated,3,0.0,0,0
2025-03-31,learned_order_extension,state,nonnegative_low,False,weekly_state_validated,1,0.0,0,0
2025-03-31,learned_order_extension,state,nonnegative_low,False,weekly_state_ungated,1,0.00349162041614115,1,0
2025-03-31,learned_order_extension,state,nonnegative_high,False,weekly_state_validated,0,,0,0
2025-03-31,learned_order_extension,state,nonnegative_high,False,weekly_state_ungated,0,,0,0
2025-03-31,learned_order_extension,global,all,False,weekly_global_validated,11,0.0,0,0
2025-03-31,learned_order_extension,global,all,False,weekly_global_ungated,11,0.0039007492907350647,1,0
2025-03-31,learned_order_offset,state,negative_low,False,weekly_state_validated,7,0.0,0,0
2025-03-31,learned_order_offset,state,negative_low,False,weekly_state_ungated,7,0.0047662053849294225,0,0
2025-03-31,learned_order_offset,state,negative_high,False,weekly_state_validated,3,0.0,0,0
2025-03-31,learned_order_offset,state,negative_high,False,weekly_state_ungated,3,0.0,0,0
2025-03-31,learned_order_offset,state,nonnegative_low,False,weekly_state_validated,1,0.0,0,0
2025-03-31,learned_order_offset,state,nonnegative_low,False,weekly_state_ungated,1,0.0033935802434016116,1,0
2025-03-31,learned_order_offset,state,nonnegative_high,False,weekly_state_validated,0,,0,0
2025-03-31,learned_order_offset,state,nonnegative_high,False,weekly_state_ungated,0,,0,0
2025-03-31,learned_order_offset,global,all,False,weekly_global_validated,11,0.0,0,0
2025-03-31,learned_order_offset,global,all,False,weekly_global_ungated,11,0.003907569887102478,1,0
2025-06-30,learned_market,state,negative_low,True,weekly_state_validated,0,,0,0
2025-06-30,learned_market,state,negative_low,True,weekly_state_ungated,0,,0,0
2025-06-30,learned_market,state,negative_high,False,weekly_state_validated,0,,0,0
2025-06-30,learned_market,state,negative_high,False,weekly_state_ungated,0,,0,0
2025-06-30,learned_market,state,nonnegative_low,False,weekly_state_validated,9,0.0,0,0
2025-06-30,learned_market,state,nonnegative_low,False,weekly_state_ungated,9,0.0014639570245188133,0,0
2025-06-30,learned_market,state,nonnegative_high,False,weekly_state_validated,4,0.0,0,0
2025-06-30,learned_market,state,nonnegative_high,False,weekly_state_ungated,4,-0.0007476394086061849,0,0
2025-06-30,learned_market,global,all,False,weekly_global_validated,13,0.0,0,0
2025-06-30,learned_market,global,all,False,weekly_global_ungated,13,-0.004906767403550648,0,0
2025-06-30,learned_vol_interaction,state,negative_low,True,weekly_state_validated,0,,0,0
2025-06-30,learned_vol_interaction,state,negative_low,True,weekly_state_ungated,0,,0,0
2025-06-30,learned_vol_interaction,state,negative_high,False,weekly_state_validated,0,,0,0
2025-06-30,learned_vol_interaction,state,negative_high,False,weekly_state_ungated,0,,0,0
2025-06-30,learned_vol_interaction,state,nonnegative_low,False,weekly_state_validated,9,0.0,0,0
2025-06-30,learned_vol_interaction,state,nonnegative_low,False,weekly_state_ungated,9,0.00130801258550912,0,0
2025-06-30,learned_vol_interaction,state,nonnegative_high,False,weekly_state_validated,4,0.0,0,0
2025-06-30,learned_vol_interaction,state,nonnegative_high,False,weekly_state_ungated,4,-0.0008412281499503294,0,0
2025-06-30,learned_vol_interaction,global,all,False,weekly_global_validated,13,0.0,0,0
2025-06-30,learned_vol_interaction,global,all,False,weekly_global_ungated,13,-0.004817010475400862,1,0
2025-06-30,learned_order_extension,state,negative_low,True,weekly_state_validated,0,,0,0
2025-06-30,learned_order_extension,state,negative_low,True,weekly_state_ungated,0,,0,0
2025-06-30,learned_order_extension,state,negative_high,False,weekly_state_validated,0,,0,0
2025-06-30,learned_order_extension,state,negative_high,False,weekly_state_ungated,0,,0,0
2025-06-30,learned_order_extension,state,nonnegative_low,False,weekly_state_validated,9,0.0,0,0
2025-06-30,learned_order_extension,state,nonnegative_low,False,weekly_state_ungated,9,6.125745600073384e-05,0,0
2025-06-30,learned_order_extension,state,nonnegative_high,False,weekly_state_validated,4,0.0,0,0
2025-06-30,learned_order_extension,state,nonnegative_high,False,weekly_state_ungated,4,-0.001080195659439613,0,0
2025-06-30,learned_order_extension,global,all,False,weekly_global_validated,13,0.0,0,0
2025-06-30,learned_order_extension,global,all,False,weekly_global_ungated,13,-0.004923541474115669,1,0
2025-06-30,learned_order_offset,state,negative_low,True,weekly_state_validated,0,,0,0
2025-06-30,learned_order_offset,state,negative_low,True,weekly_state_ungated,0,,0,0
2025-06-30,learned_order_offset,state,negative_high,False,weekly_state_validated,0,,0,0
2025-06-30,learned_order_offset,state,negative_high,False,weekly_state_ungated,0,,0,0
2025-06-30,learned_order_offset,state,nonnegative_low,False,weekly_state_validated,9,0.0,0,0
2025-06-30,learned_order_offset,state,nonnegative_low,False,weekly_state_ungated,9,1.5438820647436142e-05,0,0
2025-06-30,learned_order_offset,state,nonnegative_high,False,weekly_state_validated,4,0.0,0,0
2025-06-30,learned_order_offset,state,nonnegative_high,False,weekly_state_ungated,4,-0.0010698727396046687,0,0
2025-06-30,learned_order_offset,global,all,False,weekly_global_validated,13,0.0,0,0
2025-06-30,learned_order_offset,global,all,False,weekly_global_ungated,13,-0.004952852206872454,1,0
2025-09-30,learned_market,state,negative_low,False,weekly_state_validated,0,,0,0
2025-09-30,learned_market,state,negative_low,False,weekly_state_ungated,0,,0,0
2025-09-30,learned_market,state,negative_high,False,weekly_state_validated,0,,0,0
2025-09-30,learned_market,state,negative_high,False,weekly_state_ungated,0,,0,0
2025-09-30,learned_market,state,nonnegative_low,False,weekly_state_validated,6,0.0,0,0
2025-09-30,learned_market,state,nonnegative_low,False,weekly_state_ungated,6,0.0,0,0
2025-09-30,learned_market,state,nonnegative_high,False,weekly_state_validated,6,0.0,0,0
2025-09-30,learned_market,state,nonnegative_high,False,weekly_state_ungated,6,-0.0008292060622127895,0,0
2025-09-30,learned_market,global,all,False,weekly_global_validated,12,0.0,0,0
2025-09-30,learned_market,global,all,False,weekly_global_ungated,12,0.0050550891054253035,0,0
2025-09-30,learned_vol_interaction,state,negative_low,False,weekly_state_validated,0,,0,0
2025-09-30,learned_vol_interaction,state,negative_low,False,weekly_state_ungated,0,,0,0
2025-09-30,learned_vol_interaction,state,negative_high,False,weekly_state_validated,0,,0,0
2025-09-30,learned_vol_interaction,state,negative_high,False,weekly_state_ungated,0,,0,0
2025-09-30,learned_vol_interaction,state,nonnegative_low,False,weekly_state_validated,6,0.0,0,0
2025-09-30,learned_vol_interaction,state,nonnegative_low,False,weekly_state_ungated,6,0.0,0,0
2025-09-30,learned_vol_interaction,state,nonnegative_high,False,weekly_state_validated,6,0.0,0,0
2025-09-30,learned_vol_interaction,state,nonnegative_high,False,weekly_state_ungated,6,-0.0008148593785316192,0,0
2025-09-30,learned_vol_interaction,global,all,False,weekly_global_validated,12,0.0,0,0
2025-09-30,learned_vol_interaction,global,all,False,weekly_global_ungated,12,0.004864173798708377,0,0
2025-09-30,learned_order_extension,state,negative_low,False,weekly_state_validated,0,,0,0
2025-09-30,learned_order_extension,state,negative_low,False,weekly_state_ungated,0,,0,0
2025-09-30,learned_order_extension,state,negative_high,False,weekly_state_validated,0,,0,0
2025-09-30,learned_order_extension,state,negative_high,False,weekly_state_ungated,0,,0,0
2025-09-30,learned_order_extension,state,nonnegative_low,False,weekly_state_validated,6,0.0,0,0
2025-09-30,learned_order_extension,state,nonnegative_low,False,weekly_state_ungated,6,0.0,0,0
2025-09-30,learned_order_extension,state,nonnegative_high,False,weekly_state_validated,6,0.0,0,0
2025-09-30,learned_order_extension,state,nonnegative_high,False,weekly_state_ungated,6,-0.0013886547530874334,0,0
2025-09-30,learned_order_extension,global,all,False,weekly_global_validated,12,0.0,0,0
2025-09-30,learned_order_extension,global,all,False,weekly_global_ungated,12,0.006807166880354514,0,0
2025-09-30,learned_order_offset,state,negative_low,False,weekly_state_validated,0,,0,0
2025-09-30,learned_order_offset,state,negative_low,False,weekly_state_ungated,0,,0,0
2025-09-30,learned_order_offset,state,negative_high,False,weekly_state_validated,0,,0,0
2025-09-30,learned_order_offset,state,negative_high,False,weekly_state_ungated,0,,0,0
2025-09-30,learned_order_offset,state,nonnegative_low,False,weekly_state_validated,6,0.0,0,0
2025-09-30,learned_order_offset,state,nonnegative_low,False,weekly_state_ungated,6,0.0,0,0
2025-09-30,learned_order_offset,state,nonnegative_high,False,weekly_state_validated,6,0.0,0,0
2025-09-30,learned_order_offset,state,nonnegative_high,False,weekly_state_ungated,6,-0.001402224406227684,0,0
2025-09-30,learned_order_offset,global,all,False,weekly_global_validated,12,0.0,0,0
2025-09-30,learned_order_offset,global,all,False,weekly_global_ungated,12,0.006850279211263324,0,0
2025-12-31,learned_market,state,negative_low,False,weekly_state_validated,2,0.0,0,0
2025-12-31,learned_market,state,negative_low,False,weekly_state_ungated,2,0.0,0,0
2025-12-31,learned_market,state,negative_high,False,weekly_state_validated,1,0.0,0,0
2025-12-31,learned_market,state,negative_high,False,weekly_state_ungated,1,0.0,0,0
2025-12-31,learned_market,state,nonnegative_low,False,weekly_state_validated,7,0.0,0,0
2025-12-31,learned_market,state,nonnegative_low,False,weekly_state_ungated,7,0.0,0,0
2025-12-31,learned_market,state,nonnegative_high,False,weekly_state_validated,1,0.0,0,0
2025-12-31,learned_market,state,nonnegative_high,False,weekly_state_ungated,1,0.0,0,0
2025-12-31,learned_market,global,all,False,weekly_global_validated,11,0.0,0,0
2025-12-31,learned_market,global,all,False,weekly_global_ungated,11,0.0,0,0
2025-12-31,learned_vol_interaction,state,negative_low,False,weekly_state_validated,2,0.0,0,0
2025-12-31,learned_vol_interaction,state,negative_low,False,weekly_state_ungated,2,0.0,0,0
2025-12-31,learned_vol_interaction,state,negative_high,False,weekly_state_validated,1,0.0,0,0
2025-12-31,learned_vol_interaction,state,negative_high,False,weekly_state_ungated,1,0.0,0,0
2025-12-31,learned_vol_interaction,state,nonnegative_low,False,weekly_state_validated,7,0.0,0,0
2025-12-31,learned_vol_interaction,state,nonnegative_low,False,weekly_state_ungated,7,0.0,0,0
2025-12-31,learned_vol_interaction,state,nonnegative_high,False,weekly_state_validated,1,0.0,0,0
2025-12-31,learned_vol_interaction,state,nonnegative_high,False,weekly_state_ungated,1,0.0,0,0
2025-12-31,learned_vol_interaction,global,all,False,weekly_global_validated,11,0.0,0,0
2025-12-31,learned_vol_interaction,global,all,False,weekly_global_ungated,11,0.0,0,0
2025-12-31,learned_order_extension,state,negative_low,False,weekly_state_validated,2,0.0,0,0
2025-12-31,learned_order_extension,state,negative_low,False,weekly_state_ungated,2,0.0,0,0
2025-12-31,learned_order_extension,state,negative_high,False,weekly_state_validated,1,0.0,0,0
2025-12-31,learned_order_extension,state,negative_high,False,weekly_state_ungated,1,0.0,0,0
2025-12-31,learned_order_extension,state,nonnegative_low,False,weekly_state_validated,7,0.0,0,0
2025-12-31,learned_order_extension,state,nonnegative_low,False,weekly_state_ungated,7,0.0,0,0
2025-12-31,learned_order_extension,state,nonnegative_high,False,weekly_state_validated,1,0.0,0,0
2025-12-31,learned_order_extension,state,nonnegative_high,False,weekly_state_ungated,1,0.0,0,0
2025-12-31,learned_order_extension,global,all,False,weekly_global_validated,11,0.0,0,0
2025-12-31,learned_order_extension,global,all,False,weekly_global_ungated,11,0.0,0,0
2025-12-31,learned_order_offset,state,negative_low,False,weekly_state_validated,2,0.0,0,0
2025-12-31,learned_order_offset,state,negative_low,False,weekly_state_ungated,2,0.0,0,0
2025-12-31,learned_order_offset,state,negative_high,False,weekly_state_validated,1,0.0,0,0
2025-12-31,learned_order_offset,state,negative_high,False,weekly_state_ungated,1,0.0,0,0
2025-12-31,learned_order_offset,state,nonnegative_low,False,weekly_state_validated,7,0.0,0,0
2025-12-31,learned_order_offset,state,nonnegative_low,False,weekly_state_ungated,7,0.0,0,0
2025-12-31,learned_order_offset,state,nonnegative_high,False,weekly_state_validated,1,0.0,0,0
2025-12-31,learned_order_offset,state,nonnegative_high,False,weekly_state_ungated,1,0.0,0,0
2025-12-31,learned_order_offset,global,all,False,weekly_global_validated,11,0.0,0,0
2025-12-31,learned_order_offset,global,all,False,weekly_global_ungated,11,0.0,0,0
2026-03-31,learned_market,state,negative_low,False,weekly_state_validated,0,,0,0
2026-03-31,learned_market,state,negative_low,False,weekly_state_ungated,0,,0,0
2026-03-31,learned_market,state,negative_high,False,weekly_state_validated,3,0.0,0,0
2026-03-31,learned_market,state,negative_high,False,weekly_state_ungated,3,0.0,0,0
2026-03-31,learned_market,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2026-03-31,learned_market,state,nonnegative_low,False,weekly_state_ungated,2,-0.032191958994085945,0,1
2026-03-31,learned_market,state,nonnegative_high,False,weekly_state_validated,6,0.0,0,0
2026-03-31,learned_market,state,nonnegative_high,False,weekly_state_ungated,6,-0.0022821610473085646,0,0
2026-03-31,learned_market,global,all,False,weekly_global_validated,11,0.0,0,0
2026-03-31,learned_market,global,all,False,weekly_global_ungated,11,-0.028141914261935706,1,4
2026-03-31,learned_vol_interaction,state,negative_low,False,weekly_state_validated,0,,0,0
2026-03-31,learned_vol_interaction,state,negative_low,False,weekly_state_ungated,0,,0,0
2026-03-31,learned_vol_interaction,state,negative_high,False,weekly_state_validated,3,0.0,0,0
2026-03-31,learned_vol_interaction,state,negative_high,False,weekly_state_ungated,3,0.0,0,0
2026-03-31,learned_vol_interaction,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2026-03-31,learned_vol_interaction,state,nonnegative_low,False,weekly_state_ungated,2,-0.03277407766409379,0,1
2026-03-31,learned_vol_interaction,state,nonnegative_high,False,weekly_state_validated,6,0.0,0,0
2026-03-31,learned_vol_interaction,state,nonnegative_high,False,weekly_state_ungated,6,-0.0025978270992165903,0,0
2026-03-31,learned_vol_interaction,global,all,False,weekly_global_validated,11,0.0,0,0
2026-03-31,learned_vol_interaction,global,all,False,weekly_global_ungated,11,-0.028650572758663975,1,4
2026-03-31,learned_order_extension,state,negative_low,False,weekly_state_validated,0,,0,0
2026-03-31,learned_order_extension,state,negative_low,False,weekly_state_ungated,0,,0,0
2026-03-31,learned_order_extension,state,negative_high,False,weekly_state_validated,3,0.0,0,0
2026-03-31,learned_order_extension,state,negative_high,False,weekly_state_ungated,3,0.0,0,0
2026-03-31,learned_order_extension,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2026-03-31,learned_order_extension,state,nonnegative_low,False,weekly_state_ungated,2,-0.035320277996239643,0,0
2026-03-31,learned_order_extension,state,nonnegative_high,False,weekly_state_validated,6,0.0,0,0
2026-03-31,learned_order_extension,state,nonnegative_high,False,weekly_state_ungated,6,-0.003188220075382067,1,0
2026-03-31,learned_order_extension,global,all,False,weekly_global_validated,11,0.0,0,0
2026-03-31,learned_order_extension,global,all,False,weekly_global_ungated,11,-0.029516979792690502,2,3
2026-03-31,learned_order_offset,state,negative_low,False,weekly_state_validated,0,,0,0
2026-03-31,learned_order_offset,state,negative_low,False,weekly_state_ungated,0,,0,0
2026-03-31,learned_order_offset,state,negative_high,False,weekly_state_validated,3,0.0,0,0
2026-03-31,learned_order_offset,state,negative_high,False,weekly_state_ungated,3,0.0,0,0
2026-03-31,learned_order_offset,state,nonnegative_low,False,weekly_state_validated,2,0.0,0,0
2026-03-31,learned_order_offset,state,nonnegative_low,False,weekly_state_ungated,2,-0.03544986912964963,0,0
2026-03-31,learned_order_offset,state,nonnegative_high,False,weekly_state_validated,6,0.0,0,0
2026-03-31,learned_order_offset,state,nonnegative_high,False,weekly_state_ungated,6,-0.0031769489554441762,1,0
2026-03-31,learned_order_offset,global,all,False,weekly_global_validated,11,0.0,0,0
2026-03-31,learned_order_offset,global,all,False,weekly_global_ungated,11,-0.02955956610982554,2,3
2026-06-30,learned_market,state,negative_low,False,weekly_state_validated,0,,0,0
2026-06-30,learned_market,state,negative_low,False,weekly_state_ungated,0,,0,0
2026-06-30,learned_market,state,negative_high,False,weekly_state_validated,6,0.0,0,0
2026-06-30,learned_market,state,negative_high,False,weekly_state_ungated,6,0.0,0,0
2026-06-30,learned_market,state,nonnegative_low,False,weekly_state_validated,0,,0,0
2026-06-30,learned_market,state,nonnegative_low,False,weekly_state_ungated,0,,0,0
2026-06-30,learned_market,state,nonnegative_high,True,weekly_state_validated,2,0.01713024756523579,1,0
2026-06-30,learned_market,state,nonnegative_high,True,weekly_state_ungated,2,0.01713024756523579,1,0
2026-06-30,learned_market,global,all,True,weekly_global_validated,8,0.021409684257449303,3,1
2026-06-30,learned_market,global,all,True,weekly_global_ungated,8,0.021409684257449303,3,1
2026-06-30,learned_vol_interaction,state,negative_low,False,weekly_state_validated,0,,0,0
2026-06-30,learned_vol_interaction,state,negative_low,False,weekly_state_ungated,0,,0,0
2026-06-30,learned_vol_interaction,state,negative_high,False,weekly_state_validated,6,0.0,0,0
2026-06-30,learned_vol_interaction,state,negative_high,False,weekly_state_ungated,6,0.0,0,0
2026-06-30,learned_vol_interaction,state,nonnegative_low,False,weekly_state_validated,0,,0,0
2026-06-30,learned_vol_interaction,state,nonnegative_low,False,weekly_state_ungated,0,,0,0
2026-06-30,learned_vol_interaction,state,nonnegative_high,True,weekly_state_validated,2,0.01798144354611511,0,0
2026-06-30,learned_vol_interaction,state,nonnegative_high,True,weekly_state_ungated,2,0.01798144354611511,0,0
2026-06-30,learned_vol_interaction,global,all,True,weekly_global_validated,8,0.022615712900936665,1,0
2026-06-30,learned_vol_interaction,global,all,True,weekly_global_ungated,8,0.022615712900936665,1,0
2026-06-30,learned_order_extension,state,negative_low,False,weekly_state_validated,0,,0,0
2026-06-30,learned_order_extension,state,negative_low,False,weekly_state_ungated,0,,0,0
2026-06-30,learned_order_extension,state,negative_high,False,weekly_state_validated,6,0.0,0,0
2026-06-30,learned_order_extension,state,negative_high,False,weekly_state_ungated,6,0.0,0,0
2026-06-30,learned_order_extension,state,nonnegative_low,False,weekly_state_validated,0,,0,0
2026-06-30,learned_order_extension,state,nonnegative_low,False,weekly_state_ungated,0,,0,0
2026-06-30,learned_order_extension,state,nonnegative_high,False,weekly_state_validated,2,0.0,0,0
2026-06-30,learned_order_extension,state,nonnegative_high,False,weekly_state_ungated,2,0.01755325788302424,2,0
2026-06-30,learned_order_extension,global,all,False,weekly_global_validated,8,0.0,0,0
2026-06-30,learned_order_extension,global,all,False,weekly_global_ungated,8,0.02017080447145325,4,1
2026-06-30,learned_order_offset,state,negative_low,False,weekly_state_validated,0,,0,0
2026-06-30,learned_order_offset,state,negative_low,False,weekly_state_ungated,0,,0,0
2026-06-30,learned_order_offset,state,negative_high,False,weekly_state_validated,6,0.0,0,0
2026-06-30,learned_order_offset,state,negative_high,False,weekly_state_ungated,6,0.0,0,0
2026-06-30,learned_order_offset,state,nonnegative_low,False,weekly_state_validated,0,,0,0
2026-06-30,learned_order_offset,state,nonnegative_low,False,weekly_state_ungated,0,,0,0
2026-06-30,learned_order_offset,state,nonnegative_high,False,weekly_state_validated,2,0.0,0,0
2026-06-30,learned_order_offset,state,nonnegative_high,False,weekly_state_ungated,2,0.017475101428673853,2,0
2026-06-30,learned_order_offset,global,all,False,weekly_global_validated,8,0.0,0,0
2026-06-30,learned_order_offset,global,all,False,weekly_global_ungated,8,0.020183637369079837,4,1
