cadence,cutoff,method,state,mode,training_n,validation_n,accepted,reason,brier_difference,correct_difference,baseline_correct,candidate_correct,metric_eligible,loo_n,metric_flip_count,full_flip_count,minimum_support_boundary,sensitivity_class,helpful_brier_weeks,harmful_brier_weeks,largest_helpful_share,future_n,future_brier_vs_annual,future_recoveries,future_regressions
monthly,2024-07-31,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-07-31,learned_order_offset,nonnegative_low,ready,13,8,True,accepted,-0.0015964985742933924,0,5,5,True,8,2,2,False,accepted_metric_fragile,5,3,0.22733345058069165,0,,0,0
monthly,2024-07-31,learned_order_offset,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-08-31,learned_market,negative_low,ready,33,9,False,direction_worse,-0.010917692450852568,-1,6,5,True,9,2,2,False,rejected_metric_fragile,6,3,0.19060418387463626,3,0.023663501127370038,0,0
monthly,2024-08-31,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-08-31,learned_market,nonnegative_low,ready,13,4,False,insufficient_validation,-0.001564494228673767,0,4,4,False,0,0,0,False,unsupported,4,0,0.29666688212952314,0,,0,0
monthly,2024-08-31,learned_market,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
monthly,2024-08-31,learned_vol_interaction,negative_low,ready,33,9,True,accepted,-0.011563875940517694,1,5,6,True,9,0,0,False,accepted_single_drop_stable,6,3,0.1918698251243943,3,0.024863231031018517,0,0
monthly,2024-08-31,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-08-31,learned_vol_interaction,nonnegative_low,ready,13,4,False,insufficient_validation,-0.0016311373552298641,0,4,4,False,0,0,0,False,unsupported,4,0,0.30608171020355895,0,,0,0
monthly,2024-08-31,learned_vol_interaction,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
monthly,2024-08-31,learned_order_extension,negative_low,ready,33,9,True,accepted,-0.013395195290362847,0,5,5,True,9,2,2,False,accepted_metric_fragile,6,3,0.18988122682372413,3,0.023246898040610794,0,0
monthly,2024-08-31,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-08-31,learned_order_extension,nonnegative_low,ready,13,4,False,insufficient_validation,0.0009815716505973265,0,4,4,False,0,0,0,False,unsupported,0,4,,0,,0,0
monthly,2024-08-31,learned_order_extension,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
monthly,2024-08-31,learned_order_offset,negative_low,ready,33,9,True,accepted,-0.013506078479284225,0,5,5,True,9,2,2,False,accepted_metric_fragile,6,3,0.18954246624094212,3,0.0232457966564819,0,0
monthly,2024-08-31,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-08-31,learned_order_offset,nonnegative_low,ready,13,4,False,insufficient_validation,0.0010721932263821551,0,4,4,False,0,0,0,False,unsupported,0,4,,0,,0,0
monthly,2024-08-31,learned_order_offset,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,1,0.0,0,0
monthly,2024-09-30,learned_market,negative_low,ready,32,12,False,brier_not_better,0.0012018337169686817,-1,8,7,True,12,2,2,False,rejected_metric_fragile,7,5,0.2008824178860377,0,,0,0
monthly,2024-09-30,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-09-30,learned_market,nonnegative_low,ready,14,1,False,insufficient_validation,-0.012455935363811649,0,1,1,False,0,0,0,False,unsupported,1,0,1.0,0,,0,0
monthly,2024-09-30,learned_market,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
monthly,2024-09-30,learned_vol_interaction,negative_low,ready,32,12,False,brier_not_better,0.001553535105730544,1,7,8,True,12,5,5,False,rejected_metric_fragile,7,5,0.2088064773080374,0,,0,0
monthly,2024-09-30,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-09-30,learned_vol_interaction,nonnegative_low,ready,14,1,False,insufficient_validation,-0.012649787725730388,0,1,1,False,0,0,0,False,unsupported,1,0,1.0,0,,0,0
monthly,2024-09-30,learned_vol_interaction,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
monthly,2024-09-30,learned_order_extension,negative_low,ready,32,12,True,accepted,-0.001503775116110213,0,7,7,True,12,7,7,False,accepted_metric_fragile,7,5,0.1921899166124368,0,,0,0
monthly,2024-09-30,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-09-30,learned_order_extension,nonnegative_low,ready,14,1,False,insufficient_validation,-0.011906832801606593,0,1,1,False,0,0,0,False,unsupported,1,0,1.0,0,,0,0
monthly,2024-09-30,learned_order_extension,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
monthly,2024-09-30,learned_order_offset,negative_low,ready,32,12,True,accepted,-0.0016389919913781133,0,7,7,True,12,7,7,False,accepted_metric_fragile,7,5,0.19119524850193295,0,,0,0
monthly,2024-09-30,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-09-30,learned_order_offset,nonnegative_low,ready,14,1,False,insufficient_validation,-0.011846124287131027,0,1,1,False,0,0,0,False,unsupported,1,0,1.0,0,,0,0
monthly,2024-09-30,learned_order_offset,nonnegative_high,ready,2,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
monthly,2024-10-31,learned_market,negative_low,ready,32,9,True,accepted,-0.004129055839264371,1,5,6,True,9,2,2,False,accepted_metric_fragile,6,3,0.24663442321650478,0,,0,0
monthly,2024-10-31,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-10-31,learned_market,nonnegative_low,ready,14,1,False,insufficient_validation,-0.012455935363811649,0,1,1,False,0,0,0,False,unsupported,1,0,1.0,0,,0,0
monthly,2024-10-31,learned_market,nonnegative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,5,0.0,0,0
monthly,2024-10-31,learned_vol_interaction,negative_low,ready,32,9,True,accepted,-0.0033669341110934606,1,5,6,True,9,2,2,False,accepted_metric_fragile,6,3,0.25947485002079856,0,,0,0
monthly,2024-10-31,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-10-31,learned_vol_interaction,nonnegative_low,ready,14,1,False,insufficient_validation,-0.012649787725730388,0,1,1,False,0,0,0,False,unsupported,1,0,1.0,0,,0,0
monthly,2024-10-31,learned_vol_interaction,nonnegative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,5,0.0,0,0
monthly,2024-10-31,learned_order_extension,negative_low,ready,32,9,True,accepted,-0.007121653221733675,0,5,5,True,9,1,1,False,accepted_metric_fragile,6,3,0.2334993156313964,0,,0,0
monthly,2024-10-31,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-10-31,learned_order_extension,nonnegative_low,ready,14,1,False,insufficient_validation,-0.011906832801606593,0,1,1,False,0,0,0,False,unsupported,1,0,1.0,0,,0,0
monthly,2024-10-31,learned_order_extension,nonnegative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,5,0.0,0,0
monthly,2024-10-31,learned_order_offset,negative_low,ready,32,9,True,accepted,-0.007319772964720885,0,5,5,True,9,1,1,False,accepted_metric_fragile,6,3,0.2321498748929744,0,,0,0
monthly,2024-10-31,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-10-31,learned_order_offset,nonnegative_low,ready,14,1,False,insufficient_validation,-0.011846124287131027,0,1,1,False,0,0,0,False,unsupported,1,0,1.0,0,,0,0
monthly,2024-10-31,learned_order_offset,nonnegative_high,ready,2,3,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,5,0.0,0,0
monthly,2024-11-30,learned_market,negative_low,ready,32,6,False,brier_not_better,0.0012470210620974555,0,4,4,True,6,2,2,False,rejected_metric_fragile,4,2,0.27913157269895067,0,,0,0
monthly,2024-11-30,learned_market,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-11-30,learned_market,nonnegative_low,ready,14,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,2,0.0031326698139658576,0,0
monthly,2024-11-30,learned_market,nonnegative_high,ready,2,7,False,insufficient_state_train,0.0,0,6,6,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2024-11-30,learned_vol_interaction,negative_low,ready,32,6,False,brier_not_better,0.0028301643977279925,0,4,4,True,6,2,2,False,rejected_metric_fragile,4,2,0.28704837489216606,0,,0,0
monthly,2024-11-30,learned_vol_interaction,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-11-30,learned_vol_interaction,nonnegative_low,ready,14,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,2,0.0034391607656365647,0,0
monthly,2024-11-30,learned_vol_interaction,nonnegative_high,ready,2,7,False,insufficient_state_train,0.0,0,6,6,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2024-11-30,learned_order_extension,negative_low,ready,32,6,True,accepted,-0.001839659915831691,0,4,4,True,6,4,4,False,accepted_metric_fragile,4,2,0.2695545033093917,0,,0,0
monthly,2024-11-30,learned_order_extension,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-11-30,learned_order_extension,nonnegative_low,ready,14,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,2,0.003485422083572373,0,0
monthly,2024-11-30,learned_order_extension,nonnegative_high,ready,2,7,False,insufficient_state_train,0.0,0,6,6,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2024-11-30,learned_order_offset,negative_low,ready,32,6,True,accepted,-0.0020952232500473975,0,4,4,True,6,4,4,False,accepted_metric_fragile,4,2,0.26936836606901776,0,,0,0
monthly,2024-11-30,learned_order_offset,negative_high,ready,4,0,False,insufficient_state_train,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-11-30,learned_order_offset,nonnegative_low,ready,14,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,2,0.003449950224226561,0,0
monthly,2024-11-30,learned_order_offset,nonnegative_high,ready,2,7,False,insufficient_state_train,0.0,0,6,6,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2024-12-31,learned_market,negative_low,annual_reset,32,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_market,negative_high,annual_reset,4,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
monthly,2024-12-31,learned_market,nonnegative_low,annual_reset,14,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_market,nonnegative_high,annual_reset,2,11,False,annual_reset,0.0,0,9,9,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_vol_interaction,negative_low,annual_reset,32,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_vol_interaction,negative_high,annual_reset,4,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
monthly,2024-12-31,learned_vol_interaction,nonnegative_low,annual_reset,14,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_vol_interaction,nonnegative_high,annual_reset,2,11,False,annual_reset,0.0,0,10,10,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_order_extension,negative_low,annual_reset,32,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_order_extension,negative_high,annual_reset,4,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
monthly,2024-12-31,learned_order_extension,nonnegative_low,annual_reset,14,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_order_extension,nonnegative_high,annual_reset,2,11,False,annual_reset,0.0,0,10,10,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_order_offset,negative_low,annual_reset,32,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_order_offset,negative_high,annual_reset,4,0,False,annual_reset,,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
monthly,2024-12-31,learned_order_offset,nonnegative_low,annual_reset,14,1,False,annual_reset,0.0,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2024-12-31,learned_order_offset,nonnegative_high,annual_reset,2,11,False,annual_reset,0.0,0,9,9,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_market,negative_low,q1_guard,32,0,False,q1_guard,,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
monthly,2025-01-31,learned_market,negative_high,q1_guard,3,3,False,q1_guard,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_market,nonnegative_low,q1_guard,13,2,False,q1_guard,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_market,nonnegative_high,q1_guard,4,8,False,q1_guard,0.0,0,6,6,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_vol_interaction,negative_low,q1_guard,32,0,False,q1_guard,,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
monthly,2025-01-31,learned_vol_interaction,negative_high,q1_guard,3,3,False,q1_guard,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_vol_interaction,nonnegative_low,q1_guard,13,2,False,q1_guard,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_vol_interaction,nonnegative_high,q1_guard,4,8,False,q1_guard,0.0,0,7,7,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_order_extension,negative_low,q1_guard,32,0,False,q1_guard,,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
monthly,2025-01-31,learned_order_extension,negative_high,q1_guard,3,3,False,q1_guard,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_order_extension,nonnegative_low,q1_guard,13,2,False,q1_guard,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_order_extension,nonnegative_high,q1_guard,4,8,False,q1_guard,0.0,0,7,7,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_order_offset,negative_low,q1_guard,32,0,False,q1_guard,,0,0,0,False,0,0,0,False,unsupported,0,0,,4,0.0,0,0
monthly,2025-01-31,learned_order_offset,negative_high,q1_guard,3,3,False,q1_guard,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_order_offset,nonnegative_low,q1_guard,13,2,False,q1_guard,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-01-31,learned_order_offset,nonnegative_high,q1_guard,4,8,False,q1_guard,0.0,0,6,6,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-02-28,learned_market,negative_low,q1_guard,30,2,False,q1_guard,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2025-02-28,learned_market,negative_high,q1_guard,3,4,False,q1_guard,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-02-28,learned_market,nonnegative_low,q1_guard,12,2,False,q1_guard,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2025-02-28,learned_market,nonnegative_high,q1_guard,7,5,False,q1_guard,0.0,0,4,4,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-02-28,learned_vol_interaction,negative_low,q1_guard,30,2,False,q1_guard,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2025-02-28,learned_vol_interaction,negative_high,q1_guard,3,4,False,q1_guard,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-02-28,learned_vol_interaction,nonnegative_low,q1_guard,12,2,False,q1_guard,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2025-02-28,learned_vol_interaction,nonnegative_high,q1_guard,7,5,False,q1_guard,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-02-28,learned_order_extension,negative_low,q1_guard,30,2,False,q1_guard,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2025-02-28,learned_order_extension,negative_high,q1_guard,3,4,False,q1_guard,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-02-28,learned_order_extension,nonnegative_low,q1_guard,12,2,False,q1_guard,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2025-02-28,learned_order_extension,nonnegative_high,q1_guard,7,5,False,q1_guard,0.0,0,5,5,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-02-28,learned_order_offset,negative_low,q1_guard,30,2,False,q1_guard,0.0,0,2,2,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2025-02-28,learned_order_offset,negative_high,q1_guard,3,4,False,q1_guard,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-02-28,learned_order_offset,nonnegative_low,q1_guard,12,2,False,q1_guard,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,2,0.0,0,0
monthly,2025-02-28,learned_order_offset,nonnegative_high,q1_guard,7,5,False,q1_guard,0.0,0,4,4,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-03-31,learned_market,negative_low,ready,25,5,False,brier_not_better,0.004311907211239019,0,4,4,True,5,3,0,True,rejected_metric_fragile,2,3,0.505862434891585,0,,0,0
monthly,2025-03-31,learned_market,negative_high,ready,3,4,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
monthly,2025-03-31,learned_market,nonnegative_low,ready,12,4,False,insufficient_validation,0.00046754658346376265,0,1,1,False,0,0,0,False,unsupported,2,2,0.5851877250761042,0,,0,0
monthly,2025-03-31,learned_market,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-03-31,learned_vol_interaction,negative_low,ready,25,5,False,brier_not_better,0.004064020207986768,1,4,5,True,5,3,0,True,rejected_metric_fragile,2,3,0.5068227419589637,0,,0,0
monthly,2025-03-31,learned_vol_interaction,negative_high,ready,3,4,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
monthly,2025-03-31,learned_vol_interaction,nonnegative_low,ready,12,4,False,insufficient_validation,0.0005092152269302319,0,1,1,False,0,0,0,False,unsupported,2,2,0.5948649893824718,0,,0,0
monthly,2025-03-31,learned_vol_interaction,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-03-31,learned_order_extension,negative_low,ready,25,5,False,brier_not_better,0.003055441826207811,1,3,4,True,5,3,0,True,rejected_metric_fragile,2,3,0.5102354454548261,0,,0,0
monthly,2025-03-31,learned_order_extension,negative_high,ready,3,4,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
monthly,2025-03-31,learned_order_extension,nonnegative_low,ready,12,4,False,insufficient_validation,0.0003285208872410225,0,1,1,False,0,0,0,False,unsupported,2,2,0.6253137208362262,0,,0,0
monthly,2025-03-31,learned_order_extension,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-03-31,learned_order_offset,negative_low,ready,25,5,False,brier_not_better,0.00313677109125044,1,3,4,True,5,3,0,True,rejected_metric_fragile,2,3,0.5114479528895625,0,,0,0
monthly,2025-03-31,learned_order_offset,negative_high,ready,3,4,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,3,0.0,0,0
monthly,2025-03-31,learned_order_offset,nonnegative_low,ready,12,4,False,insufficient_validation,0.0003212375529698594,0,1,1,False,0,0,0,False,unsupported,2,2,0.6240077709788274,0,,0,0
monthly,2025-03-31,learned_order_offset,nonnegative_high,ready,12,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-04-30,learned_market,negative_low,ready,22,6,True,accepted,-0.0015546493930911666,1,4,5,True,6,3,3,False,accepted_metric_fragile,3,3,0.3601822389755366,4,0.006720948020320559,0,0
monthly,2025-04-30,learned_market,negative_high,ready,3,5,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-04-30,learned_market,nonnegative_low,ready,14,2,False,insufficient_validation,-3.847679445090346e-05,0,0,0,False,0,0,0,False,unsupported,1,1,1.0,0,,0,0
monthly,2025-04-30,learned_market,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-04-30,learned_vol_interaction,negative_low,ready,22,6,True,accepted,-0.0017009218380809321,1,4,5,True,6,3,3,False,accepted_metric_fragile,3,3,0.3573582807175626,4,0.0070494035856895,0,0
monthly,2025-04-30,learned_vol_interaction,negative_high,ready,3,5,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-04-30,learned_vol_interaction,nonnegative_low,ready,14,2,False,insufficient_validation,-4.183951135919295e-05,0,0,0,False,0,0,0,False,unsupported,1,1,1.0,0,,0,0
monthly,2025-04-30,learned_vol_interaction,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-04-30,learned_order_extension,negative_low,ready,22,6,True,accepted,-0.0029108790388585695,1,3,4,True,6,3,3,False,accepted_metric_fragile,3,3,0.34884351178857487,4,0.008233952274314144,0,0
monthly,2025-04-30,learned_order_extension,negative_high,ready,3,5,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-04-30,learned_order_extension,nonnegative_low,ready,14,2,False,insufficient_validation,-1.2336113498045975e-05,0,0,0,False,0,0,0,False,unsupported,1,1,1.0,0,,0,0
monthly,2025-04-30,learned_order_extension,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-04-30,learned_order_offset,negative_low,ready,22,6,True,accepted,-0.002912014414099056,1,3,4,True,6,3,3,False,accepted_metric_fragile,3,3,0.34915769998597707,4,0.008277550336857831,0,0
monthly,2025-04-30,learned_order_offset,negative_high,ready,3,5,False,insufficient_state_train,0.0,0,3,3,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-04-30,learned_order_offset,nonnegative_low,ready,14,2,False,insufficient_validation,4.605045703098831e-08,0,0,0,False,0,0,0,False,unsupported,1,1,1.0,0,,0,0
monthly,2025-04-30,learned_order_offset,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-05-31,learned_market,negative_low,ready,19,8,False,brier_not_better,0.0004529645924180054,1,5,6,True,8,4,4,False,rejected_metric_fragile,4,4,0.3190691217817956,3,-0.0021869289376187373,0,0
monthly,2025-05-31,learned_market,negative_high,ready,6,3,False,insufficient_state_train,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-05-31,learned_market,nonnegative_low,ready,14,2,False,insufficient_validation,-3.847679445090346e-05,0,0,0,False,0,0,0,False,unsupported,1,1,1.0,1,0.0026390500647771042,0,0
monthly,2025-05-31,learned_market,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-05-31,learned_vol_interaction,negative_low,ready,19,8,False,brier_not_better,0.0004564819902507823,1,5,6,True,8,4,4,False,rejected_metric_fragile,4,4,0.32163694742943333,3,-0.002314635005431387,0,0
monthly,2025-05-31,learned_vol_interaction,negative_high,ready,6,3,False,insufficient_state_train,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-05-31,learned_vol_interaction,nonnegative_low,ready,14,2,False,insufficient_validation,-4.183951135919295e-05,0,0,0,False,0,0,0,False,unsupported,1,1,1.0,1,0.002406448264507255,0,0
monthly,2025-05-31,learned_vol_interaction,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-05-31,learned_order_extension,negative_low,ready,19,8,True,accepted,-6.324108079329947e-05,1,4,5,True,8,4,4,False,accepted_metric_fragile,4,4,0.31511311933868447,3,-0.003332578153306953,0,0
monthly,2025-05-31,learned_order_extension,negative_high,ready,6,3,False,insufficient_state_train,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-05-31,learned_order_extension,nonnegative_low,ready,14,2,False,insufficient_validation,-1.2336113498045975e-05,0,0,0,False,0,0,0,False,unsupported,1,1,1.0,1,0.00014912220264748366,0,0
monthly,2025-05-31,learned_order_extension,nonnegative_high,ready,13,0,False,insufficient_validation,,0,0,0,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-05-31,learned_order_offset,negative_low,ready,19,8,True,accepted,-5.1123511960139353e-05,1,4,5,True,8,4,4,False,accepted_metric_fragile,4,4,0.3149603729366484,3,-0.003391456983515645,0,0
monthly,2025-05-31,learned_order_offset,negative_high,ready,6,3,False,insufficient_state_train,0.0,0,1,1,False,0,0,0,False,unsupported,0,0,,0,,0,0
monthly,2025-05-31,learned_order_offset,nonnegative_low,ready,14,2,False,insufficient_validation,4.605045703098831e-08,0,0,0,False,0,0,0,False,unsupported,1,1,1.0,1,6.690598105490997e-05,0,0
