cadence,previous_cutoff,cutoff,role,state,previous_mode,mode,both_ready,previous_n,current_n,retained_n,dropped_n,added_n,retained_fraction_current,jaccard,dropped_older_than_current_window,support_dropout
monthly,2024-08-31,2024-09-30,validation,negative_low,ready,ready,True,9,12,7,2,5,0.5833333333333334,0.5,True,False
monthly,2024-08-31,2024-09-30,validation,negative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2024-08-31,2024-09-30,validation,nonnegative_low,ready,ready,True,4,1,1,3,0,1.0,0.25,True,False
monthly,2024-08-31,2024-09-30,validation,nonnegative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2024-09-30,2024-10-31,training,all,ready,ready,True,52,52,49,3,3,0.9423076923076923,0.8909090909090909,True,False
monthly,2024-09-30,2024-10-31,training,negative_low,ready,ready,True,32,32,29,3,3,0.90625,0.8285714285714286,True,False
monthly,2024-09-30,2024-10-31,training,negative_high,ready,ready,True,4,4,4,0,0,1.0,1.0,True,False
monthly,2024-09-30,2024-10-31,training,nonnegative_low,ready,ready,True,14,14,14,0,0,1.0,1.0,True,False
monthly,2024-09-30,2024-10-31,training,nonnegative_high,ready,ready,True,2,2,2,0,0,1.0,1.0,True,False
monthly,2024-09-30,2024-10-31,validation,all,ready,ready,True,13,13,10,3,3,0.7692307692307693,0.625,True,False
monthly,2024-09-30,2024-10-31,validation,negative_low,ready,ready,True,12,9,9,3,0,1.0,0.75,True,False
monthly,2024-09-30,2024-10-31,validation,negative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2024-09-30,2024-10-31,validation,nonnegative_low,ready,ready,True,1,1,1,0,0,1.0,1.0,True,False
monthly,2024-09-30,2024-10-31,validation,nonnegative_high,ready,ready,True,0,3,0,0,3,0.0,0.0,True,False
monthly,2024-10-31,2024-11-30,training,all,ready,ready,True,52,52,48,4,4,0.9230769230769231,0.8571428571428571,True,False
monthly,2024-10-31,2024-11-30,training,negative_low,ready,ready,True,32,32,29,3,3,0.90625,0.8285714285714286,True,False
monthly,2024-10-31,2024-11-30,training,negative_high,ready,ready,True,4,4,4,0,0,1.0,1.0,True,False
monthly,2024-10-31,2024-11-30,training,nonnegative_low,ready,ready,True,14,14,13,1,1,0.9285714285714286,0.8666666666666667,True,False
monthly,2024-10-31,2024-11-30,training,nonnegative_high,ready,ready,True,2,2,2,0,0,1.0,1.0,True,False
monthly,2024-10-31,2024-11-30,validation,all,ready,ready,True,13,13,9,4,4,0.6923076923076923,0.5294117647058824,True,False
monthly,2024-10-31,2024-11-30,validation,negative_low,ready,ready,True,9,6,6,3,0,1.0,0.6666666666666666,True,False
monthly,2024-10-31,2024-11-30,validation,negative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2024-10-31,2024-11-30,validation,nonnegative_low,ready,ready,True,1,0,0,1,0,,0.0,True,False
monthly,2024-10-31,2024-11-30,validation,nonnegative_high,ready,ready,True,3,7,3,0,4,0.42857142857142855,0.42857142857142855,True,False
monthly,2024-11-30,2024-12-31,training,all,ready,annual_reset,False,52,52,47,5,5,0.9038461538461539,0.8245614035087719,True,False
monthly,2024-11-30,2024-12-31,training,negative_low,ready,annual_reset,False,32,32,27,5,5,0.84375,0.7297297297297297,True,False
monthly,2024-11-30,2024-12-31,training,negative_high,ready,annual_reset,False,4,4,4,0,0,1.0,1.0,True,False
monthly,2024-11-30,2024-12-31,training,nonnegative_low,ready,annual_reset,False,14,14,14,0,0,1.0,1.0,True,False
monthly,2024-11-30,2024-12-31,training,nonnegative_high,ready,annual_reset,False,2,2,2,0,0,1.0,1.0,True,False
monthly,2024-11-30,2024-12-31,validation,all,ready,annual_reset,False,13,13,8,5,5,0.6153846153846154,0.4444444444444444,True,False
monthly,2024-11-30,2024-12-31,validation,negative_low,ready,annual_reset,False,6,1,1,5,0,1.0,0.16666666666666666,True,True
monthly,2024-11-30,2024-12-31,validation,negative_high,ready,annual_reset,False,0,0,0,0,0,,,True,False
monthly,2024-11-30,2024-12-31,validation,nonnegative_low,ready,annual_reset,False,0,1,0,0,1,0.0,0.0,True,False
monthly,2024-11-30,2024-12-31,validation,nonnegative_high,ready,annual_reset,False,7,11,7,0,4,0.6363636363636364,0.6363636363636364,True,False
monthly,2024-12-31,2025-01-31,training,all,annual_reset,q1_guard,False,52,52,48,4,4,0.9230769230769231,0.8571428571428571,True,False
monthly,2024-12-31,2025-01-31,training,negative_low,annual_reset,q1_guard,False,32,32,30,2,2,0.9375,0.8823529411764706,True,False
monthly,2024-12-31,2025-01-31,training,negative_high,annual_reset,q1_guard,False,4,3,3,1,0,1.0,0.75,True,False
monthly,2024-12-31,2025-01-31,training,nonnegative_low,annual_reset,q1_guard,False,14,13,13,1,0,1.0,0.9285714285714286,True,False
monthly,2024-12-31,2025-01-31,training,nonnegative_high,annual_reset,q1_guard,False,2,4,2,0,2,0.5,0.5,True,False
monthly,2024-12-31,2025-01-31,validation,all,annual_reset,q1_guard,False,13,13,9,4,4,0.6923076923076923,0.5294117647058824,True,False
monthly,2024-12-31,2025-01-31,validation,negative_low,annual_reset,q1_guard,False,1,0,0,1,0,,0.0,True,False
monthly,2024-12-31,2025-01-31,validation,negative_high,annual_reset,q1_guard,False,0,3,0,0,3,0.0,0.0,True,False
monthly,2024-12-31,2025-01-31,validation,nonnegative_low,annual_reset,q1_guard,False,1,2,1,0,1,0.5,0.5,True,False
monthly,2024-12-31,2025-01-31,validation,nonnegative_high,annual_reset,q1_guard,False,11,8,8,3,0,1.0,0.7272727272727273,True,False
monthly,2025-01-31,2025-02-28,training,all,q1_guard,q1_guard,False,52,52,49,3,3,0.9423076923076923,0.8909090909090909,True,False
monthly,2025-01-31,2025-02-28,training,negative_low,q1_guard,q1_guard,False,32,30,30,2,0,1.0,0.9375,True,False
monthly,2025-01-31,2025-02-28,training,negative_high,q1_guard,q1_guard,False,3,3,3,0,0,1.0,1.0,True,False
monthly,2025-01-31,2025-02-28,training,nonnegative_low,q1_guard,q1_guard,False,13,12,12,1,0,1.0,0.9230769230769231,True,False
monthly,2025-01-31,2025-02-28,training,nonnegative_high,q1_guard,q1_guard,False,4,7,4,0,3,0.5714285714285714,0.5714285714285714,True,False
monthly,2025-01-31,2025-02-28,validation,all,q1_guard,q1_guard,False,13,13,10,3,3,0.7692307692307693,0.625,True,False
monthly,2025-01-31,2025-02-28,validation,negative_low,q1_guard,q1_guard,False,0,2,0,0,2,0.0,0.0,True,False
monthly,2025-01-31,2025-02-28,validation,negative_high,q1_guard,q1_guard,False,3,4,3,0,1,0.75,0.75,True,False
monthly,2025-01-31,2025-02-28,validation,nonnegative_low,q1_guard,q1_guard,False,2,2,2,0,0,1.0,1.0,True,False
monthly,2025-01-31,2025-02-28,validation,nonnegative_high,q1_guard,q1_guard,False,8,5,5,3,0,1.0,0.625,True,False
monthly,2025-02-28,2025-03-31,training,all,q1_guard,ready,False,52,52,47,5,5,0.9038461538461539,0.8245614035087719,True,False
monthly,2025-02-28,2025-03-31,training,negative_low,q1_guard,ready,False,30,25,25,5,0,1.0,0.8333333333333334,True,False
monthly,2025-02-28,2025-03-31,training,negative_high,q1_guard,ready,False,3,3,3,0,0,1.0,1.0,True,False
monthly,2025-02-28,2025-03-31,training,nonnegative_low,q1_guard,ready,False,12,12,12,0,0,1.0,1.0,True,False
monthly,2025-02-28,2025-03-31,training,nonnegative_high,q1_guard,ready,False,7,12,7,0,5,0.5833333333333334,0.5833333333333334,True,False
monthly,2025-02-28,2025-03-31,validation,all,q1_guard,ready,False,13,13,8,5,5,0.6153846153846154,0.4444444444444444,True,False
monthly,2025-02-28,2025-03-31,validation,negative_low,q1_guard,ready,False,2,5,2,0,3,0.4,0.4,True,False
monthly,2025-02-28,2025-03-31,validation,negative_high,q1_guard,ready,False,4,4,4,0,0,1.0,1.0,True,False
monthly,2025-02-28,2025-03-31,validation,nonnegative_low,q1_guard,ready,False,2,4,2,0,2,0.5,0.5,True,False
monthly,2025-02-28,2025-03-31,validation,nonnegative_high,q1_guard,ready,False,5,0,0,5,0,,0.0,True,True
monthly,2025-03-31,2025-04-30,training,all,ready,ready,True,52,52,49,3,3,0.9423076923076923,0.8909090909090909,True,False
monthly,2025-03-31,2025-04-30,training,negative_low,ready,ready,True,25,22,22,3,0,1.0,0.88,True,False
monthly,2025-03-31,2025-04-30,training,negative_high,ready,ready,True,3,3,3,0,0,1.0,1.0,True,False
monthly,2025-03-31,2025-04-30,training,nonnegative_low,ready,ready,True,12,14,12,0,2,0.8571428571428571,0.8571428571428571,True,False
monthly,2025-03-31,2025-04-30,training,nonnegative_high,ready,ready,True,12,13,12,0,1,0.9230769230769231,0.9230769230769231,True,False
monthly,2025-03-31,2025-04-30,validation,all,ready,ready,True,13,13,10,3,3,0.7692307692307693,0.625,True,False
monthly,2025-03-31,2025-04-30,validation,negative_low,ready,ready,True,5,6,5,0,1,0.8333333333333334,0.8333333333333334,True,False
monthly,2025-03-31,2025-04-30,validation,negative_high,ready,ready,True,4,5,3,1,2,0.6,0.5,True,False
monthly,2025-03-31,2025-04-30,validation,nonnegative_low,ready,ready,True,4,2,2,2,0,1.0,0.5,True,False
monthly,2025-03-31,2025-04-30,validation,nonnegative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-04-30,2025-05-31,training,all,ready,ready,True,52,52,49,3,3,0.9423076923076923,0.8909090909090909,True,False
monthly,2025-04-30,2025-05-31,training,negative_low,ready,ready,True,22,19,19,3,0,1.0,0.8636363636363636,True,False
monthly,2025-04-30,2025-05-31,training,negative_high,ready,ready,True,3,6,3,0,3,0.5,0.5,True,False
monthly,2025-04-30,2025-05-31,training,nonnegative_low,ready,ready,True,14,14,14,0,0,1.0,1.0,True,False
monthly,2025-04-30,2025-05-31,training,nonnegative_high,ready,ready,True,13,13,13,0,0,1.0,1.0,True,False
monthly,2025-04-30,2025-05-31,validation,all,ready,ready,True,13,13,10,3,3,0.7692307692307693,0.625,True,False
monthly,2025-04-30,2025-05-31,validation,negative_low,ready,ready,True,6,8,6,0,2,0.75,0.75,True,False
monthly,2025-04-30,2025-05-31,validation,negative_high,ready,ready,True,5,3,2,3,1,0.6666666666666666,0.3333333333333333,True,True
monthly,2025-04-30,2025-05-31,validation,nonnegative_low,ready,ready,True,2,2,2,0,0,1.0,1.0,True,False
monthly,2025-04-30,2025-05-31,validation,nonnegative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-05-31,2025-06-30,training,all,ready,ready,True,52,52,47,5,5,0.9038461538461539,0.8245614035087719,True,False
monthly,2025-05-31,2025-06-30,training,negative_low,ready,ready,True,19,18,14,5,4,0.7777777777777778,0.6086956521739131,True,False
monthly,2025-05-31,2025-06-30,training,negative_high,ready,ready,True,6,7,6,0,1,0.8571428571428571,0.8571428571428571,True,False
monthly,2025-05-31,2025-06-30,training,nonnegative_low,ready,ready,True,14,14,14,0,0,1.0,1.0,True,False
monthly,2025-05-31,2025-06-30,training,nonnegative_high,ready,ready,True,13,13,13,0,0,1.0,1.0,True,False
monthly,2025-05-31,2025-06-30,validation,all,ready,ready,True,13,13,8,5,5,0.6153846153846154,0.4444444444444444,True,False
monthly,2025-05-31,2025-06-30,validation,negative_low,ready,ready,True,8,9,4,4,5,0.4444444444444444,0.3076923076923077,True,False
monthly,2025-05-31,2025-06-30,validation,negative_high,ready,ready,True,3,3,3,0,0,1.0,1.0,True,False
monthly,2025-05-31,2025-06-30,validation,nonnegative_low,ready,ready,True,2,1,1,1,0,1.0,0.5,True,False
monthly,2025-05-31,2025-06-30,validation,nonnegative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-06-30,2025-07-31,training,all,ready,ready,True,52,52,48,4,4,0.9230769230769231,0.8571428571428571,True,False
monthly,2025-06-30,2025-07-31,training,negative_low,ready,ready,True,18,20,18,0,2,0.9,0.9,True,False
monthly,2025-06-30,2025-07-31,training,negative_high,ready,ready,True,7,4,4,3,0,1.0,0.5714285714285714,True,False
monthly,2025-06-30,2025-07-31,training,nonnegative_low,ready,ready,True,14,16,14,0,2,0.875,0.875,True,False
monthly,2025-06-30,2025-07-31,training,nonnegative_high,ready,ready,True,13,12,12,1,0,1.0,0.9230769230769231,True,False
monthly,2025-06-30,2025-07-31,validation,all,ready,ready,True,13,13,9,4,4,0.6923076923076923,0.5294117647058824,True,False
monthly,2025-06-30,2025-07-31,validation,negative_low,ready,ready,True,9,7,7,2,0,1.0,0.7777777777777778,True,False
monthly,2025-06-30,2025-07-31,validation,negative_high,ready,ready,True,3,2,2,1,0,1.0,0.6666666666666666,True,False
monthly,2025-06-30,2025-07-31,validation,nonnegative_low,ready,ready,True,1,4,0,1,4,0.0,0.0,True,False
monthly,2025-06-30,2025-07-31,validation,nonnegative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-07-31,2025-08-31,training,all,ready,ready,True,52,52,48,4,4,0.9230769230769231,0.8571428571428571,True,False
monthly,2025-07-31,2025-08-31,training,negative_low,ready,ready,True,20,21,20,0,1,0.9523809523809523,0.9523809523809523,True,False
monthly,2025-07-31,2025-08-31,training,negative_high,ready,ready,True,4,7,4,0,3,0.5714285714285714,0.5714285714285714,True,False
monthly,2025-07-31,2025-08-31,training,nonnegative_low,ready,ready,True,16,13,13,3,0,1.0,0.8125,True,False
monthly,2025-07-31,2025-08-31,training,nonnegative_high,ready,ready,True,12,11,11,1,0,1.0,0.9166666666666666,True,False
monthly,2025-07-31,2025-08-31,validation,all,ready,ready,True,13,13,9,4,4,0.6923076923076923,0.5294117647058824,True,False
monthly,2025-07-31,2025-08-31,validation,negative_low,ready,ready,True,7,5,5,2,0,1.0,0.7142857142857143,True,False
monthly,2025-07-31,2025-08-31,validation,negative_high,ready,ready,True,2,0,0,2,0,,0.0,True,False
monthly,2025-07-31,2025-08-31,validation,nonnegative_low,ready,ready,True,4,8,4,0,4,0.5,0.5,True,False
monthly,2025-07-31,2025-08-31,validation,nonnegative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-08-31,2025-09-30,training,all,ready,ready,True,52,52,47,5,5,0.9038461538461539,0.8245614035087719,True,False
monthly,2025-08-31,2025-09-30,training,negative_low,ready,ready,True,21,26,21,0,5,0.8076923076923077,0.8076923076923077,True,False
monthly,2025-08-31,2025-09-30,training,negative_high,ready,ready,True,7,7,7,0,0,1.0,1.0,True,False
monthly,2025-08-31,2025-09-30,training,nonnegative_low,ready,ready,True,13,8,8,5,0,1.0,0.6153846153846154,True,False
monthly,2025-08-31,2025-09-30,training,nonnegative_high,ready,ready,True,11,11,11,0,0,1.0,1.0,True,False
monthly,2025-08-31,2025-09-30,validation,all,ready,ready,True,13,13,8,5,5,0.6153846153846154,0.4444444444444444,True,False
monthly,2025-08-31,2025-09-30,validation,negative_low,ready,ready,True,5,0,0,5,0,,0.0,True,True
monthly,2025-08-31,2025-09-30,validation,negative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-08-31,2025-09-30,validation,nonnegative_low,ready,ready,True,8,10,8,0,2,0.8,0.8,True,False
monthly,2025-08-31,2025-09-30,validation,nonnegative_high,ready,ready,True,0,3,0,0,3,0.0,0.0,True,False
monthly,2025-09-30,2025-10-31,training,all,ready,ready,True,52,52,49,3,3,0.9423076923076923,0.8909090909090909,True,False
monthly,2025-09-30,2025-10-31,training,negative_low,ready,ready,True,26,27,26,0,1,0.9629629629629629,0.9629629629629629,True,False
monthly,2025-09-30,2025-10-31,training,negative_high,ready,ready,True,7,7,7,0,0,1.0,1.0,True,False
monthly,2025-09-30,2025-10-31,training,nonnegative_low,ready,ready,True,8,7,5,3,2,0.7142857142857143,0.5,True,False
monthly,2025-09-30,2025-10-31,training,nonnegative_high,ready,ready,True,11,11,11,0,0,1.0,1.0,True,False
monthly,2025-09-30,2025-10-31,validation,all,ready,ready,True,13,13,10,3,3,0.7692307692307693,0.625,True,False
monthly,2025-09-30,2025-10-31,validation,negative_low,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-09-30,2025-10-31,validation,negative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-09-30,2025-10-31,validation,nonnegative_low,ready,ready,True,10,7,7,3,0,1.0,0.7,True,False
monthly,2025-09-30,2025-10-31,validation,nonnegative_high,ready,ready,True,3,6,3,0,3,0.5,0.5,True,False
monthly,2025-10-31,2025-11-30,training,all,ready,ready,True,52,52,48,4,4,0.9230769230769231,0.8571428571428571,True,False
monthly,2025-10-31,2025-11-30,training,negative_low,ready,ready,True,27,23,23,4,0,1.0,0.8518518518518519,True,False
monthly,2025-10-31,2025-11-30,training,negative_high,ready,ready,True,7,7,7,0,0,1.0,1.0,True,False
monthly,2025-10-31,2025-11-30,training,nonnegative_low,ready,ready,True,7,11,7,0,4,0.6363636363636364,0.6363636363636364,True,False
monthly,2025-10-31,2025-11-30,training,nonnegative_high,ready,ready,True,11,11,11,0,0,1.0,1.0,True,False
monthly,2025-10-31,2025-11-30,validation,all,ready,ready,True,13,13,9,4,4,0.6923076923076923,0.5294117647058824,True,False
monthly,2025-10-31,2025-11-30,validation,negative_low,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-10-31,2025-11-30,validation,negative_high,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2025-10-31,2025-11-30,validation,nonnegative_low,ready,ready,True,7,4,3,4,1,0.75,0.375,True,True
monthly,2025-10-31,2025-11-30,validation,nonnegative_high,ready,ready,True,6,9,6,0,3,0.6666666666666666,0.6666666666666666,True,False
monthly,2025-11-30,2025-12-31,training,all,ready,annual_reset,False,52,52,47,5,5,0.9038461538461539,0.8245614035087719,True,False
monthly,2025-11-30,2025-12-31,training,negative_low,ready,annual_reset,False,23,19,19,4,0,1.0,0.8260869565217391,True,False
monthly,2025-11-30,2025-12-31,training,negative_high,ready,annual_reset,False,7,7,7,0,0,1.0,1.0,True,False
monthly,2025-11-30,2025-12-31,training,nonnegative_low,ready,annual_reset,False,11,14,10,1,4,0.7142857142857143,0.6666666666666666,True,False
monthly,2025-11-30,2025-12-31,training,nonnegative_high,ready,annual_reset,False,11,12,11,0,1,0.9166666666666666,0.9166666666666666,True,False
monthly,2025-11-30,2025-12-31,validation,all,ready,annual_reset,False,13,13,8,5,5,0.6153846153846154,0.4444444444444444,True,False
monthly,2025-11-30,2025-12-31,validation,negative_low,ready,annual_reset,False,0,0,0,0,0,,,True,False
monthly,2025-11-30,2025-12-31,validation,negative_high,ready,annual_reset,False,0,0,0,0,0,,,True,False
monthly,2025-11-30,2025-12-31,validation,nonnegative_low,ready,annual_reset,False,4,5,1,3,4,0.2,0.125,True,False
monthly,2025-11-30,2025-12-31,validation,nonnegative_high,ready,annual_reset,False,9,8,7,2,1,0.875,0.7,True,False
monthly,2025-12-31,2026-01-31,training,all,annual_reset,q1_guard,False,52,52,49,3,3,0.9423076923076923,0.8909090909090909,True,False
monthly,2025-12-31,2026-01-31,training,negative_low,annual_reset,q1_guard,False,19,16,16,3,0,1.0,0.8421052631578947,True,False
monthly,2025-12-31,2026-01-31,training,negative_high,annual_reset,q1_guard,False,7,7,7,0,0,1.0,1.0,True,False
monthly,2025-12-31,2026-01-31,training,nonnegative_low,annual_reset,q1_guard,False,14,14,14,0,0,1.0,1.0,True,False
monthly,2025-12-31,2026-01-31,training,nonnegative_high,annual_reset,q1_guard,False,12,15,12,0,3,0.8,0.8,True,False
monthly,2025-12-31,2026-01-31,validation,all,annual_reset,q1_guard,False,13,13,10,3,3,0.7692307692307693,0.625,True,False
monthly,2025-12-31,2026-01-31,validation,negative_low,annual_reset,q1_guard,False,0,0,0,0,0,,,True,False
monthly,2025-12-31,2026-01-31,validation,negative_high,annual_reset,q1_guard,False,0,0,0,0,0,,,True,False
monthly,2025-12-31,2026-01-31,validation,nonnegative_low,annual_reset,q1_guard,False,5,8,5,0,3,0.625,0.625,True,False
monthly,2025-12-31,2026-01-31,validation,nonnegative_high,annual_reset,q1_guard,False,8,5,5,3,0,1.0,0.625,True,False
monthly,2026-01-31,2026-02-28,training,all,q1_guard,q1_guard,False,52,52,49,3,3,0.9423076923076923,0.8909090909090909,True,False
monthly,2026-01-31,2026-02-28,training,negative_low,q1_guard,q1_guard,False,16,13,13,3,0,1.0,0.8125,True,False
monthly,2026-01-31,2026-02-28,training,negative_high,q1_guard,q1_guard,False,7,7,7,0,0,1.0,1.0,True,False
monthly,2026-01-31,2026-02-28,training,nonnegative_low,q1_guard,q1_guard,False,14,14,14,0,0,1.0,1.0,True,False
monthly,2026-01-31,2026-02-28,training,nonnegative_high,q1_guard,q1_guard,False,15,18,15,0,3,0.8333333333333334,0.8333333333333334,True,False
monthly,2026-01-31,2026-02-28,validation,all,q1_guard,q1_guard,False,13,13,10,3,3,0.7692307692307693,0.625,True,False
monthly,2026-01-31,2026-02-28,validation,negative_low,q1_guard,q1_guard,False,0,2,0,0,2,0.0,0.0,True,False
monthly,2026-01-31,2026-02-28,validation,negative_high,q1_guard,q1_guard,False,0,0,0,0,0,,,True,False
monthly,2026-01-31,2026-02-28,validation,nonnegative_low,q1_guard,q1_guard,False,8,9,8,0,1,0.8888888888888888,0.8888888888888888,True,False
monthly,2026-01-31,2026-02-28,validation,nonnegative_high,q1_guard,q1_guard,False,5,2,2,3,0,1.0,0.4,True,True
monthly,2026-02-28,2026-03-31,training,all,q1_guard,ready,False,52,52,47,5,5,0.9038461538461539,0.8245614035087719,True,False
monthly,2026-02-28,2026-03-31,training,negative_low,q1_guard,ready,False,13,13,13,0,0,1.0,1.0,True,False
monthly,2026-02-28,2026-03-31,training,negative_high,q1_guard,ready,False,7,7,7,0,0,1.0,1.0,True,False
monthly,2026-02-28,2026-03-31,training,nonnegative_low,q1_guard,ready,False,14,16,14,0,2,0.875,0.875,True,False
monthly,2026-02-28,2026-03-31,training,nonnegative_high,q1_guard,ready,False,18,16,13,5,3,0.8125,0.6190476190476191,True,False
monthly,2026-02-28,2026-03-31,validation,all,q1_guard,ready,False,13,13,8,5,5,0.6153846153846154,0.4444444444444444,True,False
monthly,2026-02-28,2026-03-31,validation,negative_low,q1_guard,ready,False,2,2,2,0,0,1.0,1.0,True,False
monthly,2026-02-28,2026-03-31,validation,negative_high,q1_guard,ready,False,0,0,0,0,0,,,True,False
monthly,2026-02-28,2026-03-31,validation,nonnegative_low,q1_guard,ready,False,9,10,6,3,4,0.6,0.46153846153846156,True,False
monthly,2026-02-28,2026-03-31,validation,nonnegative_high,q1_guard,ready,False,2,1,0,2,1,0.0,0.0,True,False
monthly,2026-03-31,2026-04-30,training,all,ready,ready,True,52,52,48,4,4,0.9230769230769231,0.8571428571428571,True,False
monthly,2026-03-31,2026-04-30,training,negative_low,ready,ready,True,13,13,13,0,0,1.0,1.0,True,False
monthly,2026-03-31,2026-04-30,training,negative_high,ready,ready,True,7,7,7,0,0,1.0,1.0,True,False
monthly,2026-03-31,2026-04-30,training,nonnegative_low,ready,ready,True,16,20,16,0,4,0.8,0.8,True,False
monthly,2026-03-31,2026-04-30,training,nonnegative_high,ready,ready,True,16,12,12,4,0,1.0,0.75,True,False
monthly,2026-03-31,2026-04-30,validation,all,ready,ready,True,13,13,9,4,4,0.6923076923076923,0.5294117647058824,True,False
monthly,2026-03-31,2026-04-30,validation,negative_low,ready,ready,True,2,2,2,0,0,1.0,1.0,True,False
monthly,2026-03-31,2026-04-30,validation,negative_high,ready,ready,True,0,4,0,0,4,0.0,0.0,True,False
monthly,2026-03-31,2026-04-30,validation,nonnegative_low,ready,ready,True,10,6,6,4,0,1.0,0.6,True,False
monthly,2026-03-31,2026-04-30,validation,nonnegative_high,ready,ready,True,1,1,1,0,0,1.0,1.0,True,False
monthly,2026-04-30,2026-05-31,training,all,ready,ready,True,52,52,49,3,3,0.9423076923076923,0.8909090909090909,True,False
monthly,2026-04-30,2026-05-31,training,negative_low,ready,ready,True,13,14,13,0,1,0.9285714285714286,0.9285714285714286,True,False
monthly,2026-04-30,2026-05-31,training,negative_high,ready,ready,True,7,7,7,0,0,1.0,1.0,True,False
monthly,2026-04-30,2026-05-31,training,nonnegative_low,ready,ready,True,20,21,19,1,2,0.9047619047619048,0.8636363636363636,True,False
monthly,2026-04-30,2026-05-31,training,nonnegative_high,ready,ready,True,12,10,10,2,0,1.0,0.8333333333333334,True,False
monthly,2026-04-30,2026-05-31,validation,all,ready,ready,True,13,13,10,3,3,0.7692307692307693,0.625,True,False
monthly,2026-04-30,2026-05-31,validation,negative_low,ready,ready,True,2,1,1,1,0,1.0,0.5,True,False
monthly,2026-04-30,2026-05-31,validation,negative_high,ready,ready,True,4,4,4,0,0,1.0,1.0,True,False
monthly,2026-04-30,2026-05-31,validation,nonnegative_low,ready,ready,True,6,5,4,2,1,0.8,0.5714285714285714,True,False
monthly,2026-04-30,2026-05-31,validation,nonnegative_high,ready,ready,True,1,3,1,0,2,0.3333333333333333,0.3333333333333333,True,False
monthly,2026-05-31,2026-06-30,training,all,ready,ready,True,52,52,48,4,4,0.9230769230769231,0.8571428571428571,True,False
monthly,2026-05-31,2026-06-30,training,negative_low,ready,ready,True,14,15,14,0,1,0.9333333333333333,0.9333333333333333,True,False
monthly,2026-05-31,2026-06-30,training,negative_high,ready,ready,True,7,4,4,3,0,1.0,0.5714285714285714,True,False
monthly,2026-05-31,2026-06-30,training,nonnegative_low,ready,ready,True,21,23,20,1,3,0.8695652173913043,0.8333333333333334,True,False
monthly,2026-05-31,2026-06-30,training,nonnegative_high,ready,ready,True,10,10,10,0,0,1.0,1.0,True,False
monthly,2026-05-31,2026-06-30,validation,all,ready,ready,True,13,13,9,4,4,0.6923076923076923,0.5294117647058824,True,False
monthly,2026-05-31,2026-06-30,validation,negative_low,ready,ready,True,1,0,0,1,0,,0.0,True,False
monthly,2026-05-31,2026-06-30,validation,negative_high,ready,ready,True,4,4,4,0,0,1.0,1.0,True,False
monthly,2026-05-31,2026-06-30,validation,nonnegative_low,ready,ready,True,5,4,3,2,1,0.75,0.5,True,True
monthly,2026-05-31,2026-06-30,validation,nonnegative_high,ready,ready,True,3,5,2,1,3,0.4,0.3333333333333333,True,False
monthly,2026-06-30,2026-07-31,training,all,ready,ready,True,52,52,48,4,4,0.9230769230769231,0.8571428571428571,True,False
monthly,2026-06-30,2026-07-31,training,negative_low,ready,ready,True,15,12,12,3,0,1.0,0.8,True,False
monthly,2026-06-30,2026-07-31,training,negative_high,ready,ready,True,4,4,3,1,1,0.75,0.6,True,False
monthly,2026-06-30,2026-07-31,training,nonnegative_low,ready,ready,True,23,25,23,0,2,0.92,0.92,True,False
monthly,2026-06-30,2026-07-31,training,nonnegative_high,ready,ready,True,10,11,10,0,1,0.9090909090909091,0.9090909090909091,True,False
monthly,2026-06-30,2026-07-31,validation,all,ready,ready,True,13,13,9,4,4,0.6923076923076923,0.5294117647058824,True,False
monthly,2026-06-30,2026-07-31,validation,negative_low,ready,ready,True,0,0,0,0,0,,,True,False
monthly,2026-06-30,2026-07-31,validation,negative_high,ready,ready,True,4,3,2,2,1,0.6666666666666666,0.4,True,False
monthly,2026-06-30,2026-07-31,validation,nonnegative_low,ready,ready,True,4,2,2,2,0,1.0,0.5,True,False
monthly,2026-06-30,2026-07-31,validation,nonnegative_high,ready,ready,True,5,8,5,0,3,0.625,0.625,True,False
quarterly,2020-12-31,2021-03-31,training,all,annual_reset,insufficient_history,False,0,0,0,0,0,,,True,False
quarterly,2020-12-31,2021-03-31,training,negative_low,annual_reset,insufficient_history,False,0,0,0,0,0,,,True,False
quarterly,2020-12-31,2021-03-31,training,negative_high,annual_reset,insufficient_history,False,0,0,0,0,0,,,True,False
quarterly,2020-12-31,2021-03-31,training,nonnegative_low,annual_reset,insufficient_history,False,0,0,0,0,0,,,True,False
quarterly,2020-12-31,2021-03-31,training,nonnegative_high,annual_reset,insufficient_history,False,0,0,0,0,0,,,True,False
