h,method,year,n,correct,accuracy,balanced_accuracy,auc,brier,logloss,actual_up_frequency,predicted_up_fraction,probability_mean,probability_sd,probability_min,probability_max
5,mse_5y_e10.order_joint.I,2023,242,122,0.5041322314049587,0.4972835430850698,0.4924695688054467,0.26148351148096727,0.7187806880789868,0.45867768595041325,0.41735537190082644,0.4616817078685518,0.1122771563362638,0.1846154742330106,0.7141505050457462
5,mse_5y_e10.order_joint.I,2024,242,117,0.4834710743801653,0.484016393442623,0.4808743169398907,0.2721534514213502,0.7423996035595821,0.49586776859504134,0.5661157024793388,0.5229988885438345,0.12697824008546213,0.2088163292260032,0.8143190211496162
5,mse_5y_e10.order_joint.I,2025,243,115,0.4732510288065844,0.49477725511898174,0.44714997232982845,0.2797121645150471,0.7569477914330328,0.5720164609053497,0.3497942386831276,0.4650036247023701,0.10822780359153449,0.20565499866037473,0.762745354248256
5,mse_5y_e10.order_joint.I,2026,166,102,0.6144578313253012,0.6006701631701632,0.5581293706293706,0.24928028697944796,0.6928642349820773,0.5301204819277109,0.7349397590361446,0.543500722042371,0.07020860148686671,0.3564827973773994,0.74684561843079
5,mse_5y_e10.order_joint.S,2023,242,121,0.5,0.48315109002131906,0.5062237810329413,0.2595877079596464,0.7151049719246154,0.45867768595041325,0.2975206611570248,0.43677257675534753,0.1157277702154091,0.17944054827621284,0.7007303299572172
5,mse_5y_e10.order_joint.S,2024,242,108,0.4462809917355372,0.4471311475409836,0.4567622950819672,0.2783066851681664,0.7538299891768379,0.49586776859504134,0.6033057851239669,0.5301209808481353,0.13145223968409134,0.2079997627077627,0.7888413992735847
5,mse_5y_e10.order_joint.S,2025,243,109,0.448559670781893,0.46956281128943,0.4823602656336469,0.27132518899676983,0.7379895508190627,0.5720164609053497,0.3497942386831276,0.4641443832841842,0.09587455873337221,0.25202763286316104,0.7180324537863109
5,mse_5y_e10.order_joint.S,2026,166,102,0.6144578313253012,0.5955710955710956,0.5791083916083916,0.2514910103921115,0.6987114975826513,0.5301204819277109,0.8192771084337349,0.5646549690584326,0.08105010343666817,0.357846101310195,0.7692141488747537
5,mse_5y_e10.order_fixed.U,2023,242,123,0.5082644628099173,0.502475758200949,0.49226325562203427,0.26130501358056735,0.718281733101492,0.45867768595041325,0.4297520661157025,0.4634476345507542,0.111082318943973,0.18968027824441636,0.7117011217649662
5,mse_5y_e10.order_fixed.U,2024,242,113,0.4669421487603306,0.4676912568306011,0.48183060109289616,0.27249838810868676,0.7433596299033426,0.49586776859504134,0.5909090909090909,0.5340797498978399,0.12613125193204416,0.21765211255197423,0.820778562862932
5,mse_5y_e10.order_fixed.U,2025,243,115,0.4732510288065844,0.49477725511898174,0.44701162147205314,0.2794539675997742,0.7563894913068142,0.5720164609053497,0.3497942386831276,0.4661270799041749,0.10811488729011758,0.2063595347159154,0.7633116262188321
5,mse_5y_e10.order_fixed.U,2026,166,105,0.6325301204819277,0.6213578088578089,0.5588578088578089,0.2491247632241568,0.6923709897226821,0.5301204819277109,0.6927710843373494,0.5334737667564099,0.07013777457049043,0.3491201889968423,0.7382566410466307
5,mse_5y_e10.order_fixed.W,2023,242,118,0.48760330578512395,0.4696375765078055,0.5048483598101918,0.2591111681321832,0.7137708214539014,0.45867768595041325,0.28512396694214875,0.43595965486334004,0.11115817074173769,0.1880535017881162,0.6874695113644034
5,mse_5y_e10.order_fixed.W,2024,242,112,0.4628099173553719,0.46345628415300544,0.4583333333333333,0.27716733177534864,0.7511639963403824,0.49586776859504134,0.5785123966942148,0.5175049411660049,0.1310186249462155,0.2000484166007226,0.7787453439326724
5,mse_5y_e10.order_fixed.W,2025,243,110,0.45267489711934156,0.4743705035971223,0.48568068622025456,0.27088379394387135,0.7370835848373303,0.5720164609053497,0.345679012345679,0.46485258144651637,0.09610073972666924,0.2565997648194202,0.7155217761452525
5,mse_5y_e10.order_fixed.W,2026,166,103,0.6204819277108434,0.6005244755244755,0.5795454545454546,0.25150073558942604,0.6990301107679374,0.5301204819277109,0.8373493975903614,0.5718752315318766,0.08053925960000537,0.36623592976603553,0.7777388312801521
5,mse_5y_e10.order_fixed.I,2023,242,122,0.5041322314049587,0.4979712536964445,0.49226325562203427,0.26128349742555335,0.7182717014865607,0.45867768595041325,0.4256198347107438,0.46223261537636445,0.11098390680812263,0.1887478108369718,0.7105349527968444
5,mse_5y_e10.order_fixed.I,2024,242,117,0.4834710743801653,0.484016393442623,0.48203551912568304,0.2718567886318072,0.7417039187903152,0.49586776859504134,0.5661157024793388,0.5223824340918285,0.12639262244984137,0.20951077122927075,0.8131723401129225
5,mse_5y_e10.order_fixed.I,2025,243,115,0.4732510288065844,0.49477725511898174,0.44680409518539016,0.27955040057014396,0.7566056358446708,0.5720164609053497,0.3497942386831276,0.46578730791764655,0.10819598704426636,0.2064266326984563,0.7636755140759716
5,mse_5y_e10.order_fixed.I,2026,166,102,0.6144578313253012,0.6006701631701632,0.5590034965034965,0.2492009040287908,0.6926686855068734,0.5301204819277109,0.7349397590361446,0.5429377995037188,0.06992025205019607,0.3581407318817839,0.7457762561268572
5,mse_5y_e10.order_fixed.S,2023,242,119,0.49173553719008267,0.47414208101231003,0.5047795887490544,0.2590773375724162,0.7136511364662376,0.45867768595041325,0.2892561983471074,0.4371469758244238,0.1112585711451329,0.18898019323417095,0.688694174682399
5,mse_5y_e10.order_fixed.S,2024,242,109,0.45041322314049587,0.45122950819672136,0.45812841530054643,0.27773307079593623,0.7525352730996678,0.49586776859504134,0.5991735537190083,0.5290880622189248,0.130940574901836,0.20799607673584067,0.7872932230927056
5,mse_5y_e10.order_fixed.S,2025,243,110,0.45267489711934156,0.4743705035971223,0.48574986164914224,0.2707984211505251,0.7369021040136338,0.5720164609053497,0.345679012345679,0.4652171295246012,0.09603076110332702,0.2565785039596862,0.7151794009202451
5,mse_5y_e10.order_fixed.S,2026,166,103,0.6204819277108434,0.6019813519813519,0.5795454545454546,0.2509289996774711,0.6975803670792027,0.5301204819277109,0.8132530120481928,0.5625641100976622,0.08108444899676626,0.3571380706093114,0.7708907278756651
5,mse_5y_e10.scalar_probe.U,2023,242,132,0.5454545454545454,0.526511244068496,0.5024413726703802,0.2507432304590332,0.6947558436976655,0.45867768595041325,0.26859504132231404,0.47334331537237895,0.05667515860043899,0.37995051340398667,0.6123689724255831
5,mse_5y_e10.scalar_probe.U,2024,242,111,0.45867768595041325,0.4605191256830601,0.47438524590163933,0.2586168790995669,0.7105038323936095,0.49586776859504134,0.7231404958677686,0.5286583338402303,0.05778738281878245,0.3743593018037505,0.6302397130583882
5,mse_5y_e10.scalar_probe.U,2025,243,106,0.43621399176954734,0.45635030437188706,0.4525456557830659,0.2644068142337893,0.7223879477780263,0.5720164609053497,0.35390946502057613,0.47939881833136133,0.07611160725927205,0.3268968648202368,0.6504717924113548
5,mse_5y_e10.scalar_probe.U,2026,166,78,0.46987951807228917,0.5,0.6067890442890443,0.25141060528446885,0.6959759279282047,0.5301204819277109,0.0,0.4572981467843209,0.01754493627301254,0.4273924481906444,0.48679053914668896
5,mse_5y_e20.add.U,2023,242,133,0.5495867768595041,0.5413314077436214,0.5415721064576027,0.25526113516751664,0.7053446317305458,0.45867768595041325,0.39669421487603307,0.479911167589065,0.11598948575394744,0.2227694772907364,0.780424319105793
5,mse_5y_e20.add.U,2024,242,134,0.5537190082644629,0.5543032786885246,0.5183060109289618,0.26846715620748657,0.7360343708190024,0.49586776859504134,0.5702479338842975,0.5367575000959258,0.14220869036078507,0.23988737061614832,0.8324140065276682
5,mse_5y_e20.add.U,2025,243,125,0.51440329218107,0.5222744881018262,0.49024626452684006,0.2754727783693944,0.7498284309502408,0.5720164609053497,0.448559670781893,0.46979347765311913,0.12043542175940279,0.2017075752059542,0.7512350675568108
5,mse_5y_e20.add.U,2026,166,103,0.6204819277108434,0.6092657342657343,0.5677447552447552,0.25795462459499635,0.7158908000941419,0.5301204819277109,0.6927710843373494,0.5506865497319526,0.10615283286459178,0.32453084844472385,0.8037768141559932
5,mse_5y_e20.add.W,2023,242,127,0.5247933884297521,0.510178117048346,0.5568392820301217,0.2508414930620262,0.6957561620620816,0.45867768595041325,0.32231404958677684,0.4564611842452129,0.10914864687066227,0.21382669221181047,0.7348620103392017
5,mse_5y_e20.add.W,2024,242,130,0.5371900826446281,0.5377049180327869,0.5050546448087432,0.27068132712091403,0.739066526931573,0.49586776859504134,0.5619834710743802,0.5211528351982176,0.14689588637271023,0.22134305153299247,0.8083096351118059
5,mse_5y_e20.add.W,2025,243,125,0.51440329218107,0.5343801881571666,0.5110680686220255,0.2713589240021133,0.7408336341319235,0.5720164609053497,0.3662551440329218,0.4679726592312767,0.11343995352876061,0.19791109033723708,0.7595923311860444
5,mse_5y_e20.add.W,2026,166,98,0.5903614457831325,0.5721153846153846,0.5413752913752914,0.26077853002091017,0.7228348935913932,0.5301204819277109,0.8072289156626506,0.5830129682524847,0.10122307508390203,0.34729678219360766,0.8100076892121134
5,mse_5y_e20.add.I,2023,242,133,0.5495867768595041,0.5406436971322468,0.5416408775187401,0.25517571140099254,0.7051567904363725,0.45867768595041325,0.3884297520661157,0.47801681444981586,0.11594934909792079,0.22143632658989845,0.7786623806557905
5,mse_5y_e20.add.I,2024,242,132,0.5454545454545454,0.5458333333333334,0.5181010928961749,0.267753339829876,0.7340766710559955,0.49586776859504134,0.5454545454545454,0.523677720323438,0.14281389722237905,0.2296187289010252,0.8240202210085418
5,mse_5y_e20.add.I,2025,243,124,0.5102880658436214,0.5186773657996679,0.49031543995572774,0.2758635355832075,0.7507381398562583,0.5720164609053497,0.4444444444444444,0.46827587717199814,0.1206769034518846,0.20027062330541037,0.7511938443390687
5,mse_5y_e20.add.I,2026,166,103,0.6204819277108434,0.6078088578088578,0.5675990675990676,0.25831557054202103,0.7176524802602898,0.5301204819277109,0.7168674698795181,0.5654397510873264,0.10521043526578767,0.3383576339454621,0.8132782596002769
5,mse_5y_e20.add.S,2023,242,129,0.5330578512396694,0.5191871260573551,0.5569080530912592,0.250847933998972,0.6957682857829578,0.45867768595041325,0.3305785123966942,0.4583924702454295,0.1092189972820511,0.2151854082647254,0.7367726824623544
5,mse_5y_e20.add.S,2024,242,127,0.5247933884297521,0.5256147540983607,0.5047814207650273,0.27140653648308893,0.7408361864221678,0.49586776859504134,0.5991735537190083,0.5341337203966868,0.14641368454941261,0.23156799805051534,0.8171856710617472
5,mse_5y_e20.add.S,2025,243,126,0.5185185185185185,0.5379773104593248,0.5114139457664637,0.2709643894819159,0.739946182562216,0.5720164609053497,0.37037037037037035,0.46945638467317613,0.11317653165869039,0.19948043166299836,0.7605432451576756
5,mse_5y_e20.add.S,2026,166,98,0.5903614457831325,0.5757575757575758,0.5415209790209791,0.25990286733896356,0.719957633481796,0.5301204819277109,0.7469879518072289,0.568342561106542,0.10233407193945743,0.33331078302626865,0.8004519560025388
5,mse_5y_e20.vol.U,2023,242,134,0.5537190082644629,0.5444604910253765,0.5514751392613988,0.2526032009782261,0.6995559868802749,0.45867768595041325,0.384297520661157,0.49111381765192474,0.09303947188497455,0.30874289416789397,0.7738868914730576
5,mse_5y_e20.vol.U,2024,242,135,0.5578512396694215,0.5584699453551912,0.5215846994535519,0.26694272915548284,0.7324857070851092,0.49586776859504134,0.5743801652892562,0.5354051676152075,0.14182027238040587,0.22023302133929287,0.8247052751481326
5,mse_5y_e20.vol.U,2025,243,119,0.4897119341563786,0.49948118428334254,0.48028500276701713,0.2800347191444178,0.7603453292307889,0.5720164609053497,0.43209876543209874,0.46392720905118273,0.12467784792051105,0.1764221403257427,0.7656423673145474
5,mse_5y_e20.vol.U,2026,166,101,0.608433734939759,0.5979020979020979,0.5671620046620046,0.2584670976657107,0.7176310191659608,0.5301204819277109,0.6807228915662651,0.5486848090522208,0.11039438117375733,0.32356088880230266,0.8117745987186301
5,mse_5y_e20.vol.W,2023,242,134,0.5537190082644629,0.5375833849116292,0.5707310363798913,0.24888137882804834,0.6915717683539442,0.45867768595041325,0.30165289256198347,0.4663541549665534,0.09222156660489182,0.28375557119209854,0.7552969504528281
5,mse_5y_e20.vol.W,2024,242,131,0.5413223140495868,0.5418715846994535,0.5065573770491804,0.2701894598874894,0.7380375332979704,0.49586776859504134,0.5661157024793388,0.5223789710943015,0.14702234824012947,0.22290991013420178,0.80900308009209
5,mse_5y_e20.vol.W,2025,243,122,0.5020576131687243,0.5211676812396238,0.5009684560044272,0.2742908246469817,0.7472927772053517,0.5720164609053497,0.37037037037037035,0.4645919214790855,0.11702827873934812,0.18917527934912837,0.7737814444294125
5,mse_5y_e20.vol.W,2026,166,97,0.5843373493975904,0.5664335664335665,0.5422494172494172,0.26097442299278156,0.7237435825776192,0.5301204819277109,0.8012048192771084,0.5829622352819488,0.10181258871099415,0.34471735929379593,0.8125437118342438
5,mse_5y_e20.vol.I,2023,242,134,0.5537190082644629,0.5444604910253765,0.5514063682002613,0.25253709131862734,0.6994029187578236,0.45867768595041325,0.384297520661157,0.4901361392499037,0.09303363348788096,0.30784758422440894,0.7730205666232778
5,mse_5y_e20.vol.I,2024,242,133,0.5495867768595041,0.549931693989071,0.521448087431694,0.26615598356183495,0.7305256765134496,0.49586776859504134,0.5413223140495868,0.5222621197105467,0.14229672616935762,0.2106088349755616,0.8159520844131015
5,mse_5y_e20.vol.I,2025,243,121,0.49794238683127573,0.5090965688987272,0.4803541781959048,0.28046927083061507,0.7613926415018625,0.5720164609053497,0.42386831275720166,0.46238294975125954,0.1249691209537482,0.17384074594841703,0.7644440200226575
5,mse_5y_e20.vol.I,2026,166,104,0.6265060240963856,0.6142191142191142,0.56745337995338,0.258699029331556,0.7191649904013382,0.5301204819277109,0.7108433734939759,0.5629145326151297,0.10942955469772758,0.33691783005684023,0.8205716766161073
5,mse_5y_e20.vol.S,2023,242,134,0.5537190082644629,0.5382710955230039,0.5706622653187539,0.2489045489216794,0.6916330652667709,0.45867768595041325,0.30991735537190085,0.4673365693842872,0.09224957914073753,0.284637333057801,0.7563257507673917
5,mse_5y_e20.vol.S,2024,242,126,0.5206611570247934,0.521516393442623,0.5064207650273224,0.270968920822058,0.7399234488026223,0.49586776859504134,0.6033057851239669,0.5354013148146167,0.14654076944875608,0.23312171784384647,0.8179134459008724
5,mse_5y_e20.vol.S,2025,243,122,0.5020576131687243,0.5199571112340897,0.5009684560044272,0.2738697567521211,0.7463349900827422,0.5720164609053497,0.3786008230452675,0.46609392980820374,0.11673524136250601,0.19081029798032678,0.774809473201696
5,mse_5y_e20.vol.S,2026,166,97,0.5843373493975904,0.5686188811188811,0.5426864801864801,0.2601548381274849,0.7209798579285513,0.5301204819277109,0.7650602409638554,0.5687651171287039,0.10292662702895981,0.3311882190931669,0.8035756746281807
5,mse_5y_e20.order_joint.U,2023,242,126,0.5206611570247934,0.5084244549893404,0.49969053022488136,0.2568173487668731,0.7078786380203258,0.45867768595041325,0.3512396694214876,0.4716623569377442,0.08203206742025404,0.23073382957413271,0.6865084983280734
5,mse_5y_e20.order_joint.U,2024,242,134,0.5537190082644629,0.5543032786885246,0.5226092896174863,0.2650186650593336,0.7277268808554717,0.49586776859504134,0.5702479338842975,0.5315553961613887,0.1420554485309511,0.23534037285726805,0.8172217439256287
5,mse_5y_e20.order_joint.U,2025,243,120,0.49382716049382713,0.5042888765910348,0.4778638627559491,0.28047409056166306,0.761324817545518,0.5720164609053497,0.4279835390946502,0.46349497629698416,0.1249567223700256,0.1767276409715829,0.7671111347529104
5,mse_5y_e20.order_joint.U,2026,166,102,0.6144578313253012,0.5999417249417249,0.5587121212121212,0.26236540456184193,0.7285728454418866,0.5301204819277109,0.7469879518072289,0.5713817305858733,0.09933791707821897,0.38451265799858453,0.8488403981378029
5,mse_5y_e20.order_joint.W,2023,242,131,0.5413223140495868,0.5233821607867409,0.5309125919812943,0.25292172132722945,0.6999504509544098,0.45867768595041325,0.2809917355371901,0.4495505547762858,0.08169670035603964,0.2189608393299277,0.6661169407793187
5,mse_5y_e20.order_joint.W,2024,242,131,0.5413223140495868,0.5418715846994535,0.5226092896174863,0.26649695231365017,0.7295941479830005,0.49586776859504134,0.5661157024793388,0.5143099848240146,0.14775656142967356,0.2189256436071744,0.7843010661798088
5,mse_5y_e20.order_joint.W,2025,243,123,0.5061728395061729,0.524764803541782,0.5005534034311012,0.2743083661770763,0.7472990282757912,0.5720164609053497,0.37448559670781895,0.46442710723364,0.11733602549646537,0.19192808808992443,0.7737565901927198
5,mse_5y_e20.order_joint.W,2026,166,93,0.5602409638554217,0.534965034965035,0.4992715617715618,0.2698637537661519,0.7452195095750982,0.5301204819277109,0.9216867469879518,0.6154484363029948,0.08787840644553724,0.42967757594368966,0.8559379019295495
5,mse_5y_e20.order_joint.I,2023,242,127,0.5247933884297521,0.5122412488824702,0.49975930128601886,0.2567777894440206,0.7078005568014073,0.45867768595041325,0.34710743801652894,0.4707422166557831,0.0819657969148768,0.23015736581158855,0.6855039364264881
5,mse_5y_e20.order_joint.I,2024,242,136,0.5619834710743802,0.562363387978142,0.523224043715847,0.2642511276668508,0.7258790169933752,0.49586776859504134,0.5454545454545454,0.5175039899956562,0.14246881574411116,0.2243330893939568,0.807424644092392
5,mse_5y_e20.order_joint.I,2025,243,123,0.5061728395061729,0.5187119535141118,0.47744881018262314,0.28088444580941974,0.7623158833352428,0.5720164609053497,0.4156378600823045,0.4620542348882149,0.12523766715179036,0.17429202419673553,0.7659635425050649
5,mse_5y_e20.order_joint.I,2026,166,97,0.5843373493975904,0.5635198135198135,0.5585664335664335,0.26319052474447274,0.7315972385832885,0.5301204819277109,0.8493975903614458,0.5866661141875685,0.0978281178322168,0.40011323119913306,0.8563321139459449
5,mse_5y_e20.order_joint.S,2023,242,130,0.5371900826446281,0.5195653668936111,0.5309813630424317,0.2529191587145347,0.6999411062044135,0.45867768595041325,0.28512396694214875,0.45047279145284225,0.08176316818262973,0.2195995208672644,0.6671309510421478
5,mse_5y_e20.order_joint.S,2024,242,127,0.5247933884297521,0.5256147540983607,0.5222677595628415,0.26723547368919615,0.7311911427892581,0.49586776859504134,0.5991735537190083,0.5282227930039742,0.1474164231687229,0.23006324332830075,0.794859410991954
5,mse_5y_e20.order_joint.S,2025,243,123,0.5061728395061729,0.523554233536248,0.5002767017155506,0.27391345063088113,0.7463966371497004,0.5720164609053497,0.38271604938271603,0.46583400242381817,0.11705060672247773,0.19358348095400837,0.7747460902343616
5,mse_5y_e20.order_joint.S,2026,166,94,0.5662650602409639,0.5421037296037297,0.5,0.2681674221818949,0.7403270763022758,0.5301204819277109,0.9036144578313253,0.6003625009300899,0.08954851296041988,0.413602081765555,0.848730816531523
5,mse_5y_e20.order_fixed.U,2023,242,124,0.512396694214876,0.5001031565917062,0.4969396877793824,0.2569866698527218,0.7081606459016878,0.45867768595041325,0.3512396694214876,0.47222050512117036,0.08071556292315887,0.2354166011319446,0.687357401871724
5,mse_5y_e20.order_fixed.U,2024,242,134,0.5537190082644629,0.5543032786885246,0.5247267759562841,0.2646376401331927,0.7268699586320714,0.49586776859504134,0.5702479338842975,0.5311274678408491,0.1417575127032404,0.23189220070358996,0.8162023559454532
5,mse_5y_e20.order_fixed.U,2025,243,122,0.5020576131687243,0.5139042612064195,0.47807138904261204,0.2804673542500771,0.7613159094651161,0.5720164609053497,0.41975308641975306,0.46322969075523207,0.12490544631068991,0.17662196735742272,0.7668627909725583
5,mse_5y_e20.order_fixed.U,2026,166,101,0.608433734939759,0.5935314685314685,0.5587121212121212,0.2623249193332223,0.7284205378107448,0.5301204819277109,0.7530120481927711,0.5709653094397238,0.0989248834001303,0.3865689726991138,0.8485484561858868
5,mse_5y_e20.order_fixed.W,2023,242,129,0.5330578512396694,0.5136854411663572,0.5262361598239461,0.2533048674542793,0.7005900005120017,0.45867768595041325,0.2644628099173554,0.45011768698466054,0.07923456343671882,0.2285404034066865,0.6757262986555204
5,mse_5y_e20.order_fixed.W,2024,242,130,0.5371900826446281,0.5378415300546449,0.5224726775956284,0.26647030410578354,0.729558737805582,0.49586776859504134,0.5785123966942148,0.5148529772139873,0.14793306803477374,0.2204456308679811,0.7861347784656366
5,mse_5y_e20.order_fixed.W,2025,243,124,0.5102880658436214,0.5283619258439403,0.5013143331488655,0.2743030573526052,0.7472676021835664,0.5720164609053497,0.3786008230452675,0.46421438993783454,0.11704277262882522,0.19158808374160055,0.771765388912951
5,mse_5y_e20.order_fixed.W,2026,166,94,0.5662650602409639,0.5413752913752914,0.5067016317016317,0.2691298043075045,0.7442664651095586,0.5301204819277109,0.9156626506024096,0.6107877367254408,0.09031997891771207,0.4213604656256454,0.8593615535138327
5,mse_5y_e20.order_fixed.I,2023,242,125,0.5165289256198347,0.5032322398734612,0.4969396877793824,0.2569471102628047,0.7080829728694855,0.45867768595041325,0.33884297520661155,0.47125176194957014,0.08065682943660311,0.23476841963668585,0.6863418392046864
5,mse_5y_e20.order_fixed.I,2024,242,136,0.5619834710743802,0.562363387978142,0.5250683060109289,0.2639066504465589,0.7251326542621779,0.49586776859504134,0.5454545454545454,0.5180207784116194,0.1421288470086491,0.22177024885632135,0.8070503447384847
5,mse_5y_e20.order_fixed.I,2025,243,123,0.5061728395061729,0.5187119535141118,0.47758716104039844,0.28090511831075,0.7623720180271956,0.5720164609053497,0.4156378600823045,0.4616814409036459,0.12519472940890028,0.17405553593482195,0.7656306525243557
5,mse_5y_e20.order_fixed.I,2026,166,97,0.5843373493975904,0.5635198135198135,0.558420745920746,0.2630947912436026,0.7312674333142833,0.5301204819277109,0.8493975903614458,0.5852492224847056,0.09756056945005581,0.40116263001407687,0.8558391033970376
5,mse_5y_e20.order_fixed.S,2023,242,129,0.5330578512396694,0.5136854411663572,0.5260986177016711,0.2533007149728701,0.7005790308584797,0.45867768595041325,0.2644628099173554,0.45108880493651654,0.07929355120145874,0.22923945669425347,0.6767675516892093
5,mse_5y_e20.order_fixed.S,2024,242,128,0.5289256198347108,0.5297131147540983,0.5224043715846994,0.2671608092067152,0.7310548227039743,0.49586776859504134,0.5950413223140496,0.5278231974227409,0.14762127389652807,0.2308828485354445,0.7958984463863574
5,mse_5y_e20.order_fixed.S,2025,243,124,0.5102880658436214,0.5271513558384062,0.5012451577199779,0.2738820659941264,0.7463068047666512,0.5720164609053497,0.3868312757201646,0.46573436441808447,0.11675486269913149,0.193335212574681,0.7728687812327459
5,mse_5y_e20.order_fixed.S,2026,166,95,0.572289156626506,0.5499708624708625,0.5068473193473193,0.2676523080782695,0.7398591924877717,0.5301204819277109,0.8734939759036144,0.5966816099818469,0.09185906065963433,0.4064507721743995,0.8524529633571915
5,mse_5y_e20.scalar_probe.U,2023,242,136,0.5619834710743802,0.544529262086514,0.5490681521215872,0.24883776882985048,0.6910094516191236,0.45867768595041325,0.28512396694214875,0.4670311477078453,0.07919975688165153,0.34401695753146383,0.6640155556232376
5,mse_5y_e20.scalar_probe.U,2024,242,133,0.5495867768595041,0.5506147540983607,0.4840163934426229,0.2636033282693841,0.722052359288327,0.49586776859504134,0.6239669421487604,0.5333180394874661,0.09231798686764076,0.34563169702688307,0.7273135327964017
5,mse_5y_e20.scalar_probe.U,2025,243,108,0.4444444444444444,0.439333148865523,0.4249446596568899,0.2766599656163495,0.7490518904828858,0.5720164609053497,0.5267489711934157,0.48862981190697874,0.10721483842849858,0.27564300605938385,0.6807322205211643
5,mse_5y_e20.scalar_probe.U,2026,166,81,0.4879518072289157,0.5053904428904429,0.5938228438228438,0.25669016704191644,0.7067103250445926,0.5301204819277109,0.21084337349397592,0.4393159887713964,0.07183957728101807,0.3360067367812654,0.6321434579204199
5,frequency_5y,2023,242,131,0.5413223140495868,0.5,0.5,0.24975474101713185,0.6926566564995986,0.45867768595041325,0.0,0.4969173859432799,0.0,0.4969173859432799,0.4969173859432799
5,frequency_5y,2024,242,122,0.5041322314049587,0.5,0.5,0.24998767316834,0.6931225267906318,0.49586776859504134,0.0,0.498046875,0.0,0.498046875,0.498046875
5,frequency_5y,2025,243,104,0.4279835390946502,0.5,0.5,0.25229851233102857,0.697745553310344,0.5720164609053497,0.0,0.48550124275062156,1.6653345369377348e-16,0.4855012427506214,0.4855012427506214
5,frequency_5y,2026,166,78,0.46987951807228917,0.5,0.5,0.25007640892437044,0.6932999987265565,0.5301204819277109,0.0,0.49875724937862476,5.551115123125783e-17,0.4987572493786247,0.4987572493786247
5,market4_5y,2023,242,106,0.4380165289256198,0.42727460284712193,0.41173234303005296,0.2577322781168291,0.7087284649804989,0.45867768595041325,0.3760330578512397,0.48744545600736067,0.04228290420185784,0.36863823092035325,0.593774264209638
5,market4_5y,2024,242,139,0.5743801652892562,0.5744535519125683,0.5907786885245901,0.24548564127678105,0.6840793732061307,0.49586776859504134,0.5082644628099173,0.4979220133094418,0.03430175987031789,0.41304343757134976,0.5746035857410006
5,market4_5y,2025,243,138,0.5679012345679012,0.5920379081350304,0.6022412838959601,0.24800574244198512,0.689160979460309,0.5720164609053497,0.345679012345679,0.4782605033661752,0.05315372752638363,0.3920459464997608,0.6009968110719998
5,market4_5y,2026,166,84,0.5060240963855421,0.4772727272727273,0.46634615384615385,0.25357208554131355,0.7005035039552933,0.5301204819277109,0.9759036144578314,0.5550639798868467,0.03343066310466046,0.4791844318670874,0.6449851167830326
5,bce_5y_e10.add.U,2023,242,113,0.4669421487603306,0.46499552988102605,0.4928821951722715,0.2662256823128895,0.7278859328003346,0.45867768595041325,0.4793388429752066,0.4887832939464173,0.12709037439745255,0.2044331678420103,0.7875427635508664
5,bce_5y_e10.add.U,2024,242,116,0.4793388429752066,0.4803961748633879,0.4706967213114754,0.27587016625093486,0.7490880055483157,0.49586776859504134,0.628099173553719,0.5513780466303566,0.12576491456463743,0.3090167183188088,0.812348660650593
5,bce_5y_e10.add.U,2025,243,112,0.4609053497942387,0.47793303818483673,0.448049252905368,0.2750118898117483,0.7450154636145238,0.5720164609053497,0.3786008230452675,0.46441966685992575,0.09248556204426595,0.25457752009743667,0.6685214551533565
5,bce_5y_e10.add.U,2026,166,101,0.608433734939759,0.6000874125874126,0.5642482517482518,0.2516137770168849,0.6984723012298037,0.5301204819277109,0.6445783132530121,0.5340100300717259,0.08452504297939788,0.3435684190625017,0.7803405697464189
5,bce_5y_e10.add.W,2023,242,124,0.512396694214876,0.5028539990372052,0.49240079774430917,0.26412896897485666,0.7234990529663687,0.45867768595041325,0.384297520661157,0.4552299338502012,0.12888984666797132,0.1862693266413807,0.7517590926338366
5,bce_5y_e10.add.W,2024,242,115,0.47520661157024796,0.4758879781420765,0.46277322404371585,0.278460924703066,0.7541734018275313,0.49586776859504134,0.5826446280991735,0.5279872725141482,0.13376974134768493,0.2724007895258245,0.7880564712871735
5,bce_5y_e10.add.W,2025,243,97,0.3991769547325103,0.4263973436635307,0.47606530160486993,0.27195816627987496,0.7381231619899957,0.5720164609053497,0.3004115226337449,0.45093734344865705,0.08327671526102687,0.26372153391240216,0.6516052848472936
5,bce_5y_e10.add.W,2026,166,100,0.6024096385542169,0.5885780885780886,0.5667249417249417,0.25375308758344095,0.7047712573716479,0.5301204819277109,0.7349397590361446,0.5605565071912675,0.09362298083873041,0.36003045871027667,0.8110486799873957
5,bce_5y_e10.add.I,2023,242,113,0.4669421487603306,0.46499552988102605,0.4928821951722715,0.2661538004277061,0.7277490029025753,0.45867768595041325,0.4793388429752066,0.48768089754431687,0.12706281512805592,0.20370631641775094,0.7866591397674277
5,bce_5y_e10.add.I,2024,242,112,0.4628099173553719,0.4637295081967213,0.47062841530054644,0.27474926247518694,0.7464243402930564,0.49586776859504134,0.6115702479338843,0.5388084802656428,0.12633640884837202,0.297319226596342,0.8039109535216649
