h,method,n,correct,accuracy,balanced_accuracy,auc,brier,logloss,actual_up_frequency,predicted_up_fraction,probability_mean,probability_sd,probability_min,probability_max
5,mse_3y_e10.order_joint.I,893,452,0.5061590145576708,0.5066681724639863,0.4935451488229684,0.27195029727840975,0.7425002199102538,0.5128779395296752,0.48040313549832026,0.4931714932746784,0.14423455531237975,0.12050556197117906,0.8382744106870018
5,mse_3y_e10.order_joint.S,893,442,0.49496080627099664,0.49603975304923953,0.49272197962154296,0.2703560289759538,0.7381513699927642,0.5128779395296752,0.458006718924972,0.4860731368231135,0.13872074269687282,0.11192613449648263,0.8448062477833558
5,mse_3y_e10.order_fixed.U,893,451,0.5050391937290034,0.5054610249460423,0.49185865582492594,0.27126108880860295,0.7405456789786359,0.5128779395296752,0.48376259798432253,0.49502812859111217,0.14072380791923889,0.12592200524929362,0.8408950219402739
5,mse_3y_e10.order_fixed.W,893,448,0.5016797312430011,0.5026476936204387,0.495773728856096,0.2703627418483529,0.7384346498907605,0.5128779395296752,0.46248600223964165,0.487167292524897,0.1402442699262898,0.11329505718335502,0.8351587615513895
5,mse_3y_e10.order_fixed.I,893,452,0.5061590145576708,0.5066681724639863,0.49360538071575566,0.2715479599348087,0.7414625381238872,0.5128779395296752,0.48040313549832026,0.49403948582273766,0.1430216181297617,0.12181941614789964,0.8358387247118254
5,mse_3y_e10.order_fixed.S,893,444,0.49720044792833146,0.49804999247101334,0.4932188927370376,0.2701005840332257,0.7375838033748249,0.5128779395296752,0.4669652855543113,0.4881102367490552,0.13801934505369506,0.1169682572173107,0.8400084712146932
5,mse_3y_e10.scalar_probe.U,893,410,0.45912653975363943,0.4659539226020178,0.5003312754103297,0.2555686947473436,0.7045335832894881,0.5128779395296752,0.23404255319148937,0.45976961748133505,0.06124930607943836,0.28839101174331805,0.6078445872334269
5,mse_3y_e20.add.U,893,454,0.5083986562150056,0.5102369121116298,0.5027606284194147,0.2687772397886848,0.7339630746388617,0.5128779395296752,0.42889137737961924,0.47544543582010956,0.13365873058257416,0.1793851367960317,0.779932370712154
5,mse_3y_e20.add.W,893,449,0.5027995520716685,0.5049515635195503,0.5018119761080159,0.2695770301150042,0.7358346811343736,0.5128779395296752,0.4165733482642777,0.47109158703833903,0.13387883651251847,0.17470054599675824,0.7793180603388065
5,mse_3y_e20.add.I,893,453,0.5072788353863382,0.5089720423630979,0.5027957636902073,0.2686309035654131,0.7337038111713858,0.5128779395296752,0.43449048152295633,0.4752576310167453,0.1340373696969116,0.17485019808066496,0.7780749522029847
5,mse_3y_e20.add.S,893,454,0.5083986562150056,0.5106409677257442,0.5008884204186117,0.2697284363656516,0.7360680994897407,0.5128779395296752,0.4132138857782755,0.4712695018643966,0.1334680879242479,0.18025358602558494,0.7739845401760196
5,mse_3y_e20.vol.U,893,458,0.5128779395296752,0.5140842242634142,0.49610500426642573,0.26838876348336543,0.7331790239344528,0.5128779395296752,0.45352743561030234,0.4806119672896154,0.130247467470846,0.15255706292297913,0.8152986634317041
5,mse_3y_e20.vol.W,893,452,0.5061590145576708,0.5077648948451539,0.49743010590774484,0.2690647143791382,0.7346274272231833,0.5128779395296752,0.43784994400895855,0.4767519010853981,0.13301726135438285,0.14496477302278152,0.8088146985372813
5,mse_3y_e20.vol.I,893,455,0.509518477043673,0.5105782261707574,0.4971289464438087,0.2683567801665664,0.733132757467431,0.5128779395296752,0.45912653975363943,0.48050916657685566,0.13106936426254498,0.14798524225017126,0.8140422572645889
5,mse_3y_e20.vol.S,893,449,0.5027995520716685,0.5044897856748481,0.49670732319429806,0.26910457865096127,0.7346690693816046,0.5128779395296752,0.43449048152295633,0.4768454862658099,0.13220687434902223,0.14945216118835522,0.8100622163486567
5,mse_3y_e20.order_joint.U,893,463,0.5184770436730123,0.5191386839331426,0.5024795462530743,0.26789044574012677,0.732653005710069,0.5128779395296752,0.4748040313549832,0.48725628020711675,0.1372760119007198,0.18174249020938352,0.8815126356874178
5,mse_3y_e20.order_joint.W,893,449,0.5027995520716685,0.504028007830146,0.5053656577824625,0.26836588766129876,0.7335828061384544,0.5128779395296752,0.45240761478163494,0.482346561917008,0.14074519795284535,0.17376986630715474,0.8799660547917566
5,mse_3y_e20.order_joint.I,893,461,0.5162374020156775,0.51683983335843,0.5038197058675902,0.2679609299947279,0.7328208455191244,0.5128779395296752,0.47704367301231804,0.48707773690758593,0.13829443039799905,0.17964201958817774,0.8807015969199581
5,mse_3y_e20.order_joint.S,893,450,0.503919372900336,0.5052351553480902,0.5044019474978668,0.26831153809978253,0.7334357985321748,0.5128779395296752,0.4490481522956327,0.4825121785134857,0.13977064196509326,0.17511548323396106,0.8807264463355601
5,mse_3y_e20.order_fixed.U,893,459,0.5139977603583427,0.5145409827837173,0.5018571500276063,0.2678382512053651,0.7325394618124469,0.5128779395296752,0.47928331466965285,0.4880698896989363,0.1369214621742491,0.1823046536978363,0.8828919589331122
5,mse_3y_e20.order_fixed.W,893,444,0.49720044792833146,0.49828088139336446,0.5053054258896752,0.268158119734171,0.7330707603515614,0.5128779395296752,0.458006718924972,0.4837275936341965,0.1403535490837647,0.17538928447503999,0.8805819001155565
5,mse_3y_e20.order_fixed.I,893,458,0.5128779395296752,0.5135070019575365,0.5035888169452392,0.267869542230599,0.7326097111944124,0.5128779395296752,0.47592385218365063,0.48802206344757915,0.13798580898230928,0.18101616334079043,0.8819564346901165
5,mse_3y_e20.order_fixed.S,893,450,0.503919372900336,0.5051774331175024,0.5041258846559253,0.2681428281304941,0.733017412641588,0.5128779395296752,0.45128779395296753,0.4837589358089132,0.1393189146877274,0.17677331196532883,0.8815059550012044
5,mse_3y_e20.scalar_probe.U,893,442,0.49496080627099664,0.5004266425739096,0.5049390152085529,0.2604097439889792,0.7152366313973005,0.5128779395296752,0.2877939529675252,0.4613170066293789,0.09275114119925316,0.24473415724886302,0.7277604154862679
5,frequency_3y,893,445,0.49832026875699886,0.5064146965818401,0.47298348642272753,0.2512761375914666,0.6957036951458803,0.5128779395296752,0.1858902575587906,0.4848474083680873,0.012574782302330395,0.46879334257975036,0.5055401662049861
5,market4_3y,893,438,0.49048152295632697,0.4904607739798223,0.5132560357375897,0.25402769360882865,0.7013983376139141,0.5128779395296752,0.5005599104143337,0.5002642608996382,0.07471711783122947,0.33705098504185765,0.6792935638217307
5,mse_q2026_e10.add.U,893,439,0.4916013437849944,0.49034031019424784,0.4812628620187723,0.26990600421427097,0.7371864842702114,0.5128779395296752,0.5487122060470325,0.5140305187387679,0.12215811538464182,0.22028033089218071,0.8360428637120968
5,mse_q2026_e10.add.W,893,429,0.48040313549832026,0.47988505747126436,0.48655824925964963,0.2705604333301298,0.7406499612505265,0.5128779395296752,0.5195968645016797,0.5036792211903559,0.1281086756112971,0.2238949562222714,0.890208961433152
5,mse_q2026_e10.add.I,893,432,0.48376259798432253,0.4825252221051046,0.4820508959494052,0.2701104155706983,0.7379736205154286,0.5128779395296752,0.5475923852183651,0.5131993493509507,0.12298009202109227,0.2191617584983808,0.8490701753199955
5,mse_q2026_e10.add.S,893,427,0.47816349384098544,0.47758620689655173,0.48598604627817094,0.2702337601893701,0.7393553067122592,0.5128779395296752,0.5218365061590146,0.5046033896533537,0.1268061797851828,0.22500138595727248,0.880195385434726
5,mse_q2026_e10.vol.U,893,437,0.48936170212765956,0.4883877930030618,0.4764744265421874,0.2689616958392169,0.734096890812344,0.5128779395296752,0.5375139977603584,0.5078665601554969,0.11686965112804329,0.20320265001413462,0.777177635629053
5,mse_q2026_e10.vol.W,893,431,0.4826427771556551,0.4824725191989158,0.47842694373337347,0.27052855270445514,0.7385084826899154,0.5128779395296752,0.5061590145576708,0.5010010393033537,0.12515616833875653,0.2197110652959413,0.8328401556064146
5,mse_q2026_e10.vol.I,893,433,0.48488241881298993,0.4840787030065753,0.4769562816844853,0.26935688054844026,0.7351543082158898,0.5128779395296752,0.5307950727883539,0.5068381040387646,0.1182122221217023,0.20326285423463078,0.787540644490276
5,mse_q2026_e10.vol.S,893,426,0.47704367301231804,0.4767253927621342,0.47794508859107565,0.2700253589075714,0.7369965706424234,0.5128779395296752,0.5117581187010078,0.50210986119948,0.12341300794618555,0.2285850406556421,0.8186679842399679
5,mse_q2026_e10.order_joint.U,893,450,0.503919372900336,0.5037343773528082,0.48237715203533604,0.2699926193166195,0.7378881610159362,0.5128779395296752,0.5072788353863382,0.5010131805816707,0.12021339549596705,0.18546507688035674,0.8250106699112737
5,mse_q2026_e10.order_joint.W,893,439,0.4916013437849944,0.49189881042011746,0.48387291070621896,0.2714697320776228,0.7421387093967367,0.5128779395296752,0.48824188129899215,0.49580649525181175,0.12872638098229575,0.17860412814712137,0.8752989942593984
5,mse_q2026_e10.order_joint.I,893,447,0.5005599104143337,0.5003438237213271,0.4828891231240275,0.270399441813664,0.7389987659089533,0.5128779395296752,0.5083986562150056,0.5001313984301915,0.12151133044124417,0.1846154742330106,0.8387381337624467
5,mse_q2026_e10.order_joint.S,893,435,0.48712206047032475,0.48730110927069215,0.4827134467700647,0.27097635184104696,0.7405673313821882,0.5128779395296752,0.49272116461366183,0.4967843349345359,0.12707725945342255,0.17944054827621284,0.8641525256615497
5,mse_q2026_e10.order_fixed.U,893,449,0.5027995520716685,0.502584952065452,0.48228178487175627,0.2698858313048307,0.7376137391454912,0.5128779395296752,0.5083986562150056,0.501195748620004,0.11954890644941202,0.18968027824441636,0.8248546675010006
5,mse_q2026_e10.order_fixed.W,893,436,0.48824188129899215,0.48868142348039956,0.484495306931687,0.27101361709269467,0.740949972821986,0.5128779395296752,0.4826427771556551,0.49560957192856786,0.12721138972166404,0.1880535017881162,0.8720100677080144
5,mse_q2026_e10.order_fixed.I,893,448,0.5016797312430011,0.5014355267780957,0.4825980023088892,0.270267874738204,0.738663111530853,0.5128779395296752,0.509518477043673,0.5001554509961009,0.12075026011596675,0.1887478108369718,0.838380754202217
5,mse_q2026_e10.order_fixed.S,893,433,0.48488241881298993,0.48517542538774283,0.48323545650755406,0.2705395690328237,0.7394344630862433,0.5128779395296752,0.48824188129899215,0.49674024746892714,0.12562523804408712,0.18898019323417095,0.8607756587270008
5,mse_q2026_e10.scalar_probe.U,893,425,0.47592385218365063,0.47759624554534963,0.4612608542890127,0.258443387068956,0.7102562862231208,0.5128779395296752,0.43449048152295633,0.4934680838726152,0.06517276526359694,0.3268968648202368,0.6504717924113548
5,mse_q2026_e20.add.U,893,502,0.5621500559910414,0.5621191587612308,0.5319078452040356,0.2640156766695663,0.726473867579341,0.5128779395296752,0.5027995520716685,0.5052907739233073,0.1309899448425902,0.2017075752059542,0.8324140065276682
5,mse_q2026_e20.add.W,893,484,0.541993281075028,0.5425262259699845,0.5329869999498068,0.2640439403336548,0.7274350380042569,0.5128779395296752,0.48040313549832026,0.5010720101064279,0.13347242380717392,0.19791109033723708,0.8661266227487231
5,mse_q2026_e20.add.I,893,498,0.5576707726763718,0.557636902072981,0.5319329418260302,0.26420355107229615,0.727089411730751,0.5128779395296752,0.5027995520716685,0.5034711366716749,0.13161563654519995,0.20027062330541037,0.8240202210085418
5,mse_q2026_e20.add.S,893,485,0.5431131019036954,0.543387040104402,0.5328564975154344,0.2637447942221232,0.7264082543619755,0.5128779395296752,0.49048152295632697,0.5029184647293328,0.13239308044307443,0.19948043166299836,0.8559275574146555
5,mse_q2026_e20.vol.U,893,499,0.5587905935050392,0.5587863273603373,0.5326657631882749,0.2637936510130716,0.726027064307941,0.5128779395296752,0.5016797312430011,0.5071388758301251,0.1259600997988213,0.1764221403257427,0.8247052751481326
5,mse_q2026_e20.vol.W,893,492,0.5509518477043673,0.5515484615770717,0.5317472268232696,0.26442101574629484,0.7285399609262819,0.5128779395296752,0.47816349384098544,0.5030653911644135,0.13015616280252124,0.18917527934912837,0.858829719208528
5,mse_q2026_e20.vol.I,893,498,0.5576707726763718,0.5578100687647443,0.5321337148019877,0.26403905718936566,0.7268045746092534,0.5128779395296752,0.49608062709966405,0.5055361345285027,0.12673360969638445,0.17384074594841703,0.819484388659673
5,mse_q2026_e20.vol.S,893,484,0.541993281075028,0.5423530592782211,0.5315916277669026,0.2641249129141703,0.7274803167906102,0.5128779395296752,0.48712206047032475,0.5047020697672778,0.12915143689535247,0.19081029798032678,0.8480101857121235
5,mse_q2026_e20.order_joint.U,893,493,0.5520716685330347,0.5521206645585504,0.5255684384881795,0.26493859865522434,0.7283202784494582,0.5128779395296752,0.49944008958566627,0.5025647595695558,0.12407510040260293,0.1767276409715829,0.8205092654003746
5,mse_q2026_e20.order_joint.W,893,488,0.5464725643896976,0.5469507604276465,0.5271294483762485,0.2650976062278757,0.7299397765456543,0.5128779395296752,0.4826427771556551,0.49854038918454097,0.12966549191855892,0.19192808808992443,0.8624978691813346
5,mse_q2026_e20.order_joint.I,893,495,0.5543113101903695,0.5543617929026753,0.5256587863273603,0.2652311579065809,0.7292543403365644,0.5128779395296752,0.49944008958566627,0.5008769960898722,0.12511433059431565,0.17429202419673553,0.8328606614535299
5,mse_q2026_e20.order_joint.S,893,487,0.5453527435610303,0.5456858906791147,0.5273101440546103,0.26473073477264286,0.7286490471668216,0.5128779395296752,0.48824188129899215,0.5002679642832164,0.12828745175758133,0.19358348095400837,0.8521278308657516
5,mse_q2026_e20.order_fixed.U,893,492,0.5509518477043673,0.5510289615017818,0.5253325302414295,0.2649123506527398,0.7282229431864624,0.5128779395296752,0.49832026875699886,0.5024795406772202,0.1236026662168427,0.17662196735742272,0.8203553261850548
5,mse_q2026_e20.order_fixed.W,893,487,0.5453527435610303,0.5458590573708779,0.5261908347136476,0.26517834512795746,0.7300375803702109,0.5128779395296752,0.48152295632698766,0.49844946736171447,0.12911762637901247,0.19158808374160055,0.8620256977229414
5,mse_q2026_e20.order_fixed.I,893,493,0.5520716685330347,0.5521783867891381,0.5253174722682327,0.26522400184935935,0.7292056927467431,0.5128779395296752,0.49720044792833146,0.5008945006877085,0.12464372880037669,0.17405553593482195,0.8325755579053628
5,mse_q2026_e20.order_fixed.S,893,488,0.5464725643896976,0.5469507604276465,0.5265522260703709,0.26479580433756544,0.7287188080895012,0.5128779395296752,0.4826427771556551,0.5000762322349774,0.12776913355143887,0.193335212574681,0.8517043803094161
5,mse_q2026_e20.scalar_probe.U,893,464,0.5195968645016797,0.520749887065201,0.49423781559002156,0.2618600855367343,0.7183101078922035,0.5128779395296752,0.45576707726763716,0.4926982362208913,0.09658822382067324,0.27564300605938385,0.7320273408586001
5,frequency_q2026,893,445,0.49832026875699886,0.5080309190382974,0.48067811072629624,0.2506550660528313,0.6944576890669463,0.5128779395296752,0.12318029115341546,0.4949977127011498,0.006133422551761177,0.4855012427506214,0.5053941908713693
5,market4_q2026,893,469,0.5251959686450168,0.5247653465843498,0.5119510113938663,0.25268897444772687,0.6987385893787151,0.5128779395296752,0.5173572228443449,0.5029329178322419,0.055453208945913386,0.36863823092035325,0.6832611495561617
5,constant_0.5,893,435,0.48712206047032475,0.5,0.5,0.25,0.6931471805599453,0.5128779395296752,0.0,0.5,0.0,0.5,0.5
5,always_up,893,458,0.5128779395296752,0.5,0.5,0.48712206047032475,13.459690714987756,0.5128779395296752,1.0,1.0,0.0,1.0,1.0
5,always_down,893,435,0.48712206047032475,0.5,0.5,0.5128779395296752,14.171341177038869,0.5128779395296752,0.0,0.0,0.0,0.0,0.0
5,cal.quarter_four_state,893,477,0.5341545352743561,0.5335566932690861,0.5152637654971641,0.26569422507321183,0.7293389626603185,0.5128779395296752,0.5240761478163494,0.5105212878682007,0.12308404681743605,0.1879099957428282,0.8117745987186301
5,cal.month_four_state,893,477,0.5341545352743561,0.5335566932690861,0.5130050695176429,0.2668846821077653,0.7321547117956634,0.5128779395296752,0.5240761478163494,0.509771640638748,0.12390982514900932,0.1879099957428282,0.8247052751481326
5,cal.quarter_pooled,893,482,0.5397536394176932,0.5394192641670431,0.5166741956532651,0.2673302511475562,0.7343102057544622,0.5128779395296752,0.5139977603583427,0.5099252068694451,0.12679962833589845,0.1764221403257427,0.8521483281528889
5,cal.quarter_ungated,893,484,0.541993281075028,0.5418335592029313,0.5307584199166793,0.2625295530407681,0.7227562009745233,0.5128779395296752,0.5072788353863382,0.512588121293097,0.12852533130302035,0.19835829410356864,0.8117745987186301
5,cal.quarter_platt,893,503,0.5632698768197089,0.5608442503639011,0.5581990664056617,0.2544809410583951,0.7047903061199634,0.5128779395296752,0.5957446808510638,0.5199343016107283,0.09746942503214606,0.26409021142799477,0.8117745987186301
