h,method,bin_lower,bin_upper,n,mean_probability,actual_up_frequency
5,bce_5y_e10.vol.U,0.7,0.8,40,0.7291454906424831,0.45
5,bce_5y_e10.vol.U,0.8,0.9,1,0.8054700242240673,1.0
5,bce_5y_e10.vol.U,0.9,1.0,0,,
5,bce_5y_e10.vol.W,0.0,0.1,0,,
5,bce_5y_e10.vol.W,0.1,0.2,1,0.19720615771936653,0.0
5,bce_5y_e10.vol.W,0.2,0.3,59,0.27137724146557807,0.5084745762711864
5,bce_5y_e10.vol.W,0.3,0.4,167,0.35439328344904275,0.5568862275449101
5,bce_5y_e10.vol.W,0.4,0.5,256,0.4488985146490914,0.48828125
5,bce_5y_e10.vol.W,0.5,0.6,242,0.5488534645007755,0.49586776859504134
5,bce_5y_e10.vol.W,0.6,0.7,123,0.642531492341358,0.5853658536585366
5,bce_5y_e10.vol.W,0.7,0.8,45,0.7305596958638655,0.4
5,bce_5y_e10.vol.W,0.8,0.9,0,,
5,bce_5y_e10.vol.W,0.9,1.0,0,,
5,bce_5y_e10.vol.I,0.0,0.1,0,,
5,bce_5y_e10.vol.I,0.1,0.2,0,,
5,bce_5y_e10.vol.I,0.2,0.3,37,0.2658259931316702,0.5675675675675675
5,bce_5y_e10.vol.I,0.3,0.4,149,0.3540509490571377,0.6040268456375839
5,bce_5y_e10.vol.I,0.4,0.5,279,0.45141938920235497,0.48028673835125446
5,bce_5y_e10.vol.I,0.5,0.6,242,0.5461530370981814,0.4834710743801653
5,bce_5y_e10.vol.I,0.6,0.7,149,0.6387732717680086,0.5436241610738255
5,bce_5y_e10.vol.I,0.7,0.8,37,0.7296389483057284,0.40540540540540543
5,bce_5y_e10.vol.I,0.8,0.9,0,,
5,bce_5y_e10.vol.I,0.9,1.0,0,,
5,bce_5y_e10.vol.S,0.0,0.1,0,,
5,bce_5y_e10.vol.S,0.1,0.2,1,0.19808231898619913,0.0
5,bce_5y_e10.vol.S,0.2,0.3,52,0.2713375368512916,0.5192307692307693
5,bce_5y_e10.vol.S,0.3,0.4,168,0.3541834754868835,0.5476190476190477
5,bce_5y_e10.vol.S,0.4,0.5,263,0.4495493194702241,0.5019011406844106
5,bce_5y_e10.vol.S,0.5,0.6,241,0.5490673391923045,0.4979253112033195
5,bce_5y_e10.vol.S,0.6,0.7,124,0.6449315962540186,0.5483870967741935
5,bce_5y_e10.vol.S,0.7,0.8,44,0.7348977449670406,0.4318181818181818
5,bce_5y_e10.vol.S,0.8,0.9,0,,
5,bce_5y_e10.vol.S,0.9,1.0,0,,
5,bce_5y_e10.order_joint.U,0.0,0.1,0,,
5,bce_5y_e10.order_joint.U,0.1,0.2,1,0.18468692982236534,1.0
5,bce_5y_e10.order_joint.U,0.2,0.3,46,0.26231840866149086,0.5217391304347826
5,bce_5y_e10.order_joint.U,0.3,0.4,140,0.35677344370966113,0.5857142857142857
5,bce_5y_e10.order_joint.U,0.4,0.5,290,0.45216411364453707,0.46551724137931033
5,bce_5y_e10.order_joint.U,0.5,0.6,266,0.5486529826907978,0.518796992481203
5,bce_5y_e10.order_joint.U,0.6,0.7,109,0.640413414590709,0.5779816513761468
5,bce_5y_e10.order_joint.U,0.7,0.8,38,0.7374863241479063,0.34210526315789475
5,bce_5y_e10.order_joint.U,0.8,0.9,3,0.8179968730682035,0.6666666666666666
5,bce_5y_e10.order_joint.U,0.9,1.0,0,,
5,bce_5y_e10.order_joint.W,0.0,0.1,0,,
5,bce_5y_e10.order_joint.W,0.1,0.2,3,0.18178845534276467,0.3333333333333333
5,bce_5y_e10.order_joint.W,0.2,0.3,71,0.26393840041739,0.5070422535211268
5,bce_5y_e10.order_joint.W,0.3,0.4,152,0.3554324515935367,0.5657894736842105
5,bce_5y_e10.order_joint.W,0.4,0.5,270,0.44767167797022295,0.48148148148148145
5,bce_5y_e10.order_joint.W,0.5,0.6,234,0.5473327493095722,0.5128205128205128
5,bce_5y_e10.order_joint.W,0.6,0.7,115,0.6410630608478164,0.5739130434782609
5,bce_5y_e10.order_joint.W,0.7,0.8,47,0.7286929639236548,0.40425531914893614
5,bce_5y_e10.order_joint.W,0.8,0.9,1,0.8057616763897949,0.0
5,bce_5y_e10.order_joint.W,0.9,1.0,0,,
5,bce_5y_e10.order_joint.I,0.0,0.1,0,,
5,bce_5y_e10.order_joint.I,0.1,0.2,1,0.18387589850127598,1.0
5,bce_5y_e10.order_joint.I,0.2,0.3,52,0.2638149734032114,0.5192307692307693
5,bce_5y_e10.order_joint.I,0.3,0.4,144,0.3582731499186379,0.5763888888888888
5,bce_5y_e10.order_joint.I,0.4,0.5,278,0.4518475714294823,0.4712230215827338
5,bce_5y_e10.order_joint.I,0.5,0.6,266,0.5472373394393217,0.518796992481203
5,bce_5y_e10.order_joint.I,0.6,0.7,116,0.6415247684828577,0.5689655172413793
5,bce_5y_e10.order_joint.I,0.7,0.8,33,0.7366896821216626,0.30303030303030304
5,bce_5y_e10.order_joint.I,0.8,0.9,3,0.8097066149299293,0.6666666666666666
5,bce_5y_e10.order_joint.I,0.9,1.0,0,,
5,bce_5y_e10.order_joint.S,0.0,0.1,0,,
5,bce_5y_e10.order_joint.S,0.1,0.2,3,0.1827616682832501,0.3333333333333333
5,bce_5y_e10.order_joint.S,0.2,0.3,63,0.26270542441603495,0.49206349206349204
5,bce_5y_e10.order_joint.S,0.3,0.4,152,0.35469413543353795,0.5789473684210527
5,bce_5y_e10.order_joint.S,0.4,0.5,282,0.4484381687133873,0.48226950354609927
5,bce_5y_e10.order_joint.S,0.5,0.6,231,0.5486862965720162,0.5281385281385281
5,bce_5y_e10.order_joint.S,0.6,0.7,114,0.6434402830386825,0.5175438596491229
5,bce_5y_e10.order_joint.S,0.7,0.8,48,0.732795431165188,0.4375
5,bce_5y_e10.order_joint.S,0.8,0.9,0,,
5,bce_5y_e10.order_joint.S,0.9,1.0,0,,
5,bce_5y_e10.order_fixed.U,0.0,0.1,0,,
5,bce_5y_e10.order_fixed.U,0.1,0.2,1,0.1857998050483476,1.0
5,bce_5y_e10.order_fixed.U,0.2,0.3,44,0.26166456474437055,0.5454545454545454
5,bce_5y_e10.order_fixed.U,0.3,0.4,139,0.3559502378878496,0.5755395683453237
5,bce_5y_e10.order_fixed.U,0.4,0.5,293,0.452246937608004,0.46757679180887374
5,bce_5y_e10.order_fixed.U,0.5,0.6,266,0.5485325669062432,0.5225563909774437
5,bce_5y_e10.order_fixed.U,0.6,0.7,110,0.6401826519217446,0.5636363636363636
5,bce_5y_e10.order_fixed.U,0.7,0.8,37,0.7379091604977912,0.35135135135135137
5,bce_5y_e10.order_fixed.U,0.8,0.9,3,0.8174475159206476,0.6666666666666666
5,bce_5y_e10.order_fixed.U,0.9,1.0,0,,
5,bce_5y_e10.order_fixed.W,0.0,0.1,0,,
5,bce_5y_e10.order_fixed.W,0.1,0.2,3,0.18592686221218294,0.3333333333333333
5,bce_5y_e10.order_fixed.W,0.2,0.3,67,0.26531484706435726,0.4925373134328358
5,bce_5y_e10.order_fixed.W,0.3,0.4,155,0.35488689101130627,0.5806451612903226
5,bce_5y_e10.order_fixed.W,0.4,0.5,268,0.44696152936651334,0.4701492537313433
5,bce_5y_e10.order_fixed.W,0.5,0.6,238,0.5468434921923495,0.5168067226890757
5,bce_5y_e10.order_fixed.W,0.6,0.7,115,0.6405529358656794,0.5826086956521739
5,bce_5y_e10.order_fixed.W,0.7,0.8,46,0.7279464255247587,0.391304347826087
5,bce_5y_e10.order_fixed.W,0.8,0.9,1,0.8102502254757328,0.0
5,bce_5y_e10.order_fixed.W,0.9,1.0,0,,
5,bce_5y_e10.order_fixed.I,0.0,0.1,0,,
5,bce_5y_e10.order_fixed.I,0.1,0.2,1,0.18508341926447933,1.0
5,bce_5y_e10.order_fixed.I,0.2,0.3,48,0.2620759485315385,0.5416666666666666
5,bce_5y_e10.order_fixed.I,0.3,0.4,145,0.3568977514190176,0.5724137931034483
5,bce_5y_e10.order_fixed.I,0.4,0.5,279,0.4517503289689996,0.46953405017921146
5,bce_5y_e10.order_fixed.I,0.5,0.6,268,0.5467879463387906,0.5186567164179104
5,bce_5y_e10.order_fixed.I,0.6,0.7,117,0.6411602332672851,0.5641025641025641
5,bce_5y_e10.order_fixed.I,0.7,0.8,32,0.7371396672255645,0.3125
5,bce_5y_e10.order_fixed.I,0.8,0.9,3,0.8090668101314962,0.6666666666666666
5,bce_5y_e10.order_fixed.I,0.9,1.0,0,,
5,bce_5y_e10.order_fixed.S,0.0,0.1,0,,
5,bce_5y_e10.order_fixed.S,0.1,0.2,3,0.18680577885481062,0.3333333333333333
5,bce_5y_e10.order_fixed.S,0.2,0.3,61,0.26522938050963735,0.4918032786885246
5,bce_5y_e10.order_fixed.S,0.3,0.4,155,0.3552063827162254,0.5741935483870968
5,bce_5y_e10.order_fixed.S,0.4,0.5,280,0.44839457879301736,0.48928571428571427
5,bce_5y_e10.order_fixed.S,0.5,0.6,231,0.5481302678576717,0.5194805194805194
5,bce_5y_e10.order_fixed.S,0.6,0.7,116,0.6419991736606844,0.5258620689655172
5,bce_5y_e10.order_fixed.S,0.7,0.8,46,0.7310799006993022,0.43478260869565216
5,bce_5y_e10.order_fixed.S,0.8,0.9,1,0.8017194775736405,0.0
5,bce_5y_e10.order_fixed.S,0.9,1.0,0,,
5,bce_5y_e10.scalar_probe.U,0.0,0.1,0,,
5,bce_5y_e10.scalar_probe.U,0.1,0.2,0,,
5,bce_5y_e10.scalar_probe.U,0.2,0.3,0,,
5,bce_5y_e10.scalar_probe.U,0.3,0.4,23,0.3819641322778132,0.6956521739130435
5,bce_5y_e10.scalar_probe.U,0.4,0.5,533,0.4569768333751436,0.5347091932457786
5,bce_5y_e10.scalar_probe.U,0.5,0.6,327,0.5364200349653885,0.4525993883792049
5,bce_5y_e10.scalar_probe.U,0.6,0.7,10,0.6072894014596567,0.9
5,bce_5y_e10.scalar_probe.U,0.7,0.8,0,,
5,bce_5y_e10.scalar_probe.U,0.8,0.9,0,,
5,bce_5y_e10.scalar_probe.U,0.9,1.0,0,,
5,bce_5y_e10.native_bce.U,0.0,0.1,0,,
5,bce_5y_e10.native_bce.U,0.1,0.2,0,,
5,bce_5y_e10.native_bce.U,0.2,0.3,0,,
5,bce_5y_e10.native_bce.U,0.3,0.4,0,,
5,bce_5y_e10.native_bce.U,0.4,0.5,727,0.493827262483418,0.5089408528198074
5,bce_5y_e10.native_bce.U,0.5,0.6,166,0.5007954700936672,0.5301204819277109
5,bce_5y_e10.native_bce.U,0.6,0.7,0,,
5,bce_5y_e10.native_bce.U,0.7,0.8,0,,
5,bce_5y_e10.native_bce.U,0.8,0.9,0,,
5,bce_5y_e10.native_bce.U,0.9,1.0,0,,
5,bce_5y_e20.add.U,0.0,0.1,0,,
5,bce_5y_e20.add.U,0.1,0.2,0,,
5,bce_5y_e20.add.U,0.2,0.3,20,0.2820821647820474,0.65
5,bce_5y_e20.add.U,0.3,0.4,179,0.35686886349546626,0.5418994413407822
5,bce_5y_e20.add.U,0.4,0.5,244,0.4530925189418944,0.44672131147540983
5,bce_5y_e20.add.U,0.5,0.6,277,0.5478762784669453,0.6137184115523465
5,bce_5y_e20.add.U,0.6,0.7,131,0.6427206341825127,0.3969465648854962
5,bce_5y_e20.add.U,0.7,0.8,40,0.7365785099567272,0.375
5,bce_5y_e20.add.U,0.8,0.9,2,0.8214549949809737,1.0
5,bce_5y_e20.add.U,0.9,1.0,0,,
5,bce_5y_e20.add.W,0.0,0.1,0,,
5,bce_5y_e20.add.W,0.1,0.2,1,0.195550376058378,0.0
5,bce_5y_e20.add.W,0.2,0.3,37,0.2757283259297519,0.6216216216216216
5,bce_5y_e20.add.W,0.3,0.4,182,0.35800647404916464,0.5274725274725275
5,bce_5y_e20.add.W,0.4,0.5,244,0.45680861208293566,0.47950819672131145
5,bce_5y_e20.add.W,0.5,0.6,265,0.5459207896508106,0.5811320754716981
5,bce_5y_e20.add.W,0.6,0.7,122,0.6422805680232274,0.4180327868852459
5,bce_5y_e20.add.W,0.7,0.8,40,0.7347917406040887,0.4
5,bce_5y_e20.add.W,0.8,0.9,2,0.8082128862607634,0.5
5,bce_5y_e20.add.W,0.9,1.0,0,,
5,bce_5y_e20.add.I,0.0,0.1,0,,
5,bce_5y_e20.add.I,0.1,0.2,0,,
5,bce_5y_e20.add.I,0.2,0.3,23,0.2822753236836405,0.6956521739130435
5,bce_5y_e20.add.I,0.3,0.4,180,0.3564936406388976,0.5222222222222223
5,bce_5y_e20.add.I,0.4,0.5,238,0.45386073825207196,0.46218487394957986
5,bce_5y_e20.add.I,0.5,0.6,281,0.5487307446333209,0.6014234875444839
5,bce_5y_e20.add.I,0.6,0.7,132,0.6411056382549866,0.4090909090909091
5,bce_5y_e20.add.I,0.7,0.8,37,0.7358194088568781,0.35135135135135137
5,bce_5y_e20.add.I,0.8,0.9,2,0.8143950055518212,1.0
5,bce_5y_e20.add.I,0.9,1.0,0,,
5,bce_5y_e20.add.S,0.0,0.1,0,,
5,bce_5y_e20.add.S,0.1,0.2,1,0.19542725051399099,0.0
5,bce_5y_e20.add.S,0.2,0.3,32,0.2749341337614618,0.625
5,bce_5y_e20.add.S,0.3,0.4,185,0.35883617033613646,0.5405405405405406
5,bce_5y_e20.add.S,0.4,0.5,253,0.4573893217689694,0.4624505928853755
5,bce_5y_e20.add.S,0.5,0.6,258,0.5458171676832886,0.5891472868217055
5,bce_5y_e20.add.S,0.6,0.7,120,0.6448687802490972,0.43333333333333335
5,bce_5y_e20.add.S,0.7,0.8,42,0.7358796732061341,0.35714285714285715
5,bce_5y_e20.add.S,0.8,0.9,2,0.8133151581650592,1.0
5,bce_5y_e20.add.S,0.9,1.0,0,,
5,bce_5y_e20.vol.U,0.0,0.1,0,,
5,bce_5y_e20.vol.U,0.1,0.2,0,,
5,bce_5y_e20.vol.U,0.2,0.3,21,0.2781428370334808,0.8095238095238095
5,bce_5y_e20.vol.U,0.3,0.4,180,0.35524657792406056,0.5277777777777778
5,bce_5y_e20.vol.U,0.4,0.5,259,0.45310799675178604,0.46332046332046334
5,bce_5y_e20.vol.U,0.5,0.6,279,0.5473798193170791,0.6057347670250897
5,bce_5y_e20.vol.U,0.6,0.7,131,0.6439542016835915,0.37404580152671757
5,bce_5y_e20.vol.U,0.7,0.8,21,0.7410677353687014,0.2857142857142857
5,bce_5y_e20.vol.U,0.8,0.9,2,0.8150622371123297,1.0
5,bce_5y_e20.vol.U,0.9,1.0,0,,
5,bce_5y_e20.vol.W,0.0,0.1,0,,
5,bce_5y_e20.vol.W,0.1,0.2,1,0.19962446871168218,0.0
5,bce_5y_e20.vol.W,0.2,0.3,38,0.2810031172092961,0.631578947368421
5,bce_5y_e20.vol.W,0.3,0.4,190,0.35438712106658615,0.5368421052631579
5,bce_5y_e20.vol.W,0.4,0.5,241,0.45863570760029776,0.48132780082987553
5,bce_5y_e20.vol.W,0.5,0.6,251,0.5440948476337747,0.545816733067729
5,bce_5y_e20.vol.W,0.6,0.7,135,0.6395122553924294,0.48148148148148145
5,bce_5y_e20.vol.W,0.7,0.8,36,0.7300030924648869,0.3611111111111111
5,bce_5y_e20.vol.W,0.8,0.9,1,0.8128608372264629,1.0
5,bce_5y_e20.vol.W,0.9,1.0,0,,
5,bce_5y_e20.vol.I,0.0,0.1,0,,
5,bce_5y_e20.vol.I,0.1,0.2,0,,
5,bce_5y_e20.vol.I,0.2,0.3,26,0.2794083698035774,0.7692307692307693
5,bce_5y_e20.vol.I,0.3,0.4,177,0.3542837705838339,0.5310734463276836
5,bce_5y_e20.vol.I,0.4,0.5,252,0.4523752212626753,0.45634920634920634
5,bce_5y_e20.vol.I,0.5,0.6,287,0.5477749670552815,0.5993031358885017
5,bce_5y_e20.vol.I,0.6,0.7,126,0.6397748110583462,0.38095238095238093
5,bce_5y_e20.vol.I,0.7,0.8,23,0.7360740399126458,0.30434782608695654
5,bce_5y_e20.vol.I,0.8,0.9,2,0.8076843322056472,1.0
5,bce_5y_e20.vol.I,0.9,1.0,0,,
5,bce_5y_e20.vol.S,0.0,0.1,0,,
5,bce_5y_e20.vol.S,0.1,0.2,1,0.19960089125786049,0.0
5,bce_5y_e20.vol.S,0.2,0.3,31,0.2800817496545554,0.6774193548387096
5,bce_5y_e20.vol.S,0.3,0.4,187,0.3533778908093517,0.5454545454545454
5,bce_5y_e20.vol.S,0.4,0.5,252,0.45741598942130557,0.4603174603174603
5,bce_5y_e20.vol.S,0.5,0.6,255,0.5435478313836716,0.5725490196078431
5,bce_5y_e20.vol.S,0.6,0.7,128,0.6431852451519836,0.4453125
5,bce_5y_e20.vol.S,0.7,0.8,37,0.7293247426849451,0.3783783783783784
5,bce_5y_e20.vol.S,0.8,0.9,2,0.812903134261417,1.0
5,bce_5y_e20.vol.S,0.9,1.0,0,,
5,bce_5y_e20.order_joint.U,0.0,0.1,0,,
5,bce_5y_e20.order_joint.U,0.1,0.2,1,0.19872844056492356,0.0
5,bce_5y_e20.order_joint.U,0.2,0.3,35,0.2709211707793608,0.7142857142857143
5,bce_5y_e20.order_joint.U,0.3,0.4,163,0.3559082399352239,0.5460122699386503
5,bce_5y_e20.order_joint.U,0.4,0.5,276,0.45282460419737236,0.4384057971014493
5,bce_5y_e20.order_joint.U,0.5,0.6,285,0.5460602433532001,0.6035087719298246
5,bce_5y_e20.order_joint.U,0.6,0.7,98,0.6431019358854412,0.3877551020408163
5,bce_5y_e20.order_joint.U,0.7,0.8,30,0.737177839886052,0.3333333333333333
5,bce_5y_e20.order_joint.U,0.8,0.9,5,0.821700755551159,0.6
5,bce_5y_e20.order_joint.U,0.9,1.0,0,,
5,bce_5y_e20.order_joint.W,0.0,0.1,0,,
5,bce_5y_e20.order_joint.W,0.1,0.2,1,0.1686552657088535,0.0
5,bce_5y_e20.order_joint.W,0.2,0.3,44,0.2717411954024355,0.6136363636363636
5,bce_5y_e20.order_joint.W,0.3,0.4,182,0.3524535853611604,0.5384615384615384
5,bce_5y_e20.order_joint.W,0.4,0.5,235,0.456170144108504,0.46808510638297873
5,bce_5y_e20.order_joint.W,0.5,0.6,269,0.5429251725067566,0.5464684014869888
5,bce_5y_e20.order_joint.W,0.6,0.7,125,0.6419266798471247,0.512
5,bce_5y_e20.order_joint.W,0.7,0.8,34,0.7346426338300522,0.29411764705882354
5,bce_5y_e20.order_joint.W,0.8,0.9,3,0.8092749770202258,0.6666666666666666
5,bce_5y_e20.order_joint.W,0.9,1.0,0,,
5,bce_5y_e20.order_joint.I,0.0,0.1,0,,
5,bce_5y_e20.order_joint.I,0.1,0.2,1,0.19854319156680264,0.0
5,bce_5y_e20.order_joint.I,0.2,0.3,40,0.27221951036158143,0.7
5,bce_5y_e20.order_joint.I,0.3,0.4,169,0.35749608273724565,0.5443786982248521
5,bce_5y_e20.order_joint.I,0.4,0.5,259,0.45319693428872027,0.43243243243243246
5,bce_5y_e20.order_joint.I,0.5,0.6,291,0.5457543450844533,0.5979381443298969
5,bce_5y_e20.order_joint.I,0.6,0.7,101,0.6409507833590317,0.43564356435643564
5,bce_5y_e20.order_joint.I,0.7,0.8,27,0.7392633902812595,0.18518518518518517
5,bce_5y_e20.order_joint.I,0.8,0.9,5,0.8152179608722964,0.6
5,bce_5y_e20.order_joint.I,0.9,1.0,0,,
5,bce_5y_e20.order_joint.S,0.0,0.1,0,,
5,bce_5y_e20.order_joint.S,0.1,0.2,1,0.16881939613523742,0.0
5,bce_5y_e20.order_joint.S,0.2,0.3,42,0.27270261094711873,0.6190476190476191
5,bce_5y_e20.order_joint.S,0.3,0.4,175,0.353423763860381,0.5485714285714286
5,bce_5y_e20.order_joint.S,0.4,0.5,248,0.4560684222753336,0.43548387096774194
5,bce_5y_e20.order_joint.S,0.5,0.6,268,0.5424728452419284,0.585820895522388
5,bce_5y_e20.order_joint.S,0.6,0.7,119,0.6441494646278644,0.46218487394957986
5,bce_5y_e20.order_joint.S,0.7,0.8,38,0.7361502717569571,0.3684210526315789
5,bce_5y_e20.order_joint.S,0.8,0.9,2,0.8193226382057648,1.0
5,bce_5y_e20.order_joint.S,0.9,1.0,0,,
5,bce_5y_e20.order_fixed.U,0.0,0.1,0,,
5,bce_5y_e20.order_fixed.U,0.1,0.2,0,,
5,bce_5y_e20.order_fixed.U,0.2,0.3,36,0.27035939371794104,0.6944444444444444
5,bce_5y_e20.order_fixed.U,0.3,0.4,158,0.35588883489570994,0.5443037974683544
5,bce_5y_e20.order_fixed.U,0.4,0.5,279,0.45225022007881865,0.4444444444444444
5,bce_5y_e20.order_fixed.U,0.5,0.6,286,0.54563482414173,0.5979020979020979
5,bce_5y_e20.order_fixed.U,0.6,0.7,98,0.641659164142619,0.3979591836734694
5,bce_5y_e20.order_fixed.U,0.7,0.8,31,0.7356456031116729,0.3225806451612903
5,bce_5y_e20.order_fixed.U,0.8,0.9,5,0.8211952736898145,0.6
5,bce_5y_e20.order_fixed.U,0.9,1.0,0,,
5,bce_5y_e20.order_fixed.W,0.0,0.1,0,,
5,bce_5y_e20.order_fixed.W,0.1,0.2,1,0.17335782214416426,0.0
5,bce_5y_e20.order_fixed.W,0.2,0.3,44,0.2743691790381026,0.6136363636363636
5,bce_5y_e20.order_fixed.W,0.3,0.4,186,0.35363707930366084,0.5268817204301075
5,bce_5y_e20.order_fixed.W,0.4,0.5,234,0.45656346920137514,0.4700854700854701
5,bce_5y_e20.order_fixed.W,0.5,0.6,267,0.5426119022358762,0.5543071161048689
5,bce_5y_e20.order_fixed.W,0.6,0.7,126,0.641743911464198,0.5079365079365079
5,bce_5y_e20.order_fixed.W,0.7,0.8,32,0.7358289530301683,0.28125
5,bce_5y_e20.order_fixed.W,0.8,0.9,3,0.809747352550338,0.6666666666666666
5,bce_5y_e20.order_fixed.W,0.9,1.0,0,,
5,bce_5y_e20.order_fixed.I,0.0,0.1,0,,
5,bce_5y_e20.order_fixed.I,0.1,0.2,0,,
5,bce_5y_e20.order_fixed.I,0.2,0.3,40,0.2712571213572529,0.7
5,bce_5y_e20.order_fixed.I,0.3,0.4,165,0.35729830060194734,0.5393939393939394
5,bce_5y_e20.order_fixed.I,0.4,0.5,263,0.4528289370873947,0.4372623574144487
5,bce_5y_e20.order_fixed.I,0.5,0.6,292,0.5456500111200103,0.5958904109589042
5,bce_5y_e20.order_fixed.I,0.6,0.7,101,0.6404008528214387,0.43564356435643564
5,bce_5y_e20.order_fixed.I,0.7,0.8,27,0.7387142702208978,0.18518518518518517
5,bce_5y_e20.order_fixed.I,0.8,0.9,5,0.8144680798066286,0.6
5,bce_5y_e20.order_fixed.I,0.9,1.0,0,,
5,bce_5y_e20.order_fixed.S,0.0,0.1,0,,
5,bce_5y_e20.order_fixed.S,0.1,0.2,1,0.17349447281447591,0.0
5,bce_5y_e20.order_fixed.S,0.2,0.3,42,0.27538323182698554,0.6190476190476191
5,bce_5y_e20.order_fixed.S,0.3,0.4,178,0.3543129482049043,0.5393258426966292
5,bce_5y_e20.order_fixed.S,0.4,0.5,248,0.4560829449787877,0.45161290322580644
5,bce_5y_e20.order_fixed.S,0.5,0.6,264,0.5417369678670501,0.5833333333333334
5,bce_5y_e20.order_fixed.S,0.6,0.7,121,0.6428421521810339,0.45454545454545453
5,bce_5y_e20.order_fixed.S,0.7,0.8,37,0.7365638830448257,0.35135135135135137
5,bce_5y_e20.order_fixed.S,0.8,0.9,2,0.8179533228878311,1.0
5,bce_5y_e20.order_fixed.S,0.9,1.0,0,,
5,bce_5y_e20.scalar_probe.U,0.0,0.1,0,,
5,bce_5y_e20.scalar_probe.U,0.1,0.2,0,,
5,bce_5y_e20.scalar_probe.U,0.2,0.3,3,0.2983677550286446,0.3333333333333333
5,bce_5y_e20.scalar_probe.U,0.3,0.4,97,0.3579373052152004,0.5876288659793815
5,bce_5y_e20.scalar_probe.U,0.4,0.5,473,0.44888497638437025,0.5158562367864693
5,bce_5y_e20.scalar_probe.U,0.5,0.6,246,0.546858046772621,0.46747967479674796
5,bce_5y_e20.scalar_probe.U,0.6,0.7,74,0.6245038141677567,0.5540540540540541
5,bce_5y_e20.scalar_probe.U,0.7,0.8,0,,
5,bce_5y_e20.scalar_probe.U,0.8,0.9,0,,
5,bce_5y_e20.scalar_probe.U,0.9,1.0,0,,
5,bce_5y_e20.native_bce.U,0.0,0.1,0,,
5,bce_5y_e20.native_bce.U,0.1,0.2,0,,
5,bce_5y_e20.native_bce.U,0.2,0.3,0,,
5,bce_5y_e20.native_bce.U,0.3,0.4,0,,
5,bce_5y_e20.native_bce.U,0.4,0.5,656,0.48849408712863834,0.5320121951219512
5,bce_5y_e20.native_bce.U,0.5,0.6,237,0.5032732226922192,0.459915611814346
5,bce_5y_e20.native_bce.U,0.6,0.7,0,,
5,bce_5y_e20.native_bce.U,0.7,0.8,0,,
5,bce_5y_e20.native_bce.U,0.8,0.9,0,,
5,bce_5y_e20.native_bce.U,0.9,1.0,0,,
5,mse_3y_e10.add.U,0.0,0.1,0,,
5,mse_3y_e10.add.U,0.1,0.2,16,0.18177680447195155,0.4375
5,mse_3y_e10.add.U,0.2,0.3,78,0.25959736902279124,0.5897435897435898
5,mse_3y_e10.add.U,0.3,0.4,175,0.3566312378959021,0.5371428571428571
5,mse_3y_e10.add.U,0.4,0.5,179,0.4505227795996288,0.45251396648044695
5,mse_3y_e10.add.U,0.5,0.6,228,0.549937719885803,0.4956140350877193
5,mse_3y_e10.add.U,0.6,0.7,155,0.6439333657399483,0.5741935483870968
5,mse_3y_e10.add.U,0.7,0.8,58,0.742176028403922,0.4827586206896552
5,mse_3y_e10.add.U,0.8,0.9,4,0.8338164381563712,0.0
5,mse_3y_e10.add.U,0.9,1.0,0,,
5,mse_3y_e10.add.W,0.0,0.1,0,,
5,mse_3y_e10.add.W,0.1,0.2,15,0.1834537715080437,0.2
5,mse_3y_e10.add.W,0.2,0.3,80,0.25573619175246276,0.625
5,mse_3y_e10.add.W,0.3,0.4,178,0.3550639113364927,0.5224719101123596
5,mse_3y_e10.add.W,0.4,0.5,196,0.4544199207610227,0.47959183673469385
5,mse_3y_e10.add.W,0.5,0.6,227,0.5486621880628104,0.4933920704845815
5,mse_3y_e10.add.W,0.6,0.7,139,0.6457447490023488,0.5611510791366906
5,mse_3y_e10.add.W,0.7,0.8,54,0.7369267964305058,0.5185185185185185
5,mse_3y_e10.add.W,0.8,0.9,4,0.8311621119869214,0.0
5,mse_3y_e10.add.W,0.9,1.0,0,,
5,mse_3y_e10.add.I,0.0,0.1,0,,
5,mse_3y_e10.add.I,0.1,0.2,17,0.17802453122893047,0.47058823529411764
5,mse_3y_e10.add.I,0.2,0.3,80,0.2581636872124653,0.5875
5,mse_3y_e10.add.I,0.3,0.4,177,0.355633407819019,0.5536723163841808
5,mse_3y_e10.add.I,0.4,0.5,169,0.44968574113314763,0.4319526627218935
5,mse_3y_e10.add.I,0.5,0.6,236,0.5504886894456089,0.4830508474576271
5,mse_3y_e10.add.I,0.6,0.7,148,0.6424726323137036,0.6013513513513513
5,mse_3y_e10.add.I,0.7,0.8,61,0.7389749582004552,0.47540983606557374
5,mse_3y_e10.add.I,0.8,0.9,5,0.8327668730566513,0.0
5,mse_3y_e10.add.I,0.9,1.0,0,,
5,mse_3y_e10.add.S,0.0,0.1,0,,
5,mse_3y_e10.add.S,0.1,0.2,13,0.18620337758214128,0.23076923076923078
5,mse_3y_e10.add.S,0.2,0.3,81,0.2579589541821673,0.6049382716049383
5,mse_3y_e10.add.S,0.3,0.4,171,0.3558619951906634,0.5146198830409356
5,mse_3y_e10.add.S,0.4,0.5,206,0.45325770613063315,0.5194174757281553
5,mse_3y_e10.add.S,0.5,0.6,227,0.5483125922914318,0.4713656387665198
5,mse_3y_e10.add.S,0.6,0.7,131,0.6451368306919207,0.5572519083969466
