h,method,seed,n,correct,accuracy,balanced_accuracy,auc,brier,logloss,actual_up_frequency,predicted_up_fraction,probability_mean,probability_sd,probability_min,probability_max
1,mse_3y_e20.vol.I,20260910,897,429,0.4782608695652174,0.47741669235588347,0.48723163055259994,0.2559395169041686,0.7055240833059032,0.4938684503901895,0.431438127090301,0.486549004254993,0.07424210716599801,0.19646205593653598,0.7284532271081535
1,mse_3y_e20.vol.I,20260911,897,455,0.5072463768115942,0.5062698262745995,0.4972305366891737,0.25802846887137554,0.7104952120596125,0.4938684503901895,0.42028985507246375,0.47556903985713694,0.0802751235407263,0.1747465055008364,0.696306527882962
1,mse_3y_e20.vol.I,20260912,897,439,0.48940914158305465,0.4886486809001501,0.4758504788138543,0.2630152144165504,0.7212519081855642,0.4938684503901895,0.43812709030100333,0.4865055772216388,0.099552438772242,0.1178741579181834,0.7546472693217562
1,mse_3y_e20.vol.S,20260910,897,432,0.4816053511705686,0.48121289565537334,0.4845616093714263,0.2570357501305817,0.7078941787151566,0.4938684503901895,0.4682274247491639,0.4880088488368947,0.07802138177881654,0.17960193958487133,0.736955519904177
1,mse_3y_e20.vol.S,20260911,897,449,0.5005574136008919,0.49971658993048995,0.5003480474537843,0.2591424261845818,0.7130204382222121,0.4938684503901895,0.431438127090301,0.4789060768770497,0.0894339644706347,0.16865536695257224,0.6987701725272766
1,mse_3y_e20.vol.S,20260912,897,423,0.47157190635451507,0.47100018894004636,0.4726782748779348,0.26428807693813994,0.723760265423514,0.4938684503901895,0.4537346711259755,0.49115105020945865,0.1028061550522657,0.15436968431347048,0.7710754225172295
1,mse_3y_e20.vol.U,20260910,897,427,0.4760312151616499,0.4750773162558049,0.486784140969163,0.25595254694498115,0.7055296524964837,0.4938684503901895,0.42251950947603123,0.4871495075221471,0.07366989554634204,0.20065278585921692,0.7251949000234973
1,mse_3y_e20.vol.U,20260911,897,458,0.5105908584169454,0.5096558307892722,0.4967184097214626,0.2579328636526686,0.7102771029547825,0.4938684503901895,0.4236343366778149,0.4776779056997121,0.07965357138125065,0.17640512896422753,0.6987241612590522
1,mse_3y_e20.vol.U,20260912,897,435,0.48494983277591974,0.4842433945565378,0.475015164924772,0.26307546947375066,0.7213424895301631,0.4938684503901895,0.44258639910813824,0.4873479105548365,0.09963087180896348,0.11933567473617637,0.7573884401861679
1,mse_3y_e20.vol.W,20260910,897,433,0.48272017837235226,0.4823689104125854,0.48522787164009906,0.257102107274616,0.7080623108554137,0.4938684503901895,0.47157190635451507,0.4874217768757941,0.07906834629167582,0.17575419836501352,0.740124373081565
1,mse_3y_e20.vol.W,20260911,897,452,0.5039018952062431,0.5030752478595082,0.5006414017362596,0.2592792174572642,0.7133496809082578,0.4938684503901895,0.43255295429208473,0.47683571654790646,0.090269256257942,0.16705482963321966,0.6963527479202911
1,mse_3y_e20.vol.W,20260912,897,425,0.4738015607580825,0.47325752528316145,0.47303626654468434,0.2642391402803083,0.7236976631624378,0.4938684503901895,0.4559643255295429,0.49031098598911604,0.1028207255902146,0.15255342722230805,0.7684416157453512
1,mse_5y_e10.add.I,20260910,897,477,0.5317725752508361,0.5313192987341017,0.5188890325275206,0.25450275120708005,0.7026672222295972,0.4938684503901895,0.46265328874024525,0.4918052758379532,0.08077000327815884,0.25734929981498444,0.7117346134583609
1,mse_5y_e10.add.I,20260911,897,438,0.4882943143812709,0.4887232624973896,0.5023617505792504,0.25678977482934146,0.707308785877269,0.4938684503901895,0.5351170568561873,0.4989084359523724,0.08318830400527756,0.23876797704902977,0.7147116949459169
1,mse_5y_e10.add.I,20260912,897,456,0.5083612040133779,0.5078360398166287,0.5052057954873161,0.25550110749748556,0.7046823168785658,0.4938684503901895,0.45707915273132665,0.4905362168386938,0.07699058421343154,0.2786584910785978,0.7284203415723879
1,mse_5y_e10.add.S,20260910,897,461,0.5139353400222966,0.5132606079891807,0.5137180417855829,0.2556827697240004,0.705223091043369,0.4938684503901895,0.44481605351170567,0.4913316463411069,0.08564276483098418,0.24350671469508575,0.7510874434528589
1,mse_5y_e10.add.S,20260911,897,438,0.4882943143812709,0.4886685693260807,0.4991050208331262,0.2582246967226569,0.7104554884562246,0.4938684503901895,0.5306577480490524,0.4963463199920339,0.0899925846581572,0.20261994655628762,0.7225707138685777
1,mse_5y_e10.add.S,20260912,897,439,0.48940914158305465,0.4891409194419307,0.49473453923489225,0.25811168205982604,0.7102668009830371,0.4938684503901895,0.4782608695652174,0.49074903904849676,0.08497788113976736,0.23333074954309144,0.7467718561330574
1,mse_5y_e10.add.U,20260910,897,471,0.5250836120401338,0.5247660623899921,0.5186553435228369,0.2545000575477359,0.7026633574573973,0.4938684503901895,0.4738015607580825,0.49462463666779166,0.08081008807163848,0.2592271822167252,0.7161089811500942
1,mse_5y_e10.add.U,20260911,897,435,0.48494983277591974,0.48555603066795283,0.5014866598383071,0.2567960780734711,0.7072882523661563,0.4938684503901895,0.5496098104793757,0.502692568484085,0.08268851389830027,0.2422572285685216,0.7216282254294843
1,mse_5y_e10.add.U,20260912,897,459,0.5117056856187291,0.5112493909169559,0.5047135569455355,0.255488672047691,0.7046530429890077,0.4938684503901895,0.46265328874024525,0.49325399591488045,0.07697385217387985,0.28025379165883835,0.7332796819960532
1,mse_5y_e10.add.W,20260910,897,460,0.5128205128205128,0.5120772466463142,0.5134047990771771,0.2557092384673379,0.7052725623941242,0.4938684503901895,0.43924191750278707,0.48852086979357184,0.08562970258682572,0.24170555560755452,0.7470616748613438
1,mse_5y_e10.add.W,20260911,897,442,0.4927536231884058,0.49290977615576614,0.49946798460635833,0.2582479277014184,0.7105513322263091,0.4938684503901895,0.5128205128205128,0.4925977681772542,0.09035089136377204,0.19955124813163083,0.7156683740163484
1,mse_5y_e10.add.W,20260912,897,445,0.496098104793757,0.4955847694434224,0.4955996857628703,0.2581134196541943,0.710283658340302,0.4938684503901895,0.45819397993311034,0.48804292811782846,0.0848693750606227,0.2319164854270372,0.7420718643716347
1,mse_5y_e10.order_fixed.I,20260910,897,462,0.5150501672240803,0.5146080488459741,0.5103817583357365,0.25476808299688225,0.7031029989318144,0.4938684503901895,0.463768115942029,0.48944848360646676,0.0770908609098527,0.23770532349290124,0.7376467016551127
1,mse_5y_e10.order_fixed.I,20260911,897,439,0.48940914158305465,0.4893323455415121,0.49291972036873144,0.2588273176698924,0.7118674788698104,0.4938684503901895,0.4938684503901895,0.49540582384826826,0.08579843762293256,0.20515322183080548,0.7845344877982935
1,mse_5y_e10.order_fixed.I,20260912,897,458,0.5105908584169454,0.5095464444466542,0.5123407682898937,0.25503178396894044,0.7040045974373234,0.4938684503901895,0.41471571906354515,0.4854863928630847,0.07626090754326378,0.24626751066055189,0.8230611791067696
1,mse_5y_e10.order_fixed.S,20260910,897,447,0.4983277591973244,0.49781475920088303,0.5060709420152942,0.255674093645348,0.705150722692394,0.4938684503901895,0.45819397993311034,0.4892097190008804,0.08249221521173856,0.2520298922181718,0.7728785227298713
1,mse_5y_e10.order_fixed.S,20260911,897,436,0.48606465997770343,0.485864301269876,0.48641123298296557,0.2609568307779027,0.7166810967935324,0.4938684503901895,0.483835005574136,0.4950767128350292,0.09532939247693842,0.15590834203964773,0.8167670868882495
1,mse_5y_e10.order_fixed.S,20260912,897,445,0.496098104793757,0.495502729686459,0.5026153280098646,0.2579640971616467,0.7102999259944986,0.4938684503901895,0.451505016722408,0.4861411159146077,0.08719872568169966,0.2252528331237188,0.8072174902483163
1,mse_5y_e10.order_fixed.U,20260910,897,464,0.5172798216276477,0.5168927317747437,0.5103022046320144,0.2547269077489694,0.703019755251701,0.4938684503901895,0.4682274247491639,0.49252888171060233,0.07698034212237263,0.24236567202702727,0.7425607898270984
1,mse_5y_e10.order_fixed.U,20260911,897,428,0.47714604236343366,0.4772725012678872,0.4914280884239417,0.2588791717942901,0.7119562277541043,0.4938684503901895,0.5105908584169454,0.4992657436893095,0.08571363839575137,0.20842374127649485,0.7878858951806811
1,mse_5y_e10.order_fixed.U,20260912,897,464,0.5172798216276477,0.516455186404272,0.5120722745398315,0.25497179585395396,0.7038680737937696,0.4938684503901895,0.43255295429208473,0.4881193619085343,0.07606138884972037,0.2508683553622052,0.8242972759616657
1,mse_5y_e10.order_fixed.W,20260910,897,451,0.5027870680044593,0.502138005787532,0.5061206630801205,0.2557359134829397,0.7052691536010584,0.4938684503901895,0.44704570791527315,0.4861382747250037,0.08259362621017073,0.25015078403290286,0.769142806146005
1,mse_5y_e10.order_fixed.W,20260911,897,436,0.48606465997770343,0.48578226151291254,0.48709738367756883,0.2609104586290802,0.7166187566293211,0.4938684503901895,0.47714604236343366,0.4912563798944632,0.09526689064087179,0.15330228527681797,0.8137641398838494
1,mse_5y_e10.order_fixed.W,20260912,897,452,0.5039018952062431,0.5031299410308171,0.5028241564821352,0.2580082978189639,0.7104196864154254,0.4938684503901895,0.43701226309921964,0.48352713525281116,0.08724657605889972,0.2237709783413432,0.8058895301307482
1,mse_5y_e10.order_joint.I,20260910,897,462,0.5150501672240803,0.5146080488459741,0.510471256252424,0.254769849621369,0.7031080284451976,0.4938684503901895,0.463768115942029,0.48941991333998136,0.07716501983435735,0.23791584633186325,0.7373160323273941
1,mse_5y_e10.order_joint.I,20260911,897,435,0.48494983277591974,0.4849270591978998,0.49321307465120673,0.2588943426521478,0.7120233105464584,0.4938684503901895,0.4983277591973244,0.4960858287068812,0.08634593575935741,0.20328925928274744,0.7863522930882852
1,mse_5y_e10.order_joint.I,20260912,897,458,0.5105908584169454,0.5095737910323088,0.512430266206581,0.2550629738242775,0.7040746749997734,0.4938684503901895,0.4169453734671126,0.48564994714344106,0.07652841418014938,0.2460004624323619,0.823840380562578
1,mse_5y_e10.order_joint.S,20260910,897,454,0.5061315496098104,0.5055240103022046,0.5057477550939231,0.2556527728878215,0.7050987140705428,0.4938684503901895,0.4503901895206243,0.48908999220254584,0.08232314565449012,0.2515031766544353,0.770020644638509
1,mse_5y_e10.order_joint.S,20260911,897,437,0.48717948717948717,0.48688358309881563,0.4859040781217371,0.26118230029823963,0.7171302037477771,0.4938684503901895,0.4760312151616499,0.49416995496746996,0.09529666510626446,0.16476251335892975,0.8185595749293353
1,mse_5y_e10.order_joint.S,20260912,897,448,0.49944258639910816,0.49886138761547716,0.5028042680562047,0.25793636199658243,0.7102472926426227,0.4938684503901895,0.45261984392419174,0.4859560024863606,0.08664739446725268,0.22953921817484346,0.8089294118034748
1,mse_5y_e10.order_joint.U,20260910,897,464,0.5172798216276477,0.5168927317747437,0.5103817583357365,0.25472790906004966,0.7030224933056859,0.4938684503901895,0.4682274247491639,0.49253392919415434,0.0770380143085282,0.24271152546318156,0.7423720896572028
1,mse_5y_e10.order_joint.U,20260911,897,429,0.4782608695652174,0.47834647626813576,0.4916766937480733,0.2589500007764981,0.7121225354449368,0.4938684503901895,0.5072463768115942,0.49896114688501286,0.08631516141260494,0.20558690301296154,0.7887160646018335
1,mse_5y_e10.order_joint.U,20260912,897,462,0.5150501672240803,0.5142251966468114,0.5121766887759668,0.25500295524031447,0.7039383510841025,0.4938684503901895,0.43255295429208473,0.4880749295903035,0.07631146473739336,0.25062541674724276,0.824898513812638
1,mse_5y_e10.order_joint.W,20260910,897,451,0.5027870680044593,0.5021106592018775,0.5059168067143326,0.25571864912491704,0.7052261039938432,0.4938684503901895,0.44481605351170567,0.485984407578054,0.08245387995721185,0.24958793932161458,0.7663570822503407
1,mse_5y_e10.order_joint.W,20260911,897,435,0.48494983277591974,0.4845715535843916,0.4864012887700003,0.2611135408877782,0.7170144134382914,0.4938684503901895,0.4693422519509476,0.49132144841679803,0.09511928685185604,0.16282760732699833,0.8164519828282635
1,mse_5y_e10.order_joint.W,20260912,897,452,0.5039018952062431,0.5031025944451626,0.503042929167371,0.2579801710182219,0.7103639660115378,0.4938684503901895,0.43478260869565216,0.483547004556106,0.08670814915117203,0.22824928439485653,0.8077972625828025
1,mse_5y_e10.scalar_probe.U,20260910,897,458,0.5105908584169454,0.5067570927098974,0.5116098686369467,0.2500446560026422,0.6932365823220809,0.4938684503901895,0.18729096989966554,0.482543953029426,0.016611370662306658,0.4509898502516613,0.5218282895996652
1,mse_5y_e10.scalar_probe.U,20260911,897,459,0.5117056856187291,0.5079678006384185,0.5045768240172631,0.25012486759748687,0.6934005993469802,0.4938684503901895,0.19509476031215162,0.4880781977373332,0.015799414633518437,0.4400743149832169,0.5293498557269002
1,mse_5y_e10.scalar_probe.U,20260912,897,450,0.5016722408026756,0.4978918268513639,0.49117699704656875,0.2506685969428811,0.6944884461655341,0.4938684503901895,0.19175027870680045,0.48576179040747947,0.018476389620152845,0.4371233657413975,0.554596978299158
1,mse_5y_e10.vol.I,20260910,897,458,0.5105908584169454,0.5101754159167073,0.512877755790018,0.2541291881324952,0.7017521156105656,0.4938684503901895,0.4659977703455964,0.4899044159321155,0.07453773321852614,0.24242339190439993,0.7078068316339148
1,mse_5y_e10.vol.I,20260911,897,433,0.48272017837235226,0.4829978818826384,0.4966438281242231,0.25681351254278406,0.7073366935985087,0.4938684503901895,0.5228539576365663,0.49176737902764794,0.07843752198338777,0.2314034183986675,0.7114047302140561
1,mse_5y_e10.vol.I,20260912,897,461,0.5139353400222966,0.5131238750609083,0.5080647567148298,0.25481203894733856,0.7032935943209009,0.4938684503901895,0.4336677814938685,0.48758755760536676,0.07151848713464404,0.26504131075874116,0.7240993132726292
1,mse_5y_e10.vol.S,20260910,897,449,0.5005574136008919,0.5000174023726892,0.5078758166684898,0.2551293790606393,0.7039474395530737,0.4938684503901895,0.4559643255295429,0.4894430535984071,0.08064603957152296,0.25948270080786845,0.7615136858024298
1,mse_5y_e10.vol.S,20260911,897,444,0.49498327759197325,0.4950303795706089,0.4921689322898539,0.25870487715953105,0.7115455699607217,0.4938684503901895,0.5039018952062431,0.4908385219152524,0.08895729539185669,0.17948012099012167,0.7201183973520997
1,mse_5y_e10.vol.S,20260912,897,438,0.4882943143812709,0.4877387854138284,0.49784210578653754,0.25799641772635695,0.7101311524570438,0.4938684503901895,0.45484949832775917,0.4880753716018613,0.0845105521279385,0.2321390062989632,0.7492904549146919
1,mse_5y_e10.vol.U,20260910,897,465,0.5183946488294314,0.5181034397032647,0.5127584252344348,0.2540931160505237,0.701681364276595,0.4938684503901895,0.4760312151616499,0.49299465215431604,0.0744505192882244,0.24714625097315665,0.7123803596875324
1,mse_5y_e10.vol.U,20260911,897,434,0.483835005574136,0.4842085898111594,0.4955996857628703,0.2568246245571271,0.7073244435103172,0.4938684503901895,0.5306577480490524,0.4956473794094913,0.07826021209154821,0.23496870629173167,0.7183851684494112
1,mse_5y_e10.vol.U,20260912,897,457,0.5094760312151616,0.5088553216455683,0.5081741430574477,0.2547868765890858,0.7032320136799016,0.4938684503901895,0.4492753623188406,0.4902342040647988,0.07145778528852757,0.26730313824547774,0.7257964354956046
1,mse_5y_e10.vol.W,20260910,897,456,0.5083612040133779,0.5076993068883564,0.5082039756963436,0.2551856952488459,0.7040561645031753,0.4938684503901895,0.4459308807134894,0.4863635288095612,0.0807170777622614,0.2575671601599752,0.757649654599034
1,mse_5y_e10.vol.W,20260911,897,439,0.48940914158305465,0.48935969212716657,0.4930291067113493,0.2587045591051893,0.7116018204424807,0.4938684503901895,0.496098104793757,0.48699958911659713,0.0889695390719035,0.1765624713450258,0.7131637672017186
1,mse_5y_e10.vol.W,20260912,897,441,0.4916387959866221,0.49090601724326527,0.4975189188651664,0.2580100211577385,0.7101807973447335,0.4938684503901895,0.4403567447045708,0.48545167333292244,0.08445003255715634,0.23062533523081136,0.74463473899332
1,mse_5y_e20.add.I,20260910,897,465,0.5183946488294314,0.5175565079901752,0.5179294159763725,0.2535732459217689,0.7006977760306057,0.4938684503901895,0.431438127090301,0.4865241445371107,0.07365437771133967,0.22487444961805492,0.6871114637828251
1,mse_5y_e20.add.I,20260911,897,425,0.4738015607580825,0.47380445699625107,0.4804844820556677,0.2608837065227517,0.7161146262337151,0.4938684503901895,0.5005574136008919,0.49222665546714717,0.08756090505518431,0.20864915100558654,0.6984403259781569
1,mse_5y_e20.add.I,20260912,897,467,0.5206243032329989,0.5206068953172701,0.5105010888913197,0.25599996765359617,0.7061257755086151,0.4938684503901895,0.4983277591973244,0.49315305044631147,0.0794217363637437,0.19569390076516158,0.7698279371264823
1,mse_5y_e20.add.S,20260910,897,465,0.5183946488294314,0.5178299738467199,0.5178995833374768,0.2544607228631047,0.702665787867908,0.4938684503901895,0.4537346711259755,0.48679367039958776,0.07673827474396387,0.23175607838977055,0.6791210653169433
1,mse_5y_e20.add.S,20260911,897,428,0.47714604236343366,0.4772998478535416,0.479236483328527,0.262207773847878,0.719214365659386,0.4938684503901895,0.5128205128205128,0.491582476253623,0.09380423257645974,0.1726117770719857,0.7211549072964043
1,mse_5y_e20.add.S,20260912,897,459,0.5117056856187291,0.511768976044391,0.4986376428237587,0.2582256764709369,0.7110103248726595,0.4938684503901895,0.5050167224080268,0.4956446348382468,0.08378070850579081,0.17380767891136212,0.7686158636226538
1,mse_5y_e20.add.U,20260910,897,461,0.5139353400222966,0.5133426477461441,0.5181084118097473,0.25357495826053966,0.7006939422165065,0.4938684503901895,0.451505016722408,0.49041236810531014,0.07425935123259177,0.2261832640243077,0.6887201746789575
1,mse_5y_e20.add.U,20260911,897,424,0.47268673355629875,0.47289456150992926,0.4803900120324977,0.2609046541808642,0.7161096257299154,0.4938684503901895,0.5172798216276477,0.49575491737914285,0.08739476432961779,0.2117913150889803,0.7048321274574224
1,mse_5y_e20.add.U,20260912,897,468,0.5217391304347826,0.521981682759718,0.5102226509282923,0.2560526687720906,0.7062258373508336,0.4938684503901895,0.5195094760312151,0.4973046045945765,0.07970501917359013,0.19802226077214583,0.7724270481886598
1,mse_5y_e20.add.W,20260910,897,462,0.5150501672240803,0.5141978500611569,0.5175863406290709,0.25445706921082445,0.7026629875628317,0.4938684503901895,0.43032329988851725,0.482905156918447,0.07593315595971499,0.23042461924075813,0.6774859764855031
1,mse_5y_e20.add.W,20260911,897,426,0.47491638795986624,0.4748784319964996,0.47995743876850866,0.2622066453204146,0.7192793902259659,0.4938684503901895,0.4972129319955407,0.4880793758021353,0.09391917924738662,0.16992557240851355,0.7149736343766864
1,mse_5y_e20.add.W,20260912,897,450,0.5016722408026756,0.501446882986446,0.49909010451367825,0.2581603062831886,0.7109056867527251,0.4938684503901895,0.4816053511705686,0.4914990099304317,0.08338155609102366,0.17170307796219875,0.7659864120689981
1,mse_5y_e20.order_fixed.I,20260910,897,463,0.5161649944258639,0.5154359045753324,0.5055787034735136,0.2550344358705063,0.7036769814844139,0.4938684503901895,0.4403567447045708,0.48610854189539987,0.07044273806934555,0.24051214172656657,0.6969501178748148
1,mse_5y_e20.order_fixed.I,20260911,897,436,0.48606465997770343,0.4857002217559491,0.4753632123785563,0.2618948135743871,0.7182540030464205,0.4938684503901895,0.47045707915273133,0.4895986596212761,0.08512957501873204,0.22003286819945939,0.7347288701694431
1,mse_5y_e20.order_fixed.I,20260912,897,464,0.5172798216276477,0.5165919193325444,0.5052008233808335,0.2566602605170767,0.7075963979440744,0.4938684503901895,0.443701226309922,0.4921908049233024,0.07718434195946429,0.22039852683741334,0.844731122727653
1,mse_5y_e20.order_fixed.S,20260910,897,456,0.5083612040133779,0.5076719603027019,0.5059814440986068,0.25583996402974796,0.7054645723263079,0.4938684503901895,0.443701226309922,0.4856849061912072,0.0761971831601337,0.2480538939605895,0.6874067506953769
1,mse_5y_e20.order_fixed.S,20260911,897,435,0.48494983277591974,0.4843801274848102,0.4767404858742455,0.26343719469111626,0.721752400577511,0.4938684503901895,0.4537346711259755,0.4909975926753033,0.09338183623558818,0.20673469462390506,0.7644844568824174
1,mse_5y_e20.order_fixed.S,20260912,897,458,0.5105908584169454,0.5103668420162886,0.4919451874981355,0.2590994305618409,0.7129175615798725,0.4938684503901895,0.4816053511705686,0.49567544927327634,0.08337722392047747,0.20134716191956306,0.8562026220545491
1,mse_5y_e20.order_fixed.U,20260910,897,460,0.5128205128205128,0.5123780590885134,0.5064289336820438,0.25502477033580234,0.7036543361646673,0.4938684503901895,0.463768115942029,0.4899520354913992,0.07105693791063537,0.24184833735354294,0.6984899749095221
1,mse_5y_e20.order_fixed.U,20260911,897,436,0.48606465997770343,0.4858369546842215,0.47492566700808464,0.2619215766926478,0.7182771600763563,0.4938684503901895,0.4816053511705686,0.49307539981464815,0.08510411395188565,0.22331672138432412,0.7384218822870204
1,mse_5y_e20.order_fixed.U,20260912,897,454,0.5061315496098104,0.505770129573095,0.5048925527789103,0.2566800731717839,0.7076427966651895,0.4938684503901895,0.47045707915273133,0.4965025014101976,0.07734233630374772,0.22295973326358207,0.8466681830616835
1,mse_5y_e20.order_fixed.W,20260910,897,452,0.5039018952062431,0.5028564751742723,0.5059764719921241,0.25584541720411774,0.70548161579496,0.4938684503901895,0.41471571906354515,0.4818472186518291,0.07537654489530153,0.246694569123777,0.6858357489686759
1,mse_5y_e20.order_fixed.W,20260911,897,434,0.483835005574136,0.4830873797993258,0.47702886805023814,0.2634125148647319,0.7217455035341444,0.4938684503901895,0.43924191750278707,0.4875491749730249,0.09334723569181053,0.20363074948197474,0.7610403274673463
1,mse_5y_e20.order_fixed.W,20260912,897,451,0.5027870680044593,0.5022200455444954,0.4923727886556418,0.25907245206876667,0.7128714380844979,0.4938684503901895,0.4537346711259755,0.491377280544307,0.08316953684420107,0.19897065307247852,0.8543652930314249
1,mse_5y_e20.order_joint.I,20260910,897,463,0.5161649944258639,0.5154359045753324,0.5058074203717147,0.2550302965634328,0.7036713560811002,0.4938684503901895,0.4403567447045708,0.4859644403012725,0.07049875201147218,0.2402798307894487,0.6970793069903553
1,mse_5y_e20.order_joint.I,20260911,897,438,0.4882943143812709,0.4879849046847187,0.4754328218693131,0.26201726166885453,0.7185334659955395,0.4938684503901895,0.47491638795986624,0.4897337128176181,0.08578484038129312,0.21812114547280473,0.7362942720680112
1,mse_5y_e20.order_joint.I,20260912,897,467,0.5206243032329989,0.5199505772615627,0.5052654607651077,0.2566615668176114,0.7076024960287672,0.4938684503901895,0.44481605351170567,0.4920218034140617,0.07724535113998239,0.21969199138893888,0.8445145306272319
1,mse_5y_e20.order_joint.S,20260910,897,459,0.5117056856187291,0.5109759250604111,0.506329491552391,0.25580615863933814,0.7053908988453087,0.4938684503901895,0.4403567447045708,0.48535834978625136,0.07632091974118771,0.24995426473866397,0.6871263721601066
1,mse_5y_e20.order_joint.S,20260911,897,433,0.48272017837235226,0.48209544455604064,0.476909537494655,0.26358143744849416,0.7220532188175094,0.4938684503901895,0.4492753623188406,0.4902481156886555,0.09330902611143384,0.21015874423744937,0.766895915216766
1,mse_5y_e20.order_joint.S,20260912,897,456,0.5083612040133779,0.5081095056731735,0.49183580115551756,0.25907553013379897,0.7128660378088545,0.4938684503901895,0.4793756967670011,0.49568086741290207,0.0830858691189828,0.2015053763913116,0.8566719828792553
1,mse_5y_e20.order_joint.U,20260910,897,457,0.5094760312151616,0.5090194011594953,0.5065930131959706,0.2550201692093361,0.7036464896058368,0.4938684503901895,0.46265328874024525,0.48994107849275476,0.07110994735979352,0.2416745327629216,0.6986870198599131
1,mse_5y_e20.order_joint.U,20260911,897,437,0.48717948717948717,0.4869656228557791,0.47485108541084514,0.26205772142832734,0.7185873931942204,0.4938684503901895,0.48272017837235226,0.4926537580320548,0.08583228602931031,0.22066946236020035,0.7391732446516764
1,mse_5y_e20.order_joint.U,20260912,897,455,0.5072463768115942,0.5068987977446525,0.5047980827557403,0.256681589020712,0.7076485598134772,0.4938684503901895,0.47157190635451507,0.49646358488232445,0.07742057556826976,0.22227013194099726,0.8464709469793197
1,mse_5y_e20.order_joint.W,20260910,897,455,0.5072463768115942,0.5061877865176361,0.5062946868070126,0.2558186192249623,0.7054235661134736,0.4938684503901895,0.4136008918617614,0.4813884697261834,0.07552299964595004,0.24852744026686516,0.685484742435229
1,mse_5y_e20.order_joint.W,20260911,897,431,0.48049052396878483,0.47970137528465306,0.47746641342070983,0.2635366196880964,0.7219986689910731,0.4938684503901895,0.4358974358974359,0.4873472705481329,0.09317892693295861,0.20769945762696698,0.7642253371094544
1,mse_5y_e20.order_joint.W,20260912,897,450,0.5016722408026756,0.5010640307872833,0.4929396087946619,0.25904985652548873,0.7128229387009231,0.4938684503901895,0.4503901895206243,0.4912516381137207,0.08287122514131227,0.1991064282244509,0.8548232634230195
1,mse_5y_e20.scalar_probe.U,20260910,897,457,0.5094760312151616,0.5069957538210639,0.5192445381410288,0.2499756635594046,0.6931040888316576,0.4938684503901895,0.2976588628762542,0.48246019977435034,0.033739488217102806,0.4080042420978815,0.5987560267533071
1,mse_5y_e20.scalar_probe.U,20260911,897,453,0.5050167224080268,0.5014692574656179,0.5219468780143396,0.24965476401184167,0.6924508654962499,0.4938684503901895,0.21070234113712374,0.48346835728708737,0.02406442605978886,0.42848726123742864,0.5465188244734004
1,mse_5y_e20.scalar_probe.U,20260912,897,448,0.49944258639910816,0.4959626495361025,0.5156173864619484,0.2508618232702511,0.694893733826897,0.4938684503901895,0.21627647714604237,0.48277704791545006,0.030256926613998824,0.40032166293476934,0.6029255860340119
1,mse_5y_e20.vol.I,20260910,897,460,0.5128205128205128,0.5117490876184605,0.5067322321774843,0.2547029054291775,0.7029782363911539,0.4938684503901895,0.4124860646599777,0.4865311867470689,0.06914416980096487,0.23067474535482466,0.6799355450780411
1,mse_5y_e20.vol.I,20260911,897,427,0.4760312151616499,0.475651594554549,0.47371247302632236,0.2614225906306138,0.7173100416580066,0.4938684503901895,0.4693422519509476,0.48451885449983434,0.08452989868512485,0.20715316971434847,0.680970121908464
1,mse_5y_e20.vol.I,20260912,897,458,0.5105908584169454,0.5101480693310528,0.5087359910899851,0.25584145235776323,0.7057289148347953,0.4938684503901895,0.463768115942029,0.49106030933892414,0.07421551451404823,0.19727710357097827,0.7759585812857419
1,mse_5y_e20.vol.S,20260910,897,472,0.5261984392419174,0.5254845317767325,0.5103022046320144,0.2552164058773424,0.7041618506961738,0.4938684503901895,0.4414715719063545,0.4868195452263078,0.07365261451163926,0.23742576961847664,0.6736039115326719
1,mse_5y_e20.vol.S,20260911,897,425,0.4738015607580825,0.47350364455405175,0.47346386770219073,0.26299131919499535,0.7210071421624054,0.4938684503901895,0.4760312151616499,0.4859552653451198,0.09338834118006019,0.16948423497517176,0.7125214499620272
1,mse_5y_e20.vol.S,20260912,897,458,0.5105908584169454,0.510448881773252,0.4951870009248118,0.258161996225737,0.7107997838918582,0.4938684503901895,0.4882943143812709,0.4943721911658048,0.08034306927418315,0.1740042316503711,0.7749520714038667
1,mse_5y_e20.vol.U,20260910,897,463,0.5161649944258639,0.5153538648183689,0.5072344149322302,0.2546985343653417,0.7029690558316158,0.4938684503901895,0.4336677814938685,0.49037724316257264,0.06978749042749678,0.23197298090450916,0.6815223504188949
1,mse_5y_e20.vol.U,20260911,897,425,0.4738015607580825,0.4736403774823241,0.4732948160817812,0.26140712183492115,0.7172209034247892,0.4938684503901895,0.48717948717948717,0.4879905209760742,0.08444682848678679,0.21029662865612722,0.6875336716404742
1,mse_5y_e20.vol.U,20260912,897,463,0.5161649944258639,0.5160375294597309,0.5083630831037877,0.2558643516848721,0.7057668853400022,0.4938684503901895,0.48940914158305465,0.49538024296133987,0.07444304471464852,0.19963842595125347,0.7785286718145372
1,mse_5y_e20.vol.W,20260910,897,469,0.5228539576365663,0.5217977148198606,0.5099939340300912,0.2552128732711181,0.704155422308924,0.4938684503901895,0.4136008918617614,0.48297533923136676,0.07279085657677169,0.2361063989306204,0.6674649446792431
