method,date,year,row_index,joint_completed,head_cutoff,encoder_cutoff,actual_up,actual,old_probability,new_probability,probability_change,old_up,new_up,old_correct,new_correct,case,old_margin,new_margin,brier_change,p_intercept,coef_intercept,transform_intercept,signed_intercept,p_decoded,coef_decoded,transform_decoded,signed_decoded,p_market,coef_market,transform_market,signed_market,p_vol,coef_vol,transform_vol,signed_vol,p_order,coef_order,transform_order,signed_order,signed_probability_change,dominant_adverse_group,dominant_ties
learned_order_offset,2022-07-01,2022,2774,2022-07-11,2022-06-30,2021-12-31,0,-0.0092349827532707,0.4828574086822266,0.527926946979151,0.045069538296924394,0,1,True,False,regression,-0.017142591317773404,0.02792694697915099,0.04555558422741249,-0.015801286734662707,-0.015801286734662707,0.0,0.015801286734662707,0.029408052861281852,0.026419221170687377,0.0029888316905944587,-0.029408052861281852,0.014826631779505406,0.017158615557595475,-0.0023319837780900695,-0.014826631779505406,0.009972550258955453,0.00857211292276693,0.0014004373361885213,-0.009972550258955453,0.006663590131844434,0.011092419942090993,-0.004428829810246559,-0.006663590131844434,-0.045069538296924394,decoded,1
learned_order_offset,2022-07-22,2022,2789,2022-08-01,2022-06-30,2021-12-31,0,-0.0173077967751003,0.462838839890275,0.5043560673646025,0.041517227474327456,0,1,True,False,regression,-0.03716116010972498,0.004356067364602478,0.04015525097651182,-0.015082614600868528,-0.015082614600868528,0.0,0.015082614600868528,0.03812891553299138,0.03604736881714208,0.0020815467158492745,-0.03812891553299138,0.007539771671080782,0.008629686004649903,-0.0010899143335691155,-0.007539771671080782,0.0015854587230203644,0.0018280110374751673,-0.0002425523144548034,-0.0015854587230203644,0.009345696148103553,0.009528786474753114,-0.00018309032664956396,-0.009345696148103553,-0.041517227474327456,decoded,1
learned_order_offset,2022-09-09,2022,2824,2022-09-19,2022-06-30,2021-12-31,0,-0.044647264962877,0.6856748981683136,0.4625955504753679,-0.22307934769294574,1,0,False,True,recovery,0.18567489816831362,-0.03740444952463212,-0.25615542265851865,-0.015279870164347066,-0.015279870164347066,0.0,0.015279870164347066,-0.10993417745829896,-0.11132841876339755,0.0013942413050985689,0.10993417745829896,-0.02038377365117469,-0.01689356828018464,-0.003490205370990048,0.02038377365117469,-0.001353860601880946,-0.005425501033085692,0.004071640431204747,0.001353860601880946,-0.07612766581724405,-0.10604491404524173,0.029917248227997673,0.07612766581724405,0.22307934769294574,none,0
learned_order_offset,2022-09-16,2022,2828,2022-09-26,2022-06-30,2021-12-31,0,-0.025155151434928,0.6507958216231865,0.49308386618452354,-0.15771195543866295,1,0,False,True,recovery,0.1507958216231865,-0.006916133815476455,-0.18040350235072125,-0.015309312861569923,-0.015309312861569923,0.0,0.015309312861569923,-0.028653522033224504,-0.029948744546701378,0.0012952225134768625,0.028653522033224504,-0.03030923974524694,-0.026372797737714216,-0.003936442007532727,0.03030923974524694,0.0009094853983273296,-0.0028181064073381813,0.00372759180566551,-0.0009094853983273296,-0.08434936619694879,-0.07451955803106547,-0.009829808165883335,0.08434936619694879,0.15771195543866295,vol,1
learned_order_offset,2022-12-02,2022,2878,2022-12-12,2022-09-30,2021-12-31,1,0.0175374394775362,0.5013991701283729,0.4469801768066282,-0.05441899332174466,1,0,True,False,regression,0.001399170128372873,-0.053019823193371785,0.057228137296153,-0.03582781991338616,-0.03582781991338616,0.0,-0.03582781991338616,0.028759298973299968,0.0260814318605508,0.00267786711274916,0.028759298973299968,-0.04098483233028667,-0.0351052798421631,-0.00587955248812357,-0.04098483233028667,-0.0003130560977256236,0.0026409259565508317,-0.0029539820542764553,-0.0003130560977256236,-0.006052583953646111,-0.015372547526172666,0.009319963572526553,-0.006052583953646111,-0.05441899332174466,market,1
learned_order_offset,2022-12-23,2022,2893,2023-01-03,2022-09-30,2021-12-31,1,0.0089464492229616,0.5143062955847914,0.4148419869966493,-0.09946430858814204,1,0,True,False,regression,0.014306295584791351,-0.08515801300335069,0.10651152567346148,-0.03595597309545381,-0.03595597309545381,0.0,-0.03595597309545381,0.00808545265160107,0.005179552406455308,0.0029059002451457803,0.00808545265160107,-0.07803672095259094,-0.07230258465944898,-0.005734136293141943,-0.07803672095259094,0.005544981074438263,0.00401102152513044,0.001533959549307823,0.005544981074438263,0.000897951733863473,0.004507228166690069,-0.003609276432826595,0.000897951733863473,-0.09946430858814204,market,1
learned_order_offset,2023-05-12,2023,2983,2023-05-22,2023-03-31,2022-12-31,1,0.0005509250208819,0.45581696743000627,0.5033310623373622,0.047514094907355975,0,1,False,True,recovery,-0.04418303256999373,0.003331062337362245,-0.04945513929814166,0.0032899410045561434,0.0032899410045561434,0.0,0.0032899410045561434,-0.011569907648138164,-0.010740966589635454,-0.0008289410585027047,-0.011569907648138164,0.019969089982241506,0.019055104157500453,0.0009139858247410536,0.019969089982241506,0.0048453060636200924,0.009288572853290574,-0.004443266789670481,0.0048453060636200924,0.030979665505076425,0.01719944328006318,0.013780222225013248,0.030979665505076425,0.047514094907355975,decoded,1
learned_order_offset,2023-07-07,2023,3021,2023-07-17,2023-06-30,2022-12-31,1,0.0104280552692135,0.4766170918708079,0.5524853061467447,0.07586821427593682,0,1,False,True,recovery,-0.02338290812919208,0.05248530614674474,-0.07366026730719752,0.010545563347524827,0.010545563347524827,0.0,0.010545563347524827,0.015777754261304844,0.017458087189702542,-0.0016803329283976932,0.015777754261304844,0.04922746849698306,0.04663372212460772,0.0025937463723753463,0.04922746849698306,0.004691429484466869,0.003663868327165911,0.0010275611573009587,0.004691429484466869,-0.004374001314342741,0.002199284511294013,-0.006573285825636754,-0.004374001314342741,0.07586821427593682,order,1
learned_order_offset,2023-07-21,2023,3031,2023-07-31,2023-06-30,2022-12-31,1,0.0566710925894278,0.43074922436263674,0.5381425384413928,0.10739331407875607,0,1,False,True,recovery,-0.06925077563736326,0.038142538441392815,-0.11073413076637936,0.010126775707231339,0.010126775707231339,0.0,0.010126775707231339,0.014200377454000886,0.01771426380794788,-0.0035138863539470023,0.014200377454000886,0.07338376653470408,0.0709640054488742,0.002419761085829877,0.07338376653470408,0.0016004143313869898,0.0006702826261101094,0.000930131705276878,0.0016004143313869898,0.008081980051432782,0.014669966367763578,-0.0065879863163307946,0.008081980051432782,0.10739331407875607,none,0
learned_order_offset,2023-07-28,2023,3036,2023-08-07,2023-06-30,2022-12-31,0,-0.0039612927947766,0.45926559969722386,0.5190703591481773,0.05980475945095348,0,1,True,False,regression,-0.04073440030277614,0.01907035914817734,0.058509146680967156,0.010504725838658807,0.010504725838658807,0.0,-0.010504725838658807,0.028406275769377497,0.030734265397037882,-0.0023279896276603954,-0.028406275769377497,0.01879423056474313,0.01625445946513546,0.002539771099607673,-0.01879423056474313,0.007124620407586942,0.0038328486248620755,0.0032917717827248678,-0.007124620407586942,-0.005025093129412861,-0.0034444304036138802,-0.00158066272579898,0.005025093129412861,-0.05980475945095348,decoded,1
learned_order_offset,2023-08-04,2023,3041,2023-08-14,2023-06-30,2022-12-31,0,-0.0404899362223548,0.4754561206221502,0.513660046824841,0.03820392620269081,0,1,True,False,regression,-0.024543879377849798,0.01366004682484101,0.03778812106703325,0.010268107107742515,0.010268107107742515,0.0,-0.010268107107742515,0.021851358458977458,0.024468551232100597,-0.0026171927731231275,-0.021851358458977458,0.006584158679589808,0.004085268710266349,0.0024988899693234585,-0.006584158679589808,0.00594456142732694,0.006519172348540301,-0.0005746109212133605,-0.00594456142732694,-0.006444259470945997,-0.005713388574569957,-0.0007308708963760444,0.006444259470945997,-0.03820392620269081,decoded,1
learned_order_offset,2023-08-18,2023,3051,2023-08-28,2023-06-30,2022-12-31,1,0.0366582477081969,0.4914783275432652,0.5079710363182462,0.016492708774981046,0,1,False,True,recovery,-0.008521672456734797,0.00797103631824625,-0.01650179025645407,0.010427197785116865,0.010427197785116865,0.0,0.010427197785116865,-0.009745393616987355,-0.0066942135965664925,-0.0030511800204208357,-0.009745393616987355,0.019870435839346567,0.017555589639840413,0.0023148461995061522,0.019870435839346567,0.0001376285639823182,-0.004322252123590909,0.004459880687573228,0.0001376285639823182,-0.004197159796477344,-0.003211388296281197,-0.0009857715001961463,-0.004197159796477344,0.016492708774981046,decoded,1
learned_order_offset,2023-09-01,2023,3061,2023-09-11,2023-06-30,2022-12-31,0,-0.0189903461587886,0.40834264309640705,0.5103148257341015,0.10197218263769442,0,1,True,False,regression,-0.09165735690359295,0.010314825734101474,0.09367750719306667,0.009720681454835157,0.009720681454835157,0.0,-0.009720681454835157,0.0641599653620586,0.0659132892825347,-0.001753323920476069,-0.0641599653620586,0.03406058336231315,0.03201785393810918,0.002042729424203967,-0.03406058336231315,0.004609939966578605,0.0006636465239104241,0.003946293442668183,-0.004609939966578605,-0.010578987508091135,0.0069178958628898215,-0.017496883370980952,0.010578987508091135,-0.10197218263769442,decoded,1
learned_order_offset,2023-10-20,2023,3090,2023-10-30,2023-09-30,2022-12-31,1,0.0154019770298841,0.440352501032015,0.543555421639259,0.10320292060724395,0,1,False,True,recovery,-0.05964749896798499,0.04355542163925896,-0.10486366998620603,0.004705113668098331,0.004705113668098331,0.0,0.004705113668098331,0.0332986785087359,0.03587378406935695,-0.002575105560621042,0.0332986785087359,0.03193471554221385,0.027269303906583952,0.004665411635629908,0.03193471554221385,0.0027859615235286002,0.0021983324179629276,0.0005876291055656709,0.0027859615235286002,0.030478451364667255,0.012446722434825442,0.01803172892984181,0.030478451364667255,0.10320292060724395,none,0
learned_order_offset,2023-11-17,2023,3110,2023-11-27,2023-09-30,2022-12-31,0,-0.0098859017348651,0.4219777807396774,0.5025569451970154,0.08057916445733804,0,1,True,False,regression,-0.0780222192603226,0.0025569451970154367,0.07449823572777275,0.004593800029565015,0.004593800029565015,0.0,-0.004593800029565015,0.026813375420561652,0.03521716570290503,-0.008403790282343367,-0.026813375420561652,0.029979328609210276,0.0253317934448489,0.00464753516436137,-0.029979328609210276,0.011948803089379565,0.00818995268681478,0.003758850402564786,-0.011948803089379565,0.007243857308621465,0.02617133272234919,-0.018927475413727725,-0.007243857308621465,-0.08057916445733804,market,1
learned_order_offset,2023-12-15,2023,3130,2023-12-25,2023-09-30,2022-12-31,1,0.0003424256350643,0.4941851974930236,0.5408265090574605,0.04664131156443696,0,1,False,True,recovery,-0.005814802506976413,0.04082650905746055,-0.04500831965081317,0.004761501687260091,0.004761501687260091,0.0,0.004761501687260091,0.029266197810965844,0.03312621907534788,-0.0038600212643820375,0.029266197810965844,0.004445886757930638,-0.000930957783813992,0.005376844541744623,0.004445886757930638,0.006007054972753129,0.004062896460015511,0.0019441585127376161,0.006007054972753129,0.0021606703355271247,0.009352612573402417,-0.007191942237875291,0.0021606703355271247,0.04664131156443696,none,0
learned_order_offset,2023-12-29,2023,3140,2024-01-08,2023-09-30,2022-12-31,0,-0.0302544749829989,0.49118300041686286,0.5395640943796033,0.04838109396274043,0,1,True,False,regression,-0.008816999583137142,0.03956409437960329,0.049868672045169565,0.004629863169710063,0.004629863169710063,0.0,-0.004629863169710063,0.00036576414623145276,0.004169543687300495,-0.003803779541069039,-0.00036576414623145276,0.007696981902495556,0.003130124693769162,0.004566857208726391,-0.007696981902495556,0.0058720022545629,-0.00012181277044344147,0.005993815025006343,-0.0058720022545629,0.029816482489740486,0.02964545166942771,0.00017103082031278064,-0.029816482489740486,-0.04838109396274043,order,1
