head_cutoff,encoder_cutoff,seed,group,parameter,dimensions,old_norm,new_norm,delta_norm,maximum_absolute_change,maximum_abs_log_ratio
2023-03-31,2022-12-31,20260910,vol,residual_sd,1,0.5034113686511208,0.4421669038757742,0.06124446477534662,0.06124446477534662,0.12972024479962416
2023-03-31,2022-12-31,20260910,order,ray,25,0.6796203619001513,0.6228848621073192,0.38196826334846057,0.15288628069799265,
2023-03-31,2022-12-31,20260910,order,projection,31,0.28019001594962323,0.26557947182779024,0.04839049981294696,0.022634497735425613,
2023-03-31,2022-12-31,20260910,order,residual_mean,1,4.040513902688742e-18,1.7631333393550873e-17,1.359081949086213e-17,1.359081949086213e-17,
2023-03-31,2022-12-31,20260910,order,residual_sd,1,0.05565781382119962,0.048403518177493485,0.007254295643706138,0.007254295643706138,0.1396499772509724
2023-03-31,2022-12-31,20260911,rep,lower,25,6.395841888622273,6.435402103689613,0.08296714797290128,0.04744218349456775,
2023-03-31,2022-12-31,20260911,rep,upper,25,2.5858804233307873,2.5872852562329935,0.01785928341135728,0.013618135452270608,
2023-03-31,2022-12-31,20260911,rep,mean,25,1.782170492343589,1.7519754909616156,0.07877199314673851,0.03897372225180856,
2023-03-31,2022-12-31,20260911,rep,sd,25,2.495054568831329,2.502990651493738,0.04175147730252548,0.020482446461109083,0.0571475754399781
2023-03-31,2022-12-31,20260911,market,lower,4,2.164006654496428,2.1623551312399485,0.004633321737380304,0.004622083275214961,
2023-03-31,2022-12-31,20260911,market,upper,4,2.619924636913799,2.617585664892894,0.006038840491944919,0.006038840491944919,
2023-03-31,2022-12-31,20260911,market,mean,4,0.019781160149680437,0.026993719690951573,0.02091740476982441,0.020909454061752684,
2023-03-31,2022-12-31,20260911,market,sd,4,1.0155664239953446,1.0226090800750027,0.013696069711063505,0.010746632503734754,0.023526031162473038
2023-03-31,2022-12-31,20260911,vol,ray,25,0.7215360808942533,0.6316886385711618,0.2249590857411774,0.0913978977917554,
2023-03-31,2022-12-31,20260911,vol,projection,30,3.292125820660415,2.8790673029795824,1.024731625097776,0.5383347727699568,
2023-03-31,2022-12-31,20260911,vol,residual_mean,1,4.181564569837148e-15,2.811463037379966e-15,1.3701015324571822e-15,1.3701015324571822e-15,
2023-03-31,2022-12-31,20260911,vol,residual_sd,1,0.5110367113642564,0.45484669115304244,0.056190020211214,0.056190020211214,0.11648101017100844
2023-03-31,2022-12-31,20260911,order,ray,25,0.7215360808942533,0.6316886385711618,0.2249590857411774,0.0913978977917554,
2023-03-31,2022-12-31,20260911,order,projection,31,0.5824298081105744,0.5317312613443769,0.06409589805025136,0.040370428873191755,
2023-03-31,2022-12-31,20260911,order,residual_mean,1,2.325132091274521e-16,1.5060097273658038e-17,2.1745311185379408e-16,2.1745311185379408e-16,
2023-03-31,2022-12-31,20260911,order,residual_sd,1,0.052224281942533306,0.04612520740595522,0.0060990745365780835,0.0060990745365780835,0.12418795908619987
2023-03-31,2022-12-31,20260912,rep,lower,25,3.2257824669135986,3.225136055536946,0.004637527597926303,0.004270031452178968,
2023-03-31,2022-12-31,20260912,rep,upper,25,2.7532527431626153,2.755356414620185,0.012941893686331262,0.00928421854972833,
2023-03-31,2022-12-31,20260912,rep,mean,25,2.7421806062791205,2.7391750482355652,0.023559583604955574,0.010138034869857426,
2023-03-31,2022-12-31,20260912,rep,sd,25,0.6022617710754655,0.601190615702782,0.004872130679414037,0.002545914293240331,0.02602006702268876
2023-03-31,2022-12-31,20260912,market,lower,4,2.164006654496428,2.1623551312399485,0.004633321737380304,0.004622083275214961,
2023-03-31,2022-12-31,20260912,market,upper,4,2.619924636913799,2.617585664892894,0.006038840491944919,0.006038840491944919,
2023-03-31,2022-12-31,20260912,market,mean,4,0.019781160149680437,0.026993719690951573,0.02091740476982441,0.020909454061752684,
2023-03-31,2022-12-31,20260912,market,sd,4,1.0155664239953446,1.0226090800750027,0.013696069711063505,0.010746632503734754,0.023526031162473038
2023-03-31,2022-12-31,20260912,vol,ray,25,0.9411066376747428,0.8999536665176958,0.29207390944937206,0.11915718937997336,
2023-03-31,2022-12-31,20260912,vol,projection,30,1.5406499942530354,1.5100891268252512,0.27177623324140454,0.14381017546513455,
2023-03-31,2022-12-31,20260912,vol,residual_mean,1,2.0569888959142685e-16,6.611750022581577e-17,2.7181638981724263e-16,2.7181638981724263e-16,
2023-03-31,2022-12-31,20260912,vol,residual_sd,1,0.5490897661381378,0.5040898039532935,0.044999962184844255,0.044999962184844255,0.08550750194604688
2023-03-31,2022-12-31,20260912,order,ray,25,0.9411066376747428,0.8999536665176958,0.29207390944937206,0.11915718937997336,
2023-03-31,2022-12-31,20260912,order,projection,31,0.13178146447658556,0.12953977205541567,0.0497979056986548,0.02950466017914208,
2023-03-31,2022-12-31,20260912,order,residual_mean,1,6.979069468280554e-18,1.3223500045163155e-17,6.244430576882601e-18,6.244430576882601e-18,
2023-03-31,2022-12-31,20260912,order,residual_sd,1,0.06691056962395284,0.06427548222585652,0.002635087398096314,0.002635087398096314,0.04017869037895281
2023-06-30,2022-12-31,20260910,rep,lower,25,2.9442228641349883,2.963955655935921,0.03046943701155346,0.014493649005889897,
2023-06-30,2022-12-31,20260910,rep,upper,25,4.159357789872391,4.159267961470629,0.0011115778732983003,0.0008411097526550559,
2023-06-30,2022-12-31,20260910,rep,mean,25,2.4661584071893183,2.4659417158567347,0.030440585635869846,0.013265936933053224,
2023-06-30,2022-12-31,20260910,rep,sd,25,1.5598263339240515,1.5632926461850896,0.03064198326198717,0.011919021040599331,0.04110113442228944
2023-06-30,2022-12-31,20260910,market,lower,4,2.164006654496428,2.168894104751198,0.012539046823951412,0.012531059428480318,
2023-06-30,2022-12-31,20260910,market,upper,4,2.619924636913799,2.6181774388234724,0.005287953373748811,0.005278085775684005,
2023-06-30,2022-12-31,20260910,market,mean,4,0.019781160149680437,0.053399622770882685,0.05200154812029268,0.051956166729186834,
2023-06-30,2022-12-31,20260910,market,sd,4,1.0155664239953446,1.009897422462561,0.006587027135914254,0.005158067150604628,0.027154801348612263
2023-06-30,2022-12-31,20260910,vol,ray,25,0.6796203619001513,0.7363481617722725,0.498860473125449,0.1827466727120316,
2023-06-30,2022-12-31,20260910,vol,projection,30,2.700218090237731,1.6453439936572436,1.3381718321159504,0.7016429804120679,
2023-06-30,2022-12-31,20260910,vol,residual_mean,1,6.611750022581577e-17,1.4704940723512007e-18,6.758799429816697e-17,6.758799429816697e-17,
2023-06-30,2022-12-31,20260910,vol,residual_sd,1,0.5034113686511208,0.4410439235897141,0.06236744506140668,0.06236744506140668,0.13226319571529138
2023-06-30,2022-12-31,20260910,order,ray,25,0.6796203619001513,0.7363481617722725,0.498860473125449,0.1827466727120316,
2023-06-30,2022-12-31,20260910,order,projection,31,0.28019001594962323,0.2698955743196739,0.12415082628818884,0.07562651551714118,
2023-06-30,2022-12-31,20260910,order,residual_mean,1,4.040513902688742e-18,1.0109646747414504e-17,1.4150160650103247e-17,1.4150160650103247e-17,
2023-06-30,2022-12-31,20260910,order,residual_sd,1,0.05565781382119962,0.047975668355180176,0.007682145466019447,0.007682145466019447,0.148528504830556
2023-06-30,2022-12-31,20260911,rep,lower,25,6.395841888622273,6.456038859539037,0.11201613697673977,0.05865128159523003,
2023-06-30,2022-12-31,20260911,rep,upper,25,2.5858804233307873,2.587312519179432,0.017998832015305485,0.013710427880287186,
2023-06-30,2022-12-31,20260911,rep,mean,25,1.782170492343589,1.787667551817795,0.06942751618052515,0.025763131806865902,
2023-06-30,2022-12-31,20260911,rep,sd,25,2.495054568831329,2.5279504439304517,0.0656376768794522,0.029710926074139055,0.06490232814389192
2023-06-30,2022-12-31,20260911,market,lower,4,2.164006654496428,2.168894104751198,0.012539046823951412,0.012531059428480318,
2023-06-30,2022-12-31,20260911,market,upper,4,2.619924636913799,2.6181774388234724,0.005287953373748811,0.005278085775684005,
2023-06-30,2022-12-31,20260911,market,mean,4,0.019781160149680437,0.053399622770882685,0.05200154812029268,0.051956166729186834,
2023-06-30,2022-12-31,20260911,market,sd,4,1.0155664239953446,1.009897422462561,0.006587027135914254,0.005158067150604628,0.027154801348612263
2023-06-30,2022-12-31,20260911,vol,ray,25,0.7215360808942533,0.6601933210751024,0.2707194026435281,0.11478422038493753,
2023-06-30,2022-12-31,20260911,vol,projection,30,3.292125820660415,2.5762171063829773,1.7380703279156093,1.0304406073334076,
2023-06-30,2022-12-31,20260911,vol,residual_mean,1,4.181564569837148e-15,2.2645608714208493e-16,3.9551084826950636e-15,3.9551084826950636e-15,
2023-06-30,2022-12-31,20260911,vol,residual_sd,1,0.5110367113642564,0.3978503436265375,0.11318636773771895,0.11318636773771895,0.25036551629133846
2023-06-30,2022-12-31,20260911,order,ray,25,0.7215360808942533,0.6601933210751024,0.2707194026435281,0.11478422038493753,
2023-06-30,2022-12-31,20260911,order,projection,31,0.5824298081105744,0.4740647473429652,0.16336010893041691,0.08362935188854709,
2023-06-30,2022-12-31,20260911,order,residual_mean,1,2.325132091274521e-16,1.3418258410204707e-17,2.190949507172474e-16,2.190949507172474e-16,
2023-06-30,2022-12-31,20260911,order,residual_sd,1,0.052224281942533306,0.04161456064156968,0.010609721300963625,0.010609721300963625,0.2270974365943991
2023-06-30,2022-12-31,20260912,rep,lower,25,3.2257824669135986,3.214121064875666,0.04641344341788754,0.03187088131904603,
2023-06-30,2022-12-31,20260912,rep,upper,25,2.7532527431626153,2.7603616299275484,0.021355615564349725,0.015947936177253652,
2023-06-30,2022-12-31,20260912,rep,mean,25,2.7421806062791205,2.7443098076483605,0.034181889160627865,0.018243641881532317,
2023-06-30,2022-12-31,20260912,rep,sd,25,0.6022617710754655,0.5991619535043485,0.007749666896830958,0.0043831771046784485,0.03638938540596219
2023-06-30,2022-12-31,20260912,market,lower,4,2.164006654496428,2.168894104751198,0.012539046823951412,0.012531059428480318,
2023-06-30,2022-12-31,20260912,market,upper,4,2.619924636913799,2.6181774388234724,0.005287953373748811,0.005278085775684005,
2023-06-30,2022-12-31,20260912,market,mean,4,0.019781160149680437,0.053399622770882685,0.05200154812029268,0.051956166729186834,
2023-06-30,2022-12-31,20260912,market,sd,4,1.0155664239953446,1.009897422462561,0.006587027135914254,0.005158067150604628,0.027154801348612263
2023-06-30,2022-12-31,20260912,vol,ray,25,0.9411066376747428,0.8800919315611062,0.3766136398860617,0.1841967851457277,
2023-06-30,2022-12-31,20260912,vol,projection,30,1.5406499942530354,1.2445811355506904,0.5191268937704363,0.26839015366323893,
2023-06-30,2022-12-31,20260912,vol,residual_mean,1,2.0569888959142685e-16,5.587877474934563e-17,1.498201148420812e-16,1.498201148420812e-16,
2023-06-30,2022-12-31,20260912,vol,residual_sd,1,0.5490897661381378,0.4699895588365088,0.07910020730162898,0.07910020730162898,0.1555514573759482
2023-06-30,2022-12-31,20260912,order,ray,25,0.9411066376747428,0.8800919315611062,0.3766136398860617,0.1841967851457277,
2023-06-30,2022-12-31,20260912,order,projection,31,0.13178146447658556,0.11885602628247625,0.060514905041130676,0.03485955386684108,
2023-06-30,2022-12-31,20260912,order,residual_mean,1,6.979069468280554e-18,8.455340916019404e-18,1.4762714477388506e-18,1.4762714477388506e-18,
2023-06-30,2022-12-31,20260912,order,residual_sd,1,0.06691056962395284,0.061343662169885405,0.005566907454067432,0.005566907454067432,0.08686508633814825
2023-09-30,2022-12-31,20260910,rep,lower,25,2.9442228641349883,2.9691061112430512,0.041947376775832566,0.027152494788169834,
2023-09-30,2022-12-31,20260910,rep,upper,25,4.159357789872391,4.159304302694518,0.0014471119326943196,0.001062943339347866,
2023-09-30,2022-12-31,20260910,rep,mean,25,2.4661584071893183,2.4539889210575527,0.04145275703800046,0.013511347129583615,
2023-09-30,2022-12-31,20260910,rep,sd,25,1.5598263339240515,1.5697728641685587,0.031015893197736812,0.010587091647452973,0.037234686854227754
2023-09-30,2022-12-31,20260910,market,lower,4,2.164006654496428,2.166961189335453,0.007210704009276444,0.007196654977070449,
2023-09-30,2022-12-31,20260910,market,upper,4,2.619924636913799,2.6181774388234724,0.005287953373748811,0.005278085775684005,
2023-09-30,2022-12-31,20260910,market,mean,4,0.019781160149680437,0.08323064783982827,0.08332314165228433,0.08329548607475445,
2023-09-30,2022-12-31,20260910,market,sd,4,1.0155664239953446,0.981597021001027,0.03463986748772606,0.034114542091205347,0.036663977883137876
2023-09-30,2022-12-31,20260910,vol,ray,25,0.6796203619001513,0.7690255877943208,0.55384519159744,0.23593701326723682,
2023-09-30,2022-12-31,20260910,vol,projection,30,2.700218090237731,1.503285563239138,1.5431276196131496,0.8954347204553041,
2023-09-30,2022-12-31,20260910,vol,residual_mean,1,6.611750022581577e-17,1.3675594872866167e-16,2.0287344895447743e-16,2.0287344895447743e-16,
2023-09-30,2022-12-31,20260910,vol,residual_sd,1,0.5034113686511208,0.3610927277610536,0.14231864089006718,0.14231864089006718,0.33227287722596494
2023-09-30,2022-12-31,20260910,order,ray,25,0.6796203619001513,0.7690255877943208,0.55384519159744,0.23593701326723682,
2023-09-30,2022-12-31,20260910,order,projection,31,0.28019001594962323,0.23695539957888428,0.13149807517809126,0.06935260434615133,
2023-09-30,2022-12-31,20260910,order,residual_mean,1,4.040513902688742e-18,1.8059505326063185e-17,2.2100019228751928e-17,2.2100019228751928e-17,
2023-09-30,2022-12-31,20260910,order,residual_sd,1,0.05565781382119962,0.04156623103735783,0.014091582783841795,0.014091582783841795,0.29193439424249407
2023-09-30,2022-12-31,20260911,rep,lower,25,6.395841888622273,6.476335224833243,0.1349081042777424,0.05865128159523003,
2023-09-30,2022-12-31,20260911,rep,upper,25,2.5858804233307873,2.5858765389025433,0.030944109741300053,0.022749041318894048,
2023-09-30,2022-12-31,20260911,rep,mean,25,1.782170492343589,1.81372615066705,0.1395079843463984,0.07125164982303372,
2023-09-30,2022-12-31,20260911,rep,sd,25,2.495054568831329,2.5467713381517467,0.08320533078355549,0.042321706033537576,0.09276817327161989
2023-09-30,2022-12-31,20260911,market,lower,4,2.164006654496428,2.166961189335453,0.007210704009276444,0.007196654977070449,
2023-09-30,2022-12-31,20260911,market,upper,4,2.619924636913799,2.6181774388234724,0.005287953373748811,0.005278085775684005,
2023-09-30,2022-12-31,20260911,market,mean,4,0.019781160149680437,0.08323064783982827,0.08332314165228433,0.08329548607475445,
2023-09-30,2022-12-31,20260911,market,sd,4,1.0155664239953446,0.981597021001027,0.03463986748772606,0.034114542091205347,0.036663977883137876
2023-09-30,2022-12-31,20260911,vol,ray,25,0.7215360808942533,0.6957105630509361,0.2661106297641508,0.11272001505124729,
2023-09-30,2022-12-31,20260911,vol,projection,30,3.292125820660415,2.4266927450568274,1.9677253714121283,1.1479927684133182,
2023-09-30,2022-12-31,20260911,vol,residual_mean,1,4.181564569837148e-15,4.720285972247354e-16,3.709535972612413e-15,3.709535972612413e-15,
2023-09-30,2022-12-31,20260911,vol,residual_sd,1,0.5110367113642564,0.3659765838081409,0.14506012755611553,0.14506012755611553,0.3338720771349251
2023-09-30,2022-12-31,20260911,order,ray,25,0.7215360808942533,0.6957105630509361,0.2661106297641508,0.11272001505124729,
2023-09-30,2022-12-31,20260911,order,projection,31,0.5824298081105744,0.4007570121850651,0.23203265730663328,0.10597913975581061,
2023-09-30,2022-12-31,20260911,order,residual_mean,1,2.325132091274521e-16,1.8100862971848062e-16,5.1504579408971494e-17,5.1504579408971494e-17,
2023-09-30,2022-12-31,20260911,order,residual_sd,1,0.052224281942533306,0.039400095465822745,0.012824186476710561,0.012824186476710561,0.28177931875147905
2023-09-30,2022-12-31,20260912,rep,lower,25,3.2257824669135986,3.216266462865687,0.04943023873313118,0.03227795630693436,
2023-09-30,2022-12-31,20260912,rep,upper,25,2.7532527431626153,2.7692294249019223,0.05202238237003904,0.03167960911989198,
2023-09-30,2022-12-31,20260912,rep,mean,25,2.7421806062791205,2.7454316727542873,0.03405481620496369,0.01898850396703819,
2023-09-30,2022-12-31,20260912,rep,sd,25,0.6022617710754655,0.6051270860938578,0.0086873465767172,0.003609433162359621,0.028245151016501047
2023-09-30,2022-12-31,20260912,market,lower,4,2.164006654496428,2.166961189335453,0.007210704009276444,0.007196654977070449,
2023-09-30,2022-12-31,20260912,market,upper,4,2.619924636913799,2.6181774388234724,0.005287953373748811,0.005278085775684005,
2023-09-30,2022-12-31,20260912,market,mean,4,0.019781160149680437,0.08323064783982827,0.08332314165228433,0.08329548607475445,
2023-09-30,2022-12-31,20260912,market,sd,4,1.0155664239953446,0.981597021001027,0.03463986748772606,0.034114542091205347,0.036663977883137876
2023-09-30,2022-12-31,20260912,vol,ray,25,0.9411066376747428,0.7687439155652309,0.4425566482328818,0.30463597483123384,
2023-09-30,2022-12-31,20260912,vol,projection,30,1.5406499942530354,0.9385405773407445,0.8296707011734501,0.4843347279555605,
2023-09-30,2022-12-31,20260912,vol,residual_mean,1,2.0569888959142685e-16,1.0881656135398885e-16,3.145154509454157e-16,3.145154509454157e-16,
2023-09-30,2022-12-31,20260912,vol,residual_sd,1,0.5490897661381378,0.3673581761864419,0.18173158995169586,0.18173158995169586,0.4019246075622727
2023-09-30,2022-12-31,20260912,order,ray,25,0.9411066376747428,0.7687439155652309,0.4425566482328818,0.30463597483123384,
2023-09-30,2022-12-31,20260912,order,projection,31,0.13178146447658556,0.09083106740504623,0.09520715256168666,0.05105293962628315,
2023-09-30,2022-12-31,20260912,order,residual_mean,1,6.979069468280554e-18,4.5952939760975026e-18,1.1574363444378056e-17,1.1574363444378056e-17,
2023-09-30,2022-12-31,20260912,order,residual_sd,1,0.06691056962395284,0.051014705425549145,0.015895864198403692,0.015895864198403692,0.27124301320499933
2023-12-31,2023-12-31,20260910,rep,lower,25,4.414464002017411,4.414464002017411,0.0,0.0,
2023-12-31,2023-12-31,20260910,rep,upper,25,3.2685178398180916,3.2685178398180916,0.0,0.0,
2023-12-31,2023-12-31,20260910,rep,mean,25,2.255545439603153,2.255545439603153,0.0,0.0,
2023-12-31,2023-12-31,20260910,rep,sd,25,1.5963057495519497,1.5963057495519497,0.0,0.0,0.0
2023-12-31,2023-12-31,20260910,market,lower,4,2.2198928618729705,2.2198928618729705,0.0,0.0,
2023-12-31,2023-12-31,20260910,market,upper,4,2.6181719235812793,2.6181719235812793,0.0,0.0,
2023-12-31,2023-12-31,20260910,market,mean,4,0.044758576635070206,0.044758576635070206,0.0,0.0,
2023-12-31,2023-12-31,20260910,market,sd,4,1.020683734807939,1.020683734807939,0.0,0.0,0.0
2023-12-31,2023-12-31,20260910,vol,ray,25,0.8852981566397865,0.8852981566397865,0.0,0.0,
2023-12-31,2023-12-31,20260910,vol,projection,30,2.361780671707871,2.361780671707871,0.0,0.0,
2023-12-31,2023-12-31,20260910,vol,residual_mean,1,5.514352771317003e-16,5.514352771317003e-16,0.0,0.0,
2023-12-31,2023-12-31,20260910,vol,residual_sd,1,0.4486201134939827,0.4486201134939827,0.0,0.0,0.0
2023-12-31,2023-12-31,20260910,order,ray,25,0.8852981566397865,0.8852981566397865,0.0,0.0,
2023-12-31,2023-12-31,20260910,order,projection,31,0.26141770751623367,0.26141770751623367,0.0,0.0,
2023-12-31,2023-12-31,20260910,order,residual_mean,1,2.867463441084841e-17,2.867463441084841e-17,0.0,0.0,
2023-12-31,2023-12-31,20260910,order,residual_sd,1,0.054289542865523066,0.054289542865523066,0.0,0.0,0.0
2023-12-31,2023-12-31,20260911,rep,lower,25,5.726756393288138,5.726756393288138,0.0,0.0,
2023-12-31,2023-12-31,20260911,rep,upper,25,3.4204029764807227,3.4204029764807227,0.0,0.0,
2023-12-31,2023-12-31,20260911,rep,mean,25,1.907721149063521,1.907721149063521,0.0,0.0,
2023-12-31,2023-12-31,20260911,rep,sd,25,2.7506734573466654,2.7506734573466654,0.0,0.0,0.0
2023-12-31,2023-12-31,20260911,market,lower,4,2.2198928618729705,2.2198928618729705,0.0,0.0,
2023-12-31,2023-12-31,20260911,market,upper,4,2.6181719235812793,2.6181719235812793,0.0,0.0,
2023-12-31,2023-12-31,20260911,market,mean,4,0.044758576635070206,0.044758576635070206,0.0,0.0,
2023-12-31,2023-12-31,20260911,market,sd,4,1.020683734807939,1.020683734807939,0.0,0.0,0.0
2023-12-31,2023-12-31,20260911,vol,ray,25,0.7440754833574748,0.7440754833574748,0.0,0.0,
2023-12-31,2023-12-31,20260911,vol,projection,30,2.3525716351715196,2.3525716351715196,0.0,0.0,
2023-12-31,2023-12-31,20260911,vol,residual_mean,1,9.293522537259589e-16,9.293522537259589e-16,0.0,0.0,
2023-12-31,2023-12-31,20260911,vol,residual_sd,1,0.4510202182366225,0.4510202182366225,0.0,0.0,0.0
2023-12-31,2023-12-31,20260911,order,ray,25,0.7440754833574748,0.7440754833574748,0.0,0.0,
2023-12-31,2023-12-31,20260911,order,projection,31,0.37689336939916623,0.37689336939916623,0.0,0.0,
2023-12-31,2023-12-31,20260911,order,residual_mean,1,5.900357465309193e-17,5.900357465309193e-17,0.0,0.0,
2023-12-31,2023-12-31,20260911,order,residual_sd,1,0.0485713983229084,0.0485713983229084,0.0,0.0,0.0
2023-12-31,2023-12-31,20260912,rep,lower,25,3.0501055041506238,3.0501055041506238,0.0,0.0,
2023-12-31,2023-12-31,20260912,rep,upper,25,2.792406671865791,2.792406671865791,0.0,0.0,
2023-12-31,2023-12-31,20260912,rep,mean,25,2.7225275624539664,2.7225275624539664,0.0,0.0,
2023-12-31,2023-12-31,20260912,rep,sd,25,0.6572918704870135,0.6572918704870135,0.0,0.0,0.0
2023-12-31,2023-12-31,20260912,market,lower,4,2.2198928618729705,2.2198928618729705,0.0,0.0,
2023-12-31,2023-12-31,20260912,market,upper,4,2.6181719235812793,2.6181719235812793,0.0,0.0,
2023-12-31,2023-12-31,20260912,market,mean,4,0.044758576635070206,0.044758576635070206,0.0,0.0,
2023-12-31,2023-12-31,20260912,market,sd,4,1.020683734807939,1.020683734807939,0.0,0.0,0.0
2023-12-31,2023-12-31,20260912,vol,ray,25,0.8083051358897143,0.8083051358897143,0.0,0.0,
2023-12-31,2023-12-31,20260912,vol,projection,30,1.183832286562752,1.183832286562752,0.0,0.0,
2023-12-31,2023-12-31,20260912,vol,residual_mean,1,4.411482217053602e-17,4.411482217053602e-17,0.0,0.0,
2023-12-31,2023-12-31,20260912,vol,residual_sd,1,0.398424687591155,0.398424687591155,0.0,0.0,0.0
2023-12-31,2023-12-31,20260912,order,ray,25,0.8083051358897143,0.8083051358897143,0.0,0.0,
2023-12-31,2023-12-31,20260912,order,projection,31,0.10694984613427257,0.10694984613427257,0.0,0.0,
2023-12-31,2023-12-31,20260912,order,residual_mean,1,6.617223325580403e-18,6.617223325580403e-18,0.0,0.0,
2023-12-31,2023-12-31,20260912,order,residual_sd,1,0.04604447679370437,0.04604447679370437,0.0,0.0,0.0
2024-03-31,2023-12-31,20260910,rep,lower,25,4.414464002017411,4.384678854174765,0.04246373075819855,0.03180920124053932,
2024-03-31,2023-12-31,20260910,rep,upper,25,3.2685178398180916,3.2662385040370965,0.012812417390860158,0.008029501438141351,
2024-03-31,2023-12-31,20260910,rep,mean,25,2.255545439603153,2.233359692551029,0.05702001522958639,0.03387983734811978,
2024-03-31,2023-12-31,20260910,rep,sd,25,1.5963057495519497,1.5517874142918773,0.047124753825080565,0.026758828042587113,0.037974263108638974
2024-03-31,2023-12-31,20260910,market,lower,4,2.2198928618729705,2.2198928618729705,0.0,0.0,
2024-03-31,2023-12-31,20260910,market,upper,4,2.6181719235812793,2.5512122730919513,0.18858068061516597,0.18858068061516597,
2024-03-31,2023-12-31,20260910,market,mean,4,0.044758576635070206,0.03542290114593748,0.07126007191783408,0.07051911704645199,
2024-03-31,2023-12-31,20260910,market,sd,4,1.020683734807939,1.0173760922745223,0.018194089807646495,0.017961335974772175,0.05244862017724749
2024-03-31,2023-12-31,20260910,vol,ray,25,0.8852981566397865,0.9856986831245557,0.276186331958932,0.10751098161129782,
2024-03-31,2023-12-31,20260910,vol,projection,30,2.361780671707871,2.5109332142180603,0.9213895271279161,0.4924059917875866,
2024-03-31,2023-12-31,20260910,vol,residual_mean,1,5.514352771317003e-16,8.234766805166724e-17,4.69087609080033e-16,4.69087609080033e-16,
2024-03-31,2023-12-31,20260910,vol,residual_sd,1,0.4486201134939827,0.45059935863417233,0.001979245140189656,0.001979245140189656,0.004402147413031833
2024-03-31,2023-12-31,20260910,order,ray,25,0.8852981566397865,0.9856986831245557,0.276186331958932,0.10751098161129782,
2024-03-31,2023-12-31,20260910,order,projection,31,0.26141770751623367,0.2705712037635869,0.11281218700901725,0.07263410788443833,
2024-03-31,2023-12-31,20260910,order,residual_mean,1,2.867463441084841e-17,1.3234446651160806e-17,1.5440187759687606e-17,1.5440187759687606e-17,
2024-03-31,2023-12-31,20260910,order,residual_sd,1,0.054289542865523066,0.05600373603187203,0.0017141931663489651,0.0017141931663489651,0.03108677571626467
2024-03-31,2023-12-31,20260911,rep,lower,25,5.726756393288138,5.731446502956231,0.014662136960243523,0.011332336664199971,
2024-03-31,2023-12-31,20260911,rep,upper,25,3.4204029764807227,3.4166025596346308,0.011864360997578094,0.006879493594169672,
2024-03-31,2023-12-31,20260911,rep,mean,25,1.907721149063521,1.9254615470948648,0.09887955436549822,0.058536438383902156,
2024-03-31,2023-12-31,20260911,rep,sd,25,2.7506734573466654,2.757918464504197,0.056345137509793995,0.026621034737595695,0.03165322319612189
2024-03-31,2023-12-31,20260911,market,lower,4,2.2198928618729705,2.2198928618729705,0.0,0.0,
2024-03-31,2023-12-31,20260911,market,upper,4,2.6181719235812793,2.5512122730919513,0.18858068061516597,0.18858068061516597,
2024-03-31,2023-12-31,20260911,market,mean,4,0.044758576635070206,0.03542290114593748,0.07126007191783408,0.07051911704645199,
2024-03-31,2023-12-31,20260911,market,sd,4,1.020683734807939,1.0173760922745223,0.018194089807646495,0.017961335974772175,0.05244862017724749
2024-03-31,2023-12-31,20260911,vol,ray,25,0.7440754833574748,0.7903067766208007,0.23205194289545394,0.09230501171608327,
2024-03-31,2023-12-31,20260911,vol,projection,30,2.3525716351715196,2.178131442352617,0.7460178708378791,0.39447226166835164,
2024-03-31,2023-12-31,20260911,vol,residual_mean,1,9.293522537259589e-16,1.5226966119196683e-15,2.452048865645627e-15,2.452048865645627e-15,
2024-03-31,2023-12-31,20260911,vol,residual_sd,1,0.4510202182366225,0.4388048714111855,0.012215346825437012,0.012215346825437012,0.027457338285025893
2024-03-31,2023-12-31,20260911,order,ray,25,0.7440754833574748,0.7903067766208007,0.23205194289545394,0.09230501171608327,
2024-03-31,2023-12-31,20260911,order,projection,31,0.37689336939916623,0.33960900057138177,0.10184132425670292,0.05850125050416752,
2024-03-31,2023-12-31,20260911,order,residual_mean,1,5.900357465309193e-17,2.9226069687980116e-17,2.977750496511181e-17,2.977750496511181e-17,
2024-03-31,2023-12-31,20260911,order,residual_sd,1,0.0485713983229084,0.047336342340105725,0.0012350559828026783,0.0012350559828026783,0.02575650831280711
2024-03-31,2023-12-31,20260912,rep,lower,25,3.0501055041506238,3.0513965992659933,0.018169730152037277,0.015184362530708317,
2024-03-31,2023-12-31,20260912,rep,upper,25,2.792406671865791,2.8006051822849307,0.018985433747404256,0.013220658898353554,
2024-03-31,2023-12-31,20260912,rep,mean,25,2.7225275624539664,2.7231962533406806,0.02008947404685485,0.010215049172498575,
2024-03-31,2023-12-31,20260912,rep,sd,25,0.6572918704870135,0.6614191430020594,0.009066355147984623,0.0038865542840286482,0.020942264134837147
2024-03-31,2023-12-31,20260912,market,lower,4,2.2198928618729705,2.2198928618729705,0.0,0.0,
2024-03-31,2023-12-31,20260912,market,upper,4,2.6181719235812793,2.5512122730919513,0.18858068061516597,0.18858068061516597,
2024-03-31,2023-12-31,20260912,market,mean,4,0.044758576635070206,0.03542290114593748,0.07126007191783408,0.07051911704645199,
