cutoff,history,method,seed,state,n,annual_auroc,corrected_auroc,all_pairs,inversions,tie_changes
2023-06-30,annual_shared_offset,learned_order_offset,20260910,nonnegative_high,0,,,0,0,0
2023-06-30,annual_shared_offset,learned_order_offset,20260911,negative_low,9,0.5,0.5,36,0,0
2023-06-30,annual_shared_offset,learned_order_offset,20260911,negative_high,1,,,0,0,0
2023-06-30,annual_shared_offset,learned_order_offset,20260911,nonnegative_low,2,,,1,0,0
2023-06-30,annual_shared_offset,learned_order_offset,20260911,nonnegative_high,0,,,0,0,0
2023-06-30,annual_shared_offset,learned_order_offset,20260912,negative_low,9,0.3333333333333333,0.3333333333333333,36,0,0
2023-06-30,annual_shared_offset,learned_order_offset,20260912,negative_high,1,,,0,0,0
2023-06-30,annual_shared_offset,learned_order_offset,20260912,nonnegative_low,2,,,1,0,0
2023-06-30,annual_shared_offset,learned_order_offset,20260912,nonnegative_high,0,,,0,0,0
2023-06-30,annual_shared_offset,learned_order_offset,-1,negative_low,9,0.5555555555555556,0.5555555555555556,36,0,0
2023-06-30,annual_shared_offset,learned_order_offset,-1,negative_high,1,,,0,0,0
2023-06-30,annual_shared_offset,learned_order_offset,-1,nonnegative_low,2,,,1,0,0
2023-06-30,annual_shared_offset,learned_order_offset,-1,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_market,20260910,negative_low,9,0.7777777777777778,0.7777777777777778,36,0,0
2023-06-30,annual_state_offset_half,learned_market,20260910,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_market,20260910,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_market,20260910,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_market,20260911,negative_low,9,0.4444444444444444,0.4444444444444444,36,0,0
2023-06-30,annual_state_offset_half,learned_market,20260911,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_market,20260911,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_market,20260911,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_market,20260912,negative_low,9,0.2777777777777778,0.2777777777777778,36,0,0
2023-06-30,annual_state_offset_half,learned_market,20260912,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_market,20260912,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_market,20260912,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_market,-1,negative_low,9,0.5,0.5,36,0,0
2023-06-30,annual_state_offset_half,learned_market,-1,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_market,-1,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_market,-1,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260910,negative_low,9,0.7222222222222222,0.7222222222222222,36,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260910,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260910,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260910,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260911,negative_low,9,0.4444444444444444,0.4444444444444444,36,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260911,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260911,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260911,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260912,negative_low,9,0.3333333333333333,0.3333333333333333,36,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260912,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260912,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,20260912,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,-1,negative_low,9,0.5555555555555556,0.5555555555555556,36,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,-1,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,-1,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_vol_interaction,-1,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260910,negative_low,9,0.7777777777777778,0.7777777777777778,36,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260910,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260910,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260910,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260911,negative_low,9,0.5,0.5,36,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260911,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260911,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260911,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260912,negative_low,9,0.3333333333333333,0.3333333333333333,36,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260912,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260912,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,20260912,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,-1,negative_low,9,0.5555555555555556,0.5555555555555556,36,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,-1,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,-1,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_order_extension,-1,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260910,negative_low,9,0.7777777777777778,0.7777777777777778,36,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260910,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260910,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260910,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260911,negative_low,9,0.5,0.5,36,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260911,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260911,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260911,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260912,negative_low,9,0.3333333333333333,0.3333333333333333,36,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260912,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260912,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,20260912,nonnegative_high,0,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,-1,negative_low,9,0.5555555555555556,0.5555555555555556,36,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,-1,negative_high,1,,,0,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,-1,nonnegative_low,2,,,1,0,0
2023-06-30,annual_state_offset_half,learned_order_offset,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset,learned_market,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260911,negative_low,12,0.3125,0.3125,66,0,0
2023-09-30,annual_state_offset,learned_market,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260912,negative_low,12,0.84375,0.84375,66,0,0
2023-09-30,annual_state_offset,learned_market,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_state_offset,learned_market,-1,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_market,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260910,negative_low,12,0.3125,0.3125,66,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260912,negative_low,12,0.8125,0.8125,66,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,-1,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_vol_interaction,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260912,negative_low,12,0.78125,0.78125,66,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_state_offset,learned_order_extension,-1,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_extension,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260912,negative_low,12,0.78125,0.78125,66,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_state_offset,learned_order_offset,-1,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset,learned_order_offset,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_shared_offset,learned_market,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260911,negative_low,12,0.3125,0.3125,66,0,0
2023-09-30,annual_shared_offset,learned_market,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260912,negative_low,12,0.84375,0.84375,66,0,0
2023-09-30,annual_shared_offset,learned_market,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_shared_offset,learned_market,-1,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_market,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260910,negative_low,12,0.3125,0.3125,66,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260912,negative_low,12,0.8125,0.8125,66,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,-1,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_vol_interaction,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260912,negative_low,12,0.78125,0.78125,66,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_shared_offset,learned_order_extension,-1,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_extension,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260912,negative_low,12,0.78125,0.78125,66,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_shared_offset,learned_order_offset,-1,negative_high,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_shared_offset,learned_order_offset,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset_half,learned_market,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260911,negative_low,12,0.3125,0.3125,66,0,0
2023-09-30,annual_state_offset_half,learned_market,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260912,negative_low,12,0.84375,0.84375,66,0,0
2023-09-30,annual_state_offset_half,learned_market,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_state_offset_half,learned_market,-1,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_market,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260910,negative_low,12,0.3125,0.3125,66,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260912,negative_low,12,0.8125,0.8125,66,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,-1,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_vol_interaction,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260912,negative_low,12,0.78125,0.78125,66,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,-1,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_extension,-1,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260910,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260910,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260910,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260910,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260911,negative_low,12,0.34375,0.34375,66,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260911,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260911,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260911,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260912,negative_low,12,0.78125,0.78125,66,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260912,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260912,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,20260912,nonnegative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,-1,negative_low,12,0.5,0.5,66,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,-1,negative_high,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,-1,nonnegative_low,0,,,0,0,0
2023-09-30,annual_state_offset_half,learned_order_offset,-1,nonnegative_high,0,,,0,0,0
2023-12-31,annual_state_offset,learned_market,20260910,negative_low,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_market,20260910,negative_high,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_market,20260910,nonnegative_low,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_market,20260910,nonnegative_high,2,,,1,0,0
2023-12-31,annual_state_offset,learned_market,20260911,negative_low,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_market,20260911,negative_high,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_market,20260911,nonnegative_low,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_market,20260911,nonnegative_high,2,,,1,0,0
2023-12-31,annual_state_offset,learned_market,20260912,negative_low,3,0.0,0.0,3,0,0
2023-12-31,annual_state_offset,learned_market,20260912,negative_high,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_market,20260912,nonnegative_low,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_market,20260912,nonnegative_high,2,,,1,0,0
2023-12-31,annual_state_offset,learned_market,-1,negative_low,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_market,-1,negative_high,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_market,-1,nonnegative_low,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_market,-1,nonnegative_high,2,,,1,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260910,negative_low,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260910,negative_high,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260910,nonnegative_low,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260910,nonnegative_high,2,,,1,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260911,negative_low,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260911,negative_high,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260911,nonnegative_low,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260911,nonnegative_high,2,,,1,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260912,negative_low,3,0.0,0.0,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260912,negative_high,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260912,nonnegative_low,3,1.0,1.0,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,20260912,nonnegative_high,2,,,1,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,-1,negative_low,3,0.5,0.5,3,0,0
2023-12-31,annual_state_offset,learned_vol_interaction,-1,negative_high,3,1.0,1.0,3,0,0
