period,history,method,seed,scope,n,squared_shift,alignment_term,brier_change,regressions,recoveries
year_2022,annual_shared_offset,learned_order_offset,20260912,eligible,27,0.00655651754636183,-0.006389606663886201,0.0001669108824756312,2,5
year_2022,annual_shared_offset,learned_vol_interaction,-1,all,49,0.004207463091736127,-0.006996141485257254,-0.002788678393521121,6,3
year_2022,annual_shared_offset,learned_vol_interaction,-1,eligible,27,0.00763576635166927,-0.012696701213985384,-0.005060934862316111,6,3
year_2022,annual_shared_offset,learned_vol_interaction,20260910,all,49,0.0054015422096384755,-0.011217987148820054,-0.00581644493918158,5,3
year_2022,annual_shared_offset,learned_vol_interaction,20260910,eligible,27,0.009802798824899454,-0.02035856927008084,-0.010555770445181389,5,3
year_2022,annual_shared_offset,learned_vol_interaction,20260911,all,49,0.0036663250110470394,-0.0065303299426722975,-0.0028640049316252508,0,3
year_2022,annual_shared_offset,learned_vol_interaction,20260911,eligible,27,0.006653700945974257,-0.011851339525590466,-0.005197638579616199,0,3
year_2022,annual_shared_offset,learned_vol_interaction,20260912,all,49,0.003751382324891414,-0.003636295051805585,0.00011508727308582051,2,5
year_2022,annual_shared_offset,learned_vol_interaction,20260912,eligible,27,0.006808064219247381,-0.006599202131054582,0.00020886208819278433,2,5
year_2022,annual_state_offset,learned_market,-1,all,49,0.003920892959309875,-0.007370925329073326,-0.003450032369763447,5,3
year_2022,annual_state_offset,learned_market,-1,eligible,27,0.007115694629858663,-0.013376864486096032,-0.006261169856237369,5,3
year_2022,annual_state_offset,learned_market,20260910,all,49,0.005290258277699704,-0.011418856253948367,-0.0061285979762486596,6,2
year_2022,annual_state_offset,learned_market,20260910,eligible,27,0.009600839096566135,-0.020723109497906296,-0.01112227040134016,6,2
year_2022,annual_state_offset,learned_market,20260911,all,49,0.003449546902433069,-0.007177284812181761,-0.0037277379097486983,1,3
year_2022,annual_state_offset,learned_market,20260911,eligible,27,0.006260288822934089,-0.013025442807292828,-0.00676515398435875,1,3
year_2022,annual_state_offset,learned_market,20260912,all,49,0.00336955264479543,-0.004342332023633303,-0.0009727793788378728,2,4
year_2022,annual_state_offset,learned_market,20260912,eligible,27,0.00611511405907319,-0.007880528487334514,-0.0017654144282613236,2,4
year_2022,annual_state_offset,learned_order_extension,-1,all,49,0.0037137205956416625,-0.007260022893417357,-0.003546302297775691,6,3
year_2022,annual_state_offset,learned_order_extension,-1,eligible,27,0.006739715155053387,-0.013175597102868534,-0.006435881947815144,6,3
year_2022,annual_state_offset,learned_order_extension,20260910,all,49,0.004747873858991629,-0.0102346937031383,-0.005486819844146674,5,2
year_2022,annual_state_offset,learned_order_extension,20260910,eligible,27,0.008616511818169992,-0.01857407375754729,-0.009957561939377298,5,2
year_2022,annual_state_offset,learned_order_extension,20260911,all,49,0.003409094265848367,-0.007523264960500375,-0.004114170694652017,0,4
year_2022,annual_state_offset,learned_order_extension,20260911,eligible,27,0.006186874778761851,-0.013653332706093273,-0.007466457927331434,0,4
year_2022,annual_state_offset,learned_order_extension,20260912,all,49,0.0032271136021504816,-0.004674454633269641,-0.001447341031119148,2,5
year_2022,annual_state_offset,learned_order_extension,20260912,eligible,27,0.005856613574273097,-0.008483269519637494,-0.0026266559453643787,2,5
year_2022,annual_state_offset,learned_order_offset,-1,all,49,0.0037058616604762123,-0.007236202942943526,-0.003530341282467314,6,3
year_2022,annual_state_offset,learned_order_offset,-1,eligible,27,0.006725452643086459,-0.013132368303860475,-0.006406915660774015,6,3
year_2022,annual_state_offset,learned_order_offset,20260910,all,49,0.004739681901112748,-0.010219256894874093,-0.005479574993761345,5,3
year_2022,annual_state_offset,learned_order_offset,20260910,eligible,27,0.00860164493164906,-0.018546058809215945,-0.009944413877566885,5,3
year_2022,annual_state_offset,learned_order_offset,20260911,all,49,0.003391628060824849,-0.007469703539525552,-0.0040780754787006985,0,4
year_2022,annual_state_offset,learned_order_offset,20260911,eligible,27,0.006155176851126577,-0.013556128645805632,-0.0074009517946790485,0,4
year_2022,annual_state_offset,learned_order_offset,20260912,all,49,0.0032276665799792765,-0.004679036371339203,-0.0014513697913599204,2,5
year_2022,annual_state_offset,learned_order_offset,20260912,eligible,27,0.005857617126629057,-0.008491584525763738,-0.002633967399134671,2,5
year_2022,annual_state_offset,learned_vol_interaction,-1,all,49,0.003843276401965886,-0.007332972819018654,-0.0034896964170527656,6,2
year_2022,annual_state_offset,learned_vol_interaction,-1,eligible,27,0.006974834951715868,-0.01330798770858941,-0.006333152756873534,6,2
year_2022,annual_state_offset,learned_vol_interaction,20260910,all,49,0.0050648046565553466,-0.010786996749492727,-0.005722192092937379,5,3
year_2022,annual_state_offset,learned_vol_interaction,20260910,eligible,27,0.009191682524859704,-0.019576401508338646,-0.010384718983478945,5,3
year_2022,annual_state_offset,learned_vol_interaction,20260911,all,49,0.003468086484486415,-0.007129728717855318,-0.0036616422333689,0,3
year_2022,annual_state_offset,learned_vol_interaction,20260911,eligible,27,0.006293934731104975,-0.012939137302774465,-0.006645202571669486,0,3
year_2022,annual_state_offset,learned_vol_interaction,20260912,all,49,0.0032894843497469108,-0.004811968076777138,-0.001522483727030231,2,5
year_2022,annual_state_offset,learned_vol_interaction,20260912,eligible,27,0.005969804931022172,-0.0087328309541511,-0.0027630260231289376,2,5
year_2022,annual_state_offset_half,learned_market,-1,all,49,0.0009699766242677734,-0.003457847925948695,-0.002487871301680922,4,3
year_2022,annual_state_offset_half,learned_market,-1,eligible,27,0.0017603279477452184,-0.006275353643388371,-0.004515025695643155,4,3
year_2022,annual_state_offset_half,learned_market,20260910,all,49,0.001295745497469289,-0.005377125990059965,-0.004081380492590679,4,0
year_2022,annual_state_offset_half,learned_market,20260910,eligible,27,0.002351538125036857,-0.009758487907886606,-0.007406949782849752,4,0
year_2022,annual_state_offset_half,learned_market,20260911,all,49,0.0008524788833414168,-0.0033394078497360423,-0.002486928966394627,1,2
year_2022,annual_state_offset_half,learned_market,20260911,eligible,27,0.0015470913068047932,-0.0060604068384098545,-0.004513315531605063,1,2
year_2022,annual_state_offset_half,learned_market,20260912,all,49,0.0008470262614205573,-0.001919729355493562,-0.001072703094073009,1,1
year_2022,annual_state_offset_half,learned_market,20260912,eligible,27,0.0015371958077632338,-0.0034839532747846114,-0.0019467574670213868,1,1
year_2022,annual_state_offset_half,learned_order_extension,-1,all,49,0.000918895715443064,-0.003428008727348991,-0.0025091130119059292,5,3
year_2022,annual_state_offset_half,learned_order_extension,-1,eligible,27,0.0016676255576559313,-0.006221201023707429,-0.004553575466051501,5,3
year_2022,annual_state_offset_half,learned_order_extension,20260910,all,49,0.001166925207676054,-0.004872514685060725,-0.0037055894773846717,3,0
year_2022,annual_state_offset_half,learned_order_extension,20260910,eligible,27,0.002117753154671357,-0.008842711835850949,-0.006724958681179589,3,0
year_2022,annual_state_offset_half,learned_order_extension,20260911,all,49,0.000841370709793411,-0.003470043949147213,-0.002628673239353802,0,2
year_2022,annual_state_offset_half,learned_order_extension,20260911,eligible,27,0.0015269320288843387,-0.006297487166970869,-0.00477055513808653,0,2
year_2022,annual_state_offset_half,learned_order_extension,20260912,all,49,0.0008082316500506977,-0.0021356162210768945,-0.0013273845710261955,1,2
year_2022,annual_state_offset_half,learned_order_extension,20260912,eligible,27,0.0014667907723142292,-0.003875747956769179,-0.002408957184454947,1,2
year_2022,annual_state_offset_half,learned_order_offset,-1,all,49,0.0009170177682198603,-0.003416541833879335,-0.0024995240656594765,5,3
year_2022,annual_state_offset_half,learned_order_offset,-1,eligible,27,0.001664217431213821,-0.006200390735558794,-0.0045361733043449756,5,3
year_2022,annual_state_offset_half,learned_order_offset,20260910,all,49,0.0011649529870173475,-0.004865807818133017,-0.0037008548311156654,3,0
year_2022,annual_state_offset_half,learned_order_offset,20260910,eligible,27,0.002114173939401853,-0.008830540114389551,-0.006716366174987691,3,0
year_2022,annual_state_offset_half,learned_order_offset,20260911,all,49,0.0008371919624727262,-0.00344406348450381,-0.002606871522031084,0,2
year_2022,annual_state_offset_half,learned_order_offset,20260911,eligible,27,0.0015193483763393922,-0.006250337434840249,-0.004730989058500856,0,2
year_2022,annual_state_offset_half,learned_order_offset,20260912,all,49,0.0008083556905530617,-0.002137897377165904,-0.0013295416866128378,1,2
year_2022,annual_state_offset_half,learned_order_offset,20260912,eligible,27,0.0014670158828555566,-0.0038798878326344174,-0.0024128719497788537,1,2
year_2022,annual_state_offset_half,learned_vol_interaction,-1,all,49,0.0009504704346465129,-0.003446883765497669,-0.002496413330851156,5,2
year_2022,annual_state_offset_half,learned_vol_interaction,-1,eligible,27,0.001724927825839968,-0.006255455722569843,-0.004530527896729875,5,2
year_2022,annual_state_offset_half,learned_vol_interaction,20260910,all,49,0.0012424061803768193,-0.005099594477690799,-0.0038571882973139774,3,0
year_2022,annual_state_offset_half,learned_vol_interaction,20260910,eligible,27,0.0022547371421653387,-0.009254819607661079,-0.007000082465495737,3,0
year_2022,annual_state_offset_half,learned_vol_interaction,20260911,all,49,0.0008572763843617792,-0.003303585921122595,-0.0024463095367608153,0,2
year_2022,annual_state_offset_half,learned_vol_interaction,20260911,eligible,27,0.0015557978827306362,-0.005995396671666931,-0.004439598788936294,0,2
year_2022,annual_state_offset_half,learned_vol_interaction,20260912,all,49,0.0008237064330170831,-0.00217065009833553,-0.0013469436653184526,1,2
year_2022,annual_state_offset_half,learned_vol_interaction,20260912,eligible,27,0.0014948746376976694,-0.003939327956238553,-0.002444453318540896,1,2
year_2023,annual_shared_offset,learned_market,-1,all,48,0.00030238772005295724,0.005648400616029617,0.005950788336082574,1,0
year_2023,annual_shared_offset,learned_market,-1,eligible,26,0.0005582542524054595,0.010427816521900828,0.010986070774306292,1,0
year_2023,annual_shared_offset,learned_market,20260910,all,48,0.0003402176709997211,0.0059342052669093814,0.006274422937909097,0,0
year_2023,annual_shared_offset,learned_market,20260910,eligible,26,0.0006280941618456389,0.010955455877371163,0.011583550039216796,0,0
year_2023,annual_shared_offset,learned_market,20260911,all,48,0.00015097640946570165,0.0042581191398078965,0.004409095549273593,0,0
year_2023,annual_shared_offset,learned_market,20260911,eligible,26,0.000278725679013603,0.007861143027337654,0.008139868706351248,0,0
year_2023,annual_shared_offset,learned_market,20260912,all,48,0.0004742259456254069,0.006484396546042424,0.006958622491667823,0,0
year_2023,annual_shared_offset,learned_market,20260912,eligible,26,0.0008754940534622896,0.011971193623462939,0.012846687676925215,0,0
year_2023,annual_shared_offset,learned_order_extension,-1,all,48,0.0002899907279440258,0.0056075105062900615,0.0058975012342340856,1,2
year_2023,annual_shared_offset,learned_order_extension,-1,eligible,26,0.0005353674977428169,0.010352327088535498,0.01088769458627831,1,2
year_2023,annual_shared_offset,learned_order_extension,20260910,all,48,0.0003322307225992632,0.00586808956899799,0.006200320291597249,0,0
year_2023,annual_shared_offset,learned_order_extension,20260910,eligible,26,0.0006133490263371012,0.010833396127380905,0.011446745153717994,0,0
year_2023,annual_shared_offset,learned_order_extension,20260911,all,48,0.00014650656738200856,0.004175553687641405,0.004322060255023411,1,0
year_2023,annual_shared_offset,learned_order_extension,20260911,eligible,26,0.0002704736628590927,0.007708714500261056,0.007979188163120144,1,0
year_2023,annual_shared_offset,learned_order_extension,20260912,all,48,0.00044712275959734693,0.006469625191829264,0.006916747951426613,1,0
year_2023,annual_shared_offset,learned_order_extension,20260912,eligible,26,0.0008254574023335635,0.011943923431069413,0.01276938083340298,1,0
year_2023,annual_shared_offset,learned_order_offset,-1,all,48,0.0002881092669073863,0.005600709758086253,0.0058888190249936434,1,2
year_2023,annual_shared_offset,learned_order_offset,-1,eligible,26,0.0005318940312136363,0.010339771861082312,0.01087166589229596,1,2
year_2023,annual_shared_offset,learned_order_offset,20260910,all,48,0.00033231772047757576,0.005869746251416313,0.0062020639718938855,0,0
year_2023,annual_shared_offset,learned_order_offset,20260910,eligible,26,0.0006135096378047551,0.010836454617999348,0.011449964255804097,0,0
year_2023,annual_shared_offset,learned_order_offset,20260911,all,48,0.0001465252372032254,0.004175984880374509,0.0043225101175777365,1,0
year_2023,annual_shared_offset,learned_order_offset,20260911,eligible,26,0.0002705081302213392,0.007709510548383711,0.00798001867860505,1,0
year_2023,annual_shared_offset,learned_order_offset,20260912,all,48,0.0004392779834363502,0.006475127470315471,0.00691440545375182,1,0
year_2023,annual_shared_offset,learned_order_offset,20260912,eligible,26,0.0008109747386517233,0.011954081483659331,0.012765056222311054,1,0
year_2023,annual_shared_offset,learned_vol_interaction,-1,all,48,0.0003061936219631014,0.005701346530719779,0.00600754015268288,1,1
year_2023,annual_shared_offset,learned_vol_interaction,-1,eligible,26,0.0005652805328549564,0.010525562825944206,0.011090843358799162,1,1
year_2023,annual_shared_offset,learned_vol_interaction,20260910,all,48,0.00035650932200610356,0.006088461759086206,0.006444971081092304,0,0
year_2023,annual_shared_offset,learned_vol_interaction,20260910,eligible,26,0.0006581710560112681,0.01124023709369761,0.011898408149708866,0,0
year_2023,annual_shared_offset,learned_vol_interaction,20260911,all,48,0.0001478467684072628,0.004198291942472146,0.004346138710879409,1,0
year_2023,annual_shared_offset,learned_vol_interaction,20260911,eligible,26,0.00027294788013648523,0.007750692816871655,0.00802364069700814,1,0
year_2023,annual_shared_offset,learned_vol_interaction,20260912,all,48,0.00048436555109412303,0.006455475051630494,0.006939840602724622,0,0
year_2023,annual_shared_offset,learned_vol_interaction,20260912,eligible,26,0.0008942133250968425,0.011917800095317834,0.012812013420414686,0,0
year_2023,annual_state_offset,learned_market,-1,all,48,0.0002846357113296996,0.0029322833012653485,0.003216919012595045,1,2
year_2023,annual_state_offset,learned_market,-1,eligible,26,0.0005254813132240609,0.00541344609464372,0.005938927407867776,1,2
year_2023,annual_state_offset,learned_market,20260910,all,48,0.0003199156866098524,0.0027060097257993816,0.0030259254124092323,1,1
year_2023,annual_state_offset,learned_market,20260910,eligible,26,0.0005906135752797275,0.004995710263014242,0.005586323838293968,1,1
year_2023,annual_state_offset,learned_market,20260911,all,48,0.00027380732592549925,0.0012017782264258584,0.001475585552351356,0,0
year_2023,annual_state_offset,learned_market,20260911,eligible,26,0.0005054904478624602,0.002218667494940047,0.0027241579428025032,0,0
year_2023,annual_state_offset,learned_market,20260912,all,48,0.0003150569206236561,0.004682238371441372,0.004997295292065023,0,0
year_2023,annual_state_offset,learned_market,20260912,eligible,26,0.0005816435457667497,0.008644132378045608,0.00922577592381235,0,0
year_2023,annual_state_offset,learned_order_extension,-1,all,48,0.0003302436830720304,0.002559111511066865,0.0028893551941388956,1,1
year_2023,annual_state_offset,learned_order_extension,-1,eligible,26,0.0006096806456714406,0.004724513558892674,0.005334194204564115,1,1
year_2023,annual_state_offset,learned_order_extension,20260910,all,48,0.00036677399672512917,0.0024124920284627114,0.0027792660251878334,1,0
year_2023,annual_state_offset,learned_order_extension,20260910,eligible,26,0.0006771212247233152,0.004453831437161929,0.005130952661885231,1,0
year_2023,annual_state_offset,learned_order_extension,20260911,all,48,0.0003694563395685976,0.0004412274981262475,0.000810683837694845,3,1
year_2023,annual_state_offset,learned_order_extension,20260911,eligible,26,0.0006820732422804876,0.0008145738426946108,0.0014966470849750986,3,1
year_2023,annual_state_offset,learned_order_extension,20260912,all,48,0.00031921920791227885,0.004499694372762023,0.0048189135806743005,0,0
year_2023,annual_state_offset,learned_order_extension,20260912,eligible,26,0.0005893277684534378,0.008307128072791426,0.008896455841244863,0,0
year_2023,annual_state_offset,learned_order_offset,-1,all,48,0.0003347308455039591,0.0025115881121656283,0.0028463189576695912,1,1
year_2023,annual_state_offset,learned_order_offset,-1,eligible,26,0.000617964637853463,0.004636778053228853,0.005254742691082322,1,1
year_2023,annual_state_offset,learned_order_offset,20260910,all,48,0.0003704134972320025,0.002388817697185182,0.0027592311944171833,1,0
year_2023,annual_state_offset,learned_order_offset,20260910,eligible,26,0.0006838403025821583,0.0044101249794187974,0.0050939652820009545,1,0
year_2023,annual_state_offset,learned_order_offset,20260911,all,48,0.00036888448034342794,0.00044519879378974715,0.0008140832741331813,3,1
year_2023,annual_state_offset,learned_order_offset,20260911,eligible,26,0.0006810175021724824,0.0008219054654579959,0.0015029229676304886,3,1
year_2023,annual_state_offset,learned_order_offset,20260912,all,48,0.00032456532526283345,0.004418066476221668,0.004742631801484506,0,0
year_2023,annual_state_offset,learned_order_offset,20260912,eligible,26,0.0005991975235621541,0.008156430417640005,0.008755627941202165,0,0
year_2023,annual_state_offset,learned_vol_interaction,-1,all,48,0.00029655121055827523,0.0028302081901379283,0.0031267594006962065,1,1
year_2023,annual_state_offset,learned_vol_interaction,-1,eligible,26,0.000547479157953739,0.005224999735639252,0.005772478893592997,1,1
year_2023,annual_state_offset,learned_vol_interaction,20260910,all,48,0.0003170953655794118,0.0028360024379321873,0.0031530978035115924,1,0
year_2023,annual_state_offset,learned_vol_interaction,20260910,eligible,26,0.000585406828761991,0.0052356968084901895,0.0058211036372521705,1,0
year_2023,annual_state_offset,learned_vol_interaction,20260911,all,48,0.0003655764803281449,0.00047364434177451744,0.0008392208221026683,3,1
year_2023,annual_state_offset,learned_vol_interaction,20260911,eligible,26,0.0006749104252211905,0.0008744203232760325,0.0015493307484972336,3,1
year_2023,annual_state_offset,learned_vol_interaction,20260912,all,48,0.0003060117272241013,0.00478748817993081,0.005093499907154914,0,0
year_2023,annual_state_offset,learned_vol_interaction,20260912,eligible,26,0.0005649447271829562,0.008838439716795344,0.009403384443978303,0,0
year_2023,annual_state_offset_half,learned_market,-1,all,48,7.093984486397736e-05,0.0014645443095305658,0.0015354841543945435,1,1
year_2023,annual_state_offset_half,learned_market,-1,eligible,26,0.00013096586744118898,0.0027037741099025818,0.002834739977343773,1,1
year_2023,annual_state_offset_half,learned_market,20260910,all,48,7.974572285303767e-05,0.0013597253284729513,0.0014394710513259844,1,0
year_2023,annual_state_offset_half,learned_market,20260910,eligible,26,0.00014722287295945415,0.002510262144873141,0.0026574850178325863,1,0
year_2023,annual_state_offset_half,learned_market,20260911,all,48,6.822350589573888e-05,0.0005997520555810163,0.0006679755614767538,0,0
year_2023,annual_state_offset_half,learned_market,20260911,eligible,26,0.00012595108780751794,0.0011072345641495683,0.0012331856519570837,0,0
year_2023,annual_state_offset_half,learned_market,20260912,all,48,7.867424604899025e-05,0.002357983816392053,0.0024366580624410362,0,0
year_2023,annual_state_offset_half,learned_market,20260912,eligible,26,0.00014524476193659736,0.004353200891800713,0.004498445653737297,0,0
year_2023,annual_state_offset_half,learned_order_extension,-1,all,48,8.238067798686006e-05,0.001279049396827964,0.0013614300748148185,1,0
year_2023,annual_state_offset_half,learned_order_extension,-1,eligible,26,0.00015208740551420319,0.0023613219633747034,0.0025134093688888954,1,0
year_2023,annual_state_offset_half,learned_order_extension,20260910,all,48,9.145779110123651e-05,0.0012154057274444748,0.001306863518545711,1,0
year_2023,annual_state_offset_half,learned_order_extension,20260910,eligible,26,0.00016884515280228278,0.00224382595835903,0.0024126711111613127,1,0
year_2023,annual_state_offset_half,learned_order_extension,20260911,all,48,9.218509100823681e-05,0.00022146173179110203,0.00031364682279933203,2,1
year_2023,annual_state_offset_half,learned_order_extension,20260911,eligible,26,0.00017018786032289875,0.0004088524279220344,0.0005790402882449206,2,1
year_2023,annual_state_offset_half,learned_order_extension,20260912,all,48,7.980350724314859e-05,0.0022613779505782573,0.0023411814578214066,0,0
year_2023,annual_state_offset_half,learned_order_extension,20260912,eligible,26,0.00014732955183350508,0.004174851601067552,0.004322181152901059,0,0
year_2023,annual_state_offset_half,learned_order_offset,-1,all,48,8.351096675991586e-05,0.001255254923630369,0.0013387658903902834,1,0
year_2023,annual_state_offset_half,learned_order_offset,-1,eligible,26,0.00015417409247984467,0.0023173937051637577,0.0024715677976436,1,0
year_2023,annual_state_offset_half,learned_order_offset,20260910,all,48,9.236269887243167e-05,0.001203627303852826,0.0012959900027252561,1,0
year_2023,annual_state_offset_half,learned_order_offset,20260910,eligible,26,0.0001705157517644892,0.0022220811763436787,0.0023925969281081653,1,0
year_2023,annual_state_offset_half,learned_order_offset,20260911,all,48,9.204196062287963e-05,0.00022342887291395617,0.00031547083353683736,3,1
year_2023,annual_state_offset_half,learned_order_offset,20260911,eligible,26,0.00016992361961147003,0.0004124840730719189,0.000582407692683392,3,1
year_2023,annual_state_offset_half,learned_order_offset,20260912,all,48,8.116985684833769e-05,0.002220222336239636,0.0023013921930879777,0,0
year_2023,annual_state_offset_half,learned_order_offset,20260912,eligible,26,0.00014985204341231572,0.004098872005365481,0.004248724048777805,0,0
year_2023,annual_state_offset_half,learned_vol_interaction,-1,all,48,7.390930867456749e-05,0.0014145681551054107,0.0014884774637799782,1,1
year_2023,annual_state_offset_half,learned_vol_interaction,-1,eligible,26,0.00013644795447612456,0.0026115104401946043,0.002747958394670729,1,1
year_2023,annual_state_offset_half,learned_vol_interaction,20260910,all,48,7.901917447055925e-05,0.001427011629498126,0.0015060308039686878,0,0
year_2023,annual_state_offset_half,learned_vol_interaction,20260910,eligible,26,0.00014588155286872478,0.0026344830083042327,0.0027803645611729623,0,0
year_2023,annual_state_offset_half,learned_vol_interaction,20260911,all,48,9.120625528598705e-05,0.0002374686284991365,0.0003286748837851219,3,1
year_2023,annual_state_offset_half,learned_vol_interaction,20260911,eligible,26,0.00016838077898951453,0.00043840362184455965,0.0006067844008340712,3,1
year_2023,annual_state_offset_half,learned_vol_interaction,20260912,all,48,7.63867697720825e-05,0.002414131083187528,0.002490517852959615,0,0
year_2023,annual_state_offset_half,learned_vol_interaction,20260912,eligible,26,0.00014102172880999845,0.004456857384346206,0.004597879113156212,0,0
year_2024,annual_shared_offset,learned_market,-1,all,47,5.7691114386098264e-05,0.00019992613291634079,0.00025761724730243756,0,0
year_2024,annual_shared_offset,learned_market,-1,eligible,14,0.00019367731258190132,0.0006711805890762866,0.0008648579016581832,0,0
year_2024,annual_shared_offset,learned_market,20260910,all,47,5.0337547238894305e-05,0.00023214864817775916,0.00028248619541665235,0,0
year_2024,annual_shared_offset,learned_market,20260910,eligible,14,0.00016899033715914516,0.0007793561760253343,0.0009483465131844758,0,0
year_2024,annual_shared_offset,learned_market,20260911,all,47,0.00012395045592100739,0.00014626085916629692,0.00027021131508730506,0,0
year_2024,annual_shared_offset,learned_market,20260911,eligible,14,0.0004161193877348105,0.0004910185986297111,0.0009071379863645242,0,0
year_2024,annual_shared_offset,learned_market,20260912,all,47,2.5858786413278426e-05,0.0002796045116163377,0.00030546329802961803,0,0
year_2024,annual_shared_offset,learned_market,20260912,eligible,14,8.681164010172043e-05,0.0009386722889977051,0.001025483929099432,0,0
year_2024,annual_shared_offset,learned_order_extension,-1,all,47,3.8801164004677437e-05,0.0001603079468069764,0.00019910911081165528,0,0
year_2024,annual_shared_offset,learned_order_extension,-1,eligible,14,0.0001302610505871314,0.000538176678566278,0.0006684377291534141,0,0
year_2024,annual_shared_offset,learned_order_extension,20260910,all,47,5.15401036956599e-05,0.00033150641876302016,0.00038304652245867865,0,0
year_2024,annual_shared_offset,learned_order_extension,20260910,eligible,14,0.0001730274909782868,0.001112914405847282,0.001285941896825564,0,0
year_2024,annual_shared_offset,learned_order_extension,20260911,all,47,7.861424344936097e-05,-0.00019330169817494017,-0.00011468745472557618,0,1
year_2024,annual_shared_offset,learned_order_extension,20260911,eligible,14,0.00026391924586571184,-0.0006489414153015849,-0.0003850221694358629,0,1
year_2024,annual_shared_offset,learned_order_extension,20260912,all,47,1.6162390017007526e-05,0.0005039661038247707,0.0005201284938417693,0,0
year_2024,annual_shared_offset,learned_order_extension,20260912,eligible,14,5.4259452199953836e-05,0.0016918862056974448,0.001746145657897368,0,0
year_2024,annual_shared_offset,learned_order_offset,-1,all,47,3.8329931328667356e-05,0.00015705134398877668,0.00019538127531745067,0,0
year_2024,annual_shared_offset,learned_order_offset,-1,eligible,14,0.00012867905517481186,0.0005272437976766072,0.0006559228528514415,0,0
year_2024,annual_shared_offset,learned_order_offset,20260910,all,47,5.081181386756568e-05,0.0003276335678812511,0.000378445381748819,0,0
year_2024,annual_shared_offset,learned_order_offset,20260910,eligible,14,0.00017058251798397048,0.0010999126921727716,0.0012704952101567496,0,0
year_2024,annual_shared_offset,learned_order_offset,20260911,all,47,7.588939666608773e-05,-0.00019609781202855646,-0.00012020841536246595,0,0
year_2024,annual_shared_offset,learned_order_offset,20260911,eligible,14,0.0002547715459504373,-0.0006583283689530107,-0.0004035568230025643,0,0
year_2024,annual_shared_offset,learned_order_offset,20260912,all,47,1.67490906396134e-05,0.000506820723857655,0.000523569814497271,0,0
year_2024,annual_shared_offset,learned_order_offset,20260912,eligible,14,5.622909000441641e-05,0.001701469572950699,0.0017576986629551244,0,0
year_2024,annual_shared_offset,learned_vol_interaction,-1,all,47,5.580946086906312e-05,0.00024362387694095786,0.00029943333781002755,1,1
year_2024,annual_shared_offset,learned_vol_interaction,-1,eligible,14,0.00018736033291756902,0.0008178801583017871,0.0010052404912193782,1,1
year_2024,annual_shared_offset,learned_vol_interaction,20260910,all,47,5.2899057290703705e-05,0.000313520598889628,0.00036641965618033207,0,0
year_2024,annual_shared_offset,learned_vol_interaction,20260910,eligible,14,0.00017758969233307672,0.0010525334391294655,0.0012301231314625434,0,0
year_2024,annual_shared_offset,learned_vol_interaction,20260911,all,47,0.00012395197091402338,0.0001449657189021271,0.0002689176898161481,0,0
year_2024,annual_shared_offset,learned_vol_interaction,20260911,eligible,14,0.00041612447378279287,0.00048667062774285577,0.00090279510152564,0,0
year_2024,annual_shared_offset,learned_vol_interaction,20260912,all,47,2.105902656297148e-05,0.0002975001994247538,0.0003185592259877287,0,0
year_2024,annual_shared_offset,learned_vol_interaction,20260912,eligible,14,7.069816060426141e-05,0.000998750669497388,0.0010694488301016606,0,0
year_2024,annual_state_offset,learned_market,-1,all,47,0.0006671494617548343,0.0007860156162436755,0.0014531650779985143,2,1
year_2024,annual_state_offset,learned_market,-1,eligible,14,0.002239716050176944,0.002638766711675196,0.004878482761852155,2,1
year_2024,annual_state_offset,learned_market,20260910,all,47,0.0007264768883932057,0.0013076637012495735,0.002034140589642782,1,2
year_2024,annual_state_offset,learned_market,20260910,eligible,14,0.0024388866967486184,0.004390013854194997,0.006828900550943625,1,2
year_2024,annual_state_offset,learned_market,20260911,all,47,0.0009021702153353046,0.001037466618182763,0.0019396368335180664,1,0
year_2024,annual_state_offset,learned_market,20260911,eligible,14,0.003028714294339952,0.003482923646756419,0.0065116379410963664,1,0
year_2024,annual_state_offset,learned_market,20260912,all,47,0.00043503497213168764,5.011965790082996e-05,0.0004851546300325173,0,0
year_2024,annual_state_offset,learned_market,20260912,eligible,14,0.0014604745492992368,0.00016825885152421585,0.001628733400823451,0,0
year_2024,annual_state_offset,learned_order_extension,-1,all,47,0.0007722348844952979,0.00015954792851415625,0.0009317828130094607,2,2
year_2024,annual_state_offset,learned_order_extension,-1,eligible,14,0.002592502826519929,0.0005356251885832388,0.0031281280151031895,2,2
year_2024,annual_state_offset,learned_order_extension,20260910,all,47,0.0008787713689304112,0.0011573913280257732,0.0020361626969561844,0,2
year_2024,annual_state_offset,learned_order_extension,20260910,eligible,14,0.0029501610242663803,0.0038855280298008108,0.00683568905406719,0,2
year_2024,annual_state_offset,learned_order_extension,20260911,all,47,0.0009374956199448929,0.00030633382006630837,0.0012438294400112008,1,1
year_2024,annual_state_offset,learned_order_extension,20260911,eligible,14,0.0031473067241007124,0.0010284063959368904,0.004175713120037602,1,1
year_2024,annual_state_offset,learned_order_extension,20260912,all,47,0.0005421065934531002,-0.0009099613941058798,-0.00036785480065278613,1,0
year_2024,annual_state_offset,learned_order_extension,20260912,eligible,14,0.0018199292780211225,-0.00305487039449831,-0.0012349411164772096,1,0
year_2024,annual_state_offset,learned_order_offset,-1,all,47,0.0007754463260191963,0.0001235208680448412,0.0008989671940640387,2,2
