cutoff,year,method,seed,state,daily_n,friday_n,future_n,daily_residual,friday_residual,future_residual,daily_friday,daily_future,friday_future,r37_eligible,weekly_count_flag,daily_auroc,friday_auroc,future_auroc
2023-09-30,2023,learned_vol_interaction,20260911,nonnegative_low,77,18,0,0.06599169051179121,0.00871950754644132,,same,undefined,undefined,True,False,0.3119015047879617,0.41975308641975306,
2023-09-30,2023,learned_vol_interaction,20260911,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_vol_interaction,20260912,negative_low,103,18,12,-0.02382138615988002,-0.08408364286917848,-0.0665799690729469,same,same,same,True,True,0.25938697318007664,0.2987012987012987,0.8125
2023-09-30,2023,learned_vol_interaction,20260912,negative_high,2,1,0,0.1276944061605061,0.5751621301234653,,same,undefined,undefined,False,False,1.0,,
2023-09-30,2023,learned_vol_interaction,20260912,nonnegative_low,77,18,0,0.09515015287588588,0.04756271473994279,,same,undefined,undefined,True,False,0.4411764705882353,0.4567901234567901,
2023-09-30,2023,learned_vol_interaction,20260912,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_vol_interaction,-1,negative_low,103,18,12,-0.03325440220103339,-0.08735374305991532,-0.14270565336431373,same,same,same,True,True,0.27547892720306516,0.35064935064935066,0.5
2023-09-30,2023,learned_vol_interaction,-1,negative_high,2,1,0,-0.012736109459973943,0.49722477895052164,,opposite,undefined,undefined,False,False,0.0,,
2023-09-30,2023,learned_vol_interaction,-1,nonnegative_low,77,18,0,0.0847689346773375,0.03460032231222733,,same,undefined,undefined,True,False,0.32489740082079344,0.345679012345679,
2023-09-30,2023,learned_vol_interaction,-1,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_order_extension,20260910,negative_low,103,18,12,-0.03735002843350969,-0.07707758681119369,-0.19434863991444096,same,same,same,True,True,0.37049808429118775,0.38961038961038963,0.34375
2023-09-30,2023,learned_order_extension,20260910,negative_high,2,1,0,-0.13627296290868396,0.41901561530133036,,opposite,undefined,undefined,False,False,0.0,,
2023-09-30,2023,learned_order_extension,20260910,nonnegative_low,77,18,0,0.09496648118825435,0.04686976707177515,,same,undefined,undefined,True,False,0.28522571819425446,0.3950617283950617,
2023-09-30,2023,learned_order_extension,20260910,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_order_extension,20260911,negative_low,103,18,12,-0.04488488489092456,-0.10855605191177228,-0.1634410268889096,same,same,same,True,True,0.41379310344827586,0.4805194805194805,0.34375
2023-09-30,2023,learned_order_extension,20260911,negative_high,2,1,0,0.014323028461291076,0.5306965006431723,,same,undefined,undefined,False,False,0.0,,
2023-09-30,2023,learned_order_extension,20260911,nonnegative_low,77,18,0,0.06588892438359409,0.008510996697051292,,same,undefined,undefined,True,False,0.3119015047879617,0.41975308641975306,
2023-09-30,2023,learned_order_extension,20260911,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_order_extension,20260912,negative_low,103,18,12,-0.026663687623875075,-0.08097861056580456,-0.08452950011588538,same,same,same,True,True,0.2739463601532567,0.2987012987012987,0.78125
2023-09-30,2023,learned_order_extension,20260912,negative_high,2,1,0,0.10136303241362318,0.5734969736889435,,same,undefined,undefined,False,False,1.0,,
2023-09-30,2023,learned_order_extension,20260912,nonnegative_low,77,18,0,0.09321883476022853,0.0423592193471188,,same,undefined,undefined,True,False,0.4370725034199726,0.41975308641975306,
2023-09-30,2023,learned_order_extension,20260912,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_order_extension,-1,negative_low,103,18,12,-0.03629953364943642,-0.08887074976292353,-0.14743972230641197,same,same,same,True,True,0.28237547892720305,0.35064935064935066,0.5
2023-09-30,2023,learned_order_extension,-1,negative_high,2,1,0,-0.006862300677923261,0.5077363632111487,,opposite,undefined,undefined,False,False,0.0,,
2023-09-30,2023,learned_order_extension,-1,nonnegative_low,77,18,0,0.08469141344402567,0.032579994371981766,,same,undefined,undefined,True,False,0.32489740082079344,0.345679012345679,
2023-09-30,2023,learned_order_extension,-1,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_order_offset,20260910,negative_low,103,18,12,-0.03770361192955311,-0.07761531159070739,-0.19451826324025326,same,same,same,True,True,0.3716475095785441,0.38961038961038963,0.34375
2023-09-30,2023,learned_order_offset,20260910,negative_high,2,1,0,-0.13515732650408324,0.4199750867081894,,opposite,undefined,undefined,False,False,0.0,,
2023-09-30,2023,learned_order_offset,20260910,nonnegative_low,77,18,0,0.09527252528178752,0.047145142920386324,,same,undefined,undefined,True,False,0.2872777017783858,0.3950617283950617,
2023-09-30,2023,learned_order_offset,20260910,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_order_offset,20260911,negative_low,103,18,12,-0.04483047424263575,-0.10849697259343549,-0.16336978182802517,same,same,same,True,True,0.4134099616858238,0.4805194805194805,0.34375
2023-09-30,2023,learned_order_offset,20260911,negative_high,2,1,0,0.014411871328368908,0.5308185294677283,,same,undefined,undefined,False,False,0.0,,
2023-09-30,2023,learned_order_offset,20260911,nonnegative_low,77,18,0,0.06587715525243973,0.008512459780295788,,same,undefined,undefined,True,False,0.3125854993160055,0.41975308641975306,
2023-09-30,2023,learned_order_offset,20260911,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_order_offset,20260912,negative_low,103,18,12,-0.028082865578061285,-0.0818479422322516,-0.08819053825938716,same,same,same,True,True,0.27662835249042145,0.2857142857142857,0.78125
2023-09-30,2023,learned_order_offset,20260912,negative_high,2,1,0,0.10116218611187103,0.5747714011942866,,same,undefined,undefined,False,False,1.0,,
2023-09-30,2023,learned_order_offset,20260912,nonnegative_low,77,18,0,0.09300691444415203,0.04123289724650611,,same,undefined,undefined,True,False,0.4363885088919289,0.41975308641975306,
2023-09-30,2023,learned_order_offset,20260912,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-09-30,2023,learned_order_offset,-1,negative_low,103,18,12,-0.03687231725008339,-0.08932007547213153,-0.14869286110922186,same,same,same,True,True,0.28659003831417623,0.36363636363636365,0.5
2023-09-30,2023,learned_order_offset,-1,negative_high,2,1,0,-0.006527756354614445,0.5085216724567347,,opposite,undefined,undefined,False,False,0.0,,
2023-09-30,2023,learned_order_offset,-1,nonnegative_low,77,18,0,0.08471886499279307,0.03229683331572941,,same,undefined,undefined,True,False,0.32421340629274964,0.345679012345679,
2023-09-30,2023,learned_order_offset,-1,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_market,20260910,negative_low,0,0,3,,,-0.08586280713703205,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_market,20260910,negative_high,0,0,3,,,0.0695539246371053,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_market,20260910,nonnegative_low,0,0,3,,,-0.1869434666783448,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_market,20260910,nonnegative_high,0,0,2,,,0.34721619853046354,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_market,20260911,negative_low,0,0,3,,,-0.21516230329930064,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_market,20260911,negative_high,0,0,3,,,0.09781906893182157,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_market,20260911,nonnegative_low,0,0,3,,,-0.15986586910766887,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_market,20260911,nonnegative_high,0,0,2,,,0.40098326143004015,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_market,20260912,negative_low,0,0,3,,,-0.14197157383793446,undefined,undefined,undefined,False,False,,,0.0
2023-12-31,2024,learned_market,20260912,negative_high,0,0,3,,,0.14125757343595693,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_market,20260912,nonnegative_low,0,0,3,,,-0.205035755833732,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_market,20260912,nonnegative_high,0,0,2,,,0.4185558191450785,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_market,-1,negative_low,0,0,3,,,-0.14766556142475573,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_market,-1,negative_high,0,0,3,,,0.10287685566829462,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_market,-1,nonnegative_low,0,0,3,,,-0.18394836387324856,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_market,-1,nonnegative_high,0,0,2,,,0.3889184263685274,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_vol_interaction,20260910,negative_low,0,0,3,,,-0.08360963302474274,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_vol_interaction,20260910,negative_high,0,0,3,,,0.07142613356177364,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_vol_interaction,20260910,nonnegative_low,0,0,3,,,-0.2012476182829376,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_vol_interaction,20260910,nonnegative_high,0,0,2,,,0.35143285460991036,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_vol_interaction,20260911,negative_low,0,0,3,,,-0.21529163321900424,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_vol_interaction,20260911,negative_high,0,0,3,,,0.09809384228412854,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_vol_interaction,20260911,nonnegative_low,0,0,3,,,-0.1592431800915737,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_vol_interaction,20260911,nonnegative_high,0,0,2,,,0.4015637532289509,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_vol_interaction,20260912,negative_low,0,0,3,,,-0.13614749859617037,undefined,undefined,undefined,False,False,,,0.0
2023-12-31,2024,learned_vol_interaction,20260912,negative_high,0,0,3,,,0.15245986122366936,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_vol_interaction,20260912,nonnegative_low,0,0,3,,,-0.21317199584502497,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_vol_interaction,20260912,nonnegative_high,0,0,2,,,0.43334436264268417,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_vol_interaction,-1,negative_low,0,0,3,,,-0.14501625494663906,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_vol_interaction,-1,negative_high,0,0,3,,,0.10732661235652381,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_vol_interaction,-1,nonnegative_low,0,0,3,,,-0.19122093140651208,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_vol_interaction,-1,nonnegative_high,0,0,2,,,0.3954469901605151,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_order_extension,20260910,negative_low,0,0,3,,,-0.08736759359614395,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_order_extension,20260910,negative_high,0,0,3,,,0.08897360784123835,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_extension,20260910,nonnegative_low,0,0,3,,,-0.16294463971194723,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_order_extension,20260910,nonnegative_high,0,0,2,,,0.4106040731697255,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_order_extension,20260911,negative_low,0,0,3,,,-0.22273169702696663,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_extension,20260911,negative_high,0,0,3,,,0.09932925154563754,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_extension,20260911,nonnegative_low,0,0,3,,,-0.11409211862590644,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_extension,20260911,nonnegative_high,0,0,2,,,0.4424923221143592,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_order_extension,20260912,negative_low,0,0,3,,,-0.15414032859668328,undefined,undefined,undefined,False,False,,,0.0
2023-12-31,2024,learned_order_extension,20260912,negative_high,0,0,3,,,0.17509798077203068,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_order_extension,20260912,nonnegative_low,0,0,3,,,-0.12222274183283834,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_extension,20260912,nonnegative_high,0,0,2,,,0.530277276881048,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_order_extension,-1,negative_low,0,0,3,,,-0.15474653973993124,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_order_extension,-1,negative_high,0,0,3,,,0.12113361338630223,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_extension,-1,nonnegative_low,0,0,3,,,-0.13308650005689734,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_extension,-1,nonnegative_high,0,0,2,,,0.46112455738837754,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_order_offset,20260910,negative_low,0,0,3,,,-0.08771188756758448,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_order_offset,20260910,negative_high,0,0,3,,,0.08997115882255774,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_offset,20260910,nonnegative_low,0,0,3,,,-0.16170206262622908,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_order_offset,20260910,nonnegative_high,0,0,2,,,0.41165316143970576,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_order_offset,20260911,negative_low,0,0,3,,,-0.2218512567460547,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_offset,20260911,negative_high,0,0,3,,,0.09982438460494754,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_offset,20260911,nonnegative_low,0,0,3,,,-0.11102670322175141,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_offset,20260911,nonnegative_high,0,0,2,,,0.44426784975250294,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_order_offset,20260912,negative_low,0,0,3,,,-0.1557010109263062,undefined,undefined,undefined,False,False,,,0.0
2023-12-31,2024,learned_order_offset,20260912,negative_high,0,0,3,,,0.17452862226497945,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_order_offset,20260912,nonnegative_low,0,0,3,,,-0.11891747003040122,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_offset,20260912,nonnegative_high,0,0,2,,,0.532272266700283,undefined,undefined,undefined,False,False,,,
2023-12-31,2024,learned_order_offset,-1,negative_low,0,0,3,,,-0.1550880517466485,undefined,undefined,undefined,False,False,,,0.5
2023-12-31,2024,learned_order_offset,-1,negative_high,0,0,3,,,0.12144138856416158,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_offset,-1,nonnegative_low,0,0,3,,,-0.13054874529279387,undefined,undefined,undefined,False,False,,,1.0
2023-12-31,2024,learned_order_offset,-1,nonnegative_high,0,0,2,,,0.4627310926308306,undefined,undefined,undefined,False,False,,,
2024-03-31,2024,learned_market,20260910,negative_low,19,5,3,-0.11833981186680038,-0.045367859419365296,-0.5490524384625147,same,same,same,False,False,0.3974358974358974,0.5,
2024-03-31,2024,learned_market,20260910,negative_high,24,3,0,0.15424259447204136,0.0695539246371053,,same,undefined,undefined,True,False,0.8333333333333334,1.0,
2024-03-31,2024,learned_market,20260910,nonnegative_low,7,1,8,-0.2915256333151649,-0.6184866579610433,0.07357803554406778,same,opposite,opposite,False,False,1.0,,0.125
2024-03-31,2024,learned_market,20260910,nonnegative_high,8,2,0,0.22380319480840466,0.34721619853046354,,same,undefined,undefined,False,False,0.14285714285714285,,
2024-03-31,2024,learned_market,20260911,negative_low,19,5,3,-0.20271921572062943,-0.14352183539487032,-0.5106306333898009,same,same,same,False,False,0.5641025641025641,1.0,
2024-03-31,2024,learned_market,20260911,negative_high,24,3,0,0.17092376613301785,0.09781906893182157,,same,undefined,undefined,True,False,0.4722222222222222,0.5,
2024-03-31,2024,learned_market,20260911,nonnegative_low,7,1,8,-0.36822243761831575,-0.5250838960153138,0.015358230129082912,same,opposite,opposite,False,False,0.4,,0.5625
2024-03-31,2024,learned_market,20260911,nonnegative_high,8,2,0,0.2726078670570308,0.40098326143004015,,same,undefined,undefined,False,False,0.0,,
2024-03-31,2024,learned_market,20260912,negative_low,19,5,3,-0.11928970668081659,-0.04023648872699683,-0.42946205392158543,same,same,same,False,False,0.28205128205128205,0.3333333333333333,
2024-03-31,2024,learned_market,20260912,negative_high,24,3,0,0.19346693144792768,0.14125757343595693,,same,undefined,undefined,True,False,0.7592592592592593,0.5,
2024-03-31,2024,learned_market,20260912,nonnegative_low,7,1,8,-0.26466437870473375,-0.48185973058558346,0.10769024414093001,same,opposite,opposite,False,False,0.3,,0.8125
2024-03-31,2024,learned_market,20260912,nonnegative_high,8,2,0,0.275938416361141,0.4185558191450785,,same,undefined,undefined,False,False,0.42857142857142855,,
2024-03-31,2024,learned_market,-1,negative_low,19,5,3,-0.1467829114227488,-0.07637539451374416,-0.49638170859130026,same,same,same,False,False,0.44871794871794873,0.8333333333333334,
2024-03-31,2024,learned_market,-1,negative_high,24,3,0,0.1728777640176623,0.10287685566829462,,same,undefined,undefined,True,False,0.8518518518518519,1.0,
2024-03-31,2024,learned_market,-1,nonnegative_low,7,1,8,-0.3081374832127381,-0.5418100948539802,0.06554216993802686,same,opposite,opposite,False,False,0.8,,0.6875
2024-03-31,2024,learned_market,-1,nonnegative_high,8,2,0,0.2574498260755255,0.3889184263685274,,same,undefined,undefined,False,False,0.0,,
2024-03-31,2024,learned_vol_interaction,20260910,negative_low,19,5,3,-0.12540774542606364,-0.05273183192663702,-0.588265473179865,same,same,same,False,False,0.3974358974358974,0.6666666666666666,
2024-03-31,2024,learned_vol_interaction,20260910,negative_high,24,3,0,0.16258812798365355,0.07142613356177364,,same,undefined,undefined,True,False,0.8518518518518519,1.0,
2024-03-31,2024,learned_vol_interaction,20260910,nonnegative_low,7,1,8,-0.30771785173272787,-0.6390487602979349,0.0812348271315943,same,opposite,opposite,False,False,1.0,,0.125
2024-03-31,2024,learned_vol_interaction,20260910,nonnegative_high,8,2,0,0.22686609089693005,0.35143285460991036,,same,undefined,undefined,False,False,0.0,,
2024-03-31,2024,learned_vol_interaction,20260911,negative_low,19,5,3,-0.20303566702464426,-0.14385778732321666,-0.5115661479312839,same,same,same,False,False,0.5641025641025641,1.0,
2024-03-31,2024,learned_vol_interaction,20260911,negative_high,24,3,0,0.17121925145123376,0.09809384228412854,,same,undefined,undefined,True,False,0.4722222222222222,0.5,
2024-03-31,2024,learned_vol_interaction,20260911,nonnegative_low,7,1,8,-0.36863205468854504,-0.5244855050624243,0.015365338611865287,same,opposite,opposite,False,False,0.4,,0.5625
2024-03-31,2024,learned_vol_interaction,20260911,nonnegative_high,8,2,0,0.27307143044536,0.4015637532289509,,same,undefined,undefined,False,False,0.0,,
2024-03-31,2024,learned_vol_interaction,20260912,negative_low,19,5,3,-0.10893903918113287,-0.031129816361808692,-0.424696497119617,same,same,same,False,False,0.28205128205128205,0.3333333333333333,
2024-03-31,2024,learned_vol_interaction,20260912,negative_high,24,3,0,0.20475959487505876,0.15245986122366936,,same,undefined,undefined,True,False,0.75,0.5,
2024-03-31,2024,learned_vol_interaction,20260912,nonnegative_low,7,1,8,-0.27073122104726804,-0.4809004633653104,0.10975205490889262,same,opposite,opposite,False,False,0.3,,0.8125
2024-03-31,2024,learned_vol_interaction,20260912,nonnegative_high,8,2,0,0.28837352817206546,0.43334436264268417,,same,undefined,undefined,False,False,0.14285714285714285,,
2024-03-31,2024,learned_vol_interaction,-1,negative_low,19,5,3,-0.14579415054394693,-0.07590647853722077,-0.5081760394102552,same,same,same,False,False,0.4358974358974359,0.6666666666666666,
2024-03-31,2024,learned_vol_interaction,-1,negative_high,24,3,0,0.17952232476998206,0.10732661235652381,,same,undefined,undefined,True,False,0.8518518518518519,1.0,
2024-03-31,2024,learned_vol_interaction,-1,nonnegative_low,7,1,8,-0.31569370915618034,-0.5481449095752232,0.06878407355078409,same,opposite,opposite,False,False,0.8,,0.625
2024-03-31,2024,learned_vol_interaction,-1,nonnegative_high,8,2,0,0.2627703498381184,0.3954469901605151,,same,undefined,undefined,False,False,0.0,,
2024-03-31,2024,learned_order_extension,20260910,negative_low,19,5,3,-0.13039586475046896,-0.054673007106976645,-0.5801350205476511,same,same,same,False,False,0.41025641025641024,0.6666666666666666,
2024-03-31,2024,learned_order_extension,20260910,negative_high,24,3,0,0.17356610895195668,0.08897360784123835,,same,undefined,undefined,True,False,0.8703703703703703,1.0,
2024-03-31,2024,learned_order_extension,20260910,nonnegative_low,7,1,8,-0.2503239731100346,-0.5649258035498114,0.06859254529912678,same,opposite,opposite,False,False,1.0,,0.0
2024-03-31,2024,learned_order_extension,20260910,nonnegative_high,8,2,0,0.293702560375887,0.4106040731697255,,same,undefined,undefined,False,False,0.42857142857142855,,
2024-03-31,2024,learned_order_extension,20260911,negative_low,19,5,3,-0.20408923325154835,-0.14804374812983886,-0.5177244265518485,same,same,same,False,False,0.5769230769230769,1.0,
2024-03-31,2024,learned_order_extension,20260911,negative_high,24,3,0,0.1628895741633094,0.09932925154563754,,same,undefined,undefined,True,False,0.42592592592592593,1.0,
2024-03-31,2024,learned_order_extension,20260911,nonnegative_low,7,1,8,-0.2884124278935983,-0.4741066250462846,0.04473350664290379,same,opposite,opposite,False,False,0.4,,0.5
2024-03-31,2024,learned_order_extension,20260911,nonnegative_high,8,2,0,0.3229119514712865,0.4424923221143592,,same,undefined,undefined,False,False,0.5714285714285714,,
2024-03-31,2024,learned_order_extension,20260912,negative_low,19,5,3,-0.14890628083456495,-0.05996823980707322,-0.4426211825578174,same,same,same,False,False,0.21794871794871795,0.3333333333333333,
2024-03-31,2024,learned_order_extension,20260912,negative_high,24,3,0,0.23327401020506922,0.17509798077203068,,same,undefined,undefined,True,False,0.7129629629629629,0.5,
2024-03-31,2024,learned_order_extension,20260912,nonnegative_low,7,1,8,-0.17527307625342642,-0.41374971985365583,0.09817907192636233,same,opposite,opposite,False,False,0.3,,0.9375
2024-03-31,2024,learned_order_extension,20260912,nonnegative_high,8,2,0,0.40112671896406843,0.530277276881048,,same,undefined,undefined,False,False,0.8571428571428571,,
2024-03-31,2024,learned_order_extension,-1,negative_low,19,5,3,-0.1611304596121941,-0.08756166501462954,-0.5134935432191057,same,same,same,False,False,0.44871794871794873,0.8333333333333334,
2024-03-31,2024,learned_order_extension,-1,negative_high,24,3,0,0.1899098977734451,0.12113361338630219,,same,undefined,undefined,True,False,0.8703703703703703,1.0,
2024-03-31,2024,learned_order_extension,-1,nonnegative_low,7,1,8,-0.23800315908568642,-0.4842607161499173,0.07050170795613095,same,opposite,opposite,False,False,0.6,,0.5
2024-03-31,2024,learned_order_extension,-1,nonnegative_high,8,2,0,0.3392470769370806,0.46112455738837754,,same,undefined,undefined,False,False,0.5714285714285714,,
2024-03-31,2024,learned_order_offset,20260910,negative_low,19,5,3,-0.13025377515857578,-0.05450846490400023,-0.5793708585599019,same,same,same,False,False,0.41025641025641024,0.6666666666666666,
2024-03-31,2024,learned_order_offset,20260910,negative_high,24,3,0,0.1742701724578394,0.08997115882255774,,same,undefined,undefined,True,False,0.8703703703703703,1.0,
2024-03-31,2024,learned_order_offset,20260910,nonnegative_low,7,1,8,-0.24874934284191277,-0.5629285714576356,0.06860419820164909,same,opposite,opposite,False,False,1.0,,0.0
2024-03-31,2024,learned_order_offset,20260910,nonnegative_high,8,2,0,0.29476096220107895,0.41165316143970576,,same,undefined,undefined,False,False,0.42857142857142855,,
2024-03-31,2024,learned_order_offset,20260911,negative_low,19,5,3,-0.20352140745688538,-0.14720088364420503,-0.5173211416863679,same,same,same,False,False,0.5769230769230769,1.0,
2024-03-31,2024,learned_order_offset,20260911,negative_high,24,3,0,0.16341514160176165,0.09982438460494754,,same,undefined,undefined,True,False,0.42592592592592593,1.0,
2024-03-31,2024,learned_order_offset,20260911,nonnegative_low,7,1,8,-0.2845085279502622,-0.47094256842793375,0.04626479462490038,same,opposite,opposite,False,False,0.4,,0.5
2024-03-31,2024,learned_order_offset,20260911,nonnegative_high,8,2,0,0.3248180492359665,0.44426784975250294,,same,undefined,undefined,False,False,0.5714285714285714,,
2024-03-31,2024,learned_order_offset,20260912,negative_low,19,5,3,-0.15132687618477006,-0.06224754845196283,-0.4445064107792655,same,same,same,False,False,0.21794871794871795,0.3333333333333333,
2024-03-31,2024,learned_order_offset,20260912,negative_high,24,3,0,0.23291377350846343,0.17452862226497945,,same,undefined,undefined,True,False,0.7037037037037037,0.5,
2024-03-31,2024,learned_order_offset,20260912,nonnegative_low,7,1,8,-0.17163736533323276,-0.410883959095752,0.09755198677493837,same,opposite,opposite,False,False,0.3,,0.9375
2024-03-31,2024,learned_order_offset,20260912,nonnegative_high,8,2,0,0.4034801051624538,0.532272266700283,,same,undefined,undefined,False,False,0.8571428571428571,,
2024-03-31,2024,learned_order_offset,-1,negative_low,19,5,3,-0.1617006862667437,-0.08798563233338934,-0.5137328036751785,same,same,same,False,False,0.44871794871794873,0.8333333333333334,
2024-03-31,2024,learned_order_offset,-1,negative_high,24,3,0,0.1901996958560215,0.12144138856416158,,same,undefined,undefined,True,False,0.8703703703703703,1.0,
2024-03-31,2024,learned_order_offset,-1,nonnegative_low,7,1,8,-0.23496507870846925,-0.4815850329937738,0.070806993200496,same,opposite,opposite,False,False,0.6,,0.4375
2024-03-31,2024,learned_order_offset,-1,nonnegative_high,8,2,0,0.3410197055331664,0.46273109263083056,,same,undefined,undefined,False,False,0.5714285714285714,,
2024-06-30,2024,learned_market,20260910,negative_low,27,6,11,-0.24125571948127614,-0.14969958997115268,0.047848469051214294,same,opposite,opposite,True,False,0.3142857142857143,0.375,0.7333333333333333
2024-06-30,2024,learned_market,20260910,negative_high,24,3,0,0.15424259447204136,0.0695539246371053,,same,undefined,undefined,True,False,0.8333333333333334,1.0,
2024-06-30,2024,learned_market,20260910,nonnegative_low,58,11,1,-0.010837733610286459,0.0025267167561370467,-0.5105887349481063,opposite,same,opposite,True,False,0.39515151515151514,0.2,
2024-06-30,2024,learned_market,20260910,nonnegative_high,8,2,1,0.22380319480840466,0.34721619853046354,0.44601719559359676,same,same,same,False,False,0.14285714285714285,,
2024-06-30,2024,learned_market,20260911,negative_low,27,6,11,-0.25269494156575034,-0.2108770819165596,0.03635080878212318,same,opposite,opposite,True,False,0.4642857142857143,0.875,0.9
2024-06-30,2024,learned_market,20260911,negative_high,24,3,0,0.17092376613301785,0.09781906893182157,,same,undefined,undefined,True,False,0.4722222222222222,0.5,
2024-06-30,2024,learned_market,20260911,nonnegative_low,58,11,1,-0.07251202818284593,-0.03243016057184939,-0.40748796116344355,same,same,same,True,False,0.5818181818181818,0.6666666666666666,
2024-06-30,2024,learned_market,20260911,nonnegative_high,8,2,1,0.2726078670570308,0.40098326143004015,0.30641376749890015,same,same,same,False,False,0.0,,
2024-06-30,2024,learned_market,20260912,negative_low,27,6,11,-0.1768000664200851,-0.10120560202113042,-0.00831874948184539,same,same,same,True,False,0.4642857142857143,0.5,0.6666666666666666
2024-06-30,2024,learned_market,20260912,negative_high,24,3,0,0.19346693144792768,0.14125757343595693,,same,undefined,undefined,True,False,0.7592592592592593,0.5,
2024-06-30,2024,learned_market,20260912,nonnegative_low,58,11,1,-0.03064450509352596,0.02240133505693127,-0.47508444844981573,opposite,same,opposite,True,False,0.6036363636363636,0.7666666666666667,
