cutoff,encoder_cutoff,year,view,row_index,date,weekday,state,entry,exit,joint_completed,method,seed,probability,actual_up,residual,score,direction_up
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_order_offset,20260911,0.3626011592845029,0,-0.3626011592845029,0.3626011592845029,0
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_market,20260912,0.5513216063045803,0,-0.5513216063045803,0.5513216063045803,1
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_vol_interaction,20260912,0.5653073701837698,0,-0.5653073701837698,0.5653073701837698,1
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_order_extension,20260912,0.47494867441409877,0,-0.47494867441409877,0.47494867441409877,0
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_order_offset,20260912,0.4721761686206615,0,-0.4721761686206615,0.4721761686206615,0
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_market,-1,0.4605699430282013,0,-0.4605699430282013,0.4605699430282013,0
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_vol_interaction,-1,0.47004607458020914,0,-0.47004607458020914,0.47004607458020914,0
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_order_extension,-1,0.4293195058974431,0,-0.4293195058974431,0.4293195058974431,0
2024-06-30,2023-12-31,2024,daily,3198,2024-03-29,4,nonnegative_low,3459,3467,2024-04-15,learned_order_offset,-1,0.42742497497442283,0,-0.42742497497442283,0.42742497497442283,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_market,20260910,0.4221290819953906,0,-0.4221290819953906,0.4221290819953906,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_vol_interaction,20260910,0.4240363028820191,0,-0.4240363028820191,0.4240363028820191,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_order_extension,20260910,0.4194087821063734,0,-0.4194087821063734,0.4194087821063734,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_order_offset,20260910,0.41908886840637144,0,-0.41908886840637144,0.41908886840637144,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_market,20260911,0.3848004966679689,0,-0.3848004966679689,0.3848004966679689,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_vol_interaction,20260911,0.3838651833676696,0,-0.3838651833676696,0.3838651833676696,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_order_extension,20260911,0.36863303105037276,0,-0.36863303105037276,0.36863303105037276,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_order_offset,20260911,0.36719468065602,0,-0.36719468065602,0.36719468065602,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_market,20260912,0.6102614951033367,0,-0.6102614951033367,0.6102614951033367,1
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_vol_interaction,20260912,0.6244936492871624,0,-0.6244936492871624,0.6244936492871624,1
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_order_extension,20260912,0.5284998895189077,0,-0.5284998895189077,0.5284998895189077,1
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_order_offset,20260912,0.525606934606608,0,-0.525606934606608,0.525606934606608,1
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_market,-1,0.4723970245888987,0,-0.4723970245888987,0.4723970245888987,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_vol_interaction,-1,0.4774650451789504,0,-0.4774650451789504,0.4774650451789504,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_order_extension,-1,0.43884723422521793,0,-0.43884723422521793,0.43884723422521793,0
2024-06-30,2023-12-31,2024,daily,3199,2024-04-01,0,nonnegative_low,3460,3463,2024-04-10,learned_order_offset,-1,0.4372968278896665,0,-0.4372968278896665,0.4372968278896665,0
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_market,20260910,0.39094731041414527,0,-0.39094731041414527,0.39094731041414527,0
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_vol_interaction,20260910,0.3809762580934268,0,-0.3809762580934268,0.3809762580934268,0
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_order_extension,20260910,0.3830761438105825,0,-0.3830761438105825,0.3830761438105825,0
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_order_offset,20260910,0.38312391773360566,0,-0.38312391773360566,0.38312391773360566,0
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_market,20260911,0.546499357126484,0,-0.546499357126484,0.546499357126484,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_vol_interaction,20260911,0.5473769345856034,0,-0.5473769345856034,0.5473769345856034,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_order_extension,20260911,0.5051976902409592,0,-0.5051976902409592,0.5051976902409592,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_order_offset,20260911,0.5032898689950396,0,-0.5032898689950396,0.5032898689950396,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_market,20260912,0.6034307323216531,0,-0.6034307323216531,0.6034307323216531,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_vol_interaction,20260912,0.6182918119802454,0,-0.6182918119802454,0.6182918119802454,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_order_extension,20260912,0.5170766743075068,0,-0.5170766743075068,0.5170766743075068,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_order_offset,20260912,0.5139024962278878,0,-0.5139024962278878,0.5139024962278878,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_market,-1,0.5136257999540942,0,-0.5136257999540942,0.5136257999540942,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_vol_interaction,-1,0.5155483348864253,0,-0.5155483348864253,0.5155483348864253,1
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_order_extension,-1,0.46845016945301615,0,-0.46845016945301615,0.46845016945301615,0
2024-06-30,2023-12-31,2024,daily,3200,2024-04-02,1,nonnegative_low,3461,3464,2024-04-11,learned_order_offset,-1,0.4667720943188443,0,-0.4667720943188443,0.4667720943188443,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_market,20260910,0.38745402114205,0,-0.38745402114205,0.38745402114205,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_vol_interaction,20260910,0.3688761761100788,0,-0.3688761761100788,0.3688761761100788,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_order_extension,20260910,0.37239924814087466,0,-0.37239924814087466,0.37239924814087466,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_order_offset,20260910,0.3725181687185445,0,-0.3725181687185445,0.3725181687185445,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_market,20260911,0.34050310135397527,0,-0.34050310135397527,0.34050310135397527,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_vol_interaction,20260911,0.339224563615782,0,-0.339224563615782,0.339224563615782,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_order_extension,20260911,0.33233277185876564,0,-0.33233277185876564,0.33233277185876564,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_order_offset,20260911,0.3316961826557107,0,-0.3316961826557107,0.3316961826557107,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_market,20260912,0.5893186526886909,0,-0.5893186526886909,0.5893186526886909,1
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_vol_interaction,20260912,0.6043677377290403,0,-0.6043677377290403,0.6043677377290403,1
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_order_extension,20260912,0.5106261468384672,0,-0.5106261468384672,0.5106261468384672,1
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_order_offset,20260912,0.5073686487967828,0,-0.5073686487967828,0.5073686487967828,1
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_market,-1,0.4390919250615721,0,-0.4390919250615721,0.4390919250615721,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_vol_interaction,-1,0.43748949248496705,0,-0.43748949248496705,0.43748949248496705,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_order_extension,-1,0.40511938894603583,0,-0.40511938894603583,0.40511938894603583,0
2024-06-30,2023-12-31,2024,daily,3201,2024-04-03,2,nonnegative_low,3462,3465,2024-04-12,learned_order_offset,-1,0.40386100005701264,0,-0.40386100005701264,0.40386100005701264,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_market,20260910,0.3796342369660162,0,-0.3796342369660162,0.3796342369660162,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_vol_interaction,20260910,0.3577331348734447,0,-0.3577331348734447,0.3577331348734447,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_order_extension,20260910,0.36402313417772164,0,-0.36402313417772164,0.36402313417772164,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_order_offset,20260910,0.3642786371634729,0,-0.3642786371634729,0.3642786371634729,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_market,20260911,0.307718383728163,0,-0.307718383728163,0.307718383728163,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_vol_interaction,20260911,0.30607826990612597,0,-0.30607826990612597,0.30607826990612597,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_order_extension,20260911,0.3201393166553193,0,-0.3201393166553193,0.3201393166553193,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_order_offset,20260911,0.3204539224511375,0,-0.3204539224511375,0.3204539224511375,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_market,20260912,0.6274190593368122,0,-0.6274190593368122,0.6274190593368122,1
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_vol_interaction,20260912,0.6466108985687841,0,-0.6466108985687841,0.6466108985687841,1
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_order_extension,20260912,0.5432448045854839,0,-0.5432448045854839,0.5432448045854839,1
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_order_offset,20260912,0.5389197448123545,0,-0.5389197448123545,0.5389197448123545,1
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_market,-1,0.4382572266769971,0,-0.4382572266769971,0.4382572266769971,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_vol_interaction,-1,0.43680743444945164,0,-0.43680743444945164,0.43680743444945164,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_order_extension,-1,0.40913575180617495,0,-0.40913575180617495,0.40913575180617495,0
2024-06-30,2023-12-31,2024,daily,3202,2024-04-08,0,nonnegative_low,3463,3468,2024-04-16,learned_order_offset,-1,0.40788410147565496,0,-0.40788410147565496,0.40788410147565496,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_market,20260910,0.3769037277787679,0,-0.3769037277787679,0.3769037277787679,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_vol_interaction,20260910,0.3566571416488757,0,-0.3566571416488757,0.3566571416488757,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_order_extension,20260910,0.36258245226325025,0,-0.36258245226325025,0.36258245226325025,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_order_offset,20260910,0.3629709179113216,0,-0.3629709179113216,0.3629709179113216,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_market,20260911,0.3839516515406603,0,-0.3839516515406603,0.3839516515406603,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_vol_interaction,20260911,0.38282795649870804,0,-0.38282795649870804,0.38282795649870804,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_order_extension,20260911,0.3696760478392649,0,-0.3696760478392649,0.3696760478392649,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_order_offset,20260911,0.3689362945315024,0,-0.3689362945315024,0.3689362945315024,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_market,20260912,0.6108505544796936,0,-0.6108505544796936,0.6108505544796936,1
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_vol_interaction,20260912,0.6300815379815992,0,-0.6300815379815992,0.6300815379815992,1
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_order_extension,20260912,0.5226882048218345,0,-0.5226882048218345,0.5226882048218345,1
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_order_offset,20260912,0.5183313976776357,0,-0.5183313976776357,0.5183313976776357,1
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_market,-1,0.4572353112663739,0,-0.4572353112663739,0.4572353112663739,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_vol_interaction,-1,0.456522212043061,0,-0.456522212043061,0.456522212043061,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_order_extension,-1,0.41831556830811656,0,-0.41831556830811656,0.41831556830811656,0
2024-06-30,2023-12-31,2024,daily,3203,2024-04-09,1,nonnegative_low,3464,3469,2024-04-17,learned_order_offset,-1,0.41674620337348656,0,-0.41674620337348656,0.41674620337348656,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_market,20260910,0.34042196660448926,1,0.6595780333955108,0.34042196660448926,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_vol_interaction,20260910,0.31739846977662234,1,0.6826015302233777,0.31739846977662234,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_order_extension,20260910,0.32800792324269523,1,0.6719920767573048,0.32800792324269523,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_order_offset,20260910,0.3285400673754879,1,0.6714599326245121,0.3285400673754879,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_market,20260911,0.4375368938592633,1,0.5624631061407367,0.4375368938592633,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_vol_interaction,20260911,0.4369994462183307,1,0.5630005537816694,0.4369994462183307,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_order_extension,20260911,0.41844392145694154,1,0.5815560785430585,0.41844392145694154,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_order_offset,20260911,0.4170482486177732,1,0.5829517513822269,0.4170482486177732,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_market,20260912,0.6295014137632232,1,0.3704985862367768,0.6295014137632232,1
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_vol_interaction,20260912,0.650418771501243,1,0.34958122849875695,0.650418771501243,1
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_order_extension,20260912,0.5287447796762574,1,0.47125522032374256,0.5287447796762574,1
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_order_offset,20260912,0.5240255386500415,1,0.47597446134995847,0.5240255386500415,1
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_market,-1,0.46915342474232524,1,0.5308465752576748,0.46915342474232524,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_vol_interaction,-1,0.4682722291653987,1,0.5317277708346013,0.4682722291653987,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_order_extension,-1,0.42506554145863146,1,0.5749344585413685,0.42506554145863146,0
2024-06-30,2023-12-31,2024,daily,3204,2024-04-10,2,nonnegative_low,3465,3470,2024-04-18,learned_order_offset,-1,0.4232046182144342,1,0.5767953817855658,0.4232046182144342,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_market,20260910,0.3964066249580835,1,0.6035933750419165,0.3964066249580835,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_vol_interaction,20260910,0.39054316778580134,1,0.6094568322141987,0.39054316778580134,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_order_extension,20260910,0.38480553227430936,1,0.6151944677256906,0.38480553227430936,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_order_offset,20260910,0.38437059869466705,1,0.615629401305333,0.38437059869466705,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_market,20260911,0.3982064879902399,1,0.6017935120097602,0.3982064879902399,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_vol_interaction,20260911,0.39780448845128225,1,0.6021955115487178,0.39780448845128225,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_order_extension,20260911,0.4053207332159079,1,0.5946792667840921,0.4053207332159079,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_order_offset,20260911,0.40477477644336823,1,0.5952252235566318,0.40477477644336823,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_market,20260912,0.5811727851553767,1,0.41882721484462326,0.5811727851553767,1
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_vol_interaction,20260912,0.5986030215936878,1,0.40139697840631217,0.5986030215936878,1
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_order_extension,20260912,0.4578312406331875,1,0.5421687593668125,0.4578312406331875,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_order_offset,20260912,0.45381219149202323,1,0.5461878085079768,0.45381219149202323,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_market,-1,0.45859529936790006,1,0.5414047006320999,0.45859529936790006,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_vol_interaction,-1,0.46231689261025716,1,0.5376831073897428,0.46231689261025716,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_order_extension,-1,0.41598583537446826,1,0.5840141646255317,0.41598583537446826,0
2024-06-30,2023-12-31,2024,daily,3205,2024-04-11,3,nonnegative_low,3466,3471,2024-04-19,learned_order_offset,-1,0.4143191888766862,1,0.5856808111233138,0.4143191888766862,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_market,20260910,0.40607560893230144,1,0.5939243910676986,0.40607560893230144,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_vol_interaction,20260910,0.3996858180028398,1,0.6003141819971602,0.3996858180028398,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_order_extension,20260910,0.3886483454535768,1,0.6113516545464233,0.3886483454535768,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_order_offset,20260910,0.38808228102297715,1,0.6119177189770229,0.38808228102297715,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_market,20260911,0.4010137779932345,1,0.5989862220067654,0.4010137779932345,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_vol_interaction,20260911,0.4005671244257861,1,0.5994328755742139,0.4005671244257861,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_order_extension,20260911,0.3866844940005672,1,0.6133155059994329,0.3866844940005672,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_order_offset,20260911,0.38475750018966987,1,0.6152424998103301,0.38475750018966987,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_market,20260912,0.5884547036684491,1,0.4115452963315509,0.5884547036684491,1
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_vol_interaction,20260912,0.6033137229015121,1,0.3966862770984879,0.6033137229015121,1
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_order_extension,20260912,0.4521631675666491,1,0.5478368324333509,0.4521631675666491,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_order_offset,20260912,0.44900290436109536,1,0.5509970956389046,0.44900290436109536,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_market,-1,0.4651813635313284,1,0.5348186364686716,0.4651813635313284,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_vol_interaction,-1,0.467855555110046,1,0.5321444448899539,0.467855555110046,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_order_extension,-1,0.40916533567359775,1,0.5908346643264022,0.40916533567359775,0
2024-06-30,2023-12-31,2024,daily,3206,2024-04-12,4,nonnegative_low,3467,3472,2024-04-22,learned_order_offset,-1,0.40728089519124744,1,0.5927191048087526,0.40728089519124744,0
2024-06-30,2023-12-31,2024,daily,3207,2024-04-15,0,nonnegative_low,3468,3473,2024-04-23,learned_market,20260910,0.43273666669457644,0,-0.43273666669457644,0.43273666669457644,0
2024-06-30,2023-12-31,2024,daily,3207,2024-04-15,0,nonnegative_low,3468,3473,2024-04-23,learned_vol_interaction,20260910,0.4319687962938474,0,-0.4319687962938474,0.4319687962938474,0
2024-06-30,2023-12-31,2024,daily,3207,2024-04-15,0,nonnegative_low,3468,3473,2024-04-23,learned_order_extension,20260910,0.4133936647093487,0,-0.4133936647093487,0.4133936647093487,0
2024-06-30,2023-12-31,2024,daily,3207,2024-04-15,0,nonnegative_low,3468,3473,2024-04-23,learned_order_offset,20260910,0.41285053008457256,0,-0.41285053008457256,0.41285053008457256,0
2024-06-30,2023-12-31,2024,daily,3207,2024-04-15,0,nonnegative_low,3468,3473,2024-04-23,learned_market,20260911,0.5653310201967012,0,-0.5653310201967012,0.5653310201967012,1
2024-06-30,2023-12-31,2024,daily,3207,2024-04-15,0,nonnegative_low,3468,3473,2024-04-23,learned_vol_interaction,20260911,0.5657496366000929,0,-0.5657496366000929,0.5657496366000929,1
2024-06-30,2023-12-31,2024,daily,3207,2024-04-15,0,nonnegative_low,3468,3473,2024-04-23,learned_order_extension,20260911,0.4784030199134746,0,-0.4784030199134746,0.4784030199134746,0
2024-06-30,2023-12-31,2024,daily,3207,2024-04-15,0,nonnegative_low,3468,3473,2024-04-23,learned_order_offset,20260911,0.4752325368657306,0,-0.4752325368657306,0.4752325368657306,0
