cutoff,year,method,seed,state,daily_n,friday_n,future_n,daily_residual,friday_residual,future_residual,daily_friday,daily_future,friday_future,r37_eligible,weekly_count_flag,daily_auroc,friday_auroc,future_auroc
2026-06-30,2026,learned_order_offset,20260910,nonnegative_high,36,6,2,0.20981411969276387,0.1596717695585491,-0.5318648279517295,same,opposite,opposite,True,False,0.5454545454545454,0.25,
2026-06-30,2026,learned_order_offset,20260911,negative_low,6,2,0,0.16346830481875932,-0.03669157804338574,,opposite,undefined,undefined,False,False,0.5,0.0,
2026-06-30,2026,learned_order_offset,20260911,negative_high,19,4,6,0.44917157760389637,0.2988681026916796,-0.08675942327920654,same,opposite,opposite,False,False,0.47058823529411764,0.6666666666666666,0.25
2026-06-30,2026,learned_order_offset,20260911,nonnegative_low,55,10,0,-0.09126711559256477,-0.10636125997288266,,same,undefined,undefined,True,False,0.5151515151515151,0.4583333333333333,
2026-06-30,2026,learned_order_offset,20260911,nonnegative_high,36,6,2,0.2717322058414935,0.25299649070266006,-0.41693243532198926,same,opposite,opposite,True,False,0.3490909090909091,0.25,
2026-06-30,2026,learned_order_offset,20260912,negative_low,6,2,0,0.18088513329036884,0.053951019093970376,,same,undefined,undefined,False,False,0.375,0.0,
2026-06-30,2026,learned_order_offset,20260912,negative_high,19,4,6,0.4689632155419332,0.3257728279102108,-0.1532356622417444,same,opposite,opposite,False,False,0.9117647058823529,1.0,0.75
2026-06-30,2026,learned_order_offset,20260912,nonnegative_low,55,10,0,-0.11422847973458103,-0.09600038291289105,,same,undefined,undefined,True,False,0.47107438016528924,0.5416666666666666,
2026-06-30,2026,learned_order_offset,20260912,nonnegative_high,36,6,2,0.22287674676298208,0.23061931045200454,-0.5111897589200177,same,opposite,opposite,True,False,0.3381818181818182,0.0,
2026-06-30,2026,learned_order_offset,-1,negative_low,6,2,0,0.19181227448758142,0.0313208146284453,,same,undefined,undefined,False,False,1.0,1.0,
2026-06-30,2026,learned_order_offset,-1,negative_high,19,4,6,0.44710309112599095,0.29508073323473544,-0.13312487037276424,same,opposite,opposite,False,False,0.7058823529411765,0.6666666666666666,0.375
2026-06-30,2026,learned_order_offset,-1,nonnegative_low,55,10,0,-0.10030499540132275,-0.09541719477044977,,same,undefined,undefined,True,False,0.512396694214876,0.625,
2026-06-30,2026,learned_order_offset,-1,nonnegative_high,36,6,2,0.23480769076574642,0.21442919023773788,-0.48666234073124554,same,opposite,opposite,True,False,0.24363636363636362,0.25,
