row_index,date,head_cutoff,encoder_cutoff,state,trend60,volatility20,range20,volume_change20,order60,market5_outside_any,market5_outside_fraction,market5_mean_squared_raw_z,outside_trend60,outside_volatility20,outside_range20,outside_volume_change20,outside_order60,decoded25_outside_any,decoded25_outside_fraction,decoded25_mean_squared_raw_z,annual_state_n,added_state_n,annual_state_up_rate,added_state_up_rate,conditional_up_rate_delta,training_support
2487,2021-04-23,2021-03-31,2020-12-31,negative_high,-0.6938464090204174,0.01059486790271759,0.014406761995691308,-0.08544885482508846,-0.1367231638418079,0.0,0.0,0.5686644966486655,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.9706952887810295,353,4,0.5637393767705382,1.0,0.4362606232294618,False
2492,2021-04-30,2021-03-31,2020-12-31,negative_low,-0.4323298471632326,0.009511910574402453,0.014080873645399006,0.28573815466678454,-0.1367231638418079,0.0,0.0,0.5581711969354879,0,0,0,0,0,0.3333333333333333,0.013333333333333334,1.3194479479488752,102,0,0.6470588235294118,,,False
2494,2021-05-07,2021-03-31,2020-12-31,negative_high,-0.7226446507969985,0.009929875119287652,0.014926713742363517,0.45002316608670867,-0.1016949152542373,0.0,0.0,0.6698828411378333,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.1395866454263273,353,4,0.5637393767705382,1.0,0.4362606232294618,False
2499,2021-05-14,2021-03-31,2020-12-31,negative_high,-0.7523309318569928,0.010160416397352134,0.014976845594601685,0.1818383790207676,-0.13559322033898305,0.0,0.0,0.6305401677875218,0,0,0,0,0,0.0,0.0,0.9963606910993065,353,4,0.5637393767705382,1.0,0.4362606232294618,False
2504,2021-05-21,2021-03-31,2020-12-31,negative_low,-0.8184564519125821,0.009343533191710553,0.014214304746271366,-0.09017016177818604,-0.13559322033898305,0.0,0.0,0.6447442833037377,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.7159584806822932,102,0,0.6470588235294118,,,False
2509,2021-05-28,2021-03-31,2020-12-31,negative_high,-0.17574168572176865,0.011018594343993214,0.014928480287519096,0.2835798069127442,-0.07231638418079095,0.0,0.0,0.23561755501614687,0,0,0,0,0,0.6666666666666666,0.02666666666666667,1.0566474192803643,353,4,0.5637393767705382,1.0,0.4362606232294618,False
2514,2021-06-04,2021-03-31,2020-12-31,nonnegative_high,0.4348930453402384,0.010135812624710458,0.01482502873657392,-0.17411085781526836,-0.11977401129943503,0.0,0.0,0.2880587987817652,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.9487851018292193,253,42,0.5335968379446641,0.30952380952380953,-0.22407302842085453,True
2519,2021-06-11,2021-03-31,2020-12-31,nonnegative_low,0.45195186093872686,0.009170195196552587,0.013921421306262083,0.12585012632847992,-0.11186440677966102,0.0,0.0,0.25251853324773765,0,0,0,0,0,0.0,0.0,0.9455418014344167,504,12,0.5476190476190477,0.8333333333333334,0.2857142857142857,False
2523,2021-06-18,2021-03-31,2020-12-31,nonnegative_low,0.2389117509746353,0.009728015939803589,0.014538427203152172,0.07061886432191855,-0.07231638418079095,0.0,0.0,0.10115686052040895,0,0,0,0,0,0.3333333333333333,0.02666666666666667,1.0826980074934753,504,12,0.5476190476190477,0.8333333333333334,0.2857142857142857,False
2528,2021-06-25,2021-03-31,2020-12-31,nonnegative_low,0.5254691667500411,0.007491733628300547,0.013183939950235146,0.04264545768387151,-0.08587570621468926,0.0,0.0,0.21985591002793817,0,0,0,0,0,0.6666666666666666,0.06666666666666667,1.228803790340251,504,12,0.5476190476190477,0.8333333333333334,0.2857142857142857,False
2533,2021-07-02,2021-06-30,2020-12-31,negative_high,-0.19934404038010398,0.009855588736804572,0.013041027254072635,-0.08479859694172731,-0.07796610169491525,0.0,0.0,0.18224983099650185,0,0,0,0,0,0.0,0.0,1.0363232261022894,353,37,0.5637393767705382,0.6216216216216216,0.0578822448510834,True
2538,2021-07-09,2021-06-30,2020-12-31,nonnegative_high,0.31795376058225994,0.010052742651602557,0.013029811379653023,0.14483202521763516,-0.1536723163841808,0.0,0.0,0.44116996968212546,0,0,0,0,0,0.6666666666666666,0.08,1.2482621986104272,253,53,0.5335968379446641,0.3018867924528302,-0.23171004549183388,True
2543,2021-07-16,2021-06-30,2020-12-31,nonnegative_high,0.020094519252459756,0.01045064345763146,0.012745335638988387,0.1343768704424413,-0.1536723163841808,0.0,0.0,0.45907663873730364,0,0,0,0,0,0.3333333333333333,0.09333333333333334,1.249786559337373,253,53,0.5335968379446641,0.3018867924528302,-0.23171004549183388,True
2548,2021-07-23,2021-06-30,2020-12-31,nonnegative_high,0.03116903767513029,0.010054157356924942,0.01233792647883174,0.33478047488143403,-0.12994350282485875,0.0,0.0,0.45745462836730966,0,0,0,0,0,0.6666666666666666,0.08,1.6201385974255658,253,53,0.5335968379446641,0.3018867924528302,-0.23171004549183388,True
2553,2021-07-30,2021-06-30,2020-12-31,negative_high,-0.5613450664717925,0.01357167583580962,0.015902113105617753,0.3351174196627831,-0.1536723163841808,0.0,0.0,0.784834749245852,0,0,0,0,0,0.3333333333333333,0.013333333333333334,1.5403792861608074,353,37,0.5637393767705382,0.6216216216216216,0.0578822448510834,True
2558,2021-08-06,2021-06-30,2020-12-31,negative_high,-0.15505904713441862,0.014703816729600572,0.016670169491320497,-0.04112943859985663,-0.12994350282485875,0.0,0.0,0.48261543824507863,0,0,0,0,0,0.0,0.0,1.163088063380133,353,37,0.5637393767705382,0.6216216216216216,0.0578822448510834,True
