cutoff,year,view,method,seed,state,residual_mean,residual_sum,up_n,down_n,opposite_class_pairs,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
2023-12-31,2024,daily,learned_vol_interaction,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_vol_interaction,-1,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_vol_interaction,-1,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260910,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260910,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260910,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260910,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260911,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260911,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260911,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260911,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260912,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260912,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260912,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,20260912,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,-1,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,-1,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,-1,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_extension,-1,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260910,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260910,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260910,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260910,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260911,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260911,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260911,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260911,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260912,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260912,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260912,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,20260912,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,-1,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,-1,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,-1,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,daily,learned_order_offset,-1,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260910,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260910,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260910,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260910,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260911,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260911,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260911,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260911,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260912,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260912,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260912,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,20260912,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,-1,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,-1,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,-1,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_market,-1,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260910,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260910,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260910,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260910,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260911,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260911,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260911,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260911,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260912,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260912,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260912,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,20260912,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,-1,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,-1,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,-1,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_vol_interaction,-1,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260910,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260910,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260910,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260910,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260911,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260911,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260911,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260911,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260912,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260912,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260912,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,20260912,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,-1,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,-1,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,-1,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_extension,-1,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260910,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260910,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260910,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260910,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260910,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260911,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260911,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260911,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260911,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260911,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260912,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260912,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260912,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260912,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,20260912,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,-1,all,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,-1,negative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,-1,negative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,-1,nonnegative_low,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,friday,learned_order_offset,-1,nonnegative_high,,0.0,0,0,0,0,,,0,,,,0,0,0,0,,,,,,,
2023-12-31,2024,future,learned_market,20260910,all,0.007697759047828389,0.08467534952611228,6,5,30,11,0.7272727272727273,0.2727272727272727,8,0.7333333333333334,0.45454545454545453,0.5454545454545454,4,4,1,2,0.8333333333333334,0.19863744968484873,0.5871223372827103,0.537756786406717,0.11041528133294672,-0.007697759047828434,0.0
2023-12-31,2024,future,learned_market,20260910,negative_low,-0.08586280713703205,-0.25758842141109617,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.5,0.0,0.3333333333333333,0,2,0,1,0.5,0.23041253444834942,0.6531095673740325,0.4191961404703654,0.03257726740869063,0.0858628071370321,0.0
2023-12-31,2024,future,learned_market,20260910,negative_high,0.0695539246371053,0.2086617739113159,2,1,2,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.13856696756587547,0.4625353439147071,0.5971127420295613,0.10826308653396914,-0.0695539246371053,0.0
2023-12-31,2024,future,learned_market,20260910,nonnegative_low,-0.1869434666783448,-0.5608304000350344,1,2,2,3,0.3333333333333333,0.6666666666666666,1,0.25,0.3333333333333333,0.3333333333333333,0,1,1,1,0.5,0.27898421033440785,0.7527964361013509,0.5202768000116781,0.07220197548939808,0.18694346667834477,0.0
2023-12-31,2024,future,learned_market,20260910,nonnegative_high,0.34721619853046354,0.6944323970609271,2,0,0,2,1.0,0.0,2,,1.0,1.0,2,0,0,0,,0.12056040474371879,0.4265108339697716,0.6527838014695364,0.001147267088574433,-0.3472161985304636,0.0
2023-12-31,2024,future,learned_market,20260911,all,-0.0026964352332148537,-0.02966078756536339,6,5,30,11,0.6363636363636364,0.36363636363636365,7,0.6,0.9090909090909091,0.5454545454545454,6,1,4,0,0.9333333333333333,0.2057300184472005,0.6029869505730802,0.5481509806877604,0.06602342006229141,0.0026964352332149444,0.0
2023-12-31,2024,future,learned_market,20260911,negative_low,-0.21516230329930064,-0.6454869098979019,1,2,2,3,0.3333333333333333,0.6666666666666666,1,0.5,1.0,0.3333333333333333,1,0,2,0,1.0,0.23221309559511605,0.656706837531174,0.548495636632634,0.04208458667136148,0.2151623032993007,0.0
2023-12-31,2024,future,learned_market,20260911,negative_high,0.09781906893182157,0.2934572067954647,2,1,2,3,0.6666666666666666,0.3333333333333333,2,0.5,1.0,0.6666666666666666,2,0,1,0,0.5,0.21230966017925848,0.6159139488038613,0.5688475977348451,0.04753675636713719,-0.09781906893182157,0.0
2023-12-31,2024,future,learned_market,20260911,nonnegative_low,-0.15986586910766887,-0.4795976073230066,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.75,0.6666666666666666,0.3333333333333333,1,1,1,0,1.0,0.2022280782961644,0.5961285077605648,0.4931992024410022,0.07986602436753124,0.15986586910766887,0.0
2023-12-31,2024,future,learned_market,20260911,nonnegative_high,0.40098326143004015,0.8019665228600803,2,0,0,2,1.0,0.0,2,,1.0,1.0,2,0,0,0,,0.16138885035379436,0.5133042870085404,0.5990167385699599,0.024520897347414472,-0.40098326143004015,0.0
2023-12-31,2024,future,learned_market,20260912,all,0.019987488143911693,0.21986236958302863,6,5,30,11,0.5454545454545454,0.45454545454545453,6,0.5333333333333333,0.6363636363636364,0.5454545454545454,4,2,3,2,0.7333333333333333,0.23105495558301528,0.6549051780914243,0.5254670573106337,0.04578135760798605,-0.019987488143911714,0.0
2023-12-31,2024,future,learned_market,20260912,negative_low,-0.14197157383793446,-0.4259147215138034,1,2,2,3,0.3333333333333333,0.6666666666666666,1,0.25,0.3333333333333333,0.3333333333333333,0,1,1,1,0.0,0.25836337455829894,0.7099630911754339,0.47530490717126783,0.02018987599558858,0.14197157383793452,0.0
2023-12-31,2024,future,learned_market,20260912,negative_high,0.14125757343595693,0.42377272030787083,2,1,2,3,0.3333333333333333,0.6666666666666666,1,0.25,0.6666666666666666,0.6666666666666666,1,0,1,1,0.5,0.23504045506138396,0.6630304319948414,0.5254090932307097,0.026921247423830095,-0.1412575734359569,0.0
2023-12-31,2024,future,learned_market,20260912,nonnegative_low,-0.205035755833732,-0.6151072675011959,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.75,0.6666666666666666,0.3333333333333333,1,1,1,0,1.0,0.23697674701124175,0.6667901032081333,0.5383690891670653,0.04186595173512314,0.20503575583373196,0.0
2023-12-31,2024,future,learned_market,20260912,nonnegative_high,0.4185558191450785,0.837111638290157,2,0,0,2,1.0,0.0,2,,1.0,1.0,2,0,0,0,,0.17523139076019706,0.5423030399352218,0.5814441808549216,0.006512835019359564,-0.41855581914507844,0.0
2023-12-31,2024,future,learned_market,-1,all,0.008329603986175065,0.09162564384792571,6,5,30,11,0.8181818181818182,0.18181818181818182,9,0.8166666666666667,0.5454545454545454,0.5454545454545454,5,4,1,1,0.9333333333333333,0.20878537252059184,0.6096980984189582,0.5371249414683704,0.05726584768028785,-0.008329603986174994,0.0
2023-12-31,2024,future,learned_market,-1,negative_low,-0.14766556142475573,-0.4429966842742672,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.5,0.0,0.3333333333333333,0,2,0,1,1.0,0.23663133316533913,0.6663625396963077,0.48099889475808905,0.013574840329981719,0.14766556142475573,0.0
2023-12-31,2024,future,learned_market,-1,negative_high,0.10287685566829462,0.30863056700488384,2,1,2,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.19178897843799694,0.5752507416408422,0.563789810998372,0.047484466293867156,-0.10287685566829463,0.0
2023-12-31,2024,future,learned_market,-1,nonnegative_low,-0.18394836387324856,-0.5518450916197457,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.75,0.6666666666666666,0.3333333333333333,1,1,1,0,1.0,0.23622152970345855,0.6655079304136667,0.5172816972065819,0.04022285333297595,0.1839483638732486,0.0
2023-12-31,2024,future,learned_market,-1,nonnegative_high,0.3889184263685274,0.7778368527370548,2,0,0,2,1.0,0.0,2,,1.0,1.0,2,0,0,0,,0.15135678690306337,0.4926577236780447,0.6110815736314725,0.009962155092733183,-0.38891842636852747,0.0
2023-12-31,2024,future,learned_vol_interaction,20260910,all,0.005688395998372781,0.06257235598210059,6,5,30,11,0.8181818181818182,0.18181818181818182,9,0.8166666666666667,0.5454545454545454,0.5454545454545454,5,4,1,1,0.8333333333333334,0.2032111713272102,0.5968438323190631,0.5397661494561727,0.11080170795397518,-0.005688395998372675,0.0
2023-12-31,2024,future,learned_vol_interaction,20260910,negative_low,-0.08360963302474274,-0.25082889907422823,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.5,0.0,0.3333333333333333,0,2,0,1,0.5,0.23550635073564238,0.6634540452906929,0.4169429663580761,0.036866720697868186,0.08360963302474278,0.0
2023-12-31,2024,future,learned_vol_interaction,20260910,negative_high,0.07142613356177364,0.21427840068532095,2,1,2,3,1.0,0.0,3,1.0,0.6666666666666666,0.6666666666666666,2,1,0,0,1.0,0.1374774464890191,0.4606051410935719,0.595240533104893,0.10883525248615213,-0.07142613356177363,0.0
2023-12-31,2024,future,learned_vol_interaction,20260910,nonnegative_low,-0.2012476182829376,-0.6037428548488128,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.75,0.6666666666666666,0.3333333333333333,1,1,1,0,0.5,0.28978691941090307,0.7757081209704987,0.534580951616271,0.07569450113317298,0.20124761828293763,0.0
2023-12-31,2024,future,learned_vol_interaction,20260910,nonnegative_high,0.35143285460991036,0.7028657092198207,2,0,0,2,1.0,0.0,2,,1.0,1.0,2,0,0,0,,0.12350536734630932,0.4329901167227022,0.6485671453900896,0.0005621806105995386,-0.35143285460991036,0.0
2023-12-31,2024,future,learned_vol_interaction,20260911,all,-0.00238140060194967,-0.02619540662144637,6,5,30,11,0.6363636363636364,0.36363636363636365,7,0.6,0.9090909090909091,0.5454545454545454,6,1,4,0,0.9333333333333333,0.20579799081226618,0.6031307715122783,0.5478359460564951,0.06604325565102011,0.0023814006019496903,0.0
2023-12-31,2024,future,learned_vol_interaction,20260911,negative_low,-0.21529163321900424,-0.6458748996570127,1,2,2,3,0.3333333333333333,0.6666666666666666,1,0.5,1.0,0.3333333333333333,1,0,2,0,1.0,0.23228262156030235,0.6568437318340014,0.5486249665523376,0.04206624259341559,0.2152916332190043,0.0
2023-12-31,2024,future,learned_vol_interaction,20260911,negative_high,0.09809384228412854,0.2942815268523856,2,1,2,3,0.6666666666666666,0.3333333333333333,2,0.5,1.0,0.6666666666666666,2,0,1,0,0.5,0.21240943894640196,0.616131336022218,0.5685728243825382,0.04740144300924322,-0.09809384228412843,0.0
2023-12-31,2024,future,learned_vol_interaction,20260911,nonnegative_low,-0.1592431800915737,-0.47772954027472114,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.75,0.6666666666666666,0.3333333333333333,1,1,1,0,1.0,0.20200094754131273,0.5956590481395926,0.4925765134249071,0.07992482830238143,0.1592431800915738,0.0
2023-12-31,2024,future,learned_vol_interaction,20260911,nonnegative_high,0.4015637532289509,0.8031275064579018,2,0,0,2,1.0,0.0,2,,1.0,1.0,2,0,0,0,,0.1618494373954383,0.5142680693238132,0.5984362467710491,0.024412895938756396,-0.4015637532289509,0.0
2023-12-31,2024,future,learned_vol_interaction,20260912,all,0.02510089323934458,0.2761098256327904,6,5,30,11,0.6363636363636364,0.36363636363636365,7,0.6333333333333333,0.5454545454545454,0.5454545454545454,4,3,2,2,0.6666666666666666,0.23487004916888665,0.6626515198736683,0.5203536522152009,0.04774130627169183,-0.0251008932393445,0.0
2023-12-31,2024,future,learned_vol_interaction,20260912,negative_low,-0.13614749859617037,-0.4084424957885111,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.5,0.0,0.3333333333333333,0,2,0,1,0.0,0.25691825312458216,0.7071077337036819,0.4694808319295037,0.020219929476751535,0.13614749859617037,0.0
2023-12-31,2024,future,learned_vol_interaction,20260912,negative_high,0.15245986122366936,0.45737958367100806,2,1,2,3,0.3333333333333333,0.6666666666666666,1,0.25,0.6666666666666666,0.6666666666666666,1,0,1,1,0.5,0.24029874043361676,0.6736165867865739,0.5142068054429972,0.029838942746043127,-0.1524598612236694,0.0
2023-12-31,2024,future,learned_vol_interaction,20260912,nonnegative_low,-0.21317199584502497,-0.6395159875350749,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.75,0.6666666666666666,0.3333333333333333,1,1,1,0,1.0,0.23874531202111313,0.6702723623078181,0.5465053291783583,0.04777732926221912,0.21317199584502494,0.0
2023-12-31,2024,future,learned_vol_interaction,20260912,nonnegative_high,0.43334436264268417,0.8666887252853683,2,0,0,2,1.0,0.0,2,,1.0,1.0,2,0,0,0,,0.18784181205990857,0.5680883351080649,0.5666556373573158,0.007380746961819229,-0.43334436264268417,0.0
2023-12-31,2024,future,learned_vol_interaction,-1,all,0.009469296211922567,0.10416225833114823,6,5,30,11,0.8181818181818182,0.18181818181818182,9,0.8166666666666667,0.5454545454545454,0.5454545454545454,5,4,1,1,0.9,0.21120589396092954,0.6146936228890955,0.5359852492426228,0.05494091993066727,-0.009469296211922607,0.0
2023-12-31,2024,future,learned_vol_interaction,-1,negative_low,-0.14501625494663906,-0.43504876483991717,1,2,2,3,0.6666666666666666,0.3333333333333333,2,0.5,0.0,0.3333333333333333,0,2,0,1,0.5,0.23764983245578716,0.6683896568026567,0.4783495882799724,0.01375861187534191,0.1450162549466391,0.0
