history,row_index,date,joint_completed,actual,year,cutoff,method,seed,score,probability,direction_up,actual_up,head_cutoff,encoder_cutoff,state,added_state_n,annual_probability,delta,annual_residual,squared_shift,alignment_term,brier_change,eligible,annual_correct,correct
annual_state_offset_half,3705,2026-05-08,2026-05-18,-0.0134529239455926,2026,2026-03-31,learned_order_offset,20260912,0.45820168742787637,0.45820168742787637,0,0,2026-03-31,2025-12-31,nonnegative_high,5,0.45820168742787637,0.0,-0.45820168742787637,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3710,2026-05-15,2026-05-25,0.0076235492615268,2026,2026-03-31,learned_order_offset,20260912,0.5121204038998616,0.5121204038998616,1,1,2026-03-31,2025-12-31,nonnegative_low,44,0.5408516437983437,-0.02873123989848214,0.4591483562016563,0.0008254841461041321,0.026383803142047035,0.027209287288151168,True,True,True
annual_state_offset_half,3715,2026-05-22,2026-06-01,0.005068538126898,2026,2026-03-31,learned_order_offset,20260912,0.4731001022978815,0.4731001022978815,0,1,2026-03-31,2025-12-31,nonnegative_low,44,0.5018942264488259,-0.028794124150944345,0.49810577355117414,0.0008291015856199963,0.028685038967869357,0.029514140553489276,True,True,False
annual_state_offset_half,3720,2026-05-29,2026-06-08,-0.039635353927193,2026,2026-03-31,learned_order_offset,20260912,0.4571886722395474,0.4571886722395474,0,0,2026-03-31,2025-12-31,nonnegative_high,5,0.4571886722395474,0.0,-0.4571886722395474,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3725,2026-06-05,2026-06-15,0.0266849782195981,2026,2026-03-31,learned_order_offset,20260912,0.43649391290109524,0.43649391290109524,0,1,2026-03-31,2025-12-31,nonnegative_high,5,0.43649391290109524,0.0,0.5635060870989048,0.0,-0.0,0.0,False,False,False
annual_state_offset_half,3730,2026-06-12,2026-06-29,0.0076098142791176,2026,2026-03-31,learned_order_offset,20260912,0.4101169616257996,0.4101169616257996,0,1,2026-03-31,2025-12-31,nonnegative_high,5,0.4101169616257996,0.0,0.5898830383742004,0.0,-0.0,0.0,False,False,False
annual_state_offset_half,3739,2026-06-26,2026-07-06,0.0005137647861506,2026,2026-03-31,learned_order_offset,20260912,0.5185047287941408,0.5185047287941408,1,1,2026-03-31,2025-12-31,nonnegative_high,5,0.5185047287941408,0.0,0.4814952712058592,0.0,-0.0,0.0,False,True,True
annual_state_offset,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_market,20260910,0.5586514285192807,0.5586514285192807,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.48746869649780666,0.07118273202147407,-0.48746869649780666,0.00506698133804099,0.06939870718332129,0.07446568852136229,True,True,False
annual_state_offset,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_market,20260910,0.6625351035375205,0.6625351035375205,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5959903216474544,0.06654478189006618,-0.5959903216474544,0.00442820799679648,0.07932009192524048,0.08374829992203697,True,False,False
annual_state_offset,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_market,20260910,0.5449511844259397,0.5449511844259397,1,1,2026-06-30,2025-12-31,negative_high,19,0.5449511844259397,0.0,0.4550488155740603,0.0,-0.0,0.0,False,True,True
annual_state_offset,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_market,20260910,0.5453196593301617,0.5453196593301617,1,0,2026-06-30,2025-12-31,negative_high,19,0.5453196593301617,0.0,-0.5453196593301617,0.0,0.0,0.0,False,False,False
annual_state_offset,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_market,20260910,0.2767208007713581,0.2767208007713581,0,1,2026-06-30,2025-12-31,negative_high,19,0.2767208007713581,0.0,0.7232791992286419,0.0,-0.0,0.0,False,False,False
annual_state_offset,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_market,20260910,0.5027122241666967,0.5027122241666967,1,0,2026-06-30,2025-12-31,negative_high,19,0.5027122241666967,0.0,-0.5027122241666967,0.0,0.0,0.0,False,False,False
annual_state_offset,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_market,20260910,0.5310817605680674,0.5310817605680674,1,0,2026-06-30,2025-12-31,negative_high,19,0.5310817605680674,0.0,-0.5310817605680674,0.0,0.0,0.0,False,False,False
annual_state_offset,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_market,20260910,0.6651537896005871,0.6651537896005871,1,0,2026-06-30,2025-12-31,negative_high,19,0.6651537896005871,0.0,-0.6651537896005871,0.0,0.0,0.0,False,False,False
annual_shared_offset,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_market,20260910,0.4977542038556461,0.4977542038556461,0,0,2026-06-30,2025-12-31,nonnegative_high,36,0.48746869649780666,0.010285507357839452,-0.48746869649780666,0.0001057916616081695,0.010027725729089195,0.010133517390697372,True,True,True
annual_shared_offset,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_market,20260910,0.6058588781585728,0.6058588781585728,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5959903216474544,0.009868556511118398,-0.5959903216474544,9.738840761313733e-05,0.011763128338515068,0.011860516746128202,True,False,False
annual_shared_offset,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_market,20260910,0.5449511844259397,0.5449511844259397,1,1,2026-06-30,2025-12-31,negative_high,19,0.5449511844259397,0.0,0.4550488155740603,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_market,20260910,0.5453196593301617,0.5453196593301617,1,0,2026-06-30,2025-12-31,negative_high,19,0.5453196593301617,0.0,-0.5453196593301617,0.0,0.0,0.0,False,False,False
annual_shared_offset,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_market,20260910,0.2767208007713581,0.2767208007713581,0,1,2026-06-30,2025-12-31,negative_high,19,0.2767208007713581,0.0,0.7232791992286419,0.0,-0.0,0.0,False,False,False
annual_shared_offset,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_market,20260910,0.5027122241666967,0.5027122241666967,1,0,2026-06-30,2025-12-31,negative_high,19,0.5027122241666967,0.0,-0.5027122241666967,0.0,0.0,0.0,False,False,False
annual_shared_offset,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_market,20260910,0.5310817605680674,0.5310817605680674,1,0,2026-06-30,2025-12-31,negative_high,19,0.5310817605680674,0.0,-0.5310817605680674,0.0,0.0,0.0,False,False,False
annual_shared_offset,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_market,20260910,0.6651537896005871,0.6651537896005871,1,0,2026-06-30,2025-12-31,negative_high,19,0.6651537896005871,0.0,-0.6651537896005871,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_market,20260910,0.5231777553806902,0.5231777553806902,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.48746869649780666,0.03570905888288356,-0.48746869649780666,0.0012751368863012454,0.03481409677360535,0.0360892336599066,True,True,False
annual_state_offset_half,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_market,20260910,0.6298792478320582,0.6298792478320582,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5959903216474544,0.03388892618460382,-0.5959903216474544,0.0011484593179455264,0.040394944034097734,0.04154340335204326,True,False,False
annual_state_offset_half,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_market,20260910,0.5449511844259397,0.5449511844259397,1,1,2026-06-30,2025-12-31,negative_high,19,0.5449511844259397,0.0,0.4550488155740603,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_market,20260910,0.5453196593301617,0.5453196593301617,1,0,2026-06-30,2025-12-31,negative_high,19,0.5453196593301617,0.0,-0.5453196593301617,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_market,20260910,0.2767208007713581,0.2767208007713581,0,1,2026-06-30,2025-12-31,negative_high,19,0.2767208007713581,0.0,0.7232791992286419,0.0,-0.0,0.0,False,False,False
annual_state_offset_half,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_market,20260910,0.5027122241666967,0.5027122241666967,1,0,2026-06-30,2025-12-31,negative_high,19,0.5027122241666967,0.0,-0.5027122241666967,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_market,20260910,0.5310817605680674,0.5310817605680674,1,0,2026-06-30,2025-12-31,negative_high,19,0.5310817605680674,0.0,-0.5310817605680674,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_market,20260910,0.6651537896005871,0.6651537896005871,1,0,2026-06-30,2025-12-31,negative_high,19,0.6651537896005871,0.0,-0.6651537896005871,0.0,0.0,0.0,False,False,False
annual_state_offset,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_vol_interaction,20260910,0.5665473176381675,0.5665473176381675,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.49593440700267954,0.07061291063548791,-0.49593440700267954,0.004986183148415402,0.0700387439254878,0.07502492707390324,True,True,False
annual_state_offset,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_vol_interaction,20260910,0.6584525381255582,0.6584525381255582,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5920303453730118,0.06642219275254635,-0.5920303453730118,0.0044119076900564205,0.07864790743144555,0.08305981512150201,True,False,False
annual_state_offset,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_vol_interaction,20260910,0.5400320366057051,0.5400320366057051,1,1,2026-06-30,2025-12-31,negative_high,19,0.5400320366057051,0.0,0.4599679633942949,0.0,-0.0,0.0,False,True,True
annual_state_offset,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_vol_interaction,20260910,0.5452135003498544,0.5452135003498544,1,0,2026-06-30,2025-12-31,negative_high,19,0.5452135003498544,0.0,-0.5452135003498544,0.0,0.0,0.0,False,False,False
annual_state_offset,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_vol_interaction,20260910,0.2927729237284659,0.2927729237284659,0,1,2026-06-30,2025-12-31,negative_high,19,0.2927729237284659,0.0,0.707227076271534,0.0,-0.0,0.0,False,False,False
annual_state_offset,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_vol_interaction,20260910,0.5018241632757133,0.5018241632757133,1,0,2026-06-30,2025-12-31,negative_high,19,0.5018241632757133,0.0,-0.5018241632757133,0.0,0.0,0.0,False,False,False
annual_state_offset,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_vol_interaction,20260910,0.5283667849838735,0.5283667849838735,1,0,2026-06-30,2025-12-31,negative_high,19,0.5283667849838735,0.0,-0.5283667849838735,0.0,0.0,0.0,False,False,False
annual_state_offset,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_vol_interaction,20260910,0.6645868105074454,0.6645868105074454,1,0,2026-06-30,2025-12-31,negative_high,19,0.6645868105074454,0.0,-0.6645868105074454,0.0,0.0,0.0,False,False,False
annual_shared_offset,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_vol_interaction,20260910,0.5058003710618219,0.5058003710618219,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.49593440700267954,0.009865964059142307,-0.49593440700267954,9.733724681628775e-05,0.00978574207036098,0.009883079317177246,True,True,False
annual_shared_offset,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_vol_interaction,20260910,0.601526681718721,0.601526681718721,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5920303453730118,0.009496336345709233,-0.5920303453730118,9.018040399083819e-05,0.011244238573057045,0.0113344189770479,True,False,False
annual_shared_offset,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_vol_interaction,20260910,0.5400320366057051,0.5400320366057051,1,1,2026-06-30,2025-12-31,negative_high,19,0.5400320366057051,0.0,0.4599679633942949,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_vol_interaction,20260910,0.5452135003498544,0.5452135003498544,1,0,2026-06-30,2025-12-31,negative_high,19,0.5452135003498544,0.0,-0.5452135003498544,0.0,0.0,0.0,False,False,False
annual_shared_offset,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_vol_interaction,20260910,0.2927729237284659,0.2927729237284659,0,1,2026-06-30,2025-12-31,negative_high,19,0.2927729237284659,0.0,0.707227076271534,0.0,-0.0,0.0,False,False,False
annual_shared_offset,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_vol_interaction,20260910,0.5018241632757133,0.5018241632757133,1,0,2026-06-30,2025-12-31,negative_high,19,0.5018241632757133,0.0,-0.5018241632757133,0.0,0.0,0.0,False,False,False
annual_shared_offset,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_vol_interaction,20260910,0.5283667849838735,0.5283667849838735,1,0,2026-06-30,2025-12-31,negative_high,19,0.5283667849838735,0.0,-0.5283667849838735,0.0,0.0,0.0,False,False,False
annual_shared_offset,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_vol_interaction,20260910,0.6645868105074454,0.6645868105074454,1,0,2026-06-30,2025-12-31,negative_high,19,0.6645868105074454,0.0,-0.6645868105074454,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_vol_interaction,20260910,0.5313980353604395,0.5313980353604395,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.49593440700267954,0.03546362835775996,-0.49593440700267954,0.0012576689362973161,0.03517526699953819,0.03643293593583552,True,True,False
annual_state_offset_half,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_vol_interaction,20260910,0.6258339611054419,0.6258339611054419,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5920303453730118,0.03380361573243007,-0.5920303453730118,0.0011426844365857937,0.0400255325938543,0.0411682170304401,True,False,False
annual_state_offset_half,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_vol_interaction,20260910,0.5400320366057051,0.5400320366057051,1,1,2026-06-30,2025-12-31,negative_high,19,0.5400320366057051,0.0,0.4599679633942949,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_vol_interaction,20260910,0.5452135003498544,0.5452135003498544,1,0,2026-06-30,2025-12-31,negative_high,19,0.5452135003498544,0.0,-0.5452135003498544,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_vol_interaction,20260910,0.2927729237284659,0.2927729237284659,0,1,2026-06-30,2025-12-31,negative_high,19,0.2927729237284659,0.0,0.707227076271534,0.0,-0.0,0.0,False,False,False
annual_state_offset_half,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_vol_interaction,20260910,0.5018241632757133,0.5018241632757133,1,0,2026-06-30,2025-12-31,negative_high,19,0.5018241632757133,0.0,-0.5018241632757133,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_vol_interaction,20260910,0.5283667849838735,0.5283667849838735,1,0,2026-06-30,2025-12-31,negative_high,19,0.5283667849838735,0.0,-0.5283667849838735,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_vol_interaction,20260910,0.6645868105074454,0.6645868105074454,1,0,2026-06-30,2025-12-31,negative_high,19,0.6645868105074454,0.0,-0.6645868105074454,0.0,0.0,0.0,False,False,False
annual_state_offset,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_order_extension,20260910,0.5855009239280821,0.5855009239280821,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5209645843255333,0.06453633960254879,-0.5209645843255333,0.004164939129295507,0.06724229466986656,0.07140723379916208,True,False,False
annual_state_offset,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_order_extension,20260910,0.6091909925248639,0.6091909925248639,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5454797914275038,0.06371120109736006,-0.5454797914275038,0.004059117145268253,0.06950634537236744,0.07356546251763568,True,False,False
annual_state_offset,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_order_extension,20260910,0.509635762223466,0.509635762223466,1,1,2026-06-30,2025-12-31,negative_high,19,0.509635762223466,0.0,0.49036423777653404,0.0,-0.0,0.0,False,True,True
annual_state_offset,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_order_extension,20260910,0.518520792881256,0.518520792881256,1,0,2026-06-30,2025-12-31,negative_high,19,0.518520792881256,0.0,-0.518520792881256,0.0,0.0,0.0,False,False,False
annual_state_offset,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_order_extension,20260910,0.36135032927063787,0.36135032927063787,0,1,2026-06-30,2025-12-31,negative_high,19,0.36135032927063787,0.0,0.6386496707293621,0.0,-0.0,0.0,False,False,False
annual_state_offset,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_order_extension,20260910,0.4821947855603083,0.4821947855603083,0,0,2026-06-30,2025-12-31,negative_high,19,0.4821947855603083,0.0,-0.4821947855603083,0.0,0.0,0.0,False,True,True
annual_state_offset,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_order_extension,20260910,0.49567013865267634,0.49567013865267634,0,0,2026-06-30,2025-12-31,negative_high,19,0.49567013865267634,0.0,-0.49567013865267634,0.0,0.0,0.0,False,True,True
annual_state_offset,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_order_extension,20260910,0.5942017644460034,0.5942017644460034,1,0,2026-06-30,2025-12-31,negative_high,19,0.5942017644460034,0.0,-0.5942017644460034,0.0,0.0,0.0,False,False,False
annual_shared_offset,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_order_extension,20260910,0.5300854693460496,0.5300854693460496,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5209645843255333,0.009120885020516334,-0.5209645843255333,8.319054355747924e-05,0.00950331614678855,0.009586506690346053,True,False,False
annual_shared_offset,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_order_extension,20260910,0.5545330323412646,0.5545330323412646,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5454797914275038,0.009053240913760807,-0.5454797914275038,8.196117104259262e-05,0.009876719930762378,0.009958681101804978,True,False,False
annual_shared_offset,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_order_extension,20260910,0.509635762223466,0.509635762223466,1,1,2026-06-30,2025-12-31,negative_high,19,0.509635762223466,0.0,0.49036423777653404,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_order_extension,20260910,0.518520792881256,0.518520792881256,1,0,2026-06-30,2025-12-31,negative_high,19,0.518520792881256,0.0,-0.518520792881256,0.0,0.0,0.0,False,False,False
annual_shared_offset,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_order_extension,20260910,0.36135032927063787,0.36135032927063787,0,1,2026-06-30,2025-12-31,negative_high,19,0.36135032927063787,0.0,0.6386496707293621,0.0,-0.0,0.0,False,False,False
annual_shared_offset,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_order_extension,20260910,0.4821947855603083,0.4821947855603083,0,0,2026-06-30,2025-12-31,negative_high,19,0.4821947855603083,0.0,-0.4821947855603083,0.0,0.0,0.0,False,True,True
annual_shared_offset,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_order_extension,20260910,0.49567013865267634,0.49567013865267634,0,0,2026-06-30,2025-12-31,negative_high,19,0.49567013865267634,0.0,-0.49567013865267634,0.0,0.0,0.0,False,True,True
annual_shared_offset,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_order_extension,20260910,0.5942017644460034,0.5942017644460034,1,0,2026-06-30,2025-12-31,negative_high,19,0.5942017644460034,0.0,-0.5942017644460034,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_order_extension,20260910,0.5534579668697448,0.5534579668697448,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5209645843255333,0.032493382544211524,-0.5209645843255333,0.0010558199091644702,0.033855803060951394,0.03491162297011591,True,False,False
annual_state_offset_half,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_order_extension,20260910,0.5776583754393898,0.5776583754393898,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5454797914275038,0.032178584011886,-0.5454797914275038,0.0010354612690100054,0.03510553459047197,0.036140995859481995,True,False,False
annual_state_offset_half,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_order_extension,20260910,0.509635762223466,0.509635762223466,1,1,2026-06-30,2025-12-31,negative_high,19,0.509635762223466,0.0,0.49036423777653404,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_order_extension,20260910,0.518520792881256,0.518520792881256,1,0,2026-06-30,2025-12-31,negative_high,19,0.518520792881256,0.0,-0.518520792881256,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_order_extension,20260910,0.36135032927063787,0.36135032927063787,0,1,2026-06-30,2025-12-31,negative_high,19,0.36135032927063787,0.0,0.6386496707293621,0.0,-0.0,0.0,False,False,False
annual_state_offset_half,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_order_extension,20260910,0.4821947855603083,0.4821947855603083,0,0,2026-06-30,2025-12-31,negative_high,19,0.4821947855603083,0.0,-0.4821947855603083,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_order_extension,20260910,0.49567013865267634,0.49567013865267634,0,0,2026-06-30,2025-12-31,negative_high,19,0.49567013865267634,0.0,-0.49567013865267634,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_order_extension,20260910,0.5942017644460034,0.5942017644460034,1,0,2026-06-30,2025-12-31,negative_high,19,0.5942017644460034,0.0,-0.5942017644460034,0.0,0.0,0.0,False,False,False
annual_state_offset,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_order_offset,20260910,0.584670768844543,0.584670768844543,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5200345973909772,0.06463617145356582,-0.5200345973909772,0.004177834660174756,0.06722609079749856,0.07140392545767332,True,False,False
annual_state_offset,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_order_offset,20260910,0.6075495063634075,0.6075495063634075,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5436950585124818,0.06385444785092576,-0.5436950585124818,0.004077390510346597,0.06943469552118259,0.0735120860315292,True,False,False
annual_state_offset,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_order_offset,20260910,0.508054785466941,0.508054785466941,1,1,2026-06-30,2025-12-31,negative_high,19,0.508054785466941,0.0,0.49194521453305895,0.0,-0.0,0.0,False,True,True
annual_state_offset,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_order_offset,20260910,0.5169961256143539,0.5169961256143539,1,0,2026-06-30,2025-12-31,negative_high,19,0.5169961256143539,0.0,-0.5169961256143539,0.0,0.0,0.0,False,False,False
annual_state_offset,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_order_offset,20260910,0.3614644685354211,0.3614644685354211,0,1,2026-06-30,2025-12-31,negative_high,19,0.3614644685354211,0.0,0.6385355314645789,0.0,-0.0,0.0,False,False,False
annual_state_offset,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_order_offset,20260910,0.48135180455157167,0.48135180455157167,0,0,2026-06-30,2025-12-31,negative_high,19,0.48135180455157167,0.0,-0.48135180455157167,0.0,0.0,0.0,False,True,True
annual_state_offset,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_order_offset,20260910,0.49538994348876286,0.49538994348876286,0,0,2026-06-30,2025-12-31,negative_high,19,0.49538994348876286,0.0,-0.49538994348876286,0.0,0.0,0.0,False,True,True
annual_state_offset,3779,2026-08-21,2026-08-31,-0.0127592811002066,2026,2026-06-30,learned_order_offset,20260910,0.593020025927001,0.593020025927001,1,0,2026-06-30,2025-12-31,negative_high,19,0.593020025927001,0.0,-0.593020025927001,0.0,0.0,0.0,False,False,False
annual_shared_offset,3744,2026-07-03,2026-07-13,-0.0252847876365399,2026,2026-06-30,learned_order_offset,20260910,0.5292799748917103,0.5292799748917103,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5200345973909772,0.009245377500733065,-0.5200345973909772,8.547700513106118e-05,0.009615832332642639,0.00970130933777369,True,False,False
annual_shared_offset,3749,2026-07-10,2026-07-20,-0.035775397012711,2026,2026-06-30,learned_order_offset,20260910,0.5528765362082481,0.5528765362082481,1,0,2026-06-30,2025-12-31,nonnegative_high,36,0.5436950585124818,0.009181477695766271,-0.5436950585124818,8.429953267785351e-05,0.009983848106061378,0.010068147638739255,True,False,False
annual_shared_offset,3754,2026-07-17,2026-07-27,0.01756245533441,2026,2026-06-30,learned_order_offset,20260910,0.508054785466941,0.508054785466941,1,1,2026-06-30,2025-12-31,negative_high,19,0.508054785466941,0.0,0.49194521453305895,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3759,2026-07-24,2026-08-03,-0.0202339761556519,2026,2026-06-30,learned_order_offset,20260910,0.5169961256143539,0.5169961256143539,1,0,2026-06-30,2025-12-31,negative_high,19,0.5169961256143539,0.0,-0.5169961256143539,0.0,0.0,0.0,False,False,False
annual_shared_offset,3764,2026-07-31,2026-08-10,0.0300318732435738,2026,2026-06-30,learned_order_offset,20260910,0.3614644685354211,0.3614644685354211,0,1,2026-06-30,2025-12-31,negative_high,19,0.3614644685354211,0.0,0.6385355314645789,0.0,-0.0,0.0,False,False,False
annual_shared_offset,3769,2026-08-07,2026-08-17,-0.0056482265760339,2026,2026-06-30,learned_order_offset,20260910,0.48135180455157167,0.48135180455157167,0,0,2026-06-30,2025-12-31,negative_high,19,0.48135180455157167,0.0,-0.48135180455157167,0.0,0.0,0.0,False,True,True
annual_shared_offset,3774,2026-08-14,2026-08-24,-0.0109860710402629,2026,2026-06-30,learned_order_offset,20260910,0.49538994348876286,0.49538994348876286,0,0,2026-06-30,2025-12-31,negative_high,19,0.49538994348876286,0.0,-0.49538994348876286,0.0,0.0,0.0,False,True,True
