window,method,seed,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
pooled_2015_2020,learned_persistence_interaction,20260910,261,0.524904214559387,0.47509578544061304,137,0.5236450268016677,0.5134099616858238,0.5593869731800766,78,59,56,68,0.548659916617034,0.2625115287250488,0.7220863828834191,0.4915331082885956,0.16406603986536447,-0.06785386489148099,0.0
pooled_2015_2020,learned_persistence_interaction,20260911,261,0.5478927203065134,0.4521072796934866,143,0.5488088147706969,0.49808429118773945,0.5593869731800766,79,64,51,67,0.5341274568195354,0.26417511694242707,0.7271764600544596,0.4980849000992727,0.14536232491808052,-0.061302073080803876,0.0
pooled_2015_2020,learned_persistence_interaction,20260912,261,0.5210727969348659,0.4789272030651341,136,0.5192972007147112,0.5172413793103449,0.5593869731800766,78,58,57,68,0.5326384752829065,0.26240412351554887,0.7221403390083477,0.5093994939550451,0.14622358373081756,-0.04998747922503144,0.0
pooled_2015_2020,learned_probe,20260910,261,0.5210727969348659,0.4789272030651341,136,0.5192972007147112,0.5172413793103449,0.5593869731800766,78,58,57,68,0.5455628350208458,0.2597447874481556,0.714479396445455,0.5028808460867642,0.15637374907655674,-0.056506127093312375,0.0
pooled_2015_2020,learned_probe,20260911,261,0.5517241379310345,0.4482758620689655,144,0.5466944609886837,0.5478927203065134,0.5593869731800766,86,58,57,60,0.5280524121500894,0.2607583769562587,0.7179686804539936,0.512851794172528,0.13268485399857863,-0.046535179007548555,0.0
pooled_2015_2020,learned_probe,20260912,261,0.5095785440613027,0.4904214559386973,133,0.5053305539011317,0.5363984674329502,0.5593869731800766,79,54,61,67,0.5361524717093508,0.25814777812015,0.711796555971994,0.5161772134339997,0.13547441582848674,-0.04320975974607688,0.0
pooled_2015_2020,learned_recent_additive,20260910,261,0.5210727969348659,0.4789272030651341,136,0.5072960095294818,0.6168582375478927,0.5593869731800766,91,45,70,55,0.5341870160810006,0.26820998224512765,0.7386942773269362,0.5518595470021144,0.1915755417219528,-0.007527426177962204,0.0
pooled_2015_2020,learned_recent_additive,20260911,261,0.5134099616858238,0.48659003831417624,134,0.49398451459201903,0.6628352490421456,0.5593869731800766,96,38,77,50,0.49356759976176295,0.2864941635204879,0.7881865396168851,0.5581728783384666,0.19088413690415434,-0.0012140948416099473,0.0
pooled_2015_2020,learned_recent_additive,20260912,261,0.5363984674329502,0.46360153256704983,140,0.5173019654556283,0.6628352490421456,0.5593869731800766,99,41,74,47,0.5039904705181656,0.27827531313928483,0.767904903534458,0.5781393280874526,0.18657646845947878,0.018752354907376034,0.0
pooled_2015_2020,learned_recent_interaction,20260910,261,0.5287356321839081,0.47126436781609193,138,0.514145324597975,0.6245210727969349,0.5593869731800766,93,45,70,53,0.5250744490768314,0.27085911563548254,0.7482108995623913,0.5568577230754334,0.1862516725503755,-0.0025292501046432214,0.0
pooled_2015_2020,learned_recent_interaction,20260911,261,0.5210727969348659,0.4789272030651341,136,0.5036033353186421,0.6475095785440613,0.5593869731800766,95,41,74,51,0.49106611078022633,0.28967616715048433,0.8000577575431602,0.5566281102290311,0.1949725804010895,-0.0027588629510454377,0.0
pooled_2015_2020,learned_recent_interaction,20260912,261,0.5478927203065134,0.4521072796934866,143,0.528499106611078,0.6666666666666666,0.5593869731800766,101,42,73,45,0.5111375818939845,0.28133006525343146,0.7796067732013781,0.5779834936061837,0.19969243664210037,0.018596520426107155,0.0
pooled_2015_2020,learned_relativevol_interaction,20260910,261,0.5363984674329502,0.46360153256704983,140,0.5348421679571174,0.5172413793103449,0.5593869731800766,80,60,55,66,0.5438356164383562,0.2643166895519553,0.7264242885726959,0.4936104521971071,0.17159475740799435,-0.06577652098296949,0.0
pooled_2015_2020,learned_relativevol_interaction,20260911,261,0.524904214559387,0.47509578544061304,137,0.5273377010125074,0.4827586206896552,0.5593869731800766,74,63,52,72,0.5214413341274569,0.2692109358788644,0.7386657822677941,0.49501780847929006,0.1510761098200062,-0.06436916470078652,0.0
pooled_2015_2020,learned_relativevol_interaction,20260912,261,0.5057471264367817,0.4942528735632184,132,0.5055985705777248,0.5019157088122606,0.5593869731800766,74,58,57,72,0.5325193567599762,0.2624872588291631,0.722528801178217,0.5073296219320348,0.145076070013829,-0.05205735124804178,0.0
pooled_2015_2020,learned_vol_interaction,20260910,261,0.5287356321839081,0.47126436781609193,138,0.5261465157832043,0.524904214559387,0.5593869731800766,80,58,57,66,0.5448481238832639,0.2599255177107752,0.7157185993715208,0.49700671148831105,0.15919280856597837,-0.062380261691765526,0.0
pooled_2015_2020,learned_vol_interaction,20260911,261,0.5210727969348659,0.4789272030651341,136,0.5248362120309709,0.47126436781609193,0.5593869731800766,72,64,51,74,0.5259082787373437,0.26843617177643453,0.7381035261117551,0.4976742446800876,0.14825407718775352,-0.06171272849998899,0.0
pooled_2015_2020,learned_vol_interaction,20260912,261,0.5440613026819924,0.4559386973180077,142,0.5398451459201905,0.5402298850574713,0.5593869731800766,84,58,57,62,0.5368076235854675,0.26268545045166164,0.7237150345358809,0.5137781486201907,0.15146362773779123,-0.04560882455988591,0.0
pooled_2015_2020,native_mse,20260910,261,0.5287356321839081,0.47126436781609193,138,0.5279928528886242,0.5095785440613027,0.5593869731800766,78,60,55,68,0.5515783204288267,,,,,,
pooled_2015_2020,native_mse,20260911,261,0.5210727969348659,0.4789272030651341,136,0.5054496724240619,0.632183908045977,0.5593869731800766,93,43,72,53,0.5155449672424062,,,,,,
pooled_2015_2020,native_mse,20260912,261,0.5555555555555556,0.4444444444444444,145,0.5279630732578916,0.735632183908046,0.5593869731800766,111,34,81,35,0.5368076235854675,,,,,,
