job,method,cutoff,seed,coordinate,coefficient,trainable,block
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,20,0.14335773146449493,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,21,0.18813754620876658,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,22,-0.043770799276283585,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,23,-0.16596321004994125,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,24,0.02065269543888875,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,25,-0.1254121421059698,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,26,-0.036908638870201814,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,27,0.03403322790701223,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,28,0.04627599877205595,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,29,-0.049102013670969655,False,original_interaction
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,30,0.038747624931045783,True,order_interaction
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,31,0.09258431859593347,False,intercept
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,0,0.12190529682869157,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,1,0.2766062049975485,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,2,0.034680355692638144,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,3,-0.011273077410337767,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,4,0.14810359871565842,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,5,-0.08550939757411696,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,6,-0.02701825165792206,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,7,-0.04894955340869631,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,8,-0.004487703776863407,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,9,0.07539250065963303,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,10,-0.014958886260640852,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,11,0.05231017435988803,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,12,-0.09288459803193438,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,13,-0.1817485128232089,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,14,0.128412949908579,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,15,0.04287101004004779,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,16,-0.18434712222350277,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,17,0.018581330030731393,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,18,-0.006288642356300313,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,19,-0.058319085551948355,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,20,-0.050041655368670473,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,21,0.16560082499247045,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,22,-0.05829810980233842,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,23,-0.0504894272299222,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,24,0.2241167996296607,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,25,-0.030094714088230307,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,26,0.007989404644836233,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,27,0.06992570249782194,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,28,-0.031092835284761245,False,parent
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,29,-0.04212577872850956,False,original_interaction
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,30,0.08025972401347384,True,order_interaction
learned_order_offset_2019-12-31_20260911,learned_order_offset,2019-12-31,20260911,31,0.10001323855430852,False,intercept
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,0,0.06652506823793818,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,1,0.16441345675239055,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,2,0.0021135018775275396,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,3,0.004384487306605353,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,4,-0.01202015722355898,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,5,0.039557061041301696,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,6,0.022028923264062,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,7,-0.013044617263911311,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,8,0.0413085021084936,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,9,0.09566213882864723,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,10,-0.03946104057549734,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,11,0.03758203845503036,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,12,0.0635173714574633,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,13,0.030299121147208254,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,14,0.0641905418037389,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,15,0.1638037249395907,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,16,0.17638861016867244,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,17,-0.20367642937928915,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,18,0.08953156767506087,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,19,-0.24642261281447847,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,20,0.1457530214945455,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,21,0.03392766077848026,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,22,-0.07755211387486255,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,23,-0.03614764666128345,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,24,0.10322386642385202,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,25,-0.11043509018081285,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,26,-0.06983729640695735,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,27,0.16048437280553846,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,28,0.04626973741107608,False,parent
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,29,0.01857824397273338,False,original_interaction
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,30,0.04301621271123787,True,order_interaction
learned_order_offset_2019-12-31_20260912,learned_order_offset,2019-12-31,20260912,31,0.0955776529159046,False,intercept
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,0,-0.023502540008456124,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,1,-0.2988203855774515,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,2,-0.10223235110985844,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,3,0.2855864723193474,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,4,-0.004014542480374386,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,5,-0.07877617248365691,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,6,-0.15967993123681493,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,7,0.1378460853784443,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,8,0.25287888377108797,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,9,-0.18103660425178889,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,10,-0.08274093562112812,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,11,0.26817038694696343,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,12,0.10614188114074233,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,13,-0.006353595472353623,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,14,0.1642991572818463,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,15,-0.31594707284983736,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,16,0.04226953931793022,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,17,0.0003461729602444112,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,18,-0.2504075953085279,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,19,0.009085489757670099,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,20,-0.14894492917681046,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,21,-0.022359655424222337,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,22,-0.23033723441717383,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,23,0.032167072808948996,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,24,0.4127726518591845,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,25,0.28598469353053324,False,parent
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,26,0.032712780092514764,False,original_interaction
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,27,0.05501788787909789,True,order_interaction
raw_order_offset_2014-12-31_-1,raw_order_offset,2014-12-31,-1,28,-0.025272184099384868,False,intercept
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,0,0.011827873569489158,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,1,-0.21288669344711525,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,2,-0.09204439545801665,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,3,0.11984366900035773,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,4,0.004569574559397997,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,5,-0.05420092314171086,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,6,-0.13371755860392914,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,7,-0.005949345232755347,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,8,0.23214399101026822,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,9,-0.0893451310720594,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,10,-0.049326484409483604,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,11,0.36238079401775025,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,12,0.0466475325258954,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,13,-0.028289080706214075,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,14,0.21917360148350207,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,15,-0.3316709892040112,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,16,0.043044493403061414,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,17,0.1329194641698329,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,18,-0.15760509580714627,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,19,-0.11219180959397447,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,20,-0.09647533562115718,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,21,0.027992273335255075,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,22,-0.22413316107343143,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,23,0.023288899404513556,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,24,0.3348443005488595,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,25,0.2850020658499232,False,parent
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,26,0.0713187329704232,False,original_interaction
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,27,0.04108597272386382,True,order_interaction
raw_order_offset_2015-12-31_-1,raw_order_offset,2015-12-31,-1,28,0.01941342396521633,False,intercept
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,0,-0.05664813388548057,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,1,-0.24055324627720404,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,2,-0.059687844226315574,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,3,0.10191994291898945,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,4,0.013726524212534577,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,5,-0.0007761619260879719,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,6,-0.16947595133599597,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,7,-0.03841621351740859,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,8,0.2590132554437716,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,9,-0.04790757448634423,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,10,-0.07217595703295969,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,11,0.2699326390816431,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,12,0.1751877145782272,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,13,-0.05511659491030719,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,14,0.16943528088692406,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,15,-0.3128253293857517,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,16,0.14243760390389756,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,17,0.10786461188234618,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,18,-0.14477116247712984,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,19,-0.21141534906272705,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,20,-0.0625999845572296,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,21,0.09923659140137711,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,22,-0.21876001689566626,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,23,-0.13569605186205014,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,24,0.32863447427676884,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,25,0.2869806022804788,False,parent
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,26,0.042093150798506604,False,original_interaction
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,27,0.049587806668299685,True,order_interaction
raw_order_offset_2016-12-31_-1,raw_order_offset,2016-12-31,-1,28,0.030017266732636855,False,intercept
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,0,0.003601469203226457,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,1,-0.2218927704838845,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,2,-0.09431114614354212,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,3,0.12468972052639993,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,4,0.056107861655037596,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,5,0.033794255795927854,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,6,-0.1701285159548515,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,7,-0.024068495627115747,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,8,0.27486793290620687,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,9,-0.041839503059372,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,10,-0.033938684861168064,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,11,0.17421963027502632,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,12,0.16247716459422945,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,13,-0.04770462130173382,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,14,0.03522075956504274,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,15,-0.2557605769941353,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,16,0.1153353630065582,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,17,0.1262873072613384,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,18,-0.10667126587426011,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,19,-0.2236460724494647,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,20,-0.152016954830551,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,21,-0.028963442853074894,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,22,-0.022397888876974043,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,23,-0.18431838494863712,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,24,0.19504782578066235,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,25,0.18046972473341902,False,parent
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,26,0.06122591391772731,False,original_interaction
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,27,0.0949653762897994,True,order_interaction
raw_order_offset_2017-12-31_-1,raw_order_offset,2017-12-31,-1,28,0.08270004304161523,False,intercept
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,0,-0.020917429327103387,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,1,-0.2709907952057848,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,2,-0.127656340409452,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,3,0.1489926698721255,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,4,0.09476198347670271,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,5,0.12300003101875755,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,6,-0.14379509712690636,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,7,-0.07679909799545598,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,8,0.33665234273651345,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,9,-0.04710156754126601,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,10,-0.07549365336743581,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,11,0.09462942867722417,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,12,0.15473435488702666,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,13,0.01109451357555375,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,14,0.03707777417171717,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,15,-0.3040589287278216,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,16,0.0038767837788108344,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,17,0.13509772398116462,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,18,-0.09042901772664005,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,19,-0.19889279420603978,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,20,-0.09415630380261601,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,21,-0.030255836813272985,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,22,0.005751316310670903,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,23,-0.1102437135713497,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,24,0.1343443907116824,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,25,0.21192099310381093,False,parent
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,26,0.007918740413037069,False,original_interaction
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,27,0.0773202907001991,True,order_interaction
raw_order_offset_2018-12-31_-1,raw_order_offset,2018-12-31,-1,28,0.04619977141279441,False,intercept
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,0,-0.018470638615199167,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,1,-0.21057013883472672,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,2,-0.11743500512722475,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,3,0.14570762494138928,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,4,0.061728121495266186,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,5,0.1582613487177686,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,6,-0.1630173692306745,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,7,-0.07153973833488488,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,8,0.30866371873615533,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,9,-0.025871628944757037,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,10,-0.12113342441759109,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,11,0.05900758466007922,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,12,0.1704296386278241,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,13,-0.011711749799120751,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,14,0.027767315253634357,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,15,-0.19329836602422934,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,16,0.06505984509366332,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,17,0.04766992294635803,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,18,-0.17395000735588126,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,19,-0.16874934886521048,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,20,-0.051320186886631515,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,21,0.14635703711070708,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,22,-0.02329984452977787,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,23,-0.1856104736001466,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,24,0.11174090079827392,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,25,0.16488380171259326,False,parent
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,26,-0.03394007555714344,False,original_interaction
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,27,0.02515003774053726,True,order_interaction
raw_order_offset_2019-12-31_-1,raw_order_offset,2019-12-31,-1,28,0.08752476470725042,False,intercept
