job,method,cutoff,seed,row_index,date,order_feature,refitted_base_logit,original_interaction_logit,order_interaction_logit,logit
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2044,2019-06-28,0.08001673677748926,-0.5548550145997038,9.843901508989873e-05,0.009924514831080216,-0.5448320607535337
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2049,2019-07-05,-0.2489957366980766,0.19191699625506192,-6.454342776624613e-05,-0.030883062484885114,0.16096939034241042
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2054,2019-07-12,0.35637208283634736,-0.739353217876099,0.004180153122870721,0.04420100298925554,-0.6909720617639727
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2059,2019-07-19,0.5594490165069064,0.042334902092779854,0.0054589626004938946,0.06938873397194104,0.1171825986652148
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2064,2019-07-26,1.1526918883304187,0.5423825776560082,0.010462124013346619,0.14296893627658452,0.6958136379459394
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2069,2019-08-02,1.2058982458761969,0.4430842069679401,0.007552502157440162,0.14956814671476107,0.6002048558401414
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2074,2019-08-09,0.2449260354984183,-0.4084978947475235,-0.015659339668576272,0.03037829546312578,-0.39377893895297417
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2079,2019-08-16,-1.3912827013125935,-0.8544800748099696,-0.021170543761338808,-0.1725614710057342,-1.0482120895770426
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2084,2019-08-23,-2.1403771609630264,-1.5494506819733833,-0.021165058800358842,-0.26547202164908695,-1.8360877624228293
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2089,2019-08-30,-0.229429075957198,-0.09128520919748231,-0.013725939431830796,-0.02845620002412809,-0.13346734865344118
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2094,2019-09-06,-0.9426238437110965,-1.1265871090012354,-0.01927009552423982,-0.11691409439821644,-1.2627712989236914
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2103,2019-09-20,-0.532611665622851,-0.518722932824859,-0.018103779749962006,-0.06606008427186177,-0.602886796846683
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2108,2019-09-27,-0.9863058364536766,-1.6098151019311329,-0.04932079288084916,-0.122331993231437,-1.7814678880434192
learned_order_shrink4_2018-12-31_20260911,learned_order_shrink4,2018-12-31,20260911,2113,2019-10-11,-0.1723985624337155,-0.6188508888579421,-0.016906498359566882,-0.021382677657652966,-0.657140064875162
