history,cutoff,method,seed,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,offset,annual_probability,probability,actual_up
monthly_state_ungated,2021-03-31,learned_order_extension,20260912,2473,2021-04-02,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5661836120897463,0.5661836120897463,0
monthly_state_ungated,2021-03-31,learned_order_extension,20260912,2477,2021-04-09,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.687046194737299,0.687046194737299,0
monthly_state_ungated,2021-03-31,learned_order_extension,20260912,2482,2021-04-16,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6079705501613304,0.6079705501613304,1
monthly_state_ungated,2021-03-31,learned_order_extension,20260912,2487,2021-04-23,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7001630679827717,0.7001630679827717,0
monthly_state_ungated,2021-03-31,learned_order_extension,20260912,2492,2021-04-30,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.4918375430018398,0.4918375430018398,0
monthly_state_validated,2021-03-31,learned_order_offset,20260910,2473,2021-04-02,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5601705309594638,0.5601705309594638,0
monthly_state_validated,2021-03-31,learned_order_offset,20260910,2477,2021-04-09,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7179682807976931,0.7179682807976931,0
monthly_state_validated,2021-03-31,learned_order_offset,20260910,2482,2021-04-16,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6306810809758883,0.6306810809758883,1
monthly_state_validated,2021-03-31,learned_order_offset,20260910,2487,2021-04-23,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7206078147510746,0.7206078147510746,0
monthly_state_validated,2021-03-31,learned_order_offset,20260910,2492,2021-04-30,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.7081889914509276,0.7081889914509276,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260910,2473,2021-04-02,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5601705309594638,0.5601705309594638,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260910,2477,2021-04-09,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7179682807976931,0.7179682807976931,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260910,2482,2021-04-16,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6306810809758883,0.6306810809758883,1
monthly_state_ungated,2021-03-31,learned_order_offset,20260910,2487,2021-04-23,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7206078147510746,0.7206078147510746,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260910,2492,2021-04-30,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.7081889914509276,0.7081889914509276,0
monthly_state_validated,2021-03-31,learned_order_offset,20260911,2473,2021-04-02,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6426571671723265,0.6426571671723265,0
monthly_state_validated,2021-03-31,learned_order_offset,20260911,2477,2021-04-09,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5170676205088839,0.5170676205088839,0
monthly_state_validated,2021-03-31,learned_order_offset,20260911,2482,2021-04-16,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.45037422792655746,0.45037422792655746,1
monthly_state_validated,2021-03-31,learned_order_offset,20260911,2487,2021-04-23,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5047827959577951,0.5047827959577951,0
monthly_state_validated,2021-03-31,learned_order_offset,20260911,2492,2021-04-30,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.7084828106212467,0.7084828106212467,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260911,2473,2021-04-02,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6426571671723265,0.6426571671723265,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260911,2477,2021-04-09,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5170676205088839,0.5170676205088839,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260911,2482,2021-04-16,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.45037422792655746,0.45037422792655746,1
monthly_state_ungated,2021-03-31,learned_order_offset,20260911,2487,2021-04-23,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5047827959577951,0.5047827959577951,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260911,2492,2021-04-30,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.7084828106212467,0.7084828106212467,0
monthly_state_validated,2021-03-31,learned_order_offset,20260912,2473,2021-04-02,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.566102470284805,0.566102470284805,0
monthly_state_validated,2021-03-31,learned_order_offset,20260912,2477,2021-04-09,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6869015293782829,0.6869015293782829,0
monthly_state_validated,2021-03-31,learned_order_offset,20260912,2482,2021-04-16,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6078000978596377,0.6078000978596377,1
monthly_state_validated,2021-03-31,learned_order_offset,20260912,2487,2021-04-23,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6999268378054232,0.6999268378054232,0
monthly_state_validated,2021-03-31,learned_order_offset,20260912,2492,2021-04-30,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.49168441153382075,0.49168441153382075,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260912,2473,2021-04-02,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.566102470284805,0.566102470284805,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260912,2477,2021-04-09,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6869015293782829,0.6869015293782829,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260912,2482,2021-04-16,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6078000978596377,0.6078000978596377,1
monthly_state_ungated,2021-03-31,learned_order_offset,20260912,2487,2021-04-23,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6999268378054232,0.6999268378054232,0
monthly_state_ungated,2021-03-31,learned_order_offset,20260912,2492,2021-04-30,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.49168441153382075,0.49168441153382075,0
monthly_state_validated,2021-04-30,learned_market,20260910,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.707143295820497,0.707143295820497,1
monthly_state_validated,2021-04-30,learned_market,20260910,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6297830216175037,0.6297830216175037,1
monthly_state_validated,2021-04-30,learned_market,20260910,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6135561076345685,0.6135561076345685,1
monthly_state_validated,2021-04-30,learned_market,20260910,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5954545940650008,0.5954545940650008,0
monthly_state_ungated,2021-04-30,learned_market,20260910,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.707143295820497,0.707143295820497,1
monthly_state_ungated,2021-04-30,learned_market,20260910,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6297830216175037,0.6297830216175037,1
monthly_state_ungated,2021-04-30,learned_market,20260910,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6135561076345685,0.6135561076345685,1
monthly_state_ungated,2021-04-30,learned_market,20260910,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5954545940650008,0.5954545940650008,0
monthly_state_validated,2021-04-30,learned_market,20260911,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7605988126578928,0.7605988126578928,1
monthly_state_validated,2021-04-30,learned_market,20260911,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.431899455562366,0.431899455562366,1
monthly_state_validated,2021-04-30,learned_market,20260911,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6176291390559848,0.6176291390559848,1
monthly_state_validated,2021-04-30,learned_market,20260911,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5529696066128726,0.5529696066128726,0
monthly_state_ungated,2021-04-30,learned_market,20260911,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7605988126578928,0.7605988126578928,1
monthly_state_ungated,2021-04-30,learned_market,20260911,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.431899455562366,0.431899455562366,1
monthly_state_ungated,2021-04-30,learned_market,20260911,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6176291390559848,0.6176291390559848,1
monthly_state_ungated,2021-04-30,learned_market,20260911,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5529696066128726,0.5529696066128726,0
monthly_state_validated,2021-04-30,learned_market,20260912,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5923668300862341,0.5923668300862341,1
monthly_state_validated,2021-04-30,learned_market,20260912,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5283594579480488,0.5283594579480488,1
monthly_state_validated,2021-04-30,learned_market,20260912,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6202700684440092,0.6202700684440092,1
monthly_state_validated,2021-04-30,learned_market,20260912,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5014076959249572,0.5014076959249572,0
monthly_state_ungated,2021-04-30,learned_market,20260912,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5923668300862341,0.5923668300862341,1
monthly_state_ungated,2021-04-30,learned_market,20260912,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5283594579480488,0.5283594579480488,1
monthly_state_ungated,2021-04-30,learned_market,20260912,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6202700684440092,0.6202700684440092,1
monthly_state_ungated,2021-04-30,learned_market,20260912,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5014076959249572,0.5014076959249572,0
monthly_state_validated,2021-04-30,learned_vol_interaction,20260910,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7158017585661451,0.7158017585661451,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260910,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6694091341375065,0.6694091341375065,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260910,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.636918321286237,0.636918321286237,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260910,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5964746009268665,0.5964746009268665,0
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260910,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7158017585661451,0.7158017585661451,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260910,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6694091341375065,0.6694091341375065,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260910,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.636918321286237,0.636918321286237,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260910,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5964746009268665,0.5964746009268665,0
monthly_state_validated,2021-04-30,learned_vol_interaction,20260911,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.754839297520103,0.754839297520103,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260911,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.43398865323186975,0.43398865323186975,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260911,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6023590417130459,0.6023590417130459,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260911,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5524495113584302,0.5524495113584302,0
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260911,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.754839297520103,0.754839297520103,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260911,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.43398865323186975,0.43398865323186975,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260911,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6023590417130459,0.6023590417130459,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260911,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5524495113584302,0.5524495113584302,0
monthly_state_validated,2021-04-30,learned_vol_interaction,20260912,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5936076847954643,0.5936076847954643,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260912,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5260594519724338,0.5260594519724338,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260912,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6194700609717307,0.6194700609717307,1
monthly_state_validated,2021-04-30,learned_vol_interaction,20260912,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.4999311238130264,0.4999311238130264,0
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260912,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5936076847954643,0.5936076847954643,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260912,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5260594519724338,0.5260594519724338,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260912,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6194700609717307,0.6194700609717307,1
monthly_state_ungated,2021-04-30,learned_vol_interaction,20260912,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.4999311238130264,0.4999311238130264,0
monthly_state_validated,2021-04-30,learned_order_extension,20260910,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7249150404118895,0.7249150404118895,1
monthly_state_validated,2021-04-30,learned_order_extension,20260910,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6698431717025706,0.6698431717025706,1
monthly_state_validated,2021-04-30,learned_order_extension,20260910,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.637226950963881,0.637226950963881,1
monthly_state_validated,2021-04-30,learned_order_extension,20260910,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5886282988716269,0.5886282988716269,0
monthly_state_ungated,2021-04-30,learned_order_extension,20260910,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7249150404118895,0.7249150404118895,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260910,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6698431717025706,0.6698431717025706,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260910,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.637226950963881,0.637226950963881,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260910,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5886282988716269,0.5886282988716269,0
monthly_state_validated,2021-04-30,learned_order_extension,20260911,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7808980561683019,0.7808980561683019,1
monthly_state_validated,2021-04-30,learned_order_extension,20260911,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.39413011936164705,0.39413011936164705,1
monthly_state_validated,2021-04-30,learned_order_extension,20260911,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6034561668947356,0.6034561668947356,1
monthly_state_validated,2021-04-30,learned_order_extension,20260911,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5608652950070303,0.5608652950070303,0
monthly_state_ungated,2021-04-30,learned_order_extension,20260911,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7808980561683019,0.7808980561683019,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260911,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.39413011936164705,0.39413011936164705,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260911,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6034561668947356,0.6034561668947356,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260911,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5608652950070303,0.5608652950070303,0
monthly_state_validated,2021-04-30,learned_order_extension,20260912,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5924909504537539,0.5924909504537539,1
monthly_state_validated,2021-04-30,learned_order_extension,20260912,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5211782975246303,0.5211782975246303,1
monthly_state_validated,2021-04-30,learned_order_extension,20260912,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6201148626993727,0.6201148626993727,1
monthly_state_validated,2021-04-30,learned_order_extension,20260912,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.49912386449059004,0.49912386449059004,0
monthly_state_ungated,2021-04-30,learned_order_extension,20260912,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5924909504537539,0.5924909504537539,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260912,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5211782975246303,0.5211782975246303,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260912,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6201148626993727,0.6201148626993727,1
monthly_state_ungated,2021-04-30,learned_order_extension,20260912,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.49912386449059004,0.49912386449059004,0
monthly_state_validated,2021-04-30,learned_order_offset,20260910,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7251521525843039,0.7251521525843039,1
monthly_state_validated,2021-04-30,learned_order_offset,20260910,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6694154575019221,0.6694154575019221,1
monthly_state_validated,2021-04-30,learned_order_offset,20260910,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6371708245860618,0.6371708245860618,1
monthly_state_validated,2021-04-30,learned_order_offset,20260910,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5888200734182478,0.5888200734182478,0
monthly_state_ungated,2021-04-30,learned_order_offset,20260910,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7251521525843039,0.7251521525843039,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260910,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.6694154575019221,0.6694154575019221,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260910,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6371708245860618,0.6371708245860618,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260910,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5888200734182478,0.5888200734182478,0
monthly_state_validated,2021-04-30,learned_order_offset,20260911,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7798146116297984,0.7798146116297984,1
monthly_state_validated,2021-04-30,learned_order_offset,20260911,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.39380849753299824,0.39380849753299824,1
monthly_state_validated,2021-04-30,learned_order_offset,20260911,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6027515999296177,0.6027515999296177,1
monthly_state_validated,2021-04-30,learned_order_offset,20260911,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5597480832986254,0.5597480832986254,0
monthly_state_ungated,2021-04-30,learned_order_offset,20260911,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.7798146116297984,0.7798146116297984,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260911,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.39380849753299824,0.39380849753299824,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260911,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6027515999296177,0.6027515999296177,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260911,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5597480832986254,0.5597480832986254,0
monthly_state_validated,2021-04-30,learned_order_offset,20260912,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5919092456876717,0.5919092456876717,1
monthly_state_validated,2021-04-30,learned_order_offset,20260912,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5203594988625989,0.5203594988625989,1
monthly_state_validated,2021-04-30,learned_order_offset,20260912,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6196299438561572,0.6196299438561572,1
monthly_state_validated,2021-04-30,learned_order_offset,20260912,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.498513660109647,0.498513660109647,0
monthly_state_ungated,2021-04-30,learned_order_offset,20260912,2494,2021-05-07,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5919092456876717,0.5919092456876717,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260912,2499,2021-05-14,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.5203594988625989,0.5203594988625989,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260912,2504,2021-05-21,negative_low,state,negative_low,False,False,insufficient_history,0.0,0.6196299438561572,0.6196299438561572,1
monthly_state_ungated,2021-04-30,learned_order_offset,20260912,2509,2021-05-28,negative_high,state,negative_high,False,False,insufficient_history,0.0,0.498513660109647,0.498513660109647,0
monthly_state_validated,2021-05-31,learned_market,20260910,2514,2021-06-04,nonnegative_high,state,nonnegative_high,False,False,insufficient_history,0.0,0.5021950734156202,0.5021950734156202,0
monthly_state_validated,2021-05-31,learned_market,20260910,2519,2021-06-11,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.35343278398049977,0.35343278398049977,0
monthly_state_validated,2021-05-31,learned_market,20260910,2523,2021-06-18,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.3221586033468014,0.3221586033468014,1
monthly_state_validated,2021-05-31,learned_market,20260910,2528,2021-06-25,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.4336393441432385,0.4336393441432385,0
monthly_state_ungated,2021-05-31,learned_market,20260910,2514,2021-06-04,nonnegative_high,state,nonnegative_high,False,False,insufficient_history,0.0,0.5021950734156202,0.5021950734156202,0
monthly_state_ungated,2021-05-31,learned_market,20260910,2519,2021-06-11,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.35343278398049977,0.35343278398049977,0
monthly_state_ungated,2021-05-31,learned_market,20260910,2523,2021-06-18,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.3221586033468014,0.3221586033468014,1
monthly_state_ungated,2021-05-31,learned_market,20260910,2528,2021-06-25,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.4336393441432385,0.4336393441432385,0
monthly_state_validated,2021-05-31,learned_market,20260911,2514,2021-06-04,nonnegative_high,state,nonnegative_high,False,False,insufficient_history,0.0,0.43021338956165145,0.43021338956165145,0
monthly_state_validated,2021-05-31,learned_market,20260911,2519,2021-06-11,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.23588261601608784,0.23588261601608784,0
monthly_state_validated,2021-05-31,learned_market,20260911,2523,2021-06-18,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.4400528193036787,0.4400528193036787,1
monthly_state_validated,2021-05-31,learned_market,20260911,2528,2021-06-25,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.398327544114051,0.398327544114051,0
monthly_state_ungated,2021-05-31,learned_market,20260911,2514,2021-06-04,nonnegative_high,state,nonnegative_high,False,False,insufficient_history,0.0,0.43021338956165145,0.43021338956165145,0
monthly_state_ungated,2021-05-31,learned_market,20260911,2519,2021-06-11,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.23588261601608784,0.23588261601608784,0
monthly_state_ungated,2021-05-31,learned_market,20260911,2523,2021-06-18,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.4400528193036787,0.4400528193036787,1
monthly_state_ungated,2021-05-31,learned_market,20260911,2528,2021-06-25,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.398327544114051,0.398327544114051,0
monthly_state_validated,2021-05-31,learned_market,20260912,2514,2021-06-04,nonnegative_high,state,nonnegative_high,False,False,insufficient_history,0.0,0.32971545266050545,0.32971545266050545,0
monthly_state_validated,2021-05-31,learned_market,20260912,2519,2021-06-11,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.4358470115181578,0.4358470115181578,0
monthly_state_validated,2021-05-31,learned_market,20260912,2523,2021-06-18,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.39660974147357,0.39660974147357,1
monthly_state_validated,2021-05-31,learned_market,20260912,2528,2021-06-25,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.2996275446219084,0.2996275446219084,0
monthly_state_ungated,2021-05-31,learned_market,20260912,2514,2021-06-04,nonnegative_high,state,nonnegative_high,False,False,insufficient_history,0.0,0.32971545266050545,0.32971545266050545,0
monthly_state_ungated,2021-05-31,learned_market,20260912,2519,2021-06-11,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.4358470115181578,0.4358470115181578,0
monthly_state_ungated,2021-05-31,learned_market,20260912,2523,2021-06-18,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.39660974147357,0.39660974147357,1
monthly_state_ungated,2021-05-31,learned_market,20260912,2528,2021-06-25,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.2996275446219084,0.2996275446219084,0
monthly_state_validated,2021-05-31,learned_vol_interaction,20260910,2514,2021-06-04,nonnegative_high,state,nonnegative_high,False,False,insufficient_history,0.0,0.4714551199386704,0.4714551199386704,0
monthly_state_validated,2021-05-31,learned_vol_interaction,20260910,2519,2021-06-11,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.2976695737938547,0.2976695737938547,0
monthly_state_validated,2021-05-31,learned_vol_interaction,20260910,2523,2021-06-18,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.2852455047514334,0.2852455047514334,1
monthly_state_validated,2021-05-31,learned_vol_interaction,20260910,2528,2021-06-25,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.36967907658300214,0.36967907658300214,0
monthly_state_ungated,2021-05-31,learned_vol_interaction,20260910,2514,2021-06-04,nonnegative_high,state,nonnegative_high,False,False,insufficient_history,0.0,0.4714551199386704,0.4714551199386704,0
monthly_state_ungated,2021-05-31,learned_vol_interaction,20260910,2519,2021-06-11,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.2976695737938547,0.2976695737938547,0
monthly_state_ungated,2021-05-31,learned_vol_interaction,20260910,2523,2021-06-18,nonnegative_low,state,nonnegative_low,False,False,insufficient_history,0.0,0.2852455047514334,0.2852455047514334,1
