history,method,row_index,date,year,cutoff,state,action,original_accepted,original_reason,retention_reason,source_cutoff,expiry,source_age_days,used_retained_source,probability,annual_probability,monthly_probability,quarterly_probability,actual_up,changed_vs_annual,changed_vs_monthly,changed_vs_quarterly,case_vs_annual,case_vs_monthly,case_vs_quarterly,brier_vs_annual,brier_vs_monthly,brier_vs_quarterly
monthly_state_retained,learned_market,3744,2026-07-03,2026,2026-06-30,nonnegative_high,fresh,True,accepted,accepted_current,2026-06-30,2026-09-30,3.0,False,0.5066414565297224,0.48961299180420353,0.5066414565297224,0.5066414565297224,0,True,False,False,regression,stable_wrong,stable_wrong,0.016964683731095498,0.0,0.0
monthly_state_retained,learned_market,3749,2026-07-10,2026,2026-06-30,nonnegative_high,fresh,True,accepted,accepted_current,2026-06-30,2026-09-30,10.0,False,0.5278622907262521,0.5112169662397662,0.5278622907262521,0.5278622907262521,0,True,False,False,stable_wrong,stable_wrong,stable_wrong,0.017295811399376082,0.0,0.0
monthly_state_retained,learned_market,3754,2026-07-17,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.48034056980630435,0.48034056980630435,0.48034056980630435,0.48034056980630435,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,3759,2026-07-24,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.4855896136257898,0.4855896136257898,0.4855896136257898,0.4855896136257898,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,3764,2026-07-31,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.3968670895698036,0.3968670895698036,0.3968670895698036,0.3968670895698036,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,3744,2026-07-03,2026,2026-06-30,nonnegative_high,fresh,True,accepted,accepted_current,2026-06-30,2026-09-30,3.0,False,0.5213130839563369,0.5038865328449936,0.5213130839563369,0.5213130839563369,0,True,False,False,stable_wrong,stable_wrong,stable_wrong,0.017865693521517956,0.0,0.0
monthly_state_retained,learned_vol_interaction,3749,2026-07-10,2026,2026-06-30,nonnegative_high,fresh,True,accepted,accepted_current,2026-06-30,2026-09-30,10.0,False,0.5367135773794472,0.5195808604757605,0.5367135773794472,0.5367135773794472,0,True,False,False,stable_wrong,stable_wrong,stable_wrong,0.018097193570712267,0.0,0.0
monthly_state_retained,learned_vol_interaction,3754,2026-07-17,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.5034608715693253,0.5034608715693253,0.5034608715693253,0.5034608715693253,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,3759,2026-07-24,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.5066012528157487,0.5066012528157487,0.5066012528157487,0.5066012528157487,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,3764,2026-07-31,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.4138800685574248,0.4138800685574248,0.4138800685574248,0.4138800685574248,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,3744,2026-07-03,2026,2026-06-30,nonnegative_high,fallback,False,direction_worse,cleared_direction_worse,,,,False,0.49019228952696475,0.49019228952696475,0.49019228952696475,0.49019228952696475,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,3749,2026-07-10,2026,2026-06-30,nonnegative_high,fallback,False,direction_worse,cleared_direction_worse,,,,False,0.4838752558028981,0.4838752558028981,0.4838752558028981,0.4838752558028981,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,3754,2026-07-17,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.48324475733931876,0.48324475733931876,0.48324475733931876,0.48324475733931876,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,3759,2026-07-24,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.486574276555423,0.486574276555423,0.486574276555423,0.486574276555423,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,3764,2026-07-31,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.42545717214675055,0.42545717214675055,0.42545717214675055,0.42545717214675055,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,3744,2026-07-03,2026,2026-06-30,nonnegative_high,fallback,False,direction_worse,cleared_direction_worse,,,,False,0.4899947842704179,0.4899947842704179,0.4899947842704179,0.4899947842704179,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,3749,2026-07-10,2026,2026-06-30,nonnegative_high,fallback,False,direction_worse,cleared_direction_worse,,,,False,0.48332989719207314,0.48332989719207314,0.48332989719207314,0.48332989719207314,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,3754,2026-07-17,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.4828431648821933,0.4828431648821933,0.4828431648821933,0.4828431648821933,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,3759,2026-07-24,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.48604553906921294,0.48604553906921294,0.48604553906921294,0.48604553906921294,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,3764,2026-07-31,2026,2026-06-30,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.4256339199295458,0.4256339199295458,0.4256339199295458,0.4256339199295458,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,3769,2026-08-07,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.4499577215063888,0.4499577215063888,0.4499577215063888,0.4499577215063888,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,3774,2026-08-14,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.48837964453678734,0.48837964453678734,0.48837964453678734,0.48837964453678734,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,3779,2026-08-21,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.5212932595922709,0.5212932595922709,0.5212932595922709,0.5212932595922709,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,3769,2026-08-07,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.45100630203211517,0.45100630203211517,0.45100630203211517,0.45100630203211517,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,3774,2026-08-14,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.4863994421459692,0.4863994421459692,0.4863994421459692,0.4863994421459692,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,3779,2026-08-21,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.5208548441545787,0.5208548441545787,0.5208548441545787,0.5208548441545787,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,3769,2026-08-07,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.4240773181549858,0.4240773181549858,0.4240773181549858,0.4240773181549858,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,3774,2026-08-14,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.47911008879014627,0.47911008879014627,0.47911008879014627,0.47911008879014627,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,3779,2026-08-21,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.5012573968171736,0.5012573968171736,0.5012573968171736,0.5012573968171736,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,3769,2026-08-07,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.423905703819994,0.423905703819994,0.423905703819994,0.423905703819994,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,3774,2026-08-14,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.4792330760731214,0.4792330760731214,0.4792330760731214,0.4792330760731214,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,3779,2026-08-21,2026,2026-07-31,negative_high,fallback,False,insufficient_state_train,cleared_insufficient_state_train,,,,False,0.5010878184625182,0.5010878184625182,0.5010878184625182,0.5010878184625182,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
