subject_id,cutoff,previous_decision_cutoff,method,state,mode,original_accepted,original_reason,original_action,training_n,current_validation_n,current_fit_eligible,source_cutoff,expiry,source_age_days,availability,view,n,known_at_source_n,source_validation_overlap_n,new_since_previous_n,old_brier_difference,old_correct_difference,old_evidence,current_brier_difference,current_correct_difference,current_evidence,comparison
2026-01-31:learned_vol_interaction:nonnegative_low,2026-01-31,2025-12-31,learned_vol_interaction,nonnegative_low,q1_guard,False,q1_guard,fallback,14,8,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-01-31:learned_vol_interaction:nonnegative_low,2026-01-31,2025-12-31,learned_vol_interaction,nonnegative_low,q1_guard,False,q1_guard,fallback,14,8,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-01-31:learned_vol_interaction:nonnegative_low,2026-01-31,2025-12-31,learned_vol_interaction,nonnegative_low,q1_guard,False,q1_guard,fallback,14,8,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-02-28:learned_vol_interaction:nonnegative_low,2026-02-28,2026-01-31,learned_vol_interaction,nonnegative_low,q1_guard,False,q1_guard,fallback,14,9,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-02-28:learned_vol_interaction:nonnegative_low,2026-02-28,2026-01-31,learned_vol_interaction,nonnegative_low,q1_guard,False,q1_guard,fallback,14,9,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-02-28:learned_vol_interaction:nonnegative_low,2026-02-28,2026-01-31,learned_vol_interaction,nonnegative_low,q1_guard,False,q1_guard,fallback,14,9,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2026-03-31:learned_vol_interaction:nonnegative_low,2026-03-31,2026-02-28,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,16,10,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-03-31:learned_vol_interaction:nonnegative_low,2026-03-31,2026-02-28,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,16,10,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-03-31:learned_vol_interaction:nonnegative_low,2026-03-31,2026-02-28,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,16,10,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-04-30:learned_vol_interaction:nonnegative_low,2026-04-30,2026-03-31,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,20,6,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-04-30:learned_vol_interaction:nonnegative_low,2026-04-30,2026-03-31,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,20,6,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-04-30:learned_vol_interaction:nonnegative_low,2026-04-30,2026-03-31,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,20,6,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-05-31:learned_vol_interaction:nonnegative_low,2026-05-31,2026-04-30,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,21,5,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-05-31:learned_vol_interaction:nonnegative_low,2026-05-31,2026-04-30,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,21,5,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-05-31:learned_vol_interaction:nonnegative_low,2026-05-31,2026-04-30,learned_vol_interaction,nonnegative_low,ready,False,brier_not_better,fallback,21,5,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-06-30:learned_vol_interaction:nonnegative_low,2026-06-30,2026-05-31,learned_vol_interaction,nonnegative_low,ready,False,insufficient_validation,fallback,23,4,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-06-30:learned_vol_interaction:nonnegative_low,2026-06-30,2026-05-31,learned_vol_interaction,nonnegative_low,ready,False,insufficient_validation,fallback,23,4,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-06-30:learned_vol_interaction:nonnegative_low,2026-06-30,2026-05-31,learned_vol_interaction,nonnegative_low,ready,False,insufficient_validation,fallback,23,4,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-07-31:learned_vol_interaction:nonnegative_low,2026-07-31,2026-06-30,learned_vol_interaction,nonnegative_low,ready,False,insufficient_validation,fallback,25,2,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-07-31:learned_vol_interaction:nonnegative_low,2026-07-31,2026-06-30,learned_vol_interaction,nonnegative_low,ready,False,insufficient_validation,fallback,25,2,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2026-07-31:learned_vol_interaction:nonnegative_low,2026-07-31,2026-06-30,learned_vol_interaction,nonnegative_low,ready,False,insufficient_validation,fallback,25,2,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2020-12-31:learned_vol_interaction:nonnegative_high,2020-12-31,,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,0,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2020-12-31:learned_vol_interaction:nonnegative_high,2020-12-31,,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,0,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2020-12-31:learned_vol_interaction:nonnegative_high,2020-12-31,,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,0,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-01-31:learned_vol_interaction:nonnegative_high,2021-01-31,2020-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,0,1,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-01-31:learned_vol_interaction:nonnegative_high,2021-01-31,2020-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,0,1,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-01-31:learned_vol_interaction:nonnegative_high,2021-01-31,2020-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,0,1,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-02-28:learned_vol_interaction:nonnegative_high,2021-02-28,2021-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,0,4,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-02-28:learned_vol_interaction:nonnegative_high,2021-02-28,2021-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,0,4,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-02-28:learned_vol_interaction:nonnegative_high,2021-02-28,2021-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,0,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-03-31:learned_vol_interaction:nonnegative_high,2021-03-31,2021-02-28,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,0,8,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-03-31:learned_vol_interaction:nonnegative_high,2021-03-31,2021-02-28,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,0,8,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-03-31:learned_vol_interaction:nonnegative_high,2021-03-31,2021-02-28,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,0,8,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-04-30:learned_vol_interaction:nonnegative_high,2021-04-30,2021-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,0,9,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-04-30:learned_vol_interaction:nonnegative_high,2021-04-30,2021-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,0,9,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-04-30:learned_vol_interaction:nonnegative_high,2021-04-30,2021-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,0,9,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-05-31:learned_vol_interaction:nonnegative_high,2021-05-31,2021-04-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,4,4,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-05-31:learned_vol_interaction:nonnegative_high,2021-05-31,2021-04-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,4,4,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-05-31:learned_vol_interaction:nonnegative_high,2021-05-31,2021-04-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,4,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-06-30:learned_vol_interaction:nonnegative_high,2021-06-30,2021-05-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,8,2,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-06-30:learned_vol_interaction:nonnegative_high,2021-06-30,2021-05-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,8,2,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-06-30:learned_vol_interaction:nonnegative_high,2021-06-30,2021-05-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,8,2,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-07-31:learned_vol_interaction:nonnegative_high,2021-07-31,2021-06-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,9,3,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-07-31:learned_vol_interaction:nonnegative_high,2021-07-31,2021-06-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,9,3,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-07-31:learned_vol_interaction:nonnegative_high,2021-07-31,2021-06-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,9,3,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-08-31:learned_vol_interaction:nonnegative_high,2021-08-31,2021-07-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,9,4,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-08-31:learned_vol_interaction:nonnegative_high,2021-08-31,2021-07-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,9,4,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-08-31:learned_vol_interaction:nonnegative_high,2021-08-31,2021-07-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,9,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-09-30:learned_vol_interaction:nonnegative_high,2021-09-30,2021-08-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,10,3,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-09-30:learned_vol_interaction:nonnegative_high,2021-09-30,2021-08-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,10,3,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-09-30:learned_vol_interaction:nonnegative_high,2021-09-30,2021-08-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,10,3,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-10-31:learned_vol_interaction:nonnegative_high,2021-10-31,2021-09-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,10,2,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-10-31:learned_vol_interaction:nonnegative_high,2021-10-31,2021-09-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,10,2,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-10-31:learned_vol_interaction:nonnegative_high,2021-10-31,2021-09-30,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,10,2,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-11-30:learned_vol_interaction:nonnegative_high,2021-11-30,2021-10-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-11-30:learned_vol_interaction:nonnegative_high,2021-11-30,2021-10-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-11-30:learned_vol_interaction:nonnegative_high,2021-11-30,2021-10-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-12-31:learned_vol_interaction:nonnegative_high,2021-12-31,2021-11-30,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,13,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-12-31:learned_vol_interaction:nonnegative_high,2021-12-31,2021-11-30,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,13,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2021-12-31:learned_vol_interaction:nonnegative_high,2021-12-31,2021-11-30,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,13,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_vol_interaction:nonnegative_high,2022-01-31,2021-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,13,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_vol_interaction:nonnegative_high,2022-01-31,2021-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,13,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_vol_interaction:nonnegative_high,2022-01-31,2021-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,13,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_vol_interaction:nonnegative_high,2022-02-28,2022-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,13,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_vol_interaction:nonnegative_high,2022-02-28,2022-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,13,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_vol_interaction:nonnegative_high,2022-02-28,2022-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,13,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_vol_interaction:nonnegative_high,2022-03-31,2022-02-28,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_vol_interaction:nonnegative_high,2022-03-31,2022-02-28,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_vol_interaction:nonnegative_high,2022-03-31,2022-02-28,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_vol_interaction:nonnegative_high,2022-04-30,2022-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_vol_interaction:nonnegative_high,2022-04-30,2022-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_vol_interaction:nonnegative_high,2022-04-30,2022-03-31,learned_vol_interaction,nonnegative_high,insufficient_history,False,insufficient_history,fallback,13,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-05-31:learned_vol_interaction:nonnegative_high,2022-05-31,2022-04-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_validation,fallback,11,0,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-05-31:learned_vol_interaction:nonnegative_high,2022-05-31,2022-04-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_validation,fallback,11,0,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-05-31:learned_vol_interaction:nonnegative_high,2022-05-31,2022-04-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_validation,fallback,11,0,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-06-30:learned_vol_interaction:nonnegative_high,2022-06-30,2022-05-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,8,1,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-06-30:learned_vol_interaction:nonnegative_high,2022-06-30,2022-05-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,8,1,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-06-30:learned_vol_interaction:nonnegative_high,2022-06-30,2022-05-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,8,1,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-07-31:learned_vol_interaction:nonnegative_high,2022-07-31,2022-06-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,4,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-07-31:learned_vol_interaction:nonnegative_high,2022-07-31,2022-06-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,4,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-07-31:learned_vol_interaction:nonnegative_high,2022-07-31,2022-06-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-08-31:learned_vol_interaction:nonnegative_high,2022-08-31,2022-07-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,4,4,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-08-31:learned_vol_interaction:nonnegative_high,2022-08-31,2022-07-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,4,4,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-08-31:learned_vol_interaction:nonnegative_high,2022-08-31,2022-07-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,4,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-09-30:learned_vol_interaction:nonnegative_high,2022-09-30,2022-08-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,4,4,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-09-30:learned_vol_interaction:nonnegative_high,2022-09-30,2022-08-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,4,4,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-09-30:learned_vol_interaction:nonnegative_high,2022-09-30,2022-08-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,4,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-10-31:learned_vol_interaction:nonnegative_high,2022-10-31,2022-09-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,6,1,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-10-31:learned_vol_interaction:nonnegative_high,2022-10-31,2022-09-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,6,1,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-10-31:learned_vol_interaction:nonnegative_high,2022-10-31,2022-09-30,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,6,1,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-11-30:learned_vol_interaction:nonnegative_high,2022-11-30,2022-10-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,1,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-11-30:learned_vol_interaction:nonnegative_high,2022-11-30,2022-10-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,1,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-11-30:learned_vol_interaction:nonnegative_high,2022-11-30,2022-10-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,1,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-12-31:learned_vol_interaction:nonnegative_high,2022-12-31,2022-11-30,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,5,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-12-31:learned_vol_interaction:nonnegative_high,2022-12-31,2022-11-30,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,5,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-12-31:learned_vol_interaction:nonnegative_high,2022-12-31,2022-11-30,learned_vol_interaction,nonnegative_high,annual_reset,False,annual_reset,fallback,5,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-01-31:learned_vol_interaction:nonnegative_high,2023-01-31,2022-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,5,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-01-31:learned_vol_interaction:nonnegative_high,2023-01-31,2022-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,5,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-01-31:learned_vol_interaction:nonnegative_high,2023-01-31,2022-12-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,5,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-02-28:learned_vol_interaction:nonnegative_high,2023-02-28,2023-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,5,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-02-28:learned_vol_interaction:nonnegative_high,2023-02-28,2023-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,5,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-02-28:learned_vol_interaction:nonnegative_high,2023-02-28,2023-01-31,learned_vol_interaction,nonnegative_high,q1_guard,False,q1_guard,fallback,5,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-03-31:learned_vol_interaction:nonnegative_high,2023-03-31,2023-02-28,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-03-31:learned_vol_interaction:nonnegative_high,2023-03-31,2023-02-28,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-03-31:learned_vol_interaction:nonnegative_high,2023-03-31,2023-02-28,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-04-30:learned_vol_interaction:nonnegative_high,2023-04-30,2023-03-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-04-30:learned_vol_interaction:nonnegative_high,2023-04-30,2023-03-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-04-30:learned_vol_interaction:nonnegative_high,2023-04-30,2023-03-31,learned_vol_interaction,nonnegative_high,ready,False,insufficient_state_train,fallback,5,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
