history,method,cutoff,date,row_index,state,year,probability,actual_up,annual_probability,changed_vs_annual,case_vs_annual,brier_vs_annual,quarter4_probability,changed_vs_quarter4,case_vs_quarter4,brier_vs_quarter4
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-05-13,2740,negative_high,2022,0.5439440761355537,1,0.535805382880595,True,stable_correct,-0.007489636870777416,0.535805382880595,True,stable_correct,-0.007489636870777416
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-05-20,2745,negative_high,2022,0.5470386837399273,0,0.5384519529464837,True,stable_wrong,0.009320815876029842,0.5384519529464837,True,stable_wrong,0.009320815876029842
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-05-27,2750,negative_high,2022,0.5209950926977542,1,0.5284656164969511,True,stable_correct,0.007101026394032678,0.5284656164969511,True,stable_correct,0.007101026394032678
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-06-10,2759,negative_high,2022,0.40971969908566397,1,0.39752583505672323,True,stable_wrong,-0.014544285776579569,0.39752583505672323,True,stable_wrong,-0.014544285776579569
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-06-17,2764,nonnegative_high,2022,0.3977362680977738,1,0.3803556389167814,True,stable_wrong,-0.021237531457433567,0.3803556389167814,True,stable_wrong,-0.021237531457433567
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-06-24,2769,nonnegative_low,2022,0.44717936954040427,1,0.4429226549304241,True,stable_wrong,-0.004724518928022392,0.4429226549304241,True,stable_wrong,-0.004724518928022392
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-07-01,2774,nonnegative_high,2022,0.47089615364674886,0,0.4866788057856351,True,stable_correct,-0.015113072481629436,0.4866788057856351,True,stable_correct,-0.015113072481629436
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-07-08,2779,nonnegative_high,2022,0.4738268675880269,0,0.49920494025306567,True,stable_correct,-0.024693671924785304,0.49920494025306567,True,stable_correct,-0.024693671924785304
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-07-15,2784,nonnegative_high,2022,0.3887111800397313,0,0.4156452738218049,True,stable_correct,-0.021664612162522745,0.4156452738218049,True,stable_correct,-0.021664612162522745
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-07-22,2789,nonnegative_low,2022,0.42565149171409705,0,0.4805619191563751,True,stable_correct,-0.04976056574482235,0.4805619191563751,True,stable_correct,-0.04976056574482235
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-07-29,2794,nonnegative_low,2022,0.6245552841029246,0,0.6782030936215642,True,stable_wrong,-0.06989013329697524,0.6782030936215642,True,stable_wrong,-0.06989013329697524
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-08-05,2799,nonnegative_low,2022,0.6300044571113848,1,0.6789834508306326,True,stable_correct,0.03384507691683225,0.6789834508306326,True,stable_correct,0.03384507691683225
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-08-12,2804,nonnegative_low,2022,0.5803670179335121,0,0.6506679645066167,True,stable_wrong,-0.08654292453014623,0.6506679645066167,True,stable_wrong,-0.08654292453014623
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-08-19,2809,nonnegative_low,2022,0.619572450071845,0,0.644429329770854,True,stable_wrong,-0.031419140180883154,0.644429329770854,True,stable_wrong,-0.031419140180883154
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-08-26,2814,nonnegative_high,2022,0.6431997007795648,0,0.6595802291375747,True,stable_wrong,-0.021340223586253926,0.6595802291375747,True,stable_wrong,-0.021340223586253926
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-09-02,2819,negative_low,2022,0.6305329630893858,1,0.6517518855293494,True,stable_correct,0.015229142131145804,0.6517518855293494,True,stable_correct,0.015229142131145804
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-09-09,2824,negative_low,2022,0.6945192081196273,0,0.7239131595970701,True,stable_wrong,-0.041693332190698984,0.7239131595970701,True,stable_wrong,-0.041693332190698984
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-09-16,2828,negative_low,2022,0.661172176443009,0,0.6535202109321739,True,stable_wrong,0.01005998080555226,0.6535202109321739,True,stable_wrong,0.01005998080555226
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-09-23,2833,negative_low,2022,0.7580051578965555,0,0.7476514405857634,True,stable_wrong,0.01558914278781487,0.7476514405857634,True,stable_wrong,0.01558914278781487
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-09-30,2838,negative_low,2022,0.6267673976631315,1,0.6317852127678193,True,stable_correct,0.0037204459107109122,0.6317852127678193,True,stable_correct,0.0037204459107109122
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-10-14,2843,negative_high,2022,0.6276395148740362,0,0.6088349734451922,True,stable_wrong,0.023251335741307666,0.6088349734451922,True,stable_wrong,0.023251335741307666
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-10-21,2848,negative_high,2022,0.6921257223658914,0,0.6857204639482419,True,stable_wrong,0.008825460883114866,0.6857204639482419,True,stable_wrong,0.008825460883114866
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-10-28,2853,negative_high,2022,0.5825957469430659,1,0.5488656116790782,True,stable_correct,-0.029295925855675198,0.5488656116790782,True,stable_correct,-0.029295925855675198
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-11-04,2858,negative_high,2022,0.4908212939582995,1,0.45737864151269214,True,stable_wrong,-0.03517498400031094,0.45737864151269214,True,stable_wrong,-0.03517498400031094
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-11-11,2863,negative_high,2022,0.5426506141055811,0,0.49804434583176854,True,regression,0.04642151857417004,0.49804434583176854,True,regression,0.04642151857417004
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-11-18,2868,negative_high,2022,0.45961608351614675,0,0.43953868368195087,True,stable_correct,0.018052689773859515,0.43953868368195087,True,stable_correct,0.018052689773859515
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-11-25,2873,negative_high,2022,0.530079033997623,1,0.4937578650923094,True,recovery,-0.03545538486728933,0.4937578650923094,True,recovery,-0.03545538486728933
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-12-02,2878,negative_high,2022,0.5328387672239068,1,0.5192089197639946,True,stable_correct,-0.012920445425625787,0.5192089197639946,True,stable_correct,-0.012920445425625787
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-12-09,2883,negative_high,2022,0.48378856862523767,0,0.4857999012603165,True,stable_correct,-0.0019501649320769754,0.4857999012603165,True,stable_correct,-0.0019501649320769754
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-12-16,2888,nonnegative_low,2022,0.515387377111866,0,0.5642656801045604,True,stable_wrong,-0.05277160925761326,0.5642656801045604,True,stable_wrong,-0.05277160925761326
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-12-23,2893,negative_high,2022,0.47966786770137987,1,0.5180072104704162,True,regression,0.038428478743919,0.5180072104704162,True,regression,0.038428478743919
annual_head_timeweight2y,learned_vol_interaction,2021-12-31,2022-12-30,2898,nonnegative_low,2022,0.40585419701955483,1,0.42866695025133605,True,stable_wrong,0.026587781464168625,0.42866695025133605,True,stable_wrong,0.026587781464168625
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-01-07,2660,negative_low,2022,0.6354530133326858,0,0.666848638018025,True,stable_wrong,-0.0408865738729044,0.666848638018025,True,stable_wrong,-0.0408865738729044
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-01-14,2665,negative_low,2022,0.6765964092649006,1,0.6731233598127372,True,stable_correct,-0.0022584553997576085,0.6731233598127372,True,stable_correct,-0.0022584553997576085
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-01-21,2670,negative_low,2022,0.6841862047952448,0,0.6890003462785592,True,stable_wrong,-0.006610714339853774,0.6890003462785592,True,stable_wrong,-0.006610714339853774
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-01-28,2675,negative_high,2022,0.5839955188039173,0,0.5650762971911802,True,stable_wrong,0.021739544335761474,0.5650762971911802,True,stable_wrong,0.021739544335761474
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-02-11,2680,negative_high,2022,0.6679293993936731,1,0.6494921120928261,True,stable_correct,-0.01258489569810134,0.6494921120928261,True,stable_correct,-0.01258489569810134
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-02-18,2685,negative_high,2022,0.6685402418609065,0,0.6724651944231906,True,stable_wrong,-0.0052633827231801655,0.6724651944231906,True,stable_wrong,-0.0052633827231801655
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-02-25,2690,negative_high,2022,0.6293072543145733,0,0.6437502486809024,True,stable_wrong,-0.018386762343776564,0.6437502486809024,True,stable_wrong,-0.018386762343776564
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-03-04,2695,negative_low,2022,0.661002263458238,0,0.6663854090620657,True,stable_wrong,-0.007145521113902709,0.6663854090620657,True,stable_wrong,-0.007145521113902709
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-03-11,2700,negative_high,2022,0.6734008389816301,1,0.6623648619693736,True,stable_correct,-0.007330474455056996,0.6623648619693736,True,stable_correct,-0.007330474455056996
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-03-18,2705,negative_high,2022,0.644641786394238,0,0.6060717034066199,True,stable_wrong,0.04824012309535253,0.6060717034066199,True,stable_wrong,0.04824012309535253
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-03-25,2710,negative_high,2022,0.658392594139862,1,0.6632134456408768,True,stable_correct,0.0032704365414024383,0.6632134456408768,True,stable_correct,0.0032704365414024383
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-04-01,2715,negative_high,2022,0.6796260076517563,0,0.6562364019879152,True,stable_wrong,0.03124529498262041,0.6562364019879152,True,stable_wrong,0.03124529498262041
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-04-08,2718,negative_high,2022,0.6068189905953946,0,0.6074043250049674,True,stable_wrong,-0.0007107266875265861,0.6074043250049674,True,stable_wrong,-0.0007107266875265861
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-04-15,2723,negative_high,2022,0.6602268983171773,0,0.680372047662618,True,stable_wrong,-0.027006565979103447,0.680372047662618,True,stable_wrong,-0.027006565979103447
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-04-22,2728,negative_high,2022,0.6431911023863145,1,0.6359842576347555,True,stable_correct,-0.005194871273426549,0.6359842576347555,True,stable_correct,-0.005194871273426549
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-04-29,2733,negative_high,2022,0.5289511189384359,0,0.5143149313950873,True,stable_wrong,0.015269437570290034,0.5143149313950873,True,stable_wrong,0.015269437570290034
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-05-06,2735,negative_high,2022,0.5195042488669828,1,0.5073309173023632,True,stable_correct,-0.011846658189248432,0.5073309173023632,True,stable_correct,-0.011846658189248432
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-05-13,2740,negative_high,2022,0.5448550535727646,1,0.538176899818403,True,stable_correct,-0.006123653603090445,0.538176899818403,True,stable_correct,-0.006123653603090445
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-05-20,2745,negative_high,2022,0.5472779777892495,0,0.5388233720775547,True,stable_wrong,0.009182558676063324,0.5388233720775547,True,stable_wrong,0.009182558676063324
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-05-27,2750,negative_high,2022,0.515127917433078,1,0.5250947021938372,True,stable_correct,0.009565894568423938,0.5250947021938372,True,stable_correct,0.009565894568423938
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-06-10,2759,negative_high,2022,0.4076002535287184,1,0.3941444820074915,True,stable_wrong,-0.01612344906273211,0.3941444820074915,True,stable_wrong,-0.01612344906273211
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-06-17,2764,nonnegative_high,2022,0.399140609428789,1,0.3789438752826431,True,stable_wrong,-0.024678702811334163,0.3789438752826431,True,stable_wrong,-0.024678702811334163
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-06-24,2769,nonnegative_low,2022,0.4503224298207307,1,0.4458389764398714,True,stable_wrong,-0.004949008875023919,0.4458389764398714,True,stable_wrong,-0.004949008875023919
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-07-01,2774,nonnegative_high,2022,0.4664544282667224,0,0.4830304702855306,True,stable_correct,-0.01573870157462598,0.4830304702855306,True,stable_correct,-0.01573870157462598
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-07-08,2779,nonnegative_high,2022,0.479424485905069,0,0.501729116447343,True,recovery,-0.02188426860569176,0.501729116447343,True,recovery,-0.02188426860569176
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-07-15,2784,nonnegative_high,2022,0.388603291530561,0,0.41408181072232414,True,stable_correct,-0.020451227782692483,0.41408181072232414,True,stable_correct,-0.020451227782692483
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-07-22,2789,nonnegative_low,2022,0.40502718333385584,0,0.46244663589238755,True,stable_correct,-0.04980987180882959,0.46244663589238755,True,stable_correct,-0.04980987180882959
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-07-29,2794,nonnegative_low,2022,0.5662931164985835,0,0.6440533630056325,True,stable_wrong,-0.09411684060518682,0.6440533630056325,True,stable_wrong,-0.09411684060518682
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-08-05,2799,nonnegative_low,2022,0.6295545203192284,1,0.6792357931425697,True,stable_correct,0.03434017701504059,0.6792357931425697,True,stable_correct,0.03434017701504059
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-08-12,2804,nonnegative_low,2022,0.6064461731674299,0,0.6633724337779735,True,stable_wrong,-0.07228602494709147,0.6633724337779735,True,stable_wrong,-0.07228602494709147
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-08-19,2809,nonnegative_low,2022,0.6327566287131323,0,0.6492569819999664,True,stable_wrong,-0.021153677495295897,0.6492569819999664,True,stable_wrong,-0.021153677495295897
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-08-26,2814,nonnegative_high,2022,0.6662440789553737,0,0.6757369835338797,True,stable_wrong,-0.01273929817237246,0.6757369835338797,True,stable_wrong,-0.01273929817237246
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-09-02,2819,negative_low,2022,0.6269450866324475,1,0.6538102090735817,True,stable_correct,0.019322597045994858,0.6538102090735817,True,stable_correct,0.019322597045994858
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-09-09,2824,negative_low,2022,0.6217862926002767,0,0.6857558850479704,True,stable_wrong,-0.08364294021232815,0.6857558850479704,True,stable_wrong,-0.08364294021232815
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-09-16,2828,negative_low,2022,0.6394166701244012,0,0.6507649511038515,True,stable_wrong,-0.014641343552220909,0.6507649511038515,True,stable_wrong,-0.014641343552220909
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-09-23,2833,negative_low,2022,0.72668765006306,0,0.732072618405245,True,stable_wrong,-0.007855377864539048,0.732072618405245,True,stable_wrong,-0.007855377864539048
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-09-30,2838,negative_low,2022,0.6126284944065582,1,0.6280536891336991,True,stable_correct,0.011712625178678937,0.6280536891336991,True,stable_correct,0.011712625178678937
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-10-14,2843,negative_high,2022,0.6101698834262775,0,0.596589111771986,True,stable_wrong,0.016388718355549836,0.596589111771986,True,stable_wrong,0.016388718355549836
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-10-21,2848,negative_high,2022,0.6890879712948285,0,0.6846868100884324,True,stable_wrong,0.006046204274149314,0.6846868100884324,True,stable_wrong,0.006046204274149314
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-10-28,2853,negative_high,2022,0.5820281816560747,1,0.5495518810829347,True,stable_correct,-0.028203066906195284,0.5495518810829347,True,stable_correct,-0.028203066906195284
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-11-04,2858,negative_high,2022,0.47432428418500155,1,0.4473337045458345,True,stable_wrong,-0.02910507593341982,0.4473337045458345,True,stable_wrong,-0.02910507593341982
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-11-11,2863,negative_high,2022,0.5488228794987065,0,0.5018015705050025,True,stable_wrong,0.04940173689996463,0.5018015705050025,True,stable_wrong,0.04940173689996463
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-11-18,2868,negative_high,2022,0.47715678450447835,0,0.45202937366099083,True,stable_correct,0.023348042346305525,0.45202937366099083,True,stable_correct,0.023348042346305525
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-11-25,2873,negative_high,2022,0.5267563206984381,1,0.49365516247254293,True,recovery,-0.03242551449182737,0.49365516247254293,True,recovery,-0.03242551449182737
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-12-02,2878,negative_high,2022,0.5026594535041009,1,0.5019286374845816,True,stable_correct,-0.0007274629691257639,0.5019286374845816,True,stable_correct,-0.0007274629691257639
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-12-09,2883,negative_high,2022,0.4749022043620239,0,0.4795126121809436,True,stable_correct,-0.004400241532682508,0.4795126121809436,True,stable_correct,-0.004400241532682508
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-12-16,2888,nonnegative_low,2022,0.524010033064556,0,0.5681721064422135,True,stable_wrong,-0.04823302778666494,0.5681721064422135,True,stable_wrong,-0.04823302778666494
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-12-23,2893,negative_high,2022,0.4695504608371744,1,0.5144819130605144,True,regression,0.0456489008526762,0.5144819130605144,True,regression,0.0456489008526762
annual_head_timeweight2y,learned_order_extension,2021-12-31,2022-12-30,2898,nonnegative_low,2022,0.40777528695118465,1,0.42909875908094985,True,stable_wrong,0.024801883862840435,0.42909875908094985,True,stable_wrong,0.024801883862840435
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-01-07,2660,negative_low,2022,0.6373835454278197,0,0.6663855257372054,True,stable_wrong,-0.037811884929914164,0.6663855257372054,True,stable_wrong,-0.037811884929914164
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-01-14,2665,negative_low,2022,0.6788988031871576,1,0.6722433752525397,True,stable_correct,-0.004318426471207712,0.6722433752525397,True,stable_correct,-0.004318426471207712
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-01-21,2670,negative_low,2022,0.6834394464368154,0,0.6887998977304833,True,stable_wrong,-0.007355822167663617,0.6887998977304833,True,stable_wrong,-0.007355822167663617
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-01-28,2675,negative_high,2022,0.5830485956955039,0,0.5650166099330862,True,stable_wrong,0.020701895442221896,0.5650166099330862,True,stable_wrong,0.020701895442221896
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-02-11,2680,negative_high,2022,0.6648581348744239,1,0.6488153221098242,True,stable_correct,-0.011010608224976723,0.6488153221098242,True,stable_correct,-0.011010608224976723
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-02-18,2685,negative_high,2022,0.6655568407479064,0,0.6727689535803764,True,stable_wrong,-0.009652156635300502,0.6727689535803764,True,stable_wrong,-0.009652156635300502
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-02-25,2690,negative_high,2022,0.6299384028617587,0,0.6438022021854359,True,stable_wrong,-0.017658884138793463,0.6438022021854359,True,stable_wrong,-0.017658884138793463
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-03-04,2695,negative_low,2022,0.6610223968683292,0,0.6660331779412845,True,stable_wrong,-0.006649584957015786,0.6660331779412845,True,stable_wrong,-0.006649584957015786
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-03-11,2700,negative_high,2022,0.6731445587100368,1,0.6620221380388758,True,stable_correct,-0.00739455567495613,0.6620221380388758,True,stable_correct,-0.00739455567495613
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-03-18,2705,negative_high,2022,0.645318248151277,0,0.606004881946137,True,stable_wrong,0.049193724454481724,0.606004881946137,True,stable_wrong,0.049193724454481724
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-03-25,2710,negative_high,2022,0.6594498895684225,1,0.6630362959233221,True,stable_correct,0.0024298398498846657,0.6630362959233221,True,stable_correct,0.0024298398498846657
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-04-01,2715,negative_high,2022,0.6816187511589314,0,0.6561399225181126,True,stable_wrong,0.03408452400938655,0.6561399225181126,True,stable_wrong,0.03408452400938655
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-04-08,2718,negative_high,2022,0.6085082768138218,0,0.6068262841310204,True,stable_wrong,0.002044183838664948,0.6068262841310204,True,stable_wrong,0.002044183838664948
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-04-15,2723,negative_high,2022,0.6606977449326057,0,0.6797502600500259,True,stable_wrong,-0.025538905879047336,0.6797502600500259,True,stable_wrong,-0.025538905879047336
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-04-22,2728,negative_high,2022,0.64227320696437,1,0.6357105812704705,True,stable_correct,-0.004738322142741974,0.6357105812704705,True,stable_correct,-0.004738322142741974
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-04-29,2733,negative_high,2022,0.5275301790610663,0,0.5138361896453993,True,stable_wrong,0.01426046003089787,0.5138361896453993,True,stable_wrong,0.01426046003089787
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-05-06,2735,negative_high,2022,0.5185118420593603,1,0.5063431632155339,True,stable_correct,-0.011866226266974644,0.5063431632155339,True,stable_correct,-0.011866226266974644
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-05-13,2740,negative_high,2022,0.5436375373541583,1,0.5370224393485452,True,stable_correct,-0.006081524354594248,0.5370224393485452,True,stable_correct,-0.006081524354594248
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-05-20,2745,negative_high,2022,0.5471035323422249,0,0.5384623563178023,True,stable_wrong,0.009380565930020068,0.5384623563178023,True,stable_wrong,0.009380565930020068
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-05-27,2750,negative_high,2022,0.5170659107539156,1,0.5248644479428664,True,stable_correct,0.007471541727307823,0.5248644479428664,True,stable_correct,0.007471541727307823
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-06-10,2759,negative_high,2022,0.407976045116169,1,0.3944924844244406,True,stable_wrong,-0.01614698826219385,0.3944924844244406,True,stable_wrong,-0.01614698826219385
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-06-17,2764,nonnegative_high,2022,0.4011654308042978,1,0.3793835589979282,True,stable_wrong,-0.026561925578275802,0.3793835589979282,True,stable_wrong,-0.026561925578275802
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-06-24,2769,nonnegative_low,2022,0.4536528453506987,1,0.44600853064656026,True,stable_wrong,-0.008411334722995711,0.44600853064656026,True,stable_wrong,-0.008411334722995711
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-07-01,2774,nonnegative_high,2022,0.4689539313253704,0,0.4828574086822266,True,stable_correct,-0.013233487413794598,0.4828574086822266,True,stable_correct,-0.013233487413794598
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-07-08,2779,nonnegative_high,2022,0.4796109646864799,0,0.5016680296212271,True,recovery,-0.02164413449654859,0.5016680296212271,True,recovery,-0.02164413449654859
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-07-15,2784,nonnegative_high,2022,0.3876427109641147,0,0.4145325959204446,True,stable_correct,-0.021570401716934445,0.4145325959204446,True,stable_correct,-0.021570401716934445
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-07-22,2789,nonnegative_low,2022,0.404524489007916,0,0.462838839890275,True,stable_correct,-0.05057972950386008,0.462838839890275,True,stable_correct,-0.05057972950386008
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-07-29,2794,nonnegative_low,2022,0.5668093867430375,0,0.6441127498609464,True,stable_wrong,-0.0936083536334118,0.6441127498609464,True,stable_wrong,-0.0936083536334118
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-08-05,2799,nonnegative_low,2022,0.6285779813111766,1,0.6789162102167333,True,stable_correct,0.03485951590529569,0.6789162102167333,True,stable_correct,0.03485951590529569
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-08-12,2804,nonnegative_low,2022,0.6066486589633434,0,0.6629604280493825,True,stable_wrong,-0.07149393373739754,0.6629604280493825,True,stable_wrong,-0.07149393373739754
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-08-19,2809,nonnegative_low,2022,0.6326938785957,0,0.6491235952903128,True,stable_wrong,-0.021059897950151396,0.6491235952903128,True,stable_wrong,-0.021059897950151396
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-08-26,2814,nonnegative_high,2022,0.6655013778900025,0,0.675515170967274,True,stable_wrong,-0.013428662233453459,0.675515170967274,True,stable_wrong,-0.013428662233453459
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-09-02,2819,negative_low,2022,0.627557109910653,1,0.6539353900208041,True,stable_correct,0.01895299209805243,0.6539353900208041,True,stable_correct,0.01895299209805243
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-09-09,2824,negative_low,2022,0.6216461037543635,0,0.6856748981683136,True,stable_wrong,-0.08370618766514643,0.6856748981683136,True,stable_wrong,-0.08370618766514643
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-09-16,2828,negative_low,2022,0.640230835517034,0,0.6507958216231865,True,stable_wrong,-0.013639678695358981,0.6507958216231865,True,stable_wrong,-0.013639678695358981
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-09-23,2833,negative_low,2022,0.7278980517826096,0,0.7312932913819162,True,stable_wrong,-0.00495430423127774,0.7312932913819162,True,stable_wrong,-0.00495430423127774
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-09-30,2838,negative_low,2022,0.6137249541379215,1,0.6281435219083155,True,stable_correct,0.010931170756999398,0.6281435219083155,True,stable_correct,0.010931170756999398
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-10-14,2843,negative_high,2022,0.6106257809137432,0,0.596531465490996,True,stable_wrong,0.01701405499568337,0.596531465490996,True,stable_wrong,0.01701405499568337
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-10-21,2848,negative_high,2022,0.6890737569619775,0,0.6843119575714217,True,stable_wrong,0.006539787258463103,0.6843119575714217,True,stable_wrong,0.006539787258463103
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-10-28,2853,negative_high,2022,0.5828526074663839,1,0.5494645882263599,True,stable_correct,-0.028970210164448645,0.5494645882263599,True,stable_correct,-0.028970210164448645
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-11-04,2858,negative_high,2022,0.47415087583152377,1,0.44696260317172176,True,stable_wrong,-0.02933306090184501,0.44696260317172176,True,stable_wrong,-0.02933306090184501
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-11-11,2863,negative_high,2022,0.5468085216251328,0,0.5012177727529333,True,stable_wrong,0.0477803035984522,0.5012177727529333,True,stable_wrong,0.0477803035984522
annual_head_timeweight2y,learned_order_offset,2021-12-31,2022-11-18,2868,negative_high,2022,0.47619517916067977,0,0.45139620627360433,True,stable_correct,0.023003313617669552,0.45139620627360433,True,stable_correct,0.023003313617669552
