cutoff,encoder_cutoff,target_role,state,annual_n,target_n,annual_up_n,target_up_n,annual_share,target_share,share_delta,annual_up_rate,target_up_rate,up_rate_delta,supported,market5_outside_any_delta,market5_outside_fraction_delta,market5_mean_squared_raw_z_delta,decoded25_outside_any_delta,decoded25_outside_fraction_delta,decoded25_mean_squared_raw_z_delta,outside_trend60_delta,outside_volatility20_delta,outside_range20_delta,outside_volume_change20_delta,outside_order60_delta
2024-09-30,2023-12-31,added,negative_low,287,89,132,28,0.23758278145695363,0.49171270718232046,0.25412992572536686,0.45993031358885017,0.3146067415730337,-0.14532357201581647,True,0.18490388756215012,0.034890185177935254,0.09843134115482477,0.022080413420506595,0.0008978324133161082,-0.005992035446855448,-0.024390243902439025,0.2824648631719062,-0.017421602787456445,-0.010452961672473868,-0.05574912891986063
2024-09-30,2023-12-31,added,negative_high,322,24,172,18,0.26655629139072845,0.13259668508287292,-0.13395960630785553,0.5341614906832298,0.75,0.21583850931677018,True,-0.052795031055900624,-0.011801242236024845,0.06458080411542277,0.07755348516218077,-0.0027846790890269178,-0.07207876512501166,-0.018633540372670808,-0.006211180124223602,-0.018633540372670808,-0.012422360248447204,-0.003105590062111801
2024-09-30,2023-12-31,added,nonnegative_low,317,60,169,25,0.26241721854304634,0.3314917127071823,0.06907449416413597,0.5331230283911672,0.4166666666666667,-0.11645636172450052,True,0.1360147213459516,0.024679284963196636,0.17262290752844411,0.04791447599018572,0.001127234490010516,-0.1248119757669579,0.0,0.011251314405888536,-0.025236593059936908,-0.006309148264984227,0.14369085173501578
2024-09-30,2023-12-31,added,nonnegative_high,282,8,134,7,0.23344370860927152,0.04419889502762431,-0.18924481358164721,0.475177304964539,0.875,0.399822695035461,False,-0.1595744680851064,-0.03900709219858157,-0.8809850904917029,0.010638297872340385,-0.0037943262411347482,-0.040797888104133095,-0.04609929078014184,-0.03900709219858156,-0.024822695035460994,-0.06028368794326241,-0.024822695035460994
2024-09-30,2023-12-31,removed,negative_low,287,18,132,14,0.23758278145695363,0.09836065573770492,-0.13922212571924872,0.45993031358885017,0.7777777777777778,0.3178474641889276,False,-0.11846689895470383,-0.02578397212543554,-0.17010541055887585,0.023744999354755464,0.0006065298748225579,-0.09608887188067028,-0.024390243902439025,-0.020905923344947737,-0.017421602787456445,-0.010452961672473868,-0.05574912891986063
2024-09-30,2023-12-31,removed,negative_high,322,50,172,31,0.26655629139072845,0.273224043715847,0.00666775232511857,0.5341614906832298,0.62,0.08583850931677017,True,-0.052795031055900624,-0.011801242236024845,-0.42355947055036214,0.07366459627329194,0.00821532091097308,0.1684090919661495,-0.018633540372670808,-0.006211180124223602,-0.018633540372670808,-0.012422360248447204,-0.003105590062111801
2024-09-30,2023-12-31,removed,nonnegative_low,317,31,169,16,0.26241721854304634,0.16939890710382513,-0.09301831143922121,0.5331230283911672,0.5161290322580645,-0.016993996133102707,True,-0.0473186119873817,-0.011987381703470032,-0.12200437799493036,-0.01696007598114041,-0.005066313897086262,-0.27844481903219465,0.0,-0.022082018927444796,-0.025236593059936908,-0.006309148264984227,-0.006309148264984227
2024-09-30,2023-12-31,removed,nonnegative_high,282,84,134,54,0.23344370860927152,0.45901639344262296,0.22557268483335144,0.475177304964539,0.6428571428571429,0.16767983789260388,True,0.04280648429584599,0.00146909827760891,0.28964594718831793,0.04238432961837213,0.003269165822357315,0.08565218857784207,0.01342451874366768,-0.03900709219858156,-0.024822695035460994,0.08257345491388043,-0.024822695035460994
2024-09-30,2023-12-31,both,negative_low,287,358,132,146,0.23758278145695363,0.296849087893864,0.05926630643691036,0.45993031358885017,0.40782122905027934,-0.05210908453857083,True,0.05192416249781012,0.009970217818698543,0.03302314735429923,0.004295382139775122,0.00019270823195063382,0.003341643963915897,-0.004837171276740701,0.07127284760477293,-0.0034551223405290717,-0.002073073404317444,-0.011056391489693028
2024-09-30,2023-12-31,both,negative_high,322,296,172,159,0.26655629139072845,0.24543946932006633,-0.021116822070662122,0.5341614906832298,0.5371621621621622,0.0030006714789323485,True,0.004637401376531812,0.001036595601812993,0.07678348927800105,-0.006155223546527894,-0.0016135079178557481,-0.03429170595036424,0.0016367298975994635,0.0005455766325331551,0.0016367298975994635,0.0010911532650663101,0.00027278831626657753
2024-09-30,2023-12-31,both,nonnegative_low,317,346,169,178,0.26241721854304634,0.28689883913764513,0.024481620594598796,0.5331230283911672,0.5144508670520231,-0.018672161339144067,True,0.027825896683138535,0.005353658758957715,0.040865636328177746,0.009828413048631524,0.0006493924861569467,0.0033036729594813075,0.0,0.003929541766196823,-0.0021152057766999147,-0.0005288014441749787,0.02548275924946664
2024-09-30,2023-12-31,both,nonnegative_high,282,206,134,87,0.23344370860927152,0.17081260364842454,-0.06263110496084698,0.475177304964539,0.4223300970873786,-0.05284720787716041,True,-0.023652137988019017,-0.0021138883150864166,-0.15232106935802125,-0.016869792742546297,-0.0014804103835295707,-0.03651051915229031,-0.007264339323831165,0.01439096605384562,0.00915788748881085,-0.03601184328306824,0.00915788748881085
2024-12-31,2024-12-31,added,negative_low,330,0,127,0,0.2736318407960199,,,0.38484848484848483,,,False,,,,,,,,,,,
2024-12-31,2024-12-31,added,negative_high,319,0,173,0,0.2645107794361526,,,0.542319749216301,,,False,,,,,,,,,,,
2024-12-31,2024-12-31,added,nonnegative_low,273,0,144,0,0.2263681592039801,,,0.5274725274725275,,,False,,,,,,,,,,,
2024-12-31,2024-12-31,added,nonnegative_high,284,0,126,0,0.23548922056384744,,,0.44366197183098594,,,False,,,,,,,,,,,
2024-12-31,2024-12-31,removed,negative_low,330,0,127,0,0.2736318407960199,,,0.38484848484848483,,,False,,,,,,,,,,,
2024-12-31,2024-12-31,removed,negative_high,319,0,173,0,0.2645107794361526,,,0.542319749216301,,,False,,,,,,,,,,,
2024-12-31,2024-12-31,removed,nonnegative_low,273,0,144,0,0.2263681592039801,,,0.5274725274725275,,,False,,,,,,,,,,,
2024-12-31,2024-12-31,removed,nonnegative_high,284,0,126,0,0.23548922056384744,,,0.44366197183098594,,,False,,,,,,,,,,,
2024-12-31,2024-12-31,both,negative_low,330,330,127,127,0.2736318407960199,0.2736318407960199,0.0,0.38484848484848483,0.38484848484848483,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,2024-12-31,both,negative_high,319,319,173,173,0.2645107794361526,0.2645107794361526,0.0,0.542319749216301,0.542319749216301,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,2024-12-31,both,nonnegative_low,273,273,144,144,0.2263681592039801,0.2263681592039801,0.0,0.5274725274725275,0.5274725274725275,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,2024-12-31,both,nonnegative_high,284,284,126,126,0.23548922056384744,0.23548922056384744,0.0,0.44366197183098594,0.44366197183098594,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,2024-12-31,added,negative_low,330,23,127,16,0.2736318407960199,0.40350877192982454,0.12987693113380466,0.38484848484848483,0.6956521739130435,0.31080368906455863,True,-0.1303030303030303,-0.02666666666666667,-0.42792159375782607,0.02946859903381646,-0.0034378568291611768,-0.009905977233046426,-0.021212121212121213,-0.03939393939393939,-0.024242424242424242,-0.012121212121212121,-0.03636363636363636
2025-03-31,2024-12-31,added,negative_high,319,19,173,14,0.2645107794361526,0.3333333333333333,0.06882255389718073,0.542319749216301,0.7368421052631579,0.19452235604685686,False,-0.034482758620689655,-0.006896551724137932,-0.5854632825816638,-0.13364131331463458,-0.025392949458285206,-0.662511788874134,-0.018808777429467086,0.0,0.0,-0.012539184952978056,-0.003134796238244514
2025-03-31,2024-12-31,added,nonnegative_low,273,15,144,3,0.2263681592039801,0.2631578947368421,0.036789735532861995,0.5274725274725275,0.2,-0.3274725274725275,False,-0.06227106227106227,-0.012454212454212455,-0.34884747862932647,0.1113553113553114,0.008263736263736263,0.31989723803574943,-0.01098901098901099,0.0,-0.018315018315018316,-0.007326007326007326,-0.02564102564102564
2025-03-31,2024-12-31,added,nonnegative_high,284,0,126,0,0.23548922056384744,0.0,-0.23548922056384744,0.44366197183098594,,,False,,,,,,,,,,,
2025-03-31,2024-12-31,removed,negative_low,330,0,127,0,0.2736318407960199,0.0,-0.2736318407960199,0.38484848484848483,,,False,,,,,,,,,,,
2025-03-31,2024-12-31,removed,negative_high,319,20,173,14,0.2645107794361526,0.3448275862068966,0.08031680677074399,0.542319749216301,0.7,0.15768025078369896,True,-0.034482758620689655,-0.006896551724137932,1.059696129986221,0.20846394984326005,0.013519331243469178,-0.13930428652907167,-0.018808777429467086,0.0,0.0,-0.012539184952978056,-0.003134796238244514
2025-03-31,2024-12-31,removed,nonnegative_low,273,15,144,6,0.2263681592039801,0.25862068965517243,0.032252530451192335,0.5274725274725275,0.4,-0.12747252747252746,False,-0.06227106227106227,-0.012454212454212455,0.2598367130005891,0.02246642246642247,0.00026373626373626426,0.21794905041008295,-0.01098901098901099,0.0,-0.018315018315018316,-0.007326007326007326,-0.02564102564102564
2025-03-31,2024-12-31,removed,nonnegative_high,284,23,126,12,0.23548922056384744,0.39655172413793105,0.1610625035740836,0.44366197183098594,0.5217391304347826,0.07807715860379666,True,-0.13028169014084506,-0.039436619718309855,-0.4316968116605431,0.07863849765258218,0.00666054296795264,0.1354767080816991,-0.035211267605633804,-0.045774647887323945,-0.045774647887323945,-0.056338028169014086,-0.014084507042253521
2025-03-31,2024-12-31,both,negative_low,330,353,127,143,0.2736318407960199,0.2929460580912863,0.019314217295266445,0.38484848484848483,0.40509915014164305,0.02025066529315822,True,-0.008489999141557222,-0.0017374881964117087,-0.027881576930396723,0.0019200503619767328,-0.00022399633731078582,-0.0006454319443625067,-0.0013820928835093158,-0.0025667439265172967,-0.0015795347240106436,-0.0007897673620053218,-0.002369302086015962
2025-03-31,2024-12-31,both,negative_high,319,318,173,173,0.2645107794361526,0.26390041493775934,-0.0006103644983932455,0.542319749216301,0.5440251572327044,0.001705408016403398,True,0.00010843634786380368,2.1687269572760216e-05,-0.1016280659395471,-0.021095798584412795,-0.002367461209361009,-0.0308227618176955,5.914709883480043e-05,0.0,0.0,3.94313992232026e-05,9.85784980580065e-06
2025-03-31,2024-12-31,both,nonnegative_low,273,273,144,141,0.2263681592039801,0.22655601659751037,0.00018785739353027742,0.5274725274725275,0.5164835164835165,-0.01098901098901095,True,0.0,0.0,-0.03344418635329205,0.004884004884004867,0.00043956043956044216,0.005601548770641007,0.0,0.0,0.0,0.0,0.0
2025-03-31,2024-12-31,both,nonnegative_high,284,261,126,114,0.23548922056384744,0.216597510373444,-0.01889171019040345,0.44366197183098594,0.4367816091954023,-0.0068803626355836145,True,0.011480761966434633,0.003475257676326164,0.03804224777085241,-0.006929829295055118,-0.0005869443994747578,-0.011938560482295468,0.0031029086395769206,0.004033781231449998,0.004033781231449998,0.004964653823323076,0.001241163455830769
2025-06-30,2024-12-31,added,negative_low,330,60,127,34,0.2736318407960199,0.5128205128205128,0.2391886720244929,0.38484848484848483,0.5666666666666667,0.18181818181818182,True,0.353030303030303,0.10333333333333336,-0.12729028300156509,0.02777777777777779,0.0002626262626262612,-0.15777246684113932,-0.021212121212121213,0.12727272727272726,0.4257575757575758,0.02121212121212121,-0.03636363636363636
2025-06-30,2024-12-31,added,negative_high,319,36,173,28,0.2645107794361526,0.3076923076923077,0.04318152825615512,0.542319749216301,0.7777777777777778,0.2354580285614768,True,-0.034482758620689655,-0.006896551724137932,-0.36298511936801275,-0.05079530941599911,-0.009369557645419708,-0.38999779087788644,-0.018808777429467086,0.0,0.0,-0.012539184952978056,-0.003134796238244514
2025-06-30,2024-12-31,added,nonnegative_low,273,18,144,3,0.2263681592039801,0.15384615384615385,-0.07252200535782624,0.5274725274725275,0.16666666666666666,-0.36080586080586086,False,0.04884004884004883,0.03199023199023199,-0.2784276019209998,0.0706145706145706,0.005152625152625155,0.2588683250902388,-0.01098901098901099,0.1111111111111111,0.09279609279609279,-0.007326007326007326,-0.02564102564102564
2025-06-30,2024-12-31,added,nonnegative_high,284,3,126,3,0.23548922056384744,0.02564102564102564,-0.2098481949228218,0.44366197183098594,1.0,0.556338028169014,False,-0.13028169014084506,-0.039436619718309855,-1.0437560002484867,-0.14358372456964008,-0.005899843505477311,0.31147437706815906,-0.035211267605633804,-0.045774647887323945,-0.045774647887323945,-0.056338028169014086,-0.014084507042253521
2025-06-30,2024-12-31,removed,negative_low,330,20,127,12,0.2736318407960199,0.17094017094017094,-0.10269166985584893,0.38484848484848483,0.6,0.21515151515151515,True,-0.1303030303030303,-0.02666666666666667,-0.37320392471993835,-0.061111111111111074,-0.009292929292929294,-0.33630404561676475,-0.021212121212121213,-0.03939393939393939,-0.024242424242424242,-0.012121212121212121,-0.03636363636363636
2025-06-30,2024-12-31,removed,negative_high,319,36,173,24,0.2645107794361526,0.3076923076923077,0.04318152825615512,0.542319749216301,0.6666666666666666,0.12434691745036563,True,-0.0067049808429118785,-0.001340996168582376,0.7456751412513757,0.18068617206548226,0.011741553465691397,-0.18178379632214892,-0.018808777429467086,0.0,0.0,0.01523859282479972,-0.003134796238244514
2025-06-30,2024-12-31,removed,nonnegative_low,273,34,144,19,0.2263681592039801,0.2905982905982906,0.06423013139431052,0.5274725274725275,0.5588235294117647,0.03135100193923723,True,-0.06227106227106227,-0.012454212454212455,0.05894730521496616,0.04338145514616107,0.005675500969618618,0.17201283038561332,-0.01098901098901099,0.0,-0.018315018315018316,-0.007326007326007326,-0.02564102564102564
2025-06-30,2024-12-31,removed,nonnegative_high,284,27,126,16,0.23548922056384744,0.23076923076923078,-0.004719989794616658,0.44366197183098594,0.5925925925925926,0.14893062076160662,True,-0.13028169014084506,-0.039436619718309855,-0.4421320261645252,0.06629281864023645,0.005952008346374542,0.08962562574328159,-0.035211267605633804,-0.045774647887323945,-0.045774647887323945,-0.056338028169014086,-0.014084507042253521
2025-06-30,2024-12-31,both,negative_low,330,370,127,149,0.2736318407960199,0.3067993366500829,0.033167495854063034,0.38484848484848483,0.4027027027027027,0.01785421785421787,True,0.0642915642915643,0.018198198198198203,-0.00046848239377073053,0.007807807807807848,0.0005449085449085421,-0.007406127292251541,-0.0022932022932022934,0.022768222768222775,0.07035217035217035,0.004095004095004096,-0.003931203931203928
2025-06-30,2024-12-31,both,negative_high,319,319,173,177,0.2645107794361526,0.2645107794361526,0.0,0.542319749216301,0.554858934169279,0.01253918495297801,True,-0.0031347962382445166,-0.0006269592476489038,-0.12511526452131017,-0.02612330198537094,-0.0023824451410658226,-0.02349750408779494,0.0,0.0,0.0,-0.003134796238244513,0.0
2025-06-30,2024-12-31,both,nonnegative_low,273,257,144,128,0.2263681592039801,0.2131011608623549,-0.013266998341625202,0.5274725274725275,0.4980544747081712,-0.029418052764356273,True,0.011658898818431893,0.0038881999971494136,-0.02729924206959866,-0.0007934132447750819,-0.00038996023431821063,-0.004625705764539134,0.0006841407619617729,0.007782101167315175,0.008922335770584797,0.0004560938413078492,0.001596328444577473
2025-06-30,2024-12-31,both,nonnegative_high,284,260,126,113,0.23548922056384744,0.2155887230514096,-0.01990049751243783,0.44366197183098594,0.4346153846153846,-0.00904658721560131,True,0.012026002166847238,0.003640303358613227,0.03387037194498754,-0.008540989526905018,-0.0006861682918021007,-0.005713341399477434,0.003250270855904659,0.004225352112676058,0.004225352112676058,0.005200433369447456,0.001300108342361864
2025-09-30,2024-12-31,added,negative_low,330,62,127,36,0.2736318407960199,0.33879781420765026,0.06516597341163038,0.38484848484848483,0.5806451612903226,0.1957966764418378,True,0.3696969696969697,0.11204301075268819,-0.11755754297926035,0.022222222222222254,-0.00017464972303682033,-0.1567292827796698,-0.021212121212121213,0.1541544477028348,0.4434995112414467,0.02013685239491691,-0.03636363636363636
2025-09-30,2024-12-31,added,negative_high,319,36,173,28,0.2645107794361526,0.19672131147540983,-0.06778946796074276,0.542319749216301,0.7777777777777778,0.2354580285614768,True,-0.034482758620689655,-0.006896551724137932,-0.36298511936801275,-0.05079530941599911,-0.009369557645419708,-0.38999779087788644,-0.018808777429467086,0.0,0.0,-0.012539184952978056,-0.003134796238244514
2025-09-30,2024-12-31,added,nonnegative_low,273,69,144,43,0.2263681592039801,0.3770491803278688,0.15068102112388873,0.5274725274725275,0.6231884057971014,0.09571587832457396,True,0.4594680681637203,0.1382704252269469,0.4611738196072369,0.016669321017147076,0.00254392950045124,0.1767346383673497,0.29335881509794554,0.13043478260869565,0.3005255613951266,-0.007326007326007326,-0.02564102564102564
2025-09-30,2024-12-31,added,nonnegative_high,284,16,126,12,0.23548922056384744,0.08743169398907104,-0.1480575265747764,0.44366197183098594,0.75,0.30633802816901406,False,0.557218309859155,0.09806338028169015,-0.48345124051283683,0.24530516431924876,0.020211267605633805,0.4541457844481199,0.6522887323943662,-0.045774647887323945,-0.045774647887323945,-0.056338028169014086,-0.014084507042253521
2025-09-30,2024-12-31,removed,negative_low,330,20,127,12,0.2736318407960199,0.1092896174863388,-0.16434222330968107,0.38484848484848483,0.6,0.21515151515151515,True,-0.1303030303030303,-0.02666666666666667,-0.37320392471993835,-0.061111111111111074,-0.009292929292929294,-0.33630404561676475,-0.021212121212121213,-0.03939393939393939,-0.024242424242424242,-0.012121212121212121,-0.03636363636363636
2025-09-30,2024-12-31,removed,negative_high,319,39,173,27,0.2645107794361526,0.21311475409836064,-0.051396025337791945,0.542319749216301,0.6923076923076923,0.1499879430913913,True,0.016799292661361626,0.0033598585322723246,0.6890787506739443,0.14436138574069596,0.008237279961417897,-0.20751350127052448,-0.018808777429467086,0.0,0.0,0.03874286632907323,-0.003134796238244514
2025-09-30,2024-12-31,removed,nonnegative_low,273,37,144,22,0.2263681592039801,0.20218579234972678,-0.024182366854253318,0.5274725274725275,0.5945945945945946,0.06712206712206714,True,-0.008217008217008215,-0.0016434016434016437,0.13086108826046605,0.06510906510906517,0.006534006534006535,0.18057517954520463,0.043065043065043065,0.0,-0.018315018315018316,-0.007326007326007326,-0.02564102564102564
2025-09-30,2024-12-31,removed,nonnegative_high,284,87,126,46,0.23548922056384744,0.47540983606557374,0.2399206155017263,0.44366197183098594,0.5287356321839081,0.08507366035292213,True,0.007649344341913555,-0.002655010522907557,0.21124595859860285,0.07097566240353997,0.002069505153526517,0.10621831422961903,0.05674275538287194,-0.045774647887323945,-0.045774647887323945,0.0011332361988020054,0.02039825157843613
2025-09-30,2024-12-31,both,negative_low,330,372,127,151,0.2736318407960199,0.30845771144278605,0.03482587064676618,0.38484848484848483,0.40591397849462363,0.0210654936461388,True,0.06862170087976538,0.020107526881720444,0.0004718033056038129,0.006989247311827984,0.00047051156728575814,-0.008040684462376824,-0.002394916911045944,0.027810361681329422,0.0752199413489736,0.0040078201368523945,-0.0041055718475073305
2025-09-30,2024-12-31,both,negative_high,319,316,173,174,0.2645107794361526,0.2620232172470978,-0.0024875621890547706,0.542319749216301,0.5506329113924051,0.008313162176104116,True,-0.0060017459624618075,-0.001200349192492363,-0.1263972644732032,-0.023603560705263094,-0.002084044283956976,-0.018819284563460492,0.00017856434268481367,0.0,0.0,-0.006210071028927423,2.9760723780802422e-05
2025-09-30,2024-12-31,both,nonnegative_low,273,305,144,165,0.2263681592039801,0.25290215588723053,0.026533996683250433,0.5274725274725275,0.5409836065573771,0.013511079084849609,True,0.10494205248303609,0.03148021377529574,0.08845617471233469,-0.004127384455253291,-0.00021713805320362593,0.018076748866146186,0.06114213655197262,0.029508196721311476,0.0702095718489161,-0.0007686302768269981,-0.0026902059688944935
2025-09-30,2024-12-31,both,nonnegative_high,284,213,126,92,0.23548922056384744,0.17661691542288557,-0.05887230514096187,0.44366197183098594,0.431924882629108,-0.011737089201877937,True,0.03873239436619719,0.008450704225352108,-0.12259914669616823,-0.010563380281690155,0.0006729264475743325,-0.009270707919281529,0.025821596244131453,0.015258215962441313,0.015258215962441313,-0.004694835680751172,-0.009389671361502348
2025-12-31,2025-12-31,added,negative_low,353,0,144,0,0.29270315091210614,,,0.40793201133144474,,,False,,,,,,,,,,,
2025-12-31,2025-12-31,added,negative_high,334,0,181,0,0.2769485903814262,,,0.5419161676646707,,,False,,,,,,,,,,,
2025-12-31,2025-12-31,added,nonnegative_low,250,0,129,0,0.20729684908789386,,,0.516,,,False,,,,,,,,,,,
2025-12-31,2025-12-31,added,nonnegative_high,269,0,124,0,0.2230514096185738,,,0.46096654275092935,,,False,,,,,,,,,,,
2025-12-31,2025-12-31,removed,negative_low,353,0,144,0,0.29270315091210614,,,0.40793201133144474,,,False,,,,,,,,,,,
2025-12-31,2025-12-31,removed,negative_high,334,0,181,0,0.2769485903814262,,,0.5419161676646707,,,False,,,,,,,,,,,
2025-12-31,2025-12-31,removed,nonnegative_low,250,0,129,0,0.20729684908789386,,,0.516,,,False,,,,,,,,,,,
2025-12-31,2025-12-31,removed,nonnegative_high,269,0,124,0,0.2230514096185738,,,0.46096654275092935,,,False,,,,,,,,,,,
2025-12-31,2025-12-31,both,negative_low,353,353,144,144,0.29270315091210614,0.29270315091210614,0.0,0.40793201133144474,0.40793201133144474,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,2025-12-31,both,negative_high,334,334,181,181,0.2769485903814262,0.2769485903814262,0.0,0.5419161676646707,0.5419161676646707,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,2025-12-31,both,nonnegative_low,250,250,129,129,0.20729684908789386,0.20729684908789386,0.0,0.516,0.516,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,2025-12-31,both,nonnegative_high,269,269,124,124,0.2230514096185738,0.2230514096185738,0.0,0.46096654275092935,0.46096654275092935,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,2025-12-31,added,negative_low,353,6,144,4,0.29270315091210614,0.10714285714285714,-0.18556029376924899,0.40793201133144474,0.6666666666666666,0.2587346553352219,False,0.042020774315391876,0.007837582625118036,-0.017405092708563608,0.0031476235442240985,-0.006458923512747872,0.02594481214636435,-0.019830028328611898,-0.0169971671388102,-0.036827195467422094,0.14683663833805477,-0.0339943342776204
2026-03-31,2025-12-31,added,negative_high,334,1,181,1,0.2769485903814262,0.017857142857142856,-0.25909144752428337,0.5419161676646707,1.0,0.45808383233532934,False,-0.029940119760479042,-0.005988023952095809,0.2587919516509696,-0.2744510978043912,-0.02574850299401198,-0.4061919710770542,-0.017964071856287425,0.0,0.0,-0.008982035928143712,-0.0029940119760479044
2026-03-31,2025-12-31,added,nonnegative_low,250,44,129,15,0.20729684908789386,0.7857142857142857,0.5784174366263919,0.516,0.3409090909090909,-0.17509090909090913,True,-0.092,-0.0184,-0.12932995203988173,-0.048666666666666664,-0.0031369696969696936,0.035483560750896204,-0.04,-0.028,0.0,-0.008,-0.016
2026-03-31,2025-12-31,added,nonnegative_high,269,5,124,5,0.2230514096185738,0.08928571428571429,-0.13376569533285954,0.46096654275092935,1.0,0.5390334572490707,False,-0.11524163568773234,-0.038661710037174724,-1.0935652363542907,-0.06270136307311025,-0.0013581164807930576,-0.05077790557074768,-0.011152416356877323,-0.048327137546468404,-0.048327137546468404,-0.05204460966542751,-0.03345724907063197
2026-03-31,2025-12-31,removed,negative_low,353,0,144,0,0.29270315091210614,0.0,-0.29270315091210614,0.40793201133144474,,,False,,,,,,,,,,,
2026-03-31,2025-12-31,removed,negative_high,334,6,181,6,0.2769485903814262,0.10344827586206896,-0.17350031451935727,0.5419161676646707,1.0,0.45808383233532934,False,-0.029940119760479042,-0.005988023952095809,1.0189234952335906,-0.05222887558216899,-0.012415169660678646,-0.2866249059381978,-0.017964071856287425,0.0,0.0,-0.008982035928143712,-0.0029940119760479044
2026-03-31,2025-12-31,removed,nonnegative_low,250,0,129,0,0.20729684908789386,0.0,-0.20729684908789386,0.516,,,False,,,,,,,,,,,
2026-03-31,2025-12-31,removed,nonnegative_high,269,52,124,20,0.2230514096185738,0.896551724137931,0.6735003145193572,0.46096654275092935,0.38461538461538464,-0.07635115813554472,True,-0.11524163568773234,-0.038661710037174724,-0.27473442025271666,0.0770422266704795,0.011257268134591557,0.053296475027377554,-0.011152416356877323,-0.048327137546468404,-0.048327137546468404,-0.05204460966542751,-0.03345724907063197
2026-03-31,2025-12-31,both,negative_low,353,359,144,148,0.29270315091210614,0.29817275747508304,0.005469606562976903,0.40793201133144474,0.41225626740947074,0.004324256078026001,True,0.0007022970637669962,0.00013099023885991198,-0.00029089291434925,5.2606521630471637e-05,-0.00010794858238575428,0.00043361803030150803,-0.0003314210862720643,-0.000284075216804628,-0.0006154963030766888,0.002454094234062197,-0.000568150433609256
2026-03-31,2025-12-31,both,negative_high,334,329,181,176,0.2769485903814262,0.27325581395348836,-0.0036927764279378605,0.5419161676646707,0.5349544072948328,-0.006961760369837866,True,0.00045501701763646027,9.100340352729153e-05,-0.017795589725685512,0.0001183044245854914,0.00014815354094242783,0.003992575880097604,0.00027301021058187547,0.0,0.0,0.00013650510529093773,4.550170176364577e-05
2026-03-31,2025-12-31,both,nonnegative_low,250,294,129,144,0.20729684908789386,0.2441860465116279,0.03688919742373403,0.516,0.4897959183673469,-0.026204081632653087,True,-0.013768707482993192,-0.002753741496598641,-0.019355503026376786,-0.007283446712018138,-0.0004694784580498851,0.005310464874283771,-0.005986394557823127,-0.004190476190476192,0.0,-0.0011972789115646263,-0.0023945578231292525
2026-03-31,2025-12-31,both,nonnegative_high,269,222,124,109,0.2230514096185738,0.18438538205980065,-0.03866602755877316,0.46096654275092935,0.49099099099099097,0.03002444824006162,True,0.02439800395190729,0.008185136809672124,0.03972235888004416,-0.019458119829867004,-0.00266742579010237,-0.013627505537285756,0.0023610971566361914,0.010231421012090153,0.010231421012090153,0.011018453397635547,0.007083291469908576
2026-06-30,2025-12-31,added,negative_low,353,6,144,4,0.29270315091210614,0.05172413793103448,-0.24097901298107166,0.40793201133144474,0.6666666666666666,0.2587346553352219,False,0.042020774315391876,0.007837582625118036,-0.017405092708563608,0.0031476235442240985,-0.006458923512747872,0.02594481214636435,-0.019830028328611898,-0.0169971671388102,-0.036827195467422094,0.14683663833805477,-0.0339943342776204
2026-06-30,2025-12-31,added,negative_high,334,19,181,17,0.2769485903814262,0.16379310344827586,-0.11315548693315036,0.5419161676646707,0.8947368421052632,0.3528206744405925,False,-0.029940119760479042,-0.005988023952095809,0.4513254661329742,-0.06392478201491752,-0.009608152116818997,-0.206818551989977,-0.017964071856287425,0.0,0.0,-0.008982035928143712,-0.0029940119760479044
2026-06-30,2025-12-31,added,nonnegative_low,250,55,129,22,0.20729684908789386,0.47413793103448276,0.2668410819465889,0.516,0.4,-0.11599999999999999,True,-0.092,-0.0184,0.011097221849728167,-0.05018181818181816,-0.0026521212121212133,0.009991452230307174,-0.04,-0.028,0.0,-0.008,-0.016
2026-06-30,2025-12-31,added,nonnegative_high,269,36,124,25,0.2230514096185738,0.3103448275862069,0.0872934179676331,0.46096654275092935,0.6944444444444444,0.23347790169351507,True,-0.11524163568773234,-0.038661710037174724,-0.7194518805810606,0.024335673963926774,0.008864105741429169,0.12002443244736083,-0.011152416356877323,-0.048327137546468404,-0.048327137546468404,-0.05204460966542751,-0.03345724907063197
2026-06-30,2025-12-31,removed,negative_low,353,2,144,2,0.29270315091210614,0.01694915254237288,-0.27575399836973324,0.40793201133144474,1.0,0.5920679886685553,False,-0.12464589235127478,-0.025495750708215296,-0.5456475426721088,0.1142587346553352,0.013541076487252127,-0.2508090782755841,-0.019830028328611898,-0.0169971671388102,-0.036827195467422094,-0.019830028328611898,-0.0339943342776204
