period,state,arm,history,method,seed,supported,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_vol_interaction,20260910,False,8,0.25,0.75,2,0.3333333333333333,0.875,0.375,2,0,5,1,0.2,0.3370928235421783,0.8771591311986,0.618070459319536,0.08758908434787542,0.24307045931953597,0.0
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_vol_interaction,20260911,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.4,0.30027068984269967,0.8019152894674069,0.509223484731905,0.15066781148488048,0.13422348473190504,0.0
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_vol_interaction,20260912,False,8,0.125,0.875,1,0.16666666666666666,0.75,0.375,1,0,5,2,0.26666666666666666,0.31084104961188086,0.8169886179533234,0.5407092814369101,0.08318641457772623,0.1657092814369101,0.0
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_order_extension,20260910,False,8,0.25,0.75,2,0.3333333333333333,0.875,0.375,2,0,5,1,0.26666666666666666,0.3082537293849625,0.8125719182544149,0.5902700850209726,0.05945331292703246,0.21527008502097256,0.0
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_order_extension,20260911,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.4,0.32471914781137967,0.8641500930436687,0.5316498223830702,0.2031341388437238,0.15664982238307024,0.0
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_order_extension,20260912,False,8,0.125,0.875,1,0.16666666666666666,0.75,0.375,1,0,5,2,0.2,0.30406652371280285,0.8022028892741155,0.5312261477360235,0.06513723508713641,0.1562261477360235,0.0
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_order_offset,20260910,False,8,0.25,0.75,2,0.3333333333333333,0.875,0.375,2,0,5,1,0.26666666666666666,0.3082872629849378,0.8126761361551686,0.5905978220639216,0.059363907018352396,0.21559782206392164,0.0
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_order_offset,20260911,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.4,0.3242988522056753,0.8629463585695722,0.5317813818900351,0.20152914688679677,0.1567813818900351,0.0
year_2022,nonnegative_low,remove,fixed_transform_remove_only,learned_order_offset,20260912,False,8,0.125,0.875,1,0.16666666666666666,0.75,0.375,1,0,5,2,0.2,0.30352617679433824,0.801104667824798,0.5310552532789803,0.06468434749212183,0.1560552532789803,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_market,20260910,False,8,0.125,0.875,1,0.16666666666666666,0.75,0.375,1,0,5,2,0.2,0.3281968877046353,0.8556458910478519,0.5906308050710146,0.09033244876134171,0.21563080507101462,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_market,20260911,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.4,0.3048366668048891,0.8117751582196333,0.5034186952820141,0.1342432251199608,0.1284186952820141,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_market,20260912,False,8,0.125,0.875,1,0.16666666666666666,0.75,0.375,1,0,5,2,0.26666666666666666,0.2973362547133306,0.7890822756093445,0.5324648818258151,0.07142501208864983,0.15746488182581508,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_vol_interaction,20260910,False,8,0.125,0.875,1,0.16666666666666666,0.75,0.375,1,0,5,2,0.26666666666666666,0.32818152679759294,0.8556521237344441,0.5912396715364019,0.09094059922287775,0.2162396715364019,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_vol_interaction,20260911,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.4,0.30684816393795,0.8179456271001874,0.5030670254799989,0.1373368788335565,0.12806702547999893,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_vol_interaction,20260912,False,8,0.125,0.875,1,0.16666666666666666,0.75,0.375,1,0,5,2,0.26666666666666666,0.2963221001377264,0.7869538319717382,0.5307594604655475,0.07064243598862989,0.15575946046554745,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_order_extension,20260910,False,8,0.25,0.75,2,0.3333333333333333,0.875,0.375,2,0,5,1,0.26666666666666666,0.28019106770729185,0.7542851374567254,0.5414563008095277,0.04583880903572278,0.16645630080952767,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_order_extension,20260911,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.4,0.3235138936403765,0.8579752222653397,0.5225697469349613,0.1795017600587707,0.14756974693496128,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_order_extension,20260912,False,8,0.25,0.75,2,0.2,0.375,0.375,0,2,3,3,0.2,0.286108769601281,0.7658581336580403,0.5090237540253626,0.05252751657185283,0.1340237540253626,0.0
year_2022,nonnegative_low,both,fixed_transform_step100,learned_order_offset,20260910,False,8,0.25,0.75,2,0.3333333333333333,0.875,0.375,2,0,5,1,0.2,0.2780654058760142,0.7499785340094911,0.5376086250228909,0.04578372455757366,0.16260862502289086,0.0
