job,method,cutoff,seed,coordinate,block,coefficient,full_window_coefficient,coefficient_delta
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,0,additive,-0.004767146425544606,-0.03582569297314436,0.031058546547599757
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,1,additive,-0.12315694481968327,-0.0550837807385854,-0.06807316408109787
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,2,additive,-0.048853119117172175,-0.057882211835119914,0.009029092717947738
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,3,additive,0.25477729626620954,0.2749438758201021,-0.02016657955389256
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,4,additive,0.26311573270297045,0.24213585775986296,0.02097987494310749
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,5,additive,0.21707640278078053,0.09771572259728435,0.11936068018349617
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,6,additive,-0.08773714145494885,0.002837349975216289,-0.09057449143016513
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,7,additive,-0.09816826833530463,-0.19010788366806936,0.09193961533276472
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,8,additive,-0.30058812484879255,0.0014266873463181316,-0.30201481219511067
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,9,additive,0.17427490505947094,0.23087079222980683,-0.056595887170335896
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,10,additive,-0.0612676828139428,-0.06877886623716575,0.007511183423222954
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,11,additive,-0.051146646977840986,-0.08615341289435696,0.035006765916515976
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,12,additive,0.42772374456112355,0.1601518111746705,0.267571933386453
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,13,additive,-0.08604433001823011,0.005607275068632763,-0.09165160508686288
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,14,additive,0.16822411961027647,0.09009728399255203,0.07812683561772445
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,15,additive,0.19022739849571932,0.2144767400809905,-0.024249341585271172
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,16,additive,-0.02508931065950167,0.1697377258035336,-0.19482703646303529
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,17,additive,-0.2562364282490733,-0.2910704343126008,0.034834006063527545
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,18,additive,0.1845521338674586,0.13421597967696627,0.05033615419049234
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,19,additive,0.01075381939185086,-0.09529535561275165,0.10604917500460251
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,20,additive,0.03558564132764836,0.08558198554256205,-0.04999634421491369
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,21,additive,0.09748020867599537,-0.01840731800222108,0.11588752667821645
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,22,additive,0.014771606156563154,0.024713358134585313,-0.009941751978022158
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,23,additive,-0.07728166184325497,-0.07589561715329729,-0.0013860446899576773
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,24,additive,-0.06809819478481008,-0.09960212195431636,0.031503927169506285
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,25,additive,-0.3075504567289382,0.0017043361077124662,-0.3092547928366507
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,26,additive,-0.13403452834842675,-0.09636658174399067,-0.03766794660443608
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,27,additive,-0.1608485586685415,0.10363399542491435,-0.26448255409345583
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,28,additive,-0.38514127991852926,-0.016974233519981875,-0.36816704639854736
learned_recent_additive_2017-12-31_20260912,learned_recent_additive,2017-12-31,20260912,29,intercept,0.44524817237420167,0.09108045966595217,0.3541677127082495
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,0,additive,0.012138483289644425,-0.11208809343508096,0.12422657672472538
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,1,additive,-0.04417665397321147,0.02504594411074227,-0.06922259808395374
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,2,additive,-0.12228264231672042,0.012892598704314681,-0.13517524102103512
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,3,additive,0.23471893604271613,0.07886316027950857,0.15585577576320755
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,4,additive,-0.17091891936166972,0.054997101760307275,-0.225916021121977
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,5,additive,-0.2674937287051622,-0.11150854600220475,-0.15598518270295744
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,6,additive,0.13227989345299906,0.11832504030200515,0.013954853150993915
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,7,additive,-0.022507349144205668,-0.01912979895786673,-0.0033775501863389373
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,8,additive,0.1364441366864841,0.05059229003471859,0.08585184665176553
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,9,additive,0.30513942259607435,0.09326648097285892,0.21187294162321543
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,10,additive,0.03262392275893762,-0.0005453637145879698,0.03316928647352559
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,11,additive,0.10639311141381254,0.030024337164616638,0.0763687742491959
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,12,additive,0.04403336228469621,0.0067078532452560236,0.03732550903944019
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,13,additive,0.07532507462033611,0.01705637434661612,0.058268700273719984
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,14,additive,0.3049151301338743,0.15516472012914576,0.14975041000472852
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,15,additive,-0.09766730825837994,-0.11790085586441088,0.02023354760603094
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,16,additive,-0.10969085548013215,0.036616159338528693,-0.14630701481866085
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,17,additive,-0.08085825497390915,0.016689174901350957,-0.0975474298752601
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,18,additive,-0.33402890647866107,0.039035622150180416,-0.3730645286288415
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,19,additive,-0.01865962795328794,-0.05824964496686337,0.03959001701357543
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,20,additive,-0.07080883421846682,-0.04463363864702752,-0.026175195571439297
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,21,additive,-0.26201149651893185,-0.3518900060740647,0.08987850955513282
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,22,additive,0.004084840997761933,-0.21724818609315408,0.221333027090916
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,23,additive,0.09298988753751569,-0.048513056325887545,0.14150294386340323
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,24,additive,0.017423208373168533,0.23623160052524528,-0.21880839215207676
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,25,additive,-0.2218697521265018,-0.13221668588802163,-0.08965306623848018
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,26,additive,-0.2648027630077411,-0.017942397329300308,-0.24686036567844077
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,27,additive,0.20268963219055028,0.03511136494614651,0.16757826724440378
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,28,additive,-0.2556276102047215,0.007093260596740067,-0.2627208708014616
learned_recent_additive_2018-12-31_20260910,learned_recent_additive,2018-12-31,20260910,29,intercept,0.1563222375783905,0.05107810805018057,0.10524412952820994
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,0,additive,0.1324595475137054,0.09998108894826453,0.03247845856544086
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,1,additive,0.22215528851897404,0.12997696894533328,0.09217831957364075
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,2,additive,0.024342880376216597,-0.03615395672627473,0.060496837102491326
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,3,additive,0.045616595605694074,0.016548199084296028,0.029068396521398046
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,4,additive,0.15971956940494392,0.08081446574756543,0.07890510365737849
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,5,additive,-0.05966802489648225,0.021168497900261426,-0.08083652279674368
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,6,additive,-0.14871793219808097,-0.067038863440216,-0.08167906875786496
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,7,additive,-0.05719883285560735,-0.03887710157106431,-0.018321731284543036
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,8,additive,-0.027621552408937263,-0.04742665646459247,0.01980510405565521
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,9,additive,0.19339070391330593,0.07934062796477519,0.11405007594853074
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,10,additive,-0.045659047596092704,-0.11049114630907475,0.06483209871298204
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,11,additive,-0.2587071028438498,-0.06414412405792315,-0.19456297878592665
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,12,additive,-0.16721363083404964,-0.0438717694885968,-0.12334186134545283
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,13,additive,-0.06875594195394467,-0.06633122264240052,-0.0024247193115441573
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,14,additive,-0.15731420622788986,0.02471870735492836,-0.18203291358281823
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,15,additive,-0.3205627043180769,0.07177171205559132,-0.39233441637366817
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,16,additive,0.1614814092518704,0.03479020824392433,0.12669120100794606
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,17,additive,0.15268187215580126,0.03071891265069627,0.121962959505105
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,18,additive,-0.20501553196797395,-0.12251776184167283,-0.08249777012630112
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,19,additive,0.08750747841918384,-0.09879719017214693,0.18630466859133077
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,20,additive,0.22344852357482975,0.10730875107209258,0.11613977250273717
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,21,additive,0.3698126132233949,0.20538446045409023,0.1644281527693047
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,22,additive,-0.1316492055431648,-0.08331131208320149,-0.048337893459963324
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,23,additive,-0.027699956248610106,-0.07421121318320653,0.04651125693459643
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,24,additive,0.06407111428154062,0.22292749807995985,-0.1588563837984192
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,25,additive,-0.39354936919618594,-0.11820756386590826,-0.2753418053302777
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,26,additive,-0.29105506905063716,-0.025253818155226797,-0.26580125089541035
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,27,additive,0.11587719921969122,0.0634917753983071,0.05238542382138413
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,28,additive,-0.16861281539910913,0.031021858399964967,-0.1996346737990741
learned_recent_additive_2018-12-31_20260911,learned_recent_additive,2018-12-31,20260911,29,intercept,0.11618045294853083,0.048832433417039085,0.06734801953149175
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,0,additive,-0.20352024934654633,-0.1871830890779504,-0.01633716026859594
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,1,additive,0.13326885828763982,0.1052107631235125,0.028058095164127314
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,2,additive,-0.026232213863183963,-0.054894139307828986,0.028661925444645023
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,3,additive,0.04048560539980043,-0.06530132669855607,0.10578693209835649
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,4,additive,0.22588005103103823,0.19285926617875668,0.03302078485228155
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,5,additive,-0.12808381734618843,-0.05962343917814602,-0.0684603781680424
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,6,additive,0.005474849142081658,0.03236778908448584,-0.026892939942404187
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,7,additive,-0.12858310968016953,-0.02188620787400206,-0.10669690180616748
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,8,additive,0.18657683209944156,0.11784138121301782,0.06873545088642374
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,9,additive,-0.027166027547225264,-0.014112935625396446,-0.013053091921828817
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,10,additive,-0.04754998803477175,-0.0819004748542225,0.03435048681945075
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,11,additive,0.17270218951548544,0.22544579000757048,-0.05274360049208504
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,12,additive,-0.11508958602837306,-0.10255692730800535,-0.012532658720367712
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,13,additive,-0.07556688888021561,-0.13982385513712872,0.06425696625691311
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,14,additive,0.1322864352551784,-0.07904412972183363,0.21133056497701203
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,15,additive,-0.1871034530013709,-0.2908328406053385,0.10372938760396758
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,16,additive,0.2375540517283668,0.11288540274253711,0.12466864898582969
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,17,additive,0.242053969510591,0.2458810053430977,-0.003827035832506709
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,18,additive,-0.01656852697347061,-0.09904788972343719,0.08247936274996658
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,19,additive,0.3032970792762851,0.16295629276296963,0.14034078651331544
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,20,additive,0.10548465979936993,-0.0036464821063935506,0.10913114190576348
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,21,additive,0.2510643691149338,0.04127838476810745,0.20978598434682635
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,22,additive,0.25986009828655304,0.16345822057066992,0.09640187771588313
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,23,additive,-0.036940901038555886,-0.14218498977788235,0.10524408873932647
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,24,additive,0.23179251183653904,0.14933968875142278,0.08245282308511626
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,25,additive,-0.25010363060689195,-0.08252804538056042,-0.16757558522633154
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,26,additive,-0.271672096169731,-0.08503940863147234,-0.18663268753825862
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,27,additive,0.17448583473038828,0.15109404162570908,0.023391793104679204
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,28,additive,-0.17915053485634314,0.054939509515453636,-0.23409004437179676
learned_recent_additive_2018-12-31_20260912,learned_recent_additive,2018-12-31,20260912,29,intercept,0.1130657565204716,0.049958792939851476,0.06310696358062012
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,0,additive,-0.22645169489884756,0.0031107662636103684,-0.22956246116245793
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,1,additive,0.3249723924711013,0.20946773967965387,0.11550465279144745
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,2,additive,0.09441608590639841,0.063955335094944,0.030460750811454412
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,3,additive,0.09878131497937466,0.0006499711754302174,0.09813134380394445
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,4,additive,0.039082582926431894,0.06742729101304867,-0.02834470808661678
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,5,additive,-0.24422030838679307,-0.11747161353347674,-0.12674869485331633
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,6,additive,0.06202367357564183,-0.023325520431946373,0.0853491940075882
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,7,additive,0.13159919949358279,0.13310832182832577,-0.001509122334742985
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,8,additive,0.09862649459080491,0.129256858092786,-0.03063036350198109
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,9,additive,0.12298338763054958,0.14467815527103467,-0.021694767640485085
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,10,additive,-0.10074507357290892,-0.09368777156522355,-0.007057302007685368
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,11,additive,0.1833140197180399,0.15281049409475153,0.03050352562328837
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,12,additive,0.17594427804737783,0.0198905533174286,0.15605372472994924
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,13,additive,-0.008961438942096646,0.025107556228122867,-0.03406899517021951
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,14,additive,0.06595677026283542,0.10800212680243046,-0.04204535653959504
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,15,additive,-0.032800033036631523,0.013894263116366668,-0.046694296152998194
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,16,additive,0.20608146172877087,-0.020522012209277456,0.22660347393804833
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,17,additive,0.27812570010607196,0.05704973481295844,0.22107596529311352
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,18,additive,0.336758793546942,0.19939439534973424,0.13736439819720775
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,19,additive,-0.052215187041119715,-0.02955657678376084,-0.022658610257358876
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,20,additive,-0.02899537487661888,0.14382701100552817,-0.17282238588214704
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,21,additive,0.23048864724503532,0.18883376532591675,0.041654881919118564
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,22,additive,-0.2022944652123023,-0.04315184768481893,-0.15914261752748338
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,23,additive,-0.1404658751945714,-0.1648160424218288,0.024350167227257385
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,24,additive,-0.012036583734375213,0.02063482233916506,-0.03267140607354027
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,25,additive,-0.07849402170842266,-0.12573106370361972,0.04723704199519706
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,26,additive,-0.2107796677099841,-0.0359391925318851,-0.174840475178099
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,27,additive,0.12820795018855355,0.034310759823956725,0.09389719036459682
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,28,additive,-0.1647440725066607,0.04646608964596624,-0.21121016215262695
learned_recent_additive_2019-12-31_20260910,learned_recent_additive,2019-12-31,20260910,29,intercept,0.13972854003860471,0.09312257987714882,0.04660596016145589
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,0,additive,-0.15257579619605952,0.12160885600183183,-0.27418465219789134
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,1,additive,0.2026557383867944,0.27645943487152186,-0.07380369648472745
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,2,additive,0.18324995116833925,0.034470617190612084,0.14877933397772716
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,3,additive,-0.06500773562749874,-0.011410387062276848,-0.0535973485652219
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,4,additive,0.15305292685918784,0.1473545559803991,0.005698370878788744
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,5,additive,-0.12217992031822299,-0.08543941086100888,-0.036740509457214104
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,6,additive,0.28635534441422134,-0.027374466994827564,0.3137298114090489
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,7,additive,-0.12750250666281632,-0.04966605291333938,-0.07783645374947694
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,8,additive,-0.02783307979041019,-0.005053701408574158,-0.02277937838183603
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,9,additive,0.0267116893896614,0.07545079232058764,-0.048739102930926245
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,10,additive,-0.0599163521961963,-0.015059616788186849,-0.044856735408009454
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,11,additive,-0.053227745840512514,0.05236573634435827,-0.10559348218487077
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,12,additive,-0.10506802016980128,-0.09317198116371506,-0.011896039006086226
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,13,additive,-0.17629661639218025,-0.18101745140605083,0.004720835013870578
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,14,additive,0.23081416561398962,0.12838503360601788,0.10242913200797174
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,15,additive,0.6116145723648879,0.04326865948294174,0.5683459128819461
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,16,additive,-0.1719125374922171,-0.18404437972853074,0.012131842236313639
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,17,additive,-0.27903107125220566,0.020318477504203326,-0.299349548756409
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,18,additive,0.08595287146950478,-0.005515293185701875,0.09146816465520666
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,19,additive,-0.08663038491576898,-0.057485271315583314,-0.029145113600185665
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,20,additive,-0.25536727454525693,-0.05019973639708185,-0.20516753814817507
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,21,additive,0.03400520621303181,0.16563043285645204,-0.13162522664342025
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,22,additive,0.0210819370600381,-0.058638992974865876,0.07972093003490398
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,23,additive,-0.0684871647976367,-0.04992879504927437,-0.01855836974836233
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,24,additive,0.3619866106860913,0.22371395802957558,0.1382726526565157
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,25,additive,-0.05907981664673869,-0.030824295441206375,-0.028255521205532316
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,26,additive,-0.2326138177794995,0.010075842608526965,-0.24268966038802645
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,27,additive,0.07442321478218576,0.07016466621351401,0.0042585485686717495
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,28,additive,-0.2905275565899347,-0.03078392492733702,-0.2597436316625977
learned_recent_additive_2019-12-31_20260911,learned_recent_additive,2019-12-31,20260911,29,intercept,0.10878472551558861,0.1008084508934578,0.00797627462213081
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,0,additive,0.08457725429608656,0.06675303957412798,0.01782421472195858
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,1,additive,0.1866987188483356,0.16420450858215968,0.02249421026617593
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,2,additive,-0.1263340812443012,0.0018609006185925797,-0.1281949818628938
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,3,additive,-0.2151853456315819,0.004449769606766158,-0.21963511523834806
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,4,additive,-0.05169490886505874,-0.012018921270672183,-0.03967598759438656
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,5,additive,-0.1400382212945072,0.03924774353071778,-0.17928596482522496
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,6,additive,-0.044286499075457564,0.021884666532624927,-0.06617116560808249
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,7,additive,0.1283664816072186,-0.01275369084113262,0.14112017244835123
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,8,additive,0.037246227676776364,0.04115450150916878,-0.003908273832392416
learned_recent_additive_2019-12-31_20260912,learned_recent_additive,2019-12-31,20260912,9,additive,0.168322994860235,0.09598904578376817,0.07233394907646683
