history,cutoff,method,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,year,probability,actual_up,annual_probability,changed_vs_annual,case_vs_annual,brier_vs_annual,quarter4_probability,changed_vs_quarter4,case_vs_quarter4,brier_vs_quarter4
quarter_trend2_validated,2025-12-31,learned_market,3630,2026-01-09,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.5247528297004517,0,0.5247528297004517,False,stable_wrong,0.0,0.5247528297004517,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3630,2026-01-09,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.5247528297004517,0,0.5247528297004517,False,stable_wrong,0.0,0.5247528297004517,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_market,3635,2026-01-16,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.5358343724082923,0,0.5358343724082923,False,stable_wrong,0.0,0.5358343724082923,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3635,2026-01-16,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.5358343724082923,0,0.5358343724082923,False,stable_wrong,0.0,0.5358343724082923,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_market,3640,2026-01-23,negative_low,trend,negative,False,False,annual_reset,2026,0.4292369877583089,0,0.4292369877583089,False,stable_correct,0.0,0.4292369877583089,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3640,2026-01-23,negative_low,volatility,low,False,False,annual_reset,2026,0.4292369877583089,0,0.4292369877583089,False,stable_correct,0.0,0.4292369877583089,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_market,3645,2026-01-30,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.4591640849676522,1,0.4591640849676522,False,stable_wrong,0.0,0.4591640849676522,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3645,2026-01-30,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.4591640849676522,1,0.4591640849676522,False,stable_wrong,0.0,0.4591640849676522,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_market,3650,2026-02-06,negative_low,trend,negative,False,False,annual_reset,2026,0.5097015271695778,1,0.5097015271695778,False,stable_correct,0.0,0.5097015271695778,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3650,2026-02-06,negative_low,volatility,low,False,False,annual_reset,2026,0.5097015271695778,1,0.5097015271695778,False,stable_correct,0.0,0.5097015271695778,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_market,3655,2026-02-13,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.4571590483811076,0,0.4571590483811076,False,stable_correct,0.0,0.4571590483811076,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3655,2026-02-13,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.4571590483811076,0,0.4571590483811076,False,stable_correct,0.0,0.4571590483811076,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_market,3659,2026-02-27,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.5114368929840101,0,0.5114368929840101,False,stable_wrong,0.0,0.5114368929840101,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3659,2026-02-27,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.5114368929840101,0,0.5114368929840101,False,stable_wrong,0.0,0.5114368929840101,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_market,3664,2026-03-06,nonnegative_high,trend,nonnegative,False,False,annual_reset,2026,0.5049060459412255,1,0.5049060459412255,False,stable_correct,0.0,0.5049060459412255,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3664,2026-03-06,nonnegative_high,volatility,high,False,False,annual_reset,2026,0.5049060459412255,1,0.5049060459412255,False,stable_correct,0.0,0.5049060459412255,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_market,3669,2026-03-13,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.45966722009852146,0,0.45966722009852146,False,stable_correct,0.0,0.45966722009852146,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3669,2026-03-13,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.45966722009852146,0,0.45966722009852146,False,stable_correct,0.0,0.45966722009852146,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_market,3674,2026-03-20,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.4489633359737127,0,0.4489633359737127,False,stable_correct,0.0,0.4489633359737127,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3674,2026-03-20,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.4489633359737127,0,0.4489633359737127,False,stable_correct,0.0,0.4489633359737127,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_market,3679,2026-03-27,negative_high,trend,negative,False,False,annual_reset,2026,0.4655463624095211,0,0.4655463624095211,False,stable_correct,0.0,0.4655463624095211,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_market,3679,2026-03-27,negative_high,volatility,high,False,False,annual_reset,2026,0.4655463624095211,0,0.4655463624095211,False,stable_correct,0.0,0.4655463624095211,False,stable_correct,0.0
quarter_trend2_validated,2026-03-31,learned_market,3684,2026-04-03,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4764559743529441,1,0.4764559743529441,False,stable_wrong,0.0,0.4764559743529441,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3684,2026-04-03,negative_high,volatility,high,True,False,insufficient_validation,2026,0.4764559743529441,1,0.4764559743529441,False,stable_wrong,0.0,0.4764559743529441,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_market,3688,2026-04-10,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4497645036249702,1,0.4497645036249702,False,stable_wrong,0.0,0.4497645036249702,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3688,2026-04-10,negative_high,volatility,high,True,False,insufficient_validation,2026,0.4497645036249702,1,0.4497645036249702,False,stable_wrong,0.0,0.4497645036249702,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_market,3693,2026-04-17,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4763881806082888,1,0.4763881806082888,False,stable_wrong,0.0,0.4763881806082888,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3693,2026-04-17,negative_high,volatility,high,True,False,insufficient_validation,2026,0.4763881806082888,1,0.4763881806082888,False,stable_wrong,0.0,0.4763881806082888,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_market,3698,2026-04-24,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.46275428395762463,1,0.46275428395762463,False,stable_wrong,0.0,0.46275428395762463,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3698,2026-04-24,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.46275428395762463,1,0.46275428395762463,False,stable_wrong,0.0,0.46275428395762463,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_market,3705,2026-05-08,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.5509925651699676,0,0.5509925651699676,False,stable_wrong,0.0,0.5509925651699676,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3705,2026-05-08,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.5509925651699676,0,0.5509925651699676,False,stable_wrong,0.0,0.5509925651699676,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_market,3710,2026-05-15,nonnegative_low,trend,nonnegative,True,False,brier_not_better,2026,0.6068105774736267,1,0.6068105774736267,False,stable_correct,0.0,0.6068105774736267,False,stable_correct,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3710,2026-05-15,nonnegative_low,volatility,low,True,False,brier_not_better,2026,0.6068105774736267,1,0.6068105774736267,False,stable_correct,0.0,0.6068105774736267,False,stable_correct,0.0
quarter_trend2_validated,2026-03-31,learned_market,3715,2026-05-22,nonnegative_low,trend,nonnegative,True,False,brier_not_better,2026,0.47476764013923195,1,0.47476764013923195,False,stable_wrong,0.0,0.47476764013923195,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3715,2026-05-22,nonnegative_low,volatility,low,True,False,brier_not_better,2026,0.47476764013923195,1,0.47476764013923195,False,stable_wrong,0.0,0.47476764013923195,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_market,3720,2026-05-29,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.47069934366443983,0,0.47069934366443983,False,stable_correct,0.0,0.47069934366443983,False,stable_correct,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3720,2026-05-29,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.47069934366443983,0,0.47069934366443983,False,stable_correct,0.0,0.47069934366443983,False,stable_correct,0.0
quarter_trend2_validated,2026-03-31,learned_market,3725,2026-06-05,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.43343257781621963,1,0.43343257781621963,False,stable_wrong,0.0,0.43343257781621963,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3725,2026-06-05,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.43343257781621963,1,0.43343257781621963,False,stable_wrong,0.0,0.43343257781621963,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_market,3730,2026-06-12,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.3946021727356898,1,0.3946021727356898,False,stable_wrong,0.0,0.3946021727356898,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3730,2026-06-12,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.3946021727356898,1,0.3946021727356898,False,stable_wrong,0.0,0.3946021727356898,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_market,3739,2026-06-26,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.5028351367660838,1,0.5028351367660838,False,stable_correct,0.0,0.5028351367660838,False,stable_correct,0.0
quarter_volatility2_validated,2026-03-31,learned_market,3739,2026-06-26,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.5028351367660838,1,0.5028351367660838,False,stable_correct,0.0,0.5028351367660838,False,stable_correct,0.0
quarter_trend2_validated,2026-06-30,learned_market,3744,2026-07-03,nonnegative_high,trend,nonnegative,True,True,accepted,2026,0.5305277320782196,0,0.48961299180420353,True,regression,0.041738792760596055,0.5066414565297224,True,stable_wrong,0.024774109029500557
quarter_volatility2_validated,2026-06-30,learned_market,3744,2026-07-03,nonnegative_high,volatility,high,True,True,accepted,2026,0.5140355577557141,0,0.48961299180420353,True,regression,0.02451167289376499,0.5066414565297224,True,stable_wrong,0.007546989162669493
quarter_trend2_validated,2026-06-30,learned_market,3749,2026-07-10,nonnegative_high,trend,nonnegative,True,True,accepted,2026,0.5511149848731892,0,0.5112169662397662,True,stable_wrong,0.04238493998038534,0.5278622907262521,True,stable_wrong,0.025089128581009257
quarter_volatility2_validated,2026-06-30,learned_market,3749,2026-07-10,nonnegative_high,volatility,high,True,True,accepted,2026,0.5350655172013847,0,0.5112169662397662,True,stable_wrong,0.024952321126595067,0.5278622907262521,True,stable_wrong,0.007656509727218985
quarter_trend2_validated,2026-06-30,learned_market,3754,2026-07-17,negative_high,trend,negative,True,False,insufficient_validation,2026,0.48034056980630435,1,0.48034056980630435,False,stable_wrong,0.0,0.48034056980630435,False,stable_wrong,0.0
quarter_volatility2_validated,2026-06-30,learned_market,3754,2026-07-17,negative_high,volatility,high,True,True,accepted,2026,0.5045633913305804,1,0.48034056980630435,True,recovery,-0.024588490179380806,0.48034056980630435,True,recovery,-0.024588490179380806
quarter_trend2_validated,2026-06-30,learned_market,3759,2026-07-24,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4855896136257898,0,0.4855896136257898,False,stable_correct,0.0,0.4855896136257898,False,stable_correct,0.0
quarter_volatility2_validated,2026-06-30,learned_market,3759,2026-07-24,negative_high,volatility,high,True,True,accepted,2026,0.5098460287353342,0,0.4855896136257898,True,regression,0.02414570015594747,0.4855896136257898,True,regression,0.02414570015594747
quarter_trend2_validated,2026-06-30,learned_market,3764,2026-07-31,negative_high,trend,negative,True,False,insufficient_validation,2026,0.3968670895698036,1,0.3968670895698036,False,stable_wrong,0.0,0.3968670895698036,False,stable_wrong,0.0
quarter_volatility2_validated,2026-06-30,learned_market,3764,2026-07-31,negative_high,volatility,high,True,True,accepted,2026,0.4197186095701255,1,0.3968670895698036,True,stable_wrong,-0.027042815564770784,0.3968670895698036,True,stable_wrong,-0.027042815564770784
quarter_trend2_validated,2026-06-30,learned_market,3769,2026-08-07,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4499577215063888,0,0.4499577215063888,False,stable_correct,0.0,0.4499577215063888,False,stable_correct,0.0
quarter_volatility2_validated,2026-06-30,learned_market,3769,2026-08-07,negative_high,volatility,high,True,True,accepted,2026,0.47349133726244846,0,0.4499577215063888,True,stable_correct,0.021732095319360795,0.4499577215063888,True,stable_correct,0.021732095319360795
quarter_trend2_validated,2026-06-30,learned_market,3774,2026-08-14,negative_high,trend,negative,True,False,insufficient_validation,2026,0.48837964453678734,0,0.48837964453678734,False,stable_correct,0.0,0.48837964453678734,False,stable_correct,0.0
quarter_volatility2_validated,2026-06-30,learned_market,3774,2026-08-14,negative_high,volatility,high,True,True,accepted,2026,0.5127195332626088,0,0.48837964453678734,True,regression,0.02436664259114865,0.48837964453678734,True,regression,0.02436664259114865
quarter_trend2_validated,2026-06-30,learned_market,3779,2026-08-21,negative_high,trend,negative,True,False,insufficient_validation,2026,0.5212932595922709,0,0.5212932595922709,False,stable_wrong,0.0,0.5212932595922709,False,stable_wrong,0.0
quarter_volatility2_validated,2026-06-30,learned_market,3779,2026-08-21,negative_high,volatility,high,True,True,accepted,2026,0.5445926867707854,0,0.5212932595922709,True,stable_wrong,0.024834531987888098,0.5212932595922709,True,stable_wrong,0.024834531987888098
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3630,2026-01-09,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.5260850289084584,0,0.5260850289084584,False,stable_wrong,0.0,0.5260850289084584,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3630,2026-01-09,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.5260850289084584,0,0.5260850289084584,False,stable_wrong,0.0,0.5260850289084584,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3635,2026-01-16,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.5431940794853497,0,0.5431940794853497,False,stable_wrong,0.0,0.5431940794853497,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3635,2026-01-16,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.5431940794853497,0,0.5431940794853497,False,stable_wrong,0.0,0.5431940794853497,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3640,2026-01-23,negative_low,trend,negative,False,False,annual_reset,2026,0.42401345231033893,0,0.42401345231033893,False,stable_correct,0.0,0.42401345231033893,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3640,2026-01-23,negative_low,volatility,low,False,False,annual_reset,2026,0.42401345231033893,0,0.42401345231033893,False,stable_correct,0.0,0.42401345231033893,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3645,2026-01-30,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.45724385028463316,1,0.45724385028463316,False,stable_wrong,0.0,0.45724385028463316,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3645,2026-01-30,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.45724385028463316,1,0.45724385028463316,False,stable_wrong,0.0,0.45724385028463316,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3650,2026-02-06,negative_low,trend,negative,False,False,annual_reset,2026,0.5042957605458408,1,0.5042957605458408,False,stable_correct,0.0,0.5042957605458408,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3650,2026-02-06,negative_low,volatility,low,False,False,annual_reset,2026,0.5042957605458408,1,0.5042957605458408,False,stable_correct,0.0,0.5042957605458408,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3655,2026-02-13,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.4505062339482251,0,0.4505062339482251,False,stable_correct,0.0,0.4505062339482251,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3655,2026-02-13,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.4505062339482251,0,0.4505062339482251,False,stable_correct,0.0,0.4505062339482251,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3659,2026-02-27,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.504015087214225,0,0.504015087214225,False,stable_wrong,0.0,0.504015087214225,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3659,2026-02-27,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.504015087214225,0,0.504015087214225,False,stable_wrong,0.0,0.504015087214225,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3664,2026-03-06,nonnegative_high,trend,nonnegative,False,False,annual_reset,2026,0.49562639077605564,1,0.49562639077605564,False,stable_wrong,0.0,0.49562639077605564,False,stable_wrong,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3664,2026-03-06,nonnegative_high,volatility,high,False,False,annual_reset,2026,0.49562639077605564,1,0.49562639077605564,False,stable_wrong,0.0,0.49562639077605564,False,stable_wrong,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3669,2026-03-13,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.4549664030792006,0,0.4549664030792006,False,stable_correct,0.0,0.4549664030792006,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3669,2026-03-13,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.4549664030792006,0,0.4549664030792006,False,stable_correct,0.0,0.4549664030792006,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3674,2026-03-20,nonnegative_low,trend,nonnegative,False,False,annual_reset,2026,0.44751285163197135,0,0.44751285163197135,False,stable_correct,0.0,0.44751285163197135,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3674,2026-03-20,nonnegative_low,volatility,low,False,False,annual_reset,2026,0.44751285163197135,0,0.44751285163197135,False,stable_correct,0.0,0.44751285163197135,False,stable_correct,0.0
quarter_trend2_validated,2025-12-31,learned_vol_interaction,3679,2026-03-27,negative_high,trend,negative,False,False,annual_reset,2026,0.4694278085841141,0,0.4694278085841141,False,stable_correct,0.0,0.4694278085841141,False,stable_correct,0.0
quarter_volatility2_validated,2025-12-31,learned_vol_interaction,3679,2026-03-27,negative_high,volatility,high,False,False,annual_reset,2026,0.4694278085841141,0,0.4694278085841141,False,stable_correct,0.0,0.4694278085841141,False,stable_correct,0.0
quarter_trend2_validated,2026-03-31,learned_vol_interaction,3684,2026-04-03,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4838858042773609,1,0.4838858042773609,False,stable_wrong,0.0,0.4838858042773609,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_vol_interaction,3684,2026-04-03,negative_high,volatility,high,True,False,insufficient_validation,2026,0.4838858042773609,1,0.4838858042773609,False,stable_wrong,0.0,0.4838858042773609,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_vol_interaction,3688,2026-04-10,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4525740654594063,1,0.4525740654594063,False,stable_wrong,0.0,0.4525740654594063,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_vol_interaction,3688,2026-04-10,negative_high,volatility,high,True,False,insufficient_validation,2026,0.4525740654594063,1,0.4525740654594063,False,stable_wrong,0.0,0.4525740654594063,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_vol_interaction,3693,2026-04-17,negative_high,trend,negative,True,False,insufficient_validation,2026,0.49264418119242176,1,0.49264418119242176,False,stable_wrong,0.0,0.49264418119242176,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_vol_interaction,3693,2026-04-17,negative_high,volatility,high,True,False,insufficient_validation,2026,0.49264418119242176,1,0.49264418119242176,False,stable_wrong,0.0,0.49264418119242176,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_vol_interaction,3698,2026-04-24,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.4652698782079913,1,0.4652698782079913,False,stable_wrong,0.0,0.4652698782079913,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_vol_interaction,3698,2026-04-24,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.4652698782079913,1,0.4652698782079913,False,stable_wrong,0.0,0.4652698782079913,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_vol_interaction,3705,2026-05-08,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.5478187978020205,0,0.5478187978020205,False,stable_wrong,0.0,0.5478187978020205,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_vol_interaction,3705,2026-05-08,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.5478187978020205,0,0.5478187978020205,False,stable_wrong,0.0,0.5478187978020205,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_vol_interaction,3710,2026-05-15,nonnegative_low,trend,nonnegative,True,False,brier_not_better,2026,0.6034610316997535,1,0.6034610316997535,False,stable_correct,0.0,0.6034610316997535,False,stable_correct,0.0
quarter_volatility2_validated,2026-03-31,learned_vol_interaction,3710,2026-05-15,nonnegative_low,volatility,low,True,False,brier_not_better,2026,0.6034610316997535,1,0.6034610316997535,False,stable_correct,0.0,0.6034610316997535,False,stable_correct,0.0
quarter_trend2_validated,2026-03-31,learned_vol_interaction,3715,2026-05-22,nonnegative_low,trend,nonnegative,True,False,brier_not_better,2026,0.46869800902449255,1,0.46869800902449255,False,stable_wrong,0.0,0.46869800902449255,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_vol_interaction,3715,2026-05-22,nonnegative_low,volatility,low,True,False,brier_not_better,2026,0.46869800902449255,1,0.46869800902449255,False,stable_wrong,0.0,0.46869800902449255,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_vol_interaction,3720,2026-05-29,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.46830450470324064,0,0.46830450470324064,False,stable_correct,0.0,0.46830450470324064,False,stable_correct,0.0
