period,history,method,state,supported,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
year_2021,rolling5_annual20,learned_market,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.625,0.07692307692307693,0.3076923076923077,1,9,0,3,0.6666666666666666,0.21987666001303183,0.6327053424622858,0.4389725566792748,0.05139974457007307,0.1312802489869671,0.0
year_2021,rolling5_annual20,learned_vol_interaction,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.4583333333333333,0.2576804133939719,0.717984628889673,0.6763167329708003,0.06031684851759418,0.07631673297080033,0.0
year_2021,rolling5_annual20,learned_vol_interaction,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3,0.2744802701372623,0.7441523864741559,0.6007318764370091,0.0726315010796979,0.012496582319362015,0.0
year_2021,rolling5_annual20,learned_vol_interaction,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.47619047619047616,0.3042875075588343,0.8117985658692156,0.5518559148079927,0.14441575116759614,0.2518559148079927,0.0
year_2021,rolling5_annual20,learned_vol_interaction,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6111111111111112,0.21892703964253798,0.6307505772247501,0.4348033775556809,0.05444812818461377,0.12711106986337317,0.0
year_2021,rolling5_annual20,learned_order_extension,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.5,0.26089352777311203,0.7290611295109326,0.6957878010029189,0.0705335667860543,0.09578780100291895,0.0
year_2021,rolling5_annual20,learned_order_extension,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3142857142857143,0.27707893070326395,0.7493481531689364,0.5996911660767895,0.07953597685775565,0.011455871959142438,0.0
year_2021,rolling5_annual20,learned_order_extension,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.31619132415099616,0.8417382438515151,0.5585782300248379,0.16285680965006544,0.2585782300248379,0.0
year_2021,rolling5_annual20,learned_order_extension,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6388888888888888,0.21208180608471322,0.6163604301625826,0.4269540385238856,0.057899353555640395,0.11926173083157787,0.0
year_2021,rolling5_annual20,learned_order_offset,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.5,0.2609510286161569,0.7291433153806695,0.6953806540233941,0.07054846522686813,0.09538065402339413,0.0
year_2021,rolling5_annual20,learned_order_offset,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3142857142857143,0.2768843316912208,0.7489023471035507,0.5991120287871228,0.07927358491868346,0.010876734669475696,0.0
year_2021,rolling5_annual20,learned_order_offset,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.3161211206493911,0.8415196922166454,0.5584881636261827,0.16254082040030618,0.2584881636261827,0.0
year_2021,rolling5_annual20,learned_order_offset,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6388888888888888,0.2121886248507437,0.6165834255327797,0.4268547035635183,0.05784456422341623,0.11916239587121058,0.0
year_2021,annual_state_offset,learned_market,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.4583333333333333,0.25703079949335417,0.7150780012649136,0.6678513890463147,0.05687248489011726,0.06785138904631471,0.0
year_2021,annual_state_offset,learned_market,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3142857142857143,0.26772840603014736,0.7301666316696244,0.6021528421810176,0.07008411531934962,0.013917548063370533,0.0
year_2021,annual_state_offset,learned_market,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.3170256923088196,0.8426782547660527,0.5730089868360049,0.14927921593937413,0.2730089868360049,0.0
year_2021,annual_state_offset,learned_market,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.625,0.07692307692307693,0.3076923076923077,1,9,0,3,0.75,0.20641202679103074,0.6046004928531471,0.4222243861788018,0.060006447598077,0.1145320784864941,0.0
year_2021,annual_state_offset,learned_vol_interaction,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.4583333333333333,0.2576804133939719,0.717984628889673,0.6763167329708003,0.06031684851759418,0.07631673297080033,0.0
year_2021,annual_state_offset,learned_vol_interaction,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.2714285714285714,0.2732538416365554,0.742019363184833,0.6064485303924956,0.0724250681280607,0.0182132362748485,0.0
year_2021,annual_state_offset,learned_vol_interaction,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.42857142857142855,0.3180469583163507,0.846609628243478,0.5729259373991488,0.15980632309825163,0.2729259373991488,0.0
year_2021,annual_state_offset,learned_vol_interaction,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6944444444444444,0.20611059826934508,0.6037794070585651,0.4184950981485424,0.0637494097940125,0.1108027904562347,0.0
year_2021,annual_state_offset,learned_order_extension,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.5,0.26089352777311203,0.7290611295109326,0.6957878010029189,0.0705335667860543,0.09578780100291895,0.0
year_2021,annual_state_offset,learned_order_extension,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3,0.2757455125822538,0.7470367756952953,0.605482378243384,0.07915091761456347,0.017247084125736944,0.0
year_2021,annual_state_offset,learned_order_extension,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.33007526615848864,0.8793720432572801,0.5793702630178882,0.17778543288844967,0.2793702630178882,0.0
year_2021,annual_state_offset,learned_order_extension,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.7222222222222222,0.20065021944902872,0.5917109148586202,0.411479268571216,0.0699664995153341,0.10378696087890826,0.0
year_2021,annual_state_offset,learned_order_offset,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.5,0.2609510286161569,0.7291433153806695,0.6953806540233941,0.07054846522686813,0.09538065402339413,0.0
year_2021,annual_state_offset,learned_order_offset,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3,0.27553846621911804,0.7465665055892436,0.6049855699654367,0.0788975981920001,0.016750275847789653,0.0
year_2021,annual_state_offset,learned_order_offset,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.32999183557840966,0.879088175989381,0.5792671034605485,0.1774687016813651,0.27926710346054856,0.0
year_2021,annual_state_offset,learned_order_offset,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.7222222222222222,0.20075432376522878,0.5919357914288539,0.4113876767465818,0.0698341599794197,0.10369536905427407,0.0
year_2021,annual_shared_offset,learned_market,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.4583333333333333,0.25703079949335417,0.7150780012649136,0.6678513890463147,0.05687248489011726,0.06785138904631471,0.0
year_2021,annual_shared_offset,learned_market,negative_high,True,17,0.4117647058823529,0.5882352941176471,7,0.35,0.8235294117647058,0.5882352941176471,7,0,7,3,0.3142857142857143,0.2715935571353942,0.7370925882463718,0.5828781928099647,0.07148770763330861,-0.00535710130768241,0.0
year_2021,annual_shared_offset,learned_market,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.29690184120731494,0.7931803439341922,0.539881187040266,0.1254266824233145,0.239881187040266,0.0
year_2021,annual_shared_offset,learned_market,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.625,0.07692307692307693,0.3076923076923077,1,9,0,3,0.6666666666666666,0.21224850999067432,0.6169041887249791,0.4296952131232611,0.05543205801704915,0.12200290543095338,0.0
year_2021,annual_shared_offset,learned_vol_interaction,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.4583333333333333,0.2576804133939719,0.717984628889673,0.6763167329708003,0.06031684851759418,0.07631673297080033,0.0
year_2021,annual_shared_offset,learned_vol_interaction,negative_high,True,17,0.4117647058823529,0.5882352941176471,7,0.35,0.8235294117647058,0.5882352941176471,7,0,7,3,0.3,0.2768352906278171,0.7482189054127113,0.5877353574620221,0.07365822176044662,-0.0004999366556249774,0.0
year_2021,annual_shared_offset,learned_vol_interaction,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.47619047619047616,0.29658795031995105,0.7932753997276965,0.5393037502391684,0.13537550285974032,0.23930375023916844,0.0
year_2021,annual_shared_offset,learned_vol_interaction,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6111111111111112,0.21161472899781747,0.6154883691604719,0.4257044029034868,0.05900869851556852,0.11801209521117911,0.0
year_2021,annual_shared_offset,learned_order_extension,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.5,0.26089352777311203,0.7290611295109326,0.6957878010029189,0.0705335667860543,0.09578780100291895,0.0
year_2021,annual_shared_offset,learned_order_extension,negative_high,True,17,0.4117647058823529,0.5882352941176471,7,0.35,0.8235294117647058,0.5882352941176471,7,0,7,3,0.3142857142857143,0.27936273720222926,0.7532329889163283,0.5871403408119777,0.08040625475023346,-0.0010949533056693328,0.0
year_2021,annual_shared_offset,learned_order_extension,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.3089961540119363,0.8232958292831508,0.5473984999152519,0.1548913924927196,0.24739849991525192,0.0
year_2021,annual_shared_offset,learned_order_extension,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6944444444444444,0.20547317679018431,0.6022812236115379,0.4182526875365816,0.06401676520970413,0.11056037984427391,0.0
year_2021,annual_shared_offset,learned_order_offset,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.5,0.2609510286161569,0.7291433153806695,0.6953806540233941,0.07054846522686813,0.09538065402339413,0.0
year_2021,annual_shared_offset,learned_order_offset,negative_high,True,17,0.4117647058823529,0.5882352941176471,7,0.35,0.8235294117647058,0.5882352941176471,7,0,7,3,0.3142857142857143,0.27916991996518176,0.7528068155171594,0.5866017162231197,0.08014904605772973,-0.0016335778945273383,0.0
year_2021,annual_shared_offset,learned_order_offset,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.3089523177624116,0.8231598454867457,0.5473605440618637,0.15460619403753964,0.24736054406186375,0.0
year_2021,annual_shared_offset,learned_order_offset,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6944444444444444,0.20558964029137275,0.6025297780967565,0.4181737219352651,0.06389589413986473,0.11048141424295738,0.0
year_2021,annual_state_offset_half,learned_market,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.4583333333333333,0.25703079949335417,0.7150780012649136,0.6678513890463147,0.05687248489011726,0.06785138904631471,0.0
year_2021,annual_state_offset_half,learned_market,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3142857142857143,0.26836071038240067,0.7312712990184969,0.5990573439680782,0.07013504075116417,0.010822049850431115,0.0
year_2021,annual_state_offset_half,learned_market,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.3107091051826555,0.8266214316925986,0.5630282657572918,0.14201199551943358,0.2630282657572918,0.0
year_2021,annual_state_offset_half,learned_market,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.625,0.07692307692307693,0.3076923076923077,1,9,0,3,0.6666666666666666,0.21284635155690765,0.6181841093287606,0.43051181406012656,0.054480352035782505,0.12281950636781885,0.0
year_2021,annual_state_offset_half,learned_vol_interaction,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.4583333333333333,0.2576804133939719,0.717984628889673,0.6763167329708003,0.06031684851759418,0.07631673297080033,0.0
year_2021,annual_state_offset_half,learned_vol_interaction,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.2714285714285714,0.273857737344881,0.7430628184990367,0.6036130529287587,0.07249258632816323,0.015377758811111586,0.0
year_2021,annual_state_offset_half,learned_vol_interaction,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.47619047619047616,0.3111033134451017,0.8287550874708021,0.5625269682453402,0.15217438798582175,0.2625269682453402,0.0
year_2021,annual_state_offset_half,learned_vol_interaction,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6388888888888888,0.21223095721609536,0.6168161112536352,0.42655773566008587,0.058060240429520314,0.11886542796777816,0.0
year_2021,annual_state_offset_half,learned_order_extension,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.5,0.26089352777311203,0.7290611295109326,0.6957878010029189,0.0705335667860543,0.09578780100291895,0.0
year_2021,annual_state_offset_half,learned_order_extension,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3,0.27640410351207195,0.748171167758045,0.6026114151736123,0.07931338771454578,0.014376121055965196,0.0
year_2021,annual_state_offset_half,learned_order_extension,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.32308817036245896,0.860085928692229,0.5691253938971483,0.17039250676877565,0.26912539389714835,0.0
year_2021,annual_state_offset_half,learned_order_extension,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6666666666666666,0.20609989634638043,0.6036313213600987,0.4191184622702057,0.06324469147637632,0.111426154577898,0.0
year_2021,annual_state_offset_half,learned_order_offset,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.5,0.2609510286161569,0.7291433153806695,0.6953806540233941,0.07054846522686813,0.09538065402339413,0.0
year_2021,annual_state_offset_half,learned_order_offset,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.3,0.27620293951111075,0.7477122527519987,0.6020738269788435,0.07905433099580704,0.013838532861196406,0.0
year_2021,annual_state_offset_half,learned_order_offset,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.323011126194687,0.8598352964218197,0.5690279571335324,0.17007584710085993,0.2690279571335324,0.0
year_2021,annual_state_offset_half,learned_order_offset,nonnegative_high,True,13,0.7692307692307693,0.23076923076923078,10,0.6944444444444444,0.23076923076923078,0.3076923076923077,2,8,1,2,0.6666666666666666,0.2062056721649281,0.6038556208296965,0.41902322961572847,0.06314674909355937,0.11133092192342076,0.0
year_2022,rolling5_annual20,learned_market,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.16666666666666666,0.35713253144671975,0.9236600631746096,0.6755185336576186,0.03278167291449763,0.3421852003242853,0.0
year_2022,rolling5_annual20,learned_market,negative_high,True,27,0.4074074074074074,0.5925925925925926,11,0.41758241758241754,0.7777777777777778,0.48148148148148145,9,2,12,4,0.3516483516483517,0.2856448804512074,0.7675128757580386,0.5711996434007545,0.08271771784423307,0.08971816191927301,0.0
year_2022,rolling5_annual20,learned_market,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.26666666666666666,0.3205287405242223,0.8381635941567289,0.570992639724029,0.09650856198860375,0.19599263972402903,0.0
year_2022,rolling5_annual20,learned_market,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.29792491672988486,0.7924852487350462,0.4940268204981839,0.09361802153138125,0.2940268204981839,0.0
year_2022,rolling5_annual20,learned_vol_interaction,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.16666666666666666,0.36152013731039223,0.9343054949337584,0.6804182067234017,0.03403143485495999,0.3470848733900684,0.0
year_2022,rolling5_annual20,learned_vol_interaction,negative_high,True,27,0.48148148148148145,0.5185185185185185,13,0.4917582417582418,0.7777777777777778,0.48148148148148145,10,3,11,3,0.36813186813186816,0.2843969435301503,0.7647611941374018,0.5687448412944497,0.08182776098531053,0.08726335981296823,0.0
year_2022,rolling5_annual20,learned_vol_interaction,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.32347014501932025,0.8442402778871146,0.5710876303965453,0.09986154129832571,0.1960876303965453,0.0
year_2022,rolling5_annual20,learned_vol_interaction,nonnegative_high,False,5,0.6,0.4,3,0.375,0.2,0.2,0,3,1,1,0.0,0.29556560778316154,0.7879766583180642,0.4882929775829723,0.09632150015977202,0.2882929775829723,0.0
year_2022,rolling5_annual20,learned_order_extension,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.2222222222222222,0.350911593122218,0.9086021904943519,0.6717572339928594,0.027606000443467997,0.33842390065952604,0.0
year_2022,rolling5_annual20,learned_order_extension,negative_high,True,27,0.4444444444444444,0.5555555555555556,12,0.4560439560439561,0.8148148148148148,0.48148148148148145,10,2,12,3,0.3626373626373626,0.28375184755981936,0.7632702461904124,0.5659958139756937,0.08103994897387386,0.0845143324942122,0.0
year_2022,rolling5_annual20,learned_order_extension,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.3186238907344059,0.833820248673762,0.5676843812226955,0.09950736764711893,0.1926843812226955,0.0
year_2022,rolling5_annual20,learned_order_extension,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.29976909369015575,0.797505068453697,0.49070445125434403,0.1027413515697845,0.290704451254344,0.0
year_2022,rolling5_annual20,learned_order_offset,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.2222222222222222,0.35067251858103515,0.9080256586366146,0.6714783221960055,0.027384113359092677,0.33814498886267214,0.0
year_2022,rolling5_annual20,learned_order_offset,negative_high,True,27,0.4444444444444444,0.5555555555555556,12,0.4560439560439561,0.8148148148148148,0.48148148148148145,10,2,12,3,0.3626373626373626,0.2837881262128566,0.763334502676469,0.5656690069645094,0.08107371679826411,0.08418752548302794,0.0
year_2022,rolling5_annual20,learned_order_offset,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.318533397682702,0.8336255651521859,0.5677496501229106,0.09922574726060414,0.19274965012291057,0.0
year_2022,rolling5_annual20,learned_order_offset,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.2996289750385851,0.7971988551852516,0.49079135283782005,0.10249998349940702,0.29079135283782004,0.0
year_2022,annual_state_offset,learned_market,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.2777777777777778,0.33772457786837684,0.8766423389322047,0.6295309568449157,0.053663356351309414,0.29619762351158235,0.0
year_2022,annual_state_offset,learned_market,negative_high,True,27,0.3333333333333333,0.6666666666666666,9,0.33241758241758246,0.48148148148148145,0.48148148148148145,4,5,9,9,0.3956043956043956,0.2856965635941436,0.7661944669468013,0.5072274577163279,0.10729055997271707,0.02574597623484648,0.0
year_2022,annual_state_offset,learned_market,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.26666666666666666,0.32105680942764736,0.839786537715595,0.5565607913188444,0.10958737147489249,0.1815607913188444,0.0
year_2022,annual_state_offset,learned_market,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.29792491672988486,0.7924852487350462,0.4940268204981839,0.09361802153138125,0.2940268204981839,0.0
year_2022,annual_state_offset,learned_vol_interaction,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.2777777777777778,0.34190239885735313,0.8859244287388652,0.6342898226290333,0.05494568292968327,0.3009564892957,0.0
year_2022,annual_state_offset,learned_vol_interaction,negative_high,True,27,0.3333333333333333,0.6666666666666666,9,0.33241758241758246,0.48148148148148145,0.48148148148148145,4,5,9,9,0.3956043956043956,0.2844376937109333,0.7637235412335457,0.5056806454301938,0.10558783389737185,0.0241991639487123,0.0
year_2022,annual_state_offset,learned_vol_interaction,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.3240281783643988,0.845987091240742,0.5566310183348421,0.1127468787020169,0.18163101833484208,0.0
year_2022,annual_state_offset,learned_vol_interaction,nonnegative_high,False,5,0.6,0.4,3,0.375,0.2,0.2,0,3,1,1,0.0,0.29556560778316154,0.7879766583180642,0.4882929775829723,0.09632150015977202,0.2882929775829723,0.0
year_2022,annual_state_offset,learned_order_extension,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.3333333333333333,0.33123234535571305,0.8627351204084364,0.6252764182940406,0.05309487768022567,0.29194308496070726,0.0
year_2022,annual_state_offset,learned_order_extension,negative_high,True,27,0.3333333333333333,0.6666666666666666,9,0.33241758241758246,0.48148148148148145,0.48148148148148145,4,5,9,9,0.3901098901098901,0.28377022163708443,0.7624236775316113,0.504329806766877,0.10384743375640304,0.022848325285395543,0.0
year_2022,annual_state_offset,learned_order_extension,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.31897993038707806,0.8350890862517079,0.5537153032153049,0.11117697353669766,0.17871530321530493,0.0
year_2022,annual_state_offset,learned_order_extension,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.29976909369015575,0.797505068453697,0.49070445125434403,0.1027413515697845,0.290704451254344,0.0
year_2022,annual_state_offset,learned_order_offset,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.3333333333333333,0.33098556976789933,0.8621894435405228,0.6250155401397629,0.052785620590963485,0.2916822068064296,0.0
year_2022,annual_state_offset,learned_order_offset,negative_high,True,27,0.3333333333333333,0.6666666666666666,9,0.33241758241758246,0.48148148148148145,0.48148148148148145,4,5,9,9,0.3901098901098901,0.28383906668304265,0.7625671231593705,0.5040879302788999,0.10386408343848097,0.02260644879741841,0.0
year_2022,annual_state_offset,learned_order_offset,nonnegative_low,False,8,0.25,0.75,2,0.26666666666666666,0.625,0.375,1,1,4,2,0.3333333333333333,0.31888595065548964,0.8348785439018596,0.5537763984762437,0.11089340555884346,0.17877639847624371,0.0
year_2022,annual_state_offset,learned_order_offset,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.2996289750385851,0.7971988551852516,0.49079135283782005,0.10249998349940702,0.29079135283782004,0.0
year_2022,annual_shared_offset,learned_market,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.2222222222222222,0.33938244071171797,0.8804572412191932,0.6341294278106976,0.05061383643355536,0.3007960944773643,0.0
year_2022,annual_shared_offset,learned_market,negative_high,True,27,0.3333333333333333,0.6666666666666666,9,0.33241758241758246,0.48148148148148145,0.48148148148148145,4,5,9,9,0.3791208791208791,0.28609469872396953,0.7669751104132065,0.5036571420246602,0.1091974742793955,0.02217566054317871,0.0
year_2022,annual_shared_offset,learned_market,nonnegative_low,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.26666666666666666,0.3217025477718658,0.841775535477411,0.5493948205546039,0.11741529423433728,0.17439482055460387,0.0
year_2022,annual_shared_offset,learned_market,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.29792491672988486,0.7924852487350462,0.4940268204981839,0.09361802153138125,0.2940268204981839,0.0
year_2022,annual_shared_offset,learned_vol_interaction,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.2222222222222222,0.34383779817597815,0.8904531515241756,0.63962156982356,0.05143241176777656,0.3062882364902267,0.0
year_2022,annual_shared_offset,learned_vol_interaction,negative_high,True,27,0.3333333333333333,0.6666666666666666,9,0.33241758241758246,0.48148148148148145,0.48148148148148145,4,5,9,9,0.3901098901098901,0.28487783204058303,0.7645892716986327,0.5017272433389566,0.10773058241325832,0.02024576185747512,0.0
year_2022,annual_shared_offset,learned_vol_interaction,nonnegative_low,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.3333333333333333,0.32465912266250896,0.847984592297596,0.5496179507956673,0.12026985799093341,0.17461795079566733,0.0
year_2022,annual_shared_offset,learned_vol_interaction,nonnegative_high,False,5,0.6,0.4,3,0.375,0.2,0.2,0,3,1,1,0.0,0.29556560778316154,0.7879766583180642,0.4882929775829723,0.09632150015977202,0.2882929775829723,0.0
year_2022,annual_shared_offset,learned_order_extension,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.3333333333333333,0.33321441442176475,0.8671415247060233,0.6309340492710168,0.048854573815662626,0.2976007159376835,0.0
year_2022,annual_shared_offset,learned_order_extension,negative_high,True,27,0.3333333333333333,0.6666666666666666,9,0.33241758241758246,0.48148148148148145,0.48148148148148145,4,5,9,9,0.38461538461538464,0.2842221127966038,0.7633334234255021,0.5003109996232137,0.10606222741678481,0.018829518141732227,0.0
year_2022,annual_shared_offset,learned_order_extension,nonnegative_low,False,8,0.375,0.625,3,0.3666666666666667,0.5,0.375,1,2,3,2,0.3333333333333333,0.31958240834020446,0.8370059574882476,0.5466709965937255,0.11842602405318106,0.17167099659372553,0.0
year_2022,annual_shared_offset,learned_order_extension,nonnegative_high,False,5,0.4,0.6,2,0.25,0.4,0.2,0,2,2,1,0.0,0.29976909369015575,0.797505068453697,0.49070445125434403,0.1027413515697845,0.290704451254344,0.0
year_2022,annual_shared_offset,learned_order_offset,negative_low,False,9,0.3333333333333333,0.6666666666666666,3,0.5,1.0,0.3333333333333333,3,0,6,0,0.3333333333333333,0.33298474418398427,0.8666293925137466,0.6307141844423712,0.04851299756941194,0.29738085110903784,0.0
