cutoff,encoder_cutoff,seed,method,kind,state,eligible,offset,status,lambda_sum,n,up_n,up_rate,annual_mean_probability,objective,gradient,hessian,kkt_violation,annual_log_loss,corrected_log_loss
2021-12-31,2021-12-31,20260912,learned_order_offset,state,negative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2021-12-31,2021-12-31,20260912,learned_order_offset,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2021-12-31,2021-12-31,20260912,learned_order_offset,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2021-12-31,2021-12-31,20260912,learned_order_offset,global,eligible_shared,False,0.0,no_eligible_states,0.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260910,learned_market,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6380914638456684,,,,,,
2022-03-31,2021-12-31,20260910,learned_market,state,negative_high,True,-0.4409198724015575,interior,20.0,33,10,0.30303030303030304,0.6731244566877792,26.705633861698896,1.7763568394002505e-15,28.059099073779073,1.7763568394002505e-15,0.891257843592955,0.7503494097852376
2022-03-31,2021-12-31,20260910,learned_market,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.63786399253304,,,,,,
2022-03-31,2021-12-31,20260910,learned_market,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260910,learned_market,global,eligible_shared,True,-0.4409198724015575,interior,20.0,33,10,0.30303030303030304,0.6731244566877792,26.705633861698896,1.7763568394002505e-15,28.059099073779073,1.7763568394002505e-15,0.891257843592955,0.7503494097852376
2022-03-31,2021-12-31,20260910,learned_vol_interaction,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6438257198439025,,,,,,
2022-03-31,2021-12-31,20260910,learned_vol_interaction,state,negative_high,True,-0.432590680800787,interior,20.0,33,10,0.30303030303030304,0.6667626298191102,26.628152794271976,0.0,28.08357128439968,0.0,0.8859544648296729,0.7502062370640936
2022-03-31,2021-12-31,20260910,learned_vol_interaction,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.6428446865469776,,,,,,
2022-03-31,2021-12-31,20260910,learned_vol_interaction,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260910,learned_vol_interaction,global,eligible_shared,True,-0.432590680800787,interior,20.0,33,10,0.30303030303030304,0.6667626298191102,26.628152794271976,0.0,28.08357128439968,0.0,0.8859544648296729,0.7502062370640936
2022-03-31,2021-12-31,20260910,learned_order_extension,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6298792222683767,,,,,,
2022-03-31,2021-12-31,20260910,learned_order_extension,state,negative_high,True,-0.4171548994264187,interior,20.0,33,10,0.30303030303030304,0.6548281132661676,26.101153039629718,0.0,28.123264608638202,0.0,0.8646233158988286,0.7382112405598504
2022-03-31,2021-12-31,20260910,learned_order_extension,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.6325419091719789,,,,,,
2022-03-31,2021-12-31,20260910,learned_order_extension,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260910,learned_order_extension,global,eligible_shared,True,-0.4171548994264187,interior,20.0,33,10,0.30303030303030304,0.6548281132661676,26.101153039629718,0.0,28.123264608638202,0.0,0.8646233158988286,0.7382112405598504
2022-03-31,2021-12-31,20260910,learned_order_offset,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6297561981604283,,,,,,
2022-03-31,2021-12-31,20260910,learned_order_offset,state,negative_high,True,-0.41676834498865245,interior,20.0,33,10,0.30303030303030304,0.6545266433779071,26.088638099959027,-1.7763568394002505e-15,28.12414539404272,1.7763568394002505e-15,0.86411172705428,0.7379296838216128
2022-03-31,2021-12-31,20260910,learned_order_offset,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.632531340199346,,,,,,
2022-03-31,2021-12-31,20260910,learned_order_offset,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260910,learned_order_offset,global,eligible_shared,True,-0.41676834498865245,interior,20.0,33,10,0.30303030303030304,0.6545266433779071,26.088638099959027,-1.7763568394002505e-15,28.12414539404272,1.7763568394002505e-15,0.86411172705428,0.7379296838216128
2022-03-31,2021-12-31,20260911,learned_market,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6783644245536176,,,,,,
2022-03-31,2021-12-31,20260911,learned_market,state,negative_high,True,-0.3618231618956831,interior,20.0,33,10,0.30303030303030304,0.6094572374071604,24.778542670580187,8.881784197001252e-16,28.09323507357196,8.881784197001252e-16,0.8064236229135701,0.7111934141132815
2022-03-31,2021-12-31,20260911,learned_market,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.500447254438771,,,,,,
2022-03-31,2021-12-31,20260911,learned_market,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260911,learned_market,global,eligible_shared,True,-0.3618231618956831,interior,20.0,33,10,0.30303030303030304,0.6094572374071604,24.778542670580187,8.881784197001252e-16,28.09323507357196,8.881784197001252e-16,0.8064236229135701,0.7111934141132815
2022-03-31,2021-12-31,20260911,learned_vol_interaction,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6790076829643918,,,,,,
2022-03-31,2021-12-31,20260911,learned_vol_interaction,state,negative_high,True,-0.36560940323735025,interior,20.0,33,10,0.30303030303030304,0.6124857842669239,24.883719123875316,0.0,28.085492610135713,0.0,0.8107530928210829,0.7135459626218061
2022-03-31,2021-12-31,20260911,learned_vol_interaction,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.5021835129376023,,,,,,
2022-03-31,2021-12-31,20260911,learned_vol_interaction,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260911,learned_vol_interaction,global,eligible_shared,True,-0.36560940323735025,interior,20.0,33,10,0.30303030303030304,0.6124857842669239,24.883719123875316,0.0,28.085492610135713,0.0,0.8107530928210829,0.7135459626218061
2022-03-31,2021-12-31,20260911,learned_order_extension,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6842523383498541,,,,,,
2022-03-31,2021-12-31,20260911,learned_order_extension,state,negative_high,True,-0.36677192936649927,interior,20.0,33,10,0.30303030303030304,0.6129349663462951,24.93586022581124,8.881784197001252e-16,28.03748647454109,8.881784197001252e-16,0.8125958190699908,0.7148679922454242
2022-03-31,2021-12-31,20260911,learned_order_extension,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.49910200686007844,,,,,,
2022-03-31,2021-12-31,20260911,learned_order_extension,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260911,learned_order_extension,global,eligible_shared,True,-0.36677192936649927,interior,20.0,33,10,0.30303030303030304,0.6129349663462951,24.93586022581124,8.881784197001252e-16,28.03748647454109,8.881784197001252e-16,0.8125958190699908,0.7148679922454242
2022-03-31,2021-12-31,20260911,learned_order_offset,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6835545001831492,,,,,,
2022-03-31,2021-12-31,20260911,learned_order_offset,state,negative_high,True,-0.3664139584806835,interior,20.0,33,10,0.30303030303030304,0.6126749316992917,24.926030975683478,1.7763568394002505e-15,28.04066414330617,1.7763568394002505e-15,0.8121941580168497,0.7146496692723829
2022-03-31,2021-12-31,20260911,learned_order_offset,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.4996690568972808,,,,,,
2022-03-31,2021-12-31,20260911,learned_order_offset,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260911,learned_order_offset,global,eligible_shared,True,-0.3664139584806835,interior,20.0,33,10,0.30303030303030304,0.6126749316992917,24.926030975683478,1.7763568394002505e-15,28.04066414330617,1.7763568394002505e-15,0.8121941580168497,0.7146496692723829
2022-03-31,2021-12-31,20260912,learned_market,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6617923265725604,,,,,,
2022-03-31,2021-12-31,20260912,learned_market,state,negative_high,True,-0.41894391811525844,interior,20.0,33,10,0.30303030303030304,0.6544081564540143,27.750767853771638,0.0,27.96095313474915,0.0,0.9148286928097635,0.7877462966216361
2022-03-31,2021-12-31,20260912,learned_market,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.48723728784889836,,,,,,
2022-03-31,2021-12-31,20260912,learned_market,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260912,learned_market,global,eligible_shared,True,-0.41894391811525844,interior,20.0,33,10,0.30303030303030304,0.6544081564540143,27.750767853771638,0.0,27.96095313474915,0.0,0.9148286928097635,0.7877462966216361
2022-03-31,2021-12-31,20260912,learned_vol_interaction,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6681525310975472,,,,,,
2022-03-31,2021-12-31,20260912,learned_vol_interaction,state,negative_high,True,-0.4051280136998784,interior,20.0,33,10,0.30303030303030304,0.6436943495612469,27.53625895156469,0.0,27.99546175665921,0.0,0.9036802958855931,0.7846961174763818
2022-03-31,2021-12-31,20260912,learned_vol_interaction,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.47352554894473964,,,,,,
2022-03-31,2021-12-31,20260912,learned_vol_interaction,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260912,learned_vol_interaction,global,eligible_shared,True,-0.4051280136998784,interior,20.0,33,10,0.30303030303030304,0.6436943495612469,27.53625895156469,0.0,27.99546175665921,0.0,0.9036802958855931,0.7846961174763818
2022-03-31,2021-12-31,20260912,learned_order_extension,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6604887625671906,,,,,,
2022-03-31,2021-12-31,20260912,learned_order_extension,state,negative_high,True,-0.3950337309942097,interior,20.0,33,10,0.30303030303030304,0.6360485296978392,27.09214812254316,0.0,28.043113112250406,0.0,0.8869624281376423,0.7736858071609426
2022-03-31,2021-12-31,20260912,learned_order_extension,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.4812779377215708,,,,,,
2022-03-31,2021-12-31,20260912,learned_order_extension,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260912,learned_order_extension,global,eligible_shared,True,-0.3950337309942097,interior,20.0,33,10,0.30303030303030304,0.6360485296978392,27.09214812254316,0.0,28.043113112250406,0.0,0.8869624281376423,0.7736858071609426
2022-03-31,2021-12-31,20260912,learned_order_offset,state,negative_low,False,0.0,insufficient_new_samples,20.0,19,3,0.15789473684210525,0.6604986856465839,,,,,,
2022-03-31,2021-12-31,20260912,learned_order_offset,state,negative_high,True,-0.39501871954117274,interior,20.0,33,10,0.30303030303030304,0.6360369001595039,27.090756196022927,8.881784197001252e-16,28.04317095620179,8.881784197001252e-16,0.8869154125941485,0.7736472214588924
2022-03-31,2021-12-31,20260912,learned_order_offset,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,6,1,0.16666666666666666,0.4814345931345297,,,,,,
2022-03-31,2021-12-31,20260912,learned_order_offset,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,0,0,,,,,,,,
2022-03-31,2021-12-31,20260912,learned_order_offset,global,eligible_shared,True,-0.39501871954117274,interior,20.0,33,10,0.30303030303030304,0.6360369001595039,27.090756196022927,8.881784197001252e-16,28.04317095620179,8.881784197001252e-16,0.8869154125941485,0.7736472214588924
2022-06-30,2021-12-31,20260910,learned_market,state,negative_low,True,-0.3508439029319772,interior,20.0,20,4,0.2,0.6332344546880118,16.826210340953686,8.881784197001252e-16,24.823565775909678,8.881784197001252e-16,0.9174604635112331,0.779764794935413
2022-06-30,2021-12-31,20260910,learned_market,state,negative_high,True,-0.4087933262375745,interior,20.0,84,38,0.4523809523809524,0.6461506365742867,65.32792061996146,1.7763568394002505e-15,40.47780842962768,1.7763568394002505e-15,0.8175782780437945,0.7578190569547341
2022-06-30,2021-12-31,20260910,learned_market,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.6159836633095036,,,,,,
2022-06-30,2021-12-31,20260910,learned_market,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.4648402031952253,,,,,,
2022-06-30,2021-12-31,20260910,learned_market,global,eligible_shared,True,-0.38675226575787935,interior,40.0,104,42,0.40384615384615385,0.6436667554423108,82.17996695463675,0.0,65.27058801223865,0.0,0.8367863906336866,0.7614271216659585
2022-06-30,2021-12-31,20260910,learned_vol_interaction,state,negative_low,True,-0.355669144012825,interior,20.0,20,4,0.2,0.6386703923079402,16.984572782852112,0.0,24.80335385288481,0.0,0.9274044149615227,0.7859783691411978
2022-06-30,2021-12-31,20260910,learned_vol_interaction,state,negative_high,True,-0.3887760068067613,interior,20.0,84,38,0.4523809523809524,0.6373636722213183,64.90844011567182,0.0,40.55456904344632,0.0,0.8088873095937524,0.7547258604879252
2022-06-30,2021-12-31,20260910,learned_vol_interaction,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.6189330132045269,,,,,,
2022-06-30,2021-12-31,20260910,learned_vol_interaction,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.4631980217939826,,,,,,
2022-06-30,2021-12-31,20260910,learned_vol_interaction,global,eligible_shared,True,-0.37620803173602224,interior,40.0,104,42,0.40384615384615385,0.6376149645456687,81.90144750137637,0.0,65.3445159083742,0.0,0.8316790606260158,0.7602961330627166
2022-06-30,2021-12-31,20260910,learned_order_extension,state,negative_low,True,-0.3439003112815944,interior,20.0,20,4,0.2,0.6250660094972555,16.49337174705773,8.881784197001252e-16,24.83359043006562,8.881784197001252e-16,0.8978901414582561,0.7655348753030977
2022-06-30,2021-12-31,20260910,learned_order_extension,state,negative_high,True,-0.37809991018222744,interior,20.0,84,38,0.4523809523809524,0.6326141782357025,64.14740206687323,-2.6645352591003757e-15,40.59014311455876,2.6645352591003757e-15,0.7979186039544818,0.7466405553104183
2022-06-30,2021-12-31,20260910,learned_order_extension,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.6112287627179384,,,,,,
2022-06-30,2021-12-31,20260910,learned_order_extension,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.46515423292178104,,,,,,
2022-06-30,2021-12-31,20260910,learned_order_extension,global,eligible_shared,True,-0.3651147219662073,interior,40.0,104,42,0.40384615384615385,0.6311626073244627,80.64978406694382,-1.7763568394002505e-15,65.40877522115548,1.7763568394002505e-15,0.8171438996282845,0.749842392913602
2022-06-30,2021-12-31,20260910,learned_order_offset,state,negative_low,True,-0.3437913174016147,interior,20.0,20,4,0.2,0.624944180314382,16.48967519243081,0.0,24.83414095685189,0.0,0.8976609274465336,0.7653875246611715
2022-06-30,2021-12-31,20260910,learned_order_offset,state,negative_high,True,-0.3775751650949536,interior,20.0,84,38,0.4523809523809524,0.6323807888524323,64.12758545297694,4.440892098500626e-15,40.59199509185391,4.440892098500626e-15,0.7975902330553327,0.7464518500001445
2022-06-30,2021-12-31,20260910,learned_order_offset,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.6112036431203612,,,,,,
2022-06-30,2021-12-31,20260910,learned_order_offset,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.4649812738509704,,,,,,
2022-06-30,2021-12-31,20260910,learned_order_offset,global,eligible_shared,True,-0.3647480733093138,interior,40.0,104,42,0.40384615384615385,0.630950671825884,80.62605343542995,0.0,65.41141695907686,0.0,0.816834597361333,0.7496656759208926
2022-06-30,2021-12-31,20260911,learned_market,state,negative_low,True,-0.38328146042122635,interior,20.0,20,4,0.2,0.6658346923721882,19.974001952225475,1.7763568394002505e-15,24.45638968389042,1.7763568394002505e-15,1.0881777972049176,0.9252477586599597
2022-06-30,2021-12-31,20260911,learned_market,state,negative_high,True,-0.30806157160029135,interior,20.0,84,38,0.4523809523809524,0.598369871496547,66.31749379616964,0.0,40.09657194842348,0.0,0.812047892481672,0.7781961247285861
2022-06-30,2021-12-31,20260911,learned_market,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.49299735903234054,,,,,,
2022-06-30,2021-12-31,20260911,learned_market,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.3793075637611571,,,,,,
2022-06-30,2021-12-31,20260911,learned_market,global,eligible_shared,True,-0.3365433482915333,interior,40.0,104,42,0.40384615384615385,0.6113438755110934,86.3344645135127,0.0,64.54895849746404,0.0,0.8651497972361424,0.8083580385377613
2022-06-30,2021-12-31,20260911,learned_vol_interaction,state,negative_low,True,-0.38365956310006966,interior,20.0,20,4,0.2,0.6664486357270314,19.936571427991968,1.7763568394002505e-15,24.467284418695332,1.7763568394002505e-15,1.0865161150412388,0.9232312412205304
2022-06-30,2021-12-31,20260911,learned_vol_interaction,state,negative_high,True,-0.3100868192804408,interior,20.0,84,38,0.4523809523809524,0.5990208322519253,66.73533918386617,0.0,40.01533268008413,0.0,0.8172723037247693,0.7830214384398996
2022-06-30,2021-12-31,20260911,learned_vol_interaction,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.4953526209553404,,,,,,
2022-06-30,2021-12-31,20260911,learned_vol_interaction,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.3838253087409896,,,,,,
2022-06-30,2021-12-31,20260911,learned_vol_interaction,global,eligible_shared,True,-0.33798777847773753,interior,40.0,104,42,0.40384615384615385,0.6119877175355996,86.71299793002748,3.552713678800501e-15,64.47865573328377,3.552713678800501e-15,0.8690499597471674,0.8118104150194342
2022-06-30,2021-12-31,20260911,learned_order_extension,state,negative_low,True,-0.38832227078204107,interior,20.0,20,4,0.2,0.6710887001552883,20.391605072267133,8.881784197001252e-16,24.420926846036284,8.881784197001252e-16,1.1112688941652231,0.9441831606206963
2022-06-30,2021-12-31,20260911,learned_order_extension,state,negative_high,True,-0.3024983488207007,interior,20.0,84,38,0.4523809523809524,0.5954047145790751,66.58253850602196,-8.881784197001252e-16,39.98380610122629,8.881784197001252e-16,0.814341672505273,0.7817557856622555
2022-06-30,2021-12-31,20260911,learned_order_extension,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.4911822609511379,,,,,,
2022-06-30,2021-12-31,20260911,learned_order_extension,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.36887041742836385,,,,,,
2022-06-30,2021-12-31,20260911,learned_order_extension,global,eligible_shared,True,-0.3350199187935008,interior,40.0,104,42,0.40384615384615385,0.6099593271898853,87.02996837541377,3.552713678800501e-15,64.39468555221602,3.552713678800501e-15,0.8714430612860328,0.8152423216889009
2022-06-30,2021-12-31,20260911,learned_order_offset,state,negative_low,True,-0.38762592242339666,interior,20.0,20,4,0.2,0.6704220875624898,20.327974088952363,0.0,24.430012051280016,0.0,1.1077932500944638,0.9412717765803237
2022-06-30,2021-12-31,20260911,learned_order_offset,state,negative_high,True,-0.30066728466798154,interior,20.0,84,38,0.4523809523809524,0.5945536594323271,66.58644029353562,-1.7763568394002505e-15,39.98329643419487,1.7763568394002505e-15,0.8141275501260173,0.7819337158671363
2022-06-30,2021-12-31,20260911,learned_order_offset,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.49178234420226513,,,,,,
2022-06-30,2021-12-31,20260911,learned_order_offset,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.3699531678630715,,,,,,
2022-06-30,2021-12-31,20260911,learned_order_offset,global,eligible_shared,True,-0.33362655462565294,interior,40.0,104,42,0.40384615384615385,0.6091437417650507,86.9717378165893,1.7763568394002505e-15,64.40254069875408,1.7763568394002505e-15,0.8706017231968723,0.814861579399631
2022-06-30,2021-12-31,20260912,learned_market,state,negative_low,True,-0.36978421699189234,interior,20.0,20,4,0.2,0.6550326823584914,19.292184558995135,8.881784197001252e-16,24.77366118821223,8.881784197001252e-16,1.048951085736329,0.8962390443816034
2022-06-30,2021-12-31,20260912,learned_market,state,negative_high,True,-0.20954855781170129,interior,20.0,84,38,0.4523809523809524,0.5518836215897844,68.59021341505482,0.0,39.956453350461345,0.0,0.8269842604061023,0.8113227075505378
2022-06-30,2021-12-31,20260912,learned_market,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.4762415361643916,,,,,,
2022-06-30,2021-12-31,20260912,learned_market,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.32648327433173013,,,,,,
2022-06-30,2021-12-31,20260912,learned_market,global,eligible_shared,True,-0.27082383086699024,interior,40.0,104,42,0.40384615384615385,0.5717199794299203,88.0786014189268,-1.7763568394002505e-15,64.6447881933322,1.7763568394002505e-15,0.8696701883542226,0.8328047160732438
2022-06-30,2021-12-31,20260912,learned_vol_interaction,state,negative_low,True,-0.3749683390380757,interior,20.0,20,4,0.2,0.6606499294054637,19.654481281794695,-1.7763568394002505e-15,24.741451813112114,1.7763568394002505e-15,1.0693142107014686,0.9124234364492481
2022-06-30,2021-12-31,20260912,learned_vol_interaction,state,negative_high,True,-0.2101517919526476,interior,20.0,84,38,0.4523809523809524,0.5526679411561621,67.70467790764496,8.881784197001252e-16,40.15786738117582,8.881784197001252e-16,0.8165549905308412,0.8007504779885224
2022-06-30,2021-12-31,20260912,learned_vol_interaction,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.45997877499964,,,,,,
2022-06-30,2021-12-31,20260912,learned_vol_interaction,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.29883623624231864,,,,,,
2022-06-30,2021-12-31,20260912,learned_vol_interaction,global,eligible_shared,True,-0.2729285112317006,interior,40.0,104,42,0.40384615384615385,0.5734337081271816,87.56696186001426,1.7763568394002505e-15,64.80611749650949,1.7763568394002505e-15,0.8651625328713466,0.8276650232226077
2022-06-30,2021-12-31,20260912,learned_order_extension,state,negative_low,True,-0.3683923624851051,interior,20.0,20,4,0.2,0.6533647152392633,19.278116173575096,1.7763568394002505e-15,24.772415597255854,1.7763568394002505e-15,1.0476179211724606,0.8960493423100763
2022-06-30,2021-12-31,20260912,learned_order_extension,state,negative_high,True,-0.20621676891235152,interior,20.0,84,38,0.4523809523809524,0.551016541653347,67.18999046601294,-8.881784197001252e-16,40.24710887850078,8.881784197001252e-16,0.8100595197519672,0.7948182965262672
2022-06-30,2021-12-31,20260912,learned_order_extension,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.4677636519213054,,,,,,
2022-06-30,2021-12-31,20260912,learned_order_extension,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.31100302732525664,,,,,,
2022-06-30,2021-12-31,20260912,learned_order_extension,global,eligible_shared,True,-0.26795592916985644,interior,40.0,104,42,0.40384615384615385,0.5706988827275618,86.66963977294496,1.7763568394002505e-15,64.93207019515401,1.7763568394002505e-15,0.8557438277174467,0.8195541555134552
2022-06-30,2021-12-31,20260912,learned_order_offset,state,negative_low,True,-0.36840090045359775,interior,20.0,20,4,0.2,0.6533741048120353,19.278634604708042,8.881784197001252e-16,24.77236975400612,8.881784197001252e-16,1.0476475338373832,0.8960721185078914
2022-06-30,2021-12-31,20260912,learned_order_offset,state,negative_high,True,-0.20629562399024443,interior,20.0,84,38,0.4523809523809524,0.5510556197992819,67.18585380683605,8.881784197001252e-16,40.24779445734723,8.881784197001252e-16,0.8100182135741401,0.7947651781197715
2022-06-30,2021-12-31,20260912,learned_order_offset,state,nonnegative_low,False,0.0,insufficient_new_samples,20.0,7,2,0.2857142857142857,0.46790691949853536,,,,,,
2022-06-30,2021-12-31,20260912,learned_order_offset,state,nonnegative_high,False,0.0,insufficient_new_samples,20.0,6,5,0.8333333333333334,0.311188478468713,,,,,,
2022-06-30,2021-12-31,20260912,learned_order_offset,global,eligible_shared,True,-0.26800728907081206,interior,40.0,104,42,0.40384615384615385,0.5707322515325038,86.66584796660955,-5.329070518200751e-15,64.93279463339269,5.329070518200751e-15,0.8557161597786099,0.819512402179883
2022-09-30,2021-12-31,20260910,learned_market,state,negative_low,True,-0.5,lower_bound,20.0,38,7,0.18421052631578946,0.6520017480153811,31.721713888280917,3.319654830460312,29.23891411283023,0.0,0.9740147914145375,0.7689924707442346
2022-09-30,2021-12-31,20260910,learned_market,state,negative_high,True,-0.4234128263859672,interior,20.0,85,38,0.4470588235294118,0.646655006558748,66.22867570522715,1.7763568394002505e-15,40.74778147198436,1.7763568394002505e-15,0.8217012792785888,0.7580693116440661
2022-09-30,2021-12-31,20260910,learned_market,state,nonnegative_low,True,-0.2943172237155206,interior,20.0,33,13,0.3939393939393939,0.6400811577535105,28.817792075284842,8.881784197001252e-16,27.804481846741925,8.881784197001252e-16,0.9095880485437416,0.8470171452584462
2022-09-30,2021-12-31,20260910,learned_market,state,nonnegative_high,True,-0.3006412218215727,interior,20.0,26,6,0.23076923076923078,0.5359270677136238,19.179469314710314,8.881784197001252e-16,26.364893788416197,8.881784197001252e-16,0.7835418068050329,0.7029083796971782
2022-09-30,2021-12-31,20260910,learned_market,global,eligible_shared,True,-0.4131568000951522,interior,80.0,182,64,0.3516483516483517,0.6307611205961435,146.71163102775967,7.105427357601002e-15,124.0987895117856,7.105427357601002e-15,0.8639871614906968,0.7685916998305772
2022-09-30,2021-12-31,20260910,learned_vol_interaction,state,negative_low,True,-0.5,lower_bound,20.0,38,7,0.18421052631578946,0.658451945861278,32.164131292884576,3.598279497514575,29.199742917101442,0.0,0.9891310538001538,0.7806350340232783
2022-09-30,2021-12-31,20260910,learned_vol_interaction,state,negative_high,True,-0.4030448481153489,interior,20.0,85,38,0.4470588235294118,0.6377811288699542,65.77733163726491,0.0,40.82347827694031,0.0,0.812516033213714,0.7547397663687253
2022-09-30,2021-12-31,20260910,learned_vol_interaction,state,nonnegative_low,True,-0.2976031228010545,interior,20.0,33,13,0.3939393939393939,0.6424885107192283,29.03271369175936,-8.881784197001252e-16,27.773007568132172,8.881784197001252e-16,0.916868510440815,0.8529405304469686
2022-09-30,2021-12-31,20260910,learned_vol_interaction,state,nonnegative_high,True,-0.2978224249703645,interior,20.0,26,6,0.23076923076923078,0.5330373539570686,19.08629044410286,8.881784197001252e-16,26.358158496655385,8.881784197001252e-16,0.7790949507149765,0.699973402921176
2022-09-30,2021-12-31,20260910,learned_vol_interaction,global,eligible_shared,True,-0.40885448906311117,interior,80.0,182,64,0.3516483516483517,0.6279871535895218,146.84475158854286,7.105427357601002e-15,124.10821392442654,7.105427357601002e-15,0.8635383100588342,0.7701003948322009
