history,method,row_index,date,year,head_cutoff,encoder_cutoff,state,new_state_n,eligible,actual_up,annual_probability,probability,probability_change,signed_probability_change,annual_correct,correct,case
annual_state_offset,learned_order_extension,2769,2022-06-24,2022,2022-03-31,2021-12-31,nonnegative_low,6,False,1,0.4458389764398714,0.4458389764398714,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2774,2022-07-01,2022,2022-06-30,2021-12-31,nonnegative_high,6,False,0,0.4830304702855306,0.4830304702855306,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2779,2022-07-08,2022,2022-06-30,2021-12-31,nonnegative_high,6,False,0,0.501729116447343,0.501729116447343,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2784,2022-07-15,2022,2022-06-30,2021-12-31,nonnegative_high,6,False,0,0.41408181072232414,0.41408181072232414,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2789,2022-07-22,2022,2022-06-30,2021-12-31,nonnegative_low,7,False,0,0.46244663589238755,0.46244663589238755,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2794,2022-07-29,2022,2022-06-30,2021-12-31,nonnegative_low,7,False,0,0.6440533630056325,0.6440533630056325,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2799,2022-08-05,2022,2022-06-30,2021-12-31,nonnegative_low,7,False,1,0.6792357931425697,0.6792357931425697,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2804,2022-08-12,2022,2022-06-30,2021-12-31,nonnegative_low,7,False,0,0.6633724337779735,0.6633724337779735,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2809,2022-08-19,2022,2022-06-30,2021-12-31,nonnegative_low,7,False,0,0.6492569819999664,0.6492569819999664,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2814,2022-08-26,2022,2022-06-30,2021-12-31,nonnegative_high,6,False,0,0.6757369835338797,0.6757369835338797,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2819,2022-09-02,2022,2022-06-30,2021-12-31,negative_low,20,True,1,0.6538102090735817,0.5682649906079903,-0.08554521846559138,-0.08554521846559138,True,True,stable_correct
annual_state_offset,learned_order_extension,2824,2022-09-09,2022,2022-06-30,2021-12-31,negative_low,20,True,0,0.6857558850479704,0.6024333744269101,-0.08332251062106022,0.08332251062106022,False,False,stable_wrong
annual_state_offset,learned_order_extension,2828,2022-09-16,2022,2022-06-30,2021-12-31,negative_low,20,True,0,0.6507649511038515,0.5650927632146359,-0.0856721878892156,0.0856721878892156,False,False,stable_wrong
annual_state_offset,learned_order_extension,2833,2022-09-23,2022,2022-06-30,2021-12-31,negative_low,20,True,0,0.732072618405245,0.6562192938496185,-0.07585332455562643,0.07585332455562643,False,False,stable_wrong
annual_state_offset,learned_order_extension,2838,2022-09-30,2022,2022-06-30,2021-12-31,negative_low,20,True,1,0.6280536891336991,0.5401195893758234,-0.0879340997578757,-0.0879340997578757,True,True,stable_correct
annual_state_offset,learned_order_extension,2843,2022-10-14,2022,2022-09-30,2021-12-31,negative_high,85,True,0,0.596589111771986,0.5203155897451136,-0.07627352202687243,0.07627352202687243,False,False,stable_wrong
annual_state_offset,learned_order_extension,2848,2022-10-21,2022,2022-09-30,2021-12-31,negative_high,85,True,0,0.6846868100884324,0.6149349126573539,-0.06975189743107846,0.06975189743107846,False,False,stable_wrong
annual_state_offset,learned_order_extension,2853,2022-10-28,2022,2022-09-30,2021-12-31,negative_high,85,True,1,0.5495518810829347,0.47316993322445594,-0.0763819478584788,-0.0763819478584788,True,False,regression
annual_state_offset,learned_order_extension,2858,2022-11-04,2022,2022-09-30,2021-12-31,negative_high,85,True,1,0.4473337045458345,0.37996136819006443,-0.06737233635577006,-0.06737233635577006,False,False,stable_wrong
annual_state_offset,learned_order_extension,2863,2022-11-11,2022,2022-09-30,2021-12-31,negative_high,85,True,0,0.5018015705050025,0.42676296607318975,-0.07503860443181276,0.07503860443181276,False,True,recovery
annual_state_offset,learned_order_extension,2868,2022-11-18,2022,2022-09-30,2021-12-31,negative_high,85,True,0,0.45202937366099083,0.3819829694519219,-0.07004640420906894,0.07004640420906894,True,True,stable_correct
annual_state_offset,learned_order_extension,2873,2022-11-25,2022,2022-09-30,2021-12-31,negative_high,85,True,1,0.49365516247254293,0.41691112338493613,-0.0767440390876068,-0.0767440390876068,False,False,stable_wrong
annual_state_offset,learned_order_extension,2878,2022-12-02,2022,2022-09-30,2021-12-31,negative_high,85,True,1,0.5019286374845816,0.4265521603108085,-0.0753764771737731,-0.0753764771737731,True,False,regression
annual_state_offset,learned_order_extension,2883,2022-12-09,2022,2022-09-30,2021-12-31,negative_high,85,True,0,0.4795126121809436,0.40543314192846086,-0.07407947025248274,0.07407947025248274,True,True,stable_correct
annual_state_offset,learned_order_extension,2888,2022-12-16,2022,2022-09-30,2021-12-31,nonnegative_low,33,True,0,0.5681721064422135,0.5106689067564051,-0.057503199685808415,0.057503199685808415,False,False,stable_wrong
annual_state_offset,learned_order_extension,2893,2022-12-23,2022,2022-09-30,2021-12-31,negative_high,85,True,1,0.5144819130605144,0.43800950723454596,-0.07647240582596843,-0.07647240582596843,True,False,regression
annual_state_offset,learned_order_extension,2898,2022-12-30,2022,2022-09-30,2021-12-31,nonnegative_low,33,True,1,0.42909875908094985,0.3748493347076333,-0.054249424373316535,-0.054249424373316535,False,False,stable_wrong
annual_state_offset,learned_order_extension,2902,2023-01-06,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,1,0.3458496818537293,0.3458496818537293,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2907,2023-01-13,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,1,0.3682964160005353,0.3682964160005353,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2912,2023-01-20,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,0,0.5424229883827388,0.5424229883827388,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2917,2023-02-03,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,0,0.5780558286943386,0.5780558286943386,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2922,2023-02-10,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,0,0.32413105500490813,0.32413105500490813,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2927,2023-02-17,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,1,0.4068101741818125,0.4068101741818125,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2932,2023-02-24,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,1,0.660956743155119,0.660956743155119,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2937,2023-03-03,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,0,0.6897004133406911,0.6897004133406911,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2942,2023-03-10,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,1,0.5442011327950121,0.5442011327950121,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2947,2023-03-17,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,1,0.39994078311563624,0.39994078311563624,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2952,2023-03-24,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,1,0.4596548596580485,0.4596548596580485,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2957,2023-03-31,2023,2022-12-31,2022-12-31,nonnegative_low,0,False,1,0.5056981834208608,0.5056981834208608,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2961,2023-04-07,2023,2023-03-31,2022-12-31,nonnegative_low,55,True,0,0.5742237028415141,0.6135372398859849,0.039313537044470714,-0.039313537044470714,False,False,stable_wrong
annual_state_offset,learned_order_extension,2966,2023-04-14,2023,2023-03-31,2022-12-31,nonnegative_low,55,True,0,0.402494994833803,0.4422048166907247,0.03970982185692168,-0.03970982185692168,True,True,stable_correct
annual_state_offset,learned_order_extension,2971,2023-04-21,2023,2023-03-31,2022-12-31,negative_low,4,False,0,0.4273134740314348,0.4273134740314348,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2976,2023-04-28,2023,2023-03-31,2022-12-31,negative_low,4,False,1,0.4147946172348995,0.4147946172348995,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2978,2023-05-05,2023,2023-03-31,2022-12-31,negative_low,4,False,0,0.39701756688936746,0.39701756688936746,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,2983,2023-05-12,2023,2023-03-31,2022-12-31,negative_low,4,False,1,0.4555111758442167,0.4555111758442167,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2988,2023-05-19,2023,2023-03-31,2022-12-31,negative_low,4,False,0,0.6102655725308835,0.6102655725308835,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2993,2023-05-26,2023,2023-03-31,2022-12-31,negative_low,4,False,0,0.5044890411259292,0.5044890411259292,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,2998,2023-06-02,2023,2023-03-31,2022-12-31,negative_low,4,False,0,0.44469150203545516,0.44469150203545516,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3003,2023-06-09,2023,2023-03-31,2022-12-31,negative_low,4,False,1,0.4277025873699476,0.4277025873699476,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3008,2023-06-16,2023,2023-03-31,2022-12-31,nonnegative_low,55,True,0,0.4315162363504854,0.47258454187602167,0.04106830552553625,-0.04106830552553625,True,True,stable_correct
annual_state_offset,learned_order_extension,3016,2023-06-30,2023,2023-03-31,2022-12-31,negative_low,4,False,0,0.5036366491083575,0.5036366491083575,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3021,2023-07-07,2023,2023-06-30,2022-12-31,negative_low,46,True,1,0.47537052027496984,0.4695897185425563,-0.005780801732413521,-0.005780801732413521,False,False,stable_wrong
annual_state_offset,learned_order_extension,3026,2023-07-14,2023,2023-06-30,2022-12-31,negative_low,46,True,0,0.5426466127405566,0.5370093046270817,-0.005637308113474848,0.005637308113474848,False,False,stable_wrong
annual_state_offset,learned_order_extension,3031,2023-07-21,2023,2023-06-30,2022-12-31,negative_low,46,True,1,0.4287429476237537,0.4228222890741755,-0.005920658549578184,-0.005920658549578184,False,False,stable_wrong
annual_state_offset,learned_order_extension,3036,2023-07-28,2023,2023-06-30,2022-12-31,negative_low,46,True,0,0.45914274944616124,0.45343527050421434,-0.005707478941946897,0.005707478941946897,True,True,stable_correct
annual_state_offset,learned_order_extension,3041,2023-08-04,2023,2023-06-30,2022-12-31,nonnegative_low,72,True,0,0.47569641344031427,0.5315990511662014,0.05590263772588716,-0.05590263772588716,True,False,regression
annual_state_offset,learned_order_extension,3046,2023-08-11,2023,2023-06-30,2022-12-31,negative_low,46,True,0,0.5609858570802022,0.5555404973478898,-0.005445359732312416,0.005445359732312416,False,False,stable_wrong
annual_state_offset,learned_order_extension,3051,2023-08-18,2023,2023-06-30,2022-12-31,negative_high,0,False,1,0.49226363678885127,0.49226363678885127,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3056,2023-08-25,2023,2023-06-30,2022-12-31,negative_low,46,True,0,0.4031010842075402,0.39742849385327084,-0.005672590354269369,0.005672590354269369,True,True,stable_correct
annual_state_offset,learned_order_extension,3061,2023-09-01,2023,2023-06-30,2022-12-31,nonnegative_low,72,True,0,0.40738866786287903,0.46123773688998587,0.053849069027106844,-0.053849069027106844,True,True,stable_correct
annual_state_offset,learned_order_extension,3066,2023-09-08,2023,2023-06-30,2022-12-31,negative_low,46,True,0,0.551353742117854,0.5456327377098814,-0.00572100440797263,0.00572100440797263,False,False,stable_wrong
annual_state_offset,learned_order_extension,3071,2023-09-15,2023,2023-06-30,2022-12-31,negative_low,46,True,1,0.6090903750713977,0.604451767576612,-0.004638607494785729,-0.004638607494785729,True,True,stable_correct
annual_state_offset,learned_order_extension,3076,2023-09-22,2023,2023-06-30,2022-12-31,negative_low,46,True,0,0.4399719673326727,0.43436343934936156,-0.005608527983311129,0.005608527983311129,True,True,stable_correct
annual_state_offset,learned_order_extension,3085,2023-10-13,2023,2023-09-30,2022-12-31,negative_low,103,True,0,0.3736233822756898,0.35435825209336436,-0.01926513018232545,0.01926513018232545,True,True,stable_correct
annual_state_offset,learned_order_extension,3090,2023-10-20,2023,2023-09-30,2022-12-31,negative_low,103,True,1,0.4389040019696182,0.4184604413420046,-0.0204435606276136,-0.0204435606276136,False,False,stable_wrong
annual_state_offset,learned_order_extension,3095,2023-10-27,2023,2023-09-30,2022-12-31,negative_low,103,True,1,0.6261504556006702,0.6074728619110376,-0.01867759368963262,-0.01867759368963262,True,True,stable_correct
annual_state_offset,learned_order_extension,3100,2023-11-03,2023,2023-09-30,2022-12-31,negative_low,103,True,0,0.541141751727605,0.5212618242489483,-0.019879927478656745,0.019879927478656745,False,False,stable_wrong
annual_state_offset,learned_order_extension,3105,2023-11-10,2023,2023-09-30,2022-12-31,negative_low,103,True,0,0.39532227945753456,0.3755480932907265,-0.01977418616680804,0.01977418616680804,True,True,stable_correct
annual_state_offset,learned_order_extension,3110,2023-11-17,2023,2023-09-30,2022-12-31,negative_low,103,True,0,0.4190423782812694,0.39943128431835895,-0.019611093962910442,0.019611093962910442,True,True,stable_correct
annual_state_offset,learned_order_extension,3115,2023-11-24,2023,2023-09-30,2022-12-31,negative_low,103,True,0,0.5471176499125617,0.5263590764429212,-0.020758573469640496,0.020758573469640496,False,False,stable_wrong
annual_state_offset,learned_order_extension,3120,2023-12-01,2023,2023-09-30,2022-12-31,negative_low,103,True,0,0.5113262892621084,0.4913632351803332,-0.019963054081775233,0.019963054081775233,False,True,recovery
annual_state_offset,learned_order_extension,3125,2023-12-08,2023,2023-09-30,2022-12-31,negative_low,103,True,0,0.5423391146464229,0.5229135002721397,-0.01942561437428325,0.01942561437428325,False,False,stable_wrong
annual_state_offset,learned_order_extension,3130,2023-12-15,2023,2023-09-30,2022-12-31,negative_low,103,True,1,0.49297399221381855,0.47198079515759944,-0.020993197056219104,-0.020993197056219104,False,False,stable_wrong
annual_state_offset,learned_order_extension,3135,2023-12-22,2023,2023-09-30,2022-12-31,negative_low,103,True,1,0.39175018262873756,0.3722872030203086,-0.019462979608428965,-0.019462979608428965,False,False,stable_wrong
annual_state_offset,learned_order_extension,3140,2023-12-29,2023,2023-09-30,2022-12-31,negative_low,103,True,0,0.4895851897009074,0.4695252593926054,-0.020059930308302,0.020059930308302,True,True,stable_correct
annual_state_offset,learned_order_extension,3144,2024-01-05,2024,2023-12-31,2023-12-31,negative_low,0,False,0,0.4866788920241623,0.4866788920241623,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3149,2024-01-12,2024,2023-12-31,2023-12-31,negative_low,0,False,0,0.48947708897483827,0.48947708897483827,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3154,2024-01-19,2024,2023-12-31,2023-12-31,negative_low,0,False,1,0.4880836382207932,0.4880836382207932,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3159,2024-01-26,2024,2023-12-31,2023-12-31,negative_high,0,False,0,0.4830214553763377,0.4830214553763377,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3164,2024-02-02,2024,2023-12-31,2023-12-31,negative_high,0,False,1,0.5862102025124867,0.5862102025124867,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3173,2024-02-23,2024,2023-12-31,2023-12-31,negative_high,0,False,1,0.5673675019522689,0.5673675019522689,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3178,2024-03-01,2024,2023-12-31,2023-12-31,nonnegative_high,0,False,1,0.5384515583221118,0.5384515583221118,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3183,2024-03-08,2024,2023-12-31,2023-12-31,nonnegative_high,0,False,1,0.5392993269011331,0.5392993269011331,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3188,2024-03-15,2024,2023-12-31,2023-12-31,nonnegative_low,0,False,0,0.4842607161499172,0.4842607161499172,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3193,2024-03-22,2024,2023-12-31,2023-12-31,nonnegative_low,0,False,1,0.48567927812333167,0.48567927812333167,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3198,2024-03-29,2024,2023-12-31,2023-12-31,nonnegative_low,0,False,0,0.4293195058974431,0.4293195058974431,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3206,2024-04-12,2024,2024-03-31,2023-12-31,nonnegative_low,7,False,1,0.40916533567359775,0.40916533567359775,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3211,2024-04-19,2024,2024-03-31,2023-12-31,nonnegative_low,7,False,1,0.46208922067318675,0.46208922067318675,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3216,2024-04-26,2024,2024-03-31,2023-12-31,nonnegative_low,7,False,1,0.4406173256237107,0.4406173256237107,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3223,2024-05-10,2024,2024-03-31,2023-12-31,nonnegative_low,7,False,1,0.38952916116694514,0.38952916116694514,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3228,2024-05-17,2024,2024-03-31,2023-12-31,nonnegative_low,7,False,0,0.4075851968379441,0.4075851968379441,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3233,2024-05-24,2024,2024-03-31,2023-12-31,nonnegative_low,7,False,0,0.40474626649772616,0.40474626649772616,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3238,2024-05-31,2024,2024-03-31,2023-12-31,nonnegative_low,7,False,0,0.4262690243589786,0.4262690243589786,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3243,2024-06-07,2024,2024-03-31,2023-12-31,nonnegative_low,7,False,0,0.49598480551886315,0.49598480551886315,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3247,2024-06-14,2024,2024-03-31,2023-12-31,negative_low,19,False,0,0.5607880655537296,0.5607880655537296,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3252,2024-06-21,2024,2024-03-31,2023-12-31,negative_low,19,False,0,0.4673270236910448,0.4673270236910448,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3257,2024-06-28,2024,2024-03-31,2023-12-31,negative_low,19,False,0,0.5123655404125426,0.5123655404125426,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3262,2024-07-05,2024,2024-06-30,2023-12-31,negative_low,27,True,1,0.5613429018342369,0.5021312576715404,-0.05921164416269642,-0.05921164416269642,True,True,stable_correct
annual_state_offset,learned_order_extension,3267,2024-07-12,2024,2024-06-30,2023-12-31,negative_low,27,True,1,0.5412117229921707,0.4805172734366839,-0.06069444955548681,-0.06069444955548681,True,False,regression
annual_state_offset,learned_order_extension,3272,2024-07-19,2024,2024-06-30,2023-12-31,nonnegative_low,58,True,0,0.4939299052043739,0.48751272145274127,-0.006417183751632638,0.006417183751632638,True,True,stable_correct
annual_state_offset,learned_order_extension,3277,2024-07-26,2024,2024-06-30,2023-12-31,negative_low,27,True,0,0.5578500912341646,0.4975054846784177,-0.060344606555746916,0.060344606555746916,False,True,recovery
annual_state_offset,learned_order_extension,3282,2024-08-02,2024,2024-06-30,2023-12-31,negative_low,27,True,0,0.5248830506826679,0.46566396911482794,-0.059219081567840004,0.059219081567840004,False,True,recovery
annual_state_offset,learned_order_extension,3287,2024-08-09,2024,2024-06-30,2023-12-31,negative_low,27,True,1,0.5243420762659885,0.4638933146769649,-0.060448761589023625,-0.060448761589023625,True,False,regression
annual_state_offset,learned_order_extension,3292,2024-08-16,2024,2024-06-30,2023-12-31,negative_low,27,True,0,0.3877996718214775,0.33196761771694294,-0.05583205410453457,0.05583205410453457,True,True,stable_correct
annual_state_offset,learned_order_extension,3297,2024-08-23,2024,2024-06-30,2023-12-31,negative_low,27,True,0,0.3540373405890948,0.30095997641347505,-0.05307736417561976,0.05307736417561976,True,True,stable_correct
annual_state_offset,learned_order_extension,3302,2024-08-30,2024,2024-06-30,2023-12-31,negative_low,27,True,0,0.34923889453090035,0.29716761946163434,-0.05207127506926601,0.05207127506926601,True,True,stable_correct
annual_state_offset,learned_order_extension,3307,2024-09-06,2024,2024-06-30,2023-12-31,negative_low,27,True,0,0.3925785960122692,0.33777705848220013,-0.054801537530069055,0.054801537530069055,True,True,stable_correct
annual_state_offset,learned_order_extension,3312,2024-09-13,2024,2024-06-30,2023-12-31,negative_low,27,True,1,0.4075816678740411,0.3511336880309335,-0.05644797984310762,-0.05644797984310762,False,False,stable_wrong
annual_state_offset,learned_order_extension,3315,2024-09-20,2024,2024-06-30,2023-12-31,negative_low,27,True,1,0.420834532949901,0.36457611375589766,-0.05625841919400332,-0.05625841919400332,False,False,stable_wrong
annual_state_offset,learned_order_extension,3320,2024-09-27,2024,2024-06-30,2023-12-31,nonnegative_high,8,False,1,0.5745419581332157,0.5745419581332157,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3325,2024-10-11,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,1,0.6109418882795669,0.6109418882795669,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3330,2024-10-18,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,1,0.6018748821701272,0.6018748821701272,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3335,2024-10-25,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,0,0.5554558906193844,0.5554558906193844,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3340,2024-11-01,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,1,0.55604192151068,0.55604192151068,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3345,2024-11-08,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,0,0.4597101201750469,0.4597101201750469,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3350,2024-11-15,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,0,0.461564107484753,0.461564107484753,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3355,2024-11-22,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,1,0.5003827563732178,0.5003827563732178,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3360,2024-11-29,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,1,0.5530023017476665,0.5530023017476665,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3365,2024-12-06,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,0,0.47981973199484634,0.47981973199484634,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3370,2024-12-13,2024,2024-09-30,2023-12-31,nonnegative_high,8,False,0,0.3633116693830059,0.3633116693830059,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3375,2024-12-20,2024,2024-09-30,2023-12-31,nonnegative_low,60,True,1,0.3035051891219396,0.29239565039828963,-0.011109538723649948,-0.011109538723649948,False,False,stable_wrong
annual_state_offset,learned_order_extension,3380,2024-12-27,2024,2024-09-30,2023-12-31,nonnegative_low,60,True,0,0.3856658276439699,0.37392941817001507,-0.011736409473954823,0.011736409473954823,True,True,stable_correct
annual_state_offset,learned_order_extension,3384,2025-01-03,2025,2024-12-31,2024-12-31,negative_high,0,False,0,0.40951337344748207,0.40951337344748207,0.0,-0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3389,2025-01-10,2025,2024-12-31,2024-12-31,negative_high,0,False,1,0.4865968757251961,0.4865968757251961,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3394,2025-01-17,2025,2024-12-31,2024-12-31,negative_high,0,False,1,0.5451424729318923,0.5451424729318923,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3399,2025-01-24,2025,2024-12-31,2024-12-31,negative_high,0,False,1,0.6074149701759488,0.6074149701759488,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3403,2025-02-07,2025,2024-12-31,2024-12-31,negative_low,0,False,1,0.6169792607140822,0.6169792607140822,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3408,2025-02-14,2025,2024-12-31,2024-12-31,negative_low,0,False,1,0.6288738040885309,0.6288738040885309,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3413,2025-02-21,2025,2024-12-31,2024-12-31,negative_low,0,False,0,0.5396921938989238,0.5396921938989238,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3418,2025-02-28,2025,2024-12-31,2024-12-31,negative_low,0,False,1,0.5600708144044556,0.5600708144044556,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3423,2025-03-07,2025,2024-12-31,2024-12-31,nonnegative_low,0,False,1,0.4654488474375695,0.4654488474375695,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3428,2025-03-14,2025,2024-12-31,2024-12-31,nonnegative_low,0,False,0,0.5817871806336103,0.5817871806336103,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3433,2025-03-21,2025,2024-12-31,2024-12-31,negative_low,0,False,0,0.5137641271927346,0.5137641271927346,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3438,2025-03-28,2025,2024-12-31,2024-12-31,negative_low,0,False,0,0.6450749150689776,0.6450749150689776,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3447,2025-04-11,2025,2025-03-31,2024-12-31,negative_high,19,False,0,0.5452504102332817,0.5452504102332817,0.0,-0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3452,2025-04-18,2025,2025-03-31,2024-12-31,negative_high,19,False,1,0.633420590274347,0.633420590274347,0.0,0.0,True,True,stable_correct
annual_state_offset,learned_order_extension,3457,2025-04-25,2025,2025-03-31,2024-12-31,negative_high,19,False,1,0.4764390126963433,0.4764390126963433,0.0,0.0,False,False,stable_wrong
annual_state_offset,learned_order_extension,3464,2025-05-09,2025,2025-03-31,2024-12-31,negative_low,23,True,1,0.30269868967734,0.3309362547422565,0.028237565064916537,0.028237565064916537,False,False,stable_wrong
annual_state_offset,learned_order_extension,3469,2025-05-16,2025,2025-03-31,2024-12-31,negative_low,23,True,0,0.26791212785926416,0.29313119366028967,0.02521906580102551,-0.02521906580102551,True,True,stable_correct
annual_state_offset,learned_order_extension,3474,2025-05-23,2025,2025-03-31,2024-12-31,negative_low,23,True,0,0.33308095351299777,0.36220110048312143,0.02912014697012366,-0.02912014697012366,True,True,stable_correct
annual_state_offset,learned_order_extension,3479,2025-05-30,2025,2025-03-31,2024-12-31,negative_low,23,True,1,0.2825999969870068,0.30957658361459833,0.02697658662759156,0.02697658662759156,False,False,stable_wrong
annual_state_offset,learned_order_extension,3483,2025-06-06,2025,2025-03-31,2024-12-31,negative_low,23,True,0,0.45635858755402475,0.4881154208722698,0.031756833318245026,-0.031756833318245026,True,True,stable_correct
annual_state_offset,learned_order_extension,3488,2025-06-13,2025,2025-03-31,2024-12-31,negative_low,23,True,0,0.3905530413404539,0.42155332274076623,0.031000281400312357,-0.031000281400312357,True,True,stable_correct
annual_state_offset,learned_order_extension,3493,2025-06-20,2025,2025-03-31,2024-12-31,negative_low,23,True,1,0.4723527595106683,0.5044539614494818,0.03210120193881355,0.03210120193881355,False,True,recovery
