history,cutoff,method,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,year,probability,annual_probability,actual_up,case,changed_probability
weekly_global_validated,2025-12-31,learned_order_offset,3630,2026-01-09,nonnegative_low,global,all,False,False,annual_reset,2026,0.5267078351488758,0.5267078351488758,0,stable_wrong,False
weekly_global_validated,2025-12-31,learned_order_offset,3635,2026-01-16,nonnegative_low,global,all,False,False,annual_reset,2026,0.5424641653115964,0.5424641653115964,0,stable_wrong,False
weekly_global_validated,2025-12-31,learned_order_offset,3640,2026-01-23,negative_low,global,all,False,False,annual_reset,2026,0.4340846412987052,0.4340846412987052,0,stable_correct,False
weekly_global_validated,2025-12-31,learned_order_offset,3645,2026-01-30,nonnegative_low,global,all,False,False,annual_reset,2026,0.4613341944484573,0.4613341944484573,1,stable_wrong,False
weekly_global_validated,2025-12-31,learned_order_offset,3650,2026-02-06,negative_low,global,all,False,False,annual_reset,2026,0.5032737294444041,0.5032737294444041,1,stable_correct,False
weekly_global_validated,2025-12-31,learned_order_offset,3655,2026-02-13,nonnegative_low,global,all,False,False,annual_reset,2026,0.45173679144500495,0.45173679144500495,0,stable_correct,False
weekly_global_validated,2025-12-31,learned_order_offset,3659,2026-02-27,nonnegative_low,global,all,False,False,annual_reset,2026,0.5045975896385605,0.5045975896385605,0,stable_wrong,False
weekly_global_validated,2025-12-31,learned_order_offset,3664,2026-03-06,nonnegative_high,global,all,False,False,annual_reset,2026,0.5167794130590537,0.5167794130590537,1,stable_correct,False
weekly_global_validated,2025-12-31,learned_order_offset,3669,2026-03-13,nonnegative_low,global,all,False,False,annual_reset,2026,0.4690269999633661,0.4690269999633661,0,stable_correct,False
weekly_global_validated,2025-12-31,learned_order_offset,3674,2026-03-20,nonnegative_low,global,all,False,False,annual_reset,2026,0.4480713028510294,0.4480713028510294,0,stable_correct,False
weekly_global_validated,2025-12-31,learned_order_offset,3679,2026-03-27,negative_high,global,all,False,False,annual_reset,2026,0.4438325262332026,0.4438325262332026,0,stable_correct,False
weekly_global_ungated,2025-12-31,learned_order_offset,3630,2026-01-09,nonnegative_low,global,all,False,False,annual_reset,2026,0.5267078351488758,0.5267078351488758,0,stable_wrong,False
weekly_global_ungated,2025-12-31,learned_order_offset,3635,2026-01-16,nonnegative_low,global,all,False,False,annual_reset,2026,0.5424641653115964,0.5424641653115964,0,stable_wrong,False
weekly_global_ungated,2025-12-31,learned_order_offset,3640,2026-01-23,negative_low,global,all,False,False,annual_reset,2026,0.4340846412987052,0.4340846412987052,0,stable_correct,False
weekly_global_ungated,2025-12-31,learned_order_offset,3645,2026-01-30,nonnegative_low,global,all,False,False,annual_reset,2026,0.4613341944484573,0.4613341944484573,1,stable_wrong,False
weekly_global_ungated,2025-12-31,learned_order_offset,3650,2026-02-06,negative_low,global,all,False,False,annual_reset,2026,0.5032737294444041,0.5032737294444041,1,stable_correct,False
weekly_global_ungated,2025-12-31,learned_order_offset,3655,2026-02-13,nonnegative_low,global,all,False,False,annual_reset,2026,0.45173679144500495,0.45173679144500495,0,stable_correct,False
weekly_global_ungated,2025-12-31,learned_order_offset,3659,2026-02-27,nonnegative_low,global,all,False,False,annual_reset,2026,0.5045975896385605,0.5045975896385605,0,stable_wrong,False
weekly_global_ungated,2025-12-31,learned_order_offset,3664,2026-03-06,nonnegative_high,global,all,False,False,annual_reset,2026,0.5167794130590537,0.5167794130590537,1,stable_correct,False
weekly_global_ungated,2025-12-31,learned_order_offset,3669,2026-03-13,nonnegative_low,global,all,False,False,annual_reset,2026,0.4690269999633661,0.4690269999633661,0,stable_correct,False
weekly_global_ungated,2025-12-31,learned_order_offset,3674,2026-03-20,nonnegative_low,global,all,False,False,annual_reset,2026,0.4480713028510294,0.4480713028510294,0,stable_correct,False
weekly_global_ungated,2025-12-31,learned_order_offset,3679,2026-03-27,negative_high,global,all,False,False,annual_reset,2026,0.4438325262332026,0.4438325262332026,0,stable_correct,False
weekly_state_validated,2026-03-31,learned_market,3684,2026-04-03,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4764559743529441,0.4764559743529441,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_market,3688,2026-04-10,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4497645036249702,0.4497645036249702,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_market,3693,2026-04-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4763881806082888,0.4763881806082888,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_market,3698,2026-04-24,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.46275428395762463,0.46275428395762463,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_market,3705,2026-05-08,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.5509925651699676,0.5509925651699676,0,stable_wrong,False
weekly_state_validated,2026-03-31,learned_market,3710,2026-05-15,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.6068105774736267,0.6068105774736267,1,stable_correct,False
weekly_state_validated,2026-03-31,learned_market,3715,2026-05-22,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.47476764013923195,0.47476764013923195,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_market,3720,2026-05-29,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.47069934366443983,0.47069934366443983,0,stable_correct,False
weekly_state_validated,2026-03-31,learned_market,3725,2026-06-05,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.43343257781621963,0.43343257781621963,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_market,3730,2026-06-12,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.3946021727356898,0.3946021727356898,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_market,3739,2026-06-26,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.5028351367660838,0.5028351367660838,1,stable_correct,False
weekly_state_ungated,2026-03-31,learned_market,3684,2026-04-03,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4764559743529441,0.4764559743529441,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_market,3688,2026-04-10,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4497645036249702,0.4497645036249702,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_market,3693,2026-04-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4763881806082888,0.4763881806082888,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_market,3698,2026-04-24,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.46857046515733636,0.46275428395762463,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_market,3705,2026-05-08,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.5563602132531634,0.5509925651699676,0,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_market,3710,2026-05-15,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.6412508578266275,0.6068105774736267,1,stable_correct,True
weekly_state_ungated,2026-03-31,learned_market,3715,2026-05-22,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.5127812720828234,0.47476764013923195,1,recovery,True
weekly_state_ungated,2026-03-31,learned_market,3720,2026-05-29,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4766013280671593,0.47069934366443983,0,stable_correct,True
weekly_state_ungated,2026-03-31,learned_market,3725,2026-06-05,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4392557135834568,0.43343257781621963,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_market,3730,2026-06-12,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4000211998126411,0.3946021727356898,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_market,3739,2026-06-26,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.508820635858109,0.5028351367660838,1,stable_correct,True
weekly_global_validated,2026-03-31,learned_market,3684,2026-04-03,negative_high,global,all,True,False,brier_not_better,2026,0.4764559743529441,0.4764559743529441,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_market,3688,2026-04-10,negative_high,global,all,True,False,brier_not_better,2026,0.4497645036249702,0.4497645036249702,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_market,3693,2026-04-17,negative_high,global,all,True,False,brier_not_better,2026,0.4763881806082888,0.4763881806082888,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_market,3698,2026-04-24,nonnegative_high,global,all,True,False,brier_not_better,2026,0.46275428395762463,0.46275428395762463,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_market,3705,2026-05-08,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5509925651699676,0.5509925651699676,0,stable_wrong,False
weekly_global_validated,2026-03-31,learned_market,3710,2026-05-15,nonnegative_low,global,all,True,False,brier_not_better,2026,0.6068105774736267,0.6068105774736267,1,stable_correct,False
weekly_global_validated,2026-03-31,learned_market,3715,2026-05-22,nonnegative_low,global,all,True,False,brier_not_better,2026,0.47476764013923195,0.47476764013923195,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_market,3720,2026-05-29,nonnegative_high,global,all,True,False,brier_not_better,2026,0.47069934366443983,0.47069934366443983,0,stable_correct,False
weekly_global_validated,2026-03-31,learned_market,3725,2026-06-05,nonnegative_high,global,all,True,False,brier_not_better,2026,0.43343257781621963,0.43343257781621963,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_market,3730,2026-06-12,nonnegative_high,global,all,True,False,brier_not_better,2026,0.3946021727356898,0.3946021727356898,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_market,3739,2026-06-26,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5028351367660838,0.5028351367660838,1,stable_correct,False
weekly_global_ungated,2026-03-31,learned_market,3684,2026-04-03,negative_high,global,all,True,False,brier_not_better,2026,0.5217725355803515,0.4764559743529441,1,recovery,True
weekly_global_ungated,2026-03-31,learned_market,3688,2026-04-10,negative_high,global,all,True,False,brier_not_better,2026,0.495082635977238,0.4497645036249702,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_market,3693,2026-04-17,negative_high,global,all,True,False,brier_not_better,2026,0.5216546713995277,0.4763881806082888,1,recovery,True
weekly_global_ungated,2026-03-31,learned_market,3698,2026-04-24,nonnegative_high,global,all,True,False,brier_not_better,2026,0.507413023636823,0.46275428395762463,1,recovery,True
weekly_global_ungated,2026-03-31,learned_market,3705,2026-05-08,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5921818197572143,0.5509925651699676,0,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_market,3710,2026-05-15,nonnegative_low,global,all,True,False,brier_not_better,2026,0.6464906224228232,0.6068105774736267,1,stable_correct,True
weekly_global_ungated,2026-03-31,learned_market,3715,2026-05-22,nonnegative_low,global,all,True,False,brier_not_better,2026,0.5186512503713007,0.47476764013923195,1,recovery,True
weekly_global_ungated,2026-03-31,learned_market,3720,2026-05-29,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5157254145450317,0.47069934366443983,0,regression,True
weekly_global_ungated,2026-03-31,learned_market,3725,2026-06-05,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4784861132141587,0.43343257781621963,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_market,3730,2026-06-12,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4379638781082828,0.3946021727356898,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_market,3739,2026-06-26,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5482076645002415,0.5028351367660838,1,stable_correct,True
weekly_state_validated,2026-03-31,learned_vol_interaction,3684,2026-04-03,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4838858042773609,0.4838858042773609,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3688,2026-04-10,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4525740654594063,0.4525740654594063,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3693,2026-04-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.49264418119242176,0.49264418119242176,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3698,2026-04-24,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4652698782079913,0.4652698782079913,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3705,2026-05-08,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.5478187978020205,0.5478187978020205,0,stable_wrong,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3710,2026-05-15,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.6034610316997535,0.6034610316997535,1,stable_correct,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3715,2026-05-22,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.46869800902449255,0.46869800902449255,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3720,2026-05-29,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.46830450470324064,0.46830450470324064,0,stable_correct,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3725,2026-06-05,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4279642344268868,0.4279642344268868,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3730,2026-06-12,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.3911001238616541,0.3911001238616541,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_vol_interaction,3739,2026-06-26,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.5041105831902793,0.5041105831902793,1,stable_correct,False
weekly_state_ungated,2026-03-31,learned_vol_interaction,3684,2026-04-03,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4838858042773609,0.4838858042773609,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_vol_interaction,3688,2026-04-10,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4525740654594063,0.4525740654594063,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_vol_interaction,3693,2026-04-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.49264418119242176,0.49264418119242176,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_vol_interaction,3698,2026-04-24,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.47185507651508346,0.4652698782079913,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_vol_interaction,3705,2026-05-08,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.5538708392460807,0.5478187978020205,0,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_vol_interaction,3710,2026-05-15,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.6380439674134798,0.6034610316997535,1,stable_correct,True
weekly_state_ungated,2026-03-31,learned_vol_interaction,3715,2026-05-22,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.507085571177714,0.46869800902449255,1,recovery,True
weekly_state_ungated,2026-03-31,learned_vol_interaction,3720,2026-05-29,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.47496722042499756,0.46830450470324064,0,stable_correct,True
weekly_state_ungated,2026-03-31,learned_vol_interaction,3725,2026-06-05,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4345242613042582,0.4279642344268868,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_vol_interaction,3730,2026-06-12,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.3972275357332479,0.3911001238616541,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_vol_interaction,3739,2026-06-26,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.5108651587885106,0.5041105831902793,1,stable_correct,True
weekly_global_validated,2026-03-31,learned_vol_interaction,3684,2026-04-03,negative_high,global,all,True,False,brier_not_better,2026,0.4838858042773609,0.4838858042773609,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3688,2026-04-10,negative_high,global,all,True,False,brier_not_better,2026,0.4525740654594063,0.4525740654594063,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3693,2026-04-17,negative_high,global,all,True,False,brier_not_better,2026,0.49264418119242176,0.49264418119242176,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3698,2026-04-24,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4652698782079913,0.4652698782079913,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3705,2026-05-08,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5478187978020205,0.5478187978020205,0,stable_wrong,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3710,2026-05-15,nonnegative_low,global,all,True,False,brier_not_better,2026,0.6034610316997535,0.6034610316997535,1,stable_correct,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3715,2026-05-22,nonnegative_low,global,all,True,False,brier_not_better,2026,0.46869800902449255,0.46869800902449255,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3720,2026-05-29,nonnegative_high,global,all,True,False,brier_not_better,2026,0.46830450470324064,0.46830450470324064,0,stable_correct,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3725,2026-06-05,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4279642344268868,0.4279642344268868,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3730,2026-06-12,nonnegative_high,global,all,True,False,brier_not_better,2026,0.3911001238616541,0.3911001238616541,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_vol_interaction,3739,2026-06-26,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5041105831902793,0.5041105831902793,1,stable_correct,False
weekly_global_ungated,2026-03-31,learned_vol_interaction,3684,2026-04-03,negative_high,global,all,True,False,brier_not_better,2026,0.5302296701794689,0.4838858042773609,1,recovery,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3688,2026-04-10,negative_high,global,all,True,False,brier_not_better,2026,0.49894476508236424,0.4525740654594063,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3693,2026-04-17,negative_high,global,all,True,False,brier_not_better,2026,0.5390149161949925,0.49264418119242176,1,recovery,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3698,2026-04-24,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5109036096538705,0.4652698782079913,1,recovery,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3705,2026-05-08,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5897291243014147,0.5478187978020205,0,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3710,2026-05-15,nonnegative_low,global,all,True,False,brier_not_better,2026,0.6437652539824207,0.6034610316997535,1,stable_correct,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3715,2026-05-22,nonnegative_low,global,all,True,False,brier_not_better,2026,0.5135395816863392,0.46869800902449255,1,recovery,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3720,2026-05-29,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5143275960169903,0.46830450470324064,0,regression,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3725,2026-06-05,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4738996644232126,0.4279642344268868,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3730,2026-06-12,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4352914229443112,0.3911001238616541,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_vol_interaction,3739,2026-06-26,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5504801305376649,0.5041105831902793,1,stable_correct,True
weekly_state_validated,2026-03-31,learned_order_extension,3684,2026-04-03,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4721422509610274,0.4721422509610274,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_order_extension,3688,2026-04-10,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.44375946503679303,0.44375946503679303,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_order_extension,3693,2026-04-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.46054365813436954,0.46054365813436954,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_order_extension,3698,2026-04-24,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4343183639133092,0.4343183639133092,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_order_extension,3705,2026-05-08,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.49801198787078843,0.49801198787078843,0,stable_correct,False
weekly_state_validated,2026-03-31,learned_order_extension,3710,2026-05-15,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.5637090142568929,0.5637090142568929,1,stable_correct,False
weekly_state_validated,2026-03-31,learned_order_extension,3715,2026-05-22,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.5050517409494192,0.5050517409494192,1,stable_correct,False
weekly_state_validated,2026-03-31,learned_order_extension,3720,2026-05-29,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.48909615917761434,0.48909615917761434,0,stable_correct,False
weekly_state_validated,2026-03-31,learned_order_extension,3725,2026-06-05,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4137812365783611,0.4137812365783611,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_order_extension,3730,2026-06-12,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.361384412795672,0.361384412795672,1,stable_wrong,False
weekly_state_validated,2026-03-31,learned_order_extension,3739,2026-06-26,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.48578238498545306,0.48578238498545306,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_order_extension,3684,2026-04-03,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4721422509610274,0.4721422509610274,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_order_extension,3688,2026-04-10,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.44375946503679303,0.44375946503679303,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_order_extension,3693,2026-04-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.46054365813436954,0.46054365813436954,1,stable_wrong,False
weekly_state_ungated,2026-03-31,learned_order_extension,3698,2026-04-24,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4422371634569377,0.4343183639133092,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_order_extension,3705,2026-05-08,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.5056913798501836,0.49801198787078843,0,regression,True
weekly_state_ungated,2026-03-31,learned_order_extension,3710,2026-05-15,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.6029326537179577,0.5637090142568929,1,stable_correct,True
weekly_state_ungated,2026-03-31,learned_order_extension,3715,2026-05-22,nonnegative_low,state,nonnegative_low,True,False,brier_not_better,2026,0.545004868265659,0.5050517409494192,1,stable_correct,True
weekly_state_ungated,2026-03-31,learned_order_extension,3720,2026-05-29,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4973142524420342,0.48909615917761434,0,stable_correct,True
weekly_state_ungated,2026-03-31,learned_order_extension,3725,2026-06-05,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.4215449761950705,0.4137812365783611,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_order_extension,3730,2026-06-12,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.3681808920301029,0.361384412795672,1,stable_wrong,True
weekly_state_ungated,2026-03-31,learned_order_extension,3739,2026-06-26,nonnegative_high,state,nonnegative_high,True,False,insufficient_validation,2026,0.49398692762781166,0.48578238498545306,1,stable_wrong,True
weekly_global_validated,2026-03-31,learned_order_extension,3684,2026-04-03,negative_high,global,all,True,False,brier_not_better,2026,0.4721422509610274,0.4721422509610274,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_order_extension,3688,2026-04-10,negative_high,global,all,True,False,brier_not_better,2026,0.44375946503679303,0.44375946503679303,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_order_extension,3693,2026-04-17,negative_high,global,all,True,False,brier_not_better,2026,0.46054365813436954,0.46054365813436954,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_order_extension,3698,2026-04-24,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4343183639133092,0.4343183639133092,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_order_extension,3705,2026-05-08,nonnegative_high,global,all,True,False,brier_not_better,2026,0.49801198787078843,0.49801198787078843,0,stable_correct,False
weekly_global_validated,2026-03-31,learned_order_extension,3710,2026-05-15,nonnegative_low,global,all,True,False,brier_not_better,2026,0.5637090142568929,0.5637090142568929,1,stable_correct,False
weekly_global_validated,2026-03-31,learned_order_extension,3715,2026-05-22,nonnegative_low,global,all,True,False,brier_not_better,2026,0.5050517409494192,0.5050517409494192,1,stable_correct,False
weekly_global_validated,2026-03-31,learned_order_extension,3720,2026-05-29,nonnegative_high,global,all,True,False,brier_not_better,2026,0.48909615917761434,0.48909615917761434,0,stable_correct,False
weekly_global_validated,2026-03-31,learned_order_extension,3725,2026-06-05,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4137812365783611,0.4137812365783611,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_order_extension,3730,2026-06-12,nonnegative_high,global,all,True,False,brier_not_better,2026,0.361384412795672,0.361384412795672,1,stable_wrong,False
weekly_global_validated,2026-03-31,learned_order_extension,3739,2026-06-26,nonnegative_high,global,all,True,False,brier_not_better,2026,0.48578238498545306,0.48578238498545306,1,stable_wrong,False
weekly_global_ungated,2026-03-31,learned_order_extension,3684,2026-04-03,negative_high,global,all,True,False,brier_not_better,2026,0.5181569603171727,0.4721422509610274,1,recovery,True
weekly_global_ungated,2026-03-31,learned_order_extension,3688,2026-04-10,negative_high,global,all,True,False,brier_not_better,2026,0.48966217279748303,0.44375946503679303,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_order_extension,3693,2026-04-17,negative_high,global,all,True,False,brier_not_better,2026,0.5067400059761457,0.46054365813436954,1,recovery,True
weekly_global_ungated,2026-03-31,learned_order_extension,3698,2026-04-24,nonnegative_high,global,all,True,False,brier_not_better,2026,0.47935256105631,0.4343183639133092,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_order_extension,3705,2026-05-08,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5417109110168652,0.49801198787078843,0,regression,True
weekly_global_ungated,2026-03-31,learned_order_extension,3710,2026-05-15,nonnegative_low,global,all,True,False,brier_not_better,2026,0.6078934520969489,0.5637090142568929,1,stable_correct,True
weekly_global_ungated,2026-03-31,learned_order_extension,3715,2026-05-22,nonnegative_low,global,all,True,False,brier_not_better,2026,0.549955702161958,0.5050517409494192,1,stable_correct,True
weekly_global_ungated,2026-03-31,learned_order_extension,3720,2026-05-29,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5351855370180961,0.48909615917761434,0,regression,True
weekly_global_ungated,2026-03-31,learned_order_extension,3725,2026-06-05,nonnegative_high,global,all,True,False,brier_not_better,2026,0.4585051139396091,0.4137812365783611,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_order_extension,3730,2026-06-12,nonnegative_high,global,all,True,False,brier_not_better,2026,0.40218296546295657,0.361384412795672,1,stable_wrong,True
weekly_global_ungated,2026-03-31,learned_order_extension,3739,2026-06-26,nonnegative_high,global,all,True,False,brier_not_better,2026,0.5319659397529871,0.48578238498545306,1,recovery,True
