date,csi300,chips980017
2023-01-30,4201.35,8032.2635
2023-01-31,4156.86,7809.1836
2023-02-01,4195.93,7945.4948
2023-02-02,4181.15,8061.86
2023-02-03,4141.63,8056.8652
2023-02-06,4086.88,7947.4157
2023-02-07,4094.23,7900.5786
2023-02-08,4076.14,7820.8794
2023-02-09,4130.86,8140.2138
2023-02-10,4106.31,8089.2728
2023-02-13,4143.57,8096.0013
2023-02-14,4145.29,8079.1795
2023-02-15,4123.69,8156.8651
2023-02-16,4093.49,7935.4178
2023-02-17,4034.51,7682.5167
2023-02-20,4133.49,7786.1488
2023-02-21,4144.35,7751.3438
2023-02-22,4106.95,7718.1934
2023-02-23,4103.65,7704.4885
2023-02-24,4061.05,7673.418
2023-02-27,4043.84,7540.5461
2023-02-28,4069.46,7586.5882
2023-03-01,4126.94,7634.6915
2023-03-02,4117.74,7563.6772
2023-03-03,4130.55,7748.7617
2023-03-06,4109.01,7774.5546
2023-03-07,4048.85,7550.6879
2023-03-08,4034.11,7601.9181
2023-03-09,4019.85,7672.9969
2023-03-10,3967.14,7617.4588
2023-03-13,4008.69,7623.1836
2023-03-14,3984.7,7859.1821
2023-03-15,3986.9,7842.3085
2023-03-16,3939.15,7797.3475
2023-03-17,3958.82,7903.4185
2023-03-20,3939.08,8075.2657
2023-03-21,3982.38,8058.6743
2023-03-22,3999.44,8063.2084
2023-03-23,4039.09,8397.282
2023-03-24,4027.05,8337.8369
2023-03-27,4012.48,8179.3438
2023-03-28,3999.51,7952.6301
2023-03-29,4006.14,8221.682
2023-03-30,4038.53,8338.01
2023-03-31,4050.93,8403.5741
2023-04-03,4090.57,8846.265
2023-04-04,4103.11,8967.0211
2023-04-06,4096.64,9337.8178
2023-04-07,4123.28,9430.6793
2023-04-10,4104.81,9131.0815
2023-04-11,4100.15,9138.355
2023-04-12,4097.29,9265.7542
2023-04-13,4068.98,8927.147
2023-04-14,4092.0,9353.2922
2023-04-17,4149.38,9293.2291
2023-04-18,4162.03,9122.1746
2023-04-19,4124.56,9098.1388
2023-04-20,4113.02,9307.0552
2023-04-21,4032.57,8782.4981
2023-04-24,3982.64,8544.5559
2023-04-25,3962.67,8322.7829
2023-04-26,3959.23,8113.0995
2023-04-27,3988.42,8119.4339
2023-04-28,4029.09,8214.4922
2023-05-04,4030.25,8003.1399
2023-05-05,4016.88,7950.5445
2023-05-08,4062.66,7944.1225
2023-05-09,4027.88,7797.7912
2023-05-10,3996.87,7709.7345
2023-05-11,3990.66,7752.3005
2023-05-12,3937.76,7667.3403
2023-05-15,3998.89,7749.6648
2023-05-16,3978.21,7830.585
2023-05-17,3960.17,7902.3751
2023-05-18,3956.07,7905.0072
2023-05-19,3944.54,8040.8861
2023-05-22,3969.33,7971.6361
2023-05-23,3913.19,7804.8983
2023-05-24,3859.09,7799.0872
2023-05-25,3850.5,7882.3569
2023-05-26,3850.95,7982.3377
2023-05-29,3833.94,8024.4698
2023-05-30,3837.75,8043.171
2023-05-31,3798.54,8103.9143
2023-06-01,3806.87,8082.6415
2023-06-02,3861.83,8068.4315
2023-06-05,3844.25,8081.7331
2023-06-06,3808.16,7842.7857
2023-06-07,3789.34,7863.5115
2023-06-08,3820.19,7705.0482
2023-06-09,3836.7,7803.3917
2023-06-12,3844.43,7820.8667
2023-06-13,3864.91,8059.4689
2023-06-14,3864.02,8045.6737
2023-06-15,3925.5,7999.5334
2023-06-16,3963.35,8082.9508
2023-06-19,3930.91,8117.9411
2023-06-20,3924.24,8097.8973
2023-06-21,3864.03,7771.2571
2023-06-26,3809.7,7662.4479
2023-06-27,3845.43,7657.9366
2023-06-28,3840.8,7649.4638
2023-06-29,3821.84,7627.4134
2023-06-30,3842.45,7688.1417
2023-07-03,3892.88,7731.3997
2023-07-04,3899.01,7910.5874
2023-07-05,3868.81,7839.0847
2023-07-06,3842.75,7833.6242
2023-07-07,3825.7,7692.8428
2023-07-10,3844.33,7724.7728
2023-07-11,3869.49,7949.1325
2023-07-12,3843.44,7722.4344
2023-07-13,3898.42,7880.4273
2023-07-14,3899.1,7892.5832
2023-07-17,3867.17,7822.0987
2023-07-18,3854.94,7809.0394
2023-07-19,3850.87,7721.3607
2023-07-20,3823.69,7594.6023
2023-07-21,3821.91,7546.5001
2023-07-24,3805.22,7504.5667
2023-07-25,3915.12,7625.6285
2023-07-26,3907.01,7615.4202
2023-07-27,3902.35,7513.5303
2023-07-28,3992.74,7566.729
2023-07-31,4014.63,7660.5773
2023-08-01,3998.0,7680.5336
2023-08-02,3969.9,7690.9069
2023-08-03,4004.98,7711.5389
2023-08-04,4020.58,7666.0075
2023-08-07,3990.15,7612.4286
2023-08-08,3979.73,7582.3813
2023-08-09,3967.57,7505.8491
2023-08-10,3975.72,7532.3887
2023-08-11,3884.25,7358.8271
2023-08-14,3855.91,7299.6701
2023-08-15,3846.54,7140.4164
2023-08-16,3818.33,6988.9949
2023-08-17,3831.1,7042.4951
2023-08-18,3784.0,6952.5084
2023-08-21,3729.56,6871.9566
2023-08-22,3758.23,6966.5064
2023-08-23,3696.63,6809.2217
2023-08-24,3723.43,6930.3968
2023-08-25,3709.15,6772.7337
2023-08-28,3752.62,6837.1673
2023-08-29,3790.11,7083.3558
2023-08-30,3788.51,7251.8853
2023-08-31,3765.27,7293.0992
2023-09-01,3791.49,7238.5635
2023-09-04,3848.95,7353.8554
2023-09-05,3820.32,7326.8265
2023-09-06,3812.03,7467.562
2023-09-07,3758.47,7174.9591
2023-09-08,3739.99,7216.9577
2023-09-11,3767.54,7214.0773
2023-09-12,3760.6,7162.9024
2023-09-13,3736.65,7080.4722
2023-09-14,3733.51,6978.6385
2023-09-15,3708.78,7073.8683
2023-09-18,3727.71,6976.9641
2023-09-19,3720.5,6942.8882
2023-09-20,3705.69,6843.7449
2023-09-21,3672.44,6822.7857
2023-09-22,3738.93,6973.6746
2023-09-25,3714.6,6909.2839
2023-09-26,3692.89,6835.5773
2023-09-27,3700.5,6849.1484
2023-09-28,3689.52,6929.154
2023-10-09,3684.73,6985.3256
2023-10-10,3657.13,7055.4431
2023-10-11,3667.55,7140.0602
2023-10-12,3702.38,7173.8707
2023-10-13,3663.41,7158.5469
2023-10-16,3626.6,6959.126
2023-10-17,3639.4,7033.4943
2023-10-18,3610.58,6946.1495
2023-10-19,3533.54,6999.0938
2023-10-20,3510.59,6870.9006
2023-10-23,3474.24,6714.4033
2023-10-24,3487.13,6818.5925
2023-10-25,3504.46,6836.0022
2023-10-26,3514.14,6832.0961
2023-10-27,3562.39,6995.6312
2023-10-30,3583.77,7309.1741
2023-10-31,3572.51,7296.8478
2023-11-01,3571.03,7247.3502
2023-11-02,3554.19,7161.9791
2023-11-03,3584.14,7326.7619
2023-11-06,3632.61,7481.7293
2023-11-07,3619.76,7502.7948
2023-11-08,3611.07,7515.7978
2023-11-09,3612.83,7415.7497
2023-11-10,3586.49,7376.3065
2023-11-13,3579.41,7387.2238
2023-11-14,3582.06,7453.7816
2023-11-15,3607.25,7431.5114
2023-11-16,3572.36,7301.4788
2023-11-17,3568.07,7327.224
2023-11-20,3576.32,7275.5271
2023-11-21,3581.07,7208.3974
2023-11-22,3544.42,7099.1734
2023-11-23,3561.52,7163.5647
2023-11-24,3538.01,7068.0138
2023-11-27,3511.94,7152.3136
2023-11-28,3518.52,7137.112
2023-11-29,3488.31,7137.8694
2023-11-30,3496.2,7129.6052
2023-12-01,3482.88,7155.3182
2023-12-04,3460.14,7061.8518
2023-12-05,3394.26,6865.8776
2023-12-06,3399.6,6852.553
2023-12-07,3391.28,6770.972
2023-12-08,3399.46,6913.7918
2023-12-11,3419.45,7004.8747
2023-12-12,3426.8,6987.9063
2023-12-13,3369.61,6905.122
2023-12-14,3351.96,6890.4786
2023-12-15,3341.55,6841.6727
2023-12-18,3329.37,6761.2465
2023-12-19,3334.04,6849.7481
2023-12-20,3297.5,6770.8922
2023-12-21,3330.87,6841.3984
2023-12-22,3337.23,6771.761
2023-12-25,3347.45,6711.1808
2023-12-26,3324.79,6569.7562
2023-12-27,3336.36,6667.0848
2023-12-28,3414.54,6814.6461
2023-12-29,3431.11,6829.0608
2024-01-02,3386.35,6704.4698
2024-01-03,3378.3,6573.6982
2024-01-04,3347.05,6468.7885
2024-01-05,3329.11,6373.8507
2024-01-08,3286.06,6169.568
2024-01-09,3292.5,6172.0354
2024-01-10,3277.13,6105.8036
2024-01-11,3295.67,6182.776
2024-01-12,3284.17,6065.3683
2024-01-15,3280.92,6087.1511
2024-01-16,3300.88,6098.4383
2024-01-17,3229.08,5960.3196
2024-01-18,3274.73,6095.7493
2024-01-19,3269.78,6090.2899
2024-01-22,3218.9,5919.3735
2024-01-23,3231.93,5944.4626
2024-01-24,3277.11,5912.7635
2024-01-25,3342.92,6042.234
2024-01-26,3333.82,5837.3943
2024-01-29,3303.96,5697.864
2024-01-30,3245.04,5460.1429
2024-01-31,3215.35,5347.611
2024-02-01,3217.71,5411.9289
2024-02-02,3179.63,5221.1194
2024-02-05,3200.42,5193.2244
2024-02-06,3311.69,5533.4514
2024-02-07,3343.63,5603.6257
2024-02-08,3364.93,5778.4203
2024-02-19,3403.81,5916.5203
2024-02-20,3410.85,5876.0794
2024-02-21,3456.87,5896.7244
2024-02-22,3486.67,5994.538
2024-02-23,3489.74,6009.2341
2024-02-26,3453.36,6036.0599
2024-02-27,3494.79,6323.4822
2024-02-28,3450.26,6060.1296
2024-02-29,3516.08,6439.332
2024-03-01,3537.8,6574.377
2024-03-04,3540.87,6610.7693
2024-03-05,3565.51,6603.131
2024-03-06,3551.05,6510.0113
2024-03-07,3529.72,6367.583
2024-03-08,3544.91,6513.3154
2024-03-11,3589.26,6589.0587
2024-03-12,3597.49,6615.5967
2024-03-13,3572.36,6594.9283
2024-03-14,3562.22,6494.7982
2024-03-15,3569.99,6498.6463
2024-03-18,3603.53,6685.1042
2024-03-19,3577.63,6588.6274
2024-03-20,3585.38,6568.7207
2024-03-21,3581.09,6568.4803
2024-03-22,3545.0,6506.5549
2024-03-25,3525.76,6359.5754
2024-03-26,3543.75,6281.2347
2024-03-27,3502.79,6111.1903
2024-03-28,3520.96,6205.4419
2024-03-29,3537.48,6189.0804
2024-04-01,3595.65,6273.6999
2024-04-02,3580.68,6161.0291
2024-04-03,3567.8,6107.084
2024-04-08,3536.41,5966.1411
2024-04-09,3533.49,6016.5119
2024-04-10,3504.71,5854.1577
2024-04-11,3504.24,5876.7241
2024-04-12,3475.84,5915.4611
2024-04-15,3549.08,6021.7507
2024-04-16,3511.11,5864.6025
2024-04-17,3565.4,6068.3595
2024-04-18,3569.8,5989.2087
2024-04-19,3541.66,5817.0404
2024-04-22,3530.9,5818.9703
2024-04-23,3506.22,5766.8233
2024-04-24,3521.62,5875.3252
2024-04-25,3530.28,5877.7787
2024-04-26,3584.27,6050.9764
2024-04-29,3623.91,6267.0107
2024-04-30,3604.39,6177.9081
2024-05-06,3657.88,6237.7924
2024-05-07,3659.01,6191.5994
2024-05-08,3630.22,6102.489
2024-05-09,3664.56,6243.9448
2024-05-10,3666.28,6116.5457
2024-05-13,3664.69,6064.2868
2024-05-14,3657.05,6068.8372
2024-05-15,3626.06,5992.9274
2024-05-16,3640.36,5998.6641
2024-05-17,3677.97,6064.8867
2024-05-20,3690.96,6076.5707
2024-05-21,3676.16,6038.632
2024-05-22,3684.45,6077.2486
2024-05-23,3641.79,5979.2144
2024-05-24,3601.48,5821.997
2024-05-27,3635.71,5995.4523
2024-05-28,3609.17,5995.0202
2024-05-29,3613.52,5965.3076
2024-05-30,3594.31,6079.6602
2024-05-31,3579.92,6050.9066
2024-06-03,3588.75,6162.1414
2024-06-04,3615.67,6166.7485
2024-06-05,3594.79,6200.7361
2024-06-06,3592.25,6169.3123
2024-06-07,3574.11,6166.8932
2024-06-11,3542.88,6377.2094
2024-06-12,3544.12,6351.9033
2024-06-13,3526.13,6403.568
2024-06-14,3541.53,6376.1988
2024-06-17,3536.2,6535.3897
2024-06-18,3545.59,6537.0792
2024-06-19,3528.75,6534.7936
2024-06-20,3503.28,6535.0208
2024-06-21,3495.62,6547.6511
2024-06-24,3476.81,6384.0488
2024-06-25,3457.9,6145.1461
2024-06-26,3480.26,6280.5647
2024-06-27,3454.12,6201.5648
2024-06-28,3461.66,6218.0724
2024-07-01,3478.18,6201.1631
2024-07-02,3471.79,6090.1902
2024-07-03,3463.41,6162.6665
2024-07-04,3445.81,6076.7226
2024-07-05,3431.06,6086.867
2024-07-08,3401.76,6090.5971
2024-07-09,3439.81,6326.5951
2024-07-10,3428.97,6326.4292
2024-07-11,3468.17,6379.2678
2024-07-12,3472.4,6423.5317
2024-07-15,3476.25,6477.1833
2024-07-16,3498.28,6688.3503
2024-07-17,3501.58,6618.9083
2024-07-18,3520.93,6632.0543
2024-07-19,3539.02,6806.9093
2024-07-22,3514.92,6814.0659
2024-07-23,3439.88,6489.7158
2024-07-24,3418.17,6432.6074
2024-07-25,3399.27,6368.0351
2024-07-26,3409.29,6422.0064
2024-07-29,3390.74,6311.6124
2024-07-30,3369.38,6376.6882
2024-07-31,3442.08,6612.0147
2024-08-01,3419.27,6641.212
2024-08-02,3384.39,6468.1868
2024-08-05,3343.32,6181.0191
2024-08-06,3342.98,6210.0289
2024-08-07,3341.49,6137.8497
2024-08-08,3342.94,6161.0365
2024-08-09,3331.63,6174.8429
2024-08-12,3325.86,6148.4902
2024-08-13,3334.39,6197.1683
2024-08-14,3309.24,6119.6973
2024-08-15,3341.95,6154.8247
2024-08-16,3345.63,6128.1378
2024-08-19,3356.97,6134.003
2024-08-20,3332.7,6052.2813
2024-08-21,3321.64,6009.0567
2024-08-22,3313.14,5909.7592
2024-08-23,3327.19,5867.4214
2024-08-26,3324.22,5857.3493
2024-08-27,3305.33,5764.1461
2024-08-28,3286.5,5763.4262
2024-08-29,3277.68,5822.4402
2024-08-30,3321.43,6022.4619
2024-09-02,3265.01,5805.6635
2024-09-03,3273.43,5839.8109
2024-09-04,3252.16,5786.4221
2024-09-05,3257.76,5765.513
2024-09-06,3231.35,5691.6437
2024-09-09,3192.95,5663.7344
2024-09-10,3195.76,5708.6706
2024-09-11,3186.13,5694.4391
2024-09-12,3172.47,5623.6451
2024-09-13,3159.25,5568.1503
2024-09-18,3171.01,5503.089
2024-09-19,3196.04,5564.6492
2024-09-20,3201.05,5533.616
2024-09-23,3212.76,5467.519
2024-09-24,3351.91,5678.7265
2024-09-25,3401.53,5728.3257
2024-09-26,3545.32,5969.2451
2024-09-27,3703.68,6426.0852
2024-09-30,4017.85,7391.3901
2024-10-08,4256.1,8552.3294
2024-10-09,3955.98,8771.5274
2024-10-10,3997.79,8273.8624
2024-10-11,3887.17,7757.3572
2024-10-14,3961.34,8018.9464
2024-10-15,3855.99,7868.3532
2024-10-16,3831.59,7677.2997
2024-10-17,3788.22,7701.7778
2024-10-18,3925.23,8611.9001
2024-10-21,3935.2,8855.7323
2024-10-22,3957.78,8728.8166
2024-10-23,3973.21,8588.0516
2024-10-24,3928.83,8585.0337
2024-10-25,3956.42,8644.1672
2024-10-28,3964.16,8635.224
2024-10-29,3924.65,8633.1621
2024-10-30,3889.45,8508.2605
2024-10-31,3891.04,8698.1004
2024-11-01,3890.02,8367.2758
2024-11-04,3944.76,8526.1022
2024-11-05,4044.57,8941.3933
2024-11-06,4024.28,9052.7256
2024-11-07,4145.7,9342.3427
2024-11-08,4104.05,9330.0701
2024-11-11,4131.13,9934.7198
2024-11-12,4085.74,9679.3586
2024-11-13,4110.89,9696.1045
2024-11-14,4039.62,9348.0966
2024-11-15,3968.83,8940.5242
2024-11-18,3950.38,8748.5183
2024-11-19,3976.89,9018.7534
2024-11-20,3985.77,8994.7601
2024-11-21,3989.3,9056.6677
2024-11-22,3865.7,8659.5189
2024-11-25,3848.09,8512.9681
2024-11-26,3840.18,8448.4641
2024-11-27,3907.04,8740.9357
2024-11-28,3872.55,8719.7003
2024-11-29,3916.58,8889.318
2024-12-02,3947.63,8945.5489
2024-12-03,3951.89,8800.2554
2024-12-04,3930.56,8831.2665
2024-12-05,3921.59,8803.7327
2024-12-06,3973.14,8908.9219
2024-12-09,3966.57,8752.7685
2024-12-10,3995.64,8808.5494
2024-12-11,3988.83,8747.8254
2024-12-12,4028.5,8828.9818
2024-12-13,3933.18,8680.2616
2024-12-16,3911.84,8561.9524
2024-12-17,3922.03,8498.5695
2024-12-18,3941.89,8738.985
2024-12-19,3945.46,8941.5466
2024-12-20,3927.74,9223.9437
2024-12-23,3933.57,9091.6536
2024-12-24,3983.69,9216.3399
2024-12-25,3985.63,9246.7869
2024-12-26,3987.48,9407.8371
2024-12-27,3981.03,9328.2849
2024-12-30,3999.05,9365.2698
2024-12-31,3934.91,8989.4827
2025-01-02,3820.4,8582.1827
2025-01-03,3775.16,8403.2326
2025-01-06,3768.97,8367.0402
2025-01-07,3796.11,8751.082
2025-01-08,3789.22,8765.2381
2025-01-09,3779.88,8798.5413
2025-01-10,3732.48,8764.4285
2025-01-13,3722.51,8712.7268
2025-01-14,3820.54,9012.8499
2025-01-15,3796.03,8996.3286
2025-01-16,3800.38,8751.4399
2025-01-17,3812.34,8934.9128
2025-01-20,3829.68,8946.6325
2025-01-21,3832.61,9016.3261
2025-01-22,3797.02,9000.4622
2025-01-23,3803.74,8864.1379
2025-01-24,3832.86,8917.0272
2025-01-27,3817.08,8658.8545
2025-02-05,3795.08,8954.2491
2025-02-06,3842.83,9291.5683
2025-02-07,3892.7,9342.3422
2025-02-10,3901.06,9449.5041
2025-02-11,3883.14,9357.3289
2025-02-12,3919.86,9635.1354
2025-02-13,3905.14,9366.739
2025-02-14,3939.01,9381.6093
2025-02-17,3947.4,9522.037
2025-02-18,3912.78,9331.6133
2025-02-19,3940.16,9687.0933
2025-02-20,3928.9,9618.6904
2025-02-21,3978.44,10168.0473
2025-02-24,3969.72,10209.5633
2025-02-25,3925.65,10150.3309
2025-02-26,3959.94,10306.6088
2025-02-27,3968.12,10243.8706
2025-02-28,3890.05,9755.9788
2025-03-03,3888.47,9586.2337
2025-03-04,3885.22,9764.1088
2025-03-05,3902.57,9806.5494
2025-03-06,3956.24,10142.5715
2025-03-07,3944.01,9983.4925
2025-03-10,3928.8,9963.9755
2025-03-11,3941.42,9894.5467
2025-03-12,3927.23,9845.9968
2025-03-13,3911.58,9574.5137
2025-03-14,4006.56,9757.9176
2025-03-17,3996.79,9695.7434
2025-03-18,4007.72,9750.1477
2025-03-19,4010.17,9615.8501
2025-03-20,3974.99,9519.1026
2025-03-21,3914.7,9292.9848
2025-03-24,3934.85,9353.9475
2025-03-25,3932.3,9189.0684
2025-03-26,3919.36,9154.6793
2025-03-27,3932.41,9218.8559
2025-03-28,3915.17,9082.6704
2025-03-31,3887.31,9054.7545
2025-04-01,3887.68,9077.2886
2025-04-02,3884.39,9069.666
2025-04-03,3861.5,9052.6569
2025-04-07,3589.44,8320.385
2025-04-08,3650.76,8307.7905
2025-04-09,3686.79,8746.1458
2025-04-10,3735.12,8827.6138
2025-04-11,3750.52,9169.6092
2025-04-14,3759.14,9178.2869
2025-04-15,3761.23,9062.3747
2025-04-16,3772.82,9182.9624
2025-04-17,3772.22,9204.9336
2025-04-18,3772.52,9109.424
2025-04-21,3784.88,9213.4548
2025-04-22,3783.95,9184.8565
2025-04-23,3786.88,9156.6124
2025-04-24,3784.36,9050.7373
2025-04-25,3786.99,9043.9924
2025-04-28,3781.62,9069.8375
2025-04-29,3775.08,9163.6369
2025-04-30,3770.57,9225.4786
2025-05-06,3808.54,9374.938
2025-05-07,3831.63,9349.8267
2025-05-08,3852.9,9283.7309
2025-05-09,3846.16,9099.32
2025-05-12,3890.61,9136.8688
2025-05-13,3896.26,9094.1387
2025-05-14,3943.21,9143.6789
2025-05-15,3907.2,8959.1329
2025-05-16,3889.09,8923.1228
2025-05-19,3877.15,8965.6821
2025-05-20,3898.17,8996.9323
2025-05-21,3916.38,8887.3862
2025-05-22,3913.87,8873.7288
2025-05-23,3882.27,8763.1725
2025-05-26,3860.11,8799.6047
2025-05-27,3839.4,8676.0687
2025-05-28,3836.24,8606.202
2025-05-29,3858.7,8763.2726
2025-05-30,3840.23,8635.449
2025-06-03,3852.01,8688.0805
2025-06-04,3868.74,8740.7726
2025-06-05,3877.56,8871.4939
2025-06-06,3873.98,8878.8108
2025-06-09,3885.25,8870.3495
2025-06-10,3865.47,8703.2822
2025-06-11,3894.63,8672.3256
2025-06-12,3892.2,8606.7465
2025-06-13,3864.18,8603.0324
2025-06-16,3873.8,8626.8477
2025-06-17,3870.38,8575.7483
2025-06-18,3874.97,8615.645
2025-06-19,3843.09,8611.5517
2025-06-20,3846.64,8553.6443
2025-06-23,3857.9,8647.2632
2025-06-24,3904.03,8813.727
2025-06-25,3960.07,8955.0851
2025-06-26,3946.02,8889.7196
2025-06-27,3921.76,8908.1501
2025-06-30,3936.08,9023.244
2025-07-01,3942.76,8954.7637
2025-07-02,3943.68,8781.691
2025-07-03,3968.07,8805.7445
2025-07-04,3982.2,8796.4723
2025-07-07,3965.17,8768.7339
2025-07-08,3998.45,8882.812
2025-07-09,3991.4,8792.4349
2025-07-10,4010.02,8754.4533
2025-07-11,4014.81,8899.0638
2025-07-14,4017.67,8851.3059
2025-07-15,4019.06,8841.2189
2025-07-16,4007.2,8865.3459
2025-07-17,4034.49,8929.9461
2025-07-18,4058.55,8972.951
2025-07-21,4085.61,8966.9347
2025-07-22,4118.96,8984.4045
2025-07-23,4119.77,9064.2847
2025-07-24,4149.04,9183.953
2025-07-25,4127.16,9396.9541
2025-07-28,4135.82,9384.6723
2025-07-29,4152.02,9516.4166
2025-07-30,4151.24,9421.144
2025-07-31,4075.59,9290.0266
2025-08-01,4054.93,9177.0813
2025-08-04,4070.7,9268.7338
2025-08-05,4103.45,9296.3225
2025-08-06,4113.49,9359.7196
2025-08-07,4114.67,9387.8104
2025-08-08,4104.97,9226.9747
2025-08-11,4122.51,9272.9011
2025-08-12,4143.83,9537.4272
2025-08-13,4176.58,9604.8759
2025-08-14,4173.31,9777.1628
2025-08-15,4202.35,9903.6601
2025-08-18,4239.41,10059.2213
2025-08-19,4223.37,9890.0462
2025-08-20,4271.4,10278.965
2025-08-21,4288.07,10312.2956
2025-08-22,4378.0,11325.1479
2025-08-25,4469.22,11683.5721
2025-08-26,4452.59,11605.4475
2025-08-27,4386.13,11593.5919
2025-08-28,4463.78,12488.629
2025-08-29,4496.76,12134.0381
2025-09-01,4523.71,12322.0752
2025-09-02,4490.45,12023.8096
2025-09-03,4459.83,11768.7675
2025-09-04,4365.21,10904.9912
2025-09-05,4460.32,11277.8811
2025-09-08,4467.57,11327.7088
2025-09-09,4436.26,11000.1389
2025-09-10,4445.36,11201.9651
2025-09-11,4548.03,11921.065
2025-09-12,4522.0,12110.9767
2025-09-15,4533.06,12201.0313
2025-09-16,4523.34,12349.7923
2025-09-17,4551.02,12490.1973
2025-09-18,4498.11,12736.7114
2025-09-19,4501.92,12519.1447
2025-09-22,4522.61,13022.5135
2025-09-23,4519.78,12999.5836
2025-09-24,4566.07,13567.547
2025-09-25,4593.49,13660.8303
2025-09-26,4550.05,13474.3143
2025-09-29,4620.05,13649.8688
2025-09-30,4640.69,13889.6791
2025-10-09,4709.48,14259.871
2025-10-10,4616.83,13412.818
2025-10-13,4593.98,13590.2132
2025-10-14,4539.06,12834.2671
2025-10-15,4606.29,13074.2226
2025-10-16,4618.42,12992.2895
2025-10-17,4514.23,12521.6997
2025-10-20,4538.22,12628.3512
2025-10-21,4607.87,13047.1287
2025-10-22,4592.57,13018.4779
2025-10-23,4606.34,12923.5249
2025-10-24,4660.68,13573.653
2025-10-27,4716.02,13918.8418
2025-10-28,4691.97,13809.6015
2025-10-29,4747.84,13820.1041
2025-10-30,4709.91,13517.8282
2025-10-31,4640.67,12976.8311
2025-11-03,4653.4,12840.1996
2025-11-04,4618.7,12775.0008
2025-11-05,4627.26,12679.0682
2025-11-06,4693.4,13196.1172
2025-11-07,4678.79,13017.1162
2025-11-10,4695.05,12952.3261
2025-11-11,4652.17,12710.921
2025-11-12,4645.91,12639.3562
2025-11-13,4702.07,12853.9433
2025-11-14,4628.14,12391.8397
2025-11-17,4598.05,12314.9542
2025-11-18,4568.19,12427.7549
2025-11-19,4588.29,12311.9685
2025-11-20,4564.95,12157.2335
2025-11-21,4453.61,11640.4068
2025-11-24,4448.05,11743.6154
2025-11-25,4490.4,11836.0094
2025-11-26,4517.63,12016.5421
2025-11-27,4515.4,12050.6248
2025-11-28,4526.66,12190.3567
2025-12-01,4576.49,12417.1722
2025-12-02,4554.33,12219.2289
2025-12-03,4531.05,12143.3526
2025-12-04,4546.57,12403.3124
2025-12-05,4584.54,12359.0913
2025-12-08,4621.75,12657.5186
2025-12-09,4598.22,12648.1413
2025-12-10,4591.83,12651.4609
2025-12-11,4552.18,12426.364
2025-12-12,4580.95,12577.1971
2025-12-15,4552.06,12256.2138
2025-12-16,4497.55,12026.8545
2025-12-17,4579.88,12322.5595
2025-12-18,4552.79,12213.2048
2025-12-19,4568.18,12196.3618
2025-12-22,4611.62,12574.4848
2025-12-23,4620.73,12688.6028
2025-12-24,4634.06,12833.4103
2025-12-25,4642.54,12794.3975
2025-12-26,4657.24,12723.5517
2025-12-29,4639.37,12730.4461
2025-12-30,4651.28,12865.07
2025-12-31,4629.94,12686.4344
2026-01-05,4717.75,13280.2417
2026-01-06,4790.69,13592.1648
2026-01-07,4776.67,13849.2878
2026-01-08,4737.65,13913.802
2026-01-09,4758.92,13959.2949
2026-01-12,4789.92,14195.4643
2026-01-13,4761.03,13719.6803
2026-01-14,4741.93,13933.1397
2026-01-15,4751.43,14101.0565
2026-01-16,4731.87,14550.8509
2026-01-19,4734.46,14556.8826
2026-01-20,4718.88,14429.7119
2026-01-21,4723.07,15082.0936
2026-01-22,4723.71,15016.8132
2026-01-23,4702.5,15005.8596
2026-01-26,4706.96,14687.9475
2026-01-27,4705.69,14962.2783
2026-01-28,4717.99,15195.1309
2026-01-29,4753.87,14563.2437
2026-01-30,4706.34,14753.9654
2026-02-02,4605.98,14031.1539
2026-02-03,4660.11,14227.2572
2026-02-04,4698.68,13940.4273
2026-02-05,4670.42,13729.5186
2026-02-06,4643.6,13596.8182
2026-02-09,4719.06,14068.0701
2026-02-10,4724.3,14162.9167
2026-02-11,4713.82,13957.8417
2026-02-12,4719.58,14217.5998
2026-02-13,4660.41,14220.5026
2026-02-24,4707.54,14276.0432
2026-02-25,4735.89,14340.3075
2026-02-26,4726.87,14521.2219
2026-02-27,4710.65,14425.7878
2026-03-02,4728.67,14195.1055
2026-03-03,4655.9,13422.9585
2026-03-04,4602.62,13340.9641
2026-03-05,4647.69,13631.4392
2026-03-06,4660.44,13615.174
2026-03-09,4615.46,13302.2442
2026-03-10,4674.76,13620.4173
2026-03-11,4704.5,13471.658
2026-03-12,4687.56,13324.3465
2026-03-13,4669.14,13206.5411
2026-03-16,4671.56,13447.6664
2026-03-17,4637.44,13074.9824
2026-03-18,4658.33,13359.1111
2026-03-19,4583.25,13028.2272
2026-03-20,4567.02,12820.3326
2026-03-23,4418.0,12190.1906
2026-03-24,4474.72,12372.3832
2026-03-25,4537.47,12660.874
2026-03-26,4477.53,12347.2017
2026-03-27,4502.57,12385.0226
2026-03-30,4491.95,12337.857
2026-03-31,4450.05,11890.021
2026-04-01,4526.07,12292.8019
2026-04-02,4478.91,11928.1565
2026-04-03,4440.79,11883.1486
2026-04-07,4440.62,12070.5613
2026-04-08,4595.56,12816.4129
2026-04-09,4566.22,12817.9155
2026-04-10,4636.57,13057.4837
2026-04-13,4646.15,13141.0511
2026-04-14,4701.28,13411.8058
2026-04-15,4685.25,13348.8682
2026-04-16,4736.61,13496.9105
2026-04-17,4728.67,13590.4855
