history,reference_history,method,row_index,date,year,state,monthly_cutoff,quarterly_cutoff,monthly_probability,quarterly_probability,annual_probability,actual_up,monthly_active,quarterly_active,activation_relation,changed_vs_quarter,monthly_correct,quarterly_correct,case,brier_difference
monthly_state_validated,weekly_state_validated,learned_order_offset,2606,2021-10-22,2021,negative_low,2021-09-30,2021-09-30,0.6028201192913586,0.6028201192913586,0.6028201192913586,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2611,2021-10-29,2021,nonnegative_low,2021-09-30,2021-09-30,0.6498843821965372,0.6498843821965372,0.6498843821965372,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2596,2021-10-08,2021,negative_low,2021-09-30,2021-09-30,0.7893522603202324,0.7893522603202324,0.7893522603202324,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2601,2021-10-15,2021,negative_low,2021-09-30,2021-09-30,0.7237935737376192,0.7237935737376192,0.7237935737376192,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2606,2021-10-22,2021,negative_low,2021-09-30,2021-09-30,0.6028201192913586,0.6028201192913586,0.6028201192913586,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2611,2021-10-29,2021,nonnegative_low,2021-09-30,2021-09-30,0.6498843821965372,0.6498843821965372,0.6498843821965372,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2616,2021-11-05,2021,negative_low,2021-10-31,2021-09-30,0.6420837315685839,0.6420837315685839,0.6420837315685839,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2621,2021-11-12,2021,negative_low,2021-10-31,2021-09-30,0.7420425930318122,0.7420425930318122,0.7420425930318122,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2626,2021-11-19,2021,negative_low,2021-10-31,2021-09-30,0.7309265276963925,0.7309265276963925,0.7309265276963925,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2631,2021-11-26,2021,negative_low,2021-10-31,2021-09-30,0.6595534416987826,0.6595534416987826,0.6595534416987826,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2616,2021-11-05,2021,negative_low,2021-10-31,2021-09-30,0.6420837315685839,0.6420837315685839,0.6420837315685839,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2621,2021-11-12,2021,negative_low,2021-10-31,2021-09-30,0.7420425930318122,0.7420425930318122,0.7420425930318122,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2626,2021-11-19,2021,negative_low,2021-10-31,2021-09-30,0.7309265276963925,0.7309265276963925,0.7309265276963925,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2631,2021-11-26,2021,negative_low,2021-10-31,2021-09-30,0.6595534416987826,0.6595534416987826,0.6595534416987826,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2616,2021-11-05,2021,negative_low,2021-10-31,2021-09-30,0.6510774730141534,0.6510774730141534,0.6510774730141534,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2621,2021-11-12,2021,negative_low,2021-10-31,2021-09-30,0.7527293392289612,0.7527293392289612,0.7527293392289612,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2626,2021-11-19,2021,negative_low,2021-10-31,2021-09-30,0.7508342641035025,0.7508342641035025,0.7508342641035025,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2631,2021-11-26,2021,negative_low,2021-10-31,2021-09-30,0.6716157087116513,0.6716157087116513,0.6716157087116513,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2616,2021-11-05,2021,negative_low,2021-10-31,2021-09-30,0.6510774730141534,0.6510774730141534,0.6510774730141534,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2621,2021-11-12,2021,negative_low,2021-10-31,2021-09-30,0.7527293392289612,0.7527293392289612,0.7527293392289612,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2626,2021-11-19,2021,negative_low,2021-10-31,2021-09-30,0.7508342641035025,0.7508342641035025,0.7508342641035025,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2631,2021-11-26,2021,negative_low,2021-10-31,2021-09-30,0.6716157087116513,0.6716157087116513,0.6716157087116513,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2616,2021-11-05,2021,negative_low,2021-10-31,2021-09-30,0.6725003061662672,0.6725003061662672,0.6725003061662672,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2621,2021-11-12,2021,negative_low,2021-10-31,2021-09-30,0.7914022685780658,0.7914022685780658,0.7914022685780658,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2626,2021-11-19,2021,negative_low,2021-10-31,2021-09-30,0.7879417755569235,0.7879417755569235,0.7879417755569235,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2631,2021-11-26,2021,negative_low,2021-10-31,2021-09-30,0.7008415401752934,0.7008415401752934,0.7008415401752934,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2616,2021-11-05,2021,negative_low,2021-10-31,2021-09-30,0.6725003061662672,0.6725003061662672,0.6725003061662672,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2621,2021-11-12,2021,negative_low,2021-10-31,2021-09-30,0.7914022685780658,0.7914022685780658,0.7914022685780658,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2626,2021-11-19,2021,negative_low,2021-10-31,2021-09-30,0.7879417755569235,0.7879417755569235,0.7879417755569235,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2631,2021-11-26,2021,negative_low,2021-10-31,2021-09-30,0.7008415401752934,0.7008415401752934,0.7008415401752934,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2616,2021-11-05,2021,negative_low,2021-10-31,2021-09-30,0.6718735674289841,0.6718735674289841,0.6718735674289841,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2621,2021-11-12,2021,negative_low,2021-10-31,2021-09-30,0.7908869558771502,0.7908869558771502,0.7908869558771502,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2626,2021-11-19,2021,negative_low,2021-10-31,2021-09-30,0.7876138661551195,0.7876138661551195,0.7876138661551195,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2631,2021-11-26,2021,negative_low,2021-10-31,2021-09-30,0.7004727071430407,0.7004727071430407,0.7004727071430407,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2616,2021-11-05,2021,negative_low,2021-10-31,2021-09-30,0.6718735674289841,0.6718735674289841,0.6718735674289841,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2621,2021-11-12,2021,negative_low,2021-10-31,2021-09-30,0.7908869558771502,0.7908869558771502,0.7908869558771502,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2626,2021-11-19,2021,negative_low,2021-10-31,2021-09-30,0.7876138661551195,0.7876138661551195,0.7876138661551195,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2631,2021-11-26,2021,negative_low,2021-10-31,2021-09-30,0.7004727071430407,0.7004727071430407,0.7004727071430407,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2636,2021-12-03,2021,nonnegative_low,2021-11-30,2021-09-30,0.5844375472219051,0.5844375472219051,0.5844375472219051,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2641,2021-12-10,2021,nonnegative_low,2021-11-30,2021-09-30,0.6313052673177206,0.6313052673177206,0.6313052673177206,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2646,2021-12-17,2021,nonnegative_low,2021-11-30,2021-09-30,0.7102698066895492,0.7102698066895492,0.7102698066895492,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2651,2021-12-24,2021,nonnegative_low,2021-11-30,2021-09-30,0.6253546455071003,0.6253546455071003,0.6253546455071003,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2656,2021-12-31,2021,nonnegative_low,2021-11-30,2021-09-30,0.7346042709837306,0.7346042709837306,0.7346042709837306,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2636,2021-12-03,2021,nonnegative_low,2021-11-30,2021-09-30,0.5844375472219051,0.5844375472219051,0.5844375472219051,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2641,2021-12-10,2021,nonnegative_low,2021-11-30,2021-09-30,0.6313052673177206,0.6313052673177206,0.6313052673177206,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2646,2021-12-17,2021,nonnegative_low,2021-11-30,2021-09-30,0.7102698066895492,0.7102698066895492,0.7102698066895492,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2651,2021-12-24,2021,nonnegative_low,2021-11-30,2021-09-30,0.6253546455071003,0.6253546455071003,0.6253546455071003,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2656,2021-12-31,2021,nonnegative_low,2021-11-30,2021-09-30,0.7346042709837306,0.7346042709837306,0.7346042709837306,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2636,2021-12-03,2021,nonnegative_low,2021-11-30,2021-09-30,0.5924329023825453,0.5924329023825453,0.5924329023825453,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2641,2021-12-10,2021,nonnegative_low,2021-11-30,2021-09-30,0.635674033315865,0.635674033315865,0.635674033315865,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2646,2021-12-17,2021,nonnegative_low,2021-11-30,2021-09-30,0.719597170505809,0.719597170505809,0.719597170505809,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2651,2021-12-24,2021,nonnegative_low,2021-11-30,2021-09-30,0.6380429383106351,0.6380429383106351,0.6380429383106351,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2656,2021-12-31,2021,nonnegative_low,2021-11-30,2021-09-30,0.7425169613653999,0.7425169613653999,0.7425169613653999,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2636,2021-12-03,2021,nonnegative_low,2021-11-30,2021-09-30,0.5924329023825453,0.5924329023825453,0.5924329023825453,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2641,2021-12-10,2021,nonnegative_low,2021-11-30,2021-09-30,0.635674033315865,0.635674033315865,0.635674033315865,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2646,2021-12-17,2021,nonnegative_low,2021-11-30,2021-09-30,0.719597170505809,0.719597170505809,0.719597170505809,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2651,2021-12-24,2021,nonnegative_low,2021-11-30,2021-09-30,0.6380429383106351,0.6380429383106351,0.6380429383106351,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2656,2021-12-31,2021,nonnegative_low,2021-11-30,2021-09-30,0.7425169613653999,0.7425169613653999,0.7425169613653999,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2636,2021-12-03,2021,nonnegative_low,2021-11-30,2021-09-30,0.605166828755996,0.605166828755996,0.605166828755996,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2641,2021-12-10,2021,nonnegative_low,2021-11-30,2021-09-30,0.6530811174906481,0.6530811174906481,0.6530811174906481,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2646,2021-12-17,2021,nonnegative_low,2021-11-30,2021-09-30,0.7557500229636641,0.7557500229636641,0.7557500229636641,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2651,2021-12-24,2021,nonnegative_low,2021-11-30,2021-09-30,0.6470152796423178,0.6470152796423178,0.6470152796423178,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2656,2021-12-31,2021,nonnegative_low,2021-11-30,2021-09-30,0.7682908469452139,0.7682908469452139,0.7682908469452139,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2636,2021-12-03,2021,nonnegative_low,2021-11-30,2021-09-30,0.605166828755996,0.605166828755996,0.605166828755996,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2641,2021-12-10,2021,nonnegative_low,2021-11-30,2021-09-30,0.6530811174906481,0.6530811174906481,0.6530811174906481,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2646,2021-12-17,2021,nonnegative_low,2021-11-30,2021-09-30,0.7557500229636641,0.7557500229636641,0.7557500229636641,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2651,2021-12-24,2021,nonnegative_low,2021-11-30,2021-09-30,0.6470152796423178,0.6470152796423178,0.6470152796423178,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2656,2021-12-31,2021,nonnegative_low,2021-11-30,2021-09-30,0.7682908469452139,0.7682908469452139,0.7682908469452139,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2636,2021-12-03,2021,nonnegative_low,2021-11-30,2021-09-30,0.6052970657535602,0.6052970657535602,0.6052970657535602,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2641,2021-12-10,2021,nonnegative_low,2021-11-30,2021-09-30,0.6530345508446315,0.6530345508446315,0.6530345508446315,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2646,2021-12-17,2021,nonnegative_low,2021-11-30,2021-09-30,0.755264502799359,0.755264502799359,0.755264502799359,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2651,2021-12-24,2021,nonnegative_low,2021-11-30,2021-09-30,0.6461415186680164,0.6461415186680164,0.6461415186680164,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2656,2021-12-31,2021,nonnegative_low,2021-11-30,2021-09-30,0.7678865986832607,0.7678865986832607,0.7678865986832607,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2636,2021-12-03,2021,nonnegative_low,2021-11-30,2021-09-30,0.6052970657535602,0.6052970657535602,0.6052970657535602,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2641,2021-12-10,2021,nonnegative_low,2021-11-30,2021-09-30,0.6530345508446315,0.6530345508446315,0.6530345508446315,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2646,2021-12-17,2021,nonnegative_low,2021-11-30,2021-09-30,0.755264502799359,0.755264502799359,0.755264502799359,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2651,2021-12-24,2021,nonnegative_low,2021-11-30,2021-09-30,0.6461415186680164,0.6461415186680164,0.6461415186680164,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2656,2021-12-31,2021,nonnegative_low,2021-11-30,2021-09-30,0.7678865986832607,0.7678865986832607,0.7678865986832607,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2660,2022-01-07,2022,negative_low,2021-12-31,2021-12-31,0.6663869364932665,0.6663869364932665,0.6663869364932665,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2665,2022-01-14,2022,negative_low,2021-12-31,2021-12-31,0.6716077136929987,0.6716077136929987,0.6716077136929987,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2670,2022-01-21,2022,negative_low,2021-12-31,2021-12-31,0.6851607427539174,0.6851607427539174,0.6851607427539174,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2675,2022-01-28,2022,negative_high,2021-12-31,2021-12-31,0.5743401216254888,0.5743401216254888,0.5743401216254888,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2660,2022-01-07,2022,negative_low,2021-12-31,2021-12-31,0.6663869364932665,0.6663869364932665,0.6663869364932665,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2665,2022-01-14,2022,negative_low,2021-12-31,2021-12-31,0.6716077136929987,0.6716077136929987,0.6716077136929987,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2670,2022-01-21,2022,negative_low,2021-12-31,2021-12-31,0.6851607427539174,0.6851607427539174,0.6851607427539174,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2675,2022-01-28,2022,negative_high,2021-12-31,2021-12-31,0.5743401216254888,0.5743401216254888,0.5743401216254888,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2660,2022-01-07,2022,negative_low,2021-12-31,2021-12-31,0.6728733320806309,0.6728733320806309,0.6728733320806309,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2665,2022-01-14,2022,negative_low,2021-12-31,2021-12-31,0.6781941195014632,0.6781941195014632,0.6781941195014632,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2670,2022-01-21,2022,negative_low,2021-12-31,2021-12-31,0.6861351648378701,0.6861351648378701,0.6861351648378701,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2675,2022-01-28,2022,negative_high,2021-12-31,2021-12-31,0.5822491246602034,0.5822491246602034,0.5822491246602034,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2660,2022-01-07,2022,negative_low,2021-12-31,2021-12-31,0.6728733320806309,0.6728733320806309,0.6728733320806309,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2665,2022-01-14,2022,negative_low,2021-12-31,2021-12-31,0.6781941195014632,0.6781941195014632,0.6781941195014632,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2670,2022-01-21,2022,negative_low,2021-12-31,2021-12-31,0.6861351648378701,0.6861351648378701,0.6861351648378701,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2675,2022-01-28,2022,negative_high,2021-12-31,2021-12-31,0.5822491246602034,0.5822491246602034,0.5822491246602034,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2660,2022-01-07,2022,negative_low,2021-12-31,2021-12-31,0.666848638018025,0.666848638018025,0.666848638018025,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2665,2022-01-14,2022,negative_low,2021-12-31,2021-12-31,0.6731233598127372,0.6731233598127372,0.6731233598127372,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2670,2022-01-21,2022,negative_low,2021-12-31,2021-12-31,0.6890003462785592,0.6890003462785592,0.6890003462785592,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2675,2022-01-28,2022,negative_high,2021-12-31,2021-12-31,0.5650762971911802,0.5650762971911802,0.5650762971911802,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2660,2022-01-07,2022,negative_low,2021-12-31,2021-12-31,0.666848638018025,0.666848638018025,0.666848638018025,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2665,2022-01-14,2022,negative_low,2021-12-31,2021-12-31,0.6731233598127372,0.6731233598127372,0.6731233598127372,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2670,2022-01-21,2022,negative_low,2021-12-31,2021-12-31,0.6890003462785592,0.6890003462785592,0.6890003462785592,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2675,2022-01-28,2022,negative_high,2021-12-31,2021-12-31,0.5650762971911802,0.5650762971911802,0.5650762971911802,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2660,2022-01-07,2022,negative_low,2021-12-31,2021-12-31,0.6663855257372054,0.6663855257372054,0.6663855257372054,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2665,2022-01-14,2022,negative_low,2021-12-31,2021-12-31,0.6722433752525397,0.6722433752525397,0.6722433752525397,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2670,2022-01-21,2022,negative_low,2021-12-31,2021-12-31,0.6887998977304833,0.6887998977304833,0.6887998977304833,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2675,2022-01-28,2022,negative_high,2021-12-31,2021-12-31,0.5650166099330862,0.5650166099330862,0.5650166099330862,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2660,2022-01-07,2022,negative_low,2021-12-31,2021-12-31,0.6663855257372054,0.6663855257372054,0.6663855257372054,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2665,2022-01-14,2022,negative_low,2021-12-31,2021-12-31,0.6722433752525397,0.6722433752525397,0.6722433752525397,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2670,2022-01-21,2022,negative_low,2021-12-31,2021-12-31,0.6887998977304833,0.6887998977304833,0.6887998977304833,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2675,2022-01-28,2022,negative_high,2021-12-31,2021-12-31,0.5650166099330862,0.5650166099330862,0.5650166099330862,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2680,2022-02-11,2022,negative_high,2022-01-31,2021-12-31,0.656873123752357,0.656873123752357,0.656873123752357,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2685,2022-02-18,2022,negative_high,2022-01-31,2021-12-31,0.6727853540672722,0.6727853540672722,0.6727853540672722,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2690,2022-02-25,2022,negative_high,2022-01-31,2021-12-31,0.6577667042529095,0.6577667042529095,0.6577667042529095,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2680,2022-02-11,2022,negative_high,2022-01-31,2021-12-31,0.656873123752357,0.656873123752357,0.656873123752357,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2685,2022-02-18,2022,negative_high,2022-01-31,2021-12-31,0.6727853540672722,0.6727853540672722,0.6727853540672722,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2690,2022-02-25,2022,negative_high,2022-01-31,2021-12-31,0.6577667042529095,0.6577667042529095,0.6577667042529095,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2680,2022-02-11,2022,negative_high,2022-01-31,2021-12-31,0.6519325613953844,0.6519325613953844,0.6519325613953844,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2685,2022-02-18,2022,negative_high,2022-01-31,2021-12-31,0.673275170529933,0.673275170529933,0.673275170529933,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2690,2022-02-25,2022,negative_high,2022-01-31,2021-12-31,0.6522358213996781,0.6522358213996781,0.6522358213996781,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2680,2022-02-11,2022,negative_high,2022-01-31,2021-12-31,0.6519325613953844,0.6519325613953844,0.6519325613953844,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2685,2022-02-18,2022,negative_high,2022-01-31,2021-12-31,0.673275170529933,0.673275170529933,0.673275170529933,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2690,2022-02-25,2022,negative_high,2022-01-31,2021-12-31,0.6522358213996781,0.6522358213996781,0.6522358213996781,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2680,2022-02-11,2022,negative_high,2022-01-31,2021-12-31,0.6494921120928261,0.6494921120928261,0.6494921120928261,1,False,False,neither,False,True,True,stable_correct,0.0
