cutoff,previous_cutoff,quarterly_cutoff,method,state,mode,extra_month,accepted,previous_accepted,quarterly_accepted,transition,reason,training_n,validation_n,future_n,future_brier_vs_annual,future_brier_vs_quarter,future_recoveries_vs_quarter,future_regressions_vs_quarter
2022-10-31,2022-09-30,2022-09-30,learned_order_extension,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,26,2,4,0.0,0.0,0,0
2022-10-31,2022-09-30,2022-09-30,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,8,5,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,6,1,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_order_offset,negative_low,ready,True,True,False,False,enabled,accepted,12,5,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_order_offset,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,26,2,4,0.0,0.0,0,0
2022-10-31,2022-09-30,2022-09-30,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_state_train,8,5,0,,,0,0
2022-10-31,2022-09-30,2022-09-30,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,6,1,0,,,0,0
2022-11-30,2022-10-31,2022-09-30,learned_market,negative_low,ready,True,True,True,False,retained_on,accepted,12,5,0,,,0,0
2022-11-30,2022-10-31,2022-09-30,learned_market,negative_high,ready,True,True,False,False,enabled,accepted,25,6,3,0.006521465390450741,0.006521465390450741,0,0
2022-11-30,2022-10-31,2022-09-30,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,10,1,2,0.0,0.0,0,0
2022-11-30,2022-10-31,2022-09-30,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,1,0,,,0,0
2022-11-30,2022-10-31,2022-09-30,learned_vol_interaction,negative_low,ready,True,True,True,False,retained_on,accepted,12,5,0,,,0,0
2022-11-30,2022-10-31,2022-09-30,learned_vol_interaction,negative_high,ready,True,True,False,False,enabled,accepted,25,6,3,0.006769861738383731,0.006769861738383731,0,2
2022-11-30,2022-10-31,2022-09-30,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,10,1,2,0.0,0.0,0,0
2022-11-30,2022-10-31,2022-09-30,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,1,0,,,0,0
2022-11-30,2022-10-31,2022-09-30,learned_order_extension,negative_low,ready,True,True,True,False,retained_on,accepted,12,5,0,,,0,0
2022-11-30,2022-10-31,2022-09-30,learned_order_extension,negative_high,ready,True,True,False,False,enabled,accepted,25,6,3,0.007113258999725165,0.007113258999725165,0,2
2022-11-30,2022-10-31,2022-09-30,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,10,1,2,0.0,0.0,0,0
2022-11-30,2022-10-31,2022-09-30,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,1,0,,,0,0
2022-11-30,2022-10-31,2022-09-30,learned_order_offset,negative_low,ready,True,True,True,False,retained_on,accepted,12,5,0,,,0,0
2022-11-30,2022-10-31,2022-09-30,learned_order_offset,negative_high,ready,True,True,False,False,enabled,accepted,25,6,3,0.007080775724752214,0.007080775724752214,0,2
2022-11-30,2022-10-31,2022-09-30,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,10,1,2,0.0,0.0,0,0
2022-11-30,2022-10-31,2022-09-30,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,1,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_market,negative_low,annual_reset,False,False,True,False,stopped,annual_reset,13,3,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_market,negative_high,annual_reset,False,False,True,False,stopped,annual_reset,22,9,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_market,nonnegative_low,annual_reset,False,False,False,False,retained_off,annual_reset,12,1,3,0.0,0.0,0,0
2022-12-31,2022-11-30,2022-12-31,learned_market,nonnegative_high,annual_reset,False,False,False,False,retained_off,annual_reset,5,0,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_vol_interaction,negative_low,annual_reset,False,False,True,False,stopped,annual_reset,13,3,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_vol_interaction,negative_high,annual_reset,False,False,True,False,stopped,annual_reset,22,9,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_vol_interaction,nonnegative_low,annual_reset,False,False,False,False,retained_off,annual_reset,12,1,3,0.0,0.0,0,0
2022-12-31,2022-11-30,2022-12-31,learned_vol_interaction,nonnegative_high,annual_reset,False,False,False,False,retained_off,annual_reset,5,0,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_order_extension,negative_low,annual_reset,False,False,True,False,stopped,annual_reset,13,3,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_order_extension,negative_high,annual_reset,False,False,True,False,stopped,annual_reset,22,9,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_order_extension,nonnegative_low,annual_reset,False,False,False,False,retained_off,annual_reset,12,1,3,0.0,0.0,0,0
2022-12-31,2022-11-30,2022-12-31,learned_order_extension,nonnegative_high,annual_reset,False,False,False,False,retained_off,annual_reset,5,0,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_order_offset,negative_low,annual_reset,False,False,True,False,stopped,annual_reset,13,3,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_order_offset,negative_high,annual_reset,False,False,True,False,stopped,annual_reset,22,9,0,,,0,0
2022-12-31,2022-11-30,2022-12-31,learned_order_offset,nonnegative_low,annual_reset,False,False,False,False,retained_off,annual_reset,12,1,3,0.0,0.0,0,0
2022-12-31,2022-11-30,2022-12-31,learned_order_offset,nonnegative_high,annual_reset,False,False,False,False,retained_off,annual_reset,5,0,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_market,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,17,0,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_market,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,18,9,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_market,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,12,4,4,0.0,0.0,0,0
2023-01-31,2022-12-31,2022-12-31,learned_market,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,5,0,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_vol_interaction,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,17,0,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_vol_interaction,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,18,9,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_vol_interaction,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,12,4,4,0.0,0.0,0,0
2023-01-31,2022-12-31,2022-12-31,learned_vol_interaction,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,5,0,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_order_extension,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,17,0,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_order_extension,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,18,9,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_order_extension,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,12,4,4,0.0,0.0,0,0
2023-01-31,2022-12-31,2022-12-31,learned_order_extension,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,5,0,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_order_offset,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,17,0,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_order_offset,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,18,9,0,,,0,0
2023-01-31,2022-12-31,2022-12-31,learned_order_offset,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,12,4,4,0.0,0.0,0,0
2023-01-31,2022-12-31,2022-12-31,learned_order_offset,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,5,0,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_market,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,14,0,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_market,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,21,5,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_market,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,12,8,5,0.0,0.0,0,0
2023-02-28,2023-01-31,2022-12-31,learned_market,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,5,0,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_vol_interaction,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,14,0,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_vol_interaction,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,21,5,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_vol_interaction,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,12,8,5,0.0,0.0,0,0
2023-02-28,2023-01-31,2022-12-31,learned_vol_interaction,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,5,0,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_order_extension,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,14,0,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_order_extension,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,21,5,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_order_extension,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,12,8,5,0.0,0.0,0,0
2023-02-28,2023-01-31,2022-12-31,learned_order_extension,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,5,0,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_order_offset,negative_low,q1_guard,True,False,False,False,retained_off,q1_guard,14,0,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_order_offset,negative_high,q1_guard,True,False,False,False,retained_off,q1_guard,21,5,0,,,0,0
2023-02-28,2023-01-31,2022-12-31,learned_order_offset,nonnegative_low,q1_guard,True,False,False,False,retained_off,q1_guard,12,8,5,0.0,0.0,0,0
2023-02-28,2023-01-31,2022-12-31,learned_order_offset,nonnegative_high,q1_guard,True,False,False,False,retained_off,q1_guard,5,0,0,,,0,0
2023-03-31,2023-02-28,2023-03-31,learned_market,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,11,0,2,0.0,0.0,0,0
2023-03-31,2023-02-28,2023-03-31,learned_market,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,25,1,0,,,0,0
2023-03-31,2023-02-28,2023-03-31,learned_market,nonnegative_low,ready,False,False,False,False,retained_off,brier_not_better,11,12,2,0.0,0.0,0,0
2023-03-31,2023-02-28,2023-03-31,learned_market,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-03-31,2023-02-28,2023-03-31,learned_vol_interaction,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,11,0,2,0.0,0.0,0,0
2023-03-31,2023-02-28,2023-03-31,learned_vol_interaction,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,25,1,0,,,0,0
2023-03-31,2023-02-28,2023-03-31,learned_vol_interaction,nonnegative_low,ready,False,False,False,False,retained_off,brier_not_better,11,12,2,0.0,0.0,0,0
2023-03-31,2023-02-28,2023-03-31,learned_vol_interaction,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-03-31,2023-02-28,2023-03-31,learned_order_extension,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,11,0,2,0.0,0.0,0,0
2023-03-31,2023-02-28,2023-03-31,learned_order_extension,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,25,1,0,,,0,0
2023-03-31,2023-02-28,2023-03-31,learned_order_extension,nonnegative_low,ready,False,False,False,False,retained_off,brier_not_better,11,12,2,0.0,0.0,0,0
2023-03-31,2023-02-28,2023-03-31,learned_order_extension,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-03-31,2023-02-28,2023-03-31,learned_order_offset,negative_low,ready,False,False,False,False,retained_off,insufficient_validation,11,0,2,0.0,0.0,0,0
2023-03-31,2023-02-28,2023-03-31,learned_order_offset,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,25,1,0,,,0,0
2023-03-31,2023-02-28,2023-03-31,learned_order_offset,nonnegative_low,ready,False,False,False,False,retained_off,brier_not_better,11,12,2,0.0,0.0,0,0
2023-03-31,2023-02-28,2023-03-31,learned_order_offset,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_market,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,0,4,0.0,0.0,0,0
2023-04-30,2023-03-31,2023-03-31,learned_market,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,27,0,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,brier_not_better,11,13,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_vol_interaction,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,0,4,0.0,0.0,0,0
2023-04-30,2023-03-31,2023-03-31,learned_vol_interaction,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,27,0,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,brier_not_better,11,13,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_order_extension,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,0,4,0.0,0.0,0,0
2023-04-30,2023-03-31,2023-03-31,learned_order_extension,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,27,0,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,brier_not_better,11,13,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_order_offset,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,9,0,4,0.0,0.0,0,0
2023-04-30,2023-03-31,2023-03-31,learned_order_offset,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,27,0,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,brier_not_better,11,13,0,,,0,0
2023-04-30,2023-03-31,2023-03-31,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-05-31,2023-04-30,2023-03-31,learned_market,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,7,5,3,0.0,0.0,0,0
2023-05-31,2023-04-30,2023-03-31,learned_market,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,27,0,0,,,0,0
2023-05-31,2023-04-30,2023-03-31,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,brier_not_better,13,8,1,0.0,0.0,0,0
2023-05-31,2023-04-30,2023-03-31,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-05-31,2023-04-30,2023-03-31,learned_vol_interaction,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,7,5,3,0.0,0.0,0,0
2023-05-31,2023-04-30,2023-03-31,learned_vol_interaction,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,27,0,0,,,0,0
2023-05-31,2023-04-30,2023-03-31,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,brier_not_better,13,8,1,0.0,0.0,0,0
2023-05-31,2023-04-30,2023-03-31,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-05-31,2023-04-30,2023-03-31,learned_order_extension,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,7,5,3,0.0,0.0,0,0
2023-05-31,2023-04-30,2023-03-31,learned_order_extension,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,27,0,0,,,0,0
2023-05-31,2023-04-30,2023-03-31,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,brier_not_better,13,8,1,0.0,0.0,0,0
2023-05-31,2023-04-30,2023-03-31,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-05-31,2023-04-30,2023-03-31,learned_order_offset,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,7,5,3,0.0,0.0,0,0
2023-05-31,2023-04-30,2023-03-31,learned_order_offset,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,27,0,0,,,0,0
2023-05-31,2023-04-30,2023-03-31,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,brier_not_better,13,8,1,0.0,0.0,0,0
2023-05-31,2023-04-30,2023-03-31,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_market,negative_low,ready,False,False,False,False,retained_off,insufficient_state_train,6,8,4,0.0,0.0,0,0
2023-06-30,2023-05-31,2023-06-30,learned_market,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,25,0,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_market,nonnegative_low,ready,False,False,False,False,retained_off,brier_not_better,16,5,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_market,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_vol_interaction,negative_low,ready,False,False,False,False,retained_off,insufficient_state_train,6,8,4,0.0,0.0,0,0
2023-06-30,2023-05-31,2023-06-30,learned_vol_interaction,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,25,0,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_vol_interaction,nonnegative_low,ready,False,False,False,False,retained_off,brier_not_better,16,5,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_vol_interaction,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_order_extension,negative_low,ready,False,False,False,False,retained_off,insufficient_state_train,6,8,4,0.0,0.0,0,0
2023-06-30,2023-05-31,2023-06-30,learned_order_extension,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,25,0,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_order_extension,nonnegative_low,ready,False,False,False,False,retained_off,brier_not_better,16,5,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_order_extension,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_order_offset,negative_low,ready,False,False,False,False,retained_off,insufficient_state_train,6,8,4,0.0,0.0,0,0
2023-06-30,2023-05-31,2023-06-30,learned_order_offset,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,25,0,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_order_offset,nonnegative_low,ready,False,False,False,False,retained_off,brier_not_better,16,5,0,,,0,0
2023-06-30,2023-05-31,2023-06-30,learned_order_offset,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-07-31,2023-06-30,2023-06-30,learned_market,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,5,12,2,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_market,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,21,0,1,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,21,1,1,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-07-31,2023-06-30,2023-06-30,learned_vol_interaction,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,5,12,2,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_vol_interaction,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,21,0,1,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,21,1,1,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-07-31,2023-06-30,2023-06-30,learned_order_extension,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,5,12,2,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_order_extension,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,21,0,1,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,21,1,1,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-07-31,2023-06-30,2023-06-30,learned_order_offset,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,5,12,2,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_order_offset,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,21,0,1,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,21,1,1,0.0,0.0,0,0
2023-07-31,2023-06-30,2023-06-30,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-08-31,2023-07-31,2023-06-30,learned_market,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,8,10,3,0.0,0.0,0,0
2023-08-31,2023-07-31,2023-06-30,learned_market,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,17,1,0,,,0,0
2023-08-31,2023-07-31,2023-06-30,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,22,2,1,0.0,0.0,0,0
2023-08-31,2023-07-31,2023-06-30,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-08-31,2023-07-31,2023-06-30,learned_vol_interaction,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,8,10,3,0.0,0.0,0,0
2023-08-31,2023-07-31,2023-06-30,learned_vol_interaction,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,17,1,0,,,0,0
2023-08-31,2023-07-31,2023-06-30,learned_vol_interaction,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,22,2,1,0.0,0.0,0,0
2023-08-31,2023-07-31,2023-06-30,learned_vol_interaction,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-08-31,2023-07-31,2023-06-30,learned_order_extension,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,8,10,3,0.0,0.0,0,0
2023-08-31,2023-07-31,2023-06-30,learned_order_extension,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,17,1,0,,,0,0
2023-08-31,2023-07-31,2023-06-30,learned_order_extension,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,22,2,1,0.0,0.0,0,0
2023-08-31,2023-07-31,2023-06-30,learned_order_extension,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-08-31,2023-07-31,2023-06-30,learned_order_offset,negative_low,ready,True,False,False,False,retained_off,insufficient_state_train,8,10,3,0.0,0.0,0,0
2023-08-31,2023-07-31,2023-06-30,learned_order_offset,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,17,1,0,,,0,0
2023-08-31,2023-07-31,2023-06-30,learned_order_offset,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,22,2,1,0.0,0.0,0,0
2023-08-31,2023-07-31,2023-06-30,learned_order_offset,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_market,negative_low,ready,False,True,False,True,enabled,accepted,12,9,3,0.010365653309234201,0.0,0,0
2023-09-30,2023-08-31,2023-09-30,learned_market,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,13,1,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_market,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_validation,22,3,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_market,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_vol_interaction,negative_low,ready,False,True,False,True,enabled,accepted,12,9,3,0.01001816246391323,0.0,0,0
2023-09-30,2023-08-31,2023-09-30,learned_vol_interaction,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,13,1,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_vol_interaction,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_validation,22,3,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_vol_interaction,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_order_extension,negative_low,ready,False,True,False,True,enabled,accepted,12,9,3,0.01069903616452073,0.0,0,0
2023-09-30,2023-08-31,2023-09-30,learned_order_extension,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,13,1,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_order_extension,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_validation,22,3,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_order_extension,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_order_offset,negative_low,ready,False,True,False,True,enabled,accepted,12,9,3,0.01071162380830539,0.0,0,0
2023-09-30,2023-08-31,2023-09-30,learned_order_offset,negative_high,ready,False,False,False,False,retained_off,insufficient_validation,13,1,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_order_offset,nonnegative_low,ready,False,False,False,False,retained_off,insufficient_validation,22,3,0,,,0,0
2023-09-30,2023-08-31,2023-09-30,learned_order_offset,nonnegative_high,ready,False,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
2023-10-31,2023-09-30,2023-09-30,learned_market,negative_low,ready,True,True,True,True,retained_on,accepted,14,10,4,-0.022150649198728847,0.0013909475494753298,0,0
2023-10-31,2023-09-30,2023-09-30,learned_market,negative_high,ready,True,False,False,False,retained_off,insufficient_validation,10,1,0,,,0,0
2023-10-31,2023-09-30,2023-09-30,learned_market,nonnegative_low,ready,True,False,False,False,retained_off,insufficient_validation,23,2,0,,,0,0
2023-10-31,2023-09-30,2023-09-30,learned_market,nonnegative_high,ready,True,False,False,False,retained_off,insufficient_state_train,5,0,0,,,0,0
