job,iteration,objective,gradient_inf,last_step,last_backtracks,gamma,gradient,hessian
learned_vol_interaction_2021-06-30_20260912,4,0.63998540149043,4.70990000472904e-13,1.0,0.0,,,
learned_order_extension_2021-06-30_20260912,0,0.6873645620127283,0.08381307393146539,0.0,0.0,,,
learned_order_extension_2021-06-30_20260912,1,0.6403424307318931,0.007170094931935045,1.0,0.0,,,
learned_order_extension_2021-06-30_20260912,2,0.6398736609612059,0.00023303997862813858,1.0,0.0,,,
learned_order_extension_2021-06-30_20260912,3,0.6398731737439219,2.7891971744178554e-07,1.0,0.0,,,
learned_order_extension_2021-06-30_20260912,4,0.6398731737431574,4.424238753131249e-13,1.0,0.0,,,
learned_order_offset_2021-06-30_20260912,0,0.637466250585792,,,,0.0,0.006730575624978961,0.20339362476618641
learned_order_offset_2021-06-30_20260912,1,0.6373545822246567,,,,-0.033091379499805736,2.7787773277874875e-05,0.20171310826680808
learned_order_offset_2021-06-30_20260912,2,0.6373545803106281,,,,-0.033229138386754814,4.817341459550581e-10,0.20170611443490935
learned_order_offset_2021-06-30_20260912,3,0.6373545803106281,,,,-0.033229140775052,7.589415207398531e-19,0.20170611431366095
learned_market_2021-09-30_20260910,0,0.6878869432603338,0.10000573784344967,0.0,0.0,,,
learned_market_2021-09-30_20260910,1,0.6570917053913211,0.002924421874380705,1.0,0.0,,,
learned_market_2021-09-30_20260910,2,0.6570446930997155,1.7387129506279508e-05,1.0,0.0,,,
learned_market_2021-09-30_20260910,3,0.6570446914798677,6.418279952652428e-10,1.0,0.0,,,
learned_vol_interaction_2021-09-30_20260910,0,0.6878869432603338,0.10000573784344967,0.0,0.0,,,
learned_vol_interaction_2021-09-30_20260910,1,0.6498497814125015,0.004244463612828633,1.0,0.0,,,
learned_vol_interaction_2021-09-30_20260910,2,0.6496899022026765,6.122594365203578e-05,1.0,0.0,,,
learned_vol_interaction_2021-09-30_20260910,3,0.6496898696751626,1.3483032411582864e-08,1.0,0.0,,,
learned_vol_interaction_2021-09-30_20260910,4,0.6496898696751611,6.693864212925504e-16,1.0,0.0,,,
learned_order_extension_2021-09-30_20260910,0,0.6878869432603338,0.10000573784344967,0.0,0.0,,,
learned_order_extension_2021-09-30_20260910,1,0.6498495501241258,0.004243210553455763,1.0,0.0,,,
learned_order_extension_2021-09-30_20260910,2,0.6496896801657355,6.132610739323146e-05,1.0,0.0,,,
learned_order_extension_2021-09-30_20260910,3,0.6496896474412148,1.358495464634079e-08,1.0,0.0,,,
learned_order_extension_2021-09-30_20260910,4,0.6496896474412133,6.703622032477874e-16,1.0,0.0,,,
learned_order_offset_2021-09-30_20260910,0,0.6469255324894007,,,,0.0,0.0003192208703500011,0.2294799760343837
