cutoff,iteration,log_likelihood,mean_negative_log_likelihood,gradient_inf,variance0,variance1,stay0,stay1
2014-12-31,643,3532.5864377185676,-2.9170821120714843,1.147637494314785e-05,2.8374646863704453e-05,0.0002659672265339988,0.16942977734857606,0.5761520973777374
2014-12-31,644,3532.586440475583,-2.917082114348128,1.1271249062166732e-05,2.8372719404216488e-05,0.0002659634027935951,0.1694128092052299,0.5761688256656432
2014-12-31,645,3532.5864431350824,-2.9170821165442464,1.1069763601985437e-05,2.8370826450539742e-05,0.00026595964737637605,0.16939614374832074,0.5761852550182617
2014-12-31,646,3532.5864457004986,-2.9170821186626745,1.0871854883164572e-05,2.8368967388339235e-05,0.0002659559590704958,0.16937977562641188,0.5762013907386148
2014-12-31,647,3532.586448175148,-2.91708212070615,1.067746030623261e-05,2.8367141614095546e-05,0.00026595233668528183,0.16936369958099287,0.5762172380370415
2014-12-31,648,3532.5864505622267,-2.9170821226773134,1.0486518335530521e-05,2.8365348534919045e-05,0.00026594877905088105,0.16934791044492353,0.5762328020327728
2014-12-31,649,3532.586452864822,-2.9170821245787137,1.0298968481823033e-05,2.8363587568366787e-05,0.00026594528501790486,0.1693324031409043,0.5762480877554746
2014-12-31,650,3532.5864550859123,-2.9170821264128097,1.0114751286112432e-05,2.836185814226282e-05,0.00026594185345708106,0.16931717267996846,0.5762631001467682
2014-12-31,651,3532.586457228372,-2.9170821281819754,9.933808302508652e-06,2.8360159694520624e-05,0.0002659384832589127,0.16930221415999963,0.5762778440617264
2014-12-31,652,3532.5864592949724,-2.9170821298884992,9.756082082311438e-06,2.8358491672969308e-05,0.00026593517333334125,0.16928752276427037,0.5762923242703456
2014-12-31,653,3532.586461288391,-2.9170821315345923,9.581516158280985e-06,2.8356853535182404e-05,0.0002659319226094156,0.1692730937600052,0.5763065454589966
2014-12-31,654,3532.5864632112093,-2.9170821331223857,9.41005502853004e-06,2.8355244748309204e-05,0.0002659287300349675,0.1692589224969632,0.5763205122318491
2014-12-31,655,3532.5864650659187,-2.917082134653938,9.241644140738463e-06,2.8353664788909168e-05,0.0002659255945762879,0.16924500440604742,0.5763342291122729
2014-12-31,656,3532.5864668549225,-2.9170821361312322,9.076229877400592e-06,2.8352113142789177e-05,0.0002659225152178146,0.16923133499793228,0.5763477005442224
2014-12-31,657,3532.5864685805423,-2.9170821375561866,8.913759540302646e-06,2.8350589304843135e-05,0.0002659194909618211,0.169217909861714,0.5763609308935919
2014-12-31,658,3532.586470245013,-2.9170821389306467,8.754181335573516e-06,2.8349092778894528e-05,0.000265916520828109,0.16920472466358258,0.5763739244495524
2014-12-31,659,3532.586471850497,-2.9170821402563973,8.59744435914276e-06,2.834762307754134e-05,0.000265913603853713,0.1691917751455137,0.5763866854258671
2014-12-31,660,3532.5864733990766,-2.917082141535158,8.443498582085518e-06,2.8346179722003853e-05,0.0002659107390925982,0.16917905712398407,0.5763992179621853
2014-12-31,661,3532.5864748927625,-2.91708214276859,8.292294836289926e-06,2.8344762241974822e-05,0.0002659079256153752,0.1691665664887032,0.5764115261253111
2014-12-31,662,3532.586476333494,-2.917082143958294,8.143784800642421e-06,2.834337017547209e-05,0.00026590516250901247,0.16915429920136865,0.5764236139104604
2014-12-31,663,3532.5864777231427,-2.9170821451058155,7.997920986817043e-06,2.8342003068693907e-05,0.00026590244887655283,0.16914225129443952,0.5764354852424872
2014-12-31,664,3532.586479063515,-2.9170821462126466,7.854656725957178e-06,2.834066047587645e-05,0.00026589978383683945,0.16913041886993133,0.5764471439770992
2014-12-31,665,3532.586480356352,-2.9170821472802246,7.713946154689883e-06,2.8339341959153645e-05,0.00026589716652424515,0.16911879809822794,0.5764585939020453
2014-12-31,666,3532.5864816033345,-2.917082148309938,7.575744202011268e-06,2.8338047088419625e-05,0.0002658945960883972,0.16910738521691393,0.5764698387382885
2014-12-31,667,3532.586482806085,-2.9170821493031256,7.440006576887808e-06,2.833677544119361e-05,0.00026589207169392526,0.16909617652962577,0.5764808821411619
2014-12-31,668,3532.5864839661667,-2.917082150261079,7.306689754099964e-06,2.8335526602486463e-05,0.00026588959252019263,0.16908516840492188,0.5764917277014943
2014-12-31,669,3532.5864850850908,-2.917082151185046,7.175750962576236e-06,2.8334300164670067e-05,0.00026588715776104606,0.16907435727517048,0.576502378946734
2014-12-31,670,3532.586486164312,-2.9170821520762282,7.0471481725551264e-06,2.83330957273489e-05,0.0002658847666245648,0.16906373963545515,0.5765128393420385
2014-12-31,671,3532.586487205236,-2.9170821529357855,6.920840082872424e-06,2.8331912897233116e-05,0.00026588241833281386,0.16905331204249852,0.576523112291355
2014-12-31,672,3532.5864882092183,-2.9170821537648375,6.796786109572512e-06,2.8330751288014627e-05,0.0002658801121216035,0.1690430711136037,0.5765332011384837
2014-12-31,673,3532.5864891775664,-2.9170821545644645,6.674946373243639e-06,2.832961052024497e-05,0.0002658778472402471,0.16903301352561398,0.5765431091681141
2014-12-31,674,3532.5864901115415,-2.917082155335707,6.555281687654794e-06,2.8328490221214964e-05,0.0002658756229513302,0.16902313601388683,0.5765528396068552
2014-12-31,675,3532.5864910123614,-2.9170821560795717,6.4377535480459745e-06,2.8327390024836638e-05,0.00026587343853048045,0.16901343537128743,0.576562395624245
2014-12-31,676,3532.5864918811994,-2.9170821567970266,6.322324119636251e-06,2.8326309571527493e-05,0.0002658712932661398,0.1690039084471978,0.5765717803337349
2014-12-31,677,3532.5864927191888,-2.9170821574890082,6.2089562266334345e-06,2.832524850809611e-05,0.0002658691864593401,0.16899455214654094,0.5765809967936736
2014-12-31,678,3532.586493527421,-2.917082158156417,6.097613340779142e-06,2.8324206487630104e-05,0.0002658671174234882,0.16898536342882345,0.5765900480082584
2014-12-31,679,3532.5864943069523,-2.9170821588001257,5.9882595707546864e-06,2.8323183169386017e-05,0.0002658650854841472,0.1689763393071922,0.5765989369284813
2014-12-31,680,3532.5864950587984,-2.917082159420973,5.8808596512148365e-06,2.832217821868067e-05,0.00026586308997882525,0.1689674768475063,0.5766076664530557
2014-12-31,681,3532.5864957839403,-2.917082160019769,5.775378932796732e-06,2.8321191306785286e-05,0.0002658611302567714,0.1689587731674272,0.5766162394293264
2014-12-31,682,3532.5864964833245,-2.917082160597295,5.671783370756211e-06,2.8320222110820106e-05,0.0002658592056787633,0.16895022543552066,0.5766246586541649
2014-12-31,683,3532.586497157864,-2.9170821611543056,5.570039515822697e-06,2.8319270313652082e-05,0.0002658573156169142,0.16894183087037426,0.5766329268748536
2014-12-31,684,3532.586497808439,-2.917082161691527,5.470114502805474e-06,2.83183356037933e-05,0.0002658554594544695,0.16893358673973122,0.5766410467899445
2014-12-31,685,3532.5864984359005,-2.917082162209662,5.371976042276318e-06,2.8317417675302317e-05,0.00026585363658561373,0.1689254903596375,0.5766490210501181
2014-12-31,686,3532.586499041067,-2.917082162709386,5.275592409479038e-06,2.8316516227685634e-05,0.00026585184641528264,0.16891753909360385,0.5766568522590166
2014-12-31,687,3532.5864996247283,-2.917082163191353,5.180932435392008e-06,2.831563096580239e-05,0.0002658500883589685,0.1689097303517798,0.5766645429740663
2014-12-31,688,3532.586500187649,-2.9170821636561923,5.087965497303543e-06,2.8314761599769927e-05,0.0002658483618425436,0.16890206159014384,0.5766720957072866
2014-12-31,689,3532.586500730563,-2.917082164104511,4.99666150887431e-06,2.8313907844870678e-05,0.0002658466663020708,0.1688945303097071,0.5766795129260849
2014-12-31,690,3532.5865012541813,-2.9170821645368963,4.906990911678971e-06,2.831306942146145e-05,0.00026584500118363095,0.16888713405572833,0.5766867970540389
2014-12-31,691,3532.5865017591873,-2.917082164953912,4.818924666114824e-06,2.8312246054884075e-05,0.00026584336594314323,0.16887987041694347,0.5766939504716633
2014-12-31,692,3532.5865022462417,-2.9170821653561037,4.7324342423736365e-06,2.8311437475376905e-05,0.00026584176004619737,0.1688727370248086,0.5767009755171678
2014-12-31,693,3532.586502715982,-2.9170821657439983,4.647491611558506e-06,2.8310643417988805e-05,0.00026584018296787847,0.16886573155275558,0.5767078744871942
2014-12-31,694,3532.586503169022,-2.917082166118102,4.5640692374380255e-06,2.8309863622493932e-05,0.00026583863419260426,0.16885885171545806,0.57671464963755
2014-12-31,695,3532.586503605955,-2.917082166478906,4.482140067584391e-06,2.8309097833308203e-05,0.00026583711321396034,0.1688520952681136,0.5767213031839244
2014-12-31,696,3532.586504027352,-2.9170821668268805,4.401677525704928e-06,2.8308345799407582e-05,0.00026583561953453963,0.16884546000573405,0.5767278373025926
2014-12-31,697,3532.5865044337643,-2.917082167162481,4.322655503019834e-06,2.8307607274247255e-05,0.00026583415266578193,0.16883894376245046,0.5767342541311081
2014-12-31,698,3532.5865048257256,-2.9170821674861482,4.245048350213727e-06,2.8306882015682292e-05,0.0002658327121278201,0.16883254441082995,0.5767405557689852
2014-12-31,699,3532.586505203747,-2.9170821677983048,4.168830869849207e-06,2.8306169785890042e-05,0.00026583129744932885,0.16882625986120245,0.5767467442783671
2014-12-31,700,3532.586505568324,-2.917082168099359,4.093978308105629e-06,2.8305470351293318e-05,0.00026582990816737093,0.1688200880610001,0.5767528216846831
2014-12-31,701,3532.586505919934,-2.917082168389706,4.020466347693696e-06,2.8304783482485668e-05,0.0002658285438272527,0.1688140269941066,0.5767587899772955
2014-12-31,702,3532.586506259038,-2.917082168669726,3.948271099827714e-06,2.830410895415712e-05,0.00026582720398237635,0.16880807468022038,0.5767646511101342
2014-12-31,703,3532.5865065860803,-2.9170821689397854,3.877369097177465e-06,2.8303446545021917e-05,0.00026582588819409734,0.16880222917422508,0.5767704070023223
2014-12-31,704,3532.586506901488,-2.917082169200238,3.8077372866868636e-06,2.8302796037747012e-05,0.00026582459603158884,0.16879648856557264,0.5767760595387901
2014-12-31,705,3532.586507205675,-2.917082169451424,3.7393530218466555e-06,2.8302157218881988e-05,0.00026582332707169735,0.16879085097767865,0.5767816105708753
2014-12-31,706,3532.5865074990406,-2.9170821696936753,3.67219405622148e-06,2.83015298787904e-05,0.000265822080898812,0.1687853145673236,0.5767870619169184
2014-12-31,707,3532.586507781969,-2.917082169927307,3.6062385363647874e-06,2.8300913811582187e-05,0.0002658208571047291,0.168779877524069,0.5767924153628413
2014-12-31,708,3532.5865080548306,-2.9170821701526264,3.541464994714191e-06,2.8300308815046753e-05,0.000265819655288523,0.16877453806967999,0.5767976726627243
2014-12-31,709,3532.586508317983,-2.917082170369928,3.4778523434191507e-06,2.8299714690588304e-05,0.00026581847505641567,0.16876929445756028,0.5768028355393647
2014-12-31,710,3532.5865085717714,-2.9170821705794974,3.415379867430677e-06,2.8299131243161095e-05,0.0002658173160216541,0.16876414497219422,0.5768079056848331
2014-12-31,711,3532.5865088165283,-2.917082170781609,3.354027218077528e-06,2.8298558281206887e-05,0.00026581617780438075,0.16875908792860267,0.5768128847610126
2014-12-31,712,3532.5865090525763,-2.9170821709765287,3.2937744065747875e-06,2.8297995616592635e-05,0.0002658150600315156,0.168754121671803,0.5768177744001342
2014-12-31,713,3532.5865092802233,-2.917082171164511,3.234601798193378e-06,2.8297443064550052e-05,0.00026581396233663697,0.16874924457628213,0.5768225762053014
2014-12-31,714,3532.586509499767,-2.9170821713458026,3.17649010577034e-06,2.829690044361546e-05,0.0002658128843598616,0.16874445504547728,0.5768272917510059
2014-12-31,715,3532.586509711498,-2.9170821715206423,3.119420383302344e-06,2.8296367575571175e-05,0.00026581182574772694,0.1687397515112657,0.5768319225836304
2014-12-31,716,3532.586509915692,-2.9170821716892585,3.063374021100769e-06,2.8295844285388034e-05,0.0002658107861530832,0.16873513243346375,0.5768364702219525
2014-12-31,717,3532.5865101126183,-2.917082171851873,3.008332738578385e-06,2.829533040116823e-05,0.0002658097652349776,0.16873059629933357,0.576840936157627
2014-12-31,718,3532.5865103025344,-2.917082172008699,2.9542785798415282e-06,2.8294825754090255e-05,0.00026580876265854604,0.1687261416230994,0.5768453218556717
2014-12-31,719,3532.5865104856907,-2.917082172159943,2.9011939067355075e-06,2.8294330178353507e-05,0.0002658077780949027,0.16872176694547136,0.5768496287549346
2014-12-31,720,3532.586510662325,-2.917082172305801,2.849061394336324e-06,2.829384351112511e-05,0.00026580681122103934,0.16871747083317903,0.576853858268561
2014-12-31,721,3532.5865108326725,-2.917082172446468,2.797864025011586e-06,2.8293365592486797e-05,0.00026580586171971564,0.1687132518785095,0.5768580117844482
2014-12-31,722,3532.586510996954,-2.9170821725821257,2.7475850828078497e-06,2.8292896265382948e-05,0.00026580492927935954,0.16870910869885886,0.5768620906656924
2014-12-31,723,3532.5865111553876,-2.9170821727129543,2.6982081488421318e-06,2.829243537556993e-05,0.0002658040135939685,0.1687050399362852,0.5768660962510304
2014-12-31,724,3532.5865113081795,-2.917082172839124,2.6497170953475928e-06,2.8291982771565775e-05,0.0002658031143630061,0.16870104425707574,0.5768700298552688
2014-12-31,725,3532.5865114555318,-2.9170821729608023,2.6020960814740192e-06,2.82915383046013e-05,0.00026580223129130895,0.16869712035131712,0.5768738927697127
2014-12-31,726,3532.5865115976367,-2.9170821730781475,2.5553295474473207e-06,2.8291101828571417e-05,0.0002658013640889904,0.16869326693247325,0.5768776862625798
2014-12-31,727,3532.586511734682,-2.917082173191315,2.5094022097601413e-06,2.8290673199987755e-05,0.0002658005124713446,0.16868948273697323,0.5768814115794106
2014-12-31,728,3532.5865118668466,-2.9170821733004515,2.4642990570351524e-06,2.8290252277932392e-05,0.0002657996761587597,0.1686857665238045,0.576885069943473
2014-12-31,729,3532.586511994304,-2.917082173405701,2.4200053442539397e-06,2.8289838924011436e-05,0.0002657988548766206,0.16868211707411387,0.5768886625561565
2014-12-31,730,3532.586512117223,-2.917082173507203,2.376506588688112e-06,2.8289433002310503e-05,0.000265798048355226,0.1686785331908123,0.5768921905973601
2014-12-31,731,3532.5865122357645,-2.9170821736050905,2.333788565341819e-06,2.8289034379350285e-05,0.00026579725632969837,0.1686750136981934,0.5768956552258782
2014-12-31,732,3532.5865123500835,-2.917082173699491,2.291837302041995e-06,2.82886429240433e-05,0.00026579647853989543,0.1686715574415518,0.57689905757977
2014-12-31,733,3532.586512460332,-2.91708217379053,2.2506390753722024e-06,2.8288258507651067e-05,0.000265795714730335,0.16866816328681122,0.5769023987767333
2014-12-31,734,3532.5865125666533,-2.9170821738783266,2.210180406168661e-06,2.8287881003742268e-05,0.0002657949646501022,0.16866483012015934,0.5769056799144646
2014-12-31,735,3532.586512669187,-2.917082173962995,2.1704480549035343e-06,2.8287510288151597e-05,0.0002657942280527717,0.16866155684768835,0.576908902071013
2014-12-31,736,3532.5865127680686,-2.9170821740446478,2.1314290179224224e-06,2.8287146238939183e-05,0.0002657935046963324,0.16865834239504093,0.5769120663051333
2014-12-31,737,3532.5865128634287,-2.9170821741233928,2.093110523233798e-06,2.8286788736351086e-05,0.0002657927943431001,0.168655185707064,0.5769151736566285
2014-12-31,738,3532.5865129553918,-2.9170821741993325,2.055480026266383e-06,2.8286437662780393e-05,0.0002657920967596487,0.16865208574746837,0.5769182251466839
2014-12-31,739,3532.586513044079,-2.917082174272567,2.0185252055729167e-06,2.8286092902728177e-05,0.0002657914117167301,0.16864904149849264,0.5769212217782028
2014-12-31,740,3532.586513129607,-2.917082174343193,1.982233959789473e-06,2.8285754342766848e-05,0.00026579073898920063,0.16864605196057442,0.576924164536131
2014-12-31,741,3532.586513212087,-2.9170821744113025,1.9465944028421104e-06,2.8285421871502455e-05,0.0002657900783559466,0.16864311615202823,0.5769270543877745
2014-12-31,742,3532.5865132916288,-2.917082174476985,1.911594860578343e-06,2.828509537953844e-05,0.000265789429599817,0.1686402331087259,0.5769298922831171
2014-12-31,743,3532.586513368338,-2.9170821745403286,1.877223866963444e-06,2.8284774759440416e-05,0.00026578879250754633,0.1686374018837868,0.576932679155125
2014-12-31,744,3532.5865134423134,-2.917082174601415,1.8434701604956144e-06,2.8284459905700588e-05,0.00026578816686969144,0.16863462154726835,0.5769354159200543
2014-12-31,745,3532.586513513653,-2.917082174660324,1.810322680326216e-06,2.828415071470347e-05,0.000265787552480561,0.16863189118586833,0.5769381034777464
2014-12-31,746,3532.5865135824515,-2.917082174717136,1.7777705631183375e-06,2.8283847084692307e-05,0.0002657869491381466,0.16862920990262556,0.5769407427119214
2014-12-31,747,3532.5865136487982,-2.9170821747719224,1.745803139030551e-06,2.82835489157355e-05,0.0002657863566440609,0.16862657681663198,0.5769433344904645
2014-12-31,748,3532.5865137127817,-2.917082174824758,1.714409928841687e-06,2.828325610969437e-05,0.0002657857748034687,0.16862399106274595,0.5769458796657091
2014-12-31,749,3532.586513774484,-2.917082174875709,1.6835806403597757e-06,2.8282968570190717e-05,0.00026578520342502996,0.1686214517913101,0.5769483790747159
2014-12-31,750,3532.5865138339886,-2.9170821749248463,1.653305164845671e-06,2.828268620257554e-05,0.0002657846423208288,0.1686189581678785,0.5769508335395421
2014-12-31,751,3532.5865138913728,-2.917082174972232,1.623573574139186e-06,2.8282408913898135e-05,0.0002657840913063208,0.16861650937294398,0.5769532438675116
2014-12-31,752,3532.586513946712,-2.9170821750179288,1.5943761173522503e-06,2.8282136612875568e-05,0.0002657835502002674,0.16861410460167328,0.5769556108514777
2014-12-31,753,3532.5865140000788,-2.9170821750619975,1.5657032178105811e-06,2.828186920986321e-05,0.00026578301882468005,0.16861174306364438,0.5769579352700798
2014-12-31,754,3532.586514051545,-2.917082175104496,1.5375454694565687e-06,2.8281606616824778e-05,0.0002657824970047574,0.16860942398259118,0.5769602178879983
2014-12-31,755,3532.5865141011755,-2.917082175145479,1.5098936348627705e-06,2.8281348747304356e-05,0.00026578198456883746,0.16860714659615,0.576962459456205
2014-12-31,756,3532.5865141490376,-2.9170821751850022,1.4827386411084256e-06,2.828109551639744e-05,0.0002657814813483309,0.16860491015561246,0.5769646607122053
2014-12-31,757,3532.5865141951954,-2.9170821752231175,1.4560715773343858e-06,2.8280846840723403e-05,0.00026578098717767426,0.16860271392568266,0.5769668223802797
2014-12-31,758,3532.586514239707,-2.9170821752598735,1.4298836924844637e-06,2.8280602638398653e-05,0.00026578050189427106,0.168600557184237,0.5769689451717223
2014-12-31,759,3532.586514282633,-2.91708217529532,1.404166391256269e-06,2.8280362829009066e-05,0.00026578002533844013,0.1685984392220897,0.5769710297850686
2014-12-31,760,3532.5865143240285,-2.917082175329503,1.3789112323479365e-06,2.8280127333584242e-05,0.0002657795573533679,0.16859635934276254,0.5769730769063273
2014-12-31,761,3532.5865143639485,-2.917082175362468,1.354109925158727e-06,2.8279896074571418e-05,0.00026577909778504764,0.16859431686225776,0.576975087209202
2014-12-31,762,3532.586514402446,-2.9170821753942575,1.3297543274563049e-06,2.827966897581025e-05,0.00026577864648223953,0.16859231110883588,0.5769770613553116
2014-12-31,763,3532.586514439571,-2.9170821754249143,1.3058364426587508e-06,2.827944596250784e-05,0.00026577820329641534,0.16859034142279558,0.5769789999944065
2014-12-31,764,3532.5865144753725,-2.917082175454478,1.2823484168295556e-06,2.8279226961213984e-05,0.0002657777680817084,0.16858840715626125,0.5769809037645803
2014-12-31,765,3532.5865145098996,-2.9170821754829888,1.2592825367646773e-06,2.827901189979746e-05,0.0002657773406948725,0.16858650767296895,0.576982773292479
2014-12-31,766,3532.5865145431944,-2.9170821755104828,1.2366312273268044e-06,2.827880070742228e-05,0.0002657769209952307,0.16858464234806247,0.5769846091935066
2014-12-31,767,3532.5865145753023,-2.9170821755369962,1.2143870486451257e-06,2.8278593314524524e-05,0.00026577650884462845,0.1685828105678872,0.5769864120720222
2014-12-31,768,3532.586514606267,-2.9170821755625655,1.1925426939896722e-06,2.8278389652789434e-05,0.0002657761041073914,0.16858101172979112,0.5769881825215416
2014-12-31,769,3532.586514636127,-2.917082175587223,1.1710909875188563e-06,2.8278189655129122e-05,0.00026577570665027995,0.16857924524192813,0.5769899211249306
2014-12-31,770,3532.586514664923,-2.9170821756110015,1.1500248816438407e-06,2.8277993255660693e-05,0.0002657753163424432,0.16857751052306433,0.5769916284545932
2014-12-31,771,3532.586514692692,-2.9170821756339325,1.1293374550114936e-06,2.8277800389684496e-05,0.00026577493305538256,0.16857580700239,0.5769933050726603
2014-12-31,772,3532.586514719472,-2.917082175656046,1.1090219101150942e-06,2.8277610993662966e-05,0.0002657745566629025,0.16857413411933234,0.5769949515311747
2014-12-31,773,3532.586514745296,-2.9170821756773706,1.0890715711777687e-06,2.8277425005199752e-05,0.0002657741870410719,0.16857249132337226,0.576996568372271
2014-12-31,774,3532.5865147702007,-2.917082175697936,1.0694798818377125e-06,2.827724236301935e-05,0.00026577382406818594,0.1685708780738652,0.5769981561283511
2014-12-31,775,3532.586514794217,-2.9170821757177676,1.0502404031279456e-06,2.8277063006946937e-05,0.00026577346762472656,0.16856929383986552,0.5769997153222598
2014-12-31,776,3532.5865148173766,-2.9170821757368923,1.031346811478337e-06,2.8276886877888818e-05,0.0002657731175933153,0.1685677380999512,0.577001246467456
2014-12-31,777,3532.5865148397106,-2.917082175755335,1.0127928963166795e-06,2.8276713917812662e-05,0.00026577277385868536,0.16856621034205518,0.5770027500681805
2014-12-31,778,3532.5865148612493,-2.9170821757731207,9.94572558753829e-07,2.8276544069728972e-05,0.000265772436307638,0.16856471006329632,0.5770042266196226
2014-12-31,779,3532.5865148820194,-2.917082175790272,9.766798085206169e-07,2.827637727767186e-05,0.00026577210482900567,0.16856323676981882,0.5770056766080782
2014-12-31,780,3532.586514902049,-2.917082175806812,9.591087632340413e-07,2.8276213486681195e-05,0.00026577177931361986,0.16856178997662538,0.5770071005111136
2014-12-31,781,3532.5865149213655,-2.9170821758227627,9.418536457270583e-07,2.8276052642784366e-05,0.0002657714596542686,0.16856036920742323,0.577008498797719
2014-12-31,782,3532.5865149399924,-2.917082175838144,9.2490878195993e-07,2.82758946929782e-05,0.00026577114574566693,0.16855897399446723,0.5770098719284624
2014-12-31,783,3532.5865149579545,-2.9170821758529764,9.082685999959618e-07,2.82757395852122e-05,0.00026577083748442,0.16855760387840543,0.5770112203556425
2014-12-31,784,3532.586514975278,-2.917082175867282,8.919276276248856e-07,2.8275587268371126e-05,0.00026577053476899127,0.16855625840813077,0.5770125445234341
2014-12-31,785,3532.5865149919828,-2.9170821758810757,8.758804904351626e-07,2.8275437692258162e-05,0.000265770237499665,0.1685549371406332,0.5770138448680344
2014-12-31,786,3532.5865150080917,-2.917082175894378,8.601219107587298e-07,2.8275290807578714e-05,0.00026576994557851724,0.1685536396408536,0.5770151218178078
2014-12-31,787,3532.5865150236264,-2.917082175907206,8.446467053053731e-07,2.8275146565923944e-05,0.00026576965890938404,0.16855236548154304,0.5770163757934245
2014-12-31,788,3532.5865150386076,-2.917082175919577,8.294497836948983e-07,2.8275004919755083e-05,0.0002657693773978269,0.168551114243121,0.5770176072079974
2014-12-31,789,3532.586515053054,-2.917082175931506,8.145261469121652e-07,2.8274865822387623e-05,0.0002657691009511058,0.16854988551354064,0.5770188164672216
2014-12-31,790,3532.5865150669865,-2.917082175943011,7.998708851855776e-07,2.8274729227975968e-05,0.0002657688294781424,0.1685486788881522,0.5770200039695025
2014-12-31,791,3532.5865150804216,-2.9170821759541052,7.854791773832762e-07,2.8274595091498862e-05,0.0002657685628894986,0.16854749396957036,0.5770211701060899
2014-12-31,792,3532.5865150933773,-2.917082175964804,7.713462884367663e-07,2.8274463368744047e-05,0.0002657683010973428,0.16854633036754507,0.5770223152612038
2014-12-31,793,3532.586515105871,-2.9170821759751204,7.574675679619335e-07,2.8274334016293778e-05,0.00026576804401541647,0.1685451876988343,0.5770234398121624
2014-12-31,794,3532.5865151179196,-2.91708217598507,7.43838449338593e-07,2.8274206991510894e-05,0.0002657677915590167,0.16854406558707594,0.5770245441295047
2014-12-31,795,3532.5865151295384,-2.9170821759946644,7.304544477918226e-07,2.8274082252524657e-05,0.00026576754364495824,0.1685429636626674,0.5770256285771134
2014-12-31,796,3532.5865151407424,-2.917082176003916,7.173111590023839e-07,2.8273959758216977e-05,0.000265767300191552,0.1685418815626439,0.5770266935123332
2014-12-31,797,3532.586515151547,-2.917082176012838,7.044042575093521e-07,2.8273839468208792e-05,0.000265767061118578,0.16854081893055728,0.5770277392860869
2014-12-31,798,3532.5865151619673,-2.917082176021443,6.917294952517075e-07,2.8273721342846852e-05,0.0002657668263472537,0.16853977541636275,0.5770287662429925
2014-12-31,799,3532.586515172015,-2.91708217602974,6.792827009501735e-07,2.827360534319111e-05,0.0002657665958002165,0.1685387506763018,0.5770297747214754
2014-12-31,800,3532.586515181705,-2.917082176037742,6.670597777576627e-07,2.8273491431001207e-05,0.00026576636940148956,0.16853774437278962,0.5770307650538811
2014-12-31,801,3532.586515191049,-2.9170821760454575,6.550567023736017e-07,2.8273379568724367e-05,0.00026576614707646506,0.16853675617430552,0.5770317375665811
2014-12-31,802,3532.5865152000597,-2.917082176052898,6.432695237261413e-07,2.8273269719482936e-05,0.000265765928751874,0.16853578575528383,0.5770326925800828
2014-12-31,803,3532.5865152087495,-2.917082176060074,6.316943616151081e-07,2.827316184706229e-05,0.00026576571435576476,0.168534832796007,0.5770336304091336
2014-12-31,804,3532.586515217129,-2.9170821760669936,6.203274054088796e-07,2.827305591589885e-05,0.0002657655038174776,0.16853389698250051,0.5770345513628234
2014-12-31,805,3532.5865152252104,-2.917082176073667,6.091649129967475e-07,2.8272951891068582e-05,0.00026576529706762457,0.1685329780064311,0.577035455744688
2014-12-31,806,3532.586515233003,-2.9170821760801013,5.982032093323964e-07,2.8272849738275186e-05,0.00026576509403806217,0.1685320755650036,0.5770363438528084
2014-12-31,807,3532.586515240518,-2.9170821760863075,5.874386853019549e-07,2.8272749423839104e-05,0.0002657648946618735,0.16853118936086386,0.5770372159799078
2014-12-31,808,3532.5865152477645,-2.917082176092291,5.76867796649828e-07,2.827265091468646e-05,0.0002657646988733463,0.168530319101999,0.5770380724134456
2014-12-31,809,3532.586515254753,-2.917082176098062,5.664870626440541e-07,2.8272554178337866e-05,0.00026576450660794454,0.16852946450164374,0.5770389134357184
2014-12-31,810,3532.5865152614924,-2.917082176103627,5.562930651145927e-07,2.8272459182898156e-05,0.00026576431780229467,0.16852862527818477,0.5770397393239457
2014-12-31,811,3532.5865152679908,-2.9170821761089933,5.462824471910486e-07,2.827236589704549e-05,0.0002657641323941639,0.1685278011550694,0.5770405503503657
2014-12-31,812,3532.586515274258,-2.9170821761141683,5.364519122681497e-07,2.8272274290021475e-05,0.0002657639503224349,0.1685269918607138,0.5770413467823211
2014-12-31,813,3532.5865152803012,-2.9170821761191585,5.26798223083816e-07,2.827218433162072e-05,0.00026576377152709153,0.16852619712841357,0.5770421288823503
2014-12-31,814,3532.58651528613,-2.917082176123972,5.173182002829773e-07,2.8272095992180997e-05,0.00026576359594919524,0.16852541669625895,0.5770428969082719
2014-12-31,815,3532.58651529175,-2.9170821761286128,5.080087215793312e-07,2.8272009242573456e-05,0.00026576342353086714,0.1685246503070456,0.577043651113269
2014-12-31,816,3532.5865152971696,-2.917082176133088,4.988667209532121e-07,2.8271924054193146e-05,0.0002657632542152689,0.16852389770819157,0.5770443917459742
2014-12-31,817,3532.586515302396,-2.917082176137404,4.898891873549384e-07,2.827184039894967e-05,0.00026576308794658493,0.16852315865165426,0.5770451190505482
2014-12-31,818,3532.5865153074355,-2.917082176141565,4.810731636542112e-07,2.827175824925753e-05,0.0002657629246700004,0.16852243289384958,0.5770458332667643
2014-12-31,819,3532.586515312296,-2.9170821761455787,4.7241574591996033e-07,2.827167757802745e-05,0.0002657627643316888,0.16852172019556996,0.5770465346300836
2014-12-31,820,3532.5865153169825,-2.917082176149449,4.6391408258596894e-07,2.827159835865749e-05,0.00026576260687879056,0.1685210203219086,0.577047223371735
2014-12-31,821,3532.5865153215027,-2.9170821761531815,4.555653728416827e-07,2.827152056502383e-05,0.0002657624522593958,0.1685203330421801,0.5770478997187889
