arm,history,cutoff,seed,epoch,train_n,presentations,optimizer_steps,online_joint_loss,final_model_train_return_mse,final_model_train_auxiliary_mse,validation_mse
baseline,full,2019-12-31,20260912,6,2165,2165,17,1.1007838117608297,,,
baseline,full,2019-12-31,20260912,7,2165,2165,17,1.099691669439884,,,
baseline,full,2019-12-31,20260912,8,2165,2165,17,1.097807814672968,,,
baseline,full,2019-12-31,20260912,9,2165,2165,17,1.0916978266718207,,,
baseline,full,2019-12-31,20260912,10,2165,2165,17,1.0713163353829682,0.9332119032086731,1.0681293108722079,0.0011344770947678358
baseline,full,2019-12-31,20260912,11,2165,2165,17,1.0512682728624234,,,
baseline,full,2019-12-31,20260912,12,2165,2165,17,1.0190577517480828,,,
baseline,full,2019-12-31,20260912,13,2165,2165,17,0.9758354113228602,,,
baseline,full,2019-12-31,20260912,14,2165,2165,17,0.955324631805508,,,
baseline,full,2019-12-31,20260912,15,2165,2165,17,0.9278205978952985,,,
baseline,full,2019-12-31,20260912,16,2165,2165,17,0.8929804456151386,,,
baseline,full,2019-12-31,20260912,17,2165,2165,17,0.857385720336685,,,
baseline,full,2019-12-31,20260912,18,2165,2165,17,0.8453361152776669,,,
baseline,full,2019-12-31,20260912,19,2165,2165,17,0.8106798183009476,,,
baseline,full,2019-12-31,20260912,20,2165,2165,17,0.7757475570498108,0.6007787814591828,0.9873778768279536,0.0013004966989305503
small,full,2019-12-31,20260910,1,2165,2165,17,1.111324619696267,,,
small,full,2019-12-31,20260910,2,2165,2165,17,1.1041155602585087,0.9999519462673548,1.0214164064332465,0.001124798075640592
small,full,2019-12-31,20260910,3,2165,2165,17,1.1031237856069833,,,
small,full,2019-12-31,20260910,4,2165,2165,17,1.1023177956323424,,,
small,full,2019-12-31,20260910,5,2165,2165,17,1.1012121092089329,0.9999471906701632,1.0047831176334936,0.0011226772273443826
small,full,2019-12-31,20260910,6,2165,2165,17,1.1014465243932006,,,
small,full,2019-12-31,20260910,7,2165,2165,17,1.1007002138926305,,,
small,full,2019-12-31,20260910,8,2165,2165,17,1.1003481974502634,,,
small,full,2019-12-31,20260910,9,2165,2165,17,1.0996602557547923,,,
small,full,2019-12-31,20260910,10,2165,2165,17,1.0942595515460396,0.9803766642651988,1.019993645930125,0.0011325221977102652
small,full,2019-12-31,20260910,11,2165,2165,17,1.0828854902787242,,,
small,full,2019-12-31,20260910,12,2165,2165,17,1.0630558567840012,,,
small,full,2019-12-31,20260910,13,2165,2165,17,1.0683656212639314,,,
small,full,2019-12-31,20260910,14,2165,2165,17,1.0540770917786737,,,
small,full,2019-12-31,20260910,15,2165,2165,17,1.0281462601370954,,,
small,full,2019-12-31,20260910,16,2165,2165,17,1.00005832103879,,,
small,full,2019-12-31,20260910,17,2165,2165,17,0.9757180979841025,,,
small,full,2019-12-31,20260910,18,2165,2165,17,0.9680818266185822,,,
small,full,2019-12-31,20260910,19,2165,2165,17,0.941866440035179,,,
small,full,2019-12-31,20260910,20,2165,2165,17,0.9235764268914767,0.7895867204556014,1.000810106026383,0.001270868487013766
small,full,2019-12-31,20260911,1,2165,2165,17,1.117059746790703,,,
small,full,2019-12-31,20260911,2,2165,2165,17,1.1033896756502553,0.9999829897979666,1.0104748750118406,0.001122448619209421
small,full,2019-12-31,20260911,3,2165,2165,17,1.101666335641099,,,
small,full,2019-12-31,20260911,4,2165,2165,17,1.1012583135181981,,,
small,full,2019-12-31,20260911,5,2165,2165,17,1.1009740353181237,0.9985231536089961,1.0041085963436418,0.0011274409098974822
small,full,2019-12-31,20260911,6,2165,2165,17,1.0997851850254157,,,
small,full,2019-12-31,20260911,7,2165,2165,17,1.092523347422928,,,
small,full,2019-12-31,20260911,8,2165,2165,17,1.0858153652649278,,,
small,full,2019-12-31,20260911,9,2165,2165,17,1.0693641486399168,,,
small,full,2019-12-31,20260911,10,2165,2165,17,1.0579299892068734,0.9294960286270388,1.0180434493489958,0.0011457594969846796
small,full,2019-12-31,20260911,11,2165,2165,17,1.0432154257908703,,,
small,full,2019-12-31,20260911,12,2165,2165,17,1.0180556747434322,,,
small,full,2019-12-31,20260911,13,2165,2165,17,1.0156602656593499,,,
small,full,2019-12-31,20260911,14,2165,2165,17,0.981981252798032,,,
small,full,2019-12-31,20260911,15,2165,2165,17,0.9585255056550817,,,
small,full,2019-12-31,20260911,16,2165,2165,17,0.9575625726587502,,,
small,full,2019-12-31,20260911,17,2165,2165,17,0.9394307237574465,,,
small,full,2019-12-31,20260911,18,2165,2165,17,0.9261312869624784,,,
small,full,2019-12-31,20260911,19,2165,2165,17,0.9047665503779405,,,
small,full,2019-12-31,20260911,20,2165,2165,17,0.9007068890622252,0.7335664489252738,0.93811718982582,0.001281830264912485
small,full,2019-12-31,20260912,1,2165,2165,17,1.1155897107465713,,,
small,full,2019-12-31,20260912,2,2165,2165,17,1.1048604377973437,1.000198577457983,1.0179918284779608,0.0011278108833217841
small,full,2019-12-31,20260912,3,2165,2165,17,1.1024918225841214,,,
small,full,2019-12-31,20260912,4,2165,2165,17,1.1015437600243725,,,
small,full,2019-12-31,20260912,5,2165,2165,17,1.1015944933505861,1.000105201069257,1.0005679670162069,0.0011274755380940933
small,full,2019-12-31,20260912,6,2165,2165,17,1.101049686744637,,,
small,full,2019-12-31,20260912,7,2165,2165,17,1.1006072632985633,,,
small,full,2019-12-31,20260912,8,2165,2165,17,1.100963148178735,,,
small,full,2019-12-31,20260912,9,2165,2165,17,1.1007718796542831,,,
small,full,2019-12-31,20260912,10,2165,2165,17,1.0992918731984587,0.9961738982872379,1.0010732672781646,0.0011257975977075271
small,full,2019-12-31,20260912,11,2165,2165,17,1.0950885099847103,,,
small,full,2019-12-31,20260912,12,2165,2165,17,1.0862428040757741,,,
small,full,2019-12-31,20260912,13,2165,2165,17,1.0593004814196403,,,
small,full,2019-12-31,20260912,14,2165,2165,17,1.0523959619068384,,,
small,full,2019-12-31,20260912,15,2165,2165,17,1.0149985883582822,,,
small,full,2019-12-31,20260912,16,2165,2165,17,0.9938710481410213,,,
small,full,2019-12-31,20260912,17,2165,2165,17,0.9844154949276331,,,
small,full,2019-12-31,20260912,18,2165,2165,17,0.9964157568114459,,,
small,full,2019-12-31,20260912,19,2165,2165,17,0.9353060015354641,,,
small,full,2019-12-31,20260912,20,2165,2165,17,0.9376391603269423,0.7720863888500469,1.0242833778434208,0.0012216141306003083
dropout,full,2019-12-31,20260910,1,2165,2165,17,1.112150432055872,,,
dropout,full,2019-12-31,20260910,2,2165,2165,17,1.1046862342891737,0.9999600223250532,1.0251185199129664,0.0011267373207532534
dropout,full,2019-12-31,20260910,3,2165,2165,17,1.10450937114742,,,
dropout,full,2019-12-31,20260910,4,2165,2165,17,1.1019375804940768,,,
dropout,full,2019-12-31,20260910,5,2165,2165,17,1.1026233885635128,1.0002573026520551,1.009401650021313,0.0011207397410422785
dropout,full,2019-12-31,20260910,6,2165,2165,17,1.101886464651958,,,
dropout,full,2019-12-31,20260910,7,2165,2165,17,1.1015579612370727,,,
dropout,full,2019-12-31,20260910,8,2165,2165,17,1.1007438007458252,,,
dropout,full,2019-12-31,20260910,9,2165,2165,17,1.09773618841832,,,
dropout,full,2019-12-31,20260910,10,2165,2165,17,1.0945718852256792,0.9768430123978894,1.0335653238979279,0.0011370952369461498
dropout,full,2019-12-31,20260910,11,2165,2165,17,1.082064666428687,,,
dropout,full,2019-12-31,20260910,12,2165,2165,17,1.0551038799880559,,,
dropout,full,2019-12-31,20260910,13,2165,2165,17,1.0460569143019978,,,
dropout,full,2019-12-31,20260910,14,2165,2165,17,1.0296400359266074,,,
dropout,full,2019-12-31,20260910,15,2165,2165,17,1.012791669451337,,,
dropout,full,2019-12-31,20260910,16,2165,2165,17,1.007780123032268,,,
dropout,full,2019-12-31,20260910,17,2165,2165,17,0.9839966234378947,,,
dropout,full,2019-12-31,20260910,18,2165,2165,17,0.9704950675953343,,,
dropout,full,2019-12-31,20260910,19,2165,2165,17,0.9620770285916934,,,
dropout,full,2019-12-31,20260910,20,2165,2165,17,0.9370097876421023,0.7407012728014939,0.9902593828514046,0.0013089837511844602
dropout,full,2019-12-31,20260911,1,2165,2165,17,1.1120127419125951,,,
dropout,full,2019-12-31,20260911,2,2165,2165,17,1.1043960314149395,0.9999277621438817,1.0107664764615736,0.0011259930709080009
dropout,full,2019-12-31,20260911,3,2165,2165,17,1.103048642953604,,,
dropout,full,2019-12-31,20260911,4,2165,2165,17,1.1028398471396184,,,
dropout,full,2019-12-31,20260911,5,2165,2165,17,1.1024794671056453,0.9993488452726369,1.0327535492718634,0.0011234612239689747
dropout,full,2019-12-31,20260911,6,2165,2165,17,1.1028226019328515,,,
dropout,full,2019-12-31,20260911,7,2165,2165,17,1.099882580116219,,,
dropout,full,2019-12-31,20260911,8,2165,2165,17,1.0987724860325696,,,
dropout,full,2019-12-31,20260911,9,2165,2165,17,1.0953216649643542,,,
dropout,full,2019-12-31,20260911,10,2165,2165,17,1.0806419291066793,0.9524033121368901,1.060532904221885,0.0011769470979297082
dropout,full,2019-12-31,20260911,11,2165,2165,17,1.0577245438071377,,,
dropout,full,2019-12-31,20260911,12,2165,2165,17,1.0508105151097162,,,
dropout,full,2019-12-31,20260911,13,2165,2165,17,1.0282577881636852,,,
dropout,full,2019-12-31,20260911,14,2165,2165,17,1.0073199355850044,,,
dropout,full,2019-12-31,20260911,15,2165,2165,17,1.0011869138437937,,,
dropout,full,2019-12-31,20260911,16,2165,2165,17,0.970717079589879,,,
dropout,full,2019-12-31,20260911,17,2165,2165,17,0.9747345857752389,,,
dropout,full,2019-12-31,20260911,18,2165,2165,17,0.9434699338798435,,,
dropout,full,2019-12-31,20260911,19,2165,2165,17,0.9370041153172147,,,
dropout,full,2019-12-31,20260911,20,2165,2165,17,0.9189989126031448,0.7283621279251768,0.9824568063502499,0.0013331369865419085
dropout,full,2019-12-31,20260912,1,2165,2165,17,1.1129739187881522,,,
dropout,full,2019-12-31,20260912,2,2165,2165,17,1.1060822669132753,1.0003310875308982,1.0109952367205544,0.0011285764783158163
dropout,full,2019-12-31,20260912,3,2165,2165,17,1.1030321370096186,,,
dropout,full,2019-12-31,20260912,4,2165,2165,17,1.1019462623442018,,,
dropout,full,2019-12-31,20260912,5,2165,2165,17,1.1021560716298655,1.000013267746148,1.0012620921498359,0.0011271138286486997
dropout,full,2019-12-31,20260912,6,2165,2165,17,1.1013162638794192,,,
dropout,full,2019-12-31,20260912,7,2165,2165,17,1.100477469710775,,,
dropout,full,2019-12-31,20260912,8,2165,2165,17,1.1008062099474407,,,
dropout,full,2019-12-31,20260912,9,2165,2165,17,1.0998423287279335,,,
dropout,full,2019-12-31,20260912,10,2165,2165,17,1.0940147137256473,0.981098066686758,1.0131514181441028,0.0011367774058822987
dropout,full,2019-12-31,20260912,11,2165,2165,17,1.0827068994006714,,,
dropout,full,2019-12-31,20260912,12,2165,2165,17,1.070152713575209,,,
dropout,full,2019-12-31,20260912,13,2165,2165,17,1.0553415718034564,,,
dropout,full,2019-12-31,20260912,14,2165,2165,17,1.0271612398068293,,,
dropout,full,2019-12-31,20260912,15,2165,2165,17,1.032766838574795,,,
dropout,full,2019-12-31,20260912,16,2165,2165,17,1.0261038792050738,,,
dropout,full,2019-12-31,20260912,17,2165,2165,17,1.001687363058535,,,
dropout,full,2019-12-31,20260912,18,2165,2165,17,0.9936600935651854,,,
dropout,full,2019-12-31,20260912,19,2165,2165,17,0.9802619962714285,,,
dropout,full,2019-12-31,20260912,20,2165,2165,17,0.9606867570524679,0.835222830122668,0.982856195463044,0.0011616617857734576
decay,full,2019-12-31,20260910,1,2165,2165,17,1.1100641172972894,,,
decay,full,2019-12-31,20260910,2,2165,2165,17,1.1036845528776595,0.9999256697868365,1.0199622279777263,0.0011247595188275728
decay,full,2019-12-31,20260910,3,2165,2165,17,1.1034269281127436,,,
decay,full,2019-12-31,20260910,4,2165,2165,17,1.101713202236431,,,
decay,full,2019-12-31,20260910,5,2165,2165,17,1.1013762788464236,0.9998774116639452,1.0048858061123114,0.0011221215060169798
decay,full,2019-12-31,20260910,6,2165,2165,17,1.10149424637713,,,
decay,full,2019-12-31,20260910,7,2165,2165,17,1.0996657124292493,,,
decay,full,2019-12-31,20260910,8,2165,2165,17,1.0908685433121257,,,
decay,full,2019-12-31,20260910,9,2165,2165,17,1.065803593355844,,,
decay,full,2019-12-31,20260910,10,2165,2165,17,1.0493542990012752,0.9180372594961118,1.0872689844003727,0.0012401118327896334
decay,full,2019-12-31,20260910,11,2165,2165,17,1.0331816793314028,,,
decay,full,2019-12-31,20260910,12,2165,2165,17,1.0105897027956146,,,
decay,full,2019-12-31,20260910,13,2165,2165,17,1.0193778388770018,,,
decay,full,2019-12-31,20260910,14,2165,2165,17,0.996113157492587,,,
decay,full,2019-12-31,20260910,15,2165,2165,17,0.9822221977330796,,,
decay,full,2019-12-31,20260910,16,2165,2165,17,0.9681785318097121,,,
decay,full,2019-12-31,20260910,17,2165,2165,17,0.9521160118023738,,,
decay,full,2019-12-31,20260910,18,2165,2165,17,0.9334927920931757,,,
decay,full,2019-12-31,20260910,19,2165,2165,17,0.8984189483365066,,,
decay,full,2019-12-31,20260910,20,2165,2165,17,0.886595166362736,0.7062409786374134,1.0221978854912808,0.0012062561700419967
decay,full,2019-12-31,20260911,1,2165,2165,17,1.1092246403044421,,,
decay,full,2019-12-31,20260911,2,2165,2165,17,1.1024729383459817,0.9999008548727762,1.0075060326838328,0.001124249616987828
decay,full,2019-12-31,20260911,3,2165,2165,17,1.1014089844243355,,,
decay,full,2019-12-31,20260911,4,2165,2165,17,1.1007787150543777,,,
decay,full,2019-12-31,20260911,5,2165,2165,17,1.0981125320628389,0.9904306601156538,1.0416006462678622,0.0011150253565411388
decay,full,2019-12-31,20260911,6,2165,2165,17,1.0895987099367808,,,
decay,full,2019-12-31,20260911,7,2165,2165,17,1.0598333936365316,,,
decay,full,2019-12-31,20260911,8,2165,2165,17,1.047718158027041,,,
decay,full,2019-12-31,20260911,9,2165,2165,17,1.034420224920982,,,
decay,full,2019-12-31,20260911,10,2165,2165,17,1.0118431115535886,0.8870059447255476,0.9983821490069735,0.0011645671160878679
decay,full,2019-12-31,20260911,11,2165,2165,17,0.9974122379448342,,,
decay,full,2019-12-31,20260911,12,2165,2165,17,0.9842875133485772,,,
decay,full,2019-12-31,20260911,13,2165,2165,17,0.9772576456532467,,,
decay,full,2019-12-31,20260911,14,2165,2165,17,0.9314113496632829,,,
decay,full,2019-12-31,20260911,15,2165,2165,17,0.9174205356602305,,,
decay,full,2019-12-31,20260911,16,2165,2165,17,0.8928025421314372,,,
decay,full,2019-12-31,20260911,17,2165,2165,17,0.87583845974942,,,
decay,full,2019-12-31,20260911,18,2165,2165,17,0.8446297357869754,,,
decay,full,2019-12-31,20260911,19,2165,2165,17,0.8296510958781694,,,
decay,full,2019-12-31,20260911,20,2165,2165,17,0.8221506288640769,0.6492680794096984,0.9061117088546929,0.0012333852321821652
decay,full,2019-12-31,20260912,1,2165,2165,17,1.1100031385796174,,,
decay,full,2019-12-31,20260912,2,2165,2165,17,1.104521351543365,1.000252140036356,1.0091580221339131,0.0011279597702197166
decay,full,2019-12-31,20260912,3,2165,2165,17,1.101808658593246,,,
decay,full,2019-12-31,20260912,4,2165,2165,17,1.101039867588334,,,
decay,full,2019-12-31,20260912,5,2165,2165,17,1.1014526972869803,0.999900564145271,1.0041814931821051,0.0011258711984780928
decay,full,2019-12-31,20260912,6,2165,2165,17,1.1007836570915945,,,
decay,full,2019-12-31,20260912,7,2165,2165,17,1.0997617036585996,,,
decay,full,2019-12-31,20260912,8,2165,2165,17,1.0980880368389103,,,
decay,full,2019-12-31,20260912,9,2165,2165,17,1.0924242611019497,,,
decay,full,2019-12-31,20260912,10,2165,2165,17,1.0731196894656703,0.9366980079139904,1.0726529727081229,0.0011332535960057327
decay,full,2019-12-31,20260912,11,2165,2165,17,1.0552718563388181,,,
decay,full,2019-12-31,20260912,12,2165,2165,17,1.0209605899749121,,,
decay,full,2019-12-31,20260912,13,2165,2165,17,0.9833030292123349,,,
decay,full,2019-12-31,20260912,14,2165,2165,17,0.9849537675980883,,,
decay,full,2019-12-31,20260912,15,2165,2165,17,0.9661177759082433,,,
decay,full,2019-12-31,20260912,16,2165,2165,17,0.9283364544839837,,,
decay,full,2019-12-31,20260912,17,2165,2165,17,0.8976423840599853,,,
decay,full,2019-12-31,20260912,18,2165,2165,17,0.8828458163809831,,,
decay,full,2019-12-31,20260912,19,2165,2165,17,0.8483556069622965,,,
decay,full,2019-12-31,20260912,20,2165,2165,17,0.8093386397901363,0.6506268913145704,0.9983276983882208,0.0011995621283130645
combined,full,2019-12-31,20260910,1,2165,2165,17,1.114298633119526,,,
combined,full,2019-12-31,20260910,2,2165,2165,17,1.1057737895302628,0.9999993744953676,1.02205192794976,0.0011237278410746808
combined,full,2019-12-31,20260910,3,2165,2165,17,1.103771442408925,,,
combined,full,2019-12-31,20260910,4,2165,2165,17,1.1025928715360083,,,
combined,full,2019-12-31,20260910,5,2165,2165,17,1.1019479205922222,1.000246516661611,1.0093646782925718,0.0011215671429103164
combined,full,2019-12-31,20260910,6,2165,2165,17,1.1022285876042848,,,
combined,full,2019-12-31,20260910,7,2165,2165,17,1.101616917251164,,,
combined,full,2019-12-31,20260910,8,2165,2165,17,1.100921076412289,,,
combined,full,2019-12-31,20260910,9,2165,2165,17,1.1013959226101706,,,
combined,full,2019-12-31,20260910,10,2165,2165,17,1.1006557777902546,0.9996195284378722,1.0008629867166075,0.001123181887405443
combined,full,2019-12-31,20260910,11,2165,2165,17,1.1003363274536837,,,
combined,full,2019-12-31,20260910,12,2165,2165,17,1.0999665760828772,,,
combined,full,2019-12-31,20260910,13,2165,2165,17,1.0983422927713284,,,
combined,full,2019-12-31,20260910,14,2165,2165,17,1.0931072927237107,,,
combined,full,2019-12-31,20260910,15,2165,2165,17,1.088979803221881,,,
combined,full,2019-12-31,20260910,16,2165,2165,17,1.0810378246439523,,,
combined,full,2019-12-31,20260910,17,2165,2165,17,1.069066411628459,,,
combined,full,2019-12-31,20260910,18,2165,2165,17,1.0618695451536024,,,
combined,full,2019-12-31,20260910,19,2165,2165,17,1.0537600890593495,,,
combined,full,2019-12-31,20260910,20,2165,2165,17,1.0355964412865408,0.908364110510564,1.0131354087494813,0.0011880440454671254
combined,full,2019-12-31,20260911,1,2165,2165,17,1.1206783456560094,,,
combined,full,2019-12-31,20260911,2,2165,2165,17,1.105151841491805,1.0001936738540613,1.0124659584521145,0.0011220544216739695
combined,full,2019-12-31,20260911,3,2165,2165,17,1.104095899480595,,,
combined,full,2019-12-31,20260911,4,2165,2165,17,1.1021376460033532,,,
combined,full,2019-12-31,20260911,5,2165,2165,17,1.102046815792903,0.9993246972698537,1.0083127715571096,0.0011274333295979064
combined,full,2019-12-31,20260911,6,2165,2165,17,1.1023024256179845,,,
combined,full,2019-12-31,20260911,7,2165,2165,17,1.1006489350669104,,,
combined,full,2019-12-31,20260911,8,2165,2165,17,1.1005577758057838,,,
combined,full,2019-12-31,20260911,9,2165,2165,17,1.0935055837895524,,,
combined,full,2019-12-31,20260911,10,2165,2165,17,1.0790149260338129,0.9608038534468372,1.015432395670761,0.0011972584273929156
combined,full,2019-12-31,20260911,11,2165,2165,17,1.076726636324964,,,
combined,full,2019-12-31,20260911,12,2165,2165,17,1.072472666152355,,,
combined,full,2019-12-31,20260911,13,2165,2165,17,1.0605568433193358,,,
combined,full,2019-12-31,20260911,14,2165,2165,17,1.0503415723045209,,,
combined,full,2019-12-31,20260911,15,2165,2165,17,1.0448691235128231,,,
combined,full,2019-12-31,20260911,16,2165,2165,17,1.0425582743406847,,,
combined,full,2019-12-31,20260911,17,2165,2165,17,1.0392888794044424,,,
combined,full,2019-12-31,20260911,18,2165,2165,17,1.039036842857167,,,
combined,full,2019-12-31,20260911,19,2165,2165,17,1.0471690250324046,,,
combined,full,2019-12-31,20260911,20,2165,2165,17,1.0146626866166641,0.8828610973049807,0.9772363464496427,0.0011824064717828968
combined,full,2019-12-31,20260912,1,2165,2165,17,1.1190780217597998,,,
combined,full,2019-12-31,20260912,2,2165,2165,17,1.1069726644707607,1.0000457842961195,1.0198863340029816,0.0011260314803785327
combined,full,2019-12-31,20260912,3,2165,2165,17,1.1040486939784837,,,
combined,full,2019-12-31,20260912,4,2165,2165,17,1.102915742876348,,,
combined,full,2019-12-31,20260912,5,2165,2165,17,1.1023576854282935,1.0001579822073356,1.0016509974525927,0.001127826076590918
combined,full,2019-12-31,20260912,6,2165,2165,17,1.1016638482690684,,,
combined,full,2019-12-31,20260912,7,2165,2165,17,1.1009368303466338,,,
combined,full,2019-12-31,20260912,8,2165,2165,17,1.101474678268609,,,
combined,full,2019-12-31,20260912,9,2165,2165,17,1.1017675102995945,,,
combined,full,2019-12-31,20260912,10,2165,2165,17,1.1004555512796097,0.9995292346416941,1.0005213237524584,0.0011238639667674047
combined,full,2019-12-31,20260912,11,2165,2165,17,1.100215180421261,,,
combined,full,2019-12-31,20260912,12,2165,2165,17,1.099844397628555,,,
combined,full,2019-12-31,20260912,13,2165,2165,17,1.097275461555904,,,
combined,full,2019-12-31,20260912,14,2165,2165,17,1.0973374071627786,,,
combined,full,2019-12-31,20260912,15,2165,2165,17,1.0899529943565298,,,
combined,full,2019-12-31,20260912,16,2165,2165,17,1.0791883921237795,,,
combined,full,2019-12-31,20260912,17,2165,2165,17,1.0733789296403493,,,
combined,full,2019-12-31,20260912,18,2165,2165,17,1.06480065944839,,,
combined,full,2019-12-31,20260912,19,2165,2165,17,1.0495782872545802,,,
combined,full,2019-12-31,20260912,20,2165,2165,17,1.0398640435507336,0.9001538723776027,1.0392869663018278,0.0012364409326648038
