comparison,left_state,right_state,cutoff,seed,mode,return_mse_left,return_mse_right,return_mse_difference,return_mse_relative_change,return_huber_left,return_huber_right,return_huber_difference,return_huber_relative_change,auxiliary_mse_left,auxiliary_mse_right,auxiliary_mse_difference,auxiliary_mse_relative_change,common_joint_left,common_joint_right,common_joint_difference,common_joint_relative_change,linear_fraction_left,linear_fraction_right,linear_fraction_difference,linear_fraction_relative_change
return_only_minus_joint,return_only,joint,2018-12-31,20260910,dropout,0.8398609833097694,0.8404376604427797,-0.0005766771330102394,-0.0006861628888767957,0.6999769426287106,0.7001721550792859,-0.00019521245057529946,-0.00027880636092014743,0.9913956890847944,0.9748942732259744,0.016501415858819923,0.016926364542296346,0.79911651153719,0.7976615824018833,0.0014549291353066485,0.0018239929907688524,0.24245184799583547,0.24134565330557,0.0011061946902654607,0.004583445672687869
return_only_minus_joint,return_only,joint,2018-12-31,20260911,eval,0.9089372490542218,0.9113041094172468,-0.002366860363025025,-0.002597223406068605,0.7406499843875126,0.7418824047669141,-0.001232420379401522,-0.0016612071825435892,1.000341818900173,0.9871038701627666,0.013237948737406358,0.013410897411660905,0.84068416627753,0.8405927917831908,9.137449433915812e-05,0.0001087024481203347,0.2529932326913066,0.2514315460697553,0.0015616866215512615,0.006211180124223503
return_only_minus_joint,return_only,joint,2018-12-31,20260911,dropout,0.9400399771922419,0.9409792799003799,-0.0009393027081380234,-0.0009982182692029884,0.7614936735493273,0.761873566573372,-0.0003798930240447307,-0.0004986300099022456,1.0158380824427242,1.002310120216767,0.013527962225957202,0.013496783034607551,0.8630774817935998,0.8621045785950487,0.0009729031985510339,0.0011285210897922227,0.26021603331598125,0.2598906819364914,0.0003253513794898577,0.0012518778167251998
return_only_minus_joint,return_only,joint,2018-12-31,20260912,eval,0.9438054893498012,0.9468176954837928,-0.0030122061339915573,-0.0031814003354176945,0.7611346447174363,0.7630549981899659,-0.0019203534725296123,-0.0025166645616434558,1.036341497161654,1.0156650452533778,0.020676451908276272,0.020357549966798505,0.8647687944336018,0.8646215027153037,0.00014729171829808152,0.00017035398476150654,0.2623633524206142,0.2576782925559604,0.0046850598646537844,0.018181818181818077
return_only_minus_joint,return_only,joint,2018-12-31,20260912,dropout,0.9561470546024244,0.9582118989355519,-0.00206484433312748,-0.002154893229171173,0.7691820930641337,0.770445242856236,-0.0012631497921022916,-0.0016395062515013326,1.0469347197792258,1.0235455424077848,0.023389177371440972,0.022851135003158163,0.8738755650420562,0.8727997970970144,0.0010757679450418278,0.001232548344557216,0.26535658511192084,0.2637948984903696,0.0015616866215512615,0.005920078934385842
return_only_minus_joint,return_only,joint,2019-12-31,20260910,eval,0.8965507501658018,0.897042582837853,-0.0004918326720512178,-0.0005482824131884945,0.7284659174225198,0.7287540331379383,-0.0002881157154185354,-0.00039535385372480025,1.0188814950285277,1.004517334907834,0.014364160120693636,0.014299564200165316,0.8303540669253725,0.8292057666287217,0.001148300296650806,0.0013848194777026368,0.248960739030023,0.2484988452655889,0.00046189376443409036,0.0018587360594792823
return_only_minus_joint,return_only,joint,2019-12-31,20260910,dropout,0.9184699597545145,0.9186822584194547,-0.00021229866494021365,-0.00023109041564106647,0.7439444021198325,0.7440480148862889,-0.00010361276645642903,-0.00013925548403248555,1.0214690600771363,1.0081058730736943,0.013363187003442079,0.013255737676339585,0.8460913081275461,0.8448586021936583,0.001232705933887801,0.0014590677430366128,0.2539838337182448,0.253810623556582,0.00017321016166277348,0.0006824385805275224
return_only_minus_joint,return_only,joint,2019-12-31,20260911,eval,0.8919533930499787,0.8921548192981087,-0.00020142624813002108,-0.00022577499305387327,0.7253964918871403,0.7256002395751919,-0.00020374768805164756,-0.00028079881584786026,0.975497194236751,0.9661155874249427,0.009381606811808219,0.009710646359421427,0.8229462113108154,0.8222117983176862,0.0007344129931291521,0.0008932163155914719,0.2471131639722864,0.2471131639722864,0.0,0.0
return_only_minus_joint,return_only,joint,2019-12-31,20260911,dropout,0.9233549651106463,0.923410976424328,-5.601131368171419e-05,-6.065697193524677e-05,0.7480805246490153,0.7481325106709311,-5.198602191580637e-05,-6.94877193201382e-05,0.9910990241931119,0.9827536170526814,0.008345407140430527,0.008491861027648762,0.8471904270683265,0.8464078723761993,0.0007825546921271798,0.0009245597987295184,0.2558314087759815,0.25681293302540414,-0.0009815242494226606,-0.0038219424460432805
return_only_minus_joint,return_only,joint,2019-12-31,20260912,eval,0.8990752028545328,0.903361896942946,-0.004286694088413201,-0.004745267763583749,0.7376005851293408,0.7396013335301607,-0.002000748400819874,-0.002705171435089526,1.063230761593126,1.021689080665486,0.0415416809276401,0.040659807091783406,0.8439236612886534,0.8417702415967092,0.0021534196919441584,0.002558203635067313,0.2563510392609699,0.2554272517321016,0.0009237875288682917,0.0036166365280285717
return_only_minus_joint,return_only,joint,2019-12-31,20260912,dropout,0.9274689271291043,0.9300572475505375,-0.002588320421433199,-0.0027829689282568015,0.7537157292617811,0.7551086219366412,-0.0013928926748600912,-0.0018446255735866668,1.0590534476432132,1.0253339164735487,0.03371953116966453,0.03288639010951355,0.8596210740261024,0.8576420135839962,0.001979060442106273,0.002307560043421919,0.25594688221709005,0.25525404157043874,0.000692840646651316,0.002714318027595697
joint_restart_minus_archived_mse,joint,archived_mse,2017-12-31,20260910,eval,0.9280391806873142,0.903568361426495,0.024470819260819177,0.027082421547149238,0.7426888479087321,0.7377728447986124,0.004916003110119749,0.006663301780186259,1.0156428874276038,1.0320103441779107,-0.01636745675030693,-0.015859779742174118,0.8442531366514925,0.8409738792164034,0.0032792574350890558,0.003899357062248532,0.2556615017878427,0.2514898688915375,0.004171632896305177,0.0165876777251186
joint_restart_minus_archived_mse,joint,archived_mse,2017-12-31,20260910,dropout,0.9458555879142614,0.9345681296663793,0.011287458247882132,0.01207772648090577,0.754804735691222,0.7570679139082088,-0.0022631782169868497,-0.002989399201062004,1.019138247299722,1.0334855401319594,-0.014347292832237457,-0.013882432095184916,0.8567185604211942,0.8604164679214048,-0.0036979075002105954,-0.00429781116247574,0.2572258641239571,0.2565554231227652,0.0006704410011919015,0.002613240418118501
joint_restart_minus_archived_mse,joint,archived_mse,2017-12-31,20260911,eval,0.9324825283930696,0.9383147278331684,-0.005832199440098829,-0.006215611102648899,0.7488525845115528,0.7551924212106029,-0.006339836699050139,-0.008394995131025151,0.9898205095851024,1.0268788914483693,-0.03705838186326693,-0.03608836657553416,0.847834635470063,0.8578803103554399,-0.010045674885376887,-0.01170987929681555,0.2508939213349225,0.2550655542312277,-0.004171632896305177,-0.016355140186916084
joint_restart_minus_archived_mse,joint,archived_mse,2017-12-31,20260911,dropout,0.9470232899881137,0.9495327847074061,-0.0025094947192924044,-0.002642873168477,0.757639877870586,0.7613704997977224,-0.0037306219271364682,-0.004899877166409272,1.000294320908746,1.0323960455079009,-0.032101724599154835,-0.031094389346834395,0.8576693099614605,0.8646101043485126,-0.006940794387052085,-0.008027658191991693,0.2570768772348033,0.2552890345649583,0.0017878426698450522,0.007003209804493649
joint_restart_minus_archived_mse,joint,archived_mse,2017-12-31,20260912,eval,0.9566516721787932,0.8647827016442865,0.09186897053450671,0.10623358950153405,0.7619485543425816,0.7158708124178795,0.04607774192470204,0.06436600169389894,1.0291009264597415,1.0581026276411474,-0.02900170118140588,-0.027409157130684036,0.8648586469885557,0.8216810751819943,0.043177571806561454,0.05254784746867647,0.2586412395709178,0.2419547079856972,0.01668653158522057,0.06896551724137967
joint_restart_minus_archived_mse,joint,archived_mse,2017-12-31,20260912,dropout,0.9683818542746869,0.9074792785152412,0.06090257575944569,0.06711180872260858,0.7694687260365969,0.7422282581250135,0.02724046791158341,0.03670093076272418,1.0335129606545845,1.0680096275794748,-0.034496666924890285,-0.032299958758867375,0.8728200221020554,0.8490292208829611,0.023790801219094382,0.02802118070135773,0.2588647199046484,0.2541716328963051,0.004693087008343255,0.018464243845252026
joint_restart_minus_archived_mse,joint,archived_mse,2018-12-31,20260910,eval,0.7842937527509292,0.8408978732709017,-0.056604120519972545,-0.06731390614629029,0.6632580080897343,0.7075233851471252,-0.044265377057390864,-0.06256383603233995,0.9552159424481418,0.978892420167913,-0.023676477719771216,-0.02418700689878661,0.7587796023345486,0.8054126271639165,-0.04663302482936793,-0.05789954522264673,0.2311296199895887,0.247787610619469,-0.016657990629880298,-0.06722689075630262
joint_restart_minus_archived_mse,joint,archived_mse,2018-12-31,20260910,dropout,0.8404376604427797,0.8821882162156409,-0.04175055577286124,-0.047326131777139735,0.7001721550792859,0.7338650977273287,-0.03369294264804279,-0.04591162974282992,0.9748942732259744,0.9945775325347528,-0.019683259308778345,-0.01979057304724563,0.7976615824018833,0.8333228509808039,-0.0356612685789206,-0.0427940605936199,0.24134565330557,0.25618167621030713,-0.014836022904737123,-0.057912115824231725
joint_restart_minus_archived_mse,joint,archived_mse,2018-12-31,20260911,eval,0.9113041094172468,0.8820400544067436,0.02926405501050322,0.033177693988269086,0.7418824047669141,0.7303375087858671,0.01154489598104702,0.015807617494875137,0.9871038701627666,1.0100207789425333,-0.02291690877976671,-0.02268954189611838,0.8405927917831908,0.8313395866801204,0.009253205103070372,0.011130475742195944,0.2514315460697553,0.2483081728266528,0.003123373243102523,0.012578616352201255
joint_restart_minus_archived_mse,joint,archived_mse,2018-12-31,20260911,dropout,0.9409792799003799,0.9115632562137003,0.029416023686679615,0.032269865515272,0.761873566573372,0.7479454267652629,0.013928139808109141,0.01862186639518071,1.002310120216767,1.0175509504796447,-0.015240830262877703,-0.014977952952324958,0.8621045785950487,0.8497005218132274,0.012404056781821327,0.014598151305534657,0.2598906819364914,0.25780843310775636,0.002082248828735034,0.008076728924785392
joint_restart_minus_archived_mse,joint,archived_mse,2018-12-31,20260912,eval,0.9468176954837928,0.906809092494444,0.04000860298934883,0.04412020492570656,0.7630549981899659,0.7447582159533372,0.018296782236628673,0.024567412409418843,1.0156650452533778,1.0478992922108412,-0.032234246957463464,-0.03076082520244494,0.8646215027153037,0.8495481451744213,0.015073357540882348,0.017742793773962706,0.2576782925559604,0.2566371681415929,0.0010411244143675447,0.0040567951318459805
joint_restart_minus_archived_mse,joint,archived_mse,2018-12-31,20260912,dropout,0.9582118989355519,0.9294384456628351,0.028773453272716853,0.030957890118475717,0.770445242856236,0.7579512660535989,0.012493976802637086,0.016483878795650053,1.0235455424077848,1.0483793794707856,-0.024833837063000797,-0.023687834336780567,0.8727997970970144,0.8627892040006774,0.010010593096337006,0.011602594295244684,0.2637948984903696,0.2593050494534096,0.004489849036959981,0.01731493099121728
joint_restart_minus_archived_mse,joint,archived_mse,2019-12-31,20260910,eval,0.897042582837853,0.9083641081437772,-0.01132152530592423,-0.012463642282233622,0.7287540331379383,0.7506893909301274,-0.021935357792189136,-0.02922028479050509,1.004517334907834,1.013135403589137,-0.008618068681302882,-0.00850633454400318,0.8292057666287217,0.8520029312890411,-0.022797164660319447,-0.0267571434593874,0.2484988452655889,0.2660508083140878,-0.017551963048498875,-0.06597222222222232
joint_restart_minus_archived_mse,joint,archived_mse,2019-12-31,20260910,dropout,0.9186822584194547,0.9324442822472854,-0.01376202382783065,-0.014759084365515984,0.7440480148862889,0.7639230063231199,-0.019874991436831024,-0.02601700861516454,1.0081058730736943,1.018170526968294,-0.010064653894599651,-0.009885037553157394,0.8448586021936583,0.8657400590199493,-0.020881456826291056,-0.02411977661046394,0.253810623556582,0.26876443418013857,-0.014953810623556552,-0.05563909774436082
joint_restart_minus_archived_mse,joint,archived_mse,2019-12-31,20260911,eval,0.8921548192981087,0.882861091379905,0.00929372791820371,0.010526829202176957,0.7256002395751919,0.7311986415636939,-0.005598401988501922,-0.007656472086066124,0.9661155874249427,0.977236361170992,-0.01112077374604925,-0.011379819855171558,0.8222117983176862,0.8289222776807931,-0.006710479363106869,-0.008095426487850998,0.2471131639722864,0.2517321016166282,-0.004618937644341792,-0.01834862385321101
joint_restart_minus_archived_mse,joint,archived_mse,2019-12-31,20260911,dropout,0.923410976424328,0.9219950410215405,0.0014159354027875048,0.0015357299549232373,0.7481325106709311,0.7563645348061061,-0.008232024135174987,-0.01088367282752789,0.9827536170526814,0.9952532845612736,-0.012499667508592216,-0.012559282850397535,0.8464078723761993,0.8558898632622334,-0.009481990886034075,-0.011078517567544743,0.25681293302540414,0.2606812933025404,-0.0038683602771362735,-0.014839424141749769
joint_restart_minus_archived_mse,joint,archived_mse,2019-12-31,20260912,eval,0.903361896942946,0.9001538555918769,0.003208041351069113,0.0035638811422518124,0.7396013335301607,0.7473722784079441,-0.007770944877783403,-0.010397689481254413,1.021689080665486,1.039286982510712,-0.017597901845226138,-0.01693266839801366,0.8417702415967092,0.8513009766590153,-0.009530735062306062,-0.011195494100934789,0.2554272517321016,0.2655889145496535,-0.010161662817551875,-0.038260869565217126
joint_restart_minus_archived_mse,joint,archived_mse,2019-12-31,20260912,dropout,0.9300572475505375,0.9255457786723654,0.004511468878172109,0.0048743876122945284,0.7551086219366412,0.7617491790984428,-0.0066405571618015635,-0.00871751141190713,1.0253339164735487,1.0390216808813446,-0.013687764407795955,-0.013173704321728263,0.8576420135839962,0.8656513471865774,-0.00800933360258127,-0.009252378141167528,0.25525404157043874,0.2661662817551963,-0.01091224018475756,-0.04099783080260322
