cutoff,history,method,state,parent_component,accepted,n,recoveries,regressions,brier_difference
2025-03-31,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,7,0,0,0.0
2025-03-31,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,1,0,0,0.0
2025-03-31,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,3,0,0,-2.7755575615628914e-17
2025-03-31,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,0,0,0,
2025-03-31,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,7,0,0,0.0
2025-03-31,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,3,0,0,2.7755575615628914e-17
2025-03-31,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,1,0,0,0.0
2025-03-31,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,0,0,0,
2025-03-31,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,7,0,0,0.0
2025-03-31,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,1,0,0,0.0
2025-03-31,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,3,0,0,2.7755575615628914e-17
2025-03-31,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_market,negative_low,negative,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_market,negative_high,negative,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,9,0,0,3.39234813079909e-17
2025-06-30,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,4,0,0,0.0
2025-06-30,quarter_volatility2_validated,learned_market,negative_low,low,True,0,0,0,
2025-06-30,quarter_volatility2_validated,learned_market,nonnegative_low,low,True,9,0,0,0.0034626319506913094
2025-06-30,quarter_volatility2_validated,learned_market,negative_high,high,False,0,0,0,
2025-06-30,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,4,0,0,0.0
2025-06-30,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,9,0,0,0.0
2025-06-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,4,0,0,0.0
2025-06-30,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,True,0,0,0,
2025-06-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,True,9,0,0,0.0033604372342718827
2025-06-30,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,0,0,0,
2025-06-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,4,0,0,0.0
2025-06-30,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,9,0,0,-6.1679056923619804e-18
2025-06-30,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,4,0,0,-6.938893903907228e-17
2025-06-30,quarter_volatility2_validated,learned_order_extension,negative_low,low,True,0,0,0,
2025-06-30,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,True,9,0,0,0.004691664974540833
2025-06-30,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,0,0,0,
2025-06-30,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,4,0,0,-6.938893903907228e-17
2025-06-30,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,0,0,0,
2025-06-30,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,9,0,0,0.0
2025-06-30,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,4,0,0,0.0
2025-06-30,quarter_volatility2_validated,learned_order_offset,negative_low,low,True,0,0,0,
2025-06-30,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,True,9,0,0,0.0047405770851253965
2025-06-30,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,0,0,0,
2025-06-30,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,4,0,0,0.0
2025-09-30,quarter_trend2_validated,learned_market,negative_low,negative,False,0,0,0,
2025-09-30,quarter_trend2_validated,learned_market,negative_high,negative,False,0,0,0,
2025-09-30,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,6,0,0,0.0
2025-09-30,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,6,0,0,0.0
2025-09-30,quarter_volatility2_validated,learned_market,negative_low,low,False,0,0,0,
2025-09-30,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,6,0,0,0.0
2025-09-30,quarter_volatility2_validated,learned_market,negative_high,high,False,0,0,0,
2025-09-30,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,6,0,0,0.0
2025-09-30,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,0,0,0,
2025-09-30,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,0,0,0,
2025-09-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,6,0,0,0.0
2025-09-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,6,0,0,4.625929269271486e-17
2025-09-30,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,0,0,0,
2025-09-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,6,0,0,0.0
2025-09-30,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,0,0,0,
2025-09-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,6,0,0,4.625929269271486e-17
2025-09-30,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,0,0,0,
2025-09-30,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,0,0,0,
2025-09-30,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,6,0,0,-4.625929269271485e-18
2025-09-30,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,6,0,0,0.0
2025-09-30,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,0,0,0,
2025-09-30,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,6,0,0,-4.625929269271485e-18
2025-09-30,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,0,0,0,
2025-09-30,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,6,0,0,0.0
2025-09-30,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,0,0,0,
2025-09-30,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,0,0,0,
2025-09-30,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,6,0,0,0.0
2025-09-30,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,6,0,0,0.0
2025-09-30,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,0,0,0,
2025-09-30,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,6,0,0,0.0
2025-09-30,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,0,0,0,
2025-09-30,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,6,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_market,negative_low,negative,False,2,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_market,negative_high,negative,False,1,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,7,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,1,0,0,-1.1102230246251565e-16
2025-12-31,quarter_volatility2_validated,learned_market,negative_low,low,False,2,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,7,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_market,negative_high,high,False,1,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,1,0,0,-1.1102230246251565e-16
2025-12-31,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,2,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,1,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,7,0,0,1.1895246692412391e-17
2025-12-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,1,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,2,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,7,0,0,1.1895246692412391e-17
2025-12-31,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,1,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,1,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,2,0,0,-1.3877787807814457e-17
2025-12-31,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,1,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,7,0,0,2.3790493384824782e-17
2025-12-31,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,1,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,2,0,0,-1.3877787807814457e-17
2025-12-31,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,7,0,0,2.3790493384824782e-17
2025-12-31,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,1,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,1,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,2,0,0,-5.551115123125783e-17
2025-12-31,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,1,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,7,0,0,0.0
2025-12-31,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,1,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,2,0,0,-5.551115123125783e-17
2025-12-31,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,7,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,1,0,0,0.0
2025-12-31,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,1,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_market,negative_low,negative,False,0,0,0,
2026-03-31,quarter_trend2_validated,learned_market,negative_high,negative,False,3,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,False,2,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,False,6,0,0,-2.7755575615628914e-17
2026-03-31,quarter_volatility2_validated,learned_market,negative_low,low,False,0,0,0,
2026-03-31,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,2,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_market,negative_high,high,False,3,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_market,nonnegative_high,high,False,6,0,0,-2.7755575615628914e-17
2026-03-31,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,0,0,0,
2026-03-31,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,3,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,False,2,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,False,6,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,0,0,0,
2026-03-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,2,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,False,3,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,False,6,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,0,0,0,
2026-03-31,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,3,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,2,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,6,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,0,0,0,
2026-03-31,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,2,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,3,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,6,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,0,0,0,
2026-03-31,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,3,0,0,0.0
2026-03-31,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,2,0,0,4.163336342344337e-17
2026-03-31,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,6,0,0,-1.850371707708594e-17
2026-03-31,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,0,0,0,
2026-03-31,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,2,0,0,4.163336342344337e-17
2026-03-31,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,3,0,0,0.0
2026-03-31,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,6,0,0,-1.850371707708594e-17
2026-06-30,quarter_trend2_validated,learned_market,negative_low,negative,False,0,0,0,
2026-06-30,quarter_trend2_validated,learned_market,negative_high,negative,False,6,0,0,9.25185853854297e-18
2026-06-30,quarter_trend2_validated,learned_market,nonnegative_low,nonnegative,True,0,0,0,
2026-06-30,quarter_trend2_validated,learned_market,nonnegative_high,nonnegative,True,2,0,1,0.0420618663704907
2026-06-30,quarter_volatility2_validated,learned_market,negative_low,low,False,0,0,0,
2026-06-30,quarter_volatility2_validated,learned_market,nonnegative_low,low,False,0,0,0,
2026-06-30,quarter_volatility2_validated,learned_market,negative_high,high,True,6,1,2,0.007241277385032237
2026-06-30,quarter_volatility2_validated,learned_market,nonnegative_high,high,True,2,0,1,0.024731997010180085
2026-06-30,quarter_trend2_validated,learned_vol_interaction,negative_low,negative,False,0,0,0,
2026-06-30,quarter_trend2_validated,learned_vol_interaction,negative_high,negative,False,6,0,0,0.0
2026-06-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_low,nonnegative,True,0,0,0,
2026-06-30,quarter_trend2_validated,learned_vol_interaction,nonnegative_high,nonnegative,True,2,0,0,0.043505714093060116
2026-06-30,quarter_volatility2_validated,learned_vol_interaction,negative_low,low,False,0,0,0,
2026-06-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_low,low,False,0,0,0,
2026-06-30,quarter_volatility2_validated,learned_vol_interaction,negative_high,high,True,6,0,1,0.00796077399314167
2026-06-30,quarter_volatility2_validated,learned_vol_interaction,nonnegative_high,high,True,2,0,0,0.02609372389621925
2026-06-30,quarter_trend2_validated,learned_order_extension,negative_low,negative,False,0,0,0,
2026-06-30,quarter_trend2_validated,learned_order_extension,negative_high,negative,False,6,0,0,0.0
2026-06-30,quarter_trend2_validated,learned_order_extension,nonnegative_low,nonnegative,False,0,0,0,
2026-06-30,quarter_trend2_validated,learned_order_extension,nonnegative_high,nonnegative,False,2,0,0,0.0
2026-06-30,quarter_volatility2_validated,learned_order_extension,negative_low,low,False,0,0,0,
2026-06-30,quarter_volatility2_validated,learned_order_extension,nonnegative_low,low,False,0,0,0,
2026-06-30,quarter_volatility2_validated,learned_order_extension,negative_high,high,False,6,0,0,0.0
2026-06-30,quarter_volatility2_validated,learned_order_extension,nonnegative_high,high,False,2,0,0,0.0
2026-06-30,quarter_trend2_validated,learned_order_offset,negative_low,negative,False,0,0,0,
2026-06-30,quarter_trend2_validated,learned_order_offset,negative_high,negative,False,6,0,0,0.0
2026-06-30,quarter_trend2_validated,learned_order_offset,nonnegative_low,nonnegative,False,0,0,0,
2026-06-30,quarter_trend2_validated,learned_order_offset,nonnegative_high,nonnegative,False,2,0,0,0.0
2026-06-30,quarter_volatility2_validated,learned_order_offset,negative_low,low,False,0,0,0,
2026-06-30,quarter_volatility2_validated,learned_order_offset,nonnegative_low,low,False,0,0,0,
2026-06-30,quarter_volatility2_validated,learned_order_offset,negative_high,high,False,6,0,0,0.0
2026-06-30,quarter_volatility2_validated,learned_order_offset,nonnegative_high,high,False,2,0,0,0.0
