cutoff,fit_cutoff,mode,method,seed,family,component,training_n,training_up_n,fit_eligible,offset,status,objective,gradient
2023-03-31,2022-12-15,ready,learned_order_extension,20260910,volatility,low,22,8,True,-0.27080872252466903,interior,18.94268924203677,-1.7763568394002505e-15
2023-03-31,2022-12-15,ready,learned_order_extension,20260910,volatility,high,30,13,True,-0.19329496054497125,interior,23.443541298120934,4.440892098500626e-16
2023-03-31,2022-12-15,ready,learned_order_extension,20260911,trend,negative,36,16,True,-0.2200622640697259,interior,28.993695294798645,0.0
2023-03-31,2022-12-15,ready,learned_order_extension,20260911,trend,nonnegative,16,5,True,-0.2063421686970872,interior,15.118671536313263,8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_extension,20260911,volatility,low,22,8,True,-0.3053478371984447,interior,19.984819664946844,2.6645352591003757e-15
2023-03-31,2022-12-15,ready,learned_order_extension,20260911,volatility,high,30,13,True,-0.12992899487731124,interior,23.931767316633355,8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_extension,20260912,trend,negative,36,16,True,-0.15821465877237734,interior,29.95035392866341,4.440892098500626e-16
2023-03-31,2022-12-15,ready,learned_order_extension,20260912,trend,nonnegative,16,5,True,-0.14099450041108275,interior,13.323607538517795,0.0
2023-03-31,2022-12-15,ready,learned_order_extension,20260912,volatility,low,22,8,True,-0.21340701470393025,interior,20.108428737924363,8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_extension,20260912,volatility,high,30,13,True,-0.09217683258174761,interior,23.07137002806522,1.1102230246251565e-15
2023-03-31,2022-12-15,ready,learned_order_offset,20260910,trend,negative,36,16,True,-0.2407670872919742,interior,29.13987291307003,1.7763568394002505e-15
2023-03-31,2022-12-15,ready,learned_order_offset,20260910,trend,nonnegative,16,5,True,-0.21739252501396983,interior,13.272297522979603,-8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_offset,20260910,volatility,low,22,8,True,-0.2706507025975077,interior,18.940407090021363,1.7763568394002505e-15
2023-03-31,2022-12-15,ready,learned_order_offset,20260910,volatility,high,30,13,True,-0.19307522992984893,interior,23.436107202763697,8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_offset,20260911,trend,negative,36,16,True,-0.21895818113065746,interior,28.989187680333245,8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_offset,20260911,trend,nonnegative,16,5,True,-0.20623917649994117,interior,15.098326652985545,0.0
2023-03-31,2022-12-15,ready,learned_order_offset,20260911,volatility,low,22,8,True,-0.3048271395968556,interior,19.95268325292991,8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_offset,20260911,volatility,high,30,13,True,-0.12913981491891696,interior,23.93824415942804,-8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_offset,20260912,trend,negative,36,16,True,-0.158253042307208,interior,29.949490586753615,1.7763568394002505e-15
2023-03-31,2022-12-15,ready,learned_order_offset,20260912,trend,nonnegative,16,5,True,-0.14094799388616336,interior,13.321800625225832,8.881784197001252e-16
2023-03-31,2022-12-15,ready,learned_order_offset,20260912,volatility,low,22,8,True,-0.21335001777611962,interior,20.106811882477743,0.0
2023-03-31,2022-12-15,ready,learned_order_offset,20260912,volatility,high,30,13,True,-0.09222960683770506,interior,23.070509200678107,2.220446049250313e-16
2023-06-30,2023-03-16,ready,learned_market,20260910,trend,negative,31,14,True,-0.19585289860189492,interior,25.344037770081716,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_market,20260910,trend,nonnegative,21,8,True,-0.1452125437096562,interior,17.75959199288523,-8.881784197001252e-16
2023-06-30,2023-03-16,ready,learned_market,20260910,volatility,low,22,9,True,-0.1510348945637457,interior,19.467374803084535,0.0
2023-06-30,2023-03-16,ready,learned_market,20260910,volatility,high,30,13,True,-0.19077334514359184,interior,23.64266969188207,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_market,20260911,trend,negative,31,14,True,-0.1468612953293304,interior,24.459508272004232,8.881784197001252e-16
2023-06-30,2023-03-16,ready,learned_market,20260911,trend,nonnegative,21,8,True,-0.11637292830999096,interior,17.664155458216303,-4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_market,20260911,volatility,low,22,9,True,-0.1363212809788964,interior,18.703782301993844,1.3322676295501878e-15
2023-06-30,2023-03-16,ready,learned_market,20260911,volatility,high,30,13,True,-0.12860589372320402,interior,23.425511911179417,8.881784197001252e-16
2023-06-30,2023-03-16,ready,learned_market,20260912,trend,negative,31,14,True,-0.12617509914885028,interior,25.813226656492617,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_market,20260912,trend,nonnegative,21,8,True,-0.1005944818725093,interior,17.406647201667877,0.0
2023-06-30,2023-03-16,ready,learned_market,20260912,volatility,low,22,9,True,-0.14339505238917472,interior,19.594788372310045,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_market,20260912,volatility,high,30,13,True,-0.08705830835867179,interior,23.60871134892303,0.0
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260910,trend,negative,31,14,True,-0.18946888856981597,interior,25.157209297537676,-1.7763568394002505e-15
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260910,trend,nonnegative,21,8,True,-0.14554564379866847,interior,17.95112230331177,0.0
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260910,volatility,low,22,9,True,-0.15427102119047814,interior,19.799508915873176,-8.881784197001252e-16
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260910,volatility,high,30,13,True,-0.18168089630621648,interior,23.31649109216281,8.881784197001252e-16
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260911,trend,negative,31,14,True,-0.14633259944490284,interior,24.574410095382238,0.0
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260911,trend,nonnegative,21,8,True,-0.11349825238650818,interior,17.267733511227483,0.0
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260911,volatility,low,22,9,True,-0.13293346725285243,interior,18.27690240042123,0.0
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260911,volatility,high,30,13,True,-0.12850764279774712,interior,23.572096668180198,-8.881784197001252e-16
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260912,trend,negative,31,14,True,-0.12856017474195902,interior,25.8102059000612,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260912,trend,nonnegative,21,8,True,-0.09573551176217285,interior,17.715560683331454,-2.220446049250313e-16
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260912,volatility,low,22,9,True,-0.14342593274831178,interior,20.070148607836995,0.0
2023-06-30,2023-03-16,ready,learned_vol_interaction,20260912,volatility,high,30,13,True,-0.08513471192148345,interior,23.44055099890752,-2.220446049250313e-16
2023-06-30,2023-03-16,ready,learned_order_extension,20260910,trend,negative,31,14,True,-0.1770645303857163,interior,24.454024927088142,0.0
2023-06-30,2023-03-16,ready,learned_order_extension,20260910,trend,nonnegative,21,8,True,-0.1368485610970121,interior,17.247991210571378,0.0
2023-06-30,2023-03-16,ready,learned_order_extension,20260910,volatility,low,22,9,True,-0.13726073901298746,interior,18.520601801297637,0.0
2023-06-30,2023-03-16,ready,learned_order_extension,20260910,volatility,high,30,13,True,-0.17698767946074734,interior,23.181663858384415,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_order_extension,20260911,trend,negative,31,14,True,-0.15393545314120732,interior,25.2373216642021,-1.7763568394002505e-15
2023-06-30,2023-03-16,ready,learned_order_extension,20260911,trend,nonnegative,21,8,True,-0.12007021607667856,interior,18.04970720506736,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_order_extension,20260911,volatility,low,22,9,True,-0.1472097226755446,interior,19.05532155197371,0.0
2023-06-30,2023-03-16,ready,learned_order_extension,20260911,volatility,high,30,13,True,-0.12905680033353734,interior,24.236971944055213,1.3322676295501878e-15
2023-06-30,2023-03-16,ready,learned_order_extension,20260912,trend,negative,31,14,True,-0.11922646560310679,interior,25.214248847741192,0.0
2023-06-30,2023-03-16,ready,learned_order_extension,20260912,trend,nonnegative,21,8,True,-0.09523161034717456,interior,17.141110571092568,2.220446049250313e-16
2023-06-30,2023-03-16,ready,learned_order_extension,20260912,volatility,low,22,9,True,-0.13295483856846135,interior,19.070365148510373,0.0
2023-06-30,2023-03-16,ready,learned_order_extension,20260912,volatility,high,30,13,True,-0.08474572001124633,interior,23.273599538597768,0.0
2023-06-30,2023-03-16,ready,learned_order_offset,20260910,trend,negative,31,14,True,-0.17686878043830662,interior,24.446264829831645,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_order_offset,20260910,trend,nonnegative,21,8,True,-0.13666517654616261,interior,17.2406398740273,0.0
2023-06-30,2023-03-16,ready,learned_order_offset,20260910,volatility,low,22,9,True,-0.1370617812506621,interior,18.512080305208983,1.7763568394002505e-15
2023-06-30,2023-03-16,ready,learned_order_offset,20260910,volatility,high,30,13,True,-0.1768065081459727,interior,23.175058186933633,-4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_order_offset,20260911,trend,negative,31,14,True,-0.15304092666776187,interior,25.235040021655184,-4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_order_offset,20260911,trend,nonnegative,21,8,True,-0.12019649860849232,interior,18.034441648065414,0.0
2023-06-30,2023-03-16,ready,learned_order_offset,20260911,volatility,low,22,9,True,-0.14717932262795325,interior,19.032226700346435,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_order_offset,20260911,volatility,high,30,13,True,-0.12829391777172627,interior,24.24190636043851,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_order_offset,20260912,trend,negative,31,14,True,-0.11929590539207002,interior,25.213585570279285,4.440892098500626e-16
2023-06-30,2023-03-16,ready,learned_order_offset,20260912,trend,nonnegative,21,8,True,-0.09517448693370695,interior,17.10215294690234,0.0
2023-06-30,2023-03-16,ready,learned_order_offset,20260912,volatility,low,22,9,True,-0.13288347918864096,interior,19.032048079091233,0.0
2023-06-30,2023-03-16,ready,learned_order_offset,20260912,volatility,high,30,13,True,-0.08481603670363683,interior,23.272422018154547,2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_market,20260910,trend,negative,25,11,True,-0.1032848515892586,interior,20.107032404675415,0.0
2023-09-30,2023-06-15,ready,learned_market,20260910,trend,nonnegative,27,12,True,-0.08798083585909325,interior,22.558897978265456,2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_market,20260910,volatility,low,34,15,True,-0.10825869609583744,interior,28.7192048832053,8.881784197001252e-16
2023-09-30,2023-06-15,ready,learned_market,20260910,volatility,high,18,8,True,-0.0811049842116334,interior,13.943459876661374,4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_market,20260911,trend,negative,25,11,True,-0.08278865256962747,interior,19.128143391399252,2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_market,20260911,trend,nonnegative,27,12,True,-0.07484164964005441,interior,21.892913265247895,4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_market,20260911,volatility,low,34,15,True,-0.11007100828359667,interior,27.106667848556075,0.0
2023-09-30,2023-06-15,ready,learned_market,20260911,volatility,high,18,8,True,-0.04267098352952117,interior,13.885446885269008,3.3306690738754696e-16
2023-09-30,2023-06-15,ready,learned_market,20260912,trend,negative,25,11,True,-0.08114204013779275,interior,19.479112155196237,0.0
2023-09-30,2023-06-15,ready,learned_market,20260912,trend,nonnegative,27,12,True,-0.053318836194003225,interior,22.155484153814346,0.0
2023-09-30,2023-06-15,ready,learned_market,20260912,volatility,low,34,15,True,-0.10275835865980021,interior,27.739111298749883,0.0
2023-09-30,2023-06-15,ready,learned_market,20260912,volatility,high,18,8,True,-0.02659980352339801,interior,13.862933806154137,0.0
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260910,trend,negative,25,11,True,-0.10182869597914668,interior,20.189627273285847,4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260910,trend,nonnegative,27,12,True,-0.0868741067671541,interior,22.81493755537979,2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260910,volatility,low,34,15,True,-0.10874411854120167,interior,29.16411203224102,4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260910,volatility,high,18,8,True,-0.07787710422814995,interior,13.835722409258663,-2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260911,trend,negative,25,11,True,-0.08535587425037164,interior,19.005075161608538,0.0
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260911,trend,nonnegative,27,12,True,-0.07177383016208386,interior,21.399438034904843,0.0
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260911,volatility,low,34,15,True,-0.10962693326213072,interior,26.443104316349764,8.881784197001252e-16
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260911,volatility,high,18,8,True,-0.042408424086564436,interior,13.933366046384764,0.0
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260912,trend,negative,25,11,True,-0.08224196820673296,interior,19.766315529149928,0.0
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260912,trend,nonnegative,27,12,True,-0.04975210226390814,interior,22.49091889228078,0.0
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260912,volatility,low,34,15,True,-0.10363396614773013,interior,28.240050562438693,-4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_vol_interaction,20260912,volatility,high,18,8,True,-0.023065600687841928,interior,13.982053883351831,3.885780586188048e-16
2023-09-30,2023-06-15,ready,learned_order_extension,20260910,trend,negative,25,11,True,-0.09592056385027131,interior,19.40813544473181,0.0
2023-09-30,2023-06-15,ready,learned_order_extension,20260910,trend,nonnegative,27,12,True,-0.07798322340459235,interior,22.029053060443715,-2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_order_extension,20260910,volatility,low,34,15,True,-0.09872341755827618,interior,27.647365871279312,0.0
2023-09-30,2023-06-15,ready,learned_order_extension,20260910,volatility,high,18,8,True,-0.07335115141028356,interior,13.787733601797727,0.0
2023-09-30,2023-06-15,ready,learned_order_extension,20260911,trend,negative,25,11,True,-0.09354320754385378,interior,19.67693986467626,-4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_order_extension,20260911,trend,nonnegative,27,12,True,-0.07762509898668207,interior,22.193007347703855,2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_order_extension,20260911,volatility,low,34,15,True,-0.12210883134235909,interior,27.196603290876375,4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_order_extension,20260911,volatility,high,18,8,True,-0.04327510744353798,interior,14.634950173123551,2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_order_extension,20260912,trend,negative,25,11,True,-0.07521310244889984,interior,19.12024032418998,2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_order_extension,20260912,trend,nonnegative,27,12,True,-0.04995310050426889,interior,21.790851100689434,0.0
2023-09-30,2023-06-15,ready,learned_order_extension,20260912,volatility,low,34,15,True,-0.09667731882392414,interior,26.99994692465428,-4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_order_extension,20260912,volatility,high,18,8,True,-0.023391035558614603,interior,13.88040314132759,-4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260910,trend,negative,25,11,True,-0.09608548296320812,interior,19.407858135401852,-2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260910,trend,nonnegative,27,12,True,-0.07772599768812957,interior,22.018405763725823,-8.881784197001252e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260910,volatility,low,34,15,True,-0.09868587631218223,interior,27.638797962920407,-2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260910,volatility,high,18,8,True,-0.07329332388955184,interior,13.785470518409394,0.0
2023-09-30,2023-06-15,ready,learned_order_offset,20260911,trend,negative,25,11,True,-0.09302297506916762,interior,19.666604703999695,4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260911,trend,nonnegative,27,12,True,-0.0777470906429065,interior,22.177415689818865,-4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260911,volatility,low,34,15,True,-0.1220892221299602,interior,27.174730831571924,8.881784197001252e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260911,volatility,high,18,8,True,-0.042869251622462384,interior,14.630369275275049,0.0
2023-09-30,2023-06-15,ready,learned_order_offset,20260912,trend,negative,25,11,True,-0.0753043925873568,interior,19.118541084447944,4.440892098500626e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260912,trend,nonnegative,27,12,True,-0.05031192435593132,interior,21.73037276367097,0.0
2023-09-30,2023-06-15,ready,learned_order_offset,20260912,volatility,low,34,15,True,-0.09702528921495848,interior,26.938807492921594,2.220446049250313e-16
2023-09-30,2023-06-15,ready,learned_order_offset,20260912,volatility,high,18,8,True,-0.02344802536996996,interior,13.878990652594414,1.1102230246251565e-16
2023-12-31,2023-09-07,annual_reset,learned_market,20260910,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260910,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260910,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260910,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260911,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260911,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260911,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260911,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260912,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260912,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260912,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_market,20260912,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260910,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260910,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260910,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260910,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260911,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260911,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260911,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260911,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260912,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260912,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260912,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_vol_interaction,20260912,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260910,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260910,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260910,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260910,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260911,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260911,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260911,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260911,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260912,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260912,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260912,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_extension,20260912,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260910,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260910,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260910,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260910,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260911,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260911,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260911,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260911,volatility,high,12,6,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260912,trend,negative,31,13,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260912,trend,nonnegative,21,9,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260912,volatility,low,40,16,False,0.0,annual_reset,,
2023-12-31,2023-09-07,annual_reset,learned_order_offset,20260912,volatility,high,12,6,False,0.0,annual_reset,,
2024-03-31,2023-12-07,ready,learned_market,20260910,trend,negative,33,13,True,-0.1186977437672525,interior,22.327183858023737,0.0
2024-03-31,2023-12-07,ready,learned_market,20260910,trend,nonnegative,19,9,True,-0.005627042529852064,interior,14.891374713167455,0.0
2024-03-31,2023-12-07,ready,learned_market,20260910,volatility,low,44,17,True,-0.1322034906174851,interior,31.665231649499933,0.0
2024-03-31,2023-12-07,ready,learned_market,20260910,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_market,20260911,trend,negative,33,13,True,-0.10229236508657191,interior,23.877399416229675,4.440892098500626e-16
2024-03-31,2023-12-07,ready,learned_market,20260911,trend,nonnegative,19,9,True,-0.013390561931150222,interior,14.672169479528074,0.0
2024-03-31,2023-12-07,ready,learned_market,20260911,volatility,low,44,17,True,-0.14844590530331286,interior,32.984074169114656,0.0
2024-03-31,2023-12-07,ready,learned_market,20260911,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_market,20260912,trend,negative,33,13,True,-0.08319469377209465,interior,24.195517388826556,0.0
2024-03-31,2023-12-07,ready,learned_market,20260912,trend,nonnegative,19,9,True,0.005457201017713666,interior,15.015645775637408,0.0
2024-03-31,2023-12-07,ready,learned_market,20260912,volatility,low,44,17,True,-0.115774272281921,interior,33.3080624357629,-8.881784197001252e-16
2024-03-31,2023-12-07,ready,learned_market,20260912,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260910,trend,negative,33,13,True,-0.11727480441302521,interior,22.42903823262647,4.440892098500626e-16
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260910,trend,nonnegative,19,9,True,-0.004159563568661855,interior,15.181439931071635,1.3877787807814457e-17
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260910,volatility,low,44,17,True,-0.13216955379735879,interior,32.11256574452491,0.0
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260910,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260911,trend,negative,33,13,True,-0.10878098639791833,interior,23.618413150069433,8.881784197001252e-16
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260911,trend,nonnegative,19,9,True,-0.011140830964883029,interior,14.243911249006679,0.0
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260911,volatility,low,44,17,True,-0.15345487079315817,interior,32.249141377713435,8.881784197001252e-16
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260911,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260912,trend,negative,33,13,True,-0.08352618970385492,interior,24.515179994275467,2.220446049250313e-16
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260912,trend,nonnegative,19,9,True,0.006424472614482505,interior,15.245377580522083,2.7755575615628914e-17
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260912,volatility,low,44,17,True,-0.11435847300687618,interior,33.8120135438063,4.440892098500626e-16
2024-03-31,2023-12-07,ready,learned_vol_interaction,20260912,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_order_extension,20260910,trend,negative,33,13,True,-0.11794849584569453,interior,22.137489932962797,4.440892098500626e-16
2024-03-31,2023-12-07,ready,learned_order_extension,20260910,trend,nonnegative,19,9,True,-0.00486261183271639,interior,14.907393694719762,0.0
2024-03-31,2023-12-07,ready,learned_order_extension,20260910,volatility,low,44,17,True,-0.13587743453907702,interior,31.408743738795554,8.881784197001252e-16
2024-03-31,2023-12-07,ready,learned_order_extension,20260910,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_order_extension,20260911,trend,negative,33,13,True,-0.10914683035409678,interior,23.818024626627597,0.0
2024-03-31,2023-12-07,ready,learned_order_extension,20260911,trend,nonnegative,19,9,True,-0.01106889153809763,interior,14.283731470617944,0.0
2024-03-31,2023-12-07,ready,learned_order_extension,20260911,volatility,low,44,17,True,-0.1535376962745889,interior,32.2569632746394,0.0
2024-03-31,2023-12-07,ready,learned_order_extension,20260911,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_order_extension,20260912,trend,negative,33,13,True,-0.08339839031188084,interior,23.100908495275,-2.220446049250313e-16
2024-03-31,2023-12-07,ready,learned_order_extension,20260912,trend,nonnegative,19,9,True,0.00195551011479113,interior,14.720855849740948,0.0
2024-03-31,2023-12-07,ready,learned_order_extension,20260912,volatility,low,44,17,True,-0.11733623753929154,interior,31.860293479825856,-4.440892098500626e-16
2024-03-31,2023-12-07,ready,learned_order_extension,20260912,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_order_offset,20260910,trend,negative,33,13,True,-0.1183548083464902,interior,22.144772864091426,0.0
2024-03-31,2023-12-07,ready,learned_order_offset,20260910,trend,nonnegative,19,9,True,-0.004654844797737716,interior,14.897772626384283,2.7755575615628914e-17
2024-03-31,2023-12-07,ready,learned_order_offset,20260910,volatility,low,44,17,True,-0.13611837911988472,interior,31.40633749342775,-4.440892098500626e-16
2024-03-31,2023-12-07,ready,learned_order_offset,20260910,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_order_offset,20260911,trend,negative,33,13,True,-0.10875185594876871,interior,23.82814990192322,4.440892098500626e-16
